Id,EffectTypeName
142412,Burst Shot: Knock Down
142413,Burst Shot: Damage over Time
142421,Evasion Shot
142422,Evasion Shot: Slow
142423,Evasion Shot: Range Increase
142511,
142513,@112323
142521,
142531,Infighter: Party Basic Attack Amplification
142611,@132613
142612,Divine Protection: Def. Increase
142621,Ground
142631,Great Vitality: Party Max HP Increase
210011,Atk. Increase
211111,@210011
211121,Dmg. Decrease
211211,Weapon Atk. Increase
211221,Evasion Rate Increase
211311,@210011
211321,Dmg. Increase
220011,@210011
221111,@210011
221121,@211121
221211,@211211
221221,@211221
221311,@210011
221321,@211321
230011,@210011
231111,@210011
231121,@211121
231211,@211211
231221,@211221
231311,@210011
231321,@211321
240011,@210011
241111,@210011
241121,@211121
241211,@211211
241221,@211221
241311,@210011
241321,@211321
202111,Def. Increase
202121,Aggro Gain Increase
202122,Monster Dmg. Increase
202123,Monster Dmg. Decrease
202211,@210011
202311,Speed Increase
202411,Acc. Increase
202511,Crit. Dmg. Increase
202611,Max HP Increase
212111,Block Chance
212112,Deflect Dmg. Decrease Rate
212113,P. Def.
212114,M. Def.
212211,@210011
212221,Combat Mastery
212311,Skill Cooldown
212312,@210011
212321,Improve Critical Attack: Crit. Rate
212322,Improve Critical Attack: Small Dmg. Increase
212411,Slow
212412,Enhanced Slow: Bleed Dmg.
212511,@210011
212611,Def. Increase proportional to party member number
212621,Heated Light Heal: Weak Heal
222113,@211221
222121,@212111
222122,@212112
222123,@212113
222124,@212114
222211,Crit. Rate Increase
222221,@212221
222311,Atk. Spd. Increase
222321,Crit. Rate: Large Crit. Rate Increase (Passive)
222411,Normal Atk. Dmg. Increase
222511,Slow Target Atk. Increase
222521,Attack for Light Heal: Attacks have a chance to heal
222611,@211221
232111,Life Drain Increase
232211,Crit. Dmg. Increase
232221,@212221
232311,@210011
232321,Critical Power
232322,Bonus Bleed Dmg.
232411,Acc. Rate Increase
232412,MP Regen.
232511,@232211
232521,Attacking Light Heal: Heal Lightly
232611,Party Life Drain Rate Increase
242111,@212111
242112,@212112
242113,Max HP Increase Rate
242114,@212113
242115,@212114
242121,Lucky Dexterity: Chance to decrease Cooldown when party is attacked
242122,Lucky Dexterity: Heal Lightly
242211,@210011
242221,@212221
242231,Lucky Berserker: Chance to increase Atk. Spd. when party attacks
242311,@222211
242321,Lucky Fatality: Critical
242322,@222511
242331,Adena Search: Poison
242411,Acrobatics: Evasion Rate Increase
242412,Acrobatics: Atk. Spd. Increase
242421,Lucky Quick Step: Stun
242422,Lucky Quick Step: Atk. Decrease
242511,@210011
242521,Lucky Defense: Chance to increase P. Def. and M. Def. when party attacks
242611,HP Regen.
242621,Lucky Pure Heal: Heals Party Upon Being Hit
300011,Absolute Shield
300021,Nimble Step
300031,
300032,Immortal
300041,@111251
300051,@112421
300061,@111241
300071,@112421
300081,Frost Armor
300091,Evasion Shot Fake
300101,Mana Shield
300111,@132613
300121,@112421
300131,Cooldown Decrease
300141,Physical Damage
300142,Magic Damage
300143,Poison Strike: Debuff
300144,@300143
300151,Floor Damage
300152,Defense Zone: Debuff Resistance
310011,Slow
310021,
310022,@11062
310031,
310032,@11062
310041,
310042,@11062
310051,
310052,@11062
310061,
310071,
310081,@300091
400011,P. Atk.
400021,M. Atk.
400031,P. Atk. Increase Rate
400041,M. Atk. Increase Rate
400051,Basic Attack Power
400061,Party Member Atk. Increase Rate
400071,Atk. Spd. Increase Rate
400081,Critical Damage Increase Rate
400091,Critical Accuracy Rate
400101,Critical Resist Rate
400111,P. Dmg.
400121,M. Dmg.
400131,Ignore Def.
400141,Target HP Decrease
400151,Target HP Decrease (%)
400161,@212113
400171,@212114
400181,P. Def. Increase Rate
400191,M. Def. Increase Rate
400201,Evasion
400211,Evasion Increase Rate
400221,Evasion Rate
400231,Accuracy
400241,Acc. Increase Rate
400251,Accuracy Rate
400261,Dmg. Increase Rate
400271,P. Dmg. Increase Rate
400281,@400271
400291,Dmg. to Slowed Target Increase Rate
400301,Ignore Def. Dmg.
400311,Dmg. Decrease Rate
400321,P. Dmg. Decrease Rate
400331,M. Dmg. Decrease Rate
400341,Fixed Damage Decrease
400351,Deflect Rate
400361,Deflect Dmg. Decrease Rate
400371,P. Dmg. over Time
400381,M. Dmg. over Time
400391,Heal HP Based on Atk.
400401,Heal over Time
400411,Aggression Increase Rate
400421,@242611
400431,HP Drain
400441,HP Absorption (An active skill that steals HP from the enemy)
400451,HP Absorption (Allocates stolen HP to yourself and your party members)
400461,Max HP
400471,Max HP Increase Rate
400481,Max MP
400491,Max MP Increase Rate
400501,Speed Increase Rate
400511,MP Cost Decrease Rate
400521,MP Cost Decrease
400531,@232412
400541,@212311
400551,Sneer (Increases Aggro to max)
400561,Lock Target
400571,Move Target
400581,Pull Target
400591,Pull Resist Rate
400601,Knock Back Resist Rate
400611,Exp. Gain Increase Rate
400621,Adena Gain Increase Rate
400631,Slow Resist Rate
400641,Stun Resist Rate
400651,Abnormal Status Resist Rate
400661,Skill Range Increase
400671,Skill Hit Count Increase
400681,Combo End Time Increase
400691,Penetration
400701,Resilience
400711,Crit. Rate
400721,Critical Resistance
400731,Crit. Rate Increase Rate
400741,Crit. Resist Increase Rate
500011,
500021,
500031,
500041,
500051,
500061,
500071,
500081,
500091,Monster: Wind Magic
500101,
500111,Monster: Fire Magic
500121,
500131,
500141,Monster: Dark Magic
500151,
500161,
500171,
500181,
500191,
500201,
500211,
500221,
500231,
500241,
500251,
500261,
500271,@500091
500281,
500291,
500301,
500311,
500321,
500331,
500341,
500351,
500361,
500371,
500381,
500391,
500401,
500411,
500421,
500431,
500441,
500451,
500461,
500471,
500481,
500491,
500501,
500511,
500521,
500531,
500541,
500551,
500561,
500571,
500581,
500601,
500611,
500621,
500631,
500641,@500091
500651,
500661,
500671,
500681,
500691,
500701,
500711,
500721,
500731,
500741,
500742,Damage Decrease
500751,
500761,
500771,
500781,
500791,
500801,
500811,
500821,
500831,
500841,
500851,
500861,
500871,
500881,Monster: Fire Ball
500891,
500901,
500911,
500921,
500931,
500941,
500951,
500961,
500971,
500981,
500991,
501001,
501011,
501021,
501031,@500141
501041,
501051,
501061,
501071,
501081,
501091,
501101,
501111,
501121,
501131,
501141,
501151,
501161,
501171,
501181,
501191,
501201,
501211,
501221,
501231,
501241,
501251,
501261,
501271,
501281,
501291,
501301,
501311,
501321,
501331,
501341,
501351,
501361,
501371,
501381,
501391,
501401,
501411,
501421,
501431,
501441,
501451,
501461,
501471,
501481,
501491,
501501,
501511,
501521,
501531,
501541,
501551,
501561,
501571,
501581,
501591,
501601,
501611,
501621,
501631,
501641,
501651,
501661,
501671,
501681,
501691,
501701,
501711,
501721,
501731,
501741,
501751,
501761,
501771,
501781,
501791,
501801,
501811,
501821,
501831,
501841,
501851,
501861,Attacker Control Tower Projectile
501871,
501881,
501891,
501892,Bleed
5018911,
501901,
501911,
580011,
580021,
580031,Lightning Field
580041,@500881
580051,
580061,
580111,
580121,@500091
580211,Monster: Energy Bolt
580221,Monster: Double Shot
580231,
580241,
580311,
580321,@580221
580331,
580341,
580411,
580511,@500881
580611,
580711,
580721,Monster: Earth Magic
580811,@500141
580911,
581011,@500091
581111,
581211,
581311,
581411,@580211
581511,
581521,
581531,
581611,
581621,
581631,
581641,
600011,
600021,
600031,
600041,
600051,
600061,
600071,
600081,
600091,
600101,
600111,
600121,
600131,
600141,
600151,
600161,
600171,
600181,
600191,
600201,
600211,
600221,
600231,
600241,
600251,
600261,
600271,
600281,
600291,
600301,
600311,
600321,
600331,
600341,
600351,
600361,
600371,
600381,
600391,
600401,
600411,
600421,
600431,
600441,
600451,
600461,
600471,
600481,
600491,
600501,
600511,
600521,
600531,
600541,
600551,
600561,
600571,
600581,
600591,
600601,
600611,
600621,
600631,
600641,
600651,
600661,
600671,
600681,
600691,
600701,
600711,
600721,
600731,
600741,
600751,
600761,
600771,
600781,
600791,
600801,
600811,
600821,
600831,
600841,
600851,
600861,
600871,
600881,
600891,
600901,
600911,
600921,
600931,
600941,
1600181,
1600321,
1600331,
1600561,
600951,
600961,
600971,
600981,
600991,Talking Island Monster: Bleed
600992,
601001,Dark Scythe Spin
601011,
601021,
601031,Dummy Skill
601041,
601042,@11062
601051,
601061,@132613
601071,@111321
601081,
601082,Sonic Star: Stiff
601091,@111241
601101,Hurricane Storm
601111,@132511
601121,Lightning Field: Upon Spawn
601122,@11062
601131,Gale Strike
601132,@11062
601133,HP Drain
601141,Fluish Crack
601142,
601143,@601133
601151,
601161,@580031
601171,
601172,@11062
601181,@202111
601211,
601221,
710111,
710121,
710122,@11062
710131,
710132,@11062
710211,
710221,
710222,@11062
710231,
710232,Critical Noise
710311,
710321,@601001
710331,
710411,
710421,
710422,@11062
710431,
710432,@11062
710511,
710521,
710522,@501892
710531,
710611,
710621,
710622,@501892
710623,@11062
710631,
710711,
710721,
710731,
711111,
711121,
711122,@11062
711131,
711132,@11062
711211,
711221,
711222,@11062
711231,
711232,@710232
711311,
711321,@601001
711331,
711411,
711421,
711422,@11062
711431,
711432,@11062
711511,
711521,
711522,@501892
711531,
711611,
711621,
711622,@501892
711623,@11062
711631,
711711,
711721,
711731,
712111,
712121,
712122,@11062
712131,
712132,@11062
712211,
712221,
712222,@11062
712231,
712232,@710232
712311,
712321,@601001
712331,
712411,
712421,
712422,@11062
712431,
712432,@11062
712511,
712521,
712522,@501892
712531,
712611,
712621,
712622,@501892
712623,@11062
712631,
712711,
712721,
712731,
713111,
713121,
713122,@11062
713131,
713132,@11062
713211,
713221,
713222,@11062
713231,
713232,@710232
713311,
713321,@601001
713331,
713411,
713421,
713422,@11062
713431,
713432,@11062
713511,
713521,
713522,@501892
713531,
713611,
713621,
713622,@501892
713623,@11062
713631,
713711,
713721,
713731,Boreas Skill 02
714111,
714121,
714122,@11062
714131,
714132,@11062
714211,
714221,
714222,@11062
714231,
714232,@710232
714311,
714321,@601001
714331,
714411,
714421,
714422,@11062
714431,
714432,@11062
714511,
714521,
714522,@501892
714531,
714611,
714621,
714622,@501892
714623,@11062
714631,
714711,
714721,
714731,@713731
720111,
500591,
5005911,
720211,
720212,@112323
720221,
720222,Poison
720231,
720241,Invisible
720242,Invincible
720243,@112323
720251,P. Atk. Increase
720261,
720262,
720271,
720272,
7202711,
7202712,
720281,
720282,
720291,@132613
720301,
721211,
721221,
721222,@720222
721231,
7212411,
721241,
721251,
721261,
721271,
721281,
721291,
1720211,
1720212,@112323
1720221,
1720222,@720222
1720231,
1720241,
1720251,
1720252,@720222
1720261,
1720262,@720222
1720271,
1720272,@720222
1720281,
1720282,
1720283,
1720291,
17203101,
17203102,
17203111,
17203121,
17203131,
17203141,
17203151,
17203161,
17203171,@720241
17203172,@720242
17203181,
17203191,
17203201,
721301,
721311,
721312,
721321,Binding
721331,@132613
721332,@132613
721341,
720311,
7203111,
720321,Shield
720331,
720332,
720341,
720342,@112412
720351,@210011
720352,Atk. Spd Increase
7203531,Berserk
720361,
720362,@601133
7203611,
7203612,@601133
720371,
720372,
720373,@112323
7203711,
7203712,
7203713,@112323
720381,
720382,Def. Increase
720383,Bonus Floor Damage After Skill
7204011,@720383
7204021,@720383
720391,Reset Cooldown (Dummy skill for summoning monsters)
1720311,
1720321,@720321
1720331,
1720332,
1720341,
1720351,Atk. Enhance Buff
1720361,Remove Enhance Buff
1720381,
730111,Ignore Def. Dmg.
730121,
730131,
730211,@210011
730221,Projectile
730231,@210011
730232,@400431
730311,Orfen: Weaken
730321,@142621
730331,Buff
740111,
740112,Root of Death: Knock Down
740121,
740211,
740212,@501892
740221,Blood Drain: Heal over Time (%)
740311,
740321,
740411,
740421,Infernal Curse: Flame
740511,Poison Pit
740521,
740611,Electric Wave
740621,
740711,Marsh of Malice
740721,
740722,Tail Strike: Slow
740811,
740812,@11062
740821,Overheat: Atk. Increase
740822,Overheat: Speed Increase
740823,Overheat: Def. decrease
740831,@740821
740832,@740822
740833,@740823
740841,@740821
740842,@740822
740843,@740823
740851,@740821
740852,@740822
740853,@740823
740911,
740913,Petrifying Gaze: Damage Taken increase
740921,
740922,Blind Stack Buff
740931,
740941,
741011,
741021,
741111,
741112,
741121,
741122,@11062
741211,
741221,
741222,Ground Smash
741311,
741312,
741321,
741322,
741323,
741331,
750161,
750171,
750181,
750191,
750291,
750381,
750441,
750451,
750601,
750611,
750661,
750981,
760011,
760021,
760031,
760041,
760051,
760061,
760071,
760081,
760091,Monster: Ice Lance
760101,
760111,@580721
760121,
760131,
760141,@500141
760151,
760161,
760171,
760181,
760191,
760201,
760211,
760221,
760231,
760241,
760251,
760261,
760271,@500091
760281,
760291,
760301,
760311,
760321,
760331,
760341,
760351,
760361,
760371,
760381,
760391,
760401,
760411,
760421,
760431,
760441,
760451,
760461,
760471,
760481,
760491,
760501,
760511,
760521,
760531,
760541,
760551,
760561,
760571,
760581,
760591,
760601,
760611,
760621,
760631,
760641,@500091
760651,
760661,
760671,
760681,
760691,
760701,
760711,
760721,
760731,
760741,
760751,
760761,
760771,
760781,
760791,
760801,
760811,
760821,
760831,
760841,
760851,
760861,
760871,
760881,@500881
760891,
760901,
760911,
760921,
760931,
760941,
760951,
760961,
760971,
760981,
760991,
761001,
761011,
761021,
761031,@500141
761041,
761051,
770011,
770021,
770031,
770041,
770042,Poison
770051,
770052,@112323
770061,
770062,Poison
770071,
770072,@112323
770081,
770091,
770101,
770111,
770121,
770122,Poison
770131,
770141,
770151,
770152,@112323
770161,
770162,@501892
770171,
770181,
770182,@112323
770191,
770192,@112323
770201,
770211,
770221,
770222,Poison
770231,
770241,
770251,
770252,Weaken
770261,
770271,
770272,Weaken
770281,
770282,Weaken
770291,
770292,@112323
770301,
770311,
770312,Poison
770321,
770331,
770341,
770351,
770352,@501892
770361,
770371,
770381,
770382,@112323
770391,
770392,@501892
770401,
770402,Poison
770411,
770412,@112323
770421,
770422,@501892
770431,
770432,Weaken
770441,
770442,@501892
770451,
770452,Poison
770461,
770462,Poison
770471,
770472,@112323
770481,
770491,
770492,@112323
770501,
770502,@501892
770511,
770521,
770522,Poison
770531,
770532,Weaken
770541,
770551,
770561,
770571,
770581,
770591,
770601,
770611,
770621,
770622,Life Drain
770631,
770641,
770642,Poison
770651,
770652,@501892
770661,
770662,Life Drain
770671,
770681,
770682,@112323
770691,
770701,
770702,@501892
770711,
770712,Poison
770721,
770731,
770732,Poison
770741,
770751,
770761,
770762,Weaken
770771,
770772,Weaken
770781,
770791,
770801,
770811,
770812,Life Drain
770821,
770831,
770841,
770851,@730221
770861,@210011
770871,@400431
800011,Attacker Defense Tower Projectile
800021,
800031,
800041,
800052,
811161,
811171,
800081,Fortress Defense Tower Projectile
800082,@800081
800091,Attacker Projectile
800092,@800091
900021,
900031,
1000011,Clan Health
1000021,Clan Soul
1000031,Clan Shield
1000041,Clan Might
1000051,Clan Guidance
1000061,Clan Evade
1000071,Clan Movement
1000081,Clan Deadly Strike
1000091,Clan Crit. Rate
5000011,Eldru's Rage
9000011,Strong
9056021,Morale Increase Effect
9056041,Ice Storm Effect
9056071,HP Regen. Amplification Potion
9056121,Anti-Magic Effect
9060021,HP Recovery Effect
3011,Blessing of Robust Ratel 1
3021,Blessing of Robust Ratel 2
3031,Blessing of Robust Ratel 3
3041,
3051,Garden Sentry
3061,Garden Sentry Effect
4011,Spring of Recovery
4021,Spring of Recovery Buff
4511,
1500011,
1500021,
1500031,
1501011,
1501021,
1501031,
1501041,
1502011,
1502021,
1502031,
1503011,
1503021,
1503031,
1504011,
1504021,@580031
1505011,
1505021,
1505031,
1506011,
1506021,
1506031,
1507011,
1507021,
1507031,
1508011,
1508021,
1508031,@111331
1509011,
1509021,
1509031,
1510011,
1510021,
1510031,
1511011,
1511021,
1511031,
1512011,
1512021,
1512031,@111311
1512041,
1512051,
1512061,
1513011,
1513021,@111311
1513031,
1513041,
1513051,
1513061,
1513071,@111251
1513081,
1513091,
1513101,
1514011,
1514021,
1514031,
1514041,
1514051,@111241
1515011,
1515021,
1515031,
1516011,
1516021,
1516031,
1516041,
1516051,
1517011,
1517021,
1517031,
1517041,
1517051,
1517061,
1518011,
1518021,
1518031,Ice Bolt
1519011,
1519021,@111311
1520011,
1520021,
1520031,
1521011,
1521021,
1521031,
1530011,
1530021,
1530031,
7204111,
7204121,
7204131,
720421,
7204311,
7204312,
7204321,
7204322,
7204331,
7204332,
720441,
720451,
720461,
720471,
720472,
720481,
720482,
720511,
720521,
720531,
720541,
720551,
720561,
720571,
720581,
720591,
720601,
502031,
741341,
741342,
741343,
741351,
741352,
741361,
741371,
601361,
601362,
601371,
601372,
601481,
601491,
601501,
601511,
601521,
501921,
601231,
501931,
601241,
601251,
601252,
501941,
501951,
501961,
601261,
501971,
502091,
601271,
601281,
501981,
601291,
501991,
601301,
502001,
601311,
502011,
601321,
601351,
502021,
601331,
601341,
502041,
601381,
601391,
502051,
601401,
601402,
601411,
601412,
502061,
601421,
601431,
502071,
601441,
601451,
502081,
601461,
601462,
601471,
601472,
502101,
601531,
502111,
601541,
601551,
502121,
601561,
601,
602,
502131,
601571,
502141,
601581,
601591,
601601,
601611,
601612,
601621,
601631,
601632,
601641,
601642,
2000011,@211121
2100011,@211321
8010441,
8010461,
8010471,
8010472,
93506,
944091,
805000,
805001,
805002,
805003,
805004,
741131,
741132,
741141,
741142,
741151,
741161,
741171,
741181,
741191,
741201,
7411611,
4130011,
4130021,
4130023,@11062
4130031,
4130041,
4130043,
4110021,
4130051,
4130053,
4130062,
4130063,
4130064,
4130072,
4130073,
4130082,
4130083,
4130101,
4130111,
4130112,
4130113,@601133
4130114,
4130121,
4130122,
4130123,
4130131,
4130132,
4130133,
4130141,
4130142,
4130143,
4130151,
4130161,
4130162,
4130163,
4130164,
4130171,
4130172,
4130173,
4130181,
4130182,
4130183,
4130191,
4130192,
4130193,
4130201,
4130202,
4130203,
41302101,
41302102,
41302103,
41302104,
41302105,
41302106,
41302107,
41302108,
41302109,
41302110,
41302111,
41302112,
41302113,
41302114,
41302115,
41302116,
41302117,
41302118,
41302119,
41302120,
41302121,
41302122,
41302123,
41302124,
41302125,
41302126,
41302127,
41302128,
41302129,
41302130,
41302131,
41302132,
41302133,
41302134,
41302135,
41302136,
41302137,
41302138,
41302139,
41302140,
41302141,
41302142,
41302143,
41302144,
41302145,
4130231,
4130241,
4130242,
4130243,
4130251,
4130271,
4130281,
4130291,
4130292,
4130293,
4130301,
4130302,
