Id,Name,Description,EffectDescription,SkillDialogue
11242,Pioggia di frecce,"<SkillTitle>[Solo Arco]</>
Scaglia una pioggia di frecce in cerchio per infliggere danni continui ai nemici nella zona.","Danno: {[Use34Param]1-1%}% dell’Att. +{1-1}
e {[Use34Param]1-2%}% dell’Att. +{1-2} ogni 4 colpi aggiuntivi.",
11243,Snipe,"<SkillTitle>[Solo Arco]</>
Si muove piano aumentando Att. e Liv. di precisione per attaccare i nemici lontani.","Campo: 
Movimento rallentato per tutta la durata, pari a: 15 sec.",
11244,Occhio di Falco,"<SkillTitle>[Solo Arco]</>
Attiva Occhio di Falco, che aumenta il Livello crit. e i danni inflitti ai nemici.","Liv. 
Durata: 20 sec.",
11251,Vulcano,"<SkillTitle>[Solo Bastone]</>
Crea un potente pilastro di fuoco per infliggere danni ai nemici nella zona.",Danni: {[Use34Param]1%}% di Att. +{1} ogni 5 colpi.,
11252,Cavità di Molten,"<SkillTitle>[Solo Bastone]</>
Lancia una sfera infiammata che passa attraverso i nemici ed esplode.","Danno: {[Use34Param]1-3%}% dell’Att. +{1-3}
Danno da Esplosione: {[Use34Param]1-1%}% dell’Att. +{1-1}
Abbatte i bersagli per 2 sec.",
11253,Aumenta Mana,"<SkillTitle>[Solo Bastone]</>
Aumenta i PM usati per le abilità e incrementa l’Att. dell’abilità.","PM usano +{1-1%}%
Att. Abilità +{1-2%}%
Durata: 90 sec.",
11261,Punizione divina,"<SkillTitle>[Solo Bastone]</>
Crea un’esplosione sacra infliggendo danni e abbattendo i nemici nell’area.","Danni: {[Use34Param]1%}% di Att. +{1}
Abbatte i bersagli per 2,5 sec.",
11262,Grande Guarigione,"<SkillTitle>[Solo Bastone]</>
Guarisce te e i membri del tuo gruppo vicini con poteri sacri recuperando PS e PM.","Rigen. PS 
PM Rigen.",
12211,Tribunale,"<SkillTitle>[Solo Spada & Scudo]</>
Una grande oscillazione che infligge danni, abbatte i nemici e li provoca ad attaccarti.","Danno: {[Use34Param]1%}% dell’Att. + {1}.
Aggro +30%
Abbatte i nemici per 2 sec.",
12212,Grazia di Eva,"<SkillTitle>[Solo Spada & Scudo]</>
Crea una zona sacra che infligge danni nel tempo ai nemici nella zona e diminuisce la loro rigen. PS.","Danno: {[Use34Param]1%}% dell’Att. + {1} ogni 6 colpi.
Diminuisce la Rigen. dei nemici vicini del 50%.",
12213,Posa di Aegis,"<SkillTitle>[Solo Spada & Scudo]</>
Diventa immune ai danni per un breve periodo di tempo e aumenta la Velocità.","Garantisce Immunità ai Danni per 5 sec.
",
12221,Blaster sonica,"<SkillTitle>[Solo Lancia e Spade Doppie]</>
Lancia l’aura della spada in avanti infliggendo danni ai nemici lontani e diminuendone la Velocità.","Danno: {[Use34Param]1-1%}% dell’Att. +{1-1}
Diminuisce la Velocità dei bersagli del {PhyBuff:12221-1%}% per 5 sec.",
12222,Tempesta sonica,"<SkillTitle>[Solo Lancia e Spade Doppie]</>
Lancia l’aura della spada in avanti, danneggiando e abbattendo i nemici.","Danni: {[Use34Param]1-1%}% di Att. +{1-1}
Abbatte i bersagli per 2,5 sec.",
12223,Ritmo di combattimento,"<SkillTitle>[Solo Lancia e Spade Doppie]</>
Aumento Att. e Dif. per te e per i membri del tuo gruppo.","Att. +{1-1}
Dif. +{1-3}
Durata: 90 sec.",
12224,Canzone del Cacciatore,"<SkillTitle>[Solo Lancia e Spade Doppie]</>
Aumenta Livello critico e Danno critico per te e per i membri del tuo gruppo.","Liv. 

Durata: 30 sec.",
12231,Scheggia tripla,"<SkillTitle>[Solo Pugnale]</>
Attacca in avanti 3 volte infliggendo danni enormi e diminuisce Dif., Vel. Att. e Vel. dei nemici.","Danno: {[Use34Param]1%}% dell’Att. + {1}.
Diminuisce la Dif. dei nemici del {2-1%}% per 5 sec.
Diminuisce la Vel. Att. dei nemici del {2-3%}% e la Velocità del {2-4%}% per 5 sec.",
12232,Uragano della lama,"<SkillTitle>[Solo Pugnale]</>
Lancia in avanti un turbinio di attacchi che danneggia i nemici nella zona varie volte consecutive.","Danno: {[Use34Param]1-1%}% dell’Att. +{1-1}
Stordisce i nemici per 3 sec.",
12233,Camminata piana,"<SkillTitle>[Solo Pugnale]</>
Aumenta considerevolmente Vel. Att., Vel. e il livello di Esaurimento PS nella durata.","Aumenta la Vel. Att. del {1-1%}% e la Velocità del {1-2%}%.
Aumenta il Livello di Esaurimento PS del {1-3%}%.
Durata: 20 sec.",
12241,Colpo letale,"<SkillTitle>[Solo Arco]</>
Scocca una freccia appuntita e penetrante infliggendo danni e stordendo i nemici.","Danni: {[Use34Param]1-1%}% di Att. +{1-1}
Stordisce i bersagli per 2 sec.",
12242,Doppio Colpo ampio,"<SkillTitle>[Solo Arco]</>
Scocca due dardi di energia a forma di freccia che infliggono danni ai nemici che attraversano. Diminuisce la Dif. dei nemici colpiti.","Danno: {[Use34Param]1-1%}% dell’Att. +{1-1} ogni 2 colpi.
Diminuisce la Dif. dei bersagli del {PhyBuff:12242-1%}% per 10 sec.",
12243,Occhio della mente,"<SkillTitle>[Solo Arco]</>
Aumenta considerevolmente il Livello crit.","Livello crit +{1-1}
Durata: 30 sec.",
12244,Doppio Passo veloce,"<SkillTitle>[Solo Arco]</>
Aumenta Vel. Att. e Velocità.","Velocità +{1-1%}% e Vel. Att. +{1-2%}%
Durata: 30 sec.",
12251,Lancia di ghiaccio,"<SkillTitle>[Solo Bastone]</>
Scaglia una lancia di ghiaccio in avanti infliggendo forti danni e rallentando i nemici colpiti.","Danno: {[Use34Param]1-2%}% dell’Att. +{1-2}
Diminuisce la Velocità dei bersagli del {PhyBuff:12251-1%}% per 5 sec.",
12252,Tormenta,"<SkillTitle>[Solo Bastone]</>
Evoca una tempesta di neve che infligge danni. I nemici colpiti vengono rallentati e storditi.","Danni: {[Use34Param]1%}% di Att. +{1} ogni 5 colpi.
Diminuisce la Velocità dei nemici del {2-1%}% per 5 sec.
Stordisce nemici per 2 secondi.",
12261,Fuoco sacro,"<SkillTitle>[Solo Bastone]</>
Un pilastro di fiamme sacre che danneggia i nemici. I nemici colpiti subiscono danni aumentati.","Danni: {[Use34Param]1%}% di Att. +{1}
più {[Use34Param]2-1%}% di Att. +{2-1} ogni 2 colpi aggiuntivi.
Aumenta il danno subito dai bersagli del {3-1%}% per 7 sec.",
12262,Ripristino,"<SkillTitle>[Solo Bastone]</>
Vieni pervaso da un effetto che guarisce te e i membri del gruppo intorno a te in modo continuo.",Livello Rigen.: {[Use34Param]1-1%}% di Att. +{1-1} oltre i 6 sec.,
12263,Ristoro mentale,"<SkillTitle>[Solo Bastone]</>
Incoraggia il gruppo, diminuendo l’attesa per le abilità e rimuovendo i debuff.","Tempo di attesa abilità - {1-1#} sec.
Durata: 20 sec.
Rimuove debuff",
12264,Difesa a seguire,"<SkillTitle>[Solo Bastone]</>
Aumenta la tua Dif. e quella dei membri del tuo gruppo.","Dif. +{1-1%}%.
Durata: 40 sec.",
13211,Sanguisuga della vita,"<SkillTitle>[Solo Spada & Scudo]</>
Fa oscillare l’arma in modo ampio per attaccare i nemici e prosciugare una parte dei loro PS. Diminuisce la Dif. dei nemici colpiti.","Danno: {[Use34Param]1%}% dell’Att. + {1}.
Assorbe PS per il 30% di danni inflitti.
Diminuisce la Dif. dei nemici del {2-1%}%.",
13212,Idra a catena,"<SkillTitle>[Solo Spada & Scudo]</>
Tira i nemici verso di te per infliggere danni, stordirli e costringerli ad attaccarti.","Danno: {[Use34Param]1%}% dell’Att. + {1}
Provoca: gli Attacchi si concentrano su di te per 8 sec.
Stordisce i bersagli per 2,5 sec.",
13213,Difesa massima,"<SkillTitle>[Solo Spada & Scudo]</>
Aumenta la Dif. e diminuisce la Velocità dei nemici che attaccano per un po’ di tempo.","Dif.: {1-1%}% + {1-3}.
Diminuisce Velocità del 50% per 5 sec. mentre l’effetto è attivo.
Durata: 15 sec.",
13221,Assalitore rotante,"<SkillTitle>[Solo Lancia e Spade Doppie]</>
Fa oscillare l’arma in un grande arco per infliggere danni e abbattere nemici.",@11124,
13222,Tempesta di uragano,"<SkillTitle>[Solo Lancia, Spade Doppie]</>
Ruota per attaccare i nemici che ti circondano.
Il bersaglio danneggiato verrà rallentato.
Puoi muoverti rapidamente mentre usi questa abilità.","Danni: {[Use34Param]1%}% di Att. + {1} per ogni 7 colpi inflitti
Velocità del bersaglio -{2-1%}% per 3 sec.
Velocità +{3-1%}% per 7 sec.",
13223,Danza del Guerriero,"<SkillTitle>[Solo Lancia e Spade Doppie]</>
Aumenta il tuo Att. F. e quello dei membri del tuo gruppo.","Att. F. +{1-1}
Durata: 40 sec.",
13224,Danza della Furia,"<SkillTitle>[Solo Lancia e Spade Doppie]</>
Aumenta la tua Vel. Att. e quella dei membri del tuo gruppo.","Vel. Att. +{1-1%}%
Durata: 40 sec.",
13231,Pungiglione,"<SkillTitle>[Solo Pugnale]</>
Attacca i nemici davanti, infliggendo danni e sanguinamento. Una parte dei danni è applicata ignorando la Dif.","Danno: {[Use34Param]1%}% dell’Att. + {1}
Ignora Danni da Dif.: {2}
Infligge danni aggiuntivi ai nemici per 3 sec.",
13232,Pioggia tagliente,"<SkillTitle>[Solo Pugnale]</>
Attacca i nemici vicini per infliggere danni, stordirli brevemente e provocarne il sanguinamento.","Danni: {[Use34Param]1%}% di Att. +{1}
Danni aggiuntivi ai bersagli per 3 sec., stordisce i bersagli per 2 sec.",
13233,Posa aggressiva,"<SkillTitle>[Solo Pugnale]</>
Aumenta considerevolmente il Danno critico. Aumenta inoltre brevemente il Livello crit. al massimo.","Danno critico +{1-1%}%, durata: 20 sec.
Effetto aggiuntivo: Efficacia massima Livello crit per 4 sec.",
13241,Pungiglione della morte,"<SkillTitle>[Solo Arco]</>
Scocca una freccia impetuosa che passa attraverso i nemici e infligge danni potenti.",@11131,
13242,Colpo stordente,"<SkillTitle>[Solo Arco]</>
Infligge danni e stordisce brevemente i nemici.",@11232,
13243,Fuoco rapido,"<SkillTitle>[Solo Arco]</>
Uno stato che aumenta la Vel. Att., diminuendo al tempo stesso il Campo d’Attacco.","Elisir 
Durata: 15 sec.",
13244,Contrattacco fatale,"<SkillTitle>[Solo Arco]</>
Si concentra sull’attacco invece che sull’elusione, aumentando considerevolmente Att. durante questo stato.","Att. +{1-1}, Elusione - {1-2%}%
Durata: 15 sec.",
13251,Respiro oscuro,"<SkillTitle>[Solo Bastone]</>
Incanala fiamme di elemento oscuro per infliggere danni. Puoi alterare la direzione mentre lo lanci.",Danni: {[Use34Param]1%}% di Att. +{1} ogni 7 colpi.,
13252,Corruzione,"<SkillTitle>[Solo Bastone]</>
Corrompe un’area del suolo per danneggiare i nemici e diminuirne Dif. e Velocità.","Danni: {[Use34Param]1%}% di Att. +{1} ogni 5 colpi.
Diminuisce brevemente Dif. e Velocità dei bersagli.",
13253,Saggezza fatale,"<SkillTitle>[Solo Bastone]</>
Aumenta brevemente Att. M. fino al limite.","Att. M. +{1-1}
Durata: 15 sec.",
13261,Tocco vampirico,"<SkillTitle>[Solo Bastone]</>
Un attacco rubavita che guarisce il gruppo. I membri con PS bassi guariscono di più.","Danni: {[Use34Param]1%}% di Att. +{1}
Livello Rigen.: 20% - 60% di danni inflitti, in base a PS attuali del bersaglio recupero.",
13262,Collera insanguinata,"<SkillTitle>[Solo Bastone]</>
Crea un’onda d’urto oscura infliggendo danni, rallentando i nemici e rimuovendo i buff.","Danno: {[Use34Param]1%}% dell’Att. +{1}
Diminuisce la Velocità dei bersagli del {2%}% per 4 sec.
Rimuove i buff dai bersagli",
13263,Conferisci potere,"<SkillTitle>[Solo Bastone]</>
Impedisce che i PS scendano troppo con l’abilità attiva e ripristina un poco i PS.","Impedisce che i PS scendano sotto {1-1}
Durata: 5 sec.
Cura PS di {2}",
13264,Conferisce potere (Guarigione),@13263,"Att. M. +{1-1}
Durata: 20 sec.",
14211,Spinta,"<SkillTitle>[Solo Spada & Scudo]</>
Un colpo che provoca danni e riduce i danni nemici, provocandoli ad attaccarti.","Danno: {[Use34Param]1-1%}% dell’Att. +{1-1}
Diminuisce la Dif. dei bersagli del {2-1%}%, Provoca: Concentra gli attacchi su di te per 8 sec.",
14212,Terremoto,"<SkillTitle>[Solo Spada & Scudo]</>
Colpisce il suolo, danneggiando e abbattendo i nemici nella zona. Diminuisce Att. dei nemici colpiti.","Danno: {[Use34Param]1-1%}% dell’Att. + {1-1}.
Att. dei bersagli - 20% per 8,5 sec.
Stordisce i bersagli per 2,5 sec.",
14221,Scontro di Potenza,"<SkillTitle>[Solo Lancia e Spade Doppie]</>
Attacca l’area frontale infliggendo danni enormi ai nemici all’interno della zona.",@11131,
14222,Attacco con balzo,"<SkillTitle>[Solo Lancia e Spade Doppie]</>
Salta sui nemici per abbaterli, rendendoli brevemente incapaci di agire.",@12222,
14223,Nano arrabbiato,"<SkillTitle>[Solo Lancia e Spade Doppie]</>
Si basa sulla tua Dif. alta per concentrarsi sull’Att. invece che sulla Dif.","Att. +{1-1}, Dif. - {1-2%}%
Durata: 15 sec.",
14231,Impeto della lama,"<SkillTitle>[Solo Pugnale]</>
Carica in avanti, passando attraverso i nemici, rendendoli più vulnerabili agli Attacchi Critici.","Danni: {[Use34Param]1%}% di Att. +{1}
Diminuisce la Resistenza Critica dei bersagli del {2-1%}% per 10 sec.",
14232,Stella sonica,"<SkillTitle>[Solo Pugnale]</>
Si muove a pentacolo e attacca i nemici che, rallentati, non useranno le abilità.","Danno: {[Use34Param]1%}% dell’Att. + {1}
Diminuisce la Velocità dei nemici del {2-1%}% per 10 sec.
Zittisce i nemici per 5 sec.",
14233,Ricerca di Adena,"<SkillTitle>[Solo Pugnale]</>
Trova più Adena mentre combatti. +Vel. e i nemici colpiti vengono avvelenati e rallentati.","Guadagni in Adena +{1-1%} e Velocità +{1-2%}.
Avvelena e diminuisce la Velocità dei nemici mentre l’abilità è attiva.
Durata: 60 sec.",
14241,Colpo esplosivo,"<SkillTitle>[Solo Arco]</>
Scocca una freccia di elemento fuoco che esplode infliggendo danni e abbattendo i nemici.","Danno: {[Use34Param]1%}% dell’Att. +{1}
Danni aggiuntivi di {3-1} ai bersagli per 4 sec.
Abbatte i bersagli per 2,5 sec.",
14242,Colpo Elusione,"<SkillTitle>[Solo Arco]</>
Indietreggia di 3 metri e scocca 3 frecce che esplodono danneggiando e rallentando i nemici.","Danno: {[Use34Param]1%}% dell’Att. +{1}
Diminuisce Velocità dei bersagli del {2-1%}% per 4 sec.
Aumenta il Campo d’attacco di {PhyBuff:142422-1%}m per 5 sec.",
14251,Punta della Terra,"<SkillTitle>[Solo Bastone]</>
Erige un pilastro di pietra con violenza infliggendo danni e abbattendo i nemici nell’area.","Danni: {[Use34Param]1%}% di Att. +{1}
Abbatte i bersagli per 3 sec.",
14252,Tri-scheggia,"<SkillTitle>[Solo Bastone]</>
Lancia schegge di elemento terra in 3 direzioni, penetrando e danneggiando i nemici.",@11131,
14253,Combattente corpo a corpo,"<SkillTitle>[Solo Bastone]</>
Invoca vecchi ricordi per aumentare l’Att. degli attacchi di base del tuo gruppo.","Att. base +{1-1%}%
Durata: 30 sec.",
14261,Protezione divina,"<SkillTitle>[Solo Bastone]</>
Guarisce i PS tuoi e del tuo gruppo e aumenta la Dif.","Livello Rigen.: {[Use34Param]1%}% di Att. +{1}
Aumenta la Dif. dei membri del gruppo del {2-1} per 10 sec.",
14262,Applauso divino,"<SkillTitle>[Solo Bastone]</>
Colpisce il suolo infliggendo danni e stordendo i nemici nell’area.","Danni: {[Use34Param]1%}% di Att. +{1}
più {[Use34Param]1-3%}% di Att. +{1-3} ogni 4 colpi aggiuntivi, stordisce i bersagli per 2,5 sec.",
14263,Grande vitalità,"<SkillTitle>[Solo Bastone]</>
Aumenta i tuoi PS massimi e quelli dei membri del tuo gruppo.","PS massimi +{1-1}
Durata: 180 sec.",
