Id,NpcName,DialogMessage
15006,@15001,Wow! È un fantastico elemento dell’equipaggiamento!
15007,@15001,Sai come rafforzare l’equipaggiamento? Devi <YellowBold>aumentarlo di livello</>!
15008,@15001,"Otterrai <YellowBold>una Scatola Equipaggiamento di grado alto ogni giorno</>, per cui non dimenticarti di fare un salto!"
15009,,
16001,Ferron il Fabbro,"Se vuoi <YellowBold>aumentare di livello</> l’equipaggiamento, sei dalla persona giusta. Sono il miglior fabbro dell’Isola Parlante!"
16002,@16001,"Ecco, prendi questo equipaggiamento. Dovrebbe esserti utile."
16003,@16001,Diamo un’occhiata all’equipaggiamento che hai ricevuto.
16004,@16001,Dovrebbe essere nel riquadro armatura.
16005,@16001,Seleziona pure l’equipaggiamento che ti ho dato.
16006,@16001,Puoi aumentare di livello l’equipaggiamento alla Fucina. Seguimi.
16007,@16001,Ci sono <YellowBold>vari modi di rafforzare l’equipaggiamento</> usando la Fucina.
16008,@16001,Seleziona Aumento di livello.
16009,@16001,<YellowBold>Aumento di livello</> usa dell’altro equipaggiamento per <YellowBold>migliorare</> l’equipaggiamento primario.
16010,@16001,"C’è una piccola tassa per il servizio... Vivrei per strada se lo facessi gratis, eh!"
16011,@16001,Usalo come materiale. Consideriamolo un regalo!
16012,@16001,"Bene, siamo pronti! Posso farlo gratis solo questa volta. Che rimanga un segreto tra di noi!"
16013,@16001,I materiali scompariranno durante il processo.
16014,,
16015,@16001,"Finito! Diamo un’occhiata. Ehi, è fantastico!"
16016,@16001,Equipaggialo pure ora che è aumentato di livello!
16017,@16001,"È facilissimo, devi solo toccare su Equip. Auto.!"
16018,,
16019,@16001,Aumentare di livello l’equipaggiamento <YellowBold>è il modo più facile di migliorare le abilità in battaglia</>. Provalo se i nemici sono troppo forti.
16020,,
17001,"Austin, Cap. Ranger di Sangue",Ottimo! Procediamo all’aumento di livello delle tue abilità.
17002,@17001,"Prima di iniziare, dobbiamo vedere che abilità usi."
17003,@17001,Diamo un’occhiata alle tue abilità.
17004,@17001,"Ecco, puoi aumentare i tuoi <YellowBold>livelli abilità</> e <YellowBold>cambiare la posizione dei pulsanti abilità</>."
17005,@17001,Ti serviranno Punti Abilità per aumentare il livello delle tue abilità.
17006,@17001,Puoi acquisire PA aumentando il livello del tuo personaggio e giocando regolarmente.
17007,@17001,Ok. <YellowBold>Aumentiamo di livello le tue abilità</>.
17008,@17001,Mmm. Questa abilità andrà bene.
17009,@17001,"Vedi il pulsante di aumento di livello? È invitante, no?"
17010,@17001,Puoi usare <YellowBold>PA</> per <YellowBold>aumentare i livelli delle abilità</>.
17011,@17001,"Questo dovrebbe costare un po’ di Adena... Ma ti darò una mano, visto che di recente sei stato molto d’aiuto."
17012,@17001,Oh! E un’altra cosa!
17013,@17001,Vedi queste abilità passive?
17014,@17001,<YellowBold>Le abilità passive</> possono essere aumentate di livello nello stesso modo. Proviamo.
17015,@17001,"Per prima cosa, seleziona un’abilità."
17016,@17001,Poi puoi usare PA e Adena per aumentarne il livello.
17017,@17001,"Gli effetti<YellowBold>dell’abilità passiva</> sono attivati automaticamente. È facile che passino inosservati, ma è bene ricordarsene se vuoi diventare più forte."
17018,,
18001,Russel,L’Arena è il posto migliore per mettere alla prova le tue abilità.
18002,@18001,Puoi trovarla sul Campo di battaglia!
18003,@18001,Vedi l’ingresso dell’Arena? Preparati!
18004,@18001,Puoi combattere <YellowBold>duelli 1 vs 1</> contro altri avventurieri. È un ottimo posto per provare le tue abilità!
18005,@18001,Seleziona uno dei 4 avversari dalla lista e sconfiggilo! Puoi salire a livelli più alti combattendo e sconfiggendo avversari più forti!
18006,@18001,Ci sono <YellowBold>Ricompense settimanali</> in base alla tua classifica settimanale. Lavora sodo per posizionarti sempre in alto!
18007,@18001,Non dimenticare che i duelli sono strettamente legati all’Onore!
18008,@18001,Sia i vincitori che i perdenti ottengono Onore.
18009,@18001,Accumula Onore per raggiungere posizioni più alte e acquisire <YellowBold>Ricompense statistiche</>!
18010,@18001,Mmm... non hai un livello di Onore degno di nota al momento...
18011,@18001,Ma è facile rimediare!
18012,@18001,"Con un po’ di dedizione, otterrai più Onore e ricompense migliori!"
18013,@18001,Beh? Ti senti entusiasta?
18014,@18001,Metti da parte la modestia: mettiamoci subito a duellare!
18015,@18001,"Seleziona Inizio. Non c’è modo di sapere come sarà il tuo avversario, ma sono sicuro che lo farai a pezzi!"
18016,,
18017,,
18018,@18001,Sapevo che avresti vinto! Complimenti!
18019,,
18020,,
18021,,
18022,@18001,"Ahi... Per un pelo! Beh, c’è sempre la prossima volta!"
18023,,
19001,Eugene Professore Accademico,Concedimi di insegnarti un altro modo di migliorare l’equipaggiamento.
19002,@19001,"Combinare è relativamente semplice, ma funziona."
19003,@19001,Dovrai usare la Fucina per combinare l’equipaggiamento.
19004,@19001,Puoi combinare l’equipaggiamento qui.
19005,@19001,Combina due <YellowBold>elementi dell’equipaggiamento Liv. 30</> dello stesso grado e tipo per acquisire un elemento di grado superiore rispetto al materiale usato.
19006,@19001,L’equipaggiamento si suddivide in equipaggiamento obiettivo ed equipaggiamento materiale.
19007,@19001,Da’ un’occhiata ai dettagli dell’equipaggiamento obiettivo qui.
19008,@19001,Non perdiamo altro tempo: è ora di combinare. Usalo come materiale da combinare.
19009,,
19010,@19001,Tocca qui.
19011,@19001,Prendi questo e usalo come equipaggiamento materiale.
19012,,
19013,@19001,Seleziona questo equipaggiamento materiale.
19014,@19001,"Se il materiale è pronto, combiniamolo."
19015,@19001,Non c’è tempo. Sbrigati.
19016,,
19017,@19001,Grandioso! Sembra che i preparativi siano terminati.
19018,@19001,"Non dimenticare di equipaggiarli! Tieni a mente che combinare <YellowBold>produce equipaggiamento dello stesso tipo di quello del materiale principale</>! Bene, buona fortuna!"
19019,,
20001,"Arthur, Ten. Ranger di Sangue",Vuoi sapere dei clan? Tocca sul menu principale.
20002,@20001,Tocca il pulsante Clan qui.
20003,@20001,Faresti bene a unirti a un clan che condivida i tuoi valori.
20004,@20001,Scoprirai che essere membri comporta tanti vantaggi.
20005,@20001,"Oops! Eccomi qui, a consigliarti di unirti a un clan senza nemmeno spiegarti cosa sono i clan!"
20006,@20001,"Gli aspetti principali dei clan sono <YellowBold>l’Assedio del Castello</> e <YellowBold>l’Assedio della Fortezza</>, dove puoi scontrarti con altri clan per il controllo di vari castelli e fortezze."
20007,@20001,E ovviamente i clan non possono essere competitivi senza un potere significativo.
20008,@20001,Tutti i cittadini di Aden possono <YellowBold>scommettere sui vincitori di un Assedio del Castello e vincere premi</> durante il <YellowBold>Festival Assedio del Castello.</>
20009,@20001,"E non è tutto! Quando fai parte di un clan, puoi ottenere dei vantaggi dai <YellowBold>buff, dal negozio del clan, dalle quest e dalle ricompense</>."
20010,@20001,Vediamo <YellowBold>come ci si unisce a un clan</>.
20011,@20001,È così che ci si unisce a un clan.
20012,@20001,Chiunque può scegliere il leader di un clan in cui crede e lavorare insieme per raggiungere il massimo!
20013,@20001,"Se ti piace l’aspetto di uno di questi leader, tocca su <YellowBold>Applica</>!"
20014,@20001,Ho proprio voglia di vedere a che clan ti unirai!
20015,@20001,"O magari inizierai per conto tuo, per poi diventare leader di un nuovo potente clan!"
20016,,
21001,Theodore,Hai sentito parlare della <YellowBold>Torre dell’Insolenza</>? Ogni avventuriero ad Aden dovrebbe entrarci almeno una volta.
21002,@21001,Bene allora. Proviamo la Torre dell’Insolenza adesso.
21003,@21001,Puoi entrare nella Torre dell’Insolenza tramite il menu Segreta.
21004,@21001,Tocca qui.
21005,@21001,Vedi la torre infinitamente alta? Quella è la Torre dell’Insolenza.
21006,,
21007,@21001,<YellowBold>La Torre dell’Insolenza</> è stata costruita dall’Imperatore Baium di Elmoreden in segno di sfida agli Dei.
21008,@21001,"Un tempo era chiamata Torre dell’Eternità, ma il dio Einhasad, in preda all’ira, la riempì di mostri."
21009,@21001,"Più in alto sali nella torre, più forti sono i mostri che incontri e migliori i tesori che puoi trovare."
21010,@21001,"La cosa ti incuriosisce? Al momento, dovresti essere in grado di completare almeno il primo piano."
21011,,
21012,,
21013,,
21014,@21001,Niente male.
21015,,
21016,@21001,"Per ogni piano che hai già completato, puoi acquisire ricompense aggiuntive una volta al giorno usando <YellowBold>Completamento automatico</>."
21017,@21001,Qui puoi controllare la ricompensa di Completamento automatico per ogni piano.
21018,@21001,Puoi acquisire <YellowBold>Frammenti di Runa</> usando Completamento automatico. Immaginala come un modo per migliorare le tue abilità di combattimento.
21019,@21001,La prossima volta che ci vediamo ti insegnerò qualcos’altro.
21020,,
21021,,
21022,@21001,Mmm... Sembra che il tuo allenamento non sia stato sufficiente...
21023,@21001,Torniamo indietro toccando lo schermo.
21024,,
22001,@21001,Ti insegnerò come usare i Frammenti di Runa per diventare più forte. Questo processo si chiama Incisione delle Rune.
22002,@21001,L’Incisione delle Rune è un modo per migliorare direttamente il tuo personaggio.
22003,@21001,Usala per provare a imprimere le Rune.
22004,@21001,"Tramite l’Incisione delle Rune, le abilità di ogni runa diventano tue <YellowBold>in modo permanente</>."
22005,@21001,"Per l’Incisione delle Rune sono necessari <YellowBold>Frammenti di Runa</>. Proprio così, quelle cose che hai acquisito completando automaticamente la Torre dell’Insolenza."
22006,@21001,Porteremo a termine il tipo più basilare di Incisione delle Rune.
22007,@21001,Puoi dare un’occhiata qui per vedere i materiali richiesti per imprimere le Rune.
22008,@21001,Ora prova a imprimere le Rune.
22009,,
22010,@21001,"Dato che è la tua prima volta, ti fornirò i materiali necessari."
22011,@21001,I preparativi sono terminati. Prova a imprimere.
22012,,
22013,@21001,Hai notato la grande runa al centro? Quella è la <YellowBold>Runa essenziale</>.
22014,@21001,Il livello della <YellowBold>Runa essenziale</> aumenta quando tutte le Rune su ogni pagina sono impresse nello stesso rango.
22015,@21001,"Ricorda, le Rune essenziali garantiscono <YellowBold>molte più statistiche</> delle Rune comuni."
22016,@21001,"Come hai notato, questa è la Runa essenziale."
22017,@21001,Le Rune essenziali garantiscono molte statistiche a cui puoi aspirare.
22018,@21001,E per finire... Queste non sono tutte le Rune che si possono imprimere.
22019,@21001,Puoi usare questo per sbloccare altre pagine di Rune.
22020,@21001,Puoi imprimere <YellowBold>Rune più diversificate e potenti man mano che ottieni accesso a più pagine</>.
22021,@21001,Tuttavia <YellowBold>tutte le Rune su una pagina devono essere impresse a un livello più alto rispetto al Liv. 1</> per poter sbloccare la pagina successiva.
22022,@21001,"L’Incisione delle Rune tira fuori potenti abilità, per cui richiede preparativi adeguati."
22023,@21001,Ottimo! Non vedo l’ora di vedere quanto diventerai forte grazie al potere dell’Incisione delle Rune.
22024,,
23001,,
23002,@21001,Apriamo l’Inventario.
23003,@21001,Seleziona il riquadro dell’armatura.
23004,@21001,Equipaggia la protezione per la testa che ti ho dato.
23005,@21001,"Sai che devi toccare su equipaggia, giusto?"
23006,@21001,Se controlli attentamente la protezione per la testa che hai appena equipaggiato...
23007,,
23008,@21001,Troverai lo slot per equipaggiare Cristalli dell’Anima.
23009,@21001,I Cristalli dell’Anima sono gemme che contengono le anime dei mostri. Equipaggiarli ha come effetto <YellowBold>l’applicazione delle statistiche dell’anima all’equipaggiamento</>.
23010,@21001,Le caratteristiche dei Cristalli dell’Anima ne determinano le statistiche. Anime più forti forniscono <YellowBold>statistiche più potenti</>.
23011,@21001,Puoi usare i Cristalli dell’Anima come materiale per crearne <YellowBold>altri più potenti</>.
23012,@21001,Equipaggeremo i Cristalli dell’Anima su questo equipaggiamento.
23013,@21001,Ecco un Cristallo dell’Anima acquisito sconfiggendo quel mostro.
23014,@21001,Bene. Equipaggiamolo.
23015,@21001,Ben fatto. Ora esamineremo l’<YellowBold>upgrade</> dei Cristalli dell’Anima.
23016,@21001,<YellowBold>Effettuare l’upgrade</> è l’unico modo di <YellowBold>aumentare il grado</> dei Cristalli dell’Anima.
23017,@21001,Tocca ‘Effettua l’upgrade’.
23018,@21001,Tocca il Cristallo dell’Anima su cui vuoi effettuare l'upgrade.
23019,@21001,Tocca su aumento di livello ed è tutto pronto.
23020,@21001,"Poi, tocca ‘Effettua l’upgrade’ per compiere la magia."
23021,@21001,
23022,@21001,Ben fatto. Andiamocene da qui.
23023,@21001,"Se hai una protezione per la testa migliore, equipaggia quella."
23024,@21001,Tocca per equipaggiare automaticamente.
23025,@21001,Ricorda che puoi solo <YellowBold>effettuare l’upgrade</> dei Cristalli dell’Anima quando possiedi la quantità necessaria di Cristalli dell’Anima dello <YellowBold>stesso grado e tipo</>.
23026,@21001,Questo è tutto sui Cristalli dell’Anima. Un Cristallo dell’Anima potrebbe fare la differenza tra la vittoria e la sconfitta. Usali saggiamente.
23027,@21001,집혼석 하나의 차이가 전투의 승패를 바꾸는 결과를 만들어 내지. 잘 이용하도록 해라.
24001,@12001,Puoi entrare nelle Segrete Élite dal menu Segreta.
24002,@12001,Confido nel fatto che tu sappia come arrivarci.
24003,@12001,Tocca qui.
24004,@12001,Laggiù! Vedi la Segreta Élite? Selezionala.
24005,,
24006,@12001,"Mi sono imbattuto in questo posto quando ero un archeologo...
I mostri più abietti di Aden appaiono qui."
24007,@12001,"Potresti incontrare dei mostri che non puoi sconfiggere da solo - dovresti portare con te qualche <YellowBold>amico fidato</>. Più alto è il rischio, più grandi sono le ricompense."
24008,@12001,Il Signore assegnerà nuove missioni Segreta Élite ogni giorno.
24009,@12001,Riceverai ricompense aggiuntive ogni volta che completi 5 missioni.
24010,@12001,Puoi acquisire Esp. aggiuntiva ogni giorno durante questo periodo.
24011,@12001,È pericoloso avventurarsi da soli nelle Segrete Élite. Avere un gruppo ed essere in tanti è più sicuro.
24012,,
25001,@21001,Ti insegnerò come fare l’upgrade dell’equipaggiamento.
25002,@21001,"Ti ricordi come arrivare alla Fucina, giusto?"
25003,@21001,@21004
25004,@21001,Tocca su upgrade.
25005,@21001,Usa le Pietre Upgrade <YellowBold>per aumentare il grado dell’equipaggiamento mantenendone comunque l’aspetto e le statistiche.</>
25006,@21001,"Per effettuare l’upgrade dell’equipaggiamento, ti servono <YellowBold>Pietre Upgrade specifiche per le singole parti dell’equipaggiamento</>."
25007,@21001,Per esempio ti servono <YellowBold>Pietre Upgrade Accessorio</> per effettuare l’upgrade di accessori.
25008,@21001,Da’ un’occhiata qui per vedere il risultato dell’upgrade previsto.
25009,@21001,"Bene, effettuiamo l’upgrade di qualche accessorio!"
25010,,
25011,@21001,Tocca quest’anello per posizionarlo nello slot upgrade.
25012,@21001,Tocca questo pulsante per iniziare l’upgrade.
25013,,
25014,@21001,Ottimo! Complimenti.
25015,@21001,Usa la funzionalità upgrade se vuoi <YellowBold>mantenere le statistiche di un elemento dell’equipaggiamento che preferisci o combinare equipaggiamento</>.
25016,@21001,Tieni a mente che le Pietre Upgrade sono rare e difficili da ottenere.
25017,,
26001,Fata purificatrice,Potenzia l’Equipaggiamento usando le pergamene.
26002,@26001,Tocca su un oggetto.
26003,@26001,Devi andare alla Fucina per potenziare l’equipaggiamento.
26004,@26001,Tocca sul pulsante potenziamento.
26005,@26001,<YellowBold>Le Pergamene di Potenziamento specifiche dell’equipaggiamento</> sono necessarie per potenziare tipi specifici di equipaggiamento.
26006,@26001,"Ricorda, <YellowBold>le Pergamene Benedette</> possono potenziare fino a +3 in una volta."
26007,@26001,Puoi ottenere statistiche bonus aggiuntive se combini i livelli di potenziamento di vari elementi di equipaggiamento. Mantenere l’equilibrio è la scelta migliore.
26008,@26001,Non dimenticare che l’equipaggiamento ha dei livelli di potenziamento massimi in base al grado.
26009,@26001,Potenziamo quest’arma.
26010,,
26011,@26001,Le pergamene di potenziamento si trovano sul riquadro Altro.
26012,@26001,Seleziona una Pergamena: Potenzia Arma.
26013,@26001,Fai attenzione... è possibile che il potenziamento non vada a buon fine.
26014,@26001,"Se sei pronto, inizia il potenziamento."
26015,,
26016,@26001,Grandioso! Spero ti piaccia.
26017,@26001,Fa’ attenzione. I potenziamenti di successo possono aumentare le statistiche ma il loro fallimento può portare alla diminuzione del livello di potenziamento.
26018,,
27001,@12001,Ti insegnerò come usare il Codex. Seguimi.
27002,@12001,Puoi trovare il Codex nel menu Sfida.
27003,@12001,Eccoci qua.
27004,@12001,Puoi registrare le Essenze ottenute dai mostri nel <YellowBold>Codex</>. Colleziona Essenze per aumentare di livello il Codex e <YellowBold>aumentare le tue statistiche</>!
27005,@12001,"Se raccogli <YellowBold>tutte le Essenze di Mostro in una regione specifica</>, il tuo <YellowBold>bonus statistiche aumenta ulteriormente</>."
27006,@12001,Ti insegnerò <YellowBold>come registrare le Essenze</>.
27007,@12001,Bestia rossa è un mostro che appare sull’Isola Parlante Ovest. Selezionala.
27008,@12001,Ci sono abbastanza Essenze per completare il Codex. Bene. Crea il Codex!
27009,,
27010,@12001,"Ben fatto. Facile, vero?"
27011,@12001,"Tutti i mostri possono rilasciare Essenze, ma i mostri normali non lo fanno spesso."
27012,@12001,<p>Concentra la tua caccia sui <YellowBold>Mostri Noti</>. È garantito il rilascio di Essenze.
27013,,
28001,@26001,Ti insegnerò un’abilità rara che conosco.
28002,@26001,Dovrebbe essere d’aiuto. Di qua...
28003,@26001,Qui puoi apprendere abilità rare.
28004,@26001,Seleziona la Pergamena Dimenticata.
28005,@26001,"<YellowBold>Le abilità rare</> sono diverse da quelle normali e <YellowBold>sono sia efficaci che potenti</>. Chiunque può usarle, a prescindere dalla classe."
28006,@26001,Ma è importante notare che le abilità rare non si possono apprendere normalmente o aumentare di livello. Devi riunire <YellowBold>pagine di Pergamena Dimenticata</> per completarle.
28007,@26001,Seleziona la pagina abilità che ti ho appena dato.
28008,@26001,Dobbiamo creare una Pergamena Dimenticata.
28009,,
28010,@26001,Ben fatto!
28011,@26001,Puoi usare la tua <YellowBold>Pergamena Dimenticata</> per apprendere un’abilità rara. Controlla l’inventario.
28012,@26001,Su...
28013,@26001,Di qua.
28014,@26001,Presto...
28015,@26001,Apri l’inventario.
28016,@26001,Ecco il manuale.
28017,@26001,Questa è la Pergamena Dimenticata appena creata.
28018,@26001,Tocca su Usa per apprendere l’abilità.
28019,@26001,Ben fatto! Ora prova a registrare un’abilità rara in uno slot.
28020,@26001,Ok. Ritorniamo alla schermata Gestisci Abilità.
28021,@26001,Qui.
28022,@26001,Confido nel fatto che tu sappia cosa fare.
28023,@26001,"Sì, proprio così."
28024,@26001,È l’abilità rara che hai appena appreso.
28025,@26001,Devi registrare un’abilità rara in uno slot abilità rara per poterla usare.
28026,@26001,Tocca per registrare un’abilità.
28027,@26001,Ben fatto. Puoi acquisire altre abilità rare da mostri potenti come <YellowBold>boss delle incursioni</> e al Mercato.
28028,@26001,Usare abilità rare in battaglia dovrebbe portare a risultati incredibili! Cerca di raccogliere il maggior numero possibile di abilità rare.
28029,,
29001,Aymel,Mmm... se penso che lo spazio creato dal Mistico Oscuro era collegato al tunnel sotto la Torre d’Avorio.
29002,@29001,Il tunnel sotto la Torre d’Avorio? È lì che puoi raccogliere erbe speciali usate per la creazione di <YellowBold>Elisir</>.
29003,@29001,"Vuoi andarci di nuovo? Beh, che ne pensi di questo per ora?"
29004,@29001,Puoi arrivarci dal menu Segreta.
29005,@29001,Tocca qui.
29006,@29001,È anche conosciuta come Segreta di Estrazione.
29007,,
29008,@29001,Puoi combinare le erbe disponibili per creare <YellowBold>Elisir</> che aumentano permanentemente le tue statistiche.
29009,@29001,"In ogni caso, la Nebulite nel tunnel significa che non puoi rimanerci a lungo. L’esposizione prolungata fa impazzire ogni essere senziente."
29010,@29001,Di conseguenza puoi solo estrarre un numero prestabilito di erbe al giorno.
29011,,
30001,@29001,L’esistenza di erbe magiche significa che gli Dei sono dalla nostra parte. Possiamo usarle per creare gli <YellowBold>Elisir</>.
30002,@29001,"Il tempo è poco, quindi ascolta attentamente."
30003,@29001,Per poter creare un Elisir...
30004,@29001,Vai al menu Personaggio...
30005,@29001,E tocca sul pulsante Elisir.
30006,@29001,Qui puoi creare Elisir. La creazione richiede <YellowBold>4 erbe</>.
30007,@29001,"Elisir diversi hanno effetti diversi, quindi scegli attentamente."
30008,@29001,Creiamo un Elisir PS.
30009,@29001,I materiali sono pronti. Cominciamo!
30010,,
30011,@29001,Gli Elisir <YellowBold>vengono usati nel momento in cui vengono creati</>! Dovresti già sentirti più forte!
30012,@29001,"Puoi acquisire materiali per gli Elisir anche dalle Segrete giornaliere, dai mostri e al Negozio."
30013,@29001,"Raccogli tutte le <YellowBold>erbe ed essenze</> che puoi, perché sono fondamentali per diventare più forte."
30014,,
31001,Nine,"Lascia che ti insegni come cavalcare l’Orso nero!
Presta attenzione e in pochissimo tempo sarai in grado di cavalcare!"
31002,@31001,Vai al menu principale.
31003,@31001,Tocca sul menu Personaggio.
31004,@31001,Seleziona Cavalcature.
31005,@31001,Vedi come si seleziona Orso nero?
31006,@31001,Tocca per evocarlo!
31007,@31001,Assicurati che l’Orso nero evocato entri in battaglia per poterlo cavalcare.
31008,@31001,"Andiamo fuori, così puoi cavalcarlo."
31009,@31001,Tocca su Cavalca!
31010,@31001,Questo giovanotto è chiaramente già affezionato a te! Prenditi cura dell’Orso nero come si deve!
32001,Monta,"Fai attenzione al Monte Eborga, Kresous vive lì. Per non parlare del fatto che i demoni appaiono nel Cerchio di Evocazione."
32002,@32001,Feldheim potrebbe essere nei guai in questo esatto momento!
32003,@32001,Entra nel Cerchio di Evocazione da qui!
32004,@32001,Tocca qui.
32005,@32001,Sbrigatevi!
32006,,
32007,@32001,Oh! Assicurati di riunire altri giocatori prima di andare in un Cerchio di Evocazione. È piuttosto pericoloso all’interno!
32008,,
101001,@3002,Tocca sul pulsante menu principale.
101002,@3002,Poi tocca sul pulsante amico.
101003,@3002,Le avventure sono più divertenti con qualcun altro. Qui puoi aggiungere amici e salutarli per mandare e ricevere <YellowBold>Punti Amicizia</>.
101004,@3002,Oh! Ho degli amici da presentarti!
101005,@3002,Da questa parte. Tocca su Amici Consigliati!
101006,@3002,Vedi qualcuno che ti piace?
101007,@3002,Fare amicizia ha molti vantaggi! Potete intraprendere avventure insieme e... essere amici! Con le vostre forze messe insieme potete perfino sconfiggere mostri enormi!
101008,,
102001,@17001,È facile. Ti spiego!
102002,@17001,Puoi <YellowBold>creare un gruppo</> e reclutare altri giocatori.
102003,@17001,<YellowBold>La ricerca gruppo manuale</> ti consente di trovare e unirti al gruppo di un altro giocatore.
102004,@17001,"Usando <YellowBold>Unione automatica</>, ti unirai automaticamente a un gruppo che rispecchia le tue preferenze."
102005,,
104001,Pan il Venditore,Vuoi informazioni sul Mercato? Tocca sul pulsante del menu principale.
104002,@104001,"Miao, tocca sul pulsante Mercato."
104003,@104001,Sicuramente avrai degli oggetti che possono essere venduti in negozio ma rimangono inutilizzati nell’inventario!
104004,@104001,Nel Mercato puoi concludere affari per i tuoi oggetti extra o acquistare oggetti rari da altri giocatori!
104005,@104001,Imposta le tue condizioni di ricerca e il commesso del Mercato ti mostrerà una miriade di articoli che potrebbero interessarti!
104006,@104001,"Vendi qualcosa, miao, e vedi con i tuoi occhi!"
104007,@104001,Da questa parte. Sarà meglio che usi questo.
104008,@104001,"Metti in vendita il tuo oggetto e stabilisci il prezzo di vendita e noi penseremo al resto! Miao, devo avvertirti però: c’è un limite per il prezzo."
104009,@104001,"Tieni duro! Quello è un oggetto di <YellowBold>Grado A</>?
<p>Il Mercato funziona solo con oggetti di grado <YellowBold>S</> o più alto..."
104010,@104001,Non prenderla sul perrr-sonale! Dobbiamo assicurarci che le nostre scorte siano della qualità che i clienti si aspettano.
104011,@104001,"Miao allora, vieni qui."
104012,@104001,Guarda questo!
104013,@104001,Usalo per continuare con le tue offerte e controllare se i tuoi oggetti sono stati venduti!
104014,,
112001,Studente Accademico,Rivediamo il funzionamento delle Quest giornaliere.
112002,@112001,Tocca su Sfide per iniziare.
112003,@112001,Poi tocca su Quest.
112004,@112001,Ora tocca su Quest giornaliere.
112005,@112001,Puoi ricevere e completare fino a <YellowBold>12</> quest ogni giorno.
112006,@112001,In ogni caso puoi avere solo fino a 3 quest attive contemporaneamente.
112007,@112001,Scegli le tue quest attentamente: la difficoltà e le ricompense si basano sul grado della quest.
112008,@112001,Qui puoi vedere come completare la quest.
112009,@112001,Puoi anche dare un’occhiata alle ricompense della quest.
112010,@112001,Cominciamo una quest e vedi con i tuoi occhi!
