Id,ResultName,Param1,Param2,Param3
327,,,,
331,@304,50,,
332,,,,
333,,,,
334,@304,50,,
335,,,,
336,,,,
340,@304,60,,
341,,,,
342,,,,
343,@304,60,,
344,,,,
345,,,,
349,@304,75,,
350,,,,
351,,,,
352,@304,75,,
353,,,,
354,,,,
358,@304,90,,
359,,,,
360,,,,
361,@304,90,,
362,,,,
363,,,,
367,@304,105,,
368,,,,
369,,,,
370,@304,105,,
371,,,,
372,,,,
528,@304,120,,
529,,,,
530,,,,
531,@304,120,,
532,,,,
533,,,,
534,@304,135,,
535,,,,
536,,,,
537,@304,135,,
538,,,,
539,,,,
540,@304,150,,
541,,,,
542,,,,
543,@304,150,,
544,,,,
545,,,,
546,@304,165,,
547,,,,
548,,,,
549,@304,165,,
550,,,,
551,,,,
30000000,,,,
30000001,,,,
30000002,,,,
30000003,,,,
30000004,,,,
30000005,,,,
30000006,,,,
30000007,,,,
30000008,,,,
30000009,,,,
30000010,,,,
30000011,,,,
30000012,,,,
30000013,,,,
30000014,,,,
30000015,,,,
30000016,,,,
30000017,,,,
30000018,,,,
30000019,,,,
30000020,,,,
30000021,,,,
30000022,,,,
30000023,,,,
30000024,,,,
30000025,,,,
30000026,,,,
30000027,,,,
30000028,,,,
30000029,,,,
30000030,,,,
30000031,,,,
30000032,,,,
30000033,,,,
30000034,,,,
30000035,,,,
30000036,,,,
30000037,,,,
30000038,{Param1} Flauto di corno incantato,Santo d'argento,,
30000039,,,,
30000040,,,,
30000041,@30000038,Kukurin,,
30000042,,,,
30000043,,,,
30000044,@30000038,Leone con criniera,,
30000045,,,,
30000046,,,,
30000101,Scatola Regalo di Capodanno,,,
30000102,,,,
30000103,,,,
30000104,,,,
30000105,,,,
30000106,,,,
30000107,Scatola Pergamena della Quest Grado S,,,
30000108,,,,
30000109,,,,
30000110,,,,
30000111,,,,
30000112,,,,
30000113,Scatola da 5.000 Adena,,,
30000114,,,,
30000115,,,,
30000116,Colpo d’Anima,,,
30000117,,,,
30000118,,,,
30000119,Scatola materiali consumabili di recupero,,,
30000120,,,,
30000121,,,,
30000122,Scatola d’Erbe,,,
30000123,,,,
30000124,,,,
30000125,,,,
30000126,,,,
30000127,,,,
30000128,,,,
30000129,,,,
30000130,,,,
30000131,,,,
30000132,,,,
30000133,,,,
30000134,,,,
30000135,,,,
30000136,,,,
30000137,,,,
30000138,,,,
30000139,,,,
30000140,,,,
30000141,,,,
501,{Param1} - Pietra di Evocazione Mostro Raro,Isola Parlante,,
502,,,,
503,,,,
504,@501,Gludio,,
505,,,,
506,,,,
507,@501,Dion,,
508,,,,
509,,,,
510,@501,Giran,,
511,,,,
512,,,,
516,{Param1} - Pietra di Evocazione Boss,@504,,
517,,,,
518,,,,
519,@516,@507,,
520,,,,
521,,,,
522,@516,@510,,
523,,,,
524,,,,
1001,,,,
1002,,,,
1003,,,,
1004,,,,
1005,,,,
1006,,,,
1007,,,,
1008,,,,
1009,,,,
1010,,,,
1011,,,,
1012,,,,
1013,,,,
1014,,,,
1015,,,,
1016,,,,
1017,,,,
1018,,,,
1019,,,,
1020,,,,
1021,,,,
1022,,,,
1023,,,,
1024,,,,
1025,,,,
1026,,,,
1027,,,,
2001,,,,
2002,,,,
2003,,,,
2004,,,,
2005,,,,
2006,,,,
2007,,,,
2008,,,,
2009,,,,
2010,,,,
2011,,,,
2012,,,,
2013,,,,
2014,,,,
2015,,,,
2016,,,,
2017,,,,
2018,,,,
2019,,,,
2020,,,,
2021,,,,
2022,,,,
2023,,,,
2024,,,,
2025,,,,
2026,,,,
2027,,,,
2028,,,,
2029,,,,
2030,,,,
2031,,,,
2032,,,,
2033,,,,
2034,,,,
2035,,,,
2036,,,,
2037,,,,
2038,,,,
2039,,,,
2040,,,,
2041,,,,
2042,,,,
2043,,,,
2044,,,,
2045,,,,
2046,,,,
2047,,,,
2048,,,,
2049,,,,
2050,,,,
2051,,,,
2052,,,,
2053,,,,
2054,,,,
2055,,,,
2056,,,,
2057,,,,
2058,,,,
2059,,,,
2060,,,,
2061,,,,
2062,,,,
2063,,,,
2064,,,,
2501,,,,
2502,,,,
2503,,,,
2504,,,,
2505,,,,
2506,,,,
2507,,,,
2508,,,,
2513,,,,
2514,,,,
2515,,,,
2516,,,,
2517,,,,
2518,,,,
2519,,,,
2520,,,,
2521,,,,
2522,,,,
2523,,,,
2524,,,,
2525,,,,
2526,,,,
2527,,,,
2528,,,,
2529,,,,
2530,,,,
2531,,,,
2532,,,,
485,Pozione PS,,,
486,,,,
487,,,,
488,Pozione PM,,,
489,,,,
490,,,,
491,@30000116,,,
492,,,,
493,,,,
494,Benedizione di Einhasad,,,
495,,,,
496,,,,
701,{Param1} - Pietra di Evocazione,Orso nero,,
702,,,,
703,,,,
704,@701,@30000038,,
705,,,,
706,,,,
707,@701,@30000041,,
708,,,,
709,,,,
710,@701,@30000044,,
711,,,,
712,,,,
719,@701,Scarabeo a vapore,,
720,,,,
721,,,,
20000,Pergamena Benedetta: Potenzia arma,,,
20001,,,,
20002,,,,
20003,,,,
20004,Pergamena Benedetta: Potenzia armatura,,,
20005,,,,
20006,,,,
20007,,,,
20008,Pergamena Benedetta: Potenzia accessorio,,,
20009,,,,
20010,,,,
20011,,,,
20024,Gr. {Param1} {Param2},SR,Pietra Attributo,
20025,,,,
20026,,,,
20027,,,,
20028,,,,
20029,@20024,R,@20024,
20030,,,,
20031,,,,
20032,,,,
20033,,,,
20034,@20024,S,@20024,
20035,,,,
20036,,,,
20037,,,,
20038,@20024,@20024,Pietra di Superamento limite,
20039,,,,
20040,,,,
20041,,,,
20045,Estratto di Elisir Att.,,,
20046,,,,
20047,,,,
20048,,,,
20049,,,,
20050,,,,
20051,,,,
20052,Estratto di Elisir Dif.,,,
20053,,,,
20054,,,,
20055,,,,
20056,,,,
20057,,,,
20058,,,,
20059,Estratto di Elisir PS,,,
20060,,,,
20061,,,,
20062,,,,
20063,,,,
20064,,,,
20065,,,,
20066,Estratto di Elisir PM,,,
20067,,,,
20068,,,,
20069,,,,
20070,,,,
20071,,,,
20072,,,,
20672,Spilla del Mantello della Distruzione rossa,,,
20673,,,,
20674,,,,
20675,Spilla del Mantello del Sangue virtuoso,,,
20676,,,,
20677,,,,
5001,Cristallo dell’Anima d’Attacco (Grigio),,,
5002,,,,
5003,Cristallo dell’Anima d’Attacco (Bianco),,,
5004,@5003,,,
5005,,,,
5006,Cristallo dell’Anima d’Attacco (Verde),,,
5007,@5006,,,
5008,,,,
5009,Cristallo dell’Anima d’Attacco (Blu),,,
5010,@5009,,,
5011,,,,
5012,Cristallo dell’Anima d’Attacco (Viola),,,
5013,@5012,,,
5014,,,,
5015,Cristallo dell’Anima d’Attacco (Arancione),,,
5016,Cristallo dell’Anima di Difesa (Grigio),,,
5017,,,,
5018,Cristallo dell’Anima di Difesa (Bianco),,,
5019,@5018,,,
5020,,,,
5021,Cristallo dell’Anima di Difesa (Verde),,,
5022,@5021,,,
5023,,,,
5024,Cristallo dell’Anima di Difesa (Blu),,,
5025,@5024,,,
5026,,,,
5027,Cristallo dell’Anima di Difesa (Viola),,,
5028,@5027,,,
5029,,,,
5030,Cristallo dell’Anima di Difesa (Arancione),,,
5031,Cristallo dell’Anima della Precisione (Grigio),,,
5032,,,,
5033,Cristallo dell’Anima della Precisione (Bianco),,,
5034,@5033,,,
5035,,,,
5036,Cristallo dell’Anima della Precisione (Verde),,,
5037,@5036,,,
5038,,,,
5039,Cristallo dell’Anima della Precisione (Blu),,,
5040,@5039,,,
5041,,,,
5042,Cristallo dell’Anima della Precisione (Viola),,,
5043,@5042,,,
5044,,,,
5045,Cristallo dell’Anima della Precisione (Arancione),,,
5046,Cristallo dell’Anima dell’Elusione (Grigio),,,
5047,,,,
5048,Cristallo dell’Anima dell’Elusione (Bianco),,,
5049,@5048,,,
5050,,,,
5051,Cristallo dell’Anima dell’Elusione (Verde),,,
5052,@5051,,,
5053,,,,
5054,Cristallo dell’Anima dell’Elusione (Blu),,,
5055,@5054,,,
5056,,,,
5057,Cristallo dell’Anima dell’Elusione (Viola),,,
5058,@5057,,,
5059,,,,
5060,Cristallo dell’Anima dell’Elusione (Arancione),,,
5061,Cristallo dell’Anima della Penetrazione (Grigio),,,
5062,,,,
5063,Cristallo dell’Anima della Penetrazione (Bianco),,,
5064,@5063,,,
5065,,,,
5066,Cristallo dell’Anima della Penetrazione (Verde),,,
5067,@5066,,,
5068,,,,
5069,Cristallo dell’Anima della Penetrazione (Blu),,,
5070,@5069,,,
5071,,,,
5072,Cristallo dell’Anima della Penetrazione (Viola),,,
5073,@5072,,,
5074,,,,
5075,Cristallo dell’Anima della Penetrazione (Arancione),,,
5076,Cristallo dell’Anima del Recupero (Grigio),,,
5077,,,,
5078,Cristallo dell’Anima del Recupero (Bianco),,,
5079,@5078,,,
5080,,,,
5081,Cristallo dell’Anima del Recupero (Verde),,,
5082,@5081,,,
5083,,,,
5084,Cristallo dell’Anima del Recupero (Blu),,,
5085,@5084,,,
5086,,,,
5087,Cristallo dell’Anima del Recupero (Viola),,,
5088,@5087,,,
5089,,,,
5090,Cristallo dell’Anima del Recupero (Arancione),,,
5091,Cristallo dell’Anima di Livello Critico (Grigio),,,
5092,,,,
5093,Cristallo dell’Anima di Livello Critico (Bianco),,,
5094,@5093,,,
5095,,,,
5096,Cristallo dell’Anima di Livello Critico (Verde),,,
5097,@5096,,,
5098,,,,
5099,Cristallo dell’Anima di Livello Critico (Blu),,,
5100,@5099,,,
5101,,,,
5102,Cristallo dell’Anima di Livello Critico (Viola),,,
5103,@5102,,,
5104,,,,
5105,Cristallo dell’Anima di Livello Critico (Arancione),,,
5106,Cristallo dell’Anima di Resistenza Critica (Grigio),,,
5107,,,,
5108,Cristallo dell’Anima di Resistenza Critica (Bianco),,,
5109,@5108,,,
5110,,,,
5111,Cristallo dell’Anima di Resistenza Critica (Verde),,,
5112,@5111,,,
5113,,,,
5114,Cristallo dell’Anima di Resistenza Critica (Blu),,,
5115,@5114,,,
5116,,,,
5117,Cristallo dell’Anima di Resistenza Critica (Viola),,,
5118,@5117,,,
5119,,,,
5120,Cristallo dell’Anima di Resistenza Critica (Arancione),,,
5121,Cristallo dell’Anima dei PS (Grigio),,,
5122,,,,
5123,Cristallo dell’Anima dei PS (Bianco),,,
5124,@5123,,,
5125,,,,
5126,Cristallo dell’Anima dei PS (Verde),,,
5127,@5126,,,
5128,,,,
5129,Cristallo dell’Anima dei PS (Blu),,,
5130,@5129,,,
5131,,,,
5132,Cristallo dell’Anima dei PS (Viola),,,
5133,@5132,,,
5134,,,,
5135,Cristallo dell’Anima dei PS (Arancione),,,
