Id,Name,EffectTypeName,Desc
12251,Lancia di ghiaccio: Congela,@11222,
12252,Tormenta,@10122,@10122
122521,@12252,@1011,@1011
122614,Incubo,@10122,Velocità -10%
122615,Fuoco sacro,Aumento Danni subiti,Danni subiti +{1%}%
12263,Grande Guarigione,Guarigione,
122631,Ristoro mentale,Ristoro mentale: Diminuzione Tempo di attesa gruppo,Tempo di attesa abilità membri del gruppo -{1#} sec
12264,Difesa a seguire,"Buff Gruppo difensivo, F. e M.",Dif. membri del gruppo +{1%}%
13211,Sanguisuga della vita,Aumento Dif.,Dif. -{1%}%
132125,Idra a catena,@11222,@1011
132126,@132125,Immune a Tiro e Provocazione,Effetto Focus Aggro
13213,Difesa massima,"Difesa massima: Grande aumento Dif. F. e Dif. M., Immobilità",Dif.: {1%}% + {3}. Diminuisce la Velocità dei nemici.
132132,@13213,Difesa massima: Rallenta Nemico,Diminuzione velocità
13222,Tempesta di uragano,@10122,@10122
132221,@13222,Aumento Velocità,Velocità +{1%}%
132231,Danza del Guerriero,Danza del Guerriero: Aumento Att. F. Gruppo,Att. F. membri del gruppo +{1}
132241,Danza della Furia,Danza della Furia: Aumento Vel. Att. gruppo,Vel. Att. membri del gruppo +{1%}%
13231,Pungiglione,Danni da sanguinamento bonus,Danni: {[Use34Param]1-1%}% di Att. +{1-1}
13232,Pioggia tagliente: Danni da sanguinamento bonus,@13231,
132322,Pioggia tagliente,@11222,@1011
132331,Posa aggressiva,Posa aggressiva: Amplificazione Danni Crit.,Dan. Crit. +{1%}%
132332,Colpo critico da posa aggressiva,Posa aggressiva: 100% Livello crit.,Efficacia massima Livello crit.
13242,Colpo stordente,@11222,
13243,Fuoco rapido,"Fuoco rapido: Aumento Vel. Att., Diminuzione Campo d’Attacco",Vel. Att. +{1%}% e Campo d’Attacco -{2%}m.
13244,Contrattacco fatale,"Contrattacco fatale: Grande aumento Att., Diminuzione Elusione","Att. +{1}, Elusione -{2%}%"
13251,Respiro oscuro,@10122,
13252,Corruzione,"Diminuzione Dif., Diminuzione velocità","Dif. -{1%}%, Velocità -{3%}%"
132531,Saggezza fatale,Saggezza fatale: Grande aumento Att. M.:,Att. M. +{1}
132623,Collera insanguinata,@10122,@10122
132624,Collera insanguinata: Aumento Danni,Aumento Att.,
132631,Conferisci potere,Conferisci potere: Limitazione uso PS,Impedisce che i PS scendano sotto {1}
132632,@132631,@132631,
14211,Spinta,"Diminuzione Dif., Bersaglio fisso",@13211
14212,Terremoto,@1011,@1011
14213,@14212,@112125,Att. - 20%
14222,Attacco con balzo,@1001,
14223,Nano arrabbiato,"Nano arrabbiato: Aumento Att., Diminuzione Dif.","Att. +{1}, Dif. -{2%}%"
14231,Impeto della lama,Diminuzione Resistenza critica,Resistenza Critica -{1%}%
14232,Stella sonica,@12231,@10122
142321,@14232,Silenzio,Silenzio
142331,Ricerca di Adena,Ricerca di Adena: Aumento Guadagni di Adena,Adena guadagnata durante la battaglia +{1%}% e Velocità +{2%}%.
242331,@142331,Ricerca di Adena: Veleno e Lentezza,Danni Veleno e Velocità -{2%}%
14241,Colpo esplosivo,@11251,@13231
14242,Colpo Elusione,@12231,@10122
142422,@14242,Aumento Campo,Aumento Campo
14251,Punta della Terra,@1001,
142531,Combattente corpo a corpo,Combattente corpo a corpo: Amplificazione Attacco base del Gruppo,Att. base membri del gruppo +{1%}%
14261,Protezione divina,Aumento Dif.,Dif. membri del gruppo +{1}
14262,Applauso divino,@11222,
142631,Grande vitalità,Grande vitalità: Aumento PS massimi gruppo,PS massimi membri del gruppo +{1}
20211,Aura di Difesa,Aumento Dif.,@14261
20221,Aura di Attacco,Aumento Att.,Att. membri del gruppo +{1}
20231,Passo veloce,Aumento Velocità,Velocità membri del gruppo +{1%}%
20241,Guida,Aumento Precisione,Precisione membri del gruppo +{1}
20251,Sospiro della morte,Aumento Danno crit.,Dan. Crit. membri del gruppo +{1%}%
20261,Boost PS,Aumento PS massimi,@142631
21221,Vendetta,@20221,Att. +{1}
21231,Furtività,Diminuzione Tempo di attesa abilità,Tempo di attesa Abilità -{1}
212311,@21231,Intrufolati: Aumento Att.,@21221
21241,Lentezza potenziata,@10122,@10122
21242,Lentezza potenziata: Danni da Sanguinamento,@10122,Danno: {[Use34Param]1-1%}% dell’Att.
21251,Incendio,@11251,
212512,@21251,@20221,@21221
212611,Collegamento divino,@20211,Dif +{1%}% per membro del gruppo
212621,Scudo Mana,Scudo Mana,Esaurisce PM invece di PS quando subisce un danno.
22211,Elusione superiore,Aumento Elusione,Livello di Elusione +{1%}%
22221,Arguzia,Aumento Livello crit.,Livello crit +{1%}%
22231,Rabbia rapida,"Vel. Att., Aumento Velocità",Vel. Att. +{[StackMul]1%}% e Velocità +{[StackMul]1%}%.
22241,Movimento repentino,Aumento Danno critico,@132221
22261,@22211,@22211,Elusione + {1%}%
23211,Esaurimento potenziato,Effetto Esaurimento PS,Assorbi {1-1%}% di danni inflitti
23221,Febbre,@22241,@132331
23231,Cerca sangue,"Diminuzione Dif., Resistenza Livello Crit.",Dif. -{1%}% e Resistenza Critica -{3%}%.
23241,Segnale critico,Aumento Livello di Precisione,Livello Prec. +{1%}%
23251,@23221,@22241,@132331
23261,Aggressività,@20221,Esaurimento PS +{1%}%
24211,Pazienza,Buff Aumento Att.,@21221
242121,Destrezza fortunata,Destrezza fortunata: Possibilità di diminuire il Tempo di attesa quando il gruppo viene attaccato,Tempo di attesa Abilità -{1#}
24221,Impatto anelante,@24211,@21221
242231,Berserker fortunato,Berserker fortunato: Possibilità di aumentare Vel. Att. quando il gruppo attacca,Vel. Att. +{1%}% e Velocità +{1%}%.
24231,@22221,@22221,@22221
242321,Fatalità fortunata,Fatalità fortunata: Aumento livello crit.,@122431
24241,Acrobazie,Aumento Livello di Elusione,@22211
242421,Passo veloce fortunato,Passo veloce fortunato: Stordimento,@1011
2424211,@242421,Passo veloce fortunato: Diminuzione Att.,Att. -{1%}%.
24251,@23261,@20221,@21221
24252,Difesa fortunata,Difesa fortunata: Possibilità di aumentare Dif. F. e Dif. M. quando il gruppo attacca.,Dif. +{1}
24261,Fortifica,Rigen. PS Att.,Rigen. PS +{1%}%
30001,Scudo assoluto,"Riduzione Danni subiti, Resistenza alla neutralizzazione","Danni subiti -{1%}% (breve), Resistenza Debuff neutralizzante +30%"
30002,Passo agile,@132221,@132221
30003,Immortale,@1004,
30004,Freccia di sangue: Danni nel tempo,@13231,Danni da Sanguinamento +{[Use34Param]1%}%
30006,Dardo missile: Stordimento,@11222,@1011
30008,Armatura ghiacciata: Tutto,Armatura ghiacciata,Lentezza
30010,Scudo Mana,Scudo Mana,@212621
30013,Riduzione del tempo,Diminuzione Tempo di attesa,Diminuisce il Tempo di attesa abilità per una Durata determinata
30014,Attacco Veleno,Diminuzione Danni e Velocità,Danni -{1%}% e Velocità -{2%}%
300141,@30014,Danno da Veleno,Dan. da Veleno: {[Use34Param]1%}%
30015,Zona Difensiva,Resistenza Stato anormale,Resistenza Stato anormale +{1%}%
300151,@30015,Diminuisci Danni subiti,Danni subiti -{1%}% e Dan. da Abilità rara subiti ulteriore -{2%}%
31001,Armatura ghiacciata: Lentezza,@10122,@30008
35001,Padronanza dell’arma del guerriero,Padronanza dell’arma del guerriero,
35002,Padronanza dell’armatura pesante,Padronanza dell’armatura pesante,
35003,Padronanza dell’arma del bandito,Padronanza dell’arma del bandito,
35004,Padronanza dell’armatura leggera,Padronanza dell’armatura leggera,
35005,Padronanza dell’arma del mago,Padronanza dell’arma del mago,
35006,Padronanza della tonaca,Padronanza della tonaca,
35011,Padronanza della Parata,Padronanza della Parata,
35021,Padronanza del combattimento,Padronanza del combattimento,
35031,Migliora attacco critico,Migliora attacco critico,
35111,@35011,@35011,
35121,@22221,Arguzia,
35122,@35021,@35021,
35131,Occasione fondamentale,Occasione fondamentale,
35141,@22241,Movimento repentino,
35151,Sigillo ghiacciato,Sigillo ghiacciato,
35161,@22211,Elusione superiore,
35221,@35021,@35021,
35231,Potere Critico,Potere Critico,
35311,Abilità di Parata,Abilità di Parata,
35321,@35021,@35021,
35331,@22221,@35121,
35332,Fatalità fortunata,Fatalità fortunata,
35341,@24241,Acrobazie,
40001,Buff Tempo bonus Esp.,Aumento Guadagni di Esp.,Ottieni una grande quantità di Esp. durante il Tempo bonus.
40002,Buff Tempo bonus Adena,Aumento Guadagni di Adena,Ottieni una grande quantità di Adena durante il Tempo bonus.
40003,Buff Tempo bonus Equip.,Aumento Livello di Acquisizione Equipaggiamento,Aumenta notevolmente livello di rilascio equipaggiamento durante il Tempo bonus.
40004,Att. F.,Att. F.,
40005,Att. M.,Att. M.,
40006,Livello di aumento Att. F.,Livello di aumento Att. F.,
40007,Livello di aumento Att. M.,Livello di aumento Att. M.,
40008,Potere di Attacco di base,Potere di Attacco di base,
40009,Livello di aumento Att. membro del gruppo,Livello di aumento Att. membro del gruppo,
40010,Livello di aumento Vel. Att.,Livello di aumento Vel. Att.,
40011,Livello di aumento danni critici,Livello di aumento danni critici,
40012,Livello di precisione critica,Livello di precisione critica,
40013,Livello Resistenza critica,Livello Resistenza critica,
40014,Dan. F.,Dan. F.,
40015,Dan. M.,Dan. M.,
40016,Ignora Dif.,Ignora Dif.,
40017,Diminuzione PS Bersaglio,Diminuzione PS Bersaglio,
40018,Diminuzione PS Bersaglio (%),Diminuzione PS Bersaglio (%),
40019,Dif. F.,Dif. F.,
40020,Dif. M.,Dif. M.,
40021,Livello di aumento Dif. F.,Livello di aumento Dif. F.,
40022,Livello di aumento Dif. M.,Livello di aumento Dif. M.,
40023,Elusione,Elusione,
40024,Livello di aumento Elusione,Livello di aumento Elusione,
40025,Livello di Elusione,Livello di Elusione,
40026,Precisione,Precisione,
40027,Livello di aumento Precisione,Livello di aumento Precisione,
40028,Livello di precisione,Livello di precisione,
40029,Livello di aumento Danni,Livello di aumento Danni,
40030,Livello di aumento Dan. F.,Livello di aumento Dan. F.,
40031,@40030,@40030,
40032,Livello di aumento danni a Bersagli rallentati,Livello di aumento danni a Bersagli rallentati,
40033,Ignora Danni Dif.,Ignora Danni Dif.,
40034,Livello di riduzione Danni,Livello di riduzione Danni,
40035,Livello di riduzione Dan. F.,Livello di riduzione Dan. F.,
40036,Livello di riduzione Dan. M.,Livello di riduzione Dan. M.,
40037,Riduzione danno costante,Riduzione danno costante,
40038,Livello di deviazione,Livello di deviazione,
40039,Livello di riduzione danni di deviazione,Livello di riduzione danni di deviazione,
40040,Dan. F. nel tempo,Dan. F. nel tempo,
40041,Dan. M. nel tempo,Dan. M. nel tempo,
40042,Recupera PS in base ad Att.,Recupera PS in base ad Att.,
40043,Guarigione nel tempo,Guarigione nel tempo,
40044,Livello di aumento Aggressività,Livello di aumento Aggressività,
40045,Rigen. PS,Rigen. PS,
40046,Esaurimento PS,Esaurimento PS,
40047,Assorbimento PS (Un’abilità attiva che ruba PS al nemico),Assorbimento PS (Un’abilità attiva che ruba PS al nemico),
40048,Assorbimento PS (Assegna i PS rubati a te e ai membri del tuo gruppo),Assorbimento PS (Assegna i PS rubati a te e ai membri del tuo gruppo),
40049,PS Massimi,PS Massimi,
40050,Liv. aum. massimo PS,Liv. aum. massimo PS,
40051,PM Massimi,PM Massimi,
40052,Livello di aumento PM massimi,Livello di aumento PM massimi,
40053,Livello di aumento Velocità,Livello di aumento Velocità,
40054,Livello diminuzione costo PM,Livello diminuzione costo PM,
40055,Diminuzione costo PM,Diminuzione costo PM,
40056,Livello di Rigen. PM,Livello di Rigen. PM,
40057,Tempo di attesa Abilità,Tempo di attesa Abilità,
40058,Sogghigno (Aumenta Aggro al massimo),Sogghigno (Aumenta Aggro al massimo),
40059,Blocca Bersaglio,Blocca Bersaglio,
40060,Sposta Bersaglio,Sposta Bersaglio,
40061,Strattona Bersaglio,Strattona Bersaglio,
40062,Livello di resistenza agli strattoni,Livello di resistenza agli strattoni,
40063,Livello di resistenza agli spintoni,Livello di resistenza agli spintoni,
40064,Livello di aumento Esp. ottenuta,Livello di aumento Esp. ottenuta,
40065,Livello di aumento guadagno di Adena,Livello di aumento guadagno di Adena,
40066,Liv. resist. Lentezza,Liv. resist. Lentezza,
40067,Liv. resist. Stordimento,Liv. resist. Stordimento,
40068,Resistenza allo stato anormale,@30015,
40069,Aumento Campo abilità,Aumento Campo abilità,
40070,Aumento Totale colpi Abilità,Aumento Totale colpi Abilità,
40071,Aumento Tempo finale combo,Aumento Tempo finale combo,
40072,Penetrazione,Penetrazione,
40073,Recupero,Recupero,
40074,Livello crit.,Livello crit.,
40075,Resistenza Critica,Resistenza Critica,
40076,Livello di aumento Livello crit.,Livello di aumento Livello crit.,
40077,Livello di aumento Resistenza critica,Livello di aumento Resistenza critica,
50001,Fiamma,Mostro: Fiamma,
50002,Gelo,Mostro: Gelo,
50003,Cecità,Mostro: Cecità,
50004,Maledizione,Mostro: Maledizione,
50005,Stordimento,Mostro: Stordimento,
50006,Sanguinamento,Mostro: Diminuzione Vel. Att. e Sanguinamento,
50007,Veleno,Mostro: Diminuzione velocità e Veleno,
50008,Indebolisci,Mostro: Indebolisci,
50010,@50005,@50005,
60099,@50006,Mostro dell’Isola Parlante: Sanguinamento,
60103,Finta abilità,@132221,
60115,Idolo aureo,Bruciatura,I danni vengono inflitti nel tempo per 5 secondi.
60118,Marlow - Difesa massima,@13213,Aumenta notevolmente Dif.
60136,Cacciatore di scheletri (+ Stordimento/Per Segreta della Pergamena di Potenziamento),@50005,
60137,Golem di Pietra (+ Stordimento/Per Segreta delle Pergamene di Potenziamento),@50005,
71023,Rumore critico,@10122,Velocità -40%
71452,@50006,Morso Mortale del Re di Sangue: Sanguinamento,
71462,@50006,Graffio di Orbis: Sanguinamento,
73013,Guillotine: Furia,Rabbia,
73022,Mezzaluna insanguinata: Diminuzione Attacco,@112125,Diminuisce Att.
73031,Orfen: Indebolisci,Indebolimento di Orfen,Diminuisce Dif.
73033,Rabbia di Orfen,Rabbia di Orfen,Aumento Att. e Vel. Att.
74011,Radice della Morte: Abbattimento,@1001,
74022,Prosciugamento di sangue,Prosciugamento di sangue: Guarigione nel tempo (%),
74032,Fulmine di richiamo,Fulmine di richiamo: Danni nel tempo,
74042,Maledizione infernale,Maledizione infernale: Fiamma,
74051,Miniera del Veleno,Miniera del Veleno: Danni nel tempo,
74062,@11222,Temporale: Lentezza,
74071,Acquitrino di Malizia,Miasma: Danni nel tempo,
74072,Attacco di coda,Colpo di coda: Lentezza,@12221
74082,Surriscaldamento,Surriscaldamento: Aumento Att.,
74083,@74082,Surriscaldamento: Aumento Velocità,
74084,@74082,Surriscaldamento: Diminuzione Dif.,
74085,@74082,@74082,
74086,@74082,@74083,
74087,@74082,@74084,
74088,@74082,@74082,
74089,@74082,@74083,
74090,@74082,@74084,
74091,@74082,@74082,
74092,@74082,@74083,
74093,@74082,@74084,
50074,Distruzione: Diminuzione Att.,Distruzione: Riduzione Danni,Diminuisce Att. di {1} per ogni pila di un effetto specifico.
74095,Sguardo pietrificante,Sguardo pietrificante: Aumento Danni subiti,Aumenta danno subito del {1%}%.
74096,Attacco della Regina,Attacco della Regina: Cecità,Diminuisce di {1} per ogni pila di Precisione
74097,Potenziamento scaglie: Dif. F.,Potenziamento scaglie: Dif. F.,Dif. F. +{1%}%
74098,Potenziamento scaglie: Dif. M.,Potenziamento scaglie: Dif. M.,Dif. M. +{1%}%
74111,Segno della Morte,Segno della Morte,
74121,Fango ardente,Fango ardente: Aumento Danni subiti,
74122,Distruzione del suolo,Distruzione del suolo: Danni nel tempo,
74131,Sguardo di Marsha (Old),Sguardo di Marsha: Danni nel tempo,I Danni vengono ricevuti nel tempo per 10 secondi infettando al tempo stesso gli alleati vicini.
74132,Maledizione di Medusa (Old),Maledizione di Medusa: Danni AE,"Immobilizza per 5 secondi, poi un’esplosione infligge grandi danni all’area circostante."
74134,@74132,Maledizione di Medusa: Esplosione,
741341,Marsha: Tornado della Tentazione,Marsha: Tornado della Tentazione,Causa {1} Danni da Sanguinamento per 10 secondi.
741342,@741341,@741341,@1011
741351,Marsha: Vento della lama,Marsha: Vento della lama,Incapace di usare abilità per 5 secondi.
7413511,@741351,Marsha: Vento della lama (VE),@741351
741352,@741351,@741351,@741351
741353,@741351,@741351,@741351
77001,@50001,@50001,
77002,@50002,Mostro: Diminuzione velocità e Gelo,
77003,@50003,@50003,
77004,@50004,Mostro: Diminuzione Maledizione e Dif.,
77005,@50005,@50005,
77006,@50006,Mostro: Diminuzione Att. e Sanguinamento,
77007,@50007,@50007,
77008,@50008,@50008,
77010,@50005,@50005,
77085,@73022,@112125,@73022
801011,Aumento Att.,Aumento Att. F. e Att. M.,Att. +50% per 30 sec.
801012,Aumento Att. F.,Aumento Att. F.,Att. +30% per 30 sec.
801013,Aumento Att. M.,Aumento Att. M.,@801012
801021,Aumento Vel. Att.,Aumento Vel. Att.,Vel. Att. +50% per 30 sec.
801022,@801021,@801021,Vel. Att. +20% per 30 sec.
801031,Aumento Dif.,Aumento Dif. F. e Dif. M.,Dif. +300% per 30 sec.
801032,Aumento Dif. F.,Aumento Dif. F.,Dif. +35% per 30 sec.
801033,Aumento Dif. M.,Aumento Dif. M.,@801032
801041,Aumento velocità,Aumento velocità,Velocità +30% per 30 sec.
801042,@801041,@801041,@801041
80105,Aumento PS massimi,Aumento PS massimi,PS massimi +40% per 30 sec.
80106,Aumento PM massimi,Aumento PM massimi,PM massimi +40% per 30 sec.
801043,Aumenta Danni Abilità,Aumenta Danni Abilità,Aumenta Danni abilità del 300% per 30 sec.
801044,Aura Danno Melee (Timer),Aura Danno corpo a corpo,Infligge 300 punti danno fissi ai nemici vicini per più di 30 sec.
801045,Barriera di Cristallo d’Acqua,Immunità al Danno del Cristallo d’Acqua,Crea una barriera di immunità al danno sul Cristallo d’Acqua per 30 sec.
801046,Gruppo della Furia (Timer),Aumenta Att. e Dif. del gruppo,Aumenta Att. e Dif. degli alleati del 30% per 30 sec.
8010461,Gruppo della Furia,@801046,@801046
801047,Annienta,Aumento Att. e Vel. Att.,Aumenta Att. e Vel. Att. per 30 sec.
801048,@801047,@801047,Aumenta Att. e Vel. Att. per 10 sec.
93506,Troll Furioso,"Grande aumento di Att. e Dif., Piccolo aumento di Velocità e Att. Vel. Aumenta",
94409,Contraente Demone Berserker,@93506,"Aumento Att., Dif., Velocità e Vel. Att."
90001,Vita del Clan,Aumento PS,PS massimi +{1%}%
90002,Anima del Clan,Aumento PM,PM Massimi +{1%}%
90003,Scudo del Clan,Aumento Dif.,Dif. +{1%}%
90004,Potere del Clan,Aumento Att.,Att. +{1%}%
90005,Guida del Clan,Aumento Precisione,Livello di precisione +{1%}%.
90006,Elusione del Clan,@22211,@22261
90007,Movimento del Clan,Aumento Velocità,@132221
90008,Attacco mortale del Clan,@22241,@132331
90009,Livello crit. del Clan,Aumento Livello crit.,Livello crit +{1%}%
905001,Cristallo dell’Unità Liv. {TextParam1},Buff Cristallo dell’Unità Liv. {TextParam2},Permea con il potere del Cristallo dell’Unità della Sala del Clan.
905002,@905001,@905001,@905001
905003,@905001,@905001,@905001
905004,@905001,@905001,@905001
905005,@905001,@905001,@905001
905006,@905001,@905001,@905001
905007,@905001,@905001,@905001
905008,@905001,@905001,@905001
905009,@905001,@905001,@905001
905010,@905001,@905001,@905001
905101,Sazietà da Banchetto piccolo,Aumento Dif. F. e Dif. M.,Dif. F. e Dif. M. +500
905102,Sazietà da Banchetto medio,Aumento PS e PM,Aumento 1000 PS/PM
905103,Sazietà da Banchetto grande,Aumento Att. F. e Att. F.,Att. F. e Att. M. +500
905104,Sazietà da Banchetto elegante piccolo,@905101,Dif. F. e Dif. M. +1.200
905105,Sazietà da Banchetto elegante medio,@905102,Aumento 2000 PS/PM
905106,Sazietà da Banchetto elegante grande,@905103,Att. F. e Att. M. +1.200
905107,Sazietà da Banchetto sfarzoso piccolo,"Aumento Dif. F., Dif. M. e Aumento Livello crit.",Att. F. e Att. M. +2.000 e Livello crit +500
905108,Sazietà da Banchetto sfarzoso medio,"Aumento PS, PM e Aumento Livello crit.","PS, PM +3.000 e Livello crit +500"
905109,Sazietà da Banchetto sfarzoso grande,"Aumento Att. F., Att. M. e Aumento Livello crit.",Att. F. e Att. M. +2.000 e Livello crit +500
905501,Pozione Aumento Att. F.,Aumento Att. F.,Aumenta Att. F. del 10%.
905502,Pozione Aumento Att. M.,Aumento Att. M.,Aumenta Att. M. del 10%.
905503,Pozione Aumento Dif. F.,Aumento Dif. F.,Aumenta Dif. F. del 10%
905504,Pozione Aumento Dif. M.,Aumento Dif. M.,Aumenta Dif. M del 10%
905505,Pozione Aumento velocità,Aumento Velocità,Aumenta la velocità del 15%.
905506,Vel. estrazione Aumenta pozione,Aumento Velocità Estrazione,Aumenta la velocità di estrazione del 50%.
905507,Vel. Att. Pozione Aumento,Aumento Vel. Att.,Aumenta Vel. Att. del 20%.
905508,Pozione Aumento Liv. di Elusione,@24241,Aumenta il livello di elusione del 50%.
905509,Pozione Aumento Recupero,Aumento resilienza,Aumenta la resilienza di 10.000.
905510,"Aumento Danno, ignora Dif.",Ignora Aumento Dan. Dif.,Aumenta Ignora Dif. Danno di 2.000.
905511,Pozione Riduzione Danno costante,Aumento Riduzione Danno costante,Aumenta la Riduzione Danno costante di 1.000.
905512,Poz. Rid. Tempo di attesa abilità,@21231,Diminuisce il Tempo di attesa abilità del 30%.
905513,Pozione Aumento penetrazione,Aumento penetrazione,Aumenta la Penetrazione di 10.000.
905514,Poz. Aum. Danni al Boss,Aumento Danni inflitti al Boss,Aumenta i Danni inflitti al Boss del 15%.
905515,Poz. Riduz. di danni subiti da Boss,Aumento Danni Danni subiti dal Boss,Diminuisce i Danni subiti dal Boss del 5%.
905516,Pozione Aumento Essenze ottenute,Aumento rilascio Essenza di Mostro,Aumenta il Livello di rilascio Essenza di Mostro del 25%. (Esclude le Segrete Élite)
905601,Pozione Aumento del Morale,Aumento Morale,Aumenta la Velocità personale e dei membri del clan vicini del 30%.
905602,Effetto Aumento Morale,Effetto Aumento Morale,Aumenta la velocità dei membri del clan del 30%.
905603,Poz. della Temp. di ghiaccio,Tempesta di ghiaccio,Diminuisce la velocità dei nemici vicini del 50%.
905604,Effetto Tempesta di ghiaccio,Effetto Tempesta di ghiaccio,Diminuisce la velocità del 50%.
905605,Pozione di Distruzione,Distruggi Castello,Aumenta i danni inflitti alle strutture dell’Aggressore del 50%.
905606,Rigen. PS Aumenta pozione,Rigen. PS Amplificazione,Aumenta Rigen. PS personale e dei membri del clan vicini del 50%.
905607,Amplificazione rigen. PS,Amplificazione rigen. PS,Aumenta Rigen. PS dei membri del clan del 50%.
905608,Pozione Amplificazione Att.,Pozione Amplificazione Att.,Diminuisce Dif. del 60% e aumenta Att. del 20%.
905609,Pozione Amplificazione Dif.,Amplificazione Dif.,Diminuisce Att. del 15% e aumenta Dif. del 100%.
905610,Potenzia-mente,Potenzia-mente,Aumenta il Livello di Resistenza al Debuff del 50%.
905611,Pozione Anti-magia,Anti-magia,Diminuisce PM dei nemici vicini del 20% ogni secondo.
905612,Effetto Anti-magia,@905611,Elimina il 20% di PM ogni secondo.
906000,Protezione Resurrezione Campo di battaglia d’onore,Protezione Resurrezione Campo di battaglia d’onore,@1005
906001,Campo di Battaglia d’onore,Recupero PS,Recupera PS degli alleati.
906002,@906001,Effetto Recupero PS,@906001
906003,@906001,@801041,Aumenta la Velocità degli alleati.
906100,Protezione Resurrezione Campo di battaglia Valoroso,Protezione Resurrezione Campo di battaglia Valoroso,@1005
906101,Campo di Battaglia Valoroso,@906001,Recupera PS.
906102,@906101,@801041,Aumenta Velocità.
906500,Protezione Resurrezione Arena degli Scontri,Protezione Resurrezione Arena degli Scontri,@1005
906501,Santuario Arena degli scontri,Santuario Arena degli scontri,"Att., Dif., Vel. Att. e Velocità +30%."
11,Colpo d’Anima,Colpo d’Anima,Questo è un Colpo d’Anima.
12,Finta battuta d’arresto,@1001,Questo è per provare la Battuta d’arresto.
100001,Buff Invincibilità,@1004,Questo è il Buff Invincibilità.
100002,Buff Invisibilità,Invisibile,Questo è il Buff Invisibilità.
100003,Buff Durabilità,Duraturo,Questo è il Buff Durabilità.
100004,Buff Intelligenza,Intelligente,Questo è il Buff Intelligenza.
100005,Buff Uccisione istantanea,Uccisione istantanea,Questo è il Buff Uccisione istantanea.
