Id,Name,RepresentRewardName,RepresentRewardDescription,Description
11504,Santuario del Mostro V,Pietra di Upgrade Armatura Radiant,Da usare per acquisire 1 Pietra di Upgrade Armatura Radiant.,
11600,Santuario dei Demoni I,Pergamena: Potenzia acc.,Usa per 1 Pergamena: Potenzia Acc.,
11601,Santuario dei Demoni II,@11600,Usa per 2 Pergamene: Potenzia Acc.,
11602,Santuario dei Demoni III,@11600,Usa per 3 Pergamene: Potenzia Acc.,
11603,Santuario dei Demoni IV,@11600,Usa per 4 Pergamene: Potenzia Acc.,
11604,Santuario dei Demoni V,Pergamena di Potenziamento Equipaggiamento Accessorio e Cavalcatura,"Da usare per acquisire 5 Pergamene di Potenziamento Accessorio e
1 Pergamena di Potenziamento Equipaggiamento Cavalcatura.",
11700,Santuario dei Ricordi I,Pietra Potenzia Accessorio,Usa per 1 Pietra Potenzia Accessorio.,
11701,Santuario dei Ricordi II,@11700,Usa per 2 Pietre Potenzia Accessorio.,
11702,Santuario dei Ricordi III,@11700,Usa per 3 Pietre Potenzia Accessorio.,
11703,Santuario dei Ricordi IV,@11700,Usa per 4 Pietre Potenzia Accessorio.,
11704,Santuario dei Ricordi V,Pietra di Upgrade Accessori Radiant,Da usare per acquisire 1 Pietra di Upgrade Accessorio.,
12001,Torre dell’Insolenza {IntParam}P,@9000,,
12002,@12001,Pergamena di Potenziamento,,
12003,@12001,Prova di sangue,,
12004,@12001,Cristallo dell’Anima,,
12005,@12001,Adena,,
12006,@12001,Biglietto Estrazione Equipaggiamento,,
12007,@12001,@9000,,
12008,@12001,@12002,,
12009,@12001,@12003,,
12010,@12001,@12004,,
12011,@12001,@12005,,
12012,@12001,@12006,,
12013,@12001,@9000,,
12014,@12001,@12002,,
12015,@12001,@12003,,
12016,@12001,@12004,,
12017,@12001,@12005,,
12018,@12001,@12006,,
12019,@12001,@9000,,
12020,@12001,@12002,,
12021,@12001,@12003,,
12022,@12001,@12004,,
12023,@12001,@12005,,
12024,@12001,@12006,,
12025,@12001,@9000,,
12026,@12001,@12002,,
12027,@12001,@12003,,
12028,@12001,@12004,,
12029,@12001,@12005,,
12030,@12001,@12006,,
12031,@12001,@12006,,
12032,@12001,@12006,,
12033,@12001,@12006,,
12034,@12001,@12006,,
12035,@12001,@12006,,
12036,@12001,@12006,,
12037,@12001,@12006,,
12038,@12001,@12006,,
12039,@12001,@12006,,
12040,@12001,@12006,,
12041,@12001,@12006,,
12042,@12001,@12006,,
12043,@12001,@12006,,
12044,@12001,@12006,,
12045,@12001,@12006,,
12046,@12001,@12006,,
12047,@12001,@12006,,
12048,@12001,@12006,,
12049,@12001,@12006,,
12050,@12001,@12006,,
12051,@12001,@12006,,
12052,@12001,@12006,,
12053,@12001,@12006,,
12054,@12001,@12006,,
12055,@12001,@12006,,
12056,@12001,@12006,,
12057,@12001,@12006,,
12058,@12001,@12006,,
12059,@12001,@12006,,
12060,@12001,@12006,,
12061,@12001,@12006,,
12062,@12001,@12006,,
12063,@12001,@12006,,
12064,@12001,@12006,,
12065,@12001,@12006,,
12066,@12001,@12006,,
12067,@12001,@12006,,
12068,@12001,@12006,,
12069,@12001,@12006,,
12070,@12001,@12006,,
12071,@12001,@12006,,
12072,@12001,@12006,,
12073,@12001,@12006,,
12074,@12001,@12006,,
12075,@12001,@12006,,
12076,@12001,@12006,,
12077,@12001,@12006,,
12078,@12001,@12006,,
12079,@12001,@12006,,
12080,@12001,@12006,,
12081,@12001,@12006,,
12082,@12001,@12006,,
12083,@12001,@12006,,
12084,@12001,@12006,,
12085,@12001,@12006,,
12086,@12001,@12006,,
12087,@12001,@12006,,
12088,@12001,@12006,,
12089,@12001,@12006,,
12090,@12001,@12006,,
12091,@12001,@12006,,
12092,@12001,@12006,,
12093,@12001,@12006,,
12094,@12001,@12006,,
12095,@12001,@12006,,
12096,@12001,@12006,,
12097,@12001,@12006,,
12098,@12001,@12006,,
12099,@12001,@12006,,
12100,@12001,@12006,,
20001,Rovine del Gigante Minore,,,
20002,@20001,,,
20003,@20001,,,
20004,@20001,,,
20005,@20001,,,
20006,@20001,,,
20007,@20001,,,
20008,@20001,,,
20009,@20001,,,
20010,@20001,,,
20011,@20001,,,
20012,@20001,,,
20013,@20001,,,
20014,@20001,,,
20015,@20001,,,
20016,@20001,,,
20017,@20001,,,
20018,@20001,,,
20019,@20001,,,
20020,@20001,,,
20021,@20001,,,
20022,@20001,,,
20023,@20001,,,
20024,@20001,,,
20025,@20001,,,
20026,@20001,,,
20027,@20001,,,
20028,@20001,,,
20029,@20001,,,
20030,@20001,,,
20031,@20001,,,
20032,@20001,,,
20033,@20001,,,
20034,@20001,,,
20035,@20001,,,
20036,@20001,,,
20037,@20001,,,
20038,@20001,,,
20039,@20001,,,
20040,@20001,,,
20041,@20001,,,
20042,@20001,,,
20043,@20001,,,
20044,@20001,,,
20045,@20001,,,
20046,@20001,,,
20047,@20001,,,
20048,@20001,,,
20049,@20001,,,
20050,@20001,,,
20051,@20001,,,
20052,@20001,,,
20053,@20001,,,
20054,@20001,,,
20055,@20001,,,
20056,@20001,,,
20057,@20001,,,
20058,@20001,,,
20059,@20001,,,
20060,@20001,,,
20061,@20001,,,
20062,@20001,,,
20063,@20001,,,
20064,@20001,,,
20065,@20001,,,
20066,@20001,,,
20067,@20001,,,
20068,@20001,,,
20069,@20001,,,
20070,@20001,,,
20071,@20001,,,
20072,@20001,,,
20073,@20001,,,
20074,@20001,,,
20075,@20001,,,
20076,@20001,,,
20077,@20001,,,
20078,@20001,,,
20079,@20001,,,
20080,@20001,,,
20081,@20001,,,
20082,@20001,,,
20083,@20001,,,
20084,@20001,,,
20085,@20001,,,
20086,@20001,,,
20087,@20001,,,
20088,@20001,,,
20089,@20001,,,
20090,@20001,,,
20091,@20001,,,
20092,@20001,,,
20093,@20001,,,
20094,@20001,,,
20095,@20001,,,
20096,@20001,,,
20097,@20001,,,
20098,@20001,,,
20099,@20001,,,
20100,@20001,,,
20101,@20001,,,
20102,@20001,,,
20103,@20001,,,
20104,@20001,,,
20105,@20001,,,
20106,@20001,,,
20107,@20001,,,
20108,@20001,,,
20109,@20001,,,
20110,@20001,,,
20111,@20001,,,
20112,@20001,,,
20113,@20001,,,
20114,@20001,,,
20115,@20001,,,
20116,@20001,,,
20117,@20001,,,
20118,@20001,,,
20119,@20001,,,
20120,@20001,,,
20121,@20001,,,
20122,@20001,,,
20123,@20001,,,
20124,@20001,,,
20125,@20001,,,
20126,@20001,,,
20127,@20001,,,
20128,@20001,,,
20129,@20001,,,
20130,@20001,,,
20131,@20001,,,
20132,@20001,,,
20133,@20001,,,
20134,@20001,,,
20135,@20001,,,
20136,@20001,,,
20137,@20001,,,
20138,@20001,,,
20139,@20001,,,
20140,@20001,,,
20141,@20001,,,
20142,@20001,,,
20143,@20001,,,
20144,@20001,,,
20145,@20001,,,
20146,@20001,,,
20147,@20001,,,
20148,@20001,,,
20149,@20001,,,
20150,@20001,,,
20151,@20001,,,
20152,@20001,,,
20153,@20001,,,
20154,@20001,,,
20155,@20001,,,
20156,@20001,,,
20157,@20001,,,
20158,@20001,,,
20159,@20001,,,
20160,@20001,,,
20161,@20001,,,
20162,@20001,,,
20163,@20001,,,
20164,@20001,,,
20165,@20001,,,
20166,@20001,,,
20167,@20001,,,
20168,@20001,,,
20169,@20001,,,
20170,@20001,,,
20171,@20001,,,
20172,@20001,,,
50000,Segreta di Estrazione,@12003,,Una miniera segreta formatasi al di sotto della Torre d’Avorio al cui interno è conservato il meteorite Nebulite. Qui crescono molte erbe con poteri misteriosi.
60001,Tutorial ufficiale,Esp.,,
70001,@60001,@60001,,
70002,@60001,@60001,,
90101,Vestigio di Varkaron,@12003,,"Le lame affilate di Varkaron
causeranno abbondante sanguinamento."
90102,@90101,@12003,,@90101
90103,@90101,@12003,,@90101
90301,Grotta della Formica Regina,@12003,,"La Formica Regina, nelle profondità
della sua grotta oscura, è una maestra dei veleni."
90302,@90301,@12003,,@90301
90303,@90301,@12003,,@90301
90401,Stanza dell’Essenza di Cruma,@12003,,"L’Essenza di Cruma è il cuore della Torre.
Protegge la conoscenza dei Giganti Minori sigillata in essa."
90402,@90401,@12003,,@90401
90403,@90401,@12003,,@90401
70003,Regalo divino,,,
70004,@70003,,,
100001,Altare della Follia,,,"Gli stregoni della <GreenBold>Torre d’Avorio</> fanno di tutto
per trovare una parte dei frammenti rubati.

Durante la loro ricerca, hanno scoperto che <BlueBold>Leanis</>,
strega della <GreenBold>Torre d’Avorio</>, era spartita.
Mentre erano in cerca delle sue tracce, sono finiti
in un villaggio nel quale vivono gli <RedBold>Orchi Sciamani Timak</>.

Gli stregoni deducono che <BlueBold>Laenis</> era stata rapita dagli <RedBold>Orchi</>,
perciò entrano nel villaggio per salvarla.
Tuttavia, sono costretti a ritirarsi dopo aver assistito alla forza
degli <RedBold>Orchi</>, una che non avevano mai conosciuto prima.
Gli stregoni della <GreenBold>Torre d’Avorio</> hanno così raddoppiato il loro
numero per l’indagine sugli <RedBold>Orchi</>, e hanno reclutato
i <BlueBold>Mercenari Silverlight</>, affinché li aiutassero a salvare <BlueBold>Laenis</>."
100002,@100001,,,@100001
100101,Camera della Contessa di Sangue,,,"La <RedBold>contessa Trisha</>, una volta amatissima dal Signore di Giran,
scomparve improvvisamente, mettendo in subbuglio la nobiltà di Giran.

Loro sapevano che se quest’informazione fosse trapelata
al territorio ostile di Oren, quest’ultimo si sarebbe trovato in
una situazione politicamente favorevole.
Il Signore di Giran, a conoscenza di ciò, schierò segretamente il
<BlueBold>Capitano Tark</> per guidare una squadra di ricerca per trovarla.

Dopo aver sentito che la <RedBold>contessa Trisha</> era stata vista per
l’ultima volta con il suo <RedBold>Cavaliere Guardiano</> nel <GreenBold>Porto di Giran</>,
il <BlueBold>Capitano Tark</> e la sua squadra di ricerca si travestirono
da Ranger di Sangue dell’Isola del Diavolo e in segreto iniziarono
a investigare sull’<GreenBold>Isola del Diavolo</>.

Tuttavia, dopo aver affrontato varie situazioni pericolose,
il <BlueBold>Capitano Tark</> fu costretto a richiedere l’aiuto dei
<BlueBold>Mercenari Silverlight</>."
100102,@100101,,,@100101
90100,@90101,@12003,,@90101
90300,@90301,@12003,,@90301
