Id,Title,Name
563,,@562
564,,@562
565,,Inviato di Giran
566,,@565
567,,@565
568,,Inviato di Oren
569,,@568
570,,@568
571,,Emissario Innadril
572,,@571
573,,@571
574,,Inviato di Aden
575,,@574
576,,@574
577,,Inviato di Elmor
578,,@577
579,,@577
580,,Inviato di Gracia
581,,@580
582,,@580
583,,Inviata di Elven
584,,@583
585,,@583
586,,Inviata di Elven oscura
587,,Famiglia dei membri
588,,@587
589,,@587
590,,@587
591,,@587
1001,Per testare le abilità,Growler
1101,Per bilanciare la battaglia,Liv. 1 Growler
1102,@1101,Liv. 2 Growler
1103,@1101,Liv. 3 Growler
1104,@1101,Liv. 4 Growler
1105,@1101,Liv. 5 Growler
1106,@1101,Liv. 6 Growler
1107,@1101,Liv. 7 Growler
1108,@1101,Liv. 8 Growler
1109,@1101,Liv. 9 Growler
1110,@1101,Liv. 10 Growler
1111,@1101,Liv. 11 Growler
1112,@1101,Liv. 12 Growler
1113,@1101,Liv. 13 Growler
1114,@1101,Liv. 14 Growler
1115,@1101,Liv. 15 Growler
1116,@1101,Liv. 16 Growler
1117,@1101,Liv. 17 Growler
1118,@1101,Liv. 18 Growler
1119,@1101,Liv. 19 Growler
1120,@1101,Liv. 20 Growler
1121,@1101,Liv. 21 Growler
1122,@1101,Liv. 22 Growler
1123,@1101,Liv. 23 Growler
1124,@1101,Liv. 24 Growler
1125,@1101,Liv. 25 Growler
1126,@1101,Liv. 26 Growler
1127,@1101,Liv. 27 Growler
1128,@1101,Liv. 28 Growler
1129,@1101,Liv. 29 Growler
1130,@1101,Liv. 30 Growler
1131,@1101,Liv. 31 Growler
1132,@1101,Liv. 32 Growler
1133,@1101,Liv. 33 Growler
1134,@1101,Liv. 34 Growler
1135,@1101,Liv. 35 Growler
1136,@1101,Liv. 36 Growler
1137,@1101,Liv. 37 Growler
1138,@1101,Liv. 38 Growler
1139,@1101,Liv. 39 Growler
1140,@1101,Liv. 40 Growler
1141,@1101,Liv. 41 Growler
1142,@1101,Liv. 42 Growler
1143,@1101,Liv. 43 Growler
1144,@1101,Liv. 44 Growler
1145,@1101,Liv. 45 Growler
1146,@1101,Liv. 46 Growler
1147,@1101,Liv. 47 Growler
1148,@1101,Liv. 48 Growler
1149,@1101,Liv. 49 Growler
1150,@1101,Liv. 50 Growler
1151,@1101,Liv. 51 Growler
1152,@1101,Liv. 52 Growler
1153,@1101,Liv. 53 Growler
1154,@1101,Liv. 54 Growler
1155,@1101,Liv. 55 Growler
1156,@1101,Liv. 56 Growler
1157,@1101,Liv. 57 Growler
1158,@1101,Liv. 58 Growler
1159,@1101,Liv. 59 Growler
1160,@1101,Liv. 60 Growler
1161,@1101,Liv. 61 Growler
1162,@1101,Liv. 62 Growler
1163,@1101,Liv. 63 Growler
1164,@1101,Liv. 64 Growler
1165,@1101,Liv. 65 Growler
1166,@1101,Liv. 66 Growler
1167,@1101,Liv. 67 Growler
1168,@1101,Liv. 68 Growler
1169,@1101,Liv. 69 Growler
1170,@1101,Liv. 70 Growler
1171,@1101,Liv. 71 Growler
1172,@1101,Liv. 72 Growler
1173,@1101,Liv. 73 Growler
1174,@1101,Liv. 74 Growler
1175,@1101,Liv. 75 Growler
1176,@1101,Liv. 76 Growler
1177,@1101,Liv. 77 Growler
1178,@1101,Liv. 78 Growler
1179,@1101,Liv. 79 Growler
1180,@1101,Liv. 80 Growler
1181,@1101,Liv. 81 Growler
1182,@1101,Liv. 82 Growler
1183,@1101,Liv. 83 Growler
1184,@1101,Liv. 84 Growler
1185,@1101,Liv. 85 Growler
1186,@1101,Liv. 86 Growler
1187,@1101,Liv. 87 Growler
1188,@1101,Liv. 88 Growler
1189,@1101,Liv. 89 Growler
1190,@1101,Liv. 90 Growler
1191,@1101,Liv. 91 Growler
1192,@1101,Liv. 92 Growler
1193,@1101,Liv. 93 Growler
1194,@1101,Liv. 94 Growler
1195,@1101,Liv. 95 Growler
1196,@1101,Liv. 96 Growler
1197,@1101,Liv. 97 Growler
1198,@1101,Liv. 98 Growler
1199,@1101,Liv. 99 Growler
1200,@1101,Liv. 100 Growler
1201,@1101,@1101
1202,@1101,@1102
1203,@1101,@1103
1204,@1101,@1104
1205,@1101,@1105
1206,@1101,@1106
1207,@1101,@1107
1208,@1101,@1108
1209,@1101,@1109
1210,@1101,@1110
1211,@1101,@1111
1212,@1101,@1112
1213,@1101,@1113
1214,@1101,@1114
1215,@1101,@1115
1216,@1101,@1116
1217,@1101,@1117
1218,@1101,@1118
1219,@1101,@1119
1220,@1101,@1120
1221,@1101,@1121
1222,@1101,@1122
1223,@1101,@1123
1224,@1101,@1124
1225,@1101,@1125
1226,@1101,@1126
1227,@1101,@1127
1228,@1101,@1128
1229,@1101,@1129
1230,@1101,@1130
1231,@1101,@1131
1232,@1101,@1132
1233,@1101,@1133
1234,@1101,@1134
1235,@1101,@1135
1236,@1101,@1136
1237,@1101,@1137
1238,@1101,@1138
1239,@1101,@1139
1240,@1101,@1140
1241,@1101,@1141
1242,@1101,@1142
1243,@1101,@1143
1244,@1101,@1144
1245,@1101,@1145
1246,@1101,@1146
1247,@1101,@1147
1248,@1101,@1148
1249,@1101,@1149
1250,@1101,@1150
1251,@1101,@1151
1252,@1101,@1152
1253,@1101,@1153
1254,@1101,@1154
1255,@1101,@1155
1256,@1101,@1156
1257,@1101,@1157
1258,@1101,@1158
1259,@1101,@1159
1260,@1101,@1160
1261,@1101,@1161
1262,@1101,@1162
1263,@1101,@1163
1264,@1101,@1164
1265,@1101,@1165
1266,@1101,@1166
1267,@1101,@1167
1268,@1101,@1168
1269,@1101,@1169
1270,@1101,@1170
1271,@1101,@1171
1272,@1101,@1172
1273,@1101,@1173
1274,@1101,@1174
1275,@1101,@1175
1276,@1101,@1176
1277,@1101,@1177
1278,@1101,@1178
1279,@1101,@1179
1280,@1101,@1180
1281,@1101,@1181
1282,@1101,@1182
1283,@1101,@1183
1284,@1101,@1184
1285,@1101,@1185
1286,@1101,@1186
1287,@1101,@1187
1288,@1101,@1188
1289,@1101,@1189
1290,@1101,@1190
1291,@1101,@1191
1292,@1101,@1192
1293,@1101,@1193
1294,@1101,@1194
1295,@1101,@1195
1296,@1101,@1196
1297,@1101,@1197
1298,@1101,@1198
1299,@1101,@1199
1300,@1101,@1200
1301,@1101,@1101
1302,@1101,@1102
1303,@1101,@1103
1304,@1101,@1104
1305,@1101,@1105
1306,@1101,@1106
1307,@1101,@1107
1308,@1101,@1108
1309,@1101,@1109
1310,@1101,@1110
1311,@1101,@1111
1312,@1101,@1112
1313,@1101,@1113
1314,@1101,@1114
1315,@1101,@1115
1316,@1101,@1116
1317,@1101,@1117
1318,@1101,@1118
1319,@1101,@1119
1320,@1101,@1120
1321,@1101,@1121
1322,@1101,@1122
1323,@1101,@1123
1324,@1101,@1124
1325,@1101,@1125
1326,@1101,@1126
1327,@1101,@1127
1328,@1101,@1128
1329,@1101,@1129
1330,@1101,@1130
1331,@1101,@1131
1332,@1101,@1132
1333,@1101,@1133
1334,@1101,@1134
1335,@1101,@1135
1336,@1101,@1136
1337,@1101,@1137
1338,@1101,@1138
1339,@1101,@1139
1340,@1101,@1140
1341,@1101,@1141
1342,@1101,@1142
1343,@1101,@1143
1344,@1101,@1144
1345,@1101,@1145
1346,@1101,@1146
1347,@1101,@1147
1348,@1101,@1148
1349,@1101,@1149
1350,@1101,@1150
1351,@1101,@1151
1352,@1101,@1152
1353,@1101,@1153
1354,@1101,@1154
1355,@1101,@1155
1356,@1101,@1156
1357,@1101,@1157
1358,@1101,@1158
1359,@1101,@1159
1360,@1101,@1160
1361,@1101,@1161
1362,@1101,@1162
1363,@1101,@1163
1364,@1101,@1164
1365,@1101,@1165
1366,@1101,@1166
1367,@1101,@1167
1368,@1101,@1168
1369,@1101,@1169
1370,@1101,@1170
1371,@1101,@1171
1372,@1101,@1172
1373,@1101,@1173
1374,@1101,@1174
1375,@1101,@1175
1376,@1101,@1176
1377,@1101,@1177
1378,@1101,@1178
1379,@1101,@1179
1380,@1101,@1180
1381,@1101,@1181
1382,@1101,@1182
1383,@1101,@1183
1384,@1101,@1184
1385,@1101,@1185
1386,@1101,@1186
1387,@1101,@1187
1388,@1101,@1188
1389,@1101,@1189
1390,@1101,@1190
1391,@1101,@1191
1392,@1101,@1192
1393,@1101,@1193
1394,@1101,@1194
1395,@1101,@1195
1396,@1101,@1196
1397,@1101,@1197
1398,@1101,@1198
1399,@1101,@1199
1400,@1101,@1200
1401,@1101,@1101
1402,@1101,@1102
1403,@1101,@1103
1404,@1101,@1104
1405,@1101,@1105
1406,@1101,@1106
1407,@1101,@1107
1408,@1101,@1108
1409,@1101,@1109
1410,@1101,@1110
1411,@1101,@1111
1412,@1101,@1112
1413,@1101,@1113
1414,@1101,@1114
1415,@1101,@1115
1416,@1101,@1116
1417,@1101,@1117
1418,@1101,@1118
1419,@1101,@1119
1420,@1101,@1120
1421,@1101,@1121
1422,@1101,@1122
1423,@1101,@1123
1424,@1101,@1124
1425,@1101,@1125
1426,@1101,@1126
1427,@1101,@1127
1428,@1101,@1128
1429,@1101,@1129
1430,@1101,@1130
1431,@1101,@1131
1432,@1101,@1132
1433,@1101,@1133
1434,@1101,@1134
1435,@1101,@1135
1436,@1101,@1136
1437,@1101,@1137
1438,@1101,@1138
1439,@1101,@1139
1440,@1101,@1140
1441,@1101,@1141
1442,@1101,@1142
1443,@1101,@1143
1444,@1101,@1144
1445,@1101,@1145
1446,@1101,@1146
1447,@1101,@1147
1448,@1101,@1148
1449,@1101,@1149
1450,@1101,@1150
1451,@1101,@1151
1452,@1101,@1152
1453,@1101,@1153
1454,@1101,@1154
1455,@1101,@1155
1456,@1101,@1156
1457,@1101,@1157
1458,@1101,@1158
1459,@1101,@1159
1460,@1101,@1160
1461,@1101,@1161
1462,@1101,@1162
1463,@1101,@1163
1464,@1101,@1164
1465,@1101,@1165
1466,@1101,@1166
1467,@1101,@1167
1468,@1101,@1168
1469,@1101,@1169
1470,@1101,@1170
1471,@1101,@1171
1472,@1101,@1172
1473,@1101,@1173
1474,@1101,@1174
1475,@1101,@1175
1476,@1101,@1176
1477,@1101,@1177
1478,@1101,@1178
1479,@1101,@1179
1480,@1101,@1180
1481,@1101,@1181
1482,@1101,@1182
1483,@1101,@1183
1484,@1101,@1184
1485,@1101,@1185
1486,@1101,@1186
1487,@1101,@1187
1488,@1101,@1188
1489,@1101,@1189
1490,@1101,@1190
1491,@1101,@1191
1492,@1101,@1192
1493,@1101,@1193
1494,@1101,@1194
1495,@1101,@1195
1496,@1101,@1196
1497,@1101,@1197
1498,@1101,@1198
1499,@1101,@1199
1500,@1101,@1200
1501,@1101,@1101
1502,@1101,@1102
1503,@1101,@1103
1504,@1101,@1104
1505,@1101,@1105
1506,@1101,@1106
1507,@1101,@1107
1508,@1101,@1108
1509,@1101,@1109
1510,@1101,@1110
1511,@1101,@1111
1512,@1101,@1112
1513,@1101,@1113
1514,@1101,@1114
1515,@1101,@1115
1516,@1101,@1116
1517,@1101,@1117
1518,@1101,@1118
1519,@1101,@1119
1520,@1101,@1120
1521,@1101,@1121
1522,@1101,@1122
1523,@1101,@1123
1524,@1101,@1124
1525,@1101,@1125
1526,@1101,@1126
1527,@1101,@1127
1528,@1101,@1128
1529,@1101,@1129
1530,@1101,@1130
1531,@1101,@1131
1532,@1101,@1132
1533,@1101,@1133
1534,@1101,@1134
1535,@1101,@1135
1536,@1101,@1136
1537,@1101,@1137
1538,@1101,@1138
1539,@1101,@1139
1540,@1101,@1140
1541,@1101,@1141
1542,@1101,@1142
1543,@1101,@1143
1544,@1101,@1144
1545,@1101,@1145
1546,@1101,@1146
1547,@1101,@1147
1548,@1101,@1148
1549,@1101,@1149
1550,@1101,@1150
1551,@1101,@1151
1552,@1101,@1152
1553,@1101,@1153
1554,@1101,@1154
1555,@1101,@1155
1556,@1101,@1156
1557,@1101,@1157
1558,@1101,@1158
1559,@1101,@1159
1560,@1101,@1160
1561,@1101,@1161
1562,@1101,@1162
1563,@1101,@1163
1564,@1101,@1164
1565,@1101,@1165
1566,@1101,@1166
1567,@1101,@1167
1568,@1101,@1168
1569,@1101,@1169
1570,@1101,@1170
1571,@1101,@1171
1572,@1101,@1172
1573,@1101,@1173
1574,@1101,@1174
1575,@1101,@1175
1576,@1101,@1176
1577,@1101,@1177
1578,@1101,@1178
1579,@1101,@1179
1580,@1101,@1180
1581,@1101,@1181
1582,@1101,@1182
1583,@1101,@1183
1584,@1101,@1184
1585,@1101,@1185
1586,@1101,@1186
1587,@1101,@1187
1588,@1101,@1188
1589,@1101,@1189
1590,@1101,@1190
1591,@1101,@1191
1592,@1101,@1192
1593,@1101,@1193
1594,@1101,@1194
1595,@1101,@1195
1596,@1101,@1196
1597,@1101,@1197
1598,@1101,@1198
1599,@1101,@1199
1600,@1101,@1200
2000,TEST TITLE,Aimel
2001,@2000,ArmorMerchant
2002,@2000,ArmorMerchant_Capture
2003,@2000,Attack_ArmorMerchant
2004,@2000,Attack_ArmorMerchant_Bow
2005,@2000,CatTheCat
2006,@2000,CatTheCat_Attack
2007,@2000,CatTheCat_Down
2008,@2000,CityGuard
2009,@2000,CityGuard_02
2010,@2000,CityGuard_Drug
2011,@2000,CityGuard_Wounded
2012,@2000,DarkAssociation
2013,@2000,DarkAssociation_Capture
2014,@2000,DarkAssociation_Normal
2015,@2000,DarkAssociation_Wounded_01
2016,@2000,Fernel
2017,@2000,Fernel_Attack_Dagger
2018,@2000,GateKeeper
2019,@2000,Hardin
2020,@2000,Attack_Hardin
2021,@2000,Hardin_Capture
2022,@2000,HardinsFollower
2023,@2000,HardinsFollower_Capture
2024,@2000,HardinsFollower_Wound
2025,@2000,Attack_HardinsFollower
2026,@2000,HardinsFollower_Wounded
2027,@2000,ItemMerchant
2028,@2000,ItemMerchant_BattleStand
2029,@2000,ItemMerchant_Wounded
2030,@2000,ItemMerchant_Wounded_02
2031,@2000,Attack_ItemMerchant
2032,@2000,Terrify_ItemMerchant
2033,@2000,LittleGirl
2034,@2000,LittleGirl_Down
2035,@2000,LittleGirl_Terrify
2036,@2000,Magician
2037,@2000,Magician_Wounded
2038,@2000,Noble_01
2039,@2000,Noble_02
2040,@2000,Noble_03
2041,@2000,Noble_03_Attack_Sword
2042,@2000,Officer
2043,@2000,Attack_Officer
2044,@2000,Officer_Wounded
2045,@2000,Officer_02
2046,@2000,Officer_02_Attack_Spear
2047,@2000,Resident_01
2048,@2000,Resident_01_Talk
2049,@2000,Resident_02
2050,@2000,Attack_Resident_02
2051,@2000,Attack_Resident_02_Staff
2052,@2000,Resident_02_Capture
2053,@2000,Resident_02_Capture_02
2054,@2000,Resident_02_Dead
2055,@2000,Resident_02_Fear
2056,@2000,Resident_03
2057,@2000,Resident_03_Capture
2058,@2000,Resident_03_Capture_02
2059,@2000,Resident_03_Dead
2060,@2000,Resident_03_Fear
2061,@2000,Attack_Resident_03_Bow
2062,@2000,Attack_Resident_03_Bow_DarkSide
2063,@2000,Attack_Resident_03_DualSword
2064,@2000,Attack_Resident_03_Sword
2065,@2000,Resident_04
2066,@2000,Resident_04_Attack_Sword
2067,@2000,Resident_05
2068,@2000,Resident_05_Dagger
2069,@2000,SmeltingMerchant
2070,@2000,SmeltingMerchant_Capture
2071,@2000,SmeltingMerchant_Wounded
2072,@2000,SmeltingMerchant_Wounded_02
2073,@2000,Attack_SmeltingMerchant
2074,@2000,Student
2075,@2000,Student_down
2076,@2000,Student_Fear
2077,@2000,Student_Sleep
2078,@2000,Attack_Student_Dagger
2079,@2000,Attack_Student_Staff
2080,@2000,Teleporter
2081,@2000,Teleporter_Capture
2082,@2000,Attack_Teleporter
2083,@2000,TemplePriest
2084,@2000,TemplePriest_Capture
2085,@2000,TemplePriest_Fear
2086,@2000,TemplePriest_Wounded_01
2087,@2000,TemplePriest_Wounded_02
2088,@2000,Attack_TemplePriest
2089,@2000,Tutorial_DarkElf_01
2090,@2000,Tutorial_DarkElf_02
2091,@2000,Tutorial_Dwarf_01
2092,@2000,Tutorial_Elf_01
2093,@2000,Tutorial_Gate
2094,@2000,Tutorial_human_01
2095,@2000,Tutorial_human_02
2096,@2000,Tutorial_human_03
2097,@2000,Tutorial_human_04
2098,@2000,Tutorial_human_05
2099,@2000,Tutorial_human_06
2100,@2000,WarehouseKeeper
2101,@2000,WareHouseKeeper_Terrify
2102,@2000,WareHouseKeeper_Wounded
2103,@2000,Attack_WarehouseKeeper
2104,@2000,SmeltingMerchant_Attack_Bow
3000,,Antilope
3001,,Larva Formica
3002,,Formica soldato
3003,,Formica
3004,,Basilisco
3005,,Custode Occhio del Mostro
3006,,Salice nero
3007,,Lupo nero
3008,,Regina di Sangue
3009,,Boreas
3010,,Stenoa Reg. Gorgone
3011,,Anima incatenata
3012,,Confraternita Oscura
3013,,Cavaliere Oscuro
3014,,Leopardo nero
3015,,Signore oscuro
3016,,Nerkas
3017,,Volpe rossa
3018,,Dicor
3019,,Servitore del Destino
3020,,Drake
3021,,Cavaliere senza testa
3022,,Perum
3023,,Gargoyle Vento di Polvere
3024,,Sanguisuga gigante
3025,,Tenaglia gigante
3026,,Grandis
3027,,Orso rosso
3028,,Guillotine della Morte
3029,,Vespa
3030,,Spettro risorto
3031,,Spettro implacabile
3032,,Kaim Vanul
3033,,Orco Cercatore Ketra
3034,,Orco Cap. Bianco Ketra
3035,,Orco Cap. Ranger Ketra
3036,,Re Troll
3037,,Uomo Lucertola Leto
3038,,U. Luc. Capo Leto
3039,,U. Luc. Arciere Leto
3040,,U. Luc. Sciamano Leto
3041,,U. Luc. Comb. Leto
3042,,Rorka
3043,,U. Luc. Perlu. Maille
3044,,U. Luc. Sciam. Maille
3046,,U. Luc. Comb. Maille
3047,,@304
3048,,Sol. Stakato Acquit.
3050,,Medusa
3051,,Meforde
3052,,Tessitore Mistico
3053,,Killer della Palude
3054,,Formica nobile
3055,,Oel Mahum
3056,,Oel Mahum Sciamano
3057,,Guerriero Oel Mahum
3058,,Tiratore Ol Mahum
3059,,Guerriero Ol Mahum
3060,,Capo Guerriero Ol Mahum
3061,,Scout Ol Mahum
3062,,Orfen
3063,,Ancella di Orfen
3064,,Zombie Pirata
3065,,Cap. Zombie Pirata
3066,,Navig. Zombie Pirata
3067,,Ragno Velenoso
3068,,Soprano del Coro dell'Ombra
3069,,Premo
3070,,Formica Regina
3072,,Richard
3073,,Il Mietitore
3074,,Sahara
3075,,Custode della Grotta
3076,,Sol. Schel. Segreta
3077,,Predone Scheletro
3078,,Rincorritore Scheletro
3079,,Perlustratore Schel.
3080,,Snipe
3081,,Fungo di Spore
3082,,Golem di Pietra
3083,,Succubo
3084,,Suscettore primario
3085,,Silenos Tanor
3086,,Capo Silenos Tanor
3087,,Sciamano Silenos Tanor
3088,,Combattente Silenos Tanor
3089,,Scorpione Tepra
3090,,Orco Breka
3091,,Orco Arciere Breka
3092,,Orco Cap. Guer. Breka
3093,,Orco Sciamano Breka
3094,,Orco Comb. Breka
3095,,Orco Arciere Turek
3096,,Orco Cap. Guer. Turek
3097,,Orco Sol. Ass. Turek
3098,,Typheron
3099,,Urlo tetro
3100,,Validus
3101,,Pipistrello Vampiro
3102,,Segugio da guerra Turek
3103,,Lupo mannaro
3104,,Lupo Bianco
3105,,Puma Furibondo
3106,,Windsus
3108,,Wyrm
3109,,Zaken
3110,,Signore Crowl Zombie
3111,,Orbis
3112,,Makkum
3113,,Trikan
3114,,Re di Sangue
3115,,Arconte Bau
3116,,Messo Oscuro
3117,,Varkaron
3118,,Kresous
3119,,Ratel Vigoroso
3120,,@305
3121,,Guerriero Riottoso
3122,,Kurklin il Trituratore
3123,,Capo Turamathia
3124,,Sorvegliante Shelop
3125,,Cucciolo di Drago
3126,,Rosa Ninfa
3127,,Regina Lara Ninfa
3128,,Capo Guerriero Silenos Barka
3129,,Beleth
3130,,Cavaliere di Embrion
3131,,Fata
3132,,Imp
3133,,Orco Ketra
3134,,Orco Capo Guerriero Ketra
3135,,Oro mimico
3136,,@205
3137,,Uomo Lucertola Stregone Tanta
3138,,Uomo Lucertola Combattente Tanta
3139,,DragonPython
3140,,DragonBerserker
3141,,Karinness
3142,,DarkAssociation_M_High
3143,,Grendel
3144,,ArmoredGrandis
3145,,EmbryonKnights
3146,,Leonard
10000,@441,@441
10001,@402,@442
10002,Venditore Itinerante,Smiley
10003,Trasportatore di Smiley,Bambam
10004,,@419
10005,,Guardia
10006,,@10005
10007,,Capitano della Guardia
10008,,@10007
10009,,@10007
10010,,Tenente della sicurezza
10011,,@10010
10012,,Cittadino
10013,,Aristocratica
10014,,@10012
10015,,@10012
10016,,@10012
10017,,@10012
10018,,@10012
10019,,@10012
10020,,@419
10021,,@419
10022,,@10013
10023,,@419
10024,,@10013
10025,,@419
10026,,@10012
10027,,@419
10028,,@419
10029,,@10012
10030,,@10012
10031,,@10012
10032,,@10012
10033,,@10012
10034,,@419
10035,,@419
10036,,@419
10037,,@10012
10038,,@419
10039,,@10012
10040,,@419
10041,,@10012
10042,,@10012
10043,,@10012
10044,,@419
10045,,@10012
10046,,@10012
10047,,@10012
10048,,@10012
10049,,@419
10050,,@419
10051,,@10012
10052,,Sacerdote
10053,,@10052
10054,,@10052
10055,,@10052
10056,,@10012
10057,,@10012
10058,,@10012
10059,,Delinquente
10060,,@10059
10061,,@10059
10062,,Cameriera
10063,,@10062
10064,,@10062
10065,,@10062
10066,,@10062
10067,,@10062
10068,Esercito Regolare di Oren,@10005
10069,@10068,@10010
10070,@10068,@10007
10071,,Cacciatrice
10072,,@10071
10073,,@10071
10074,@10068,@10005
10075,,Fata Cittadina
10076,,@10012
10101,,Paws
10102,,Marinaio
10103,,Ranger di Sangue
10104,@461,Isaac
10105,Capitano del Porto,Psyche
10107,,@10102
10108,,Navigante
10109,,Commerciante
10110,,Assistente di nave di Gludio
10111,,Venditore
10112,,Capitano della nave di Gludio
10113,,Cittadino
10114,Custode della Porta,Kainess
10115,Mercante Generale,Anais
10116,,@10113
10117,Arconte dell’Isola Parlante,Daniel
10118,@10114,Kynell
10119,@456,Krius
10120,Fabbro,Veren
10121,Mercante di Colpi d’Anima,Roarke
10122,@421,Dekkan
10123,Mercante Equipaggiamento,@10101
10124,,Mercenario
10125,Custode del Deposito,Penzel
10127,,@10005
10129,,Seriana
10131,,Ajax
10132,,Hazem
10144,Capitano della Guardia,Harold
10146,,@10005
10147,,@10102
10149,Capo dei Mercenari,Douglas
10150,Archeologo di Feldhiem,Codellia
10151,@10150,Niah
10152,,Stregone sinistro
10153,Capo Archeologo,@202
10154,,Fata purificatrice
10155,,@10154
10156,Pescatore,Aman
10157,@10156,Pesca
10158,@205,@205
10159,Sentinella dell’Isola Parlante,Terre
10160,Mercante di Carri,Helia
10161,,Guardia del villaggio
10162,Pedina del Mistico,Soldato Scheletro
10163,@402,@444
10164,Capitano Ranger di Sangue,Austin
10165,Tenente Ranger di Sangue,Arthur
10166,Capitano Istruttore,Albert il Gigante
10167,Professore Accademico,Eugene
10168,@421,Tau
10169,,Jupie
10170,,Orco Macellaio
10171,@10120,Leo
10173,@10167,@10167
10175,,Mistico di Einhovant
10176,@10153,@202
10177,@402,@442
10178,,@10103
10184,@10153,@202
10185,,@10103
10186,@402,@444
10187,,@10103
10188,@10120,Ferron
10189,@10144,@10144
10190,,Orco Sequestratore
10191,,Archeologo
10202,,Ispettore biglietti
10203,@402,@442
10208,@402,@442
10209,,@10103
10210,Comandante Ranger,Arnold
10215,Custode delle Rovine,Cecile
10217,,Elizabeth
10218,@10150,Canaria
10219,@402,@444
10220,,@202
10221,@10150,@455
10223,,@10154
10224,,@10154
10225,@10150,@10218
10226,@10150,@455
10227,Tenente dei Ranger,Andy
10230,@10153,@202
10231,@10150,@10151
10232,@10215,@10215
10233,,@10103
10234,@10215,@10215
10235,@402,@442
10236,Sommo Sac. Confr. Os.,Ethan
10237,Pedina di Ethan,@10162
10238,@10210,@10210
10301,,Karlov Marinaio veterano
10302,@10105,Draid
10304,Arconte di Gludio,Patton
10305,,Guardia della Porta Est
10306,,Aida
10307,Custode del Cimitero,Kadol
10308,Capo delle Guardie di Gludin,Forde
10309,@205,Veda
10310,,Scorta di Veda
10311,Sentinella del Cimitero,Barry
10312,Strega,Luna
10313,@10002,Abel
10315,@10311,Picas
10316,@458,Caiman
