Id,Name,Message
187,@186,"Miao? Fai parte dei
Mercenari Silverlight?
Wow! Diventiamo amici!"
188,@186,"Va bene, ma niente è
gratis! Mmm... Ci penserò su
se mi fai due favori!"
189,Scout Ol Mahum,"Eh eh. Ci sono ancora
quelli che possiamo catturare!"
190,Augel,"C-Chi sei tu e
cos’è tutto questo!?"
191,Razziatore Ol Mahum,"Sniff sniff. Il nostro boss oscuro sarà contento se vi portiamo tutti
da lui."
192,@191,"Saremo premiati
se il boss sarà contento!"
193,@189,"Sniff sniff! Arrendetevi e lasciatevi catturare,
umani."
194,@190,"N-No!
Aiuto... qualcuno ci aiuti!"
195,Aymel,"Chiedo scusa.
C’è stata una tale frenesia e non sono ancora riuscita a presentarmi!"
196,@195,"Sono Aymel.
Come te, sono una dei
Mercenari Silverlight!"
197,@195,"Ma come sapevi
che ero qui?
Mmm? Russel?"
198,@195,"Immagino che quella testa di rapa
abbia fatto qualcosa di giusto stavolta.
Ahahah"
199,@195,"Sto inseguendo una strega il cui nome è
Elizabeth.
Probabilmente la conosci anche tu..."
200,@195,"Fammi sapere
se la trovi, per favore.
Ho un debito da ripagare!"
204,Soldato di Gludin,"S-Sono i Non morti!
La reliquia!
Dobbiamo proteggere la reliquia!"
205,Navigante Pirata,"Consegna la reliquia
se non vuoi
farti male!"
206,Jack,"Argh!
Ti trasformerò in
cibo per i pesci!"
207,Helena,"Tonare indietro perché
è troppo pericoloso?
Come potrei!"
208,@207,"La mia base è sempre stata un caos
da quando quella
persona cupa è venuta qui!"
209,@207,"Devo dare un’occhiata
a quel volto!"
210,@207,"Mi terrai al sicuro anche se
ci sarà una battaglia, giusto?
Forse no...?"
211,@112,"Sembra che l’amica
importante di Eleanor
sia sparita!"
212,@112,"Troveremo di sicuro la sua amica!
Sparpagliamoci
e diamo un’occhiata in giro!"
213,@112,"Eh?
L’odore sta attirando i pipistrelli qui!
Fai attenzione!"
214,@112,"Per ora andiamo verso la strada principale!
Spero sinceramente che
stia bene...!"
215,@112,"Ha detto che stava cercando
qualcosa di prezioso,
quindi non avrebbe lasciato il cimitero!"
216,@112,"Andiamo a nord del
cimitero!"
217,Guardia Byron,"Russel è
da questa parte!
Seguite la strada e venite qui!"
218,@217,"È un enorme sollievo che
voi due ci abbiate aiutati
con questo caso di una persona scomparsa."
219,@217,"Francamente, ho paura di
perlustrare dei posti
così tetri da solo!"
220,@112,"A-Arghh!
C-Cos’è questo?"
221,@217,"È pericoloso!
Purtroppo dobbiamo
occuparci di tutto questo!"
222,@112,"Cerca una ragazza di nome
Aymel
quando arrivi!"
223,@112,"È un Mercenario Silverlight
che era stato inviato all’inizio!"
224,Cittadino sequestrato,"Non voglio più
stare qui!
Andiamocene ora!"
225,Soldato Ol Mahum,"Sniff sniff! Umano! Dove pensi
di stare
entrando?"
226,@186,"Ah! Sei qui!
Tirami fuori, miao!"
229,Funzionario Ol Mahum,"La gente del villaggio è...
intrappolata laggiù!
Non uccidetemi! Sniff sniff..."
230,Turnell,"Sniff sniff... Un piccolo ratto
è sgattaiolato dentro!
Uccidilo!"
231,Billy,"Vi stavate nascondendo
laggiù,
deboli esserini? Eh eh."
232,@231,"Nasconderlo non vi sarà di nessun aiuto.
Consegnate il Sacro Artefatto!
Sciocchi!"
233,Forde,"Siete pazzi se pensate che lascerò che 
venga rubato un’altra volta!
Forza, provateci!"
234,@231,"Di’ addio alla
tua metà inferiore!
Sciocco!"
236,@233,"Sconfiggi i soldati scheletro
e unisciti
ai rinforzi!"
1257,Capitano Predatore Kanum,"Ahah. Vedo
che sei venuto da solo."
1258,@1257,"Sei più stupido
dei miei uomini!"
1259,@1257,"Derubatelo,
ragazzi!"
1260,@1257,Ah! Imbecilli!
1261,@1257,"Vi farò fuori
io stesso!"
1262,@1257,"Ti deruberemo
di tutto ciò che hai!
Eheheheh...!"
1269,Bhan,"I Portatori d’Ascia stanno
bloccando la strada!"
1270,@1269,"Dovremo prima
sconfiggere i Portatori d’Ascia."
1271,Bolt,Siamo... siamo vivi!
1284,Portatore d’Ascia Ol Mahum,"Il prigioniero
sta fuggendo!
Prendi il prigioniero!"
2289,Varot,"Venga è laggiù! Vai! 
Oggi è il giorno in cui morirà!"
2290,@2289,"Fai attenzione! Maledizione!
Venga se n’è accorto!"
2291,@2289,"Sono i lacchè di Venga!
Fai attenzione! Probabilmente Venga
fuggirà!"
2292,@2289,"Ben fatto! Abbiamo preso Venga prima
che fuggisse! Ora dobbiamo solo
abbatterlo! Attento alla pelle!"
2293,@2289,Io... Intendo attento in generale!
2294,Nero,"Abbiamo trovato la posizione della taglia!
Sbrigati!!!"
2295,@2294,"Prendiamo la taglia e andiamocene prima
che altri ci vengano addosso!"
2296,@2294,"Ah!! Si sono accorti di noi!!!
Non abbiamo scelta!
Preparati a combattere!"
2297,@2294,Sconfiggili in fretta e vieni fuori!
2298,@2294,Ca... Cacha?! Fai attenzione!
2299,Cacha,"Osate toccare le MIE cose?
Vi scuoierò vivi!"
2300,@2299,Morite!
2301,Vinath,"Oh-oh! I nostri commilitoni stanno 
combattendo contro un Troll!
Aiutaci, vi prego!"
2302,Sacerdote di Einhasad,Aiutaci!!!
2303,@2302,Maiali!!!
2304,@2302,Dovete essere purificati!
2305,@2302,È il g-grande boss!
2306,@2302,Siamo... siamo spacciati.
2307,Grande Boss,Lascia fare a me!
2308,@2307,"È da un po’ che non mangio carne buona!
Muori, debole!"
2309,Laurel,"L’abbiamo trovato.
Sembra che si stiano accalcando laggiù."
2310,@2309,"Dovrebbe esserci un oggetto sospetto
laggiù!
Portalo qui!"
2311,Voldiac,"Oh oh. È un oggetto che non immaginavo che avrei visto. Non dovresti toccarlo così
imprudentemente."
2312,@2311,Pagherai il prezzo della tua curiosità.
2313,Zarin,"Siamo venuti a sapere che Jackal è stato
avvistato in una postazione a nord!"
2314,@2313,"Non c’è tempo! Sconfiggilo in 
fretta prima che scappi!"
2315,Jackal,"Ahahah, a quanto pare vuoi morire.
Ragazzi! Date loro una bella sveglia!"
2316,@2315,"A quanto pare sei in grado di 
combattere bene! 
Mi occuperò di te io stesso!!!"
2317,@2315,"Eheheh! Vediamo come muori!
Sangue! Sangue! Vediamo com’è fatto il 
tuo sangue!"
2408,@2302,@1271
2409,@2302,Grazie. Grazie mille!
2410,@2289,Ve-Venga sta scappando!
2411,@2289,Ah... Avrei potuto prenderlo...
2412,@2315,"Ahahah, a quanto pare vuoi morire!"
2413,@2315,Ragazzi! Date loro una bella sveglia!
2414,@2315,Combatti meglio del previsto! Eheheh.
2415,@2315,Eheheh. Tira fuori il meglio di te!
2416,@2313,Jackal sta scappando!
2417,@2313,Maledizione... Che velocità...
4807,Veda,Come osi rubare il nostro libro mastro!
4808,@4807,Devi essere fuori di testa!
4809,@4807,Ecco il mio pugno della giustizia!
238,Sommo Sacerdote Polemus,"Che arroganza!
Per te è finita!"
239,Cittadino,"G-Grazie!
Pensavamo che saremmo morti!"
240,Capitano di Truppa,"Che arroganza!
Ti trafiggerò con
questa lancia!"
241,Anziano salvato,"G-Grazie!
Ce ne sono altri
andando verso destra!"
242,Donna salvata,"Grazie!
Per caso hai
visto mia figlia?!"
243,Bambina salvata,Mamma... mamma!
244,@242,"G-Grazie
mille! Andiamocene
in fretta da qui!"
245,Tiratore scelto,"Volete proprio morire,
vero?
Razza inferiore!"
246,Cap. Truppa risorto,"Avete iniziato il rituale
da soli!
Vi state scavando la fossa!"
247,Uomo Lucertola Sommo Sciamano Maille,"Sorgete un’altra
volta,
discendenti della razza del drago!"
248,@247,"Umani arroganti!
Ci ha promesso
la terra di Gludio! Sparite!"
249,Cancelliere Reuenthal,"Avete fatto
tutta la strada fin qui?
Maledetti, inutili sciocchi!"
250,@249,"È finita!
Preparatevi ad andare insieme
all’altro mondo!"
251,@249,"Non ha senso opporre resistenza!
Non siete niente in confronto
a Beleth!"
252,Alban,"Ehi tu!
Prima
tirami fuori! Da questa parte!"
253,@195,"T-Tu sei...?!
Finalmente ci incontriamo!!!"
254,@195,"Finalmente ti ho trovato!!!
Oggi è il giorno in cui
ti ucciderò!"
255,Elizabeth,"Signorina,
sei ancora viva?"
256,@255,"Saresti dovuta morire allora.
Forse dovresti occuparti degli orchi
prima di occuparti di me?"
257,@255,"Dovrai dire addio alla tua vita
se ti intrometti nel nostro piano
anche la prossima volta."
258,@255,"È passato così tanto tempo!
Non puoi andartene così!
Ohohohohoh!"
272,Karin,"A-Aiuto!
Stanno venendo
per rapirmi!"
273,@238,"Muhahaha!
Muori nella disperazione dentro la
pietra di evocazione malvagia!"
274,@112,"Fai attenzione!
Porta una buona spada
in regalo se ne trovi una!"
275,@195,"Ugh, quella testa di rapa.
Ci vediamo dopo
Theodore!"
276,@195,"Eh? Ti chiedi se
Theodore sia troppo
brusco?"
277,@195,"Ahah. C’è un motivo
per questo. Sta
cercando di non avvicinarsi a te."
278,@195,"Ti racconterò una vecchia storia.
La leggenda di Valdir.
L’hai sentita, vero?"
279,@195,"Sì. La storia di Valdir e dei Mercenari
Silverlight che hanno sconfitto
i malvagi Kingfin e Marlow."
280,@195,"In effetti,
Kingfin e Marlow un tempo facevano 
parte dei Mercenari Silverlight."
281,@195,"Erano due dei migliori mercenari...
finché non si stancarono della malvagità della Confraternita..."
282,@195,"Theodore era colui
che li aveva raccomandati
alle truppe mercenarie."
283,@195,"Nel giorno fatidico, Theodore non
partecipò all’assedio
del Castello di Aden."
284,@195,"No... è che non poteva.
Non ebbe il coraggio di uccidere i 
suoi amici... Dopo quell’episodio, lui..."
285,@195,"Smise di investire nelle persone.
Ma stranamente sembra
che si fidi di te. Beh?"
286,@195,"Se è così,
potresti riportare Theodore al suo 
vecchio se stesso."
287,@195,"Mi sono occupata di tutto!
Io continuo a sorvegliare,
tu apri la prigione!"
288,Ranger di Sangue Ovest,"G-Grazie!
Occupati anche degli
altri membri!"
289,@160,"Dannazione! Sono in ritardo?!
Aymel!
Aymel sta bene?"
290,Keshupone,"Andiamo all’entrata!
Dobbiamo occuparci dei preparativi
prima che arrivino qui!"
291,Sterminatore di Mostri,"I Troll
stanno arrivando rapidamente!!!"
292,@290,"Fermateli!!!
Il villaggio sarà in pericolo se
ci sconfiggono!!!"
293,@290,"Oh cielo!
C-Cosa gli succede?
Attenzione!"
294,@135,"Arrrrghhh!!! Aiuto!!!
C-Capitano!"
295,Troll,"Eheh. Uccidete! Uccideteli!
Uccidete tutti
gli umani!"
296,@135,"Troll
a nord!
Vengono verso di noi!"
297,@135,"Arrivano di corsa
anche da ovest!
Sono un’infinità!"
298,Melbourne Leader del Plotone,Dannazione!
299,@298,"Non possiamo morire tutti così!
Vivete! Continuate a vivere!"
300,Horen,"Aiuto!
Qualcuno...
vi prego, salvatemi!"
301,Zareeve,"Non lasciate scappare l’elfo!
Gli Elfi rendono
molto denaro!"
302,@300,Qui! Da questa parte!
303,Uomo Lucertola Cacciatore di Uomini,"Hiss! Prendilo!
Il boss ha detto che ci avrebbe dato
qualcosa di buono da mangiare!"
304,@301,Chi è?
305,@301,"Come osi
interromperci!
Ti uccideremo!!!"
307,@300,"Ho paura
che gli uomini lucertola
ci inseguiranno."
308,@300,"Sbrigati!
Ugh! Sono qui!"
309,Zariv,Finalmente ti abbiamo trovato!
310,@309,"Questo è
per vendicare mio fratello!"
311,@309,"Vi ridurrò
tutti a
pezzetti!"
312,Redivivo,"Sembra che quello sciocco di
Reuenthal
sia stato preso!"
313,@312,"Beh, cose del genere
non contano. Eheh."
314,@312,"Ti ucciderò
per terminare il contratto di guardiano
e diventare libero!"
317,@252,"Qui! Da questa parte!
Tiraci fuori di qui!"
318,@252,"Attenzione a
Kuaroon, il capo guardiano!!!
Non è un tipo qualunque!"
320,Kuaroon,"Eh eh eh...
Sciocchi umani!"
324,@320,"Uccideteli tutti!
Il sangue
ci benedirà tutti!!"
325,Perlustratore Hexor,Maledizione! Questi Troll!
326,@325,"I Troll hanno
sentito l’odore dei
membri del plotone."
327,@325,"Stanno tutti
esultando in quella direzione!"
328,@325,"Sono preoccupato per i
membri della Squadra!"
329,@325,Sbrighiamoci!
1204,@325,"È il Cancelliere
in persona!
Staremo bene adesso!"
1272,Faute,"Bakum è
nelle regioni interne della colonia!"
1273,@1272,"Dovrai
sconfiggere i combattenti
per arrivare fin là!"
1274,Bakum,"Tu
osi
sfidarmi?"
1275,@1274,"Un essere insignificante
che osa
sfidarmi?"
1276,@1274,Pagherai il prezzo della tua arroganza!
1279,Tukan,"Chi sta causando
questo trambusto?"
1280,@1279,"Come osate
interrompermi!"
1281,@1279,Assistete alla mia furia!
1287,Guardia di Gludio,"Ahhh!!!
Salvaci.
Salvaci, ti prego!!!"
1288,Schringer,Chi sei?!
1830,@1288,"Puoi combattere alla pari
contro i miei cani?"
1831,@1288,Addosso!
1562,@1274,"Sembra
un altro tipo
mandato da Faute."
1563,@1274,"Sei
fuori di senno? Prendilo!"
1564,@2309,"Il primo albero
è a sud est
da qui."
1565,@2309,"Non c’è
un momento da perdere.
Sbrigati, per favore."
1566,Soldato Scheletro della Segreta,"Quest’albero
ci dà forza!"
1567,@1566,"Prendi il tipo che ha bruciato
l’albero!"
1568,@2309,"Il secondo albero
è a ovest
da lì."
1569,@2309,Fa’ attenzione ai mostri nelle vicinanze.
1570,@1566,Eheheheh!!
1571,@1566,Umani!! Uccideteli!
1572,@2309,"L’ultimo albero
è a nord
da lì."
1573,@2309,"Finalmente questo è l’ultimo.
Sbrigati, per favore!"
2418,@2294,Da quella parte! Laggiù!
2419,@2294,"Sembra che gli Uomini Lucertola
abbiano la mente occupata da qualcos’altro!
Presto, presto!"
2420,Uomo Lucertola Razziatore Maille,Intruso!
2421,@2420,"Osi toccare le nostre cose?!
Uccidere! Uccidere!"
2422,Mato,Fantastico. Ero a corto di denaro.
2423,@2422,Prendili!!!
2424,@2313,"Siamo venuti a sapere che è stato
trovato Kaba, il signore degli orsi rossi!"
2425,@2313,"Chiunque lo prenda riceverà
un’enorme ricompensa!"
2426,@2313,Vai!
2427,@2313,L-Loro...!
2428,@2313,"Ci sarà una ricompensa ancora
più grande per chiunque li sconfigge!"
2429,@2313,Arriva! Non lasciar scappare Kaba!
2430,Hamon,"Sì! Andiamocene di qui!
Non voglio stare qui neanche
un momento di più!"
2431,@2430,Non avere pietà con gli assalitori!
2432,@2430,Morite! Morite tutti!
2433,@2430,È f-finalmente fuori!
2434,@2430,Ah..! È...!
2435,@2430,È colui che ha ucciso i nostri compagni...
2436,@2430,È tutto finito...
2437,Mitchell,"Fantastico! Allora sconfiggiamo
prima gli incursori!"
2438,@2437,"Non sarebbe saggio entrare in un posto
che brulica di incursori come
se niente fosse, giusto?"
2439,@2437,"Da quella parte! La bandiera del
capitano è laggiù! Bruciamola prima
che si precipitino dentro!"
2767,Uomo Lucertola Soldato Maille,Shh! Chi è?
2440,@2437,Stanno arrivando! Fai attenzione!
2768,@2767,Da questa parte! Prendeteli!
2441,@2437,"Capitano...!
Devi aver perso!
È uno che dobbiamo sconfiggere!"
2442,Sara Ra,"Mmm. Non sembra che
ce l’abbiano gli sciamani."
2443,@2442,"Ci sono scatole sospette laggiù!
Potresti dare un’occhiata?"
2444,@2442,"Fantastico! Questa pergamena sembra
andar bene!
Ah, arrivano di corsa come previsto!"
2445,@2442,"Magari hanno qualcosa da nascondere?
Sconfiggiamoli subito e andiamocene!"
2446,Kuata,Prendili! Non lasciar scappare quei ladri!
2447,@2446,"Come osate cercare di rubare la
pergamena? Questo sarà il luogo del
vostro riposo eterno!"
2448,@1272,"Vieni qui! Se penso che lo sparatore
Kariana era qui..."
2449,@1272,I nostri soldati stanno morendo!!!
2450,Soldato di Gludio,"Ahhh...
S-Salvaci!!!"
2451,@2450,Ah! N-Non sparare!
2452,Kariana,Uahaha. Divertente.
2453,@2452,"Come osi bramare la nostra terra!
Morirai prima che arrivino i tuoi compagni!"
2454,@2450,Uh... Siamo... vivi?
2455,@2450,@2409
2456,@2430,Sconfiggi prima i Troll!
2457,@2430,"Pensare ai nostri compagni uccisi
da loro ci fa schiumare di rabbia."
2458,@2430,Sconfiggi i Tessitori Oscuri!
2459,@2430,Fa’ attenzione alla strana magia che usano!
2460,@2430,"Arghh! Mi stanno seguendo!
Aiutami!"
2461,@2430,Lascia fare a me!
2462,@2430,Mi libererò di te prima di morire!
2463,@2430,@2300
2464,@2313,Dov’è andato Kaba?!
2759,@1272,"Aspetta un attimo.
Credo che quello laggiù sia Tukan.
Andiamo."
2760,Orco Combattente Turek,"Eheheh. Sei tu?
Quello che si è annidato in questa regione?"
2761,@2760,Non pensare di andartene vivo di qui!
2762,@1272,Oh-oh! È una trappola!
2763,@1272,Meglio uscire da qui in fretta!
2764,@1287,@1287
2765,@1287,Aspetta!! Non da questa parte!
2766,@1287,Shriek!
337,Confraternita Oscura,"Sono apparsi
altri insetti sacrificali!"
338,@337,"Uahaha!
Ahahaha!
Sarete un sacrificio fantastico!"
1410,Scheletro,Eheheheh!!!
1411,Latos,"Guarda!
Stanno arrivando!"
1412,@1411,"Gli scheletri
continuano a tornare in vita!"
1413,@1411,"Gli scheletri cadranno se
sconfiggiamo la
Confraternita Oscura!"
1414,@1411,"Elimina la
Confraternita Oscura!"
1415,@1411,@1413
1416,@1411,@1414
339,Comandante della Truppa sud,"Attenzione! Siamo stati
individuati!"
340,@337,"Come osate toccare
il calderone?!
Maledetti tutti!"
341,@337,"Assalitore di Anime!
Consuma loro
e le loro anime!"
342,@337,"Vi mostrerò il frutto
del nostro lavoro!
Scheletro gigante!"
343,@337,"Ehi voi!
Nessuno se ne andrà
vivo da qui!"
344,@339,"Abbiamo quasi riportato
la pace a Windawood!
Distruggi i nemici!"
345,@339,"I rinforzi sono qui.
Confida nei nostri alleati e continua a combattere!"
346,@337,"Sembra che nessuno di voi
abbia ancora preso il controllo!
Muori!"
347,@339,"Vedo lo
Scheletro gigante!
Preparatevi!"
348,@339,"Sconfiggetelo e
la vittoria sarà nostra!!!"
349,@339,"Dobbiamo distruggere la
Confraternita Oscura!"
1588,L’Amnesico,"Mi sento come
se avessi dimenticato qualcosa..."
1589,@1588,"Qualcosa di questo posto...
sembra familiare..."
1590,@1588,"Ho la sensazione che forse 
sarò in grado di ricordare dopo
aver attraversato questo ponte..."
1591,Angie,"Stai bene? Questo è decisamente
il luogo in cui gli Elfi e i Demoni hanno
combattuto in passato..."
1592,@1591,"Mmm... Com’era...
Vapar? Oh, sì!"
1593,@1591,"Un Demone antico
è stato confinato qui."
1594,@1591,"Ho una brutta sensazione
al riguardo..."
350,@1588,"Sbuff. Sbuff.
Mi sento come se mi stesse per esplodere
la testa..."
351,@1588,"Ragni?! Augh!
Fermateli!"
352,@1588,"Perché questi
tipi mi stanno
attaccando...?"
360,Orco Turek,Umani! Prendeteli!
361,@360,"Dobbiamo dargli
una lezione!
Distruggeteli!"
362,@360,"Ti mostrerò
la mia forza di Orco!
Debole Umano!"
363,Kail,"Non abbiamo speranze contro
quest’orda di Orchi."
364,@363,Sconfiggili in fretta.
365,@363,"Ci sono troppe
macchine da guerra."
366,@363,"È impossibile senza
l’aiuto degli Umani."
367,@363,"Qualcuno sta cercando
di iniziare una guerra."
368,@363,"Devi scoprire
l’identità dell’agitatore!"
369,@363,Preparati!
370,@360,"Sento odore
di sporchi Umani!
Uccidi tutti gli Umani!"
