Id,Name,Desc
193,@150,@12
194,@150,@12
195,Conquista la Volta della Foresta dei Segreti.,Sconfiggi {TaskCount} Grendel della Foresta.
196,@195,Sconfiggi {TaskCount} Atrox Tossico/i.
197,@195,Sconfiggi {TaskCount} Sorvegliante/i Riservato/i.
198,@195,Sconfiggi {TaskCount} Sorvegliante/i della Foresta.
199,@195,@195
200,@195,@196
201,@195,@197
202,@195,@198
203,@195,Sconfiggi Argos {TaskCount} volta/e.
204,@195,Sconfiggi Helissa {TaskCount} volta/e.
205,@195,Sconfiggi Sling {TaskCount} volta/e.
206,@195,@10
207,@195,@10
208,@195,@10
209,@195,@12
210,@195,@12
211,Conquista il Sottobosco della Foresta dei Segreti.,Sconfiggi {TaskCount} Difensore/i di Pan.
212,@211,Sconfiggi {TaskCount} Assalitore/i di Ninfe.
213,@211,Sconfiggi {TaskCount} Vendicatore/i di Ninfe.
214,@211,Sconfiggi {TaskCount} Succubo/i Riservato/i.
215,@211,@211
216,@211,@212
217,@211,@213
218,@211,@214
219,@211,Sconfiggi Vanuk {TaskCount} volta/e.
220,@211,Sconfiggi Caylin {TaskCount} volta/e.
221,@211,Sconfiggi Veiloss {TaskCount} volta/e.
222,@211,@10
223,@211,@10
224,@211,@10
225,@211,@12
226,@211,@12
227,Conquista il Macello della Foresta dei Segreti.,Sconfiggi {TaskCount} Uomo/ini Lucertola Guerriero/i Caduto/i.
228,@227,Sconfiggi {TaskCount} Uomo/ini Lucertola Guerriero/i.
229,@227,Sconfiggi {TaskCount} Ragno/i Mangiauomini della Foresta.
230,@227,Sconfiggi {TaskCount} Fata/e Furiosa/e del Salice.
231,@227,Sconfiggi Intrepidez {TaskCount} volta/e.
232,@227,Sconfiggi Avetura {TaskCount} volta/e.
233,@227,Sconfiggi Gari {TaskCount} volta/e.
234,@227,Sconfiggi Alkaios {TaskCount} volta/e.
235,@227,@10
236,@227,@10
237,@227,@10
238,@227,@10
239,@227,@12
240,@227,@12
241,@227,@12
242,@227,@12
