Id,Name,Desc,Desc2
13103,Pergamena Quest di grado A (Liv. 50),@13100,
13104,Pergamena Quest di grado A (Liv. 60),@13100,
13105,Pergamena Quest di grado A (Liv. 75),@13100,
13106,Pergamena Quest di grado A (Liv. 90),@13100,
13107,Pergamena Quest di grado A (Liv. 105),@13100,
13108,Pergamena Quest di grado A (Liv. 120),@13100,
13109,Pergamena Quest di grado A (Liv. 135),@13100,
13110,Pergamena Quest di grado A (Liv. 150),@13100,
13111,Pergamena Quest di grado A (Liv. 165),@13100,
13200,Pergamena Quest di grado S (Liv. 20),Da usare per partecipare a una Sub-quest Grado S.,
13201,Pergamena Quest di grado S (Liv. 30),@13200,
13202,Pergamena Quest di grado S (Liv. 40),@13200,
13203,Pergamena Quest di grado S (Liv. 50),@13200,
13204,Pergamena Quest di grado S (Liv. 60),@13200,
13205,Pergamena Quest di grado S (Liv. 75),@13200,
13206,Pergamena Quest di grado S (Liv. 90),@13200,
13207,Pergamena Quest di grado S (Liv. 105),@13200,
13208,Pergamena Quest di grado S (Liv. 120),@13200,
13209,Pergamena Quest di grado S (Liv. 135),@13200,
13210,Pergamena Quest di grado S (Liv. 150),@13200,
13211,Pergamena Quest di grado S (Liv. 165),@13200,
30001000,60 + 60 Diamanti,"60 Diamanti blu
60 Diamanti rossi",
30001010,Solo una volta! 90 + 90 Diamanti,"90 Diamanti blu
90 Diamanti rossi
2 Topazi",
30001020,Solo una volta! 160 + 160 Diamanti,"160 Diamanti blu
160 Diamanti rossi
4 Topazi",
30001030,Solo una volta! 340 + 340 Diamanti,"340 Diamanti blu
340 Diamanti rossi
8 Topazi",
30001040,80 + 80 Diamanti,"80 Diamanti blu
80 Diamanti rossi",
30001050,700 Diamanti (20%),"700 Diamanti blu
16 Topazi",
30001060,1.080 Diamanti (20%),"1.080 Diamanti blu
25 Topazi",
30001070,1.900 Diamanti (10%),"1.900 Diamanti blu
45 Topazi",
30001080,1.900 Diamanti (20%),@30001070,
30001090,4.000 Diamanti (10%),"4.000 Diamanti blu
100 Topazi",
30001100,4.000 Diamanti (20%),@30001090,
30001110,4.000 Diamanti (30%),@30001090,
30001120,4.000 + 2.000 Diamanti,"4.000 Diamanti blu
2.000 Diamanti rossi",
30001130,1.080 + 540 Diamanti,"1.080 Diamanti blu
540 Diamanti rossi",
30001140,1.080 + 108 Diamanti,"1.080 Diamanti blu
108 Diamanti rossi",
30001150,1.080 + 216 Diamanti,"1.080 Diamanti blu
216 Diamanti rossi",
30001160,1.900 + 190 Diamanti,"1.900 Diamanti blu
190 Diamanti rossi",
30001170,1.900 + 380 Diamanti,"1.900 Diamanti blu
380 Diamanti rossi",
30001180,4.000 + 400 Diamanti,"4.000 Diamanti blu
400 Diamanti rossi",
30001190,4.000 + 800 Diamanti,"4.000 Diamanti blu
800 Diamanti rossi",
30001200,Solo una volta! 30 + 60 Diamanti,"30 Diamanti blu
60 Diamanti rossi
1 Topazi",
30002000,90 Diamanti,"90 Diamanti blu
2 Topazi",
30002010,160 Diamanti,"160 Diamanti blu
4 Topazi + 8 Topazi",
30002020,340 Diamanti,"340 Diamanti blu
8 Topazi + 16 topazi",
30002030,700 Diamanti,"700 Diamanti blu
16 Topazi + 32 Topazi",
30002040,1.080 Diamanti,"1.080 Diamanti blu
25 Topazi + 50 Topazi",
30002050,1.900 Diamanti,"1.900 Diamanti blu
45 Topazi + 90 Topazi",
30002060,4.000 Diamanti,"4.000 Diamanti blu
100 Topazi + 200 Topazi",
30002070,60 Diamanti,"60 Diamanti blu
1 Topazi",
30002080,@30002010,"160 Diamanti blu
4 Topazi",
30002090,@30002020,"340 Diamanti blu
8 Topazi",
30002100,@30002030,@30001050,
30002110,@30002040,@30001060,
30002120,@30002050,@30001070,
30002130,@30002060,@30001090,
30003000,Bundle Diamante giornaliero I (28 gg.),"1.200 Diamanti rossi ottenuti immediatamente!
120 Diamanti rossi giornalieri!
+10 Topazi ogni 8 raccolte giornaliere!",Un totale di 4.560 Diamanti rossi!
30003100,Adena giornaliero I (28 gg.),"50.000 Adena immediatamente!
10.000 Adena giornalieri!
+ 40 Diamanti rossi ogni 8 raccolte!",Un totale di 330.000 Adena!
30003101,Adena giornaliero II (28 gg.),"160.000 Adena immediatamente!
30.000 Adena giornalieri!
+ 80 Diamanti rossi ogni 8 raccolte giornaliere!",Un totale di 1.000.000 Adena!
30004000,Scatola Equip. Esclusivo Raro di grado S,Acquisisci 1 Scatola Equipaggiamento Esclusivo Raro di grado S.,
30004001,Scatola Accessorio di grado alto,Acquisisci 1 Scatola Accessorio di grado alto.,
30004002,Pietra di Superamento limite SR,Acquisisci 1 Pietra di Superamento Limite di grado SR.,
30004003,Pietra Attributo R,Acquisisci 1 Pietra Attributo di grado R.,
30004004,@3002,@3002,
30004005,@3003,@3003,
30004006,@3004,@3004,
30004007,Scatola Pergamena Benedetta casuale,Da usare per acquisire una Pergamena Benedetta casuale.,
30004008,3 Scatole Pergamena Benedetta casuale,@30004007,
30004100,Flauto di corno incantato del Santo d'argento,Acquisisci 1 Flauto di corno incantato del Santo d'argento.,
30004101,Flauto di corno incantato di Kukurin,Acquisisci 1 Flauto di corno incantato di Kukurin.,
30004102,10 Energie di Superamento Limite,Acquisisci 10 Energie di Superamento Limite.,
30004103,10 Energie Attributo,Acquisisci 10 Energie Attributo.,
30004104,Perg. di Alchim. - P. Attributo di gr. S,Acquisisci 1 Pergamena di Alchimia - Pietra Attributo di grado S.,
30004105,Perg. di Alchim. - P. Attributo di gr. R,Acquisisci 1 Pergamena di Alchimia - Pietra Attributo di grado R.,
30004106,Perg. di Alchim. - P. Attrib. di gr. SR,Acquisisci 1 Pergamena di Alchimia - Pietra Attributo di grado SR.,
30004107,Perg. di Alchim. - P. Sup. Lim. gr. SR,Acquisisci 1 Pergamena di Alchimia - Pietra Superamento Limite di grado SR.,
30004108,Perg. di Alchim. - Perg. Benedetta: Arma,Acquisisci 1 Pergamena di Alchimia - Pergamena Benedetta: Arma.,
30004109,Perg. di Alchim. - P. Bened.: Armatura,Acquisisci 1 Pergamena di Alchimia - Pergamena Benedetta: Armatura.,
30004110,Perg. di Alchim. - P. Bened.: Accessorio,Acquisisci 1 Pergamena di Alchimia - Pergamena Benedetta: Accessorio.,
30004111,200 Framm. Pietra Evocazione Orso nero,Da combinare per formare una Pietra di Evocazione Orso nero.,
30004112,150 Framm. Pietra Evoc. Santo d'argento,Da combinare per formare una Pietra di Evocazione Santo d'argento.,
30004113,100 Framm. Pietra Evocazione Kukurin,Da combinare per formare una Pietra di Evocazione Kukurin.,
30004114,@30004104,@30004104,
30004115,@30004105,@30004105,
30004116,@30004108,@30004108,
30004117,@30004109,@30004109,
30004118,@30004110,@30004110,
30004119,5 Framm. Pietra Evocazione Orso nero,@30004111,
30004120,5 Framm. Pietra Evoc. Santo d'argento,@30004112,
30004121,5 Framm. Pietra Evocazione Kukurin,@30004113,
30004122,Perg. di Alch. - Estratto di Elisir Att.,La formula per creare gli Estratti di Elisir Att. è in questo documento. Combina le erbe per ottenere Estratti di Elisir Att.,
30004123,Perg. di Alch. - Estratto di Elisir Dif.,La formula per creare gli Estratti di Elisir Dif. è in questo documento. Combina le erbe per ottenere Estratti di Elisir Dif.,
30004124,Perg. di Alch. - Estratto di Elisir PS,La formula per creare gli Estratti di Elisir PS è in questo documento. Combina le erbe per ottenere Estratti di Elisir PS.,
30004125,Perg. di Alch. - Estratto di Elisir PM,La formula per creare gli Estratti di Elisir PM è in questo documento. Combina le erbe per ottenere Estratti di Elisir PM.,
30004126,50 Pietre di Avanzamento,Use le Pietre di Avanzamento per rinforzare gli animali cavalcabili.,
30004200,Scatola sel. Perg. Benedetta,Acquisisci 1 Scatola selezione Pergamena Benedetta.,
30004201,3 Scatole selezione Pietra Upgrade,Da usare per selezionare e acquisire una Pietra Upgrade.,
30004202,3 Scatole casuali Pietra Upgrade,Da usare per acquisire una Pietra Upgrade casuale.,
30004203,3 Scatole selezione Estratto di Elisir,Da usare per selezionare e acquisire un Estratto di Elisir.,
30004204,3 Scatole casuali Estratto di Elisir,Da usare per acquisire un Estratto di Elisir casuale.,
30004205,@3005,@3005,
30004206,10 Scatole selezione Perg. Potenziamento,Da usare per selezionare e acquisire una Pergamena di Potenziamento.,
30004207,10 Scatole casuali Perg. Potenziamento,Da usare per acquisire una Pergamena di Potenziamento casuale.,
30004208,10 Pergamene: Potenzia Arma,Questa pergamena potenzia le armi e aumenta le statistiche.,
30004209,10 Pergamene: Potenzia Armatura,Questa pergamena potenzia l'armatura e aumenta le statistiche.,
30004210,10 Pergamene: Potenzia Accessorio,Questa pergamena potenzia gli accessori e aumenta le statistiche.,
30004211,3 Estratti di Elisir PS,Questo Estratto è usato per creare Elisir PS.,
30004212,3 Estratti di Elisir PM,Questo Estratto è usato per creare Elisir PM.,
30004213,3 Estratti di Elisir Att.,Questo Estratto è usato per creare Elisir Att.,
30004214,3 Estratti di Elisir Dif.,Questo Estratto è usato per creare Elisir Dif.,
30004215,15 Pietre Upgrade Arma,Usate per l'upgrade delle armi al grado successivo.,
30004216,15 Pietre Upgrade Armatura,Usate per l'upgrade dell'armatura al grado successivo.,
30004217,15 Pietre Upgrade Accessorio,Usate per l'upgrade di un accessorio al grado successivo.,
30004218,5 Scatole selezione Vernice di Grado S,Da usare per selezionare e acquisire una Vernice di Grado S.,
30004219,5 Scatole casuali Pietra Upgrade,@30004202,
30004220,10 Scatole selezione Pietra Upgrade,@30004201,
30004221,@30004220,@30004201,
30004222,5 Scatole selezione Vernice di Grado R,Da usare per selezionare e acquisire una Vernice di Grado R.,
30004223,5 Scatole selezione Vernice di Grado SR,Da usare per selezionare e acquisire una Vernice di Grado SR.,
30004224,10 Pietre Upgrade Arma,@30004215,
30004225,10 Pietre Upgrade Armatura,@30004216,
30004226,10 Pietre Upgrade Accessorio,@30004217,
30004227,5 Scatole selezione Pergamena di Potenziamento,@30004206,
30004228,5 Pergamene: Potenzia Arma,@30004208,
30004229,5 Pergamene: Potenzia Armatura,@30004209,
30004230,5 Pergamene: Potenzia Accessorio,@30004210,
30004231,3 Scatole sel. Perg. Benedetta,Acquisisci 3 Scatole selezione Pergamena Benedetta.,
30004232,3 Pergamene Benedette: Arma,@3002,
30004233,3 Pergamene Benedette: Armatura,@3003,
30004234,3 Pergamene Benedette: Accessorio,@3004,
30004235,@30004102,@30004102,
30004236,20 Energia Attributo,Acquisisci 20 Energia Attributo.,
30004237,@30004108,@30004108,
30004238,@30004109,@30004109,
30004239,@30004110,@30004110,
30004240,100 Frammenti di Pietra di Evocazione Orso nero,@30004111,
30004241,100 Frammenti di Pietra di Evocazione Santo d'argento,@30004112,
30004242,@30004126,@30004126,
30004300,3 Scatole sel. Cris. dell'Anima di gr. A,Acquisisci una Scatola selezione Cristallo dell'Anima di grado A.,
30004301,Scatola sel. Crist. dell’Anima di gr. S,Acquisisci una Scatola selezione Cristallo dell'Anima di grado S.,
30004302,Scatola casuale Cris. Anima di gr. B-S,Acquisisci 1 Scatola casuale Cristallo dell'Anima di grado B-S.,
30004303,Crist. dell'Anima dell'Att. di grado A,"Puoi inserire anime in armi e guanti.
Così facendo potenzierai Att. F. e Att. M.
Il cristallo contiene le anime dei mostri.",
30004304,Crist. dell'Anima della Dif. di grado A,"Puoi inserire anime in protezioni per la testa e armature.
Così facendo potenzierai Dif. F. e Dif. M.
Il cristallo contiene le anime dei mostri.",
30004305,Cr. dell'Anima della Penetr. di grado A,"Puoi inserire anime negli anelli.
Il cristallo contiene le anime dei mostri.",
30004306,Cr. dell'Anima del Recupero di grado A,"Puoi inserire anime negli orecchini.
Il cristallo contiene le anime dei mostri.",
30004307,Cr. dell'Anima della Precis. di grado A,"Puoi inserire anime in stivali e collane.
Il cristallo contiene le anime dei mostri.",
30004308,Cr. dell'Anima dell'Elusione di grado A,@30004307,
30004309,Cris. dell'Anima di Lv. Critico di gr. A,"Puoi inserire anime in armi e guanti.
Il cristallo contiene le anime dei mostri.",
30004310,Cris. dell'Anima di Res. Crit. di gr. A,@30004306,
30004311,Cristallo dell'Anima dei PS di grado A,"Puoi inserire anime in protezioni per la testa e armature.
Il cristallo contiene le anime dei mostri.",
30004312,3 Cris. dell'Anima dell'Att. di grado B,@30004303,
30004313,3 Cris. dell'Anima della Dif. di grado B,@30004304,
30004314,3 Cris. dell'Anima della Pen. di gr. B,@30004305,
30004315,3 Cris. dell'Anima del Recup. di gr. B,@30004306,
30004316,3 Cr. dell'Anima della Prec. di grado B,@30004307,
30004317,3 Cris. dell'Anima dell'Elus. di grado B,@30004307,
30004318,3 Cris. dell'Anima di Lv. Crit. di gr. B,@30004309,
30004319,3 Cris. Anima di Res. Crit. di gr. B,@30004306,
30004320,3 Cristalli dell'Anima dei PS di grado B,@30004311,
30110000,Bundle Iniziale di lusso,"600 Diamanti blu
1.000 Pozioni PS
1.000 Pozioni PM
5.000 Colpi d’Anima
+120 slot Inventario",
30110001,Bundle Inventario di lusso,"1.500 Diamanti blu
1.000 Pozioni PS
1.000 Pozioni PM
10.000 Colpi d’Anima
+100 slot Inventario",
30110011,Bundle Potenziamento Abilità Rara Speciale,"500.000 Adena
3 Scatole selezione Pagina di Pergamena Dimenticata
3 Bundle Pergamena di Potenziamento
500 PA
30 Pergamene di Fuga",
30110012,Bundle Potenziamento Abilità Rara Speciale (10%),@30110011,
30110013,Bundle Potenziamento Abilità Rara Speciale (20%),@30110011,
30110014,Set abilità Rare,"250.000 Adena
2 Scatole selezione Pagina di Pergamena Dimenticata
5 Scatole casuali Pergamena di Potenziamento
3 Scatole PA piccole
20 Pergamene di Fuga",
30110015,Bundle Avventuriero junior,"600 Diamanti blu
600 Diamanti rossi
1 Scatola selezione Armi esclusive
di grado S
1.000 Frammenti di Runa",
30110016,Bundle Avventuriero senior,"2.000 Diamanti blu
2.000 Diamanti rossi
1 Scatola selezione Equipaggiamento di grado R
10 Scatole selezione Pietra Upgrade
10 Scatole selezione Vernice di Grado S",
30110017,Bundle Avventuriero veterano,"2.000 Diamanti blu
2.000 Diamanti rossi
1 Scatola selezione Accessori di grado R
1 Pietra Attributo di grado R",
30120005,Bundle Incisione Rune speciale,"150.000 Adena
3.000 Frammenti di Runa",
30120007,Bundle PA,"360 Diamanti rossi
1 Scatola PA (500 Punti)",
30120008,Bundle PA di grado alto,"1.200 Diamanti rossi
100.000 Adena
3 Scatole PA (500 PA)",
30120009,Bundle Evocazione accessorio,"2.500 Diamanti rossi
50 Topazi
150.000 Adena
3 Scatole Accessorio di grado alto",
30120010,Bundle Elisir speciale,"20 Scatole Estratti di Elisir
40 Bundle d’Erbe",
30120011,Bundle Adena Speciale (Ed. Limitata),1.000.000 Adena,
30120012,Bundle Evocazione accessorio (10%),@30120009,
30120013,Bundle Evocazione accessorio (20%),@30120009,
30120014,Bundle Abilità Rara,"300 Diamanti rossi
100.000 Adena
1 Scatola Pagina di pergamena Dimenticata casuale",
30130000,Bundle Perg. di Potenz. di grado basso,"300 Diamanti blu
20 Topazi
3 Bundle Pergamena di Potenziamento",
30130001,Bundle Perg. di Potenz. di grado alto,"1.000 Diamanti rossi
50 Topazi
5 Bundle Pergamena di Potenziamento
1 Protezione di Maphr",
30130002,Bundle Scatola sel. Pietra Upgrade spec.,"3.000 Diamanti rossi
200.000 Adena
40 Scatole selezione Pietra Upgrade",
30130003,Bundle di Rinforzo Equip. grado A,"200.000 Adena
10 Scatole selezione Vernice di Grado A",
30130004,Bundle di Rinforzo Equip. grado S,"300.000 Adena
5 Scatole selezione Vernic di Grado S
10 Scatole selezione Vernice di Grado A",
30130005,Bundle di Rinforzo Equip. grado R,"500.000 Adena
3 Scatole selezione Vernice di Grado R
10 Scatole selezione Vernice di Grado S",
30130006,Bundle Pergamena Benedetta,"1.200 Diamanti rossi
20 Topazi
5 Scatole selezione Pergamena Benedetta
10 Pergamene di Potenziamento",
30130007,Bundle Cristallo dell’Anima,"1.000 Diamanti rossi
50.000 Adena
7 Scatole casuali Cristallo dell'Anima di grado A-S",
30130008,Bundle Cristallo dell’Anima Premium II,"1.000 Diamanti rossi
100.000 Adena
3 Scatole casuali Cristallo dell'Anima di grado S-R",
30130009,Bundle Cristallo dell’Anima Premium III,"2.000 Diamanti rossi
200.000 Adena
3 Scatole casuali Cristallo dell'Anima di grado S-SR",
30130010,Bundle Scatola Armatura Rara di grado S,"120 Diamanti Rossi
1 Scatola Armatura Rara esclusiva di grado S",
30130011,Bundle Protezione Benedetta,"500 Diamanti blu
500 Diamanti rossi
5 Scatole selezione Pergamena Benedetta
5 Protezioni di Maphr",
30130012,Bundle Superamento Limite di grado SR,"100.000 Adena
1 Pietra di Superamento limite di grado SR",
30130013,Bundle Per. di Pot. di grado alto (10%),@30130001,
30130014,Bundle speciale Pietra Upgrade 10%,@30130002,
30130015,Bundle speciale Pietra Upgrade 20%,@30130002,
30130016,Bundle Pergamena Benedetta 10%,@30130006,
30130017,Bundle Scatola Equip. raro di grado S,"300 Diamanti rossi
1 Scatola Equipaggiamento Esclusivo Raro di grado S",
30130018,Bundle Accessorio di grado A,"300 Diamanti rossi
1 Scatola Accessori di grado A",
30130019,Bundle Equipaggiamento di grado S,"1 Scatola selezione Armi Esclusive di grado S
1 Scatola selezione Armatura Esclusiva di grado S",
30150000,Bundle di Rinforzo Cavalcatura I,"100.000 Adena
40 Pietre di Avanzamento
10 Vernici Equipaggiamento Cavalcatura di Grado B
5 Pergamene di Potenziamento Cavalcatura",
30150001,Bundle di Rinforzo Cavalcatura II,"150.000 Adena
80 Pietre di Avanzamento
10 Vernici Equipaggiamento Cavalcatura di Grado A
5 Pergamene di Potenziamento Cavalcatura",
30150002,Bundle di Rinforzo Cavalcatura III,"300.000 Adena
120 Pietre di Avanzamento
10 Vernici Equipaggiamento Cavalcatura di Grado S
10 Pergamene di Potenziamento Cavalcatura",
30150003,Bundle Evocazione Santo d'argento,"1.000 Diamanti blu
1 Flauto di corno incantato del Santo d'argento
1 Pietra di evocazione Santo d'argento
40 Pietre di avanzamento
5 Pergamene Potenziamento Cavalcatura",
30150004,Bundle Evocazione Kukurin,"1.500 Diamanti blu
1 Flauto di corno incantato di Kukurin
1 Pietra di evocazione Kukurin
40 Pietre di avanzamento
5 Pergamene Potenziamento Cavalcatura",
30160000,Diamante Rinforzante I,"Acquisisci all’istante fino a 1.500 Diam. rossi e 1 Scat. Evo. Arma Es. grado A! 
Ricevi fino a 8.500 Diam. rossi, 1 Scat. Armat. Esclusiva grado A e 1 Scat. selezione Cristallo Anima grado C-B!",
30160001,Diamante Rinforzante II,"Acquisisci all’istante fino a 1.500 Diam. rossi e 1 Scat. Evo. Arma Es. grado S! 
Ricevi fino a 8.500 Diam. rossi, 1 Scat. Armat. Esclusiva grado S e 1 Scat. Selezione Cristallo Anima grado B-A!",
30160002,Diamante Rinforzante III,"È possibile acquisire all’istante fino a 1.500 Diamanti rossi e una Pietra Attributo di grado S! 
Ricevi fino a 8.500 Diamanti rossi, una Scatola selezione Cristallo dell’Anima di grado A e/o una Pietra Attributo di grado S!",
30170000,Storia I,"Ottieni 1.000 Diamanti rossi subito e una ricompensa ogni volta che completi una storia precedente alla Storia di Dion!
Otterrai ricompense anche per storie completate prima del tuo acquisto!",
30170001,Storia II,"Ottieni subito 2.000 Diamanti rossi + Protezione di Maphr e una ricompensa ogni volta che completi una storia precedente alla Storia di Giran!
Otterrai ricompense anche per le storie completate prima del tuo acquisto!",
39005000,1 Scatola Materiale Rinf. (gr. alto),"Disponibili vari materiali di Rinforzo
come Vernici, Pergamena di Potenziamento, Materiali per Elisir e Protezione di Maphr!",
39005001,10 Scatole Mat. Rin. gr. alto (+1 bonus),@39005000,
39005002,@39005000,@39005000,
39005003,@39005001,"Disponibili vari materiali di Rinforzo
come Finiture, Pergamena di Potenziamento, Materiali per Elisir e Protezione di Maphr!
100% sicuro di acquisire una Vernice di Grado R o superiore!",
39005004,1 Scatola Materiale Cavalcatura,"Puoi acquisire Equipaggiamento Cavalcatura, 
Pietra di Avanzamento, 
Pietra di Evocazione, 
Pergamena di Potenziamento Equipaggiamento Cavalcatura!",
39005005,10 Scatole Mat. Cavalcatura (+1 bonus),@39005004,
39005010,1 Scatola Materiale Cavalcatura di grado alto,"Flauto di corno Cavalcatura, Frammento di Pietra di Evocazione,
Equipaggiamento Cavalcatura, Pergamena di Potenziamento Cavalcatura e Pietra di avanzamento disponibili!
(Sono inclusi Flauto di corno del Leone con criniera, Pietra di Evocazione e Frammento di Pietra di Evocazione)",
39005011,10 Scatole Mat. Cavalc. di grado alto (+1 bonus),@39005010,
30014000,Scatola selez. Completamento automatico,Da usare per selezionare e acquisire 1 biglietto Completamento automatico.,
30014001,@10029,@10029,
30014002,10 PA,Questi punti sono usati per migliorare le abilità.,
30014003,5 Frammenti di Protezione di Maphr,Combina i frammenti per acquisire la Protezione di Maphr.,
30014004,Scatola selezione Perg. di Potenziamento,Acquisisci 1 Scatola selezione Pergamena di Potenziamento.,
30014005,Scatola Pietra di Evocazione Mostro Raro,Da usare per acquisire Pietre di Evocazione Mostro Raro casuali.,
30014006,10 Scatole Fram. di Pietra evocaz. Boss,Da usare per acquisire Frammenti di Pietra di Evocazione Mostro casuali.,
30014007,Scatola selez. Estratto di Elisir,Da usare per selezionare e acquisire 1 Estratto di Elisir.,
30014008,Scatola Vernice di Grado C - A,Acquisisci 1 Scatola di Vernice di Grado C - A.,
30014009,@5002,@5002,
30014010,@39005000,@39005000,
30014011,@3006,@3006,
30014012,@3009,@3007,
30010001,@30014000,@30014000,
38000000,(Evento) 340 Diamanti,"340 Diamanti blu
5 Scatole selezione Vernice di Grado A",
38000001,@30001050,"700 Diamanti blu
Scatola selezione Pergamena di Potenziamento x10",
38000002,@30001060,"1.080 Diamanti
10 Scatole selez. Pietra Upgrade",
38000003,@30001110,"4.000 Diamanti
30 Scatola selez. Pietra Upgrade",
