Id,Name,Description,EffectDescription,SkillDialogue
3303,Dark Elf Dual Swords Combo 3,@3101,,
3304,Dark Elf Dual Swords Combo 4,@3101,,
3305,Dark Elf Dual Swords Combo 5,@3101,,
3306,Dark Elf Dual Swords Combo 6,@3101,,
3307,Dark Elf Dual Swords Combo 7,@3101,,
3308,Dark Elf Dual Swords Combo 8,@3101,,
3401,Dwarf Dual Swords Combo 1,@3101,,
3402,Dwarf Dual Swords Combo 2,@3101,,
3403,Dwarf Dual Swords Combo 3,@3101,,
3404,Dwarf Dual Swords Combo 4,@3101,,
3405,Dwarf Dual Swords Combo 5,@3101,,
3406,Dwarf Dual Swords Combo 6,@3101,,
3407,Dwarf Dual Swords Combo 7,@3101,,
3408,Dwarf Dual Swords Combo 8,@3101,,
4101,Human Dagger Combo 1,A basic attack that uses a dagger.,,
4102,Human Dagger Combo 2,@4101,,
4103,Human Dagger Combo 3,@4101,,
4104,Human Dagger Combo 4,@4101,,
4105,Human Dagger Combo 5,@4101,,
4106,Human Dagger Combo 6,@4101,,
4201,Elf Dagger Combo 1,@4101,,
4202,Elf Dagger Combo 2,@4101,,
4203,Elf Dagger Combo 3,@4101,,
4204,Elf Dagger Combo 4,@4101,,
4205,Elf Dagger Combo 5,@4101,,
4206,Elf Dagger Combo 6,@4101,,
4301,Dark Elf Dagger Combo 1,@4101,,
4302,Dark Elf Dagger Combo 2,@4101,,
4303,Dark Elf Dagger Combo 3,@4101,,
4304,Dark Elf Dagger Combo 4,@4101,,
4305,Dark Elf Dagger Combo 5,@4101,,
4306,Dark Elf Dagger Combo 6,@4101,,
4401,Dwarf Dagger Combo 1,@4101,,
4402,Dwarf Dagger Combo 2,@4101,,
4403,Dwarf Dagger Combo 3,@4101,,
4404,Dwarf Dagger Combo 4,@4101,,
4405,Dwarf Dagger Combo 5,@4101,,
4406,Dwarf Dagger Combo 6,@4101,,
5101,Human Bow Combo 1,A basic attack that uses a bow.,,
5102,Human Bow Combo 2,@5101,,
5103,Human Bow Combo 3,@5101,,
5104,Human Bow Combo 4,@5101,,
5201,Elf Bow Combo 1,@5101,,
5202,Elf Bow Combo 2,@5101,,
5203,Elf Bow Combo 3,@5101,,
5204,Elf Bow Combo 4,@5101,,
5301,Dark Elf Bow Combo 1,@5101,,
5302,Dark Elf Bow Combo 2,@5101,,
5303,Dark Elf Bow Combo 3,@5101,,
5304,Dark Elf Bow Combo 4,@5101,,
5401,Dwarf Bow Combo 1,@5101,,
5402,Dwarf Bow Combo 2,@5101,,
5403,Dwarf Bow Combo 3,@5101,,
5404,Dwarf Bow Combo 4,@5101,,
6101,Human Staff Combo 1,A basic attack that uses a staff.,,
6102,Human Staff Combo 2,@6101,,
6103,Human Staff Combo 3,@6101,,
6104,Human Staff Combo 4,@6101,,
6201,Elf Staff Combo 1,@6101,,
6202,Elf Staff Combo 2,@6101,,
6203,Elf Staff Combo 3,@6101,,
6204,Elf Staff Combo 4,@6101,,
6301,Dark Elf Staff Combo 1,@6101,,
6302,Dark Elf Staff Combo 2,@6101,,
6303,Dark Elf Staff Combo 3,@6101,,
6304,Dark Elf Staff Combo 4,@6101,,
6401,Dwarf Staff Combo 1,@6101,,
6402,Dwarf Staff Combo 2,@6101,,
6403,Dwarf Staff Combo 3,@6101,,
6404,Dwarf Staff Combo 4,@6101,,
11111,Energy Blast,"<SkillTitle>[Any Weapon]</>
Creates a concentration of energy in front and detonates it to deal damage to enemies.",Damage: {[Use34Param]1%}% of Atk. +{1},
11112,Power Strike,"<SkillTitle>[Sword & Shield, Spear, Dual Swords Only]</>
Swings the weapon in a large arc to deal damage and knock down enemies.","Damage: {[Use34Param]1%}% of Atk. +{1}
Knock down targets for 2 sec.",
11113,Rush Impact,"<SkillTitle>[Sword & Shield, Spear, Dual Swords Only]</>
Rushes toward enemies to deal damage and knock them down.",@11112,
11121,@11111,@11111,@11111,
11122,Mortal Blow,"<SkillTitle>[Dagger Only]</>
Charges up, then attacks at full power and knocks down the enemy.",@11112,
11123,Power Thrust,"<SkillTitle>[Dagger Only]</>
Dashes through enemies while attacking, briefly stunning them.","Damage: {[Use34Param]1%}% of Atk. +{1}
Stun targets for 2 sec.",
11124,Power Shot,"<SkillTitle>[Bow Only]</>
Fires an arrow that damages and knocks down the enemy.","Damage: {[Use34Param]1-1%}% of Atk. +{1-1}
Knock down targets for 2 sec.",
11125,Double Shot,"<SkillTitle>[Bow Only]</>
Fires two arrows at enemies in front to deal powerful damage.",Damage: {[Use34Param]1-1%}% of Atk. +{1-1} for every 2 shots.,
11131,Energy Bolt,"<SkillTitle>[Any Weapon]</>
Launches a penetrating ball of energy to attack distant enemies in the front.",Damage: {[Use34Param]1-1%}% of Atk. +{1-1},
11132,Flame Strike,"<SkillTitle>[Staff Only]</>
Launches a flaming ball to deal massive explosion damage and knockdown enemies.",@11124,
11133,Wind Strike,"<SkillTitle>[Staff Only]</>
Brings forth a gust of wind that penetrates through enemies in a straight line to attack.",@11131,
12111,@11111,@11111,@11111,
12112,@11112,@11112,@11112,
12113,@11113,@11113,@11112,
12121,@11111,@11111,@11111,
12122,@11122,@11122,@11112,
12123,@11123,@11123,@11123,
12124,@11124,@11124,@11124,
12125,@11125,@11125,@11125,
12131,@11131,@11131,@11131,
12132,@11132,@11132,@11124,
12133,@11133,@11133,@11131,
13111,@11111,@11111,@11111,
13112,@11112,@11112,@11112,
13113,@11113,@11113,@11112,
13121,@11111,@11111,@11111,
13122,@11122,@11122,@11112,
13123,@11123,@11123,@11123,
13124,@11124,@11124,@11124,
13125,@11125,@11125,@11125,
13131,@11131,@11131,@11131,
13132,@11132,@11132,@11124,
13133,@11133,@11133,@11131,
14111,@11111,@11111,@11111,
14112,@11112,@11112,@11112,
14113,@11113,@11113,@11112,
14121,@11111,@11111,@11111,
14122,@11122,@11122,@11112,
14123,@11123,@11123,@11123,
14124,@11124,@11124,@11124,
14125,@11125,@11125,@11125,
14131,@11131,@11131,@11131,
14132,@11132,@11132,@11124,
14133,@11133,@11133,@11131,
11211,Slam,"<SkillTitle>[Sword & Shield Only]</>
Swings the weapon in a large arc to deal damage and knock down enemies.","Damage: {[Use34Param]1%}% of Atk. + {1}.
Knocks down target for 2 sec.
Aggro +50%",
11212,Vengeance,"<SkillTitle>[Sword & Shield Only]</>
Shouts to provoke nearby enemies to attack you. Enemies who are hit are uncontrollable and can’t use skills.","Damage: Deals {[Use34Param]1%}% of Atk. + {1}. Decreases targets’ Atk. by {4-1} for 8 sec.
Monster’s Provoke: All attacks will be focused on the target for 8 sec.
Player’s Provoke: Targets cannot use skills and must focus attacks on you for 4 sec.",
11213,Majesty,"<SkillTitle>[Sword & Shield Only]</>
Increases Def. for a moment and reflects a portion of the damage received.","Def. +{1-2%}%
Reflects {1-1%}% of damage received
Duration: 15 sec.",
11221,Judgment,"<SkillTitle>[Spear, Dual Swords Only]</>
Swings the weapon in a large arc to deal damage and knock down enemies.",@11112,
11222,Thunder Storm,"<SkillTitle>[Spear, Dual Swords Only]</>
Slams the ground with great force to deal damage and stun nearby enemies.",@11123,
11223,Wide Sweep,"<SkillTitle>[Spear, Dual Swords Only]</>
Increases Atk. Spd. and the number of enemies hit at once.","Simultaneous Targets +{1-1}, Atk. Spd. +{1-2%}%
Duration: 15 sec.",
11231,Sand Cloud,"<SkillTitle>[Dagger Only]</>
Sprays dirt forward that damages enemies. Affected enemies will have trouble seeing and have drastically decreased Accuracy.","Damage: {[Use34Param]1%}% of Atk. + {1}.
Decreases enemies’ Accuracy Rate by {2%}% for 10 sec.",
11232,Back Stab,"<SkillTitle>[Dagger Only]</>
Teleports behind an enemy to deal damage and stun nearby enemies.","Damage: {[Use34Param]1%}% of Atk. +{1}
Stun targets for 3 sec.",
11233,Haste,"<SkillTitle>[Dagger Only]</>
Increases Atk. Spd. and Evasion drastically for a moment.","Atk. Spd +{1-1%}%
Evasion + {2-1%}%
Duration: 15 sec.",
11241,Multiple Shot,"<SkillTitle>[Bow Only]</>
Sprays penetrating arrows in a cone to deal damage and knockdown enemies.",@11112,
11242,Arrow Rain,"<SkillTitle>[Bow Only]</>
Showers arrows in a circle to deal continuous damage to enemies within the area.","Damage: {[Use34Param]1-1%}% of Atk. +{1-1}
and {[Use34Param]1-2%}% of Atk. +{1-2} for every 4 additional hits.",
11243,Snipe,"<SkillTitle>[Bow Only]</>
Moves carefully to increase Atk. and Accuracy Rate. Can attack enemies far away by sniping.","Range: 4m, {1-2%}% of Atk., Accuracy +{1-3}
Slowed movement during duration, duration: 15 sec.",
11244,Hawkeye,"<SkillTitle>[Bow Only]</>
Activates Hawkeye. Hawkeye increases Crit. Rate and damage dealt to enemies.","Crit. Rate +{1-1} and Attack Damage +{1-2%}%
Duration: 20 sec.",
11251,Volcano,"<SkillTitle>[Staff Only]</>
Creates a powerful pillar of fire to deal damage to enemies within the area.",Damage: {[Use34Param]1%}% of Atk. +{1} for every 5 hits.,
11252,Molten Bowl,"<SkillTitle>[Staff Only]</>
Launches a flaming orb that penetrates enemies and explodes at the end of its trajectory.","Damage: {[Use34Param]1-3%}% of Atk. +{1-3}
Explosion Damage: {[Use34Param]1-1%}% of Atk. +{1-1}
Knocks down targets for 2 sec.",
11253,Boost Mana,"<SkillTitle>[Staff Only]</>
Increases the MP used for skills and boosts the skill’s Atk.","MP use +{1-1%}%
Skill Atk. +{1-2%}%
Duration: 90 sec.",
11261,Divine Punishment,"<SkillTitle>[Staff Only]</>
Creates a holy explosion to deal damage and knockdown enemies within the area.","Damage: {[Use34Param]1%}% of Atk. +{1}
Knock down targets for 2.5 sec.",
11262,Major Heal,"<SkillTitle>[Staff Only]</>
Heals you and your party members around you with holy powers to recover HP and MP.","HP Regen. Rate: {[Use34Param]1%}% of Atk. +{1}
MP Regen. Rate: {[Use34Param]2%}% of Atk. +{2}",
12211,Tribunal,"<SkillTitle>[Sword & Shield Only]</>
A broad swing to deal damage, knockdown enemies, and provoke them to attack you.","Damage: {[Use34Param]1%}% of Atk. + {1}.
Aggro +30%
Knocks down enemies for 2 sec.",
12212,Eva's Grace,"<SkillTitle>[Sword & Shield Only]</>
Creates a holy area on the ground that deals damage over time to enemies within the area and decreases their HP Regen.","Damage: {[Use34Param]1%}% of Atk. + {1} for every 6 hits.
Decreases Regen. of nearby enemies by 50%.",
12213,Aegis Stance,"<SkillTitle>[Sword & Shield Only]</>
Becomes invulnerable to damage for a short period of time and increases Speed.","Grants Damage Immunity for 5 sec.
Speed +{2-1%}% for 15 sec.",
12221,Sonic Blaster,"<SkillTitle>[Spear, Dual Swords Only]</>
Fires the sword aura forward to deal damage to distant enemies and decrease Speed.","Damage: {[Use34Param]1-1%}% of Atk. +{1-1}
Decreases targets’ Speed by {PhyBuff:12221-1%}% for 5 sec.",
12222,Sonic Storm,"<SkillTitle>[Spear, Dual Swords Only]</>
Fires sword aura forward that ultimately explodes, damages, and knocks down enemies.","Damage: {[Use34Param]1-1%}% of Atk. +{1-1}
Knock down targets for 2.5 sec.",
12223,Rhythm of Combat,"<SkillTitle>[Spear and Dual Swords Only]</>
Increases Atk. and Def. for you and your party members.","Atk. +{1-1}
Def. +{1-3}
Duration: 90 sec.",
12224,Song of Hunter,"<SkillTitle>[Spear, Dual Swords Only]</>
Increases Crit. Rate and Critical Damage for you and your party members.","Crit. Rate +{1-1%}%
Critical Damage + {1-2%}%
Duration: 30 sec.",
12231,Triple Splinter,"<SkillTitle>[Dagger Only]</>
Rapidly attacks forward 3 times, dealing massive damage and decreases Def., Atk. Spd., and Speed of affected enemies.","Damage: {[Use34Param]1%}% of Atk. + {1}.
Decreases enemies’ Def. by {2-1%}% for 5 sec.
Decreases enemies’ Atk. Spd. by {2-3%}% and Speed by {2-4%}% for 5 sec.",
12232,Blade Hurricane,"<SkillTitle>[Dagger Only]</>
Launches a flurry of attacks forward that damages enemies in the area consecutive times.","Damage: {[Use34Param]1-1%}% of Atk. +{1-1}
Stuns enemies for 3 sec.",
12233,Planeswalk,"<SkillTitle>[Dagger Only]</>
Greatly increases Atk. Spd. and Speed. Also increases HP Drain Rate during the duration.","Increases Atk. Spd by {1-1%}% and Speed by {1-2%}%.
Increases HP Drain Rate by {1-3%}%.
Duration: 20 sec.",
12241,Lethal Shot,"<SkillTitle>[Bow Only]</>
Fires a sharp, penetrating arrow to deal damage and stun enemies.","Damage: {[Use34Param]1-1%}% of Atk. +{1-1}
Stun targets for 2 sec.",
12242,Double Wide Shot,"<SkillTitle>[Bow Only]</>
Fires two arrow-shaped energy bolts, dealing damage to the enemies they penetrate. Decreases the Def. of hit enemies.","Damage: {[Use34Param]1-1%}% of Atk. +{1-1} for every 2 shots.
Decreases targets’ Def. by {PhyBuff:12242-1%}% for 10 sec.",
12243,Mind’s Eye,"<SkillTitle>[Bow Only]</>
Greatly increases Crit. Rate.","Crit. Rate +{1-1}
Duration: 30 sec.",
12244,Double Quick Step,"<SkillTitle>[Bow Only]</>
Increases Atk. Spd. and Speed.","Speed +{1-1%}%, Atk. Spd. +{1-2%}%
Duration: 30 sec.",
12251,Ice Spear,"<SkillTitle>[Staff Only]</>
Launches an ice spear in front to deal powerful damage and slow affected enemies.","Damage: {[Use34Param]1-2%}% of Atk. +{1-2}
Decrease Speed of targets by {PhyBuff:12251-1%}% for 5 sec.",
12252,Blizzard,"<SkillTitle>[Staff Only]</>
Summons a snowstorm around yourself that attacks the area and deals damage. Affected enemies will be slowed and stunned.","Damage: {[Use34Param]1%}% of Atk. + {1} for every 5 hits.
Decreases enemies’ Speed by {2-1%}% for 5 sec.
Stuns enemies for 2 seconds.",
12261,Holy Fire,"<SkillTitle>[Staff Only]</>
A pillar of holy flames that damages enemies. Affected enemies take increased damage.","Damage: {[Use34Param]1%}% of Atk. +{1}
plus {[Use34Param]2-1%}% of Atk. +{2-1} for every 2 additional hits.
Increase damage targets take by {3-1%}% for 7 sec.",
12262,Restoration,"<SkillTitle>[Staff Only]</>
Imbues an effect on you that heals you and the party members around you continuously.",Regen. Rate: {[Use34Param]1-1%}% of Atk. +{1-1} over 6 sec.,
12263,Mental Refresh,"<SkillTitle>[Staff Only]</>
Encourages yourself and your party members, decreasing skill cooldowns and removes debuffs.","Skill Cooldown - {1-1#} sec.
Duration: 20 sec.
Removes debuffs",
12264,Follow Defense,"<SkillTitle>[Staff Only]</>
Increases Def. of you and your party members.","Def. +{1-1%}%
Duration: 40 sec.",
13211,Life Leech,"<SkillTitle>[Sword & Shield Only]</>
Swings the weapon widely to attack enemies and drain a portion of their HP. Decreases Def. of affected enemies.","Damage: {[Use34Param]1%}% of Atk. + {1}.
Absorb HP for 30% of damage dealt.
Decreases enemies’ Def. by {2-1%}%.",
13212,Chain Hydra,"<SkillTitle>[Sword & Shield Only]</>
Pulls enemies to you to deal damage, stun them, and force them to attack you.","Damage: {[Use34Param]1%}% of Atk. + {1}
Provoke: Attacks focus on you for 8 sec.
Stuns targets for 2.5 sec.",
13213,Ultimate Defense,"<SkillTitle>[Sword & Shield Only]</>
Increases Def. and decreases attacking enemies’ Speed for a period of time.","Def.: {1-1%}% + {1-3}.
Decreases Speed by 50% for 5 sec while effect is active.
Duration: 15 sec.",
13221,Spinning Slasher,"<SkillTitle>[Spear, Dual Swords Only]</>
Swings the weapon in a large arc to deal damage and knock down enemies.",@11124,
13222,Hurricane Storm,"<SkillTitle>[Spear, Dual Swords Only]</>
Spins to attack surrounding enemies.
The damaged target will be slowed.
You can move quickly while using this skill.","Damage: {[Use34Param]1%}% of Atk. + {1} for every 7 hits dealt
Target’s Speed -{2-1%}% for 3 sec.
Speed +{3-1%}% for 7 sec.",
13223,Dance of the Warrior,"<SkillTitle>[Spear, Dual Swords Only]</>
Increases P. Atk of you and your party members.","P. Atk +{1-1}
Duration: 40 sec.",
13224,Dance of Fury,"<SkillTitle>[Spear, Dual Swords Only]</>
Increases Atk. Spd. of you and your party members.","Atk. Spd. +{1-1%}%
Duration: 40 sec.",
13231,Sting,"<SkillTitle>[Dagger Only]</>
Attacks enemies in front, dealing damage and causing them to bleed. A portion of the damage is applied while ignoring Def.","Damage: {[Use34Param]1%}% of Atk. + {1}
Ignore Def. Damage: {2}
Deals additional damage to enemies for 3 sec.",
13232,Razor Rain,"<SkillTitle>[Dagger Only]</>
Attacks nearby enemies to deal damage, briefly stun them, and make them bleed.","Damage: {[Use34Param]1%}% of Atk. +{1}
Additional damage to targets for 3 sec., stun targets for 2 sec.",
13233,Vicious Stance,"<SkillTitle>[Dagger Only]</>
Greatly increases Critical Damage. Also, briefly increases Crit. Rate to max.","Critical Damage +{1-1%}%, duration: 20 sec.
Additional effect: Crit. Rate Max Efficiency for 4 sec.",
13241,Death Sting,"<SkillTitle>[Bow Only]</>
Fires a fierce arrow that penetrates enemies and deals powerful damage.",@11131,
13242,Stun Shot,"<SkillTitle>[Bow Only]</>
Deals damage and briefly stuns enemies.",@11232,
13243,Rapid Fire,"<SkillTitle>[Bow Only]</>
A state that increases Atk. Spd. while decreasing Attack Range.","Atk. Spd. +{1-1%}%, Attack Range - {1-2%}m
Duration: 15 sec.",
13244,Fatal Counter,"<SkillTitle>[Bow Only]</>
Gives up on evasion and focuses on offense, increasing Atk. greatly while in this state.","Atk. +{1-1}, Evasion - {1-2%}%
Duration: 15 sec.",
13251,Dark Breath,"<SkillTitle>[Staff Only]</>
Channels dark element flames to deal damage. You can alter the direction while casting.",Damage: {[Use34Param]1%}% of Atk. +{1} for every 7 hits.,
13252,Corruption,"<SkillTitle>[Staff Only]</>
Corrupts an area on the ground to damage enemies and decrease their Def. and Speed.","Damage: {[Use34Param]1%}% of Atk. +{1} for every 5 hits
Briefly decrease Def. and Speed of targets.",
13253,Fatal Wisdom,"<SkillTitle>[Staff Only]</>
Briefly increases M. Atk. to its limit.","M. Atk +{1-1}
Duration: 15 sec.",
13261,Vampiric Touch,"<SkillTitle>[Staff Only]</>
A lifestealing attack that heals your party. Members with low HP receive more healing.","Damage: {[Use34Param]1%}% of Atk. +{1}
Regen. Rate: 20% - 60% of damage dealt, based on recovery target’s current HP",
13262,Bloody Rage,"<SkillTitle>[Staff Only]</>
Blasts a dark element shockwave around you to deal heavy damage and slow enemies. Removes buffs from hit enemies.","Damage: {[Use34Param]1%}% of Atk. +{1}
Decrease Speed of targets by {2%}% for 4 sec.
Removes buffs from targets",
13263,Empower,"<SkillTitle>[Staff Only]</>
Prevents HP from dropping below a set amount while skill is active, and restores a small amount of HP.","Prevents HP from dropping below {1-1}
Duration: 5 sec.
Heals HP by {2}",
13264,Empower (Healing),@13263,"M. Atk +{1-1}
Duration: 20 sec.",
14211,Thrust,"<SkillTitle>[Sword & Shield Only]</>
A damaging swing that decreases enemy damage, and provokes them to attack you.","Damage: {[Use34Param]1-1%}% of Atk. +{1-1}
Decrease Def. of targets by {2-1%}%, Provoke: Focus attacks on you for 8 sec.",
14212,Earthquake,"<SkillTitle>[Sword & Shield Only]</>
Slams the ground, damaging and knocking down enemies within the area. Decreases Atk. of affected enemies.","Damage: {[Use34Param]1-1%}% of Atk. + {1-1}.
Targets’ Atk. -20% for 8.5 sec.
Stuns targets for 2.5 sec.",
14221,Power Smash,"<SkillTitle>[Spear, Dual Swords Only]</>
Attacks the area in front to deal massive damage to enemies within the area.",@11131,
14222,Leap Attack,"<SkillTitle>[Spear, Dual Swords Only]</>
Jumps on a target to knockdown nearby enemies, briefly rendering them unable to act.",@12222,
14223,Angry Dwarf,"<SkillTitle>[Spear, Dual Swords Only]</>
Believes in your innately high Def. to focus on attacking rather than defending.","Atk. +{1-1}, Def. - {1-2%}%
Duration: 15 sec.",
14231,Blade Rush,"<SkillTitle>[Dagger Only]</>
Charges forward, penetrating enemies, making them more vulnerable to Critical Attacks.","Damage: {[Use34Param]1%}% of Atk. +{1}
Decrease Critical Resist of targets by {2-1%}% for 10 sec.",
14232,Sonic Star,"<SkillTitle>[Dagger Only]</>
Moves swiftly in a pentagram shape while attacking enemies. Affected enemies have their Speed decreased and can’t use their skills.","Damage: {[Use34Param]1%}% of Atk. + {1}
Decreases enemies’ Speed by {2-1%}% for 10 sec.
Silences enemies for 5 sec.",
14233,Adena Search,"<SkillTitle>[Dagger Only]</>
Discover more Adena when battling. Increases Speed and affected enemies are poisoned and slowed.","Adena Gain +{1-1%} and Speed +{1-2%}.
Poisons and decreases enemies’ Speed while skill is active.
Duration: 60 sec.",
14241,Burst Shot,"<SkillTitle>[Bow Only]</>
Fires an fire element arrow that explodes to deal damage and knockdown enemies.","Damage: {[Use34Param]1%}% of Atk. +{1}
Additional damage of {3-1} to targets for 4 sec.
Knocks down targets for 2.5 sec.",
14242,Evasion Shot,"<SkillTitle>[Bow Only]</>
Steps back 3 meters and fires 3 arrows that explode to damage and slow enemies.","Damage: {[Use34Param]1%}% of Atk. +{1}
Decrease Speed of targets by {2-1%}% for 4 sec.
Range of attack increases by {PhyBuff:142422-1%}m for 5 sec.",
14251,Earth Spike,"<SkillTitle>[Staff Only]</>
Violently erects a stone pillar to deal damage and knockdown enemies within the area.","Damage: {[Use34Param]1%}% of Atk. +{1}
Knock down targets for 3 sec.",
14252,Tri-shard,"<SkillTitle>[Staff Only]</>
Launches earth element shards in 3 directions, penetrating and damaging enemies.",@11131,
14253,Infighter,"<SkillTitle>[Staff Only]</>
Invokes old memories to increase the Atk. of your party's basic attacks.","Basic attack Atk. +{1-1%}%
Duration: 30 sec.",
14261,Divine Protection,"<SkillTitle>[Staff Only]</>
Heals HP of you and your party members and increases Def.","Regen. Rate: {[Use34Param]1%}% of Atk. +{1}
Increase Def. of party members by {2-1} for 10 sec.",
14262,Divine Clap,"<SkillTitle>[Staff Only]</>
Slams the ground to deal damage and stun enemies within the area.","Damage: {[Use34Param]1%}% of Atk. +{1}
plus {[Use34Param]1-3%}% of Atk. +{1-3} for every 4 additional hits, stun targets for 2.5 sec.",
14263,Great Vitality,"<SkillTitle>[Staff Only]</>
Increases Max HP of you and your party members.","Max HP +{1-1}
Duration: 180 sec.",
21001,Human Potential,Humans’ firm resolve gives them higher Atk. against enemies.,Bonuses to P. Atk. and Crit. Resist,
21111,Warrior Weapon Mastery,"<SkillTitle>[Passive]</>
Increases Atk. when you equip a Sword & Shield, Spear, or Dual Swords.",Atk. +{1},
21112,Heavy Armor Mastery,"<SkillTitle>[Passive]</>
Decreases damage taken when Heavy Armor is equipped. This effect stacks up to 4 times.","Damage - {1%}%
Stacks with each piece: Headgear, Armor, Gloves, Boots.",
21121,Rogue Weapon Mastery,"<SkillTitle>[Passive]</>
Increases Atk. when a dagger or bow is equipped.",@21111,
21122,Light Armor Mastery,"<SkillTitle>[Passive]</>
Increases Evasion Rate when Light Armor is equipped. This effect stacks up to 4 times.","Evasion Rate +{1%}%
Stacks with each piece: Headgear, Armor, Gloves, Boots.",
21131,Mage Weapon Mastery,"<SkillTitle>[Passive]</>
Increases Atk. when a Staff is equipped.",@21111,
21132,Robe Mastery,"<SkillTitle>[Passive]</>
Increases Attack Damage when Robe-armor is equipped. This effect stacks up to 4 times.","Damage +{1%}%
Stacks with each piece: Headgear, Armor, Gloves, Boots.",
22001,Elven Potential,Agile movement allows Elves to have a higher Evasion against enemy attacks.,"Bonuses to Evasion, Speed, and M. Atk.",
22111,@21111,@21111,@21111,
22112,@21112,@21112,@21112,
22121,@21121,@21121,@21111,
22122,@21122,@21122,@21122,
22131,@21131,@21131,@21111,
22132,@21132,@21132,@21132,
23001,Dark Elven Potential,Their splendid battle senses grant them a higher Crit. Rate when attacking enemies.,Bonuses to Acc. and Crit. Rate,
23111,@21111,@21111,@21111,
23112,@21112,@21112,@21112,
23121,@21121,@21121,@21111,
23122,@21122,@21122,@21122,
23131,@21131,@21131,@21111,
23132,@21132,@21132,@21132,
24001,Dwarven Potential,"Their bodies are blessed by the heavens, bestowing them with high HP.",Bonuses to P. Def. and Max HP,
24111,@21111,@21111,@21111,
24112,@21112,@21112,@21112,
24121,@21121,@21121,@21111,
24122,@21122,@21122,@21122,
24131,@21131,@21131,@21111,
24132,@21132,@21132,@21132,
20211,Defense Aura,"<SkillTitle>[Passive]</>
Increases the Def. of you and your party members. This effect is region-wide.",Def. +{1-1},
20212,Righteous Fury,"<SkillTitle>[Passive]</>
Increases damage dealt to monsters and decreases damage taken from monsters. Increases the aggression level of the attacks.","Increases Atk. Damage by {2%}% and decreases Damage received by {3%}% against monsters.
Increases Aggro Gain by {1%}%.",
20221,Attack Aura,"<SkillTitle>[Passive]</>
Increases the Atk. of you and your party members. This effect is region-wide.",Party members’ Atk. +{1-1},
20231,Quick Step,"<SkillTitle>[Passive]</>
Increases the Speed of you and your party members. This effect is region-wide.",Party members’ Speed +{1-1%}%,
