Id,Name,ControlText
2040,紫色の薬草,紫色の薬草を採集しています
2041,黄色の薬草,黄色の薬草を採集しています
2042,名もなき草,名もなき草を採集しています
2043,赤色の薬草（大）,赤色の薬草（大）を採集しています
2044,青色の薬草（大）,青色の薬草（大）を採集しています
2045,紫色の薬草（大）,紫色の薬草（大）を採集しています
2046,黄色の薬草（大）,黄色の薬草（大）を採集しています
2047,名もなき草（大）,名もなき草（大）を採集しています
2048,物理攻撃力増加,攻撃力の小幅増加
2049,攻撃速度増加,攻撃速度の小幅増加
2050,物理防御力増加,防御力の小幅増加
2051,移動速度増加,移動速度の小幅増加
2052,物理攻撃力増加,物理攻撃力の小幅増加
2054,攻撃速度増加,攻撃速度の小幅増加
2055,物理防御力増加,物理防御力の小幅増加
2057,移動速度増加,移動速度の小幅増加
2058,最大HP増加,最大HPの小幅増加
2059,最大MP増加,最大MPの小幅増加
2060,守護のクリスタル,
2061,守護のクリスタル,
2062,守護のクリスタル,
2063,透明の壁,
2064,透明の壁,
2065,透明の壁,
2066,透明の壁,
2067,橋,
2068,橋,
2069,クリソスの金庫の壁,
2070,魔物召喚魔方陣,
2071,スキルダメージ増加,スキルダメージの小幅増加
2072,近接ダメージオーラ,近接ダメージオーラを獲得
2075,物理攻撃力増加,攻撃力の小幅増加
2076,攻撃速度増加,攻撃速度の小幅増加
2077,物理攻撃力増加,攻撃力の小幅増加
2078,攻撃速度増加,攻撃速度の小幅増加
2080,移動速度増加,移動速度の小幅増加
3101,フレヤの彫刻像,フレヤの彫刻像に刻印中…
3102,HP回復,HP回復
3103,HP回復,HP回復
3104,移動速度増加,移動速度増加
3105,移動速度増加,移動速度増加
3106,フレヤの刻印壁,
3107,フレヤの刻印壁,
3501,闘技場の聖域,聖域の力を吸収しています
7001,チュートリアルポインター：城門前,
7002,チュートリアルポインター：内郭の中,
7003,チュートリアルポインター：スタート地点,
7011,障害物：1次護衛/戦闘,
7012,障害物：2次護衛/戦闘,
7013,障害物：橋,
7014,障害物：橋,
7015,障害物：橋,
7016,障害物：橋,
7017,障害物：マルロ,
7018,障害物：マルロ,
7019,障害物：城門入口の戦闘,
7020,障害物：城門入口の戦闘,
7021,障害物：防御塔,
7022,障害物：防御塔,
30020101,血盟ダンジョン障害物：エルフの遺跡,
30020301,血盟ダンジョン障害物：アリの巣,
30020302,血盟ダンジョン障害物：アリの巣,
30020501,血盟ダンジョン：クルマコア置台,
30020502,血盟ダンジョン障害物：クルマコア,
10101,ドルメンの欠片,欠片を拾っています
10102,ドルメンの欠片,欠片を拾っています
10103,ドルメンの欠片,欠片を拾っています
10104,ドルメンの欠片,欠片を拾っています
10105,ドルメンの欠片,欠片を拾っています
10106,ドルメンの欠片,欠片を拾っています
10107,ドルメンの欠片,欠片を拾っています
10108,ドルメンの欠片,欠片を拾っています
10109,ドルメンの欠片,欠片を拾っています
10110,ドルメンの欠片,欠片を拾っています
10111,ドルメンの欠片,欠片を拾っています
10112,ドルメンの欠片,欠片を拾っています
10113,ドルメンの欠片,欠片を拾っています
10114,ドルメンの欠片,欠片を拾っています
10115,ドルメンの欠片,欠片を拾っています
10116,ドルメンの欠片,欠片を拾っています
10117,ドルメンの欠片,欠片を拾っています
10118,ドルメンの欠片,欠片を拾っています
10119,ドルメンの欠片,欠片を拾っています
10120,ドルメンの欠片,欠片を拾っています
10121,ドルメンの欠片,欠片を拾っています
10122,ドルメンの欠片,欠片を拾っています
10123,ドルメンの欠片,欠片を拾っています
10124,ドルメンの欠片,欠片を拾っています
10125,ドルメンの欠片,欠片を拾っています
10126,ドルメンの欠片,欠片を拾っています
10127,ドルメンの欠片,欠片を拾っています
10128,ドルメンの欠片,欠片を拾っています
10129,ドルメンの欠片,欠片を拾っています
10130,ドルメンの欠片,欠片を拾っています
10131,ドルメンの欠片,欠片を拾っています
10132,ドルメンの欠片,欠片を拾っています
10133,ドルメンの欠片,欠片を拾っています
10134,ドルメンの欠片,欠片を拾っています
10135,ドルメンの欠片,欠片を拾っています
10201,光の筋,
10202,光の筋,
10301,香炉,コウモリの肉を焼いています
10401,キャットニップ,キャットニップを集めています
10402,キャットニップ,キャットニップを集めています
10403,キャットニップ,キャットニップを集めています
10404,キャットニップ,キャットニップを集めています
10405,キャットニップ,キャットニップを集めています
10406,キャットニップ,キャットニップを集めています
10407,キャットニップ,キャットニップを集めています
10408,キャットニップ,キャットニップを集めています
10409,キャットニップ,キャットニップを集めています
10410,キャットニップ,キャットニップを集めています
10411,キャットニップ,キャットニップを集めています
10412,キャットニップ,キャットニップを集めています
10413,キャットニップ,キャットニップを集めています
10414,キャットニップ,キャットニップを集めています
10415,キャットニップ,キャットニップを集めています
10416,キャットニップ,キャットニップを集めています
10417,キャットニップ,キャットニップを集めています
10418,キャットニップ,キャットニップを集めています
10419,キャットニップ,キャットニップを集めています
10420,キャットニップ,キャットニップを集めています
10421,キャットニップ,キャットニップを集めています
10422,キャットニップ,キャットニップを集めています
10423,キャットニップ,キャットニップを集めています
10501,遺物が消えた箱,箱を調べています
10601,見慣れないマント,マントを調べています
10701,フェルネルのカバン,カバンを調べています
10901,捕らえられた発掘団,牢屋を開けています
12401,捕らえられた発掘団,牢屋を開けています
12501,捕らえられた発掘団,牢屋を開けています
11101,格子,
11102,格子,
11103,格子,
11104,格子,
11201,木材の木,木材を集めています
11202,木材の木,木材を集めています
11203,木材の木,木材を集めています
11204,木材の木,木材を集めています
11205,木材の木,木材を集めています
11206,木材の木,木材を集めています
11207,木材の木,木材を集めています
11208,木材の木,木材を集めています
11209,木材の木,木材を集めています
11210,木材の木,木材を集めています
11211,木材の木,木材を集めています
11212,木材の木,木材を集めています
11301,捕らえられ村人,牢屋を開けています
12601,捕らえられ村人,牢屋を開けています
12701,捕らえられ村人,牢屋を開けています
11401,魔法結界石,結界石を解除しています
11901,エルフの花冠,エルフの花冠を回収しています
12001,ポータルストーン,ポータルストーンを使っています
12101,補給品,補給品を集めています
12301,格子,
12302,格子,
12303,格子,
12304,格子,
12305,格子,
12801,討伐隊の志願書,討伐隊の志願書を作成しています
12901,防具箱,防具の補給品を回収しています
13001,ひどい臭いの樽,臭いを我慢しながら蓋を開けています
13101,空の牢屋,
13102,空の牢屋,
13103,空の牢屋,
13201,空の牢屋,
13301,空の牢屋,
13401,空の牢屋,
13501,第5章：透明な壁,
13502,第5章：透明な壁,
13601,第5章：群集ガジェット,
13701,第5章：訓練教官ガジェット,
19401,障害物,
19501,障害物,
19502,障害物,
19503,障害物,
19504,障害物,
19601,浄化装置,浄化装置を動かしています
19701,ポータルストーン,ポータルストーンを使っています
19801,浄化装置,浄化装置を動かしています
19901,ポータルストーン,ポータルストーンを使っています
20101,捨てられたカバン,捨てられたカバンを調べています
20102,捨てられたカバン,捨てられたカバンを調べています
20103,捨てられたカバン,捨てられたカバンを調べています
20104,捨てられたカバン,捨てられたカバンを調べています
20201,火鉢の火,火をつけています
20301,不吉なマント,火をつけています
20401,光の筋,
20402,光の筋,
20501,積まれた木材,木材を調べています
21901,積まれた木材,木材を調べています
22001,積まれた木材,木材を調べています
20601,怪しい箱,箱を調べています
20901,火種効果,
20902,火種効果,
20903,火種効果,
20904,火種効果,
20905,火,
20906,火,
20907,火,
20908,火,
20909,火,
20910,火,
20911,火,
20912,火,
20913,火,
20914,火,
20916,火,
20917,火,
20918,火,
20919,火,
20920,火,
20921,火,
21001,魔物召喚石,魔物召喚石を解除しています
21101,魔物召喚石,魔物召喚石を解除しています
21201,エルフの花,エルフの花を集めています
21202,エルフの花,エルフの花を集めています
21203,エルフの花,エルフの花を集めています
21204,エルフの花,エルフの花を集めています
21205,エルフの花,エルフの花を集めています
21206,エルフの花,エルフの花を集めています
21207,エルフの花,エルフの花を集めています
21208,エルフの花,エルフの花を集めています
21209,エルフの花,エルフの花を集めています
21210,エルフの花,エルフの花を集めています
21301,発掘団が閉じ込められた牢屋,牢屋を開けています
21401,発掘団が閉じ込められた牢屋,牢屋を開けています
21501,発掘団が閉じ込められた牢屋,牢屋を開けています
21801,警備隊員の遺体,遺体を埋葬しています
21802,警備隊員の遺体,遺体を埋葬しています
21803,警備隊員の遺体,遺体を埋葬しています
21804,警備隊員の遺体,遺体を埋葬しています
21805,警備隊員の遺体,遺体を埋葬しています
21806,警備隊員の遺体,遺体を埋葬しています
21807,警備隊員の遺体,遺体を埋葬しています
21808,警備隊員の遺体,遺体を埋葬しています
21809,警備隊員の遺体,遺体を埋葬しています
21810,警備隊員の遺体,遺体を埋葬しています
29401,格子,
29402,格子,
29403,格子,
29404,格子,
29501,格子,
29502,格子,
29503,格子,
29504,格子,
29505,格子,
29506,格子,
29601,浄化装置,浄化装置を動かしています
29701,ポータルストーン,ポータルストーンを使っています
29801,浄化装置,浄化装置を動かしています
29901,ポータルストーン,ポータルストーンを使っています
30001,グルーディン街道の宝箱,鍵を開けています
30201,オルマフムの武器箱,アイメルの剣を探しています
30202,オルマフムの武器箱,アイメルの剣を探しています
30203,オルマフムの武器箱,アイメルの剣を探しています
30204,オルマフムの武器箱,アイメルの剣を探しています
30301,略奪品,略奪品を回収しています
30302,略奪品,略奪品を回収しています
30303,略奪品,略奪品を回収しています
30304,略奪品,略奪品を回収しています
30305,略奪品,略奪品を回収しています
30306,略奪品,略奪品を回収しています
30307,略奪品,略奪品を回収しています
30308,略奪品,略奪品を回収しています
30401,怪しい略奪品,略奪品を調べています
30501,海賊船,
30601,横転したボート,
30701,捕らわれた村人,牢屋を開けています
32501,木材,木材を回収しています
32502,木材,木材を回収しています
32503,木材,木材を回収しています
32504,木材,木材を回収しています
32701,アインハザードの聖物,聖物を回収しています
32801,腐った植物,腐った植物を採集しています
32802,腐った植物,腐った植物を採集しています
32803,腐った植物,腐った植物を採集しています
32804,腐った植物,腐った植物を採集しています
32901,古い命令書,命令書を読んでいます
33101,黒魔術師の釜,釜を調べています
33201,土砂,釜の中身を埋めています
33401,怪しい地下室の扉,地下室の扉を開けています
33801,捕らわれたよろず屋,牢屋を開けています
34001,捕らわれたアイメル,牢屋を開けています
34201,方策,
34202,方策,
34203,方策,
34501,赤色の薬草,薬草を採集しています
34601,青色の薬草,薬草を採集しています
34701,黄色の薬草,薬草を採集しています
34801,紫色の薬草,薬草を採集しています
34901,ポータルストーン,ポータルストーンを使っています
35001,闇の魔法陣,
35002,闇の魔法陣,
35101,地下室の鉄格子,
35102,地下室の鉄格子,
35201,村人の遺体,
35202,村人の遺体,
35203,村人の遺体,
35204,村人の遺体,
35301,牢屋,牢屋の扉を開けています
35401,空の牢屋,
35501,破れた帳簿の84ページ,破れた帳簿の84ページを拾っています…
35601,破れた帳簿の7ページ,破れた帳簿の7ページを拾っています…
35701,破れた帳簿の31ページ,破れた帳簿の31ページを拾っています…
40001,グルーディオ平原の宝箱,鍵を開けています
40101,覚醒草,覚醒草を採集しています
40102,覚醒草,覚醒草を採集しています
40103,覚醒草,覚醒草を採集しています
40104,覚醒草,覚醒草を採集しています
40105,覚醒草,覚醒草を採集しています
40106,覚醒草,覚醒草を採集しています
40107,覚醒草,覚醒草を採集しています
40108,覚醒草,覚醒草を採集しています
40109,覚醒草,覚醒草を採集しています
40110,覚醒草,覚醒草を採集しています
40201,バグベアーの牢屋,牢屋を開けています
40202,バグベアーの牢屋,牢屋を開けています
40203,バグベアーの牢屋,牢屋を開けています
40204,バグベアーの牢屋,牢屋を開けています
40205,バグベアーの牢屋,牢屋を開けています
40301,兵士の遺体,遺体を埋葬しています
40302,兵士の遺体,遺体を埋葬しています
40303,兵士の遺体,遺体を埋葬しています
40304,兵士の遺体,遺体を埋葬しています
40305,兵士の遺体,遺体を埋葬しています
40306,兵士の遺体,遺体を埋葬しています
40307,兵士の遺体,遺体を埋葬しています
40308,兵士の遺体,遺体を埋葬しています
40309,兵士の遺体,遺体を埋葬しています
40401,兵士の武器,武器を回収しています
40402,兵士の武器,武器を回収しています
40403,兵士の武器,武器を回収しています
40404,兵士の武器,武器を回収しています
40405,兵士の武器,武器を回収しています
40406,兵士の武器,武器を回収しています
40407,兵士の武器,武器を回収しています
40408,兵士の武器,武器を回収しています
40409,兵士の武器,武器を回収しています
40601,魔物召喚石,魔物召喚石を破壊しています
40701,兵士の遺体,遺体を埋葬しています
40702,兵士の遺体,遺体を埋葬しています
40703,兵士の遺体,遺体を埋葬しています
40704,兵士の遺体,遺体を埋葬しています
40705,兵士の遺体,遺体を埋葬しています
40706,兵士の遺体,遺体を埋葬しています
40707,兵士の遺体,遺体を埋葬しています
40801,略奪された穀物,穀物を回収しています
40802,略奪された穀物,穀物を回収しています
40803,略奪された穀物,穀物を回収しています
40804,略奪された穀物,穀物を回収しています
40805,略奪された穀物,穀物を回収しています
40806,略奪された穀物,穀物を回収しています
40901,黒魔法の古書,本の山を調べています
41001,リザードマンの焚き火,リザードマンの血を燃やしています
41101,リザードマンの焚き火,リザードマンの血を燃やしています
41201,浚われた老人,牢屋を開けています
41301,浚われた女性,牢屋を開けています
41401,浚われた子供,牢屋を開けています
41501,リザードマンのトーテム,火をつけています
41701,牢屋に入れられた兵士,牢屋を開けています
41801,牢屋に入れられた指揮官,牢屋を開けています
41901,防具箱,オークの防具を集めています
41902,防具箱,オークの防具を集めています
41903,防具箱,オークの防具を集めています
41904,防具箱,オークの防具を集めています
41905,防具箱,オークの防具を集めています
41906,防具箱,オークの防具を集めています
42201,捕らわれた村人,牢屋を開けています
42301,捕らわれた警備兵,牢屋を開けています
42401,リザードマンのトーテム,火をつけています
42501,魔物召喚石,
42601,燃えるリザードマンのトーテム,
43101,燃えるリザードマンのトーテム,
42701,ポータルストーン,ポータルストーンを使っています
42801,大呪術師の香炉,隊長の血を燃やしています
42901,牢屋に入れられた兵士,牢屋を開けています
43201,ポータルストーン,ポータルストーンを使っています
43301,エルゼベートのバリア,
43302,エルゼベートのバリア,
43303,エルゼベートのバリア,
43304,エルゼベートのバリア,
43401,空の牢屋（大）,
43501,空の牢屋（小）,
43601,空の牢屋（大）,
43801,副隊長の牢屋,
50001,ウィンダウッド荘園の宝箱,鍵を開けています
50101,誰かの血,
50102,誰かの血,
50103,誰かの血,
50104,誰かの血,
50105,誰かの血,
50106,誰かの血,
50107,誰かの血,
50301,捨てられた井戸,水を汲んでいます…
50401,閉じ込められた兵士,牢屋を開けています…
50501,何かの骨,
50502,何かの骨,
50503,何かの骨,
50504,何かの骨,
50505,何かの骨,
50506,何かの骨,
50507,何かの骨,
50508,何かの骨,
50509,何かの骨,
50510,何かの骨,
50511,何かの骨,
50512,空の牢屋,
50513,空の牢屋,
50514,空の牢屋,
50515,何かの骨,
50516,何かの骨,
50517,何かの骨,
50518,何かの骨,
50519,何かの骨,
50520,何かの骨,
50521,何かの骨,
50522,何かの骨,
50523,何かの骨,
50524,何かの骨,
50525,牢屋,
50526,牢屋,
50527,何かの骨,
50528,何かの骨,
50529,何かの骨,
50530,何かの骨,
50531,何かの骨,
50532,何かの骨,
50533,空の牢屋,
50534,空の牢屋,
50535,空の牢屋,
50536,何かの骨,
50537,何かの骨,
50538,何かの骨,
50539,何かの骨,
50540,何かの骨,
50541,何かの骨,
50542,何かの骨,
50543,何かの骨,
50544,何かの骨,
50545,何かの骨,
50546,何かの骨,
50547,何かの骨,
50548,何かの骨,
50601,兵士の遺体,遺体を埋葬しています
50602,兵士の遺体,遺体を埋葬しています
50603,兵士の遺体,遺体を埋葬しています
50604,兵士の遺体,遺体を埋葬しています
50605,兵士の遺体,遺体を埋葬しています
50606,兵士の遺体,遺体を埋葬しています
50607,兵士の遺体,遺体を埋葬しています
50608,兵士の遺体,遺体を埋葬しています
50609,兵士の遺体,遺体を埋葬しています
50610,兵士の遺体,遺体を埋葬しています
50611,兵士の遺体,遺体を埋葬しています
50612,兵士の遺体,遺体を埋葬しています
50613,兵士の遺体,遺体を埋葬しています
50614,兵士の遺体,遺体を埋葬しています
50615,兵士の遺体,遺体を埋葬しています
50616,兵士の遺体,遺体を埋葬しています
50617,兵士の遺体,遺体を埋葬しています
50618,兵士の遺体,遺体を埋葬しています
50619,兵士の遺体,遺体を埋葬しています
50620,兵士の遺体,遺体を埋葬しています
50621,兵士の遺体,遺体を埋葬しています
50622,兵士の遺体,遺体を埋葬しています
50623,兵士の遺体,遺体を埋葬しています
50624,兵士の遺体,遺体を埋葬しています
50701,誰かの装備,装備を回収しています
50702,誰かの装備,装備を回収しています
50703,誰かの装備,装備を回収しています
50704,誰かの装備,装備を回収しています
50801,閉じ込められた捜索隊長,牢屋を開けています
50901,捜索隊員の遺体,遺品を回収しています
50902,捜索隊員の遺体,遺品を回収しています
50903,捜索隊員の遺体,遺品を回収しています
50904,捜索隊員の遺体,遺品を回収しています
50905,捜索隊員の遺体,遺品を回収しています
51001,完全なエルフクリスタル,クリスタルを集めています
51002,完全なエルフクリスタル,クリスタルを集めています
51003,完全なエルフクリスタル,クリスタルを集めています
51004,完全なエルフクリスタル,クリスタルを集めています
51005,完全なエルフクリスタル,クリスタルを集めています
51006,完全なエルフクリスタル,クリスタルを集めています
51007,完全なエルフクリスタル,クリスタルを集めています
51008,完全なエルフクリスタル,クリスタルを集めています
51009,完全なエルフクリスタル,クリスタルを集めています
51010,完全なエルフクリスタル,クリスタルを集めています
51011,完全なエルフクリスタル,クリスタルを集めています
51012,完全なエルフクリスタル,クリスタルを集めています
51013,完全なエルフクリスタル,クリスタルを集めています
51014,完全なエルフクリスタル,クリスタルを集めています
51015,完全なエルフクリスタル,クリスタルを集めています
51101,クリスタルが入った箱,クリスタルを集めています
51102,クリスタルが入った箱,クリスタルを集めています
51103,クリスタルが入った箱,クリスタルを集めています
51104,クリスタルが入った箱,クリスタルを集めています
51201,堕落したエルフクリスタル,クリスタルを集めています
51202,堕落したエルフクリスタル,クリスタルを集めています
51203,堕落したエルフクリスタル,クリスタルを集めています
51204,堕落したエルフクリスタル,クリスタルを集めています
51205,堕落したエルフクリスタル,クリスタルを集めています
51301,堕落したエルフクリスタル,クリスタルを集めています
51302,堕落したエルフクリスタル,クリスタルを集めています
51303,堕落したエルフクリスタル,クリスタルを集めています
51304,堕落したエルフクリスタル,クリスタルを集めています
51305,堕落したエルフクリスタル,クリスタルを集めています
51306,堕落したエルフクリスタル,クリスタルを集めています
51307,堕落したエルフクリスタル,クリスタルを集めています
51308,堕落したエルフクリスタル,クリスタルを集めています
51309,堕落したエルフクリスタル,クリスタルを集めています
51310,堕落したエルフクリスタル,クリスタルを集めています
51311,堕落したエルフクリスタル,クリスタルを集めています
51312,堕落したエルフクリスタル,クリスタルを集めています
51401,謎の男,男を調べています
51501,血色の木,木を確認しています
51601,散らばった装備,本を確認しています
51602,散らばった装備,本を確認しています
51603,散らばった装備,本を確認しています
51604,散らばった装備,本を確認しています
51605,散らばった装備,本を確認しています
51606,散らばった装備,本を確認しています
51607,散らばった装備,本を確認しています
51608,散らばった装備,本を確認しています
51609,散らばった装備,本を確認しています
51610,散らばった装備,本を確認しています
51611,散らばった装備,本を確認しています
51701,ポータルストーン,ストーンを使用中です
51801,誰かの装備,装備を回収しています
51802,誰かの装備,装備を回収しています
51803,誰かの装備,装備を回収しています
51804,誰かの装備,装備を回収しています
51805,誰かの装備,装備を回収しています
51806,誰かの装備,装備を回収しています
51807,誰かの装備,装備を回収しています
51808,誰かの装備,装備を回収しています
51809,誰かの装備,装備を回収しています
51810,誰かの装備,装備を回収しています
51811,誰かの装備,装備を回収しています
51812,誰かの装備,装備を回収しています
51901,武器箱,装備を破壊しています
51902,武器箱,装備を破壊しています
51903,武器箱,装備を破壊しています
51904,武器箱,装備を破壊しています
51905,武器箱,装備を破壊しています
51906,武器箱,装備を破壊しています
51907,武器箱,装備を破壊しています
51908,武器箱,装備を破壊しています
52001,牢屋,牢屋を開けています
52002,牢屋,牢屋を開けています
52003,牢屋,牢屋を開けています
52004,牢屋,牢屋を開けています
52005,牢屋,牢屋を開けています
52006,牢屋,牢屋を開けています
52007,牢屋,牢屋を開けています
52008,牢屋,牢屋を開けています
52009,牢屋,牢屋を開けています
52010,牢屋,牢屋を開けています
52011,牢屋,牢屋を開けています
52012,牢屋,牢屋を開けています
52013,牢屋,牢屋を開けています
52101,ポータルストーン,ストーンを使用中です
52201,空の牢屋,牢屋を調べています
52301,空の牢屋,牢屋を調べています
52501,空の牢屋,牢屋を調べています
52502,空の牢屋,牢屋を調べています
52503,空の牢屋,牢屋を調べています
52504,空の牢屋,牢屋を調べています
52601,空の牢屋,牢屋を調べています
52602,空の牢屋,牢屋を調べています
52603,空の牢屋,牢屋を調べています
52801,黒魔術師の釜,釜を破壊しています
52901,黒魔術師の釜,釜を破壊しています
53001,黒魔術師の釜,釜を破壊しています
53101,オークの烽火,烽火を破壊しています
53201,クリスタルが入った箱,
53202,クリスタルが入った箱,
53501,ヴェパーの召喚石,
53502,ヴェパーの魔法陣,
54001,ハーディンの魔法陣,
54101,光の筋,
54201,マモンの魔法陣,
54301,ブロック,
54302,ブロック,
54303,ブロック,
54304,ブロック,
54601,捕らわれた信者たち,信者たちを解放しています
54801,キュポンの魔法陣,
54901,倒れたヴァルターと魔法陣,
55001,ドロシーが探している宝物,宝箱を開けています
55101,さらわれた村人,牢屋を開けています
55201,バロが略奪された荷物,荷物を回収しています
55301,巨大なエルフクリスタル,エルフクリスタルを集めています
55401,エルフの遺物,遺物を集めています
55501,監禁された村人,牢屋を開けています
55601,牢屋ブロック,
55602,牢屋ブロック,
55603,牢屋ブロック,
55604,牢屋ブロック,
55605,牢屋ブロック,
55606,牢屋ブロック,
55607,牢屋ブロック,
60001,荒地の宝箱,鍵を開けています
60101,魔術師の跡,手がかりを探しています
60201,黒魔法が入ったカバン,カバンを集めています
60401,薪,薪を集めています
60402,薪,薪を集めています
60403,薪,薪を集めています
60404,薪,薪を集めています
60405,薪,薪を集めています
60406,薪,薪を集めています
60407,薪,薪を集めています
60408,薪,薪を集めています
60501,バジリスクの卵,卵を集めています
60502,バジリスクの卵,卵を集めています
60503,バジリスクの卵,卵を集めています
60504,バジリスクの卵,卵を集めています
60505,バジリスクの卵,卵を集めています
60506,バジリスクの卵,卵を集めています
60507,バジリスクの卵,卵を集めています
60508,バジリスクの卵,卵を集めています
60509,バジリスクの卵,卵を集めています
60510,バジリスクの卵,卵を集めています
60701,石版の欠片,石版を集めています
60702,石版の欠片,石版を集めています
60703,石版の欠片,石版を集めています
60704,石版の欠片,石版を集めています
60705,石版の欠片,石版を集めています
60706,石版の欠片,石版を集めています
60801,散らばった石版,石版を集めています
60802,散らばった石版,石版を集めています
60803,散らばった石版,石版を集めています
60804,散らばった石版,石版を集めています
60805,散らばった石版,石版を集めています
60806,散らばった石版,石版を集めています
60807,散らばった石版,石版を集めています
60901,象牙の塔魔術師の遺体,遺体を埋葬しています
61001,オルマフムの屍,遺体を埋葬しています
61002,オルマフムの屍,遺体を埋葬しています
61003,オルマフムの屍,遺体を埋葬しています
61004,オルマフムの屍,遺体を埋葬しています
61005,オルマフムの屍,遺体を埋葬しています
61006,オルマフムの屍,遺体を埋葬しています
61007,オルマフムの屍,遺体を埋葬しています
61008,オルマフムの屍,遺体を埋葬しています
61101,略奪した食料,食料を回収しています
61102,略奪した食料,食料を回収しています
61103,略奪した食料,食料を回収しています
61104,略奪した食料,食料を回収しています
61105,略奪した食料,食料を回収しています
61106,略奪した食料,食料を回収しています
61107,略奪した食料,食料を回収しています
61108,略奪した食料,食料を回収しています
61201,ポータルストーン,ストーンを使用中です
61301,象牙の塔魔術師の遺体,調べています
61401,捕らわれたスターリス,スターリスを解放しています
61501,荷馬車,
61502,荷馬車,
61601,空の牢屋,
61901,積み荷,積み荷を調べています
62001,積み荷,積み荷を調べています
62101,積み荷,積み荷を調べています
62301,壊れた馬車,馬車を修理しています
62402,オルマフムの屍,
62403,武器,
62404,オルマフムの屍,
62405,オルマフムの屍,
62406,オルマフムの屍,
62407,オルマフムの屍,
62408,オルマフムの屍,
62409,オルマフムの屍,
62410,オルマフムの屍,
62411,オルマフムの屍,
62412,オルマフムの屍,
62413,オルマフムの屍,
62414,オルマフムの屍,
62415,オルマフムの屍,
62416,武器,
62417,オルマフムの屍,
62418,武器,
62419,武器,
62420,武器,
62421,オルマフムの屍,
62422,オルマフムの屍,
62423,武器,
62424,武器,
62425,武器,
62426,武器,
62427,武器,
62428,武器,
62429,武器,
62430,武器,
62431,武器,
62701,崩れた岩,
62702,崩れた岩,
62703,崩れた岩,
62704,崩れた岩,
62706,崩れた岩,
62707,崩れた岩,
62708,崩れた岩,
62901,黒魔法が入ったカバン,カバンを調べています
63001,黒魔法が入ったカバン,カバンを調べています
63101,黒魔法陣,
63201,黒魔法陣,
63801,オルマフムの檻,
63901,オルマフムの檻,
64001,空の檻,オルマフムを閉じ込めています
64101,空の檻,オルマフムを閉じ込めています
64201,オルマフムの檻,
64301,オルマフムの檻,
64401,オルマフムの悪い奴,
64402,オルマフムの悪い奴,
64403,オルマフムの悪い奴,
64501,魔法陣,魔法陣の魔法を解除しています
64601,倒れた兵士,
64602,倒れた兵士,
64603,倒れた兵士,
64701,将軍アリの巣,将軍アリの巣を調べています
64801,セインの祈禱文,祈禱文の拓本をとっています
64901,セインのなくした聖書,聖書を回収しています
65001,バジリスクの卵,卵を集めています
65101,餌用の交易品,商人を演じています
65201,餌用の交易品,商人を演じています
70001,ディオン牧草地の宝箱,鍵を開けています
70101,奪われた武器箱,武器箱を回収しています
70102,奪われた武器箱,武器箱を回収しています
70103,奪われた武器箱,武器箱を回収しています
70104,奪われた武器箱,武器箱を回収しています
70105,奪われた武器箱,武器箱を回収しています
70201,オークの武器箱,武器箱を燃やしています
70202,オークの武器箱,武器箱を燃やしています
