Id,Name,RepresentRewardName,RepresentRewardDescription,Description
9008,アデナダンジョンⅣ,昇級石,昇級石召喚ボックス5回分を獲得します。,"エルモアデンの皇帝シュナイマンが傲慢の塔を建てるための
黄金を保管した砦。貪欲なシュナイマンの死後に忘れられ、
現在はゴールドドラゴンクリソスの棲み処になりました。"
9009,装備ダンジョンⅠ,昇級石,昇級石召喚ボックス1回分を獲得します。,"エヴァの祝福を受けた水のクリスタルが保管されたエルフの神殿。
ハーディンは闇の結社から水のクリスタルを守るために
銀の傭兵団に神殿を守らせました。"
9010,装備ダンジョンⅡ,昇級石,昇級石召喚ボックス2回分を獲得します。,"エヴァの祝福を受けた水のクリスタルが保管されたエルフの神殿。
ハーディンは闇の結社から水のクリスタルを守るために
銀の傭兵団に神殿を守らせました。"
9011,装備ダンジョンⅢ,昇級石,昇級石召喚ボックス3回分を獲得します。,"エヴァの祝福を受けた水のクリスタルが保管されたエルフの神殿。
ハーディンは闇の結社から水のクリスタルを守るために
銀の傭兵団に神殿を守らせました。"
9012,装備ダンジョンⅣ,昇級石,昇級石召喚ボックス5回分を獲得します。,"エヴァの祝福を受けた水のクリスタルが保管されたエルフの神殿。
ハーディンは闇の結社から水のクリスタルを守るために
銀の傭兵団に神殿を守らせました。"
9013,召喚石ダンジョンⅠ,昇級石,昇級石召喚ボックス1回分を獲得します。,封印された聖物の呪術を解除するフェルネルを守り、ダンジョンを攻略して召喚石を手に入れましょう。
9014,召喚石ダンジョンⅡ,昇級石,昇級石召喚ボックス2回分を獲得します。,封印された聖物の呪術を解除するフェルネルを守り、ダンジョンを攻略して召喚石を手に入れましょう。
9015,召喚石ダンジョンⅢ,昇級石,昇級石召喚ボックス3回分を獲得します。,封印された聖物の呪術を解除するフェルネルを守り、ダンジョンを攻略して召喚石を手に入れましょう。
9016,召喚石ダンジョンⅣ,昇級石,昇級石召喚ボックス5回分を獲得します。,封印された聖物の呪術を解除するフェルネルを守り、ダンジョンを攻略して召喚石を手に入れましょう。
9017,洗練石ダンジョンⅠ,昇級石,昇級石召喚ボックス1回分を獲得します。,モンスターが召喚される次元の扉を破壊して報酬を手に入れましょう
9018,洗練石ダンジョンⅡ,昇級石,昇級石召喚ボックス2回分を獲得します。,モンスターが召喚される次元の扉を破壊して報酬を手に入れましょう
9019,洗練石ダンジョンⅢ,昇級石,昇級石召喚ボックス3回分を獲得します。,モンスターが召喚される次元の扉を破壊して報酬を手に入れましょう
9020,洗練石ダンジョンⅣ,昇級石,昇級石召喚ボックス5回分を獲得します。,モンスターが召喚される次元の扉を破壊して報酬を手に入れましょう
11000,試練の聖域,昇級石選択ボックス,昇級石選択ボックスを1個獲得します。,
11001,試練の聖域,武器強化スクロール,武器強化スクロールを1個獲得します。,
11002,試練の聖域,武器昇級石,武器昇級石を1個獲得します。,
11003,試練の聖域,防具強化スクロール,防具強化スクロールを1個獲得します。,
11004,試練の聖域,防具昇級石,防具昇級石を1個獲得します。,
11005,試練の聖域,装飾品強化スクロール,装飾品強化スクロールを1枚獲得します。,
11006,試練の聖域,装飾品昇級石,装飾品昇級石を1個獲得します。,
11100,古代の聖域Ⅰ,昇級石選択ボックス,昇級石選択ボックスを1個獲得します。,
11101,古代の聖域Ⅱ,昇級石選択ボックス,昇級石選択ボックスを2個獲得します。,
11102,古代の聖域Ⅲ,昇級石選択ボックス,昇級石選択ボックスを3個獲得します。,
11103,古代の聖域Ⅳ,昇級石選択ボックス,昇級石選択ボックスを4個獲得します。,
11200,追跡者の聖域Ⅰ,武器強化スクロール,武器強化スクロールを1個獲得します。,
11201,追跡者の聖域Ⅱ,武器強化スクロール,武器強化スクロールを2個獲得します。,
11202,追跡者の聖域Ⅲ,武器強化スクロール,武器強化スクロールを3個獲得します。,
11203,追跡者の聖域Ⅳ,武器強化スクロール,武器強化スクロールを4個獲得します。,
11300,戦士の聖域Ⅰ,武器昇級石,武器昇級石を1個獲得します。,
11301,戦士の聖域Ⅱ,武器昇級石,武器昇級石を2個獲得します。,
11302,戦士の聖域Ⅲ,武器昇級石,武器昇級石を3個獲得します。,
11303,戦士の聖域Ⅳ,武器昇級石,武器昇級石を4個獲得します。,
11400,怪物の聖域Ⅰ,防具強化スクロール,防具強化スクロールを1個獲得します。,
11401,怪物の聖域Ⅱ,防具強化スクロール,防具強化スクロールを2個獲得します。,
11402,怪物の聖域Ⅲ,防具強化スクロール,防具強化スクロールを3個獲得します。,
11403,怪物の聖域Ⅳ,防具強化スクロール,防具強化スクロールを4個獲得します。,
11500,魔物の聖域Ⅰ,防具昇級石,防具昇級石を1個獲得します。,
11501,魔物の聖域Ⅱ,防具昇級石,防具昇級石を2個獲得します。,
11502,魔物の聖域Ⅲ,防具昇級石,防具昇級石を3個獲得します。,
11503,魔物の聖域Ⅳ,防具昇級石,防具昇級石を4個獲得します。,
11600,魔性の聖域Ⅰ,装飾品強化スクロール,装飾品強化スクロールを1枚獲得します。,
11601,魔性の聖域Ⅱ,装飾品強化スクロール,装飾品強化スクロールを2枚獲得します。,
11602,魔性の聖域Ⅲ,装飾品強化スクロール,装飾品強化スクロールを3枚獲得します。,
11603,魔性の聖域Ⅳ,装飾品強化スクロール,装飾品強化スクロールを4枚獲得します。,
11700,記憶の聖域Ⅰ,装飾品昇級石,装飾品昇級石を1個獲得します。,
11701,記憶の聖域Ⅱ,装飾品昇級石,装飾品昇級石を2個獲得します。,
11702,記憶の聖域Ⅲ,装飾品昇級石,装飾品昇級石を3個獲得します。,
11703,記憶の聖域Ⅳ,装飾品昇級石,装飾品昇級石を4個獲得します。,
12001,傲慢の塔{IntParam}階,昇級石,,
12002,傲慢の塔{IntParam}階,強化スクロール,,
12003,傲慢の塔{IntParam}階,血の証,,
12004,傲慢の塔{IntParam}階,ソウルストーン,,
12005,傲慢の塔{IntParam}階,アデナ,,
12006,傲慢の塔{IntParam}階,装備召喚ボックス,,
12007,傲慢の塔{IntParam}階,昇級石,,
12008,傲慢の塔{IntParam}階,強化スクロール,,
12009,傲慢の塔{IntParam}階,血の証,,
12010,傲慢の塔{IntParam}階,ソウルストーン,,
12011,傲慢の塔{IntParam}階,アデナ,,
12012,傲慢の塔{IntParam}階,装備召喚ボックス,,
12013,傲慢の塔{IntParam}階,昇級石,,
12014,傲慢の塔{IntParam}階,強化スクロール,,
12015,傲慢の塔{IntParam}階,血の証,,
12016,傲慢の塔{IntParam}階,ソウルストーン,,
12017,傲慢の塔{IntParam}階,アデナ,,
12018,傲慢の塔{IntParam}階,装備召喚ボックス,,
12019,傲慢の塔{IntParam}階,昇級石,,
12020,傲慢の塔{IntParam}階,強化スクロール,,
12021,傲慢の塔{IntParam}階,血の証,,
12022,傲慢の塔{IntParam}階,ソウルストーン,,
12023,傲慢の塔{IntParam}階,アデナ,,
12024,傲慢の塔{IntParam}階,装備召喚ボックス,,
12025,傲慢の塔{IntParam}階,昇級石,,
12026,傲慢の塔{IntParam}階,強化スクロール,,
12027,傲慢の塔{IntParam}階,血の証,,
12028,傲慢の塔{IntParam}階,ソウルストーン,,
12029,傲慢の塔{IntParam}階,アデナ,,
12030,傲慢の塔{IntParam}階,装備召喚ボックス,,
12031,傲慢の塔{IntParam}階,装備召喚ボックス,,
12032,傲慢の塔{IntParam}階,装備召喚ボックス,,
12033,傲慢の塔{IntParam}階,装備召喚ボックス,,
12034,傲慢の塔{IntParam}階,装備召喚ボックス,,
12035,傲慢の塔{IntParam}階,装備召喚ボックス,,
12036,傲慢の塔{IntParam}階,装備召喚ボックス,,
12037,傲慢の塔{IntParam}階,装備召喚ボックス,,
12038,傲慢の塔{IntParam}階,装備召喚ボックス,,
12039,傲慢の塔{IntParam}階,装備召喚ボックス,,
12040,傲慢の塔{IntParam}階,装備召喚ボックス,,
12041,傲慢の塔{IntParam}階,装備召喚ボックス,,
12042,傲慢の塔{IntParam}階,装備召喚ボックス,,
12043,傲慢の塔{IntParam}階,装備召喚ボックス,,
12044,傲慢の塔{IntParam}階,装備召喚ボックス,,
12045,傲慢の塔{IntParam}階,装備召喚ボックス,,
12046,傲慢の塔{IntParam}階,装備召喚ボックス,,
12047,傲慢の塔{IntParam}階,装備召喚ボックス,,
12048,傲慢の塔{IntParam}階,装備召喚ボックス,,
12049,傲慢の塔{IntParam}階,装備召喚ボックス,,
12050,傲慢の塔{IntParam}階,装備召喚ボックス,,
12051,傲慢の塔{IntParam}階,装備召喚ボックス,,
12052,傲慢の塔{IntParam}階,装備召喚ボックス,,
12053,傲慢の塔{IntParam}階,装備召喚ボックス,,
12054,傲慢の塔{IntParam}階,装備召喚ボックス,,
12055,傲慢の塔{IntParam}階,装備召喚ボックス,,
12056,傲慢の塔{IntParam}階,装備召喚ボックス,,
12057,傲慢の塔{IntParam}階,装備召喚ボックス,,
12058,傲慢の塔{IntParam}階,装備召喚ボックス,,
12059,傲慢の塔{IntParam}階,装備召喚ボックス,,
12060,傲慢の塔{IntParam}階,装備召喚ボックス,,
12061,傲慢の塔{IntParam}階,装備召喚ボックス,,
12062,傲慢の塔{IntParam}階,装備召喚ボックス,,
12063,傲慢の塔{IntParam}階,装備召喚ボックス,,
12064,傲慢の塔{IntParam}階,装備召喚ボックス,,
12065,傲慢の塔{IntParam}階,装備召喚ボックス,,
12066,傲慢の塔{IntParam}階,装備召喚ボックス,,
12067,傲慢の塔{IntParam}階,装備召喚ボックス,,
12068,傲慢の塔{IntParam}階,装備召喚ボックス,,
12069,傲慢の塔{IntParam}階,装備召喚ボックス,,
12070,傲慢の塔{IntParam}階,装備召喚ボックス,,
12071,傲慢の塔{IntParam}階,装備召喚ボックス,,
12072,傲慢の塔{IntParam}階,装備召喚ボックス,,
12073,傲慢の塔{IntParam}階,装備召喚ボックス,,
12074,傲慢の塔{IntParam}階,装備召喚ボックス,,
12075,傲慢の塔{IntParam}階,装備召喚ボックス,,
12076,傲慢の塔{IntParam}階,装備召喚ボックス,,
12077,傲慢の塔{IntParam}階,装備召喚ボックス,,
12078,傲慢の塔{IntParam}階,装備召喚ボックス,,
12079,傲慢の塔{IntParam}階,装備召喚ボックス,,
12080,傲慢の塔{IntParam}階,装備召喚ボックス,,
12081,傲慢の塔{IntParam}階,装備召喚ボックス,,
12082,傲慢の塔{IntParam}階,装備召喚ボックス,,
12083,傲慢の塔{IntParam}階,装備召喚ボックス,,
12084,傲慢の塔{IntParam}階,装備召喚ボックス,,
12085,傲慢の塔{IntParam}階,装備召喚ボックス,,
12086,傲慢の塔{IntParam}階,装備召喚ボックス,,
12087,傲慢の塔{IntParam}階,装備召喚ボックス,,
12088,傲慢の塔{IntParam}階,装備召喚ボックス,,
12089,傲慢の塔{IntParam}階,装備召喚ボックス,,
12090,傲慢の塔{IntParam}階,装備召喚ボックス,,
12091,傲慢の塔{IntParam}階,装備召喚ボックス,,
12092,傲慢の塔{IntParam}階,装備召喚ボックス,,
12093,傲慢の塔{IntParam}階,装備召喚ボックス,,
12094,傲慢の塔{IntParam}階,装備召喚ボックス,,
12095,傲慢の塔{IntParam}階,装備召喚ボックス,,
12096,傲慢の塔{IntParam}階,装備召喚ボックス,,
12097,傲慢の塔{IntParam}階,装備召喚ボックス,,
12098,傲慢の塔{IntParam}階,装備召喚ボックス,,
12099,傲慢の塔{IntParam}階,装備召喚ボックス,,
12100,傲慢の塔{IntParam}階,装備召喚ボックス,,
20001,下巨人の遺跡,,,
20002,下巨人の遺跡,,,
20003,下巨人の遺跡,,,
20004,下巨人の遺跡,,,
20005,下巨人の遺跡,,,
20006,下巨人の遺跡,,,
20007,下巨人の遺跡,,,
20008,下巨人の遺跡,,,
20009,下巨人の遺跡,,,
20010,下巨人の遺跡,,,
20011,下巨人の遺跡,,,
20012,下巨人の遺跡,,,
20013,下巨人の遺跡,,,
20014,下巨人の遺跡,,,
20015,下巨人の遺跡,,,
20016,下巨人の遺跡,,,
20017,下巨人の遺跡,,,
20018,下巨人の遺跡,,,
20019,下巨人の遺跡,,,
20020,下巨人の遺跡,,,
20021,下巨人の遺跡,,,
20022,下巨人の遺跡,,,
20023,下巨人の遺跡,,,
20024,下巨人の遺跡,,,
20025,下巨人の遺跡,,,
20026,下巨人の遺跡,,,
20027,下巨人の遺跡,,,
20028,下巨人の遺跡,,,
20029,下巨人の遺跡,,,
20030,下巨人の遺跡,,,
20031,下巨人の遺跡,,,
20032,下巨人の遺跡,,,
20033,下巨人の遺跡,,,
20034,下巨人の遺跡,,,
20035,下巨人の遺跡,,,
20036,下巨人の遺跡,,,
20037,下巨人の遺跡,,,
20038,下巨人の遺跡,,,
20039,下巨人の遺跡,,,
20040,下巨人の遺跡,,,
20041,下巨人の遺跡,,,
20042,下巨人の遺跡,,,
20043,下巨人の遺跡,,,
20044,下巨人の遺跡,,,
20045,下巨人の遺跡,,,
20046,下巨人の遺跡,,,
20047,下巨人の遺跡,,,
20048,下巨人の遺跡,,,
20049,下巨人の遺跡,,,
20050,下巨人の遺跡,,,
20051,下巨人の遺跡,,,
20052,下巨人の遺跡,,,
20053,下巨人の遺跡,,,
20054,下巨人の遺跡,,,
20055,下巨人の遺跡,,,
20056,下巨人の遺跡,,,
20057,下巨人の遺跡,,,
20058,下巨人の遺跡,,,
20059,下巨人の遺跡,,,
20060,下巨人の遺跡,,,
20061,下巨人の遺跡,,,
20062,下巨人の遺跡,,,
20063,下巨人の遺跡,,,
20064,下巨人の遺跡,,,
20065,下巨人の遺跡,,,
20066,下巨人の遺跡,,,
20067,下巨人の遺跡,,,
20068,下巨人の遺跡,,,
20069,下巨人の遺跡,,,
20070,下巨人の遺跡,,,
20071,下巨人の遺跡,,,
20072,下巨人の遺跡,,,
20073,下巨人の遺跡,,,
20074,下巨人の遺跡,,,
20075,下巨人の遺跡,,,
20076,下巨人の遺跡,,,
20077,下巨人の遺跡,,,
20078,下巨人の遺跡,,,
20079,下巨人の遺跡,,,
20080,下巨人の遺跡,,,
20081,下巨人の遺跡,,,
20082,下巨人の遺跡,,,
20083,下巨人の遺跡,,,
20084,下巨人の遺跡,,,
20085,下巨人の遺跡,,,
20086,下巨人の遺跡,,,
20087,下巨人の遺跡,,,
20088,下巨人の遺跡,,,
20089,下巨人の遺跡,,,
20090,下巨人の遺跡,,,
20091,下巨人の遺跡,,,
20092,下巨人の遺跡,,,
20093,下巨人の遺跡,,,
20094,下巨人の遺跡,,,
20095,下巨人の遺跡,,,
20096,下巨人の遺跡,,,
20097,下巨人の遺跡,,,
20098,下巨人の遺跡,,,
20099,下巨人の遺跡,,,
20100,下巨人の遺跡,,,
20101,下巨人の遺跡,,,
20102,下巨人の遺跡,,,
20103,下巨人の遺跡,,,
20104,下巨人の遺跡,,,
20105,下巨人の遺跡,,,
20106,下巨人の遺跡,,,
20107,下巨人の遺跡,,,
20108,下巨人の遺跡,,,
20109,下巨人の遺跡,,,
20110,下巨人の遺跡,,,
20111,下巨人の遺跡,,,
20112,下巨人の遺跡,,,
20113,下巨人の遺跡,,,
20114,下巨人の遺跡,,,
20115,下巨人の遺跡,,,
20116,下巨人の遺跡,,,
20117,下巨人の遺跡,,,
20118,下巨人の遺跡,,,
20119,下巨人の遺跡,,,
20120,下巨人の遺跡,,,
20121,下巨人の遺跡,,,
20122,下巨人の遺跡,,,
20123,下巨人の遺跡,,,
20124,下巨人の遺跡,,,
20125,下巨人の遺跡,,,
20126,下巨人の遺跡,,,
20127,下巨人の遺跡,,,
20128,下巨人の遺跡,,,
20129,下巨人の遺跡,,,
20130,下巨人の遺跡,,,
20131,下巨人の遺跡,,,
20132,下巨人の遺跡,,,
20133,下巨人の遺跡,,,
20134,下巨人の遺跡,,,
20135,下巨人の遺跡,,,
20136,下巨人の遺跡,,,
20137,下巨人の遺跡,,,
20138,下巨人の遺跡,,,
20139,下巨人の遺跡,,,
20140,下巨人の遺跡,,,
20141,下巨人の遺跡,,,
20142,下巨人の遺跡,,,
20143,下巨人の遺跡,,,
20144,下巨人の遺跡,,,
20145,下巨人の遺跡,,,
20146,下巨人の遺跡,,,
20147,下巨人の遺跡,,,
20148,下巨人の遺跡,,,
20149,下巨人の遺跡,,,
20150,下巨人の遺跡,,,
20151,下巨人の遺跡,,,
50000,採集ダンジョン,血の証,,ネビュライト隕石を保管する象牙の塔の地下に出来た秘密鉱山で、不思議な力を持つ薬草が生えています。
60001,正式チュートリアル,経験値,,
70001,正式チュートリアル,経験値,,
70002,正式チュートリアル,経験値,,
90100,バールカルロンの痕跡,血の証,,"バールカルロンの鋭い剣は
大量の出血ダメージを与えます。"
90101,バールカルロンの痕跡,血の証,,"バールカルロンの鋭い剣は
大量の出血ダメージを与えます。"
90102,バールカルロンの痕跡,血の証,,"バールカルロンの鋭い剣は
大量の出血ダメージを与えます。"
90103,バールカルロンの痕跡,血の証,,"バールカルロンの鋭い剣は
大量の出血ダメージを与えます。"
90300,クイーンアントの洞窟,血の証,,"闇の洞窟のクイーンアントは
自在に毒を使います。"
90301,クイーンアントの洞窟,血の証,,"闇の洞窟のクイーンアントは
自在に毒を使います。"
90302,クイーンアントの洞窟,血の証,,"闇の洞窟のクイーンアントは
自在に毒を使います。"
90303,クイーンアントの洞窟,血の証,,"闇の洞窟のクイーンアントは
自在に毒を使います。"
90400,クルマコアの間,血の証,,"クルマの塔の心臓であるクルマコアです。
クルマの塔に封印された巨人の知識を守っています。"
90401,クルマコアの間,血の証,,"クルマの塔の心臓であるクルマコアです。
クルマの塔に封印された巨人の知識を守っています。"
90402,クルマコアの間,血の証,,"クルマの塔の心臓であるクルマコアです。
クルマの塔に封印された巨人の知識を守っています。"
90403,クルマコアの間,血の証,,"クルマの塔の心臓であるクルマコアです。
クルマの塔に封印された巨人の知識を守っています。"
100001,狂気の祭壇,,,"ネビュライトの欠片を奪われた<GreenBold>象牙の塔</>の魔術師達は、奪われた際にバラバラになった一部の欠片を探す方針で調査を進めます。

調査中、<GreenBold>象牙の塔</>の一員である<BlueBold>レニス</>が行方不明になってしまいます。
彼女の行方を探っていた魔術師達は、<RedBold>ティマックオーク呪術師</>の村が存在することを知ります。

<BlueBold>レニス</>が<RedBold>オーク</>達にさらわれたと推測した魔術師達は、彼女を救うべく村へ攻め入りましたが、これまで見てきたオークよりもはるかに強い<RedBold>オーク</>に彼らの力は通用しませんでした。
<GreenBold>象牙の塔</>の魔術師達は不思議な力を持つ<RedBold>オーク</>の調査と同時に、
<BlueBold>レニス</>を救うために<BlueBold>銀の傭兵団</>に救助を依頼します。"
100002,狂気の祭壇,,,"ネビュライトの欠片を奪われた<GreenBold>象牙の塔</>の魔術師達は、奪われた際にバラバラになった一部の欠片を探す方針で調査を進めます。

調査中、<GreenBold>象牙の塔</>の一員である<BlueBold>レニス</>が行方不明になってしまいます。
彼女の行方を探っていた魔術師達は、<RedBold>ティマックオーク呪術師</>の村が存在することを知ります。

<BlueBold>レニス</>が<RedBold>オーク</>達にさらわれたと推測した魔術師達は、彼女を救うべく村へ攻め入りましたが、これまで見てきたオークよりもはるかに強い<RedBold>オーク</>に彼らの力は通用しませんでした。
<GreenBold>象牙の塔</>の魔術師達は不思議な力を持つ<RedBold>オーク</>の調査と同時に、
<BlueBold>レニス</>を救うために<BlueBold>銀の傭兵団</>に救助を依頼します。"
100003,狂気の祭壇,,,"ネビュライトの欠片を奪われた<GreenBold>象牙の塔</>の魔術師達は、奪われた際にバラバラになった一部の欠片を探す方針で調査を進めます。

調査中、<GreenBold>象牙の塔</>の一員である<BlueBold>レニス</>が行方不明になってしまいます。
彼女の行方を探っていた魔術師達は、<RedBold>ティマックオーク呪術師</>の村が存在することを知ります。

<BlueBold>レニス</>が<RedBold>オーク</>達にさらわれたと推測した魔術師達は、彼女を救うべく村へ攻め入りましたが、これまで見てきたオークよりもはるかに強い<RedBold>オーク</>に彼らの力は通用しませんでした。
<GreenBold>象牙の塔</>の魔術師達は不思議な力を持つ<RedBold>オーク</>の調査と同時に、
<BlueBold>レニス</>を救うために<BlueBold>銀の傭兵団</>に救助を依頼します。"
100004,狂気の祭壇,,,"ネビュライトの欠片を奪われた<GreenBold>象牙の塔</>の魔術師達は、奪われた際にバラバラになった一部の欠片を探す方針で調査を進めます。

調査中、<GreenBold>象牙の塔</>の一員である<BlueBold>レニス</>が行方不明になってしまいます。
彼女の行方を探っていた魔術師達は、<RedBold>ティマックオーク呪術師</>の村が存在することを知ります。

<BlueBold>レニス</>が<RedBold>オーク</>達にさらわれたと推測した魔術師達は、彼女を救うべく村へ攻め入りましたが、これまで見てきたオークよりもはるかに強い<RedBold>オーク</>に彼らの力は通用しませんでした。
<GreenBold>象牙の塔</>の魔術師達は不思議な力を持つ<RedBold>オーク</>の調査と同時に、
<BlueBold>レニス</>を救うために<BlueBold>銀の傭兵団</>に救助を依頼します。"
100101,血の女伯爵の寝所,,,"ギラン領主の最愛の貴族、<RedBold>女伯爵トリシャ</>
ある日、突然姿を消した彼女により、上流層は大騒ぎになります。
この噂が敵対状態のオーレンに流れてしまうと、政治的に不利な立場に立つこととなることを直感したギランの領主は、秘密裏に<BlueBold>ターク隊長</>を中心とした捜索隊を派遣し、彼女の行方を調べます。

<BlueBold>ターク隊長</>は<RedBold>トリシャ伯爵</>が彼女の<RedBold>守護騎士と</><GreenBold>ギラン港</>で目撃されたとの情報を基に、捜索隊を悪魔の島討伐の先発隊と偽装させ、秘密裏に<GreenBold>悪魔の島</>を捜索を始めます。
しかしあることが原因で危機に陥った<BlueBold>ターク隊長</>と捜索隊員達は、危機を逃れるべく<BlueBold>銀の傭兵団</>に救援を依頼しました。"
100102,血の女伯爵の寝所,,,"ギラン領主の最愛の貴族、<RedBold>女伯爵トリシャ</>
ある日、突然姿を消した彼女により、上流層は大騒ぎになります。
この噂が敵対状態のオーレンに流れてしまうと、政治的に不利な立場に立つこととなることを直感したギランの領主は、秘密裏に<BlueBold>ターク隊長</>を中心とした捜索隊を派遣し、彼女の行方を調べます。

<BlueBold>ターク隊長</>は<RedBold>トリシャ伯爵</>が彼女の<RedBold>守護騎士と</><GreenBold>ギラン港</>で目撃されたとの情報を基に、捜索隊を悪魔の島討伐の先発隊と偽装させ、秘密裏に<GreenBold>悪魔の島</>を捜索を始めます。
しかしあることが原因で危機に陥った<BlueBold>ターク隊長</>と捜索隊員達は、危機を逃れるべく<BlueBold>銀の傭兵団</>に救援を依頼しました。"
100103,血の女伯爵の寝所,,,"ギラン領主の最愛の貴族、<RedBold>女伯爵トリシャ</>
ある日、突然姿を消した彼女により、上流層は大騒ぎになります。
この噂が敵対状態のオーレンに流れてしまうと、政治的に不利な立場に立つこととなることを直感したギランの領主は、秘密裏に<BlueBold>ターク隊長</>を中心とした捜索隊を派遣し、彼女の行方を調べます。

<BlueBold>ターク隊長</>は<RedBold>トリシャ伯爵</>が彼女の<RedBold>守護騎士と</><GreenBold>ギラン港</>で目撃されたとの情報を基に、捜索隊を悪魔の島討伐の先発隊と偽装させ、秘密裏に<GreenBold>悪魔の島</>を捜索を始めます。
しかしあることが原因で危機に陥った<BlueBold>ターク隊長</>と捜索隊員達は、危機を逃れるべく<BlueBold>銀の傭兵団</>に救援を依頼しました。"
100104,血の女伯爵の寝所,,,"ギラン領主の最愛の貴族、<RedBold>女伯爵トリシャ</>
ある日、突然姿を消した彼女により、上流層は大騒ぎになります。
この噂が敵対状態のオーレンに流れてしまうと、政治的に不利な立場に立つこととなることを直感したギランの領主は、秘密裏に<BlueBold>ターク隊長</>を中心とした捜索隊を派遣し、彼女の行方を調べます。

<BlueBold>ターク隊長</>は<RedBold>トリシャ伯爵</>が彼女の<RedBold>守護騎士と</><GreenBold>ギラン港</>で目撃されたとの情報を基に、捜索隊を悪魔の島討伐の先発隊と偽装させ、秘密裏に<GreenBold>悪魔の島</>を捜索を始めます。
しかしあることが原因で危機に陥った<BlueBold>ターク隊長</>と捜索隊員達は、危機を逃れるべく<BlueBold>銀の傭兵団</>に救援を依頼しました。"
100200,創造の神殿,,,"マグナディン2級資料保管室に入る事ができた<BlueBold>フェルネル。</>

そこで<BlueBold>グランカイン</>が<BlueBold>アインハザード</>の権威を欲し、創造の実験を行ったという下巨人達の記録を発見したフェルネルは、好奇心をかきたてられ、発掘団と共に記録にあった神殿がある<GreenBold>荒地</>へ探査に向かった。

研究と探査の末に<GreenBold>創造の神殿</>の入り口を発見したフェルネルと発掘団。
しかし神殿を信奉する<RedBold>ケルマフム</>の群れに捕まってしまう。

混乱の中、辛うじて脱出した<BlueBold>ニア</>は発掘団を救うために<BlueBold>銀の傭兵団</>に救援要請を送り、これを受けた<BlueBold>ハーディン</>は傭兵団が誇る勇士を派遣して発掘団救出に向かう。"
