Id,Name,EffectTypeName,Desc
112531,ブーストマナ,ブーストマナ：最大MP増加,使用MP量{1%}%増加、スキルダメージ{2%}%増加
11261,ディバインパニッシュメント：スタン,ノックダウン,
11262,レストレーション,HOT,一定時間にわたって回復
12211,トライビューナル,ロックオン,獲得ヘイト30%増加
12212,エヴァスグレース,攻撃速度減少,HP回復量50%減少
122131,イージススタンス,イージススタンス：一時的にダメージ及び状態異常を無効,ダメージ及び状態異常を無効
122132,イージススタンス,イージススタンス：移動速度増加,移動速度{1%}%増加
12221,ソニックブラスター,ソニックブラスター：移動速度減少,移動速度{1%}%減少
122231,リズムオブコンバット,リズムオブコンバット：攻撃力、防御力増加,パーティメンバーの攻撃力{1}増加、防御力{3}増加
122241,ソングオブハンター,ソングオブハンター：パーティのクリティカル率,"パーティメンバーのクリティカル率{1%}％増加
クリティカルダメージ{2%}%増加"
12231,トリプルスプリンター,移動速度減少,防御力{1%}%減少、攻撃速度{3%}% 減少、移動速度{4%}%減少
12232,ブレードハリケーン,気絶,気絶
12233,プレーンワーク,プレーンワーク：攻撃速度、移動速度増加、HP吸収率増加,攻撃速度{1%}%、移動速度{2%}%、HP吸収率{3%}%増加
12241,リーサルショット,クリティカル率増加,
12242,ダブルワイドショット,ダブルワイドショット：防御力減少,物理防御力{1%}%減少
122431,マインドアイズ,マインドアイズ：クリティカル率の大幅増加,クリティカル{1}増加
122441,ダブルクイックステップ,ダブルクイックステップ：移動速度の大幅増加、攻撃速度の小幅増加,移動速度{1%}%増加、攻撃速度{2%}%増加
12251,アイススピア,スタン,移動速度{1%}%減少
12252,スロー,スロー,移動速度{1%}%減少
122521,ブリザードストーム,気絶,気絶
122614,ナイトメア,スロー,移動速度10%減少
122615,ホーリーファイア,受けるダメージ増加,受けるダメージ{1%}%増加
12263,メジャーヒール,ヒール,
122631,マインドリフレッシュ,マインドリフレッシュ：パーティのクールタイム短縮,パーティメンバーのスキルクールタイム{1#}秒短縮
12264,フォローディフェンス,防御パーティ強化効果物理、魔法,パーティメンバーの防御力{1%}%増加
13211,ライフリーチ,防御力減少,防御力{1%}%減少
132125,チェーンヒドラ,スタン,気絶
132126,チェーンヒドラ,挑発無効と引き寄せ無効,自分に攻撃が集中する効果
13213,アルティメットディフェンス,アルティメットディフェンス：物理防御、魔法防御の大幅増加、移動不能,防御力{1%}%および追加{3}増加、敵の移動速度減少
132132,アルティメットディフェンス,アルティメットディフェンス：攻撃すると敵がスローになる,移動速度減少
13222,ハリケーンストーム,スロー,移動速度{1%}%減少
132221,ハリケーンストーム,移動速度増加,移動速度{1%}%増加
132231,ダンスオブウォリアー,ダンスオブウォリアー：パーティの物理攻撃力増加,パーティメンバーの物理攻撃力{1}増加
132241,ダンスオブフューリー,ダンスオブフューリー：パーティの攻撃速度増加,パーティメンバーの攻撃速度{1%}%増加
13231,スティング,出血の追加ダメージ,ダメージ：攻撃力の{[Use34Param]1-1%}%+{1-1}
13232,ブラッドレイン：出血の追加ダメージ,出血の追加ダメージ,
132322,ブラッドレイン,スタン,気絶
132331,ヴィシャススタンス,ヴィシャススタンス：クリティカルダメージ増加,クリティカルダメージ{1%}%増加
132332,ヴィシャススタンス：クリティカルヒット,ヴィシャススタンス：クリティカル率100%,最大効率のクリティカル率
13242,スタンショット,スタン,
13243,ラピッドファイア,ラピッドファイア：攻撃速度増加、射程減少,攻撃速度{1%}%増加
13244,フェイタルカウンター,フェイタルカウンター：攻撃力の大幅増加、回避減少,攻撃力{1}増加、回避{2%}%減少
13251,ダークブレス,スロー,
13252,コラプション,防御減少、移動速度減少,防御力{1%}%減少、移動速度{3%}%減少
132531,フェイタルウィズダム,フェイタルウィズダム：魔法攻撃力の大幅増加,魔法攻撃力{1}増加
132623,ブラッディレイジ,スロー,移動速度{1%}%減少
132624,ブラッディレイジ：ダメージ増加,攻撃力増加,
132631,エンパワー,エンパワー：HP消費を制限,HP最低{1}維持
132632,エンパワー,エンパワー：HP消費を制限,
14211,スラスト,防御力減少、ロックオン,防御力{1%}%減少
14212,アースクエイク,気絶,気絶
14213,アースクエイク,攻撃力減少,攻撃力20%減少
14222,リープアタック,ノックダウン,
14223,アングリードワーフ,アングリードワーフ：攻撃力増加、受けるダメージ減少,攻撃力{1}増加、受けるダメージ{2%}%減少
14231,ブレードラッシュ,クリティカル抵抗減少,クリティカル抵抗確率{1%}%減少
14232,ソニックスター,移動速度減少,移動速度{1%}%減少
142321,ソニックスター,沈黙,沈黙
142331,アデナサーチ,アデナサーチ：アデナ獲得量増加,戦闘時のアデナ獲得量{1%}%増加、移動速度{2%}%増加
242331,アデナサーチ,アデナサーチ：中毒、スロー,中毒ダメージ{1}、移動速度{2%}%減少
14241,バーストショット,持続ダメージ,ダメージ：攻撃力の{[Use34Param]1-1%}%+{1-1}
14242,アボイドステップ,移動速度減少,移動速度{1%}%減少
142421,アボイドステップ,射程増加,
142422,アボイドステップ,射程増加,射程{1%}m増加
14251,アーススパイク,ノックダウン,
142531,インファイター,インファイター：パーティの通常攻撃力増加,通常攻撃ダメージ{1%}%増加、受けるダメージ{2%}%減少
14261,ディバインプロテクト,防御力増加,パーティメンバーの防御力{1}増加
14262,ディバインクラップ,スタン,
142631,スーパーバイタリティー,スーパーバイタル：パーティの最大HP増加,パーティメンバーの最大HP{1}増加
20211,ディフェンスオーラ,防御力増加,パーティメンバーの防御力{1}増加
20221,アタックオーラ,攻撃力増加,パーティメンバーの攻撃力{1}増加
20231,クイックステップ,移動速度の増加,パーティメンバーの移動速度{1%}%増加
20241,ガイダンス,命中増加,パーティメンバーの命中{1}増加
20251,デスウィスパー,クリティカルダメージ増加,パーティメンバーのクリティカルダメージ{1%}%増加
20261,ブーストHP,最大HP増加,パーティメンバーの最大HP{1}増加
21221,リベンジ,攻撃力増加,重複ごとに攻撃力{1}増加
21231,スニーク,スキルクールタイム短縮,スキルクールタイム{1}短縮
212311,スニーク,スニーク：攻撃力増加,重複ごとに攻撃力{1}増加
21241,エンハンスドスロー,スロー,移動速度{1%}%減少
21242,エンハンスドスロー：出血ダメージ,出血,x
21251,ブレイズ,持続ダメージ,
212512,ブレイズ,攻撃力増加,重複ごとに攻撃力{1}増加
212611,ディバインリンク,防御力増加,パーティメンバー1人あたり防御力{1%}%増加
212621,マナシールド,マナシールド,HPの代わりにMPを消費
22211,エルダーリングドッジ,回避増加,回避率{1%}%増加
22221,エスプリ,クリティカル率の増加,クリティカル率{1%}%増加
22231,ラピッドアンガー,攻撃速度、移動速度増加,攻撃速度{[StackMul]1%}%、移動速度{[StackMul]1%}%増加
22241,スイフト,クリティカルダメージ増加率,移動速度{1%}%増加
22261,エルダーリングドッジ,回避増加,回避{1%}%増加
23211,エンハンスドドレイン,吸血効果,与えたダメージの{1-1%}%を吸収
23221,フィーバー,クリティカルダメージ増加率,クリティカルダメージ{1%}%増加
23231,ブラッドシーク,防御力、クリティカル抵抗減少,防御力{1%}%減少、クリティカル抵抗{3%}%減少
23241,クリティカルサイン,命中率増加,命中率{1%}%増加
23251,フィーバー,クリティカルダメージ増加率,クリティカルダメージ{1%}%増加
23261,アグレッシブマイン,攻撃力増加,吸血率{1%}%増加
24211,ペイシェンス,攻撃力増加強化効果,重複ごとに攻撃力{1}増加
242121,ラッキーデクスタリティ,ラッキーデックス：パーティが攻撃された時に一定確率でクールタイプが短縮,スキルクールタイム{1%}秒短縮
24221,クレーブインパクト,攻撃力増加強化効果,攻撃力{1}増加、攻撃対象1体増加
242231,ラッキーバーサーカー,ラッキーバーサーカー：パーティが攻撃した時に一定確率で攻撃速度増加,攻撃速度{1%}%増加
24231,エスプリ,クリティカル率の増加,クリティカル率{1%}%増加
242321,ラッキーフェイタル,ラッキーフェイタル：クリティカル増加,クリティカル{1}増加
24241,アクロバット,回避率増加,回避率{1%}%増加
242421,ラッキークイックステップ,ラッキークイックステップ：気絶,気絶
2424211,ラッキークイックステップ,ラッキークイックステップ：攻撃力減少,攻撃力{1%}%減少
24251,アグレッシブマイン,攻撃力増加,攻撃力{1%}%増加
24252,ラッキーディフェンス,ラッキーディフェンス：パーティ攻撃時に一定確率で物理防御力、魔法防御力増加,防御力{1}増加
242521,ラッキーディフェンス,ラッキーディフェンス：バリア(1回),攻撃1回無効
24261,フォーティファイ,HP回復力増加,HP回復力{1%}%増加
30001,アブソリュートシールド,受けるダメージ減少、行動不能抵抗,しばらくの間、受けるダメージ{1%}%減少、行動不能効果に抵抗する確率+30%
30002,ニンブルステップ,移動速度増加,@132221
30003,イモータル,無敵,
30004,ブラッドアロー：持続ダメージ,出血の追加ダメージ,出血ダメージ{[Use34Param]1%}%
30006,ミサイルボルト：スタン,スタン,気絶
30008,フロストアーマー：全体,フロストアーマー,スロー
30010,マナシールド,マナシールド,HPの代わりにMPを消費
30013,タイムリデュース,クールタイム短縮,一定時間、自分のスキルクールタイムが短縮
31001,フロストアーマー：スロー,スロー,スロー
40001,経験値フィーバータイム強化効果,獲得経験値増加,フィーバータイムの間、経験値を大量に獲得
40002,アデナフィーバータイム強化効果,獲得アデナ増加,フィーバータイムの間、アデナを大量に獲得
40003,装備獲得フィーバータイム強化効果,装備獲得確率増加,フィーバータイムの間、装備獲得の確率が大幅に増加
40004,物理攻撃力,物理攻撃力,
40005,魔法攻撃力,魔法攻撃力,
40006,物理攻撃力の増加率,物理攻撃力の増加率,
40007,魔法攻撃力の増加率,魔法攻撃力の増加率,
40008,通常攻撃の攻撃力,通常攻撃の攻撃力,
40009,パーティメンバーによる攻撃力増加率,パーティメンバーによる攻撃力増加率,
40010,攻撃速度の増加率,攻撃速度の増加率,
40011,クリティカルダメージ増加率,クリティカルダメージ増加率,
40012,クリティカル命中率,クリティカル命中率,
40013,クリティカル抵抗率,クリティカル抵抗率,
40014,物理ダメージ,物理ダメージ,
40015,魔法ダメージ,魔法ダメージ,
40016,防御力無視,防御力無視,
40017,敵のHP減少,敵のHP減少,
40018,敵のHP割合減少,敵のHP割合減少,
40019,物理防御力,物理防御力,
40020,魔法防御力,魔法防御力,
40021,物理防御力の増加率,物理防御力の増加率,
40022,魔法防御力の増加率,魔法防御力の増加率,
40023,回避,回避,
40024,回避増加率,回避増加率,
40025,回避率,回避率,
40026,命中,命中,
40027,命中増加率,命中増加率,
40028,命中率,命中率,
40029,ダメージ増加率,ダメージ増加率,
40030,物理ダメージ増加率,物理ダメージ増加率,
40031,物理ダメージ増加率,物理ダメージ増加率,
40032,スローの相手に対するダメージ増加率,スローの相手に対するダメージ増加率,
40033,防御無視ダメージ,防御無視ダメージ,
40034,ダメージ減少率,ダメージ減少率,
40035,物理ダメージ減少率,物理ダメージ減少率,
40036,魔法ダメージ減少率,魔法ダメージ減少率,
40037,固定ダメージ減少,固定ダメージ減少,
40038,パリング確率,パリング確率,
40039,パリングダメージ減少率,パリングダメージ減少率,
40040,持続物理ダメージ,持続物理ダメージ,
40041,持続魔法ダメージ,持続魔法ダメージ,
40042,攻撃力に応じてHP回復,攻撃力に応じてHP回復,
40043,持続ヒール,持続ヒール,
40044,脅威値増加率,脅威値増加率,
40045,HP回復量,HP回復量,
40046,HP吸収率,HP吸収率,
40047,HPドレイン（アクティブスキルに吸収される）,HPドレイン（アクティブスキルに吸収される）,
40048,HP吸収（自分またはパーティメンバーに吸収される）,HP吸収（自分またはパーティメンバーに吸収される）,
40049,最大HP,最大HP,
40050,最大HP増加率,最大HP増加率,
40051,最大MP,最大MP,
40052,最大MP増加率,最大MP増加率,
40053,移動速度の増加率,移動速度の増加率,
40054,消費MP減少率,消費MP減少率,
40055,消費MP減少,消費MP減少,
40056,MP回復量,MP回復量,
40057,スキルクールタイム,スキルクールタイム,
40058,挑発（敵視率を最大にする）,挑発（敵視率を最大にする）,
40059,ロックオン,ロックオン,
40060,敵の移動,敵の移動,
40061,敵の引き寄せ,敵の引き寄せ,
40062,引き寄せ抵抗率,引き寄せ抵抗率,
40063,ノックバック抵抗率,ノックバック抵抗率,
40064,経験値獲得量の増加率,経験値獲得量の増加率,
40065,アデナ獲得量の増加率,アデナ獲得量の増加率,
40066,スロー抵抗率,スロー抵抗率,
40067,スタン抵抗率,スタン抵抗率,
40068,状態異常の抵抗率,状態異常の抵抗率,
40069,スキルの範囲増加,スキルの範囲増加,
40070,スキルヒット数の増加,スキルヒット数の増加,
40071,コンボの期限増加,コンボの期限増加,
40072,貫通,貫通,
40073,弾力,弾力,
40074,クリティカル,クリティカル,
40075,クリティカル抵抗,クリティカル抵抗,
40076,クリティカル増加率,クリティカル増加率,
40077,クリティカル抵抗の増加率,クリティカル抵抗の増加率,
50001,炎,モンスター：炎,
50002,冷気,モンスター：冷気,
50003,ブラインド,モンスター：ブラインド,
50004,呪い,モンスター：呪い,
50005,スタン,モンスター：スタン,
50006,出血,モンスター：出血、攻撃速度減少,
50007,중독,モンスター：中毒、移動速度減少,
50008,弱体化,モンスター：弱体化,
50010,スタン,モンスター：スタン,
50223,拘束,拘束,縄に捕縛されて動けません。
60099,出血,話せる島のモンスター：出血,
60103,テスト用スキル,移動速度増加,
60115,黄金の火傷,火傷,5秒間、持続ダメージを与える
60118,マルロ：アルティメットディフェンス,アルティメットディフェンス：物理防御、魔法防御の大幅増加、移動不能,防御力が大幅増加
60136,スケルトンチェイサー（+スタン/強化スクロールダンジョン用）,モンスター：スタン,
60137,岩石ゴーレム（+スタン/強化スクロールダンジョン用）,モンスター：スタン,
601722,ノックダウン,ノックダウン,転ぶ
601742,スタン,スタン,気絶
601751,オーバーヒート,オーバーヒート：攻撃力増加,攻撃力が増加します。
601781,ダメージ減少率,ダメージ減少率,受けるダメージが減少します。
71023,クリティカルノイズ,スロー,移動速度40%減少
71452,出血,ブラッディキングデスバイト：出血,
71462,出血,オルビススクラッチ：出血,
73013,ギロチン：怒り,怒り,
73022,ブラッディクレセント：攻撃力減少,攻撃力減少,攻撃力減少
73031,オルフェン：弱体化,オルフェン：弱体化,防御力減少
73033,オルフェン：アンガー,オルフェン：アンガー,攻撃力と攻撃速度が増加
74011,死の根：ノックダウン,ノックダウン,
74022,ブラッドドレイン,ブラッドドレイン：持続ヒール（％）,
74032,コールライトニング,コールライトニング：持続ダメージ,
74042,炎の呪い,炎の呪い：火炎,
74051,毒のくぼみ,毒のくぼみ：持続ダメージ,
74062,サンダーストーム,サンダーストーム：スロー,移動速度{1%}%減少
74071,毒の沼,毒の沼：持続ダメージ,
74072,尾振り,尾振り：スロー,移動速度{1%}%減少
74082,オーバーヒート,オーバーヒート：攻撃力増加,
74083,@601751,オーバーヒート：移動速度増加,
74084,@601751,オーバーヒート：防御力減少,
74085,@601751,@601751,
74086,@601751,オーバーヒート：移動速度増加,
74087,@601751,オーバーヒート：防御力減少,
74088,@601751,@601751,
74089,@601751,オーバーヒート：移動速度増加,
74090,@601751,オーバーヒート：防御力減少,
74091,@601751,@601751,
74092,@601751,オーバーヒート：移動速度増加,
74093,@601751,オーバーヒート：防御力減少,
50074,強打：攻撃力減少,強打：ダメージ減少,重複ごとに攻撃力{1}減少
74095,石化の眼差し,石化の眼差し：ダメージ増加,受けるダメージ{1%}%増加
74096,女王の一撃,女王の一撃：暗闇,重複ごとに命中{1}減少
74097,鱗強化：物理防御力,鱗強化：物理防御力,物理防御力{1%}%増加
74098,鱗強化：魔法防御力,鱗強化：魔法防御力,魔法防御力{1%}%増加
74111,死の印,死の印,
74121,湧き上がる泥,湧き上がる泥：受けるダメージ増加,
74122,地面破壊,地面破壊：持続ダメージ,
74131,マシャーの眼差し,マシャーの眼差し：持続ダメージ,10秒間、持続的にダメージを受け、周囲の味方に伝染させる
74132,メデューサの呪い,メデューサの呪い：範囲ダメージ,5秒間、移動出来なくなり、5秒後に爆発して周囲に大きなダメージを与える
74134,メデューサの呪い,メデューサの呪い：爆発,
741341,マシャー：誘惑の嵐,マシャー：誘惑の嵐,10秒間、{1}出血ダメージ
741342,マシャー：誘惑の嵐,マシャー：誘惑の嵐,気絶
741351,マシャー：刃の疾風,マシャー：刃の疾風,5秒にわたりスキル使用不可
7413511,マシャー：刃の疾風,マシャー：刃の疾風（VE）,5秒にわたりスキル使用不可
741352,マシャー：刃の疾風,マシャー：刃の疾風,5秒にわたりスキル使用不可
741353,マシャー：刃の疾風,マシャー：刃の疾風,5秒にわたりスキル使用不可
77001,炎,モンスター：炎,
77002,冷気,モンスター：冷気、移動速度減少,
77003,ブラインド,モンスター：ブラインド,
77004,呪い,モンスター：呪い、防御力減少,
77005,スタン,モンスター：スタン,
77006,出血,モンスター：出血、攻撃力減少,
77007,@4,モンスター：中毒、移動速度減少,
77008,弱体化,モンスター：弱体化,
77010,スタン,モンスター：スタン,
77085,ブラッディクレセント：攻撃力減少,攻撃力減少,攻撃力減少
801011,攻撃力増加,物理/魔法攻撃力増加,30秒間、攻撃力が50%増加
801012,物理攻撃力増加,物理攻撃力増加,30秒間、物理攻撃力が30%増加
801013,魔法攻撃力増加,魔法攻撃力増加,30秒間、魔法攻撃力が30%増加
801021,攻撃速度増加,攻撃速度増加,30秒間、攻撃速度が50%増加
801022,攻撃速度増加,攻撃速度増加,30秒間、攻撃速度が20%増加
801031,防御力増加,物理/魔法防御力増加,30秒間、防御力が300%増加
801032,物理防御力増加,物理防御力増加,30秒間、物理防御力が35%増加
801033,魔法防御力増加,魔法防御力増加,30秒間、魔法防御力が35%増加
801041,移動速度増加,移動速度増加,30秒間、移動速度が30%増加
801042,移動速度増加,移動速度増加,30秒間、移動速度が30%増加
80105,最大HP増加,最大HP増加,30秒間、最大HPが40%増加
80106,最大MP増加,最大MP増加,30秒間、最大MPが40%増加
801043,スキルダメージ増加,スキルダメージ増加,30秒間、通常スキルのダメージが200%増加
801044,近接ダメージオーラ,近接ダメージオーラ,"30秒間、周りの敵に5,000の追加固定ダメージを与える"
801045,水のクリスタルのバリア,水のクリスタルのダメージ無効,15秒間、水のクリスタルのダメージ無効バリアが張られる
801046,パーティオブウォリアー,パーティ攻撃力および防御力増加,15秒間、パーティメンバーの攻撃力と防御力が30%増加
8010461,パーティオブウォリアー,パーティ攻撃力および防御力増加,15秒間、パーティメンバーの攻撃力と防御力が30%増加
801047,オーバーパワー,スタン,気絶
801048,オーバーパワー,攻撃力および攻撃速度増加,10秒間、攻撃力と攻撃速度増加
93506,バグベアー凶暴化,攻撃力、防御力の大幅増加、移動速度、攻撃速度の小幅増加,攻撃力、防御力、移動速度、攻撃速度増加
94409,デーモン契約者凶暴化,攻撃力、防御力の大幅増加、移動速度、攻撃速度の小幅増加,攻撃力、防御力、移動速度、攻撃速度増加
90001,タフソウル,HP増加,最大HP{1%}%増加
90002,レアパフォーム,MP増加,最大MP{1%}%増加
90003,プロテクション,防御力の増加,防御力{1%}%増加
90004,アタックエネミー,攻撃力の増加,攻撃力{1%}%増加
90005,エイム,命中増加,命中{1%}%増加
90006,ステイクリア,回避増加,回避{1%}%増加
90007,スピードライズ,移動速度増加,移動速度{1%}%増加
90008,デッドアタック,クリティカルダメージ増加率,クリティカルダメージ{1%}%増加
90009,クリティカルヒット,クリティカル率増加,クリティカル{1%}%増加
905001,結束のクリスタルLv{Param1},結束のクリスタルLv{Param1}強化効果,アジトの結束のクリスタルの力が与えられる
905002,結束のクリスタルLv{Param1},結束のクリスタルLv{Param1}強化効果,アジトの結束のクリスタルの力が与えられる
905003,結束のクリスタルLv{Param1},結束のクリスタルLv{Param1}強化効果,アジトの結束のクリスタルの力が与えられる
905004,結束のクリスタルLv{Param1},結束のクリスタルLv{Param1}強化効果,アジトの結束のクリスタルの力が与えられる
905005,結束のクリスタルLv{Param1},結束のクリスタルLv{Param1}強化効果,アジトの結束のクリスタルの力が与えられる
905006,結束のクリスタルLv{Param1},結束のクリスタルLv{Param1}強化効果,アジトの結束のクリスタルの力が与えられる
905007,結束のクリスタルLv{Param1},結束のクリスタルLv{Param1}強化効果,アジトの結束のクリスタルの力が与えられる
905008,結束のクリスタルLv{Param1},結束のクリスタルLv{Param1}強化効果,アジトの結束のクリスタルの力が与えられる
905009,結束のクリスタルLv{Param1},結束のクリスタルLv{Param1}強化効果,アジトの結束のクリスタルの力が与えられる
905010,結束のクリスタルLv{Param1},結束のクリスタルLv{Param1}強化効果,アジトの結束のクリスタルの力が与えられる
905101,晩餐（小）の満腹感,物理、魔法防御力の増加,物理/魔法防御力が500増加
905102,晩餐（中）の満腹感,HP、MP増加,"HP/MPが1,000増加"
905103,晩餐（大）の満腹感,物理、魔法攻撃力の増加,物理/魔法攻撃力が500増加
905104,高級晩餐（小）の満腹感,物理、魔法防御力の増加,"物理/魔法防御力が1,200増加"
905105,高級晩餐（中）の満腹感,HP、MP増加,"HP/MPが2,000増加"
905106,高級晩餐（大）の満腹感,物理、魔法攻撃力の増加,"物理/魔法攻撃力が1,200増加"
905107,最高級晩餐（小）の満腹感,物理、魔法攻撃力、クリティカル増加,"物理/魔法防御力が2,000、クリティカルが500増加"
905108,最高級晩餐（中）の満腹感,HP、MP、クリティカル増加,"HP/MPが3,000、クリティカルが500増加"
905109,最高級晩餐（大）の満腹感,物理、魔法攻撃力、クリティカル増加,"物理/魔法攻撃力が2,000、クリティカルが500増加"
905501,物理攻撃力増加ポーション,物理攻撃力増加,物理攻撃力が10%増加
905502,魔法攻撃力増加ポーション,魔法攻撃力増加,魔法攻撃力が10%増加
905503,物理防御力増加ポーション,物理防御力増加,物理防御力が10%増加
905504,魔法防御力増加ポーション,魔法防御力増加,魔法防御力が10%増加
905505,移動速度増加ポーション,移動速度増加,移動速度が15%増加
905506,採集速度増加ポーション,採集速度増加,採集速度が50%増加
905507,攻撃速度増加ポーション,攻撃速度増加,攻撃速度が20%増加
905508,回避率増加ポーション,回避率増加,回避率が50%増加
905509,弾力増加ポーション,弾力増加,"弾力が10,000増加"
905510,防御無視ダメージ増加ポーション,防御無視ダメージ増加,"防御無視ダメージが2,000増加"
905511,固定ダメージ減少増加ポーション,固定ダメージ減少増加,"固定ダメージ減少が1,000増加"
905512,スキルクールタイム短縮ポーション,スキルクールタイム短縮,スキルクールタイムが30%短縮
905513,貫通増加ポーション,貫通力増加,"貫通力が10,000増加"
905514,ボスに与えるダメージ増加ポーション,ボスに与えるダメージ増加,ボスに与えるダメージが15%増加
905515,ボスから受けるダメージ減少ポーション,ボスから受けるダメージ減少,ボスから受けるダメージが5%減少
905516,モンスターコア獲得増加ポーション,モンスターコア獲得増加,モンスターコアの獲得率が25%増加（エリートダンジョンを除く）
905601,士気高揚ポーション,士気高揚,自分を含む周りの血盟員の移動速度が30%増加
905602,士気高揚効果,士気高揚効果,血盟員の移動速度が30%増加
905603,氷の嵐ポーション,氷の嵐,周りにいる敵の移動速度が50%減少
905604,氷の嵐効果,氷の嵐効果,移動速度が50%減少
905605,攻城破壊ポーション,攻城破壊,攻城のオブジェクトに与えるダメージが50%増加
905606,HP回復量増加ポーション,HP回復量増加,自分を含む周りの血盟員のHP回復量が50%増加
905607,HP回復量増加効果,HP回復量増加効果,血盟員のHP回復量が50%増加
905608,攻撃力狂化ポーション,攻撃力狂化,自分の防御力が60%減少し、攻撃力が20%増加
905609,防御力狂化ポーション,防御力狂化,自分の攻撃力が15%減少し、防御力が100%増加
905610,精神強化ポーション,精神強化,状態異常抵抗率が50%増加
905611,MP消滅ポーション,MP消滅,周りにいる敵のMPが1秒毎に20%減少
905612,MP消滅効果,MP消滅,MPが1秒毎に20%減少
906000,名誉の戦場の復活保護,名誉の戦場の復活保護,ダメージを受けず、敵を攻撃すると無敵状態が解除される
906001,名誉の戦場,HP回復,味方のHPが回復
906002,名誉の戦場,HP回復効果,味方のHPが回復
906003,名誉の戦場,移動速度増加,味方の移動速度が増加
906100,勇猛の戦場の復活保護,勇猛の戦場の復活保護,ダメージを受けず、敵を攻撃すると無敵状態が解除される
906101,勇猛の戦場,HP回復,HPが回復
906102,勇猛の戦場,移動速度増加,移動速度が増加
906500,闘技場復活保護強化効果,闘技場復活保護強化効果,ダメージを受けず、敵を攻撃すると無敵状態が解除される
906501,闘技場の聖域,闘技場の聖域,攻撃力、防御力、攻撃速度、移動速度が30%増加
11,ソウルショット,ソウルショット,ソウルショット
12,ノックバックテスト用,ノックダウン,ノックバックテスト用
100001,無敵強化効果,無敵,無敵強化効果
100002,透明強化効果,透明,透明強化効果
100003,ストロング強化効果,ストロング,ストロング強化効果
100004,スマート強化効果,スマート,スマート強化効果
100005,一撃必殺強化効果,一撃必殺,一撃必殺強化効果
100006,大地のオーラ,攻撃力増加,物理、魔法攻撃力が10%増加
100007,風のオーラ,攻撃力増加,物理、魔法攻撃力が10%増加
100008,祭壇の加護,攻撃力増加,祭壇の力が増加し、物理、魔法攻撃力が30%増加
100011,コンボ効果Lv{Param1},コンボ{Param2},10コンボ強化効果、アイコン表示X
100012,コンボ効果Lv{Param1},コンボ{Param2},20コンボ強化効果、アイコン表示X
100013,コンボ効果Lv{Param1},コンボ{Param2},40コンボ強化効果、アイコン表示X
100014,コンボ効果Lv{Param1},コンボ{Param2},60コンボ強化効果、アイコン表示X
100015,コンボ効果Lv{Param1},コンボ{Param2},90コンボ強化効果、アイコン表示X
100016,コンボ効果Lv{Param1},コンボ{Param2},120コンボ強化効果、アイコン表示X
100017,コンボ効果Lv{Param1},コンボ{Param2},160コンボ強化効果、アイコン表示X
100018,コンボ効果Lv{Param1},コンボ{Param2},200コンボ強化効果、アイコン表示X
100019,コンボ効果Lv{Param1},コンボ{Param2},250コンボ強化効果、アイコン表示X
100020,コンボ効果Lv{Param1},コンボ{Param2},300コンボ強化効果、アイコン表示X
100021,良心の呵責,攻撃力、防御力減少,良心の呵責が大きくなり、力が弱まる
100031,PVP補正強化効果,攻撃力、防御力増加,良心の呵責が大きくなり、力が弱まる
200000,保護,保護,無敵強化効果
