Name,TaskName,QuestNpcName,QuestNpcDialog,QuestNpcName2,QuestNpcDialog2
結界中的怪物,消滅戈索爾的親衛兵,淨化的妖精,"過去精靈們在這座島種了四棵世界樹，並設置了結界。
<p>多虧如此，這座島受到保護，免於遭到強力魔物的攻擊，故又稱為起始之島或冒險家之島。
<p>最近結界受到了黑暗的侵蝕。倘若結界崩毀，說話之島就很有可能會遭受強力魔物的攻擊。
<p>幸好使用淨化裝置，可以抵禦黑暗。但要想啟動淨化裝置的話，就需要你的幫助。",,
結界中的怪物,與淨化的妖精對話,,,,
淨化開始,保護淨化的妖精,淨化的妖精,大事不好了。魔物好像趁結界變弱從結界縫隙跑進來了。<p>得加緊淨化的腳步才行。為了淨化結界，得移動到此處的中心。快過去吧。,,
淨化開始,與淨化的妖精對話,,,,
前往淨化裝置之路,消滅戈索爾的親衛隊,淨化的妖精,越靠近中心，魔物越來越強。這怎麼可能，我甚至感覺到其中有個傢伙擁有強大的力量。<p>得趁他出現之前，處理掉其他魔物。請幫幫我。,,
前往淨化裝置之路,與淨化的妖精對話,,,,
結界中的不速之客,消滅戈索爾,淨化的妖精,啊啊！！！怎麼可能…魔物戈索爾！戈索爾居然在這裡！<p>得擊退戈索爾才行！,淨化的妖精,戈索爾這種魔物居然侵入結界裡，這是不可能會發生的事，<p>一定發生了什麼事情。得趕快先啟動淨化裝置。
結界中的不速之客,與淨化的妖精對話,,,,
結界中的不速之客,與淨化的妖精對話,,,,
第一次淨化,啟動移動魔法石,淨化的妖精,現在可以了。但是還不能放心。剩下三個結界的狀況應該也不好，<p>得再啟動其他結界的淨化裝置。拜託幫我到那時候吧！<p>首先得離開這裡。準備好的話，我會再找你的。來～利用這個移動魔法石，就可以出去外面。,,
第一次淨化,啟動移動魔法石,,,,
被封印的記憶之聖所,學習進入每日副本的方法,尼亞,是發生了什麼事呢？你說你也很難說明？<p>等一下。你消失的期間，我調查遺跡時發現了一些東西。那就是進入結界的方法。<p>我再找了一下發現，有其他比單純進入更有趣的方法。如何？感興趣嗎？<p>啊！我這麼做可不是為了進去救你出來，不要誤會了。,,
被封印的記憶之聖所,學習進入每日副本的方法,,,,
其實很溫柔,與垂釣者阿曼對話,尼亞,呼～今天真的發生了好多事。差不多該回去村莊了。<p>啊，在那之前，你可以答應我一個小請求嗎？你能在那邊的釣魚場幫我取得一些可以烤來吃的魚嗎？<p>我得做團長喜歡的烤魚。雖然是會給人許多工作的壞團長，但也是唯一真心為尼亞著想的人。<p>可以在釣魚場向常年在那的垂釣者詢問看看。,垂釣者 阿曼,喂～你喜歡釣魚嗎？你說什麼？尼亞的請求？又有一個犧牲者登場啦。她的專長就是使喚周遭的人啊。
完美的誘餌,取得吸血蝙蝠肉,垂釣者 阿曼,嗯…不過啊。我現在沒有魚，已經都賣掉了，<p>想再釣魚的話需要魚餌。偏偏魚餌也都用完了怎麼辦？<p>啊，你能幫我取得一下做魚餌用的吸血蝙蝠肉嗎？拿吸血蝙蝠肉來的話，我就多釣一些魚給你。,垂釣者 阿曼,"喔喔！你拿來真多啊。那要不要開始釣魚了呢？
<p>你也在這裡釣魚看看如何呢？之後搞不好會在這裡舉行釣魚大賽，得選好位置啊。"
釣魚的樂趣,拿烤蝙蝠肉給佩斯卡,垂釣者 阿曼,還需要更多的魚嗎？那也拜託其他垂釣者看看吧。<p>那邊有個叫佩斯卡的垂釣者。雖然外表看不出來，但釣魚實力可是相當驚人的！去找她吧。<p>對了，帶著烤吸血蝙蝠去的話，會更好說話的。<p>吃蝙蝠肉…多少還是令人覺得噁心啊。,,
掃光所有魚,尋找雜貨商潘,垂釣者 佩斯卡,"魚？怎麼辦？我釣的魚不久前都被雜貨商買走了。他給我很好的價錢。
<p>總之商人往那邊走了。雖然不知道他想做什麼，但他好像打算買下這裡所有垂釣者的魚？
<p>以後這裡變成釣魚場的話，他會是常客吧。",,
掃光所有魚,收集貓草,雜貨商潘,你看起來很可疑。嗯？在這裡遇見全身武裝的人，當然會警戒吧？你有什麼事？<p>啊，魚？你想買這些魚？但是我也需要。在這裡抓到的魚最好吃了，<p>真的需要魚的話，就拿釣魚場周圍的貓草來吧。<p>有那個貓草的話，我就不需要執著於魚了。,,
掃光所有魚,收集貓草,,,,
急躁的尼亞,尋找尼亞,雜貨商潘,我雖然喜歡貓草，但挖貓草時從根部散發的味道好噁心。來，這是說好的魚。貓咪雜貨商會遵守約定。,補給兵泰勒,我是補給兵泰勒。尼亞小姐說有急事，就把這裡交給我，她往那邊跑去了。<p>趕快追上去的話，應該能見到尼亞小姐。
急躁的尼亞,尋找考古團的箱子,尼亞,"大事不好了！我聽到類似尖叫的聲音所以跑來，結果爸爸跟考古團員都消失了！
<p>得看看有沒有被抓走的人留下的痕跡。請幫幫我！",,
急躁的尼亞,尋找考古團的箱子,,,,
急躁的尼亞,尋找考古團的披風,,,,
急躁的尼亞,尋找佩勒奈的背包,,,,
急躁的尼亞,尋找目擊者,尼亞,"這是爸爸的背包。爸爸不可能隨便丟棄他的背包！物品也都消失了…
<p>嗯？你叫我冷靜？好…好。如你所說，要離開這個地區只有一條路。搞不好路上會有目擊者！",,
急躁的尼亞,尋找目擊者,,,,
被奪走的拖運馬車,調查拖運馬車,海爾莉雅,"請…請幫幫我！突然有一些惡棍出現，把我的馬車搶走了。
<p>我的馬車應該還在這附近！在那裡…！！！就在那裡！！",海爾莉雅,謝…謝謝。多虧你，我才能找到我的馬車！
被奪走的拖運馬車,消滅可疑的魔法師,可疑的魔法師,我明明警告過你了，你還是要妨礙我嗎？膽子真大。我就在這裡結束你的生命！,,
被奪走的拖運馬車,消滅可疑的魔法師,,,,
逃脫的佩勒奈,與佩勒奈對話,海爾莉雅,可疑的人？我想起來了，除了我的馬車之外，還有另一輛馬車。但不知道為什麼他們卻只攻擊我的馬車…<p>啊！！那裡有人！！快…快去！！,,
需要安定劑,收集草原羚羊之角,佩勒奈,那些傢伙把團員帶走了。雖然我試著抵抗，但那些傢伙把我打暈了。嗚嗚嗚嗚…我需要冷靜下來才行。<p>你能抓這附近的羚羊，拿它的角粉給我嗎？聽說有鎮定心情的效果。,佩勒奈,現在終於能安定一點了。我說到哪裡了呢？沒錯，我打起精神後發現，被馬車載著往某處移動，<p>我拼命翻滾才能夠逃脫。這時候圓滾滾的身軀才發揮了作用啊…
追蹤綁架犯,跟隨佩勒奈,佩勒奈,現在不是說這個的時候，你幫我一下吧。都是跟著我到這裡的團員們。不能讓他們死在這裡，<p>我知道那些人帶走團員的方向。我會帶頭，你跟我來吧。,村莊哨兵,你說可疑的人嗎？因為這裡的流動人口很多，我們除了指名的通緝犯之外不會特別確認。
擁有情報的人,尋找統治者,村莊哨兵,去找村莊的統治者的話，搞不好能獲得什麼幫助。不只村莊，連村莊附近的情報也全在他手中。,統治者塔尼爾,綁架事件…最近也有冒險家們失蹤，跟那個可能也有關係啊。應該會指示調查了。
累積成就,學習成就,統治者塔尼爾,"等一下…我聽說了你的事。一到說話之島，就讓警衛隊欠你人情了。
<p>我也從港口管理人那聽說了。在我看來也是，你跟其他的冒險家有點不同。該怎麼說？感覺好像會做出很厲害的事？
<p>請空一點時間吧。我來告訴你確認<YellowBold>成就</>的方法。",,
累積成就,學習成就,,,,
應徵討伐隊,書寫討伐隊應徵表,統治者塔尼爾,我聽說了有人看到來歷不明的一群人往北方走了。很有可能就是你說的那些人。你能往那邊去嗎？<p>北方現在是跟獸人發生紛爭的區域，小心一點，我會先跟討伐隊長說。,討伐隊長奧斯汀,太優秀了！不愧是說話之島港口的英雄！
應徵討伐隊,書寫討伐隊應徵表,討伐隊長奧斯汀,"我從統治者的傳令得知了。你就是傳聞中的英雄啊。
<p>雖然聽說在港口及遺址很活躍，但我只相信我親眼看到的事。你能跟我們士兵們較勁，讓我看一下實力嗎？",,
應徵討伐隊,移動至路中間的空地,,,,
應徵討伐隊,向隊員炫耀,,,,
應徵討伐隊,向多數隊員炫耀,,,,
應徵討伐隊,向訓練教官炫耀,,,,
應徵討伐隊,向訓練教官炫耀,,,,
應徵討伐隊,與奧斯汀對話,,,,
其他的傭兵,尋找羅賽爾,討伐隊長奧斯汀,"這件事已經全權委任給某個傭兵團了，你就跟著他們行動吧。
<p>因為獸人突然變得猖獗，沒辦法把兵力調到其他地方了。抱歉沒辦法直接給你幫助。",羅賽爾,什麼？你？哈哈，很高興見到你！你在港口的戰鬥令人印象深刻。
佩勒奈託付的獎勵,尋找雜貨商人,羅賽爾,"佩勒奈聯絡我了。他說為了幫助你盡快解決這次的綁架事件，把某個東西寄放在雜貨商人那裡。
<p>大概也是為了獎勵素不相識的你幫他吧。
<p>嗯？我也不太清楚那是什麼。好奇的話，就趕快去找雜貨商人啊。",,
高級召喚,學習高級召喚,雜貨商人 亞奈斯,佩勒奈寄放的東西就是這個箱子。<YellowBold>高級裝備召喚箱</>。從現在起，我告訴你有關這個東西的事，你聽好了。,雜貨商人 亞奈斯,因為不是很常有的機會，錯過的話就太可惜了吧？<p>不要忘了，一定要拿著，成為不僅實力，連裝備都很優秀的傭兵！呵呵～
高級召喚,學習高級召喚,,,,
羅賽爾的口信,尋找統治者,雜貨商人 亞奈斯,"啊，對了，我在說明的時候，羅賽爾留了紙條。
<p><GreenBold>他說“記得來找統治者，我會在那裡與你見面。”</>？
<p>趕快回去看看吧。還是你還有事要找我？",,
支援村莊北方,尋找羅賽爾,統治者,마을로 들어온 것 같다는 그 상인들을 수소문해봤네. 결국 그동안 벌어진 주민 실종 사건과도 관련이 있다는 사실을 알아냈지.<p>현재 발굴단이 어느 쪽으로 보내졌는지 조사하고 있네. 마을 북쪽의 혼란에 정신이 팔려서 이런 큰일이 벌어지는 것을 몰랐군. 자네가 아니었다면 더 큰 희생자가 발생했을 것이야.<p>내가 이 사건을 집중적으로 조사하는 동안 자네가 마을 북쪽을 지원해주겠나? <p>자네가 만났던 용병 단원 러셀이 자네를 기다릴 걸세.,,
北方橋樑攻防戰,消滅獸人巡守,羅賽爾,你應該已經聽說了，在這個村莊的橋樑北方，現在正因為獸人引起的混亂而鬧的沸沸揚揚。<p>實力好的傭兵們組成討伐隊想壓制獸人，但他們不好對付。不知道為什麼，獸人拼命的抵抗。<p>哎呀！獸人來到這裡了！先消滅他們再過橋樑吧！,,
北方橋樑攻防戰,消滅獸人突擊兵,,,,
反擊,造訪臨時防禦基地,羅賽爾,"我看不能再這樣繼續下去了。我們需要另一個計劃。
<p>很好！就這樣做吧。空著防禦基地，等獸人前來襲擊我們，我們再從背後出其不易的奇襲他們。
<p>告訴笨獸人要怎麼用腦袋吧。",討伐隊長奧斯汀,這真的是很驚人的魔物啊。謝謝，要不是你，士兵們應該會受到很大的傷害，<p>聽著，士兵們都很感謝你。
反擊,襲擊,,,,
反擊,消滅掉入陷阱的獸人,,,,
反擊,卡勒佩歐斯登場,,,,
反擊,消滅卡勒佩歐斯,,,,
讓技能變更強！,學習提升技能,討伐隊長奧斯汀,雖然憑你的實力，去哪裡都不會吃虧，但還是有進步的空間，讓我告訴你提高實力的方法吧。<p>本來要進入軍隊我才會教，但多虧你讓我們避免了嚴重的傷害，我就特別告訴你。,,
讓技能變更強！,學習提升技能,,,,
爭奪主導權,消滅獸人哨兵,討伐隊長奧斯汀,那些傢伙又蜂擁而上了。我還以為到他們下次攻擊前還有時間。無知的獸人…沒有慈悲心也沒有禮貌，<p>但是那些傢伙的數量是有限的！只要能擋住這次的攻擊，他們也會氣勢大減的！好好地突襲他們，搶回主導權吧！先消滅守護這個哨所的巡守吧！,,
,與討伐隊長奧斯汀對話,,,,
拿出氣勢,消滅獸人強襲兵,討伐隊長奧斯汀,是獸人強襲兵！你能處理嗎？這是攸關這場戰鬥勝負的事！,,
被綁架者的行蹤,與羅賽爾對話,討伐隊長奧斯汀,統治者透過傳令送來了情報。說打聽出了被綁架的遺跡考古團與消失的居民的行蹤了。趕快去找羅賽爾吧。祝你好運。,,
與領導者的對決,向獸人王挑戰,羅賽爾,我打聽到考古團被綁架到這裡，<p>目前的問題是擋在路口的獸人。那個大傢伙好像是率領群隊的領導者。<p>不知道為什麼，他想要跟我們的代表對決。想讓他們讓開的話，就得擊倒那傢伙，你能挑戰看看嗎？,羅賽爾,我果然沒有看錯人。真厲害。之後有時間的話，也挑戰<YellowBold>競技場</>吧。這是最能在亞丁大陸揚名的方法之一。
與領導者的對決,向獸人王挑戰,,,,
與領導者的對決,阻止蜂擁而來的獸人,,,,
與領導者的對決,回到羅賽爾身邊,,,,
決鬥的達人,挑戰競技場,羅賽爾,既然提到了，我就告訴你參加<YellowBold>競技場</>的方法。,,
決鬥的達人,挑戰競技場,,,,
會合,尋找討伐副隊長,羅賽爾,"這裡的問題好像漸漸解決了，是時候去找失蹤的人了。
<p>我比你更了解說話之島，就讓我搜索吧。
<p>你就跟討伐隊會合，等待消息吧。",討伐副隊長亞瑟,你是<YellowBold>[player]</>嗎？我透過羅賽爾聽說了。你能在這裡一邊等待，一邊幫忙一下這裡的事嗎？<p>最近說話之島到處同時發生事件，人力相當的不足。
受到攻擊的魔法學校,尋找魔法學校老師,討伐副隊長亞瑟,呼～獸人搞的整座島一團亂啊。看起來也不像有什麼目的。真不知道為什麼那些傢伙要到處肆虐。<p>首先，你能去安赫班特魔法學校嗎？這裡的一部分獸人主力部隊出現在那裡。,,
精靈的花冠,跟隨魔法學校老師準備移動,魔法學校老師尤金,"你是<YellowBold>[player]</>嗎？嗯？你問我怎麼知道你？之後再慢慢解釋給你聽，現在我有別的話要跟你說。
<p>獸人好像很快就會衝進來，我們先換個地方說話吧。",魔法學校老師尤金,呼～這裡的話好像還好一點。<p>你有聽說過象牙塔嗎？位於亞丁大陸的中部。雖然應該很難相信，但這裡是象牙塔的地下。<p>安赫班特魔法學校為了安全地保管某物，用空間移動魔法連接象牙塔地下。
精靈的花冠,消滅蜂擁而來的獸人,,,,
精靈的花冠,啟動移動魔法石,,,,
精靈的花冠,啟動移動魔法石,,,,
祕密場所,消滅蘑菇,魔法學校老師尤金,"環顧四周的話，可以看到到處充滿了魔物吧？最近這裡開始有魔物出沒。
<p>回想一下後，我覺得跟獸人覬覦安赫班特魔法學校有關。
<p>從現在起，我們要做的事就是穿越魔物，拿著裡面保管的物品出來。得先消滅周遭的魔物了。拜託你了。",,
祕密場所,消滅隱遁普勒摩,,,,
祕密場所,回到魔法學校老師身邊,,,,
祕密場所,回到魔法學校老師身邊,魔法學校老師尤金,好像安全了，現在就來找物品的位置吧。再等一下下。,,
祕密場所,追蹤,,,,
利用裝備合成變強吧！,學習裝備合成方法,魔法學校老師尤金,咳呃。感覺被發現了。那一定是洞穴守衛！守護安塔瑞斯棲息地的強大魔物怎麼會進到這裡呢？<p>為了拿物品出來，只能擊倒洞穴守衛了。以你現在的武器很難對付他，我來幫你擁有更強大的武器吧。,魔法學校老師尤金,很好。成功了。現在拿物品去就行了，<p>你都來到了這裡，不能不告訴你物品的事啊。我們想找的東西叫精靈的花冠，<p>你好像已經發現了。沒錯，是能穿越說話之島結界的物品。
利用裝備合成變強吧！,學習裝備合成方法,,,,
守護花冠的人,消滅梅杜莎,魔法學校老師尤金,聽說洞穴守衛及魔物們聚集在精靈的花冠附近。先處理魔物吧。,,
守護花冠的人,尋找並回收精靈的花冠,,,,
守護花冠的人,消滅洞穴守衛,,,,
守護花冠的人,尋找並回收精靈的花冠,魔法學校老師尤金,拿到精靈的花冠了。我得準備離開此地了。,,
守護花冠的人,尋找並回收精靈的花冠,,,,
守護花冠的人,啟動移動魔法石,魔法學校老師尤金,很好。得離開這裡才行啊。啟動移動魔法石吧。,,
守護花冠的人,啟動移動魔法石,,,,
守護花冠的人,啟動移動魔法石,,,,
魔法學校要求支援,護衛魔法學校老師,魔法學校老師尤金,"突然增加的獸人及進入象牙塔地下的魔物…這些事情很難同時發生啊。
<p>感覺有什麼我們不知道的不祥之事正在發生。還有最後會發生與現在無法相比的大混亂。
<p>感覺現在光以魔法學校的力量也很難守住精靈的花冠。你能讓我跟討伐副隊長見面嗎？",,
護衛魔法學校老師,帶魔法學校老師到哨所,討伐副隊長亞瑟,能護送魔法學校的老師到村莊北方的橋梁附近的哨所嗎？由那位親自告訴統治者好像比較好。<p>還有，完成後你能再回到這裡嗎？這裡還需要你的幫忙。,,
回到討伐隊,帶著補給品回去,討伐隊員,你正要去找討伐副隊長嗎？那麼請幫我運送補給品及統治者的書信給討伐副隊長。,討伐副隊長亞瑟,嗯？連補給品也帶來啦。士兵們拜託的嗎？這些傢伙軍紀真差。這次的事情結束後，得讓他們接受精神教育了。<p>啊！拿統治者的書信來啦。辛苦了。
關於血盟,學習加入血盟方法,討伐副隊長亞瑟,依據總督府的指令，現在好像得慢慢地進入獸人群的中心。希望你能一起同行。<p>因為一個人很危險，我就告訴你有關血盟的情報，讓你能跟夥伴們一起戰鬥。,,
最終攻擊任務,尋找羅賽爾,討伐副隊長亞瑟,現在我們的士兵士氣很高，我們將開始我們的最終攻擊。<p>你跟羅賽爾進行最終攻擊任務吧。,,
戰勝紀念塔奪回作戰,移動至戰勝紀念塔,羅賽爾,我們的任務是奪回戰勝紀念塔及其周邊。我來打頭陣。跟我來。,提歐多爾,我一直在看你戰鬥。<p>我是銀光傭兵團的提歐多爾。
戰勝紀念塔奪回作戰,,羅賽爾,只是這一點程度的獸人。哈哈哈哈！等…等一下，他們現在在做什麼！？,,
戰勝紀念塔奪回作戰,破壞戰勝紀念塔,,,,
戰勝紀念塔奪回作戰,消滅復活的獸人王,,,,
戰勝紀念塔奪回作戰,消滅黑魔法師,,,,
戰勝紀念塔奪回作戰,消滅黑魔法師,羅賽爾,"那邊又有穿著魔法師服裝，看起來很可疑的人。我今天就把這些傢伙全部擊垮。到那邊去吧。
<p>啊，等一下……好像是認識的人？啊，是提歐多爾啊。",,
戰勝紀念塔奪回作戰,與提歐多爾對話,,,,
提歐多爾的關心,消滅獸人步兵,提歐多爾,"我來這裡是想來見在說話之島聲名大噪的英雄。你應該已經知道銀光傭兵團了…
<p>我想確認一下你的實力，可以嗎？你能先抓周圍的獸人來嗎？",提歐多爾,果然。雖然沒磨練過，但資質好像很充分。
傲慢之塔,挑戰傲慢之塔,提歐多爾,"我叫提歐多爾，我來自銀光傭兵團。跟你旁邊的羅賽爾是所屬同一個傭兵團。
<p>很久沒看到這麼令人印象深刻的戰鬥了。近來的冒險家很難有這種實力啊。但是，你看起來沒有解決目前狀況的能力。
<p>現在我就告訴你挑戰<YellowBold>傲慢之塔</>的方法，你可以在那裡證明你的實力。",,
傲慢之塔,挑戰傲慢之塔,,,,
傲慢之塔,挑戰傲慢之塔,提歐多爾,"你知道<YellowBold>符文刻印</>嗎？
<p>嗯……你沒聽說過吧？果然這時候出現好像是對的。準備好的話就跟我說，我說明<YellowBold>符文刻印</>給你聽。",,
傲慢之塔,與提歐多爾對話,,,,
傲慢之塔,與提歐多爾對話,提歐多爾,"為什麼要說明這個？我就簡單地說。
<p>銀光傭兵團對你<YellowBold>[player]</>有興趣。可以算是延攬你的事前步驟吧。
<p>還有什麼好奇的嗎？沒有的話，我就來說明<YellowBold>符文刻印</>。",,
傲慢之塔,學習符文刻印,,,,
傲慢之塔,學習符文刻印,,,,
