Id,SpotName,SpotTitle,Desc
1698,@15,時間凍結之地要塞,
1701,無法者的森林,無法者的森林,
1702,魔道的森林,魔道的森林,
1703,象牙塔噴火口,象牙塔噴火口,
1798,@16,象牙塔自治區要塞,
1801,龍之谷要塞入口,龍之谷要塞入口,
1802,龍族之地,龍族之地,
1803,邪惡裂縫,邪惡裂縫,
1898,@13,龍之谷要塞,
10000,下巨人的實驗室,下巨人的實驗室,
10001,@10000,@10000,
10002,@10000,@10000,
10003,殷海薩的空間,신의 선물,
10004,格蘭肯的空間,@10003,
20001,精靈廢墟地下1樓,精靈廢墟地下1樓,
20101,精靈廢墟地下2樓,精靈廢墟地下2樓,
20201,螞蟻洞窟地下1樓,螞蟻洞窟地下1樓,
20301,螞蟻洞窟地下2樓,螞蟻洞窟地下2樓,
20401,克魯瑪高塔2樓,克魯瑪高塔2樓,
20501,克魯瑪高塔3樓,克魯瑪高塔3樓,
20601,象牙塔地下1樓,象牙塔地下1樓,
20701,象牙塔地下2樓,象牙塔地下2樓,
20801,象牙塔地下3樓,象牙塔地下3樓,
30000,,通往說話之島西部的道路,說話之島東部 -> 說話之島西部
30001,,古魯丁行船碼頭,說話之島東部 -> 古魯丁街道
30002,,通往掃蕩說話之島東部的道路,說話之島西部 -> 說話之島東部
30007,,古魯丁渡船口,古魯丁街道 -> 說話之島東部
30008,,通往古魯丁平原的道路,古魯丁街道 -> 古魯丁平原
30009,,通往古魯丁街道的道路,古魯丁平原 -> 古魯丁街道
30010,,通往溫達伍德莊園的道路,古魯丁平原 -> 溫達伍德莊園
30011,,通往古魯丁平原的道路,溫達伍德莊園 -> 古魯丁平原
30012,,通往荒原的道路,溫達伍德莊園 -> 荒原
30013,,@30010,荒原 -> 溫達伍德莊園
30014,,通往狄恩牧草地的道路,荒原 -> 狄恩牧草地
30021,,@30012,狄恩牧草地 -> 荒原
30022,,通往克魯瑪沼澤的道路,狄恩牧草地 -> 克魯瑪沼澤
30023,,@30014,克魯瑪沼澤 -> 狄恩牧草地
30024,,通往鬥爭的山峰的道路,克魯瑪沼澤 -> 鬥爭的山峰
30029,,@30022,鬥爭的山峰 -> 克魯瑪沼澤
30030,,通往吶喊之地的道路,鬥爭的山峰 -> 吶喊之地
30031,,@30024,吶喊之地 -> 鬥爭的山峰
30032,,通往奇岩自治區的道路,吶喊之地->奇岩自治區
30033,,@30030,奇岩自治區->吶喊之地
30034,,通往死亡之霧海岸的道路,奇岩自治區->死亡之霧海岸
30035,,通往死亡小徑之路,奇岩自治區 -> 死亡小徑
30036,,@30032,死亡之霧海岸->奇岩自治區
30037,,惡魔島行船碼頭,死亡之霧海岸->惡魔島
30038,,奇岩行船碼頭,惡魔島->死亡之霧海岸
30039,,@30032,死亡小徑 -> 奇岩自治區
30054,,자켄의 해적선 가는 길,악마섬 -> 자켄의 해적선
30055,,악마섬 가는 길,자켄의 해적선 -> 악마섬
330001,,주술사의 마을 입구,주술사의 마을 입구
330011,,@330001,@330001
330101,,원한의 구덩이 입구,원한의 구덩이 입구
330111,,@330101,@330101
60001,,官方新手教學用(臨時),
70001,,亞丁城外圍,
100200,,精靈廢墟地下1樓-任務地圖,
100204,@20401,克魯瑪高塔2樓-任務地圖,
100003,古魯丁街道-重生點1,古魯丁港口-任務地圖,
100018,,魔物召喚石內部-任務地圖,魔物召喚石內部
200001,,提歐多爾的異度空間,提歐多爾的異度空間
200002,,地下室,地下室
200003,습격당한 야영지 입구,습격당한 야영지 입구,
200004,歐瑞城外圍,歐瑞城外圍,
200005,오렌 성 지하감옥,오렌 성 지하감옥,
200200,,鮮血之王的領地,鮮血之王的領地
211000,,說話之島第一個結界-任務地圖,說話之島第一個結界
211001,,說話之島第二個結界-任務地圖,
211002,,說話之島第三個結界-任務地圖,
211003,,說話之島第四個結界-任務地圖,
200206,,札肯的陷阱入口,象牙塔地下1樓
213000,,黑暗團體的實驗室,黑暗團體的實驗室
211010,,거인의 연구실,거인의 연구실
200010,,@200206,札肯的陷阱入口
200011,,札肯的陷阱中心,札肯的陷阱中心
210206,@20601,상아탑 지하 1층 입구,
210207,@20701,상아탑 지하 2층 입구,
210208,악마섬,환영의 악마섬,
21099,,死亡的基洛德'首領位置,
21697,,萊可'首領位置,
21698,,蕾貝卡'首領位置,
20298,,精靈牧者'首領位置,
20398,,裘迪厄'首領位置,
20498,,銀鬍子'首領位置,
20598,,貝帕羅'首領位置,
20698,,卡吉勒'首領位置,
20798,,弗雷坤'首領位置,
20898,,西斯'首領位置,
20998,,阿瑪迪斯'首領位置,
21198,,史坦諾亞'首領位置,
21298,,마샤' 보스 위치,
40201,자켄의 유령선,자켄의 유령선,
20181,,黑齒,
20182,,銀魂,
20183,,坤斯羅,
20184,,烏勒卡,
20185,,科巴卡,
20281,,要害刺擊,
20282,,赤紅魯茲,
20283,,塔卡,
20284,,貝因王,
30081,@20001,可怕之翼,
30082,@20001,盧卡溫,
30083,@20001,瑞克妮,
30181,@20101,瑪尼亞科斯,
30182,@20101,畢拉斯,
30183,@20101,死亡檢察官,
30184,@20101,尼克魯斯,
20381,,凱那因,
20382,,弗蘭奇,
20383,,梅爾維樂,
20384,,莫列蒂,
20385,,沃巴勒,
20386,,阿爾,
20481,,威漢德,
20482,,屯費思,
20483,,卡鬥斯,
20484,,寇鬥斯,
20485,,寇思,
20486,,圖雷卡,
20581,,影翼,
20582,,魯因萬德羅,
20583,,光齒,
20584,,虎卡,
20585,,白齒,
20586,,特洛卡,
20681,,桑德艾,
20682,,雷德洛,
20683,,波音特,
20684,,葛萊德,
20685,,砂石埋伏者,
20686,,石心,
20687,,沙之心,
30281,@20201,里柏,
30282,@20201,螞蟻洞窟監督官,
30381,@20301,螞蟻洞窟親衛隊長,
30382,@20301,產卵地管理者,
20781,,布爾克,
20782,,巴洛克,
20783,,莫克,
20784,,斯洛須,
20785,,克洛須,
20786,,巴拉須,
20787,,斯克利須,
20881,,黎斯托,
20882,,倫德,
20883,,摩根,
20884,,潔魯娜,
20885,,阿凱恩,
20981,,山峰襲擊者,
20982,,塔坦,
20983,,塔勒阿坦,
20984,,吐坦,
20985,,奧巴坎,
21081,,吶喊者,
21082,,芙蘿拉,
21083,,裘那坦,
21084,,尖叫安特,
21085,,牛仔,
21086,,辛斯特洛斯,
21087,,瓦薩扎勒,
30481,@20401,米斯提,
30482,@20401,斯泰雷歐斯,
30483,@20401,莫勒戴歐大師,
30484,@20401,賽勒弗普因,
30581,@20501,葛拉裘,
30582,@20501,尤里烏斯,
30583,@20501,瑪格那斯,
21181,,艾倫,
21182,,畢勒,
21183,,泰絲,
21184,,拉許寇斯,
21185,,夏寇斯,
21186,,魯斯,
21187,,達斯,
21281,,魯爾,
21282,,愛逢斯,
21283,,霍士德,
21284,,默德斯,
21285,,魯卡,
21286,,黑特,
30691,@20601,莫辛普,
30692,@20601,柯魯皮歐,
30693,@20601,普雷多,
21382,,本斯汀,
21381,,露亞,
21383,,艾伯特,
21384,,傑夫,
21481,,高洛克,
21482,,貝洛克,
21483,,傑森,
21484,,溫巴,
21485,,亞加雷斯,
21486,,拉伯拉斯,
21487,,比黑倫,
30791,@20701,禿鷲,
30792,@20701,格魯古,
30793,@20701,莫魯皮斯,
30891,@20801,骷顱獵人,
30892,@20801,克利亞泰斯,
30893,@20801,沙塵暴,
21581,,東巴,
21582,,雷許,
21583,,彭塔,
21584,,坤塔,
21585,,夏塔,
21586,,塔布彈,
21681,,拉勒巴,
21682,,雷巴,
21683,,霍斯特蘑菇,
21684,,哈爾帆,
21685,,暗影,
21781,,塔勒巴,
21782,,瑪拉塔,
21783,,科塔,
21784,,莫勒塔,
21785,,瑪伊塔,
21786,,阿里塔,
21881,,豺狼戰士,
21882,,豺狼射手,
21883,,奸詐的豺狼首領,
21884,,骷髏搜查兵,
21885,,骷髏巡守,
21886,,海賊殭屍,
