Id,Name,Desc
102,@87,@10
103,@87,@12
104,@87,@12
105,@87,@12
107,探索象牙塔地下1樓,消滅尖刺迪克爾{TaskCount}隻
108,@107,消滅被汙染的蘑菇{TaskCount}隻
109,@107,@107
110,@107,@108
111,@107,消滅莫辛普{TaskCount}次
112,@107,消滅柯魯皮歐{TaskCount}次
113,@107,消滅普雷多{TaskCount}次
114,@107,@10
115,@107,@10
116,@107,@10
117,@107,@12
118,@107,@12
119,@107,@12
120,探索象牙塔地下2樓,消滅沼澤梅杜莎{TaskCount}隻
121,@120,消滅洞穴梅杜莎{TaskCount}隻
122,@120,消滅司塔卡拓士兵{TaskCount}隻
123,@120,消滅司塔卡拓騎兵{TaskCount}隻
124,@120,@120
125,@120,@121
126,@120,@122
127,@120,@123
128,@120,消滅禿鷲{TaskCount}次
129,@120,消滅格魯古{TaskCount}次
130,@120,消滅莫魯皮斯{TaskCount}次
131,@120,@10
132,@120,@10
133,@120,@10
134,@120,@12
135,@120,@12
136,探索象牙塔地下3樓,消滅骷髏突擊兵{TaskCount}隻
137,@136,消滅黑之聖歌團靈魂普伊瑪{TaskCount}隻
138,@136,消滅黑之聖歌團黑暗普伊瑪{TaskCount}隻
139,@136,@136
140,@136,@137
141,@136,@138
142,@136,消滅骷髏追擊者{TaskCount}次
143,@136,消滅克利亞泰斯{TaskCount}次
144,@136,消滅沙塵暴{TaskCount}次
145,@136,@10
146,@136,@10
147,@136,@10
148,@136,@12
149,@136,@12
150,상아탑 지하 연구소 공략,뒤틀린 실험체 {TaskCount}마리 처치
151,@150,통제불능 골렘 {TaskCount}마리 처치
152,@150,구속된 실험체 {TaskCount}마리 처치
153,@150,오작동 하는 기계골렘 {TaskCount}마리 처치
154,@150,잠들지 못한 수습생 {TaskCount}마리 처치
155,@150,잠들지 못한 마법사 {TaskCount}마리 처치
156,@150,어둠의 결사 조사자 {TaskCount}마리 처치
157,@150,어둠의 결사 수호자 {TaskCount}마리 처치
158,@150,어둠의 결사 연구원 {TaskCount}마리 처치
159,@150,뒤틀린 조수 {TaskCount}마리 처치
160,@150,지하 바실리스크 {TaskCount}마리 처치
161,@150,아돌프 {TaskCount}회 처치
162,@150,게노스 {TaskCount}회 처치
163,@150,알렉산더 {TaskCount}회 처치
164,@150,트라소스 {TaskCount}회 처치
165,@150,바바라 {TaskCount}회 처치
166,@150,아모스 {TaskCount}회 처치
167,@150,엔클레마 {TaskCount}회 처치
168,@150,클라우드 {TaskCount}회 처치
169,@150,소포스 {TaskCount}회 처치
170,@150,에드윈 {TaskCount}회 처치
171,@150,에나스 {TaskCount}회 처치
172,@150,@10
173,@150,@10
174,@150,@10
175,@150,@10
176,@150,@10
177,@150,@10
178,@150,@10
179,@150,@10
180,@150,@10
181,@150,@10
182,@150,@10
184,@150,@12
185,@150,@12
186,@150,@12
187,@150,@12
188,@150,@12
189,@150,@12
190,@150,@12
191,@150,@12
192,@150,@12
193,@150,@12
194,@150,@12
195,비밀의 숲 상층 공략,숲의 그렌델 {TaskCount}마리 처치
196,@195,독성 아트록스 {TaskCount}마리 처치
197,@195,비밀의 감시자 {TaskCount}마리 처치
198,@195,숲의 감시자 {TaskCount}마리 처치
199,@195,@195
200,@195,@196
201,@195,@197
202,@195,@198
203,@195,아르고스 {TaskCount}회 처치
204,@195,헬리사 {TaskCount}회 처치
205,@195,슬링 {TaskCount}회 처치
206,@195,@10
207,@195,@10
208,@195,@10
209,@195,@12
210,@195,@12
211,비밀의 숲 하층 공략,판 디펜더 {TaskCount}마리 처치
212,@211,님프 슬래셔 {TaskCount}마리 처치
213,@211,님프 어벤져 {TaskCount}마리 처치
214,@211,비밀의 서큐버스 {TaskCount}마리 처치
215,@211,@211
216,@211,@212
217,@211,@213
218,@211,@214
219,@211,바누크 {TaskCount}회 처치
220,@211,케일린 {TaskCount}회 처치
221,@211,베일로스 {TaskCount}회 처치
222,@211,@10
223,@211,@10
224,@211,@10
225,@211,@12
226,@211,@12
227,비밀의 숲 학살지 공략,길잃은 리자드맨 투사 {TaskCount}마리 처치
228,@227,길잃은 리자드맨 전사 {TaskCount}마리 처치
229,@227,식인 숲 거미 {TaskCount}마리 처치
230,@227,격노한 페어리 윌로우 {TaskCount}마리 처치
231,@227,인트레피데즈 {TaskCount}회 처치
232,@227,아베투라 {TaskCount}회 처치
233,@227,가리 {TaskCount}회 처치
234,@227,알카이오스 {TaskCount}회 처치
235,@227,@10
236,@227,@10
237,@227,@10
238,@227,@10
239,@227,@12
240,@227,@12
241,@227,@12
242,@227,@12
