PetInfoId,Grade,Level,ExpForNextLevel,Resource,EffectSpeed,EffectType1,EffectParam1,EffectType2,EffectParam2,EffectType3,EffectParam3,EffectType4,EffectParam4,EffectType5,EffectParam5,EffectType6,EffectParam6,EffectType7,EffectParam7,EffectType8,EffectParam8,SpawnEffect,DespawnEffect
1,1,17,6,BlackBear,640,1,84,2,84,60,109,67,63,102,37,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,1,18,6,BlackBear,640,1,88,2,88,60,114,67,66,102,39,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,1,19,6,BlackBear,640,1,92,2,92,60,119,67,69,102,41,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,1,20,6,BlackBear,640,1,96,2,96,60,124,67,72,102,43,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,2,1,8,BlackBear,640,1,102,2,102,60,132,67,77,102,46,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,2,2,8,BlackBear,640,1,112,2,112,60,145,67,84,102,50,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,2,3,8,BlackBear,640,1,122,2,122,60,158,67,92,102,55,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,2,4,8,BlackBear,640,1,132,2,132,60,171,67,100,102,59,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,2,5,9,BlackBear,640,1,142,2,142,60,184,67,107,102,64,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,2,6,9,BlackBear,640,1,153,2,153,60,198,67,115,102,69,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,2,7,9,BlackBear,640,1,163,2,163,60,211,67,123,102,73,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,2,8,9,BlackBear,640,1,173,2,173,60,224,67,130,102,78,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,2,9,10,BlackBear,640,1,183,2,183,60,237,67,138,102,82,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,2,10,10,BlackBear,640,1,193,2,193,60,250,67,146,102,87,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,2,11,10,BlackBear,640,1,204,2,204,60,264,67,154,102,92,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,2,12,10,BlackBear,640,1,214,2,214,60,277,67,161,102,96,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,2,13,12,BlackBear,640,1,224,2,224,60,290,67,169,102,101,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,2,14,12,BlackBear,640,1,234,2,234,60,303,67,177,102,105,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,2,15,12,BlackBear,640,1,244,2,244,60,316,67,184,102,110,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,2,16,12,BlackBear,640,1,255,2,255,60,330,67,192,102,115,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,2,17,13,BlackBear,640,1,265,2,265,60,343,67,200,102,119,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,2,18,13,BlackBear,640,1,275,2,275,60,356,67,207,102,124,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,2,19,13,BlackBear,640,1,285,2,285,60,369,67,215,102,128,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,2,20,13,BlackBear,640,1,295,2,295,60,382,67,223,102,133,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,3,1,15,BlackBear,640,1,315,2,315,60,408,67,238,102,142,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,3,2,15,BlackBear,640,1,330,2,330,60,428,67,249,102,149,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,3,3,15,BlackBear,640,1,346,2,346,60,448,67,261,102,156,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,3,4,15,BlackBear,640,1,362,2,362,60,469,67,273,102,163,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,3,5,16,BlackBear,640,1,378,2,378,60,489,67,285,102,170,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,3,6,16,BlackBear,640,1,393,2,393,60,510,67,297,102,177,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,3,7,16,BlackBear,640,1,409,2,409,60,530,67,309,102,184,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,3,8,16,BlackBear,640,1,425,2,425,60,550,67,321,102,191,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,3,9,17,BlackBear,640,1,441,2,441,60,571,67,333,102,198,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,3,10,17,BlackBear,640,1,456,2,456,60,591,67,345,102,205,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,3,11,17,BlackBear,640,1,472,2,472,60,612,67,357,102,213,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,3,12,17,BlackBear,640,1,488,2,488,60,632,67,368,102,220,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,3,13,18,BlackBear,640,1,504,2,504,60,652,67,380,102,227,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,3,14,18,BlackBear,640,1,519,2,519,60,673,67,392,102,234,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,3,15,18,BlackBear,640,1,535,2,535,60,693,67,404,102,241,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,3,16,18,BlackBear,640,1,551,2,551,60,714,67,416,102,248,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,3,17,20,BlackBear,640,1,567,2,567,60,734,67,428,102,255,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,3,18,20,BlackBear,640,1,582,2,582,60,754,67,440,102,262,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,3,19,20,BlackBear,640,1,598,2,598,60,775,67,452,102,269,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,3,20,20,BlackBear,640,1,614,2,614,60,795,67,464,102,276,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,4,1,23,BlackBear,640,1,656,2,656,60,850,67,496,102,295,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,4,2,23,BlackBear,640,1,675,2,675,60,875,67,510,102,303,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,4,3,23,BlackBear,640,1,695,2,695,60,901,67,525,102,312,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,4,4,23,BlackBear,640,1,715,2,715,60,926,67,540,102,321,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,4,5,25,BlackBear,640,1,734,2,734,60,952,67,555,102,330,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,4,6,25,BlackBear,640,1,754,2,754,60,977,67,570,102,339,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,4,7,25,BlackBear,640,1,774,2,774,60,1003,67,585,102,348,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,4,8,25,BlackBear,640,1,793,2,793,60,1028,67,600,102,356,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,4,9,26,BlackBear,640,1,813,2,813,60,1054,67,615,102,365,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,4,10,26,BlackBear,640,1,833,2,833,60,1079,67,629,102,374,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,4,11,26,BlackBear,640,1,852,2,852,60,1105,67,644,102,383,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,4,12,26,BlackBear,640,1,872,2,872,60,1130,67,659,102,392,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,4,13,27,BlackBear,640,1,892,2,892,60,1156,67,674,102,401,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,4,14,27,BlackBear,640,1,911,2,911,60,1181,67,689,102,410,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,4,15,27,BlackBear,640,1,931,2,931,60,1207,67,704,102,418,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,4,16,27,BlackBear,640,1,951,2,951,60,1232,67,719,102,427,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,4,17,29,BlackBear,640,1,970,2,970,60,1258,67,734,102,436,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,4,18,29,BlackBear,640,1,990,2,990,60,1283,67,748,102,445,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,4,19,29,BlackBear,640,1,1010,2,1010,60,1309,67,763,102,454,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,4,20,29,BlackBear,640,1,1029,2,1029,60,1334,67,778,102,463,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,5,1,33,BlackBear,640,1,1101,2,1101,60,1427,67,832,102,495,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,5,2,33,BlackBear,640,1,1123,2,1123,60,1455,67,848,102,504,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,5,3,33,BlackBear,640,1,1145,2,1145,60,1484,67,865,102,514,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,5,4,33,BlackBear,640,1,1167,2,1167,60,1512,67,881,102,524,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,5,5,35,BlackBear,640,1,1189,2,1189,60,1541,67,898,102,534,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,5,6,35,BlackBear,640,1,1211,2,1211,60,1569,67,915,102,544,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,5,7,35,BlackBear,640,1,1233,2,1233,60,1598,67,931,102,554,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,5,8,35,BlackBear,640,1,1255,2,1255,60,1626,67,948,102,564,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,5,9,36,BlackBear,640,1,1277,2,1277,60,1655,67,965,102,574,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,5,10,36,BlackBear,640,1,1299,2,1299,60,1683,67,981,102,584,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,5,11,36,BlackBear,640,1,1321,2,1321,60,1712,67,998,102,594,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,5,12,36,BlackBear,640,1,1343,2,1343,60,1740,67,1015,102,603,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,5,13,38,BlackBear,640,1,1365,2,1365,60,1769,67,1031,102,613,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,5,14,38,BlackBear,640,1,1387,2,1387,60,1798,67,1048,102,623,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,5,15,38,BlackBear,640,1,1409,2,1409,60,1826,67,1064,102,633,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,5,16,38,BlackBear,640,1,1431,2,1431,60,1855,67,1081,102,643,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,5,17,39,BlackBear,640,1,1453,2,1453,60,1883,67,1098,102,653,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,5,18,39,BlackBear,640,1,1475,2,1475,60,1912,67,1114,102,663,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,5,19,39,BlackBear,640,1,1497,2,1497,60,1940,67,1131,102,673,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,5,20,39,BlackBear,640,1,1519,2,1519,60,1969,67,1148,102,683,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,6,1,60,BlackBear,640,1,1625,2,1625,60,2106,67,1228,102,730,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,6,2,60,BlackBear,640,1,1649,2,1649,60,2137,67,1246,102,740,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,6,3,60,BlackBear,640,1,1673,2,1673,60,2169,67,1264,102,751,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,6,4,60,BlackBear,640,1,1698,2,1698,60,2200,67,1283,102,762,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,6,5,63,BlackBear,640,1,1722,2,1722,60,2232,67,1301,102,773,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,6,6,63,BlackBear,640,1,1746,2,1746,60,2263,67,1320,102,784,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,6,7,63,BlackBear,640,1,1771,2,1771,60,2295,67,1338,102,795,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,6,8,63,BlackBear,640,1,1795,2,1795,60,2327,67,1356,102,806,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,6,9,65,BlackBear,640,1,1820,2,1820,60,2358,67,1375,102,817,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,6,10,65,BlackBear,640,1,1844,2,1844,60,2390,67,1393,102,828,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,6,11,65,BlackBear,640,1,1868,2,1868,60,2421,67,1412,102,839,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,6,12,65,BlackBear,640,1,1893,2,1893,60,2453,67,1430,102,850,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,6,13,67,BlackBear,640,1,1917,2,1917,60,2485,67,1449,102,861,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,6,14,67,BlackBear,640,1,1941,2,1941,60,2516,67,1467,102,872,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,6,15,67,BlackBear,640,1,1966,2,1966,60,2548,67,1485,102,883,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,6,16,67,BlackBear,640,1,1990,2,1990,60,2579,67,1504,102,894,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,6,17,69,BlackBear,640,1,2015,2,2015,60,2611,67,1522,102,905,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,6,18,69,BlackBear,640,1,2039,2,2039,60,2643,67,1541,102,916,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,6,19,69,BlackBear,640,1,2063,2,2063,60,2674,67,1559,102,927,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,6,20,69,BlackBear,640,1,2088,2,2088,60,2706,67,1577,102,938,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,6,21,90,BlackBear,650,1,2150,2,2150,60,2787,67,1624,102,966,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,6,22,111,BlackBear,660,1,2213,2,2213,60,2868,67,1671,102,994,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,6,23,132,BlackBear,670,1,2275,2,2275,60,2949,67,1718,102,1022,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,6,24,153,BlackBear,680,1,2338,2,2338,60,3030,67,1766,102,1050,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,6,25,174,BlackBear,690,1,2401,2,2401,60,3111,67,1813,102,1078,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,6,26,195,BlackBear,700,1,2463,2,2463,60,3193,67,1860,102,1106,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,6,27,216,BlackBear,710,1,2526,2,2526,60,3274,67,1908,102,1134,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,6,28,237,BlackBear,720,1,2589,2,2589,60,3355,67,1955,102,1163,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,6,29,258,BlackBear,735,1,2651,2,2651,60,3436,67,2002,102,1191,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
1,6,30,279,BlackBear,750,1,2714,2,2714,60,3517,67,2050,102,1219,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,1,1,2,KnightHorse,670,21,24,22,24,58,26,51,16,102,10,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,1,2,2,KnightHorse,670,21,28,22,28,58,31,51,19,102,12,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,1,3,2,KnightHorse,670,21,33,22,33,58,36,51,22,102,14,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,1,4,2,KnightHorse,670,21,38,22,38,58,41,51,25,102,16,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,1,5,4,KnightHorse,670,21,43,22,43,58,46,51,28,102,18,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,1,6,4,KnightHorse,670,21,48,22,48,58,52,51,32,102,20,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,1,7,4,KnightHorse,670,21,52,22,52,58,57,51,35,102,22,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,1,8,4,KnightHorse,670,21,57,22,57,58,62,51,38,102,24,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,1,9,6,KnightHorse,670,21,62,22,62,58,67,51,41,102,26,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,1,10,6,KnightHorse,670,21,67,22,67,58,72,51,44,102,28,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,1,11,6,KnightHorse,670,21,72,22,72,58,78,51,48,102,30,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,1,12,6,KnightHorse,670,21,76,22,76,58,83,51,51,102,32,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,1,13,7,KnightHorse,670,21,81,22,81,58,88,51,54,102,34,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,1,14,7,KnightHorse,670,21,86,22,86,58,93,51,57,102,36,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,1,15,7,KnightHorse,670,21,91,22,91,58,98,51,60,102,38,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,1,16,7,KnightHorse,670,21,96,22,96,58,104,51,64,102,40,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,1,17,9,KnightHorse,670,21,100,22,100,58,109,51,67,102,42,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,1,18,9,KnightHorse,670,21,105,22,105,58,114,51,70,102,44,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,1,19,9,KnightHorse,670,21,110,22,110,58,119,51,73,102,46,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,1,20,9,KnightHorse,670,21,115,22,115,58,124,51,76,102,48,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,2,1,12,KnightHorse,670,21,123,22,123,58,132,51,81,102,51,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,2,2,12,KnightHorse,670,21,135,22,135,58,145,51,89,102,56,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,2,3,12,KnightHorse,670,21,147,22,147,58,158,51,97,102,61,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,2,4,12,KnightHorse,670,21,159,22,159,58,171,51,105,102,66,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,2,5,14,KnightHorse,670,21,172,22,172,58,184,51,113,102,71,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,2,6,14,KnightHorse,670,21,184,22,184,58,198,51,121,102,76,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,2,7,14,KnightHorse,670,21,196,22,196,58,211,51,129,102,81,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,2,8,14,KnightHorse,670,21,209,22,209,58,224,51,137,102,86,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,2,9,15,KnightHorse,670,21,221,22,221,58,237,51,145,102,91,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,2,10,15,KnightHorse,670,21,233,22,233,58,250,51,153,102,96,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,2,11,15,KnightHorse,670,21,246,22,246,58,264,51,162,102,102,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,2,12,15,KnightHorse,670,21,258,22,258,58,277,51,170,102,107,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,2,13,17,KnightHorse,670,21,270,22,270,58,290,51,178,102,112,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,2,14,17,KnightHorse,670,21,282,22,282,58,303,51,186,102,117,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,2,15,17,KnightHorse,670,21,295,22,295,58,316,51,194,102,122,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,2,16,17,KnightHorse,670,21,307,22,307,58,330,51,202,102,127,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,2,17,19,KnightHorse,670,21,319,22,319,58,343,51,210,102,132,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,2,18,19,KnightHorse,670,21,332,22,332,58,356,51,218,102,137,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,2,19,19,KnightHorse,670,21,344,22,344,58,369,51,226,102,142,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,2,20,19,KnightHorse,670,21,356,22,356,58,382,51,234,102,147,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,3,1,22,KnightHorse,670,21,380,22,380,58,408,51,250,102,157,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,3,2,22,KnightHorse,670,21,399,22,399,58,428,51,262,102,164,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,3,3,22,KnightHorse,670,21,418,22,418,58,448,51,275,102,172,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,3,4,22,KnightHorse,670,21,437,22,437,58,469,51,287,102,180,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,3,5,24,KnightHorse,670,21,456,22,456,58,489,51,300,102,188,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,3,6,24,KnightHorse,670,21,475,22,475,58,510,51,312,102,196,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,3,7,24,KnightHorse,670,21,494,22,494,58,530,51,325,102,204,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,3,8,24,KnightHorse,670,21,513,22,513,58,550,51,337,102,211,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,3,9,26,KnightHorse,670,21,532,22,532,58,571,51,350,102,219,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,3,10,26,KnightHorse,670,21,551,22,551,58,591,51,362,102,227,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,3,11,26,KnightHorse,670,21,570,22,570,58,612,51,375,102,235,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,3,12,26,KnightHorse,670,21,589,22,589,58,632,51,387,102,243,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,3,13,27,KnightHorse,670,21,608,22,608,58,652,51,400,102,251,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,3,14,27,KnightHorse,670,21,627,22,627,58,673,51,412,102,259,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,3,15,27,KnightHorse,670,21,646,22,646,58,693,51,425,102,266,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,3,16,27,KnightHorse,670,21,665,22,665,58,714,51,437,102,274,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,3,17,29,KnightHorse,670,21,684,22,684,58,734,51,450,102,282,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,3,18,29,KnightHorse,670,21,703,22,703,58,754,51,462,102,290,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,3,19,29,KnightHorse,670,21,722,22,722,58,775,51,475,102,298,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,3,20,29,KnightHorse,670,21,741,22,741,58,795,51,487,102,306,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,4,1,35,KnightHorse,670,21,792,22,792,58,850,51,521,102,327,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,4,2,35,KnightHorse,670,21,815,22,815,58,875,51,536,102,336,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,4,3,35,KnightHorse,670,21,839,22,839,58,901,51,552,102,346,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
2,4,4,35,KnightHorse,670,21,863,22,863,58,926,51,567,102,356,253,,253,,253,,Common/VehicleSpawn,Common/VehicleSpawn
