Id,Name,Description,EffectDescription,SkillDialogue
14131,@11131,@11131,@11131,
14132,@11132,@11132,@11124,
14133,@11133,@11133,@11131,
11211,Bofetada,"<SkillTitle>[Solo espada y escudo]</>
Oscila el arma en un amplio arco que inflige daño a los enemigos, los derriba y los provoca.","Daño: {[Use34Param]1%}% de ATQ +{1}.
Derriba el objetivo durante 2 s.
Aggro +50%",
11212,Represalia,"<SkillTitle>[Solo espada y escudo]</>
Un grito que provoca a los enemigos. Los que golpees pierden control y habilidades.","Daño: Causa {[Use34Param]1%}% de ATQ + {1}. Reduce el ATQ de los objetivos en {4-1} durante 8 s.
Provocación monstruosa: Todos los ataque se centrarán en el objetivo durante 8 s.
Provocación heroica: Los objetivos no pueden usar habilidades y deben atacar al usuario durante 4 s.",
11213,Majestad,"<SkillTitle>[Solo espada y escudo]</>
Aumenta la defensa durante un instante y devuelve parte del daño recibido.","DEF +{1-2%}%
Refleja un {1-1%}% del daño recibido
Duración: 15 seg.",
11221,Juicio,"<SkillTitle>[Solo espada doble o lanza]</>
Traza un arco grande con el arma que inflige daño a los enemigos y los derriba.",@11112,
11222,Tormenta de truenos,"<SkillTitle>[Solo espada doble o lanza]</>
Sacude el suelo con fuerza abismal. Inflige daño y aturde a enemigos circundantes.",@11123,
11223,Barrido general,"<SkillTitle>[Solo espada doble o lanza]</>
Aumenta la vel. de ATQ y el número de enemigos a los que golpeas en un ataque.","Objetivos simultáneos +{1-1}, velocidad de ATQ +{1-2%}%
Duración: 15 s.",
11231,Nube de arena,"<SkillTitle>[Solo daga]</>
Lanza barro a los enemigos para infligir daño y reducir su vista y precisión.","Daño: {[Use34Param]1%}% del ATQ + {1}.
Baja la tasa de precisión de los enemigos un {2%}% durante 10 segundos.",
11232,Puñalada por la espalda,"<SkillTitle>[Solo daga]</>
Se teletransporta detrás de un enemigo, le inflige daño y aturde a los enemigos circundantes.","Daño: {[Use34Param]1%}% de ATQ +{1}
Aturde a los objetivos durante 3 s.",
11233,Apuro,"<SkillTitle>[Solo daga]</>
Aumenta drásticamente la vel. de ATQ y la evasión durante un instante.","Vel. De ATQ. +{1-1%}%
Evasión + {2-1%}%
Duración: 15 s.",
11241,Disparo múltiple,"<SkillTitle>[Solo arco]</>
Dispara flechas penetrantes en cono para infligir daño y derribar a los enemigos.",@11112,
11242,Lluvia de flechas,"<SkillTitle>[Solo arco]</>
Caen flechas en círculo para infligir daño continuo a los enemigos.","Daño: {[Use34Param]1-1%}% del ATQ +{1-1}
y {[Use34Param]1-2%}% del ATQ +{1-2} cada 4 golpes adicionales.",
11243,Tirador,"<SkillTitle>[Solo arco]</>
Ataca enemigos lejanos, moviéndose con cautela para aum. ATQ y precisión.","Alcance:  4m, {1-2%}% de ATQ., PRE +{1-3}
Movimiento ralentizado. Duración: 15 sec.",
11244,Ojo de halcón,"<SkillTitle>[Solo arco]</>
Activa Ojo de halcón. Ojo de halcón aumenta la tasa crít. e inflige daño a los enemigos.","Tasa de crít.  +{1-1} y Daño de ATQ. +{1-2%}%
Duración: 20 sec.",
11251,Volcán,"<SkillTitle>[Solo bastón]</>
Crea una poderosa columna de fuego que inflige daño a los enemigos dentro de esa zona.",Daño: {[Use34Param]1%}% de ATQ +{1} por cada 5 golpes.,
11252,Caldero fundido,"<SkillTitle>[Solo bastón]</>
Lanza un orbe de fuego que atraviesa a los enemigos y explota al final de la trayectoria.","Daño: {[Use34Param]1-3%}% del ATQ +{1-3}
Daño por explosión: {[Use34Param]1-1%}% del ATQ +{1-1}
Derriba objetivos durante 2 segundos.",
11253,Maná estimulante,"<SkillTitle>[Solo bastón]</>
Aumenta los PM usados para las habilidades y potencia el ATQ de habilidades.","Uso de PM +{1-1%}%
ATQ de habilidad +{1-2%}%
Duración: 90 segundos.",
11261,Castigo divino,"<SkillTitle>[Solo bastón]</>
Crea una explosión sagrada que inflige daño y derriba a los enemigos dentro de esa zona.","Daño: {[Use34Param]1%}% de ATQ +{1}
Derriba objetivos durante 2,5 s.",
11262,Curación superior,"<SkillTitle>[Solo bastón]</>
Te cura a ti y a tu equipo con poderes sagrados, lo que hace que recuperen PV y PM.","Tasa de regen. de PV:
{[Use34Param]1%}% de ATQ. +{1}
Tasa de regen. de PM: {[Use34Param]2%}% de ATQ. +{2}",
12211,Tribunal,"<SkillTitle>[Solo espada y escudo]</>
Hace un giro amplio que provoca, inflige daño y derriba a los enemigos.","Daño: {[Use34Param]1%}% del ATQ + {1}.
Aggro +30%
Derriba enemigos durante 2 segundos.",
12212,Gracia de Eva,"<SkillTitle>[Solo espada y escudo]</>
Crea una zona sagrada en el suelo que va dañando a los enemigos que estén dentro y reduce su regeneración de PV.","Daño: {[Use34Param]1%}% del ATQ + {1} cada 6 golpes.
Reduce la regen. de los enemigos cercanos un 50%.",
12213,Actitud de Aegis,"<SkillTitle>[Solo espada y escudo]</>
Se vuelve invulnerable al daño por un instante y aumenta la velocidad.","Garantiza inmunidad al daño durante 5 seg.
Vel. +{2-1%}% por 15 seg.",
12221,Cañón sónico,"<SkillTitle>[Solo espada doble o lanza]</>
Dispara un aura hacia delante que daña a los enemigos lejanos y reduce la velocidad.","Daño: {[Use34Param]1-1%}% del ATQ +{1-1}
Reduce la velocidad del objetivo un {PhyBuff:12221-1%}% durante 5 s.",
12222,Tormenta sónica,"<SkillTitle>[Solo espada doble o lanza]</>
Dispara un aura que explota, daña a los enemigos y los derriba.","Daño: {[Use34Param]1-1%}% de ATQ +{1-1}
Derriba objetivos durante 2,5 s.",
12223,Ritmo del combate,"<SkillTitle>[Solo espada doble o lanza]</>
Aumenta el ATQ y DEF del usuario y las de los miembros de su equipo.","ATQ +{1-1}
DEF +{1-3}
Duración: 90 segundos.",
12224,Canción del cazador,"<SkillTitle>[Solo espada doble o lanza]</>
Aumenta la tasa de crít. y el daño crítico tuyo y de los miembros de tu equipo.","Tasa de crít. +{1-1%}%
Daño crít.  + {1-2%}%
Duración: 30 sec.",
12231,Triple astilla,"<SkillTitle>[Solo daga]</>
3 ataques rápidos que infligen mucho daño a los enemigos y reducen la DEF, la vel. ATQ y la velocidad.","Daño: {[Use34Param]1%}% del ATQ + {1}.
Reduce la DEF de los enemigos un {2-1%}% durante 5 s.
Reduce la vel. de ATQ de enemigos un {2-3%}% y la velocidad un {2-4%}% durante 5 s.",
12232,Huracán de cuchillas,"<SkillTitle>[Solo daga]</>
Lanza una ráfaga de ataques hacia delante que inflige daño varias veces a los enemigos.","Daño: {[Use34Param]1-1%}% del ATQ +{1-1}
Aturde a los enemigos durante 3 s.",
12233,Caminar entre planos,"<SkillTitle>[Solo daga]</>
Aumenta considerablemente la vel. ATQ, la velocidad y la tasa de succión de PV.","Aumenta la vel. de ATQ un {1-1%}% y la velocidad un {1-2%}%.
Aumenta la tasa de succión de PV un {1-3%}%.
Duración: 20 s.",
12241,Disparo letal,"<SkillTitle>[Solo arco]</>
Dispara una flecha penetrante que inflige daño y aturde a los enemigos.","Daño: {[Use34Param]1-1%}% de ATQ +{1-1}
Aturde objetivos durante 2 s.",
12242,Doble tiro amplio,"<SkillTitle>[Solo arco]</>
Dispara 2 rayos de energía, causando daño a los enemigos y reduciendo su DEF.","Daño: {[Use34Param]1-1%}% del ATQ +{1-1} por cada 2 disparos.
Reduce la DEF de los objetivos un {PhyBuff:12242-1%}% durante 10 s.",
12243,Ojo de la mente,"<SkillTitle>[Solo arco]</>
Aumenta la tasa crít. considerablemente.","Tasa crít +{1-1}
Duración: 30 s.",
12244,Doble paso rápido,"<SkillTitle>[Solo arco]</>
Aumenta la vel. de ATQ y la velocidad.","Velocidad +{1-1%}%, velocidad de ATQ. +{1-2%}%
Duración: 30 s.",
12251,Lanza de hielo,"<SkillTitle>[Solo bastón]</>
Dispara una lanza de hielo que inflige gran daño y ralentiza a los enemigos afectados.","Daño: {[Use34Param]1-2%}% del ATQ. +{1-2}
Reducción de velocidad de objetivos un {PhyBuff:12251-1%}% durante 5 s.",
12252,Ventisca,"<SkillTitle>[Solo bastón]</>
Invoca una tormenta de nieve a tu alrededor que ralentiza y aturde a los enemigos.","Daño: {[Use34Param]1%}% de ATQ +{1} por cada 5 golpes.
Disminuye la velocidad de los enemigos en un {2-1%}% durante 5 s.
Aturde a los enemigos durante 2 s.",
12261,Fuego sagrado,"<SkillTitle>[Solo bastón]</>
Pilar de llamas sagradas que daña al enemigo. Los enemigos alcanzados reciben más daño.","Daño: {[Use34Param]1%}% de ATQ +{1}
y {[Use34Param]2-1%}% de ATQ +{2-1} cada 2 golpes adicionales.
Aumenta el daño infligido a los enemigos en un {3-1%}% durante 7 s.",
12262,Restauración,"<SkillTitle>[Solo bastón]</>
Activa un efecto que te cura a ti y a los miembros del equipo que estén cerca continuamente.",Tasa de regen.: {[Use34Param]1-1%}% de ATQ +{1-1} durante 6 s.,
12263,Refresco mental,"<SkillTitle>[Solo bastón]</>
Te alienta a ti y al equipo, reduce el enfriamiento de hdes. y elimina efec. negativos.","Enfriamiento de habilidad - {1-1#} s.
Duración: 20 s.
Elimina efectos negativos.",
12264,Seguir defensa,"<SkillTitle>[Solo bastón]</>
Aumenta tu DEF y la de los miembros del equipo.","DEFM +{1-1%}%
Duración: 40 s.",
13211,Chupavidas,"<SkillTitle>[Solo espada y escudo]</>
Traza un arco amplio para atacar y succiona parte de los PV y reduce la DEF de los enemigos afectados.","Daño: {[Use34Param]1%}% del ATQ + {1}.
Absorbe PV por el 30% del daño infligido.
Reduce la DEF de los enemigos un {2-1%}%.",
13212,Hidra encadenada,"<SkillTitle>[Solo espada y escudo]</>
Atrae a los enemigos para infringirles daño, los aturde y les obliga a atacarte.","Daño: {[Use34Param]1%}% del ATQ + {1}
Provocar: Los ataques se centran en ti 8 s.
Aturde objetivos durante 2,5 s.",
13213,Defensa final,"<SkillTitle>[Solo espada y escudo]</>
Aumenta la DEF y reduce la vel. de ATQ de los enemigos durante un tiempo.","DEF: {1-1%}% + {1-3}.
Reduce de velocidad un 50% durante 5 s. cuando el efecto está activo.
Duración: 15 s.",
13221,Degollador giratorio,"<SkillTitle>[Solo espada doble o lanza]</>
Traza un arco grande con el arma que inflige daño a los enemigos y los derriba.",@11124,
13222,Tormenta huracanada,"<SkillTitle>[Solo para lanza o doble espada]
Gira para atacar a los enemigos cercanos.
Ralentiza al objetivo dañado.
Puedes moverte rápidamente mientras usas esta habilidad.","Daño: {[Use34Param]1%}% de ATQ. + {1} por cada 7 golpes.
Velocidad del objetivo: -{2-1%}% durante 3 s.
Velocidad +{3-1%}% durante 7 s.",
13223,Baile del guerrero,"<SkillTitle>[Solo espada doble o lanza]</>
Aumenta tu ATQF y el de los miembros del equipo.","ATQF +{1-1}
Duración: 40 s.",
13224,Baile furioso,"<SkillTitle>[Solo espada doble o lanza]</>
Aumenta tu vel. de ATQ y la de los miembros del equipo.","Velocidad de ATQ. +{1-1%}%
Duración: 40 s.",
13231,Aguijón,"<SkillTitle>[Solo daga]</>
Ataca a los enemigos que están delante, les inflige daño y hace que sangren. Se aplica una parte del daño sin tener en cuenta la DEF.","Daño: {[Use34Param]1%}% del ATQ + {1}
El daño ignora la DEF: {2}
Inflige daño adicional a los enemigos durante 3 s.",
13232,Lluvia acuchilladora,"<SkillTitle>[Solo daga]</>
Ataca a los enemigos cercanos, los aturde brevemente y hace que sangren.","Daño: {[Use34Param]1%}% de ATQ +{1}
Daño extra a los objetivos 3 s; aturde a los objetivos 2 s.",
13233,Postura feroz,"<SkillTitle>[Solo daga]</>
El daño crítico aumenta considerablemente. También aumenta brevemente la tasa de crít. al máx.","Daño crítico +{1-1%}%, duración: 20 s.
Efecto adicional: Eficiencia máx. de tasa crít. durante 4 s.",
13241,Aguijón de la muerte,"<SkillTitle>[Solo arco]</>
Dispara una flecha feroz que penetra en los enemigos e inflige grandes daños.",@11131,
13242,Disparo aturdidor,"<SkillTitle>[Solo arco]</>
Provoca daños y leve aturdimiento entre los enemigos.",@11232,
13243,Fuego veloz,"<SkillTitle>[Solo arco]</>
Un estado que aumenta la vel. de ATQ mientras desciende el alcance del ataque.","Vel. De ATQ. +{1-1%}%
Rango - {1-2%}m
Duración: 15 s.",
13244,Combo mortal,"<SkillTitle>[Solo arco]</>
Olvida la evasión y se centra en atacar, aumentando el ATQ considerablemente mientras estás en este estado.","ATQ +{1-1}, evasión: {1-2%}%
Duración: 15 s.",
13251,Aliento oscuro,"<SkillTitle>[Solo bastón]</>
Canaliza las llamas de elemento oscuro para provocar daño. Puedes modificar la dirección mientras lo lanzas.",Daño: {[Use34Param]1%}% de ATQ +{1} cada 7 golpes.,
13252,Corrupción,"<SkillTitle>[Solo bastón]</>
Corrompe un área de la tierra para infligir daños a los enemigos y disminuir su DEF y vel.","Daño: {[Use34Param]1%}% de ATQ +{1} cada 5 golpes
Breve reducción de DEF y velocidad de objetivos.",
13253,Sabiduría mortal,"<SkillTitle>[Solo bastón]</>
Breve aumento de ATQM a su límite.","ATQM +{1-1}
Duración: 15 s.",
13261,Toque vampírico,"<SkillTitle>[Solo bastón]</>
Ataque robavidas para curar a tu equipo. Los miembros con menos PV reciben mayor curación.","Daño: {[Use34Param]1%}% de ATQ +{1}
Tasa reg.: 20% - 60% del daño infligido según PV actuales del objetivo",
13262,Rabia sangrienta,"<SkillTitle>[Solo bastón]</>
Lanza una onda sísmica de elemento oscuro dañando y ralentizando enemigos, además de eliminar sus potenciadores.","Daño: {[Use34Param]1%}% del ATQ +{1}
Reduce la velocidad de objetivos un {2%}% durante 4 s.
Elimina los potenciadores de los objetivos.",
13263,Empoderamiento,"<SkillTitle>[Solo bastón]</>
Evita que los PV se queden en menos de cierta cantidad cuando la habilidad está activa y restaura unos pocos PV.","Evita que los PV se queden en menos de {1-1}
Duración: 5 s.
Restaura {2} PV.",
13264,Empoderamiento (cura),@13263,"ATQM +{1-1}
Duración: 20 s.",
14211,Impulso,"<SkillTitle>[Solo espada y escudo]</>
Balanceo con daño que disminuye los daños infligidos por los enemigos y les incita a atacar.","Daño: {[Use34Param]1-1%}% del ATQ +{1-1}
Reduce la velocidad de los objetivos un {2-1%}%. Provocar: Los ataques se centran en ti durante 8 s.",
14212,Terremoto,"<SkillTitle>[Solo espada y escudo]</>
Sacude el suelo, dañando y derribando a los enemigos dentro de esa zona. Disminuye el ATQ de los enemigos afectados.","Daño: {[Use34Param]1-1%}% del ATQ + {1-1}.
ATQ del objetivo -20% durante 8,5 s.
Aturde a los objetivos durante 2,5 s.",
14221,Choque de poder,"<SkillTitle>[Solo espada doble o lanza]</>
Ataca la zona que tienes delante para provocar un daño importante a los enemigos dentro de esa zona.",@11131,
14222,Ataque con salto,"<SkillTitle>[Solo espada doble o lanza]</>
Salta sobre un objetivo para derribar a los enemigos cercanos y mantiene sus acciones bloqueadas durante un breve tiempo.",@12222,
14223,Enano furioso,"<SkillTitle>[Solo espada doble o lanza]</>
Confía en tu alto poder de DEF innato para centrarte en atacar y no en defenderte.","ATQ +{1-1}, DEF +{1-2%}%
Duración: 15 segundos.",
14231,Ráfaga de cuchillas,"<SkillTitle>[Solo daga]</>
Carga hacia adelante, penetrando en los enemigos y haciéndolo más vulnerables a ataques críticos.","Daño: {[Use34Param]1%}% de ATQ +{1}
Baja la resistencia a críticos de objetivos en {2-1%}% durante 10 s.",
14232,Estrella sónica,"<SkillTitle>[Solo daga]</>
Mov. rápido en forma de pentagrama. Los enemigos afectados ven disminuida su velocidad y no pueden usar sus habilidades.","Daño: {[Use34Param]1%}% del ATQ + {1}
Reduce la velocidad de los enemigos un {2-1%}% durante 10 s.
Silencia a los enemigos durante 5 s.",
14233,Búsqueda de adenas,"<SkillTitle>[Solo daga]</>
Descubre más adenas durante la batalla. Aumenta la velocidad y los enemigos afectados se envenenan y ralentizan.","Ganancia de adenas +{1-1%} y velocidad +{1-2%}.
Envenena y ralentiza a los enemigos mientras está activa.
Duración: 60 s.",
14241,Disparo explosivo,"<SkillTitle>[Solo arco]</>
Dispara una flecha de elemento de fuego que explota para provocar daños y derribar a los enemigos.","Daño: {[Use34Param]1%}% del ATQ +{1}
Daño extra de {3-1} a objetivos durante 4 s.
Derriba objetivos durante 2,5 s.",
14242,Tiro de evasión,"<SkillTitle>[Solo arco]</>
Retrocede 3 metros y dispara 3 flechas que explotan para provocar daños y ralentizar a los enemigos.","Daño: {[Use34Param]1%}% del ATQ +{1}
Reduce la velocidad de objetivos un {2-1%}% durante 4 s.
La distancia de ataque aumenta en {PhyBuff:142422-1%}m. durante 5 s.",
14251,Pico terrestre,"<SkillTitle>[Solo bastón]</>
Levantamiento violento de un pilar de piedra para causar daño y derribar a los enemigos dentro de la zona.","Daño: {[Use34Param]1%}% de ATQ +{1}
Derriba objetivos durante 3 s.",
14252,Triple esquirla,"<SkillTitle>[Solo bastón]</>
Lanza esquirlas de elemento de tierra en 3 direcciones, penetrando y dañando a los enemigos.",@11131,
14253,Luchador interno,"<SkillTitle>[Solo bastón]</>
Invoca antiguos recuerdos para aumentar el ATQ de los ataques básicos de tu equipo.","ATQ ataque básico +{1-1%}%
Duración: 30 s.",
14261,Protección divina,"<SkillTitle>[Solo bastón]</>
Repara tus PV y los de los miembros de tu equipo y aumenta la DEF.","Tasa de regen.: {[Use34Param]1%}% de ATQ +{1}
Aumenta la DEF del equipo en {2-1} durante 10 s.",
14262,Aplauso divino,"<SkillTitle>[Solo bastón]</>
Sacude el suelo para provocar daños y aturdir a los enemigos dentro de la zona.","Daño: {[Use34Param]1%}% de ATQ +{1}
y {[Use34Param]1-3%}% de ATQ +{1-3} cada 4 golpes extra; aturde durante 2,5 s.",
14263,Gran vitalidad,"<SkillTitle>[Solo bastón]</>
Aumenta tus PV máximos y los de tu equipo.","PV máximos +{1-1}
Duración: 180 sec.",
21001,Potencial humano,El firme propósito de los humanos les proporciona un mayor ATQ frente a los enemigos.,Bonificaciones a ATQF y resistencia a críticos,
21111,Dominio arma guerrero,"<SkillTitle>[Pasiva]</>
Aumenta el ATQ cuando te equipas con una espada y un escudo, con una lanza o con una doble espada.",ATQ +{1},
21112,Dominio armad. pesada,"<SkillTitle>[Pasiva]</>
Disminuye el daño sufrido cuando te equipas con una armadura pesada. Este efecto se acumula hasta 4 veces.","Daño - {1%}%
Se acumula con cada pieza: Casco, armadura, guantes, botas.",
21121,Dominio arma pícaro,"<SkillTitle>[Pasiva]</>
Aumenta el ATQ cuando te equipas con una daga o un arco.",@21111,
21122,Dominio armad. ligera,"<SkillTitle>[Pasiva]</>
Aumenta la tasa de evasión cuando te equipas con una armadura ligera. Este efecto se acumula hasta 4 veces.","Tasa de evasión +{1%}%
Se acumula con cada pieza: Casco, armadura, guantes, botas.",
