Name,TaskName,QuestNpcName,QuestNpcDialog,QuestNpcName2,QuestNpcDialog2
Feldheim ha huido,Encuentra a Feldheim,Helia,"¿Gente sospechosa? Ahora que lo pienso, había otro carro a mi lado. No sé por qué, pero con el ataque a mi carro y...<p>¡Oye, mira! ¡Hay alguien! ¡Aprisa!",,
Se necesita un estabilizador,Recoge cuernos de antílope de la pradera,Feldheim,"Se han llevado a los míos. He intentado resistir, pero me dejaron inconsciente durante la pelea. Uff... Tengo que tranquilizarme.<p>¿Puedes cazar algunos antílopes de alrededor y traerme el polvo de sus cuernos? El polvo actúa como calmante.",Feldheim,"Eso valdrá. ¿Que dónde estaba? Pues mira, cuando recuperé la consciencia estaba en un carro dirigiéndome a algún lugar...<p>Me escapé rodando con todas mis fuerzas. Parece que estar gordo tiene algunas cosas buenas..."
Localiza al secuestrador,Sigue a Feldheim,Feldheim,"Vale, no hay tiempo que perder. Ayúdame a encontrar a los míos. No puedo dejar que mueran aquí.<p>Sé por donde han ido. Sígueme.",Guarda de ciudad,"¿Gente sospechosa? Mucha gente se ha trasladado aquí para vigilar a la ""gente sospechosa"". Nosotros solo tenemos tiempo de buscar a la gente en busca y captura."
Vendedor de información,Encuentra al arconte,Guarda de ciudad,Ve a buscar la ayuda del arconte de esta ciudad. Toda la información de la zona pasa por él.,Arconte Daniel,"¿Rapto? Mmm... Algunos aventureros han desaparecido, quizás tenga algo que ver. Pediré que se investigue."
Desbloquea logros,Aprende acerca de los logros,Arconte Daniel,"Espera... he oído hablar de ti. Parece que los guardas han estado en deuda contigo desde el momento en que pisaste Isla Parlante.
<p>El capitán del puerto también me ha hablado de ti. Puedo ver que eres diferente al resto de aventureros. Tengo la sensación de que vas a conseguir algo grande.
<p>Quédate un rato. Te voy a contar cómo ver tus <YellowBold>Logros</>.",,
Desbloquea logros,Aprende acerca de los logros,,,,
Candidatura a los rangers de sangre,Presenta tu candidatura,Arconte Daniel,"Me ha llegado información de que un grupo sin identificar avanza hacia el norte. Puede que sea el mismo que has mencionado. A lo mejor quieres echarle un vistazo.<p>Actualmente hay un conflicto al norte con los orcos, así que ten cuidado. Yo informaré al capitán de los rangers de sangre por ti.",Capitán Austin,¡Ha sido increíble! ¡Con razón te llaman el héroe del puerto de la Isla Parlante!
Candidatura a los rangers de sangre,Presenta tu candidatura,Capitán Austin,"El mensajero del arconte me ha contado las noticias. Así que, tú eres la heroica figura de la que todos hablan.
<p>Dicen que brillaste en el puerto y en las ruinas, pero solo creo en lo que ven mis ojos. ¿Por qué no me demuestras tu habilidad contra mis hombres?",,
Candidatura a los rangers de sangre,Dirígete al centro del camino,,,,
Candidatura a los rangers de sangre,Presume de movimientos,,,,
Candidatura a los rangers de sangre,Presume de más movimientos,,,,
Candidatura a los rangers de sangre,Derrota al instructor,,,,
Candidatura a los rangers de sangre,Derrota al instructor,,,,
Candidatura a los rangers de sangre,Habla con Austin,,,,
Otro mercenario,Ve a donde está Russel,Capitán Austin,"Algunos otros mercenarios ya están en la misión. Si quieres, puedes unirte a ellos.
<p>Lamento no poder acompañarte. Con los recientes ataques orcos, no puedo dejar mi puesto solo.",Russel,¿Eh? ¿Tú? ¡Bienvenido de nuevo! Vi las proezas que lograste en el puerto.
Objeto asignado de Feldheim,Ve a donde está el mercader,Russel,"Feldheim envió un mensaje. Le ha encomendado algo a algún mercader que te ayudará a resolver el problema del secuestro.
<p>Seguro que es algo que te ayudará a encontrarlo.
<p>¿Eh? Yo tampoco sé lo que es. Si sientes curiosidad, ve a buscar al mercader.",,
Invocación de alto nivel,Aprende la invocación de alto nivel,Mercader Anais,"Esta es la caja de Feldheim. Un <YellowBold>Cofre de invocación de equip. de grado superior</>. Ahora, escucha con atención.",Mercader Anais,"¡Esta oportunidad es única, no te la pierdas!<p>¡No puedes ser un mercenario si no tienes buen equipamiento!"
Invocación de alto nivel,Aprende la invocación de alto nivel,,,,
El mensaje de Russel,Encuentra al arconte,Mercader Anais,"Ah, Russel me dio un mensaje mientras hablaba contigo.
<p><GreenBold>""Ve a ver al arconte. Te veré allí"".</>
<p>Sigue... a menos que, ¿necesitabas algo más?",,
Apoyo en el norte,Ve a donde está Russel,Arconte,"He investigado a los mercaderes que sospechabas que habían entrado en la ciudad y me he enterado de que tienen que ver con los ciudadanos desaparecidos.<p>Tengo mi atención puesta en saber a dónde han llevado a los arqueólogos raptados... La revuelta en el norte no me dejó ver qué estaba pasando. Si no fuera por tu informe, habría habido más víctimas.<p>¿Puedes ayudar al norte de la ciudad mientras me concentro en este asunto?<p>El mercenario Russel te estará esperando allí.",,
Batalla del puente norte,Derrota a los exploradores orco,Russel,"Como has oído, los orcos están provocando altercados al norte del puente.<p>Estamos organizando a mercenarios curtidos para que los contengan, pero los orcos son increíblemente fuertes.<p>¡Vaya! ¿¡Qué están haciendo esos orcos aquí!? ¡Ocúpate de ellos y crucemos el puente!",,
Batalla del puente norte,Derrota a los combatientes orcos,,,,
Contraatacar,Visita el Campamento fortificado,Russel,"Esto no nos está llevando a ningún lado. Necesitamos otro plan.
<p>Vale, probemos lo siguiente. ¡Dejamos la base vacía, esperamos a que los orcos ataquen y, entonces, los atacamos nosotros por detrás!
<p>Vamos a enseñarles a esos orcos con la cabeza hueca lo que es una estrategia de verdad.",Capitán Austin,"Fue una verdadera atrocidad. Sin tu ayuda, se habrían producido muchas pérdidas.<p>Mis hombres te están muy agradecidos por ello."
Contraatacar,Ataque sorpresa,,,,
Contraatacar,Derrota a los orcos arrinconados,,,,
Contraatacar,Carpheous ha llegado,,,,
Contraatacar,Derrota a Carpheous,,,,
¡Habilidades reforzadas!,Aprende a subir de nivel las habilidades,Capitán Austin,"Con tus habilidades, no tendrás ningún problema... aunque siempre se puede mejorar.<p>Esto es información militar, pero te la has ganado.",,
¡Habilidades reforzadas!,Aprende a subir de nivel las habilidades,,,,
Lucha por la supremacía,Derrota a los atalayas orco,Capitán Austin,"Vienen de nuevo... ¡y yo que pensaba que habíamos ganado tiempo! Despiadados orcos barbáricos.<p>Pero hasta su número es limitado. ¡Repele este ataque y se verán ralentizados! Contraataquemos y saquemos ventaja. ¡En primer lugar, mata al atalaya que vigila este puesto!",,
,Habla con el capitán Austin ,,,,
Continúa,Derrota a los merodeadores orco,Capitán Austin,¡Merodeadores orcos! ¿Puedes con ellos? ¡Nuestra victoria depende de ello!,,
Encuentra a los secuestrados,Habla con Russel,Capitán Austin,El arconte ha mandado un mensaje. Sabe dónde están los arqueólogos y los ciudadanos. Reúnete con Russel. ¡Buena suerte!,,
Lucha un duelo con el jefe de guerra,Desafía al jefe de guerra orco,Russel,"El rastro de los arqueólogos nos ha traído hasta aquí.<p>Pero unos orcos están bloqueando el camino... incluido un enorme jefe de guerra.<p>Por alguna razón, quiere retarse en duelo con uno de nosotros. Tenemos que despejar el camino, ¿por qué no te enfrentas a él?",Russel,Maravilloso. Sabía que lo harías. Prueba la <YellowBold>arena</> cuando tengas tiempo. Es una de las mejores formas para ganar fama en Aden.
Lucha un duelo con el jefe de guerra,Desafía al jefe de guerra orco,,,,
Lucha un duelo con el jefe de guerra,Detén a los orcos en camino,,,,
Lucha un duelo con el jefe de guerra,Regresa con Russel,,,,
Maestro del duelo,Desafía la arena,Russel,"Ahora que lo he dicho, te voy a enseñar cómo unirte a la <YellowBold>Arena</>.",,
Maestro del duelo,Desafía la arena,,,,
Únete a la fuerza,Encuentra al teniente de los rangers de sangre,Russel,"Ahora que esto está resuelto, vamos a buscar a los desparecidos.
<p>Conozco Isla Parlante mejor que tú, así que deja que dirija la búsqueda.
<p>Ve a unirte a los rangers de sangre y espera noticias mías.",Teniente Arthur,"¿Tú eres <YellowBold>[player]</>? Russel me ha hablado de ti. ¿Me puedes ayudar mientras esperas?<p>En la Isla Parlante están ocurriendo varios acontecimientos, necesitamos ayuda."
Academia arcana bajo asedio,Encuentra al profesor de la Academia arcana,Teniente Arthur,"Vaya, los orcos están arrasando toda la isla. Aunque no parece que tengan un objetivo. ¿Por qué se están comportando de esta manera?<p>¿Puedes ir a la Academia arcana de Einhovant? Una importante fuerza de orcos se está congregando allí.",,
Corona élfica,Prepárate para seguir,Profesor de academia Eugene,"¿Tú eres <YellowBold>[player]</>? ¿Que cómo te conozco? Ya te explicaré eso después. Tengo un asunto más urgente que discutir.
<p>Los orcos llegarán pronto, así que pongámonos en marcha antes de hablar.",Profesor de academia Eugene,"Vale, con esto bastará.<p>¿Sabes algo de la Torre de marfil? Lo creas o no, ahora mismo estamos debajo de ella.<p>La Academia arcana de Einhovant está conectada con el sótano de la Torre de marfil."
Corona élfica,Derrota a los orcos en camino,,,,
Corona élfica,Activa la piedra de teletransporte,,,,
Corona élfica,Activa la piedra de teletransporte,,,,
La ubicación secreta,Derrota a los hongos,Profesor de academia Eugene,"Como puedes ver, este lugar está repleto de monstruos. Han aparecido hace poco.
<p>Parece que esto está ligado al ataque en Einhovant.
<p>Tenemos que sacar uno de los objetos almacenados dentro. Encárgate de los monstruos y protege el área.",,
La ubicación secreta,Derrota a los Premos huidizos,,,,
La ubicación secreta,Vuelve con el profesor de la Academia arcana,,,,
La ubicación secreta,Vuelve con el profesor de la Academia arcana,Profesor de academia Eugene,"Ahora que no hay peligro, voy a buscar el objeto. Espera un momento.",,
La ubicación secreta,Rastreo,,,,
¡El poder de la fusión de equipamiento!,Combina equipamiento,Profesor de academia Eugene,"Uf, hemos estado en peligro. ¡Eso era un protector de la cueva! ¿Qué demonios hace algo tan poderoso aquí?<p>Tenemos que matar al protector de la cueva antes de recuperar el objeto. No eres rival para él con ese equipamiento. Deja que busque algo mejor que ponerte.",Profesor de academia Eugene,"Bien, vayamos ahora a por el premio.<p>Supongo que ya no te puedo seguir ocultando el secreto. Estamos buscando la Corona élfica.<p>Tiene el poder de permitir el paso a una persona a través de las barreras de la Isla Parlante."
¡El poder de la fusión de equipamiento!,Combina equipamiento,,,,
El guardián de la corona,Derrota a las medusas,Profesor de academia Eugene,"Hay monstruos cerca de la Corona élfica, incluido un protector de la cueva. Ocúpate primero de ellos.",,
El guardián de la corona,Reclama la Corona élfica,,,,
El guardián de la corona,Derrota al protector de la cueva,,,,
El guardián de la corona,Reclama la Corona élfica,Profesor de academia Eugene,Coge la Corona élfica. Me prepararé para salir.,,
El guardián de la corona,Reclama la Corona élfica,,,,
El guardián de la corona,Activa la piedra de teletransporte,Profesor de academia Eugene,"Bien, larguémonos de aquí. Activa la piedra de teletransporte.",,
El guardián de la corona,Activa la piedra de teletransporte,,,,
El guardián de la corona,Activa la piedra de teletransporte,,,,
La solicitud de ayuda de la academia arcana,Escolta al profesor de la academia arcana,Profesor de academia Eugene,"El reciente alzamiento de orcos, los monstruos hurgando debajo de la Torre de marfil... esto no puede ser casualidad.
<p>Algo terrible está pasando. Esto solo puede acabar de una forma: en caos.
<p>Es difícil proteger la Corona élfica, incluso con la fuerza de la Academia arcana. ¿Me llevarías hasta el teniente de los rangers de sangre?",,
Escolta al profesor de la academia arcana,Trae al profesor de la Academia arcana al puesto,Teniente Arthur,¿Puedes escoltar al profesor hasta el puesto? Será mejor que el profesor hable con el arconte directamente.<p>Regresa más tarde. Aún necesito tu ayuda.,,
Vuelve con los rangers sangre,Regresa con los suministros,Ranger de sangre,¿Vas a ver al teniente? Pues entrega estos suministros y pasa el mensaje del arconte.,Teniente Arthur,"¿Eh? ¿Has traído los suministros? ¿Los soldados te lo pidieron? Deberían ser castigados.<p>Ah, el mensaje del arconte. Bien hecho."
Acerca del clan,Aprende a unirte a un clan,Teniente Arthur,"Por órdenes del gobernador, es hora de atravesar el centro de la horda de orcos. Me gustaría que te unieses a mí.<p>Necesitas compañeros. Te diré cómo unirte a un clan.",,
La carrera hacia el ataque final,Ve a donde está Russel,Teniente Arthur,"Ahora que la moral de mis hombres está alta, comenzaremos con la ofensiva final.<p>Deberías unirte a Russel para la misión.",,
Recupera el Obelisco de la victoria,Dirígete al Obelisco de la victoria,Russel,Nuestra misión es recuperar el Obelisco de la victoria y su perímetro. Sígueme.,Theodore,"Te he estado vigilando.<p>Yo soy Theodore, de los Merc. de la luz plateada."
