Id,NpcName,Message
1170533,,Que la bendición caiga sobre aquellos que van a la caza de Gorgon...
1170561,,Por favor... Que acabe la guerra en este mundo...
1170562,,Bendice esta tierra de Giran...
1170601,,¡Vaya! ¡Veo el barco del abuelo!
1170602,,¡Uf! ¡Pájaros!
1170603,,"¡Ah! ¡Venid aquí, pajaritos! ¡Venid a jugar conmigo!"
1200011,,¿Has... venido a salvarnos?
1200031,,Miau... Si hubiera ido por tierra...
1200041,,¡Bienvenido a la ciudad de Refugio!
1200061,,¡Se dice que el Puerto de Giran es un caos total!
1200071,,Todo este jaleo está dificultando el negocio...
1200081,,¡Las Ruinas de gigante inferior! ¿No te emociona?
1200091,,Es superfrenético. ¿Quieres dejar de ponerte en medio?
1200111,,¡Esto es un cristal que trajimos de Cruma!
1200281,,¡No debemos dejar salir a ningún pirata!
1200301,,Mantendremos a los refugiados a salvo.
1200351,,¿No hay suministros de ayuda para mercaderes?
1211311,,¡Estamos condenados con un puerto como este!
1399711,,¡Estos Refuerzos de alma acabarán con esos temidos piratas!
1430361,,¿Puedo acariciar esa bola de pelo?
1430401,,¿De qué va esto?
1430421,,"Hola, extranjero."
1430431,,"Si talas este árbol, deberían darte un buen precio."
1430491,,¿Por qué hay no muertos aquí?
1430511,,Habría sido genial que esa bola de pelo viniera.
1430541,,"Vaya, me vuelvo a encontrar con la bola de pelo."
1430571,,¿Sabes que hay una hada que vive en Isla Parlante?
1430591,,@1430571
1430611,,Mmm... por lo que dice en esta lápida de piedra...
1430631,,El niño enano es pequeño.
1430651,,Esta vez también está en lengua élfica antigua.
1430661,,Lo hicimos.
1430671,,Miau... blub blub... Miau...
1430681,,No puedo más.
1430691,,Protégeme mientras descifro la lápida de piedra.
1430811,,"Bien hecho, Cara."
1550061,,¡Coocoo! ¡Coocoo!
1550071,,¡Coocoo! ¡Sigue buscando!
1550091,,¡Oink! ¡Oink! *Olfateo*
1550131,,Coocoo se fue a casa sana y salva.
1550132,,Quiero ver a Coocoo.
1550181,,"Se me está ocurriendo algo extraño, miau..."
1550182,,¿No está muerto aún...?
1550191,,Argh... ¡Malditas arañas del barranco!
1550192,,¿Cuál es el estado de esa persona?
1550241,,A qué viene este alboroto...
1550242,,Los goblones me miran como si fuera un manjar...
1550281,,¡Hay que proteger a las mujeres y a los niños!
1550282,,¡Que esos cerdos no pasen!
1550481,,Argh... Mis heridas duelen...
1550482,,Es mi culpa. No tuve cuidado.
1550491,,¡Rusell idiota! ¡Te dije que tuvieras cuidado!
1550492,,¿Te duele?
1571621,,¿Pensabas salir e la jaula?
1571622,,¡Ejecutadlos!
1558351,,"¿El plan de escapar? Te arrepentirás. Ke, ke, ke..."
1558352,,"¡Hala, qué poco pelo! Seguro que vuelves enseguida. ¡Ja, ja, ja!"
1558381,,"¡Hey, guarda! ¿Cuando me traen la comida?"
1558382,,"¡Cuando era un hombre libre, se me reconocía por mi fuerza!"
1551881,,Has... ¡¿Nunca le has prendido fuego a nada?!
1551882,,Caraku... Hay que encontrar a Caraku.
1551961,,¡Kazan esta listo!
1551962,,Yo mismo le retorceré el pescuezo.
1552081,,¡Argh! ¡Me molesta por eso! ¿Por qué no hablamos en tanor?
1552082,,"¿Dónde está ese imbécil, Russel?"
1552091,,Espero que Durzel esté bien. Mmm...
1552092,,"¿Has visto a Aylmel? ¿Ese es el yogurín, no?"
1552191,,¿Dónde está Durzel?
1552192,,Tengo un presentimiento...
1566401,,¡Los aventureros de verdad no hemos hecho fotos casi.
1566402,,¡Allí! Parece que primero necesitamos disparos de alma por adelantado.
1565341,,He oído que en el castillo de Oren ha habido un alboroto...
1565342,,¡Se dice que los aventureros del castillo de Oren han sido acusados de ser espiras de Giran!
1565381,,¡Dicen que el bosque de los secretos se encuentra en este barranco!
1565382,,"Una vez pases el Bosque de los secretos, se supone que puedes ir al Barranco de las hadas."
1565531,,Dicen que el Corazón de la meseta ha estado en el baranco largo tiempo.
1565532,,¿Quieres reunir gente e ir al Corazón de la meseta?
1565371,,Tenemos que tener cuidado: ¡Giran y Oren no son muy amigos!
1565372,,¡Los de Giran deben tener cuidado en el castillo de Oren!
1565441,,Me pregunto si el chaval que vino luego más tarde cuando Grendel...
1565442,,¿Pudo... pudo ser que lo arretase la policía?
1569071,,"¡Shayden, imbécil!"
1569072,,¿Qué idioteces estás diciendo? ¿Los goblones cogieron un delantal?
1569011,,Mmm. ¡Este filete de carne de Grendel es fantástico!
1569012,,Tenemos que prepararnos pronto... al señor no le gusta esperar...
