Id,SpotName,SpotTitle,Desc
1103,Bosque cantarín,Bosque cantarín,
1104,Campamento de hombres lagarto langk,Campamento de hombres lagarto langk,
1197,Ciudad de Giran,Ciudad de Giran,
1198,@9,Fortaleza de Dominios de Giran,
1199,Castillo de Giran,Castillo de Giran,
1201,Ruta comercial,Ruta comercial,
1202,Bosque nublado,Bosque nublado,
1203,Puerto de Giran,Puerto de Giran,
1297,@897,@897,
1298,@10,Fortaleza de Orillas de niebla sepulcral,
1301,Puerto provisional de la Isla del Diablo,Puerto provisional de la Isla del Diablo,
1302,Cueva de oro maldita,Cueva de oro maldita,
1303,Puerto de barco fantasma de Zaken,Puerto de barco fantasma de Zaken,
1398,@11,Fortaleza de Isla del Diablo,
1401,Fortaleza breka,Fortaleza breka,
1403,Punto del camino al Abismo del olvido,Punto del camino al Abismo del olvido,
1404,Tumba del dragón,Tumba del dragón,
1405,Paso del hombre muerto,Paso del hombre muerto,
1402,Entrada al Abismo del olvido,Entrada al Abismo del olvido,
1406,A punto de morir,A punto de morir,
1498,@12,Fortaleza de Necrópolis encantada,
1501,Valle de los cazadores,Valle de los cazadores,
1503,Puesto de avanzada timak,Puesto de avanzada timak,
1502,Lugar de acampada del cazador,Lugar de acampada del cazador,
1597,Torre de Oren,Torre de Oren,
1598,@14,Fortaleza de Meseta Northwind,
1599,Castillo de Oren,Castillo de Oren,
1601,Sello roto,Sello roto,
1602,Mar de esporas,Mar de esporas,
1603,Bosque de la bruja,Bosque de la bruja,
1697,Zona restrictiva de artefactos,Zona restrictiva de artefactos,
1698,@15,Fortaleza de Tierras eternas,
1701,Bosque del forajido,Bosque del forajido,
1702,Bosque del mal,Bosque del mal,
1703,Cráter de Torre de marfil,Cráter de Torre de marfil,
1798,@16,Fortaleza conquistada de Torre de marfil,
1801,Entrada al Valle del dragón,Entrada al Valle del dragón,
1802,Tierra de los dragones,Tierra de los dragones,
1803,Grieta demoníaca,Grieta demoníaca,
1898,@13,Fortaleza de Valle del dragón,
10000,Laboratorio del gigante inferior,Laboratorio del gigante inferior,
10001,@10000,@10000,
10002,@10000,@10000,
10003,Espacio de Einhasad,Obsequio divino,
10004,Espacio de Gran Kain,@10003,
20001,Ruinas élficas 1,Ruinas élficas 1,
20101,Ruinas élficas 2,Ruinas élficas 2,
20201,Hormiguero 1,Hormiguero 1,
20301,Hormiguero 2,Hormiguero 2,
20401,Torre de Cruma 2,Torre de Cruma 2,
20501,Torre de Cruma 3,Torre de Cruma 3,
20601,Torre de marfil 1,Torre de marfil 1,
20701,Torre de marfil 2,Torre de marfil 2,
20801,Torre de marfil 3,Torre de marfil 3,
30000,,Punto del camino de Isla Parlante Occidental,Isla Parlante Oriental -> Isla Parlante Occidental
30001,,Embarcadero de Gludio,Isla Parlante Oriental -> Carretera de Gludin
30002,,Punto del camino a Isla Parlante Oriental,Isla Parlante Occidental -> Isla Parlante Oriental
30007,,Muelle de Gludio,Carretera de Gludin -> Isla Parlante Oriental
30008,,Punto del camino a las Llanuras de Gludio,Carretera de Gludin -> Llanuras de Gludio
30009,,Carretera de Gludin,Llanuras de Gludio -> Carretera de Gludin
30010,,Punto del camino a la Casa Windawood,Llanuras de Gludio -> Casa Windawood
30011,,Punto del camino a las Llanuras de Gludio,Casa Windawood -> Llanuras de Gludio
30012,,Punto del camino al Erial,Casa Windawood -> Erial
30013,,@30010,Erial -> Casa Windawood
30014,,Punto del camino a las Llanuras de Dion,Erial -> Llanuras de Dion
30021,,@30012,Llanuras de Dion -> Erial
30022,,Punto del camino al Pantano de Cruma,Llanuras de Dion -> Pantano de Cruma
30023,,@30014,Pantano de Cruma -> Llanuras de Dion
30024,,Punto del camino a la Cima de disonancia,Pantano de Cruma -> Cima de disonancia
30029,,@30022,Cima de disonancia -> Pantano de Cruma
30030,,Punto del camino a los Sepulcros agonizantes,Cima de disonancia -> Sepulcros agonizantes
30031,,@30024,Sepulcros agonizantes -> Cima de disonancia
30032,,Punto del camino a los Dominios de Giran,Sepulcros agonizantes -> Dominios de Giran
30033,,@30030,Dominios de Giran -> Sepulcros agonizantes
30034,,Punto del camino a las Orillas de niebla sepulcral,Dominios de Giran -> Orillas de niebla sepulcral
30035,,Punto del camino a la Necrópolis encantada,Dominios de Giran -> Necrópolis encantada
30036,,@30032,Orillas de niebla sepulcral -> Dominios de Giran
30037,,Embarcadero de la Isla del Diablo,Orillas de niebla sepulcral -> Isla del Diablo
30038,,Embarcadero de Giran,Isla del Diablo -> Orillas de niebla sepulcral
30039,,@30032,Necrópolis encantada -> Dominios de Giran
30054,,Punto del camino al barco pirata de Zaken,Isla del Diablo -> Barco pirata de Zaken
30055,,Punto del camino a Isla del Diablo,Barco pirata de Zaken -> Isla del Diablo
330001,,Entrada a la Aldea de los chamanes,Entrada a la Aldea de los chamanes
330011,,@330001,@330001
330101,,Entrada al Hoyo del odio,Entrada al Hoyo del odio
330111,,@330101,@330101
60001,,Uso del tutorial oficial (temporal),
70001,,Afueras del castillo de Aden,
100200,,Conquista Ruinas élficas 1 - Mundo de la misión.,
100204,@20401,Torre de Cruma 2 - Mundos de la misión,
100003,Carretera de Gludin - Punto 1,Puerto de Gludin - Mundos de la misión,
100018,,Interior de piedra de invocación del mal - Mundos de la misión,Interior de piedra de invocación del mal
200001,,Mundo exterior de Theodore,Mundo exterior de Theodore
200002,,Catacumbas,Catacumbas
200003,Entrada a campamento emboscado,Entrada a campamento emboscado,
200004,Afueras del castillo de Oren,Afueras del castillo de Oren,
200005,Prisión subterránea del Castillo de Oren,Prisión subterránea del Castillo de Oren,
200200,,Territorio del rey de sangre,Territorio del rey de sangre
211000,,Primer sello de la Isla Parlante - Mundos de la misión,Primer sello de la Isla Parlante
211001,,Segundo sello de la Isla Parlante - Mundos de la misión,
211002,,Tercer sello de la Isla Parlante - Mundos de la misión,
211003,,Cuarto sello de la Isla Parlante - Mundos de la misión,
200206,,Entrada a la trampa de Zaken,Torre de marfil 1
213000,,Laboratorio de la Hermandad oscura,Laboratorio de la Hermandad oscura
211010,,Laboratorio del gigante,Laboratorio del gigante
200010,,@200206,Entrada a la trampa de Zaken
200011,,Centro de la trampa de Zaken,Centro de la trampa de Zaken
210206,@20601,Entrada a Torre de marfil 1,
210207,@20701,Entrada a Torre de marfil 2,
210208,Isla del Diablo,Isla del Diablo ilusoria,
21099,,"Ubicación ""Guillotine de la muerte""",
21697,,"Ubicación ""Richard""",
21698,,"Ubicación ""Rebecca""",
20298,,"Ubicación ""Pastor de espíritu""",
20398,,"Ubicación ""Zodiac""",
20498,,"Ubicación ""Barbaplateada""",
20598,,"Ubicación ""Vapar""",
20698,,"Ubicación ""Kazir""",
20798,,"Ubicación ""Flagon""",
20898,,"Ubicación ""Sina""",
20998,,"Ubicación ""Amadeus""",
21198,,"Ubicación ""Stenoa""",
21298,,"Ubicación ""Marsha""",
40201,Barco fantasma de Zaken,Barco fantasma de Zaken,
20181,,Colmillo negro,
20182,,Cuerno plateado,
20183,,Reina Sylop,
20184,,Urca,
20185,,Kobaka,
20281,,Aguijón,
20282,,Bestia roja ,
20283,,Taarka,
20284,,Rey Bane,
30081,@20001,Ala terrorífica,
30082,@20001,Ryukaon,
30083,@20001,Arachne,
30181,@20101,Huesudo,
30182,@20101,Felix,
30183,@20101,Observador mortal,
30184,@20101,Necross,
20381,,Canine,
20382,,Freki,
20383,,Melville,
20384,,Moretti,
20385,,Olvar,
20386,,Alle,
20481,,Manos grandes,
20482,,Calavera de la condena,
20483,,Kactoose,
20484,,Cotous,
20485,,Cox,
20486,,Turekka,
20581,,Ala sombría,
20582,,Errante de las ruinas,
20583,,Diente de sable,
20584,,Hucca,
20585,,Gnasher,
20586,,Troka,
20681,,Ojo de las arenas,
20682,,Bloqueo rojo,
20683,,Pointer,
20684,,Grinder,
20685,,Acechador de las arenas,
20686,,Haftz pedregoso,
20687,,Haftz arenoso,
30281,@20201,Reaver,
30282,@20201,Capataz de Hormiguero,
30381,@20301,Capitán de la guardia real del Hormiguero,
30382,@20301,Protector de tierra engendradora,
20781,,Bulc,
20782,,Baroque,
20783,,Moke,
20784,,Thrush,
20785,,Krush,
20786,,Varash,
20787,,Screash,
20881,,Liam,
20882,,Ronde,
20883,,Morgan,
20884,,Zyrnna,
20885,,Arcane,
20981,,Atacante de cima,
20982,,Tartan,
20983,,Thaartan,
20984,,Tutan,
20985,,Ol B’Khan,
21081,,Chillona,
21082,,Flora,
21083,,Jonadan,
21084,,Treant agonizante,
21085,,Vaquero,
21086,,Seamstress,
21087,,Balthazar,
30481,@20401,Mystique,
30482,@20401,Stelos,
30483,@20401,Maestro Mordeo,
30484,@20401,Serbo Prime,
30581,@20501,Greezo,
30582,@20501,Julius,
30583,@20501,Magnus,
21181,,Ellen,
21182,,Vir,
21183,,Tess,
21184,,Rashkos,
21185,,Shakos,
21186,,Luce,
21187,,Thox,
21281,,Lulani,
21282,,Alfonso,
21283,,Holst,
21284,,Medes,
21285,,Luka,
21286,,Hector,
30691,@20601,Champi,
30692,@20601,Corepio,
30693,@20601,Preta,
21382,,Bornesting,
21381,,Rua,
21383,,Albert,
21384,,Jeff,
21481,,Gorokk,
21482,,Verock,
21483,,Jason,
21484,,Oomba,
21485,,Agarez,
21486,,Ravolas,
21487,,Wilhelm,
30791,@20701,Vulture,
30792,@20701,Gargu,
30793,@20701,Morpheus,
30891,@20801,Cazador esquelético,
30892,@20801,Creatus,
30893,@20801,Arenisca,
21581,,Tumba,
21582,,Resh,
21583,,Punta,
21584,,Gunthar,
21585,,Shaata,
21586,,Tarbutan,
21681,,Larva,
21682,,Reba,
21683,,Hongo anfitrión,
21684,,Herven,
21685,,Ensombrecido,
21781,,Tarba,
21782,,Marata,
21783,,Kreta,
21784,,Morta,
21785,,Mita,
21786,,Arita,
21881,,Guerrero Ol Mahum,
21882,,Disparador Ol Mahum,
21883,,Líder astuto de Ol Mahum,
21884,,Esqueleto acosador,
21885,,Esqueleto explorador,
21886,,Pirata zombi ,
