Key,Value
AUCTION_HOUSE_LOG_STATE_SELL_PARTIAL,Venta parcial
AUCTION_HOUSE_LOG_STATE_SELL_COMPLETED,Vendido
AUCTION_HOUSE_LOG_STATE_SELL_FAILED,Error en la venta
AUCTION_HOUSE_LOG_STATE_SELLING,Se está vendiendo
AUCTION_HOUSE_LOG_STATE_TIMEOVER,El tiempo se ha agotado
AUCTION_HOUSE_LOG_STATE_WAITING_REGISTER,Esperando aparecer
AUCTION_HOUSE_MAX_PRICE,Precio máximo
AUCTION_HOUSE_RESULT_GET,"Se ha organizado la lista de objetos vendidos.
Recibirás los beneficios inmediatamente
y los objetos sobre los que no se haya pujado se enviarán a tu buzón.
<FontRed>Se restará un 10 % por costes y por impuesto de territorio de los beneficios que obtengas.</>"
AUCTION_HOUSE_RESULT_GET_ALL,"Has recibido dinero por los objetos vendidos.
(Todos los objetos que no se hayan vendido se enviarán al buzón).
<FontRed>La tarifa del 10% y el impuesto de territorio no están incluidos.</>"
AUCTION_HOUSE_SALES_TYPE,Estado de la venta
AUCTION_HOUSE_SELECT_CATEGORY,Seleccionar categoría
AUCTION_HOUSE_SELECT_GRADE,Seleccionar grado
AUCTION_HOUSE_SELECT_SORT,Seleccionar orden
AUCTION_HOUSE_SELECT_TYPE,Seleccionar tipo
AUCTION_HOUSE_SORT,Ordenar
AUCTION_HOUSE_SORT_CLOSING_DATE,Fecha de fin
AUCTION_HOUSE_SORT_HIGH_PRICE,Precio (Mayor)
AUCTION_HOUSE_SORT_LATELY_DATE,Más reciente
AUCTION_HOUSE_SORT_LOW_PRICE,Precio (Menor)
AUCTION_HOUSE_TYPE,Tipo
AUCTION_HOUSE_TYPE_ACCESSORY_ALL,Todos los accesorios
AUCTION_HOUSE_TYPE_ACCESSORY_ENCHANT_SCROLL,Pergamino: Mejorar accesorio
AUCTION_HOUSE_TYPE_ACCESSORY_UPGRADE_STONE,Piedra de aumento de accesorio
AUCTION_HOUSE_TYPE_ALL,Todo
AUCTION_HOUSE_TYPE_ARMOR,Armadura
AUCTION_HOUSE_TYPE_ARMOR_ALL,Todas las armaduras
AUCTION_HOUSE_TYPE_ARMOR_ENCHANT_SCROLL,Pergamino: Mejorar armadura
AUCTION_HOUSE_TYPE_ARMOR_UPGRADE_STONE,Piedra de aumento de armadura
AUCTION_HOUSE_TYPE_BLESSED_ACCESSORY_ENCHANT_SCROLL,Pergamino bendecido: Accesorio
AUCTION_HOUSE_TYPE_BLESSED_ARMOR_ENCHANT_SCROLL,Pergamino bendecido: Armadura
AUCTION_HOUSE_TYPE_BLESSED_WEAPON_ENCHANT_SCROLL,Pergamino bendecido: Arma
AUCTION_HOUSE_TYPE_BOW,Arco
AUCTION_HOUSE_TYPE_DAGGER,Daga
AUCTION_HOUSE_TYPE_DUALSWORD,Doble espada
AUCTION_HOUSE_TYPE_ENCHANT_MISC_ALL,Todos los materiales de mejora
AUCTION_HOUSE_TYPE_HERB,Hierba
AUCTION_HOUSE_TYPE_HP_PORTION,Poción de PV
AUCTION_HOUSE_TYPE_MONSTER_CORE,@AUCTION_GROUP_MONSTERCORE
AUCTION_HOUSE_TYPE_MP_PORTION,Poción de PM
AUCTION_HOUSE_TYPE_RUNE_PIECE,Fragmento de runa
AUCTION_HOUSE_TYPE_SKILL_BOOK_PAGE,Página de Pergamino olvidado
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_ALL,Todos los cristales de alma
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_BLACK,Cristal de alma de Precisión
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_BLUE,Cristal de alma de Evasión
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_GREEN,Cristal de alma de PV
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_INDIGO,Cristal de alma de Resistencia
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_ORANGE,Cristal de alma de Penetración
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_PURPLE,Cristal de alma de PM
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_RED,Cristal de alma de Ataque crítico
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_WHITE,Cristal de alma de Ataque
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_YELLOW,Cristal de alma de Defensa
AUCTION_HOUSE_TYPE_SOUL_SHOT,Refuerzo de alma
AUCTION_HOUSE_TYPE_SPEAR,Lanza
AUCTION_HOUSE_TYPE_STAFF,Bastón
AUCTION_HOUSE_TYPE_SWORD,Espada y escudo
AUCTION_HOUSE_TYPE_WEAPON_ALL,Todas las armas
AUCTION_HOUSE_TYPE_WEAPON_ENCHANT_SCROLL,Pergamino: Mejorar arma
AUCTION_HOUSE_TYPE_WEAPON_UPGRADE_STONE,Piedra de aumento de arma
AUCTION_HOUSE_UPGRADE_LEVEL,+[UpgradeLevel]
AUCTION_ITEM_SEARCH_BUTTON,Buscar objetos
AUCTION_MARKET_LOG_EMPTY,Sin historial de transacciones.
AUCTION_REGISTERD_NONE,No se muestran objetos.
AUCTION_SEARCH_CONDITION,Criterios de búsqueda
AUCTION_SEARCH_GUIDE,Búsqueda sin resultados.
AUCTION_SUB_GROUP_ACCESSORYENCHANTSCROLL,Pergamino: Mejorar accesorio
AUCTION_SUB_GROUP_ACCESSORYUPGRADESTONE,@AUCTION_HOUSE_TYPE_ACCESSORY_UPGRADE_STONE
AUCTION_SUB_GROUP_ANTICRITICAL,Resistencia a críticos
AUCTION_SUB_GROUP_ANTTUNNEL1,Hormiguero 1
AUCTION_SUB_GROUP_ANTTUNNEL2,Hormiguero 2
AUCTION_SUB_GROUP_ARMOR,@AUCTION_HOUSE_TYPE_ARMOR
AUCTION_SUB_GROUP_ARMORENCHANTSCROLL,@AUCTION_HOUSE_TYPE_ARMOR_ENCHANT_SCROLL
AUCTION_SUB_GROUP_ARMORUPGRADESTONE,@AUCTION_HOUSE_TYPE_ARMOR_UPGRADE_STONE
AUCTION_SUB_GROUP_ATTACKPOWER,ATQ
AUCTION_SUB_GROUP_ATTACKPOWERELIXIR,Elixir de ATQ
AUCTION_SUB_GROUP_BLESSEDACCESSORYENCHANTSCROLL,Pergamino bendecido: Accesorio
AUCTION_SUB_GROUP_BLESSEDARMORENCHANTSCROLL,Pergamino bendecido: Armadura
AUCTION_SUB_GROUP_BLESSEDWEAPONENCHANTSCROLL,Pergamino bendecido: Arma
AUCTION_SUB_GROUP_BLUEHERB,Hierba azul
AUCTION_SUB_GROUP_BLUERECIPE,Esencia de elixir de PM
AUCTION_SUB_GROUP_BOOTS,Botas
AUCTION_SUB_GROUP_BOW,@AUCTION_HOUSE_TYPE_BOW
AUCTION_SUB_GROUP_CRITICAL,Crítico
AUCTION_SUB_GROUP_CRUMASWAMP,Pantano de Cruma
AUCTION_SUB_GROUP_CRUMATOWER2,Torre de Cruma 2
AUCTION_SUB_GROUP_CRUMATOWER3,Torre de Cruma 3
AUCTION_SUB_GROUP_DAGGER,@AUCTION_HOUSE_TYPE_DAGGER
AUCTION_SUB_GROUP_DEATHCOASTALFOG,Orillas de niebla sepulcral
AUCTION_SUB_GROUP_DEFENSEPOWER,DEF
AUCTION_SUB_GROUP_DEFENSEPOWERELIXIR,Elixir de DEF
AUCTION_SUB_GROUP_DEVILISLE,Isla del Diablo
AUCTION_SUB_GROUP_DODGE,Evasión
AUCTION_SUB_GROUP_DRAGONVALLEY,Valle del dragón
AUCTION_SUB_GROUP_DUALSWORD,@AUCTION_HOUSE_TYPE_DUALSWORD
AUCTION_SUB_GROUP_EARRING,Pendientes
AUCTION_SUB_GROUP_ELVENRUINS1,Ruinas élficas 1
AUCTION_SUB_GROUP_ELVENRUINS2,Ruinas élficas 2
AUCTION_SUB_GROUP_ETC,@AUCTION_GROUP_ETC
AUCTION_SUB_GROUP_GIRANDOMINION,Dominios de Giran
AUCTION_SUB_GROUP_GLOVES,Guantes
AUCTION_SUB_GROUP_GLUDINMAINROAD,Carretera de Gludin
AUCTION_SUB_GROUP_GLUDIOPLAIN,Llanuras de Gludio
AUCTION_SUB_GROUP_HELMET,Casco
AUCTION_SUB_GROUP_HIGHHPPOTION,Poción de PV superior
AUCTION_SUB_GROUP_HIGHMPPOTION,Poción de PM superior
AUCTION_SUB_GROUP_HIT,Precisión
AUCTION_SUB_GROUP_HP,PV
AUCTION_SUB_GROUP_HPELIXIR,Elixir de PV
AUCTION_SUB_GROUP_HPPOTION,Poción de PV
AUCTION_SUB_GROUP_IVORYTOBASEMENT1,Torre de marfil 1
AUCTION_SUB_GROUP_IVORYTOBASEMENT2,Torre de marfil 2
AUCTION_SUB_GROUP_IVORYTOBASEMENT3,Torre de marfil 3
AUCTION_SUB_GROUP_IVORYTOBASEMENT_CONFLICT,Laboratorio de Torre de marfil
AUCTION_SUB_GROUP_IVORYTOWER,Territorio conquistado de Torre de marfil
AUCTION_SUB_GROUP_LANDOFSTOPPEDTIME,Tierras eternas
AUCTION_SUB_GROUP_SECRETFOREST1,Espesura del bosque de los secretos
AUCTION_SUB_GROUP_SECRETFOREST2,Sotobosque del bosque de los secretos
AUCTION_SUB_GROUP_SECRETFOREST_CONFLICT,Lugar de matanza del bosque de los secretos
AUCTION_SUB_GROUP_MPELIXIR,Elixir de PM
AUCTION_SUB_GROUP_MPPOTION,Poción de PM
AUCTION_SUB_GROUP_NECKLACE,Collar
AUCTION_SUB_GROUP_NORTHWIND,Meseta Northwind
AUCTION_SUB_GROUP_PASTURE,Llanuras de Dion
AUCTION_SUB_GROUP_PEAKSOFSTRUGGLE,Cima de disonancia
AUCTION_SUB_GROUP_PENETRATION,Penetración
AUCTION_SUB_GROUP_PROTECTIONJEWEL,Protección de Maphr
AUCTION_SUB_GROUP_PURPLEHERB,Hierba morada
AUCTION_SUB_GROUP_PURPLERECIPE,Esencia de elixir de ATQ
AUCTION_SUB_GROUP_REDHERB,Hierba roja
AUCTION_SUB_GROUP_REDRECIPE,Esencia de elixir de PV
AUCTION_SUB_GROUP_RESILIENCE,Resistencia
AUCTION_SUB_GROUP_RING,Anillo
AUCTION_SUB_GROUP_ROADSIDEOFDEATH,Necrópolis encantada
AUCTION_SUB_GROUP_RUNEPIECE,@AUCTION_HOUSE_TYPE_RUNE_PIECE
AUCTION_SUB_GROUP_SCREAM,Sepulcros agonizantes
AUCTION_SUB_GROUP_SKILLBOOK,Perg. olv.
AUCTION_SUB_GROUP_SKILLBOOKPAGE,@AUCTION_HOUSE_TYPE_SKILL_BOOK_PAGE
AUCTION_SUB_GROUP_SOULSHOT,@AUCTION_HOUSE_TYPE_SOUL_SHOT
AUCTION_SUB_GROUP_SPEAR,@AUCTION_HOUSE_TYPE_SPEAR
AUCTION_SUB_GROUP_STAFF,@AUCTION_HOUSE_TYPE_STAFF
AUCTION_SUB_GROUP_SWORD,@AUCTION_HOUSE_TYPE_SWORD
AUCTION_SUB_GROUP_TALKINGSISLANDEASTERN,Isla Parlante Oriental
AUCTION_SUB_GROUP_TALKINGSISLANDEASWESTERN,Isla Parlante Occidental
AUCTION_SUB_GROUP_TELEPORTSCROLL,Pergamino de escape
AUCTION_SUB_GROUP_WASTELAND,Erial
AUCTION_SUB_GROUP_WEAPONENCHANTSCROLL,@AUCTION_HOUSE_TYPE_WEAPON_ENCHANT_SCROLL
AUCTION_SUB_GROUP_WEAPONUPGRADESTONE,@AUCTION_HOUSE_TYPE_WEAPON_UPGRADE_STONE
AUCTION_SUB_GROUP_WINDAWOOD,Casa Windawood
AUCTION_SUB_GROUP_YELLOWHERB,Hierba amarilla
AUCTION_SUB_GROUP_YELLOWRECIPE,Esencia de elixir de DEF
AUCTION_SUB_GROUP_QUESTSCROLL,Pergamino de misión
AUCTION_SUB_GROUP_SUMMONGEM,Piedra de invocación del mal
AUCTION_SUB_GROUP_LECIPE,Receta
AUCTION_SUB_GROUP_EquipmemtMaterial,Material
AUCTION_SUB_GROUP_UpgradeCrystal,Fragmento
AUCTION_SUB_GROUP_ABILITYSTONE,Piedra de atributo
AUCTION_SUB_GROUP_LIMITBREAK,Piedra superación de límite
AUCTION_SUB_GROUP_PetEquipment,Equip. montura
AUCTION_SUB_GROUP_PetFood,Piedra de progreso
AUCTION_SUB_GROUP_PetSummonStone,Piedra de invocación
AUCTION_SUB_GROUP_PetEquipmentEnchantMaterial,@AUCTION_GROUP_ENCHANT
AUCTION_SUB_GROUP_PetEtc,@AUCTION_GROUP_ETC
AUCTION_SUB_GROUP_WEAPONMATERIAL,Barniz de arma
AUCTION_SUB_GROUP_ARMORMATERIAL,Barniz de armadura
AUCTION_SUB_GROUP_ACCESSORYMATERIAL,Barniz de accesorio
AUCTION_SUB_GROUP_BUFFSCROLL,Pergamino potenciador
AUCTION_TRADE_CONTENTS,Estado
AUCTION_TRADE_TIME,Período
AUTO_COMBAT_RADIUS_MAX,Sin límite
AUTO_COMBAT_RADIUS_MAXIMUM,Larga dist.
AUTO_COMBAT_RADIUS_MEDIUM,Cerca
AUTO_COMBAT_RADIUS_MIN,Mismo lugar
AUTOPANEL_HP_POTION,Poción de PV
AUTOPANEL_MP_POTION,Poción de PM
AUTOPANEL_QUEST,Progresión automática
AUTOPANEL_SOULSHOT,@AUCTION_HOUSE_TYPE_SOUL_SHOT
BIDDING_MAXVALUE_NOTIFY,El precio de apuesta es superior a la cantidad de moneda que posees.
BIDDING_MINVALUE_NOTIFY,Debes introducir un precio superior al precio de puja mínimo.
BLACKSMITH_ABILILTY,"El equipamiento usado como material se consumirá.
¿Quieres continuar con la mejora de atributo?"
BLACKSMITH_ABILILTY_BIND,"Has seleccionado equipamiento que no se puede comercializar. El equipamiento dejará de estar disponible para su comercialización y el equipamiento material desaparecerá.
¿Quieres continuar con la mejora de atributo?"
BLACKSMITH_ABILILTY_ENCHANT,"Has seleccionado el equipamiento mejorado como material. El equipamiento usado como material y su nivel de mejora se consumirán.
¿Quieres continuar con la mejora de atributo?"
BLACKSMITH_ABILILTY_LIMIT_GRADE,No está disponible la mejora de atributo para el equipamiento sin atributos.
BLACKSMITH_ABILILTY_SOULCRYSTAL,"Has seleccionado equipamiento con cristal de alma equipado. El equipamiento y los cristales de alma usados como material se consumirán.
¿Quieres continuar con la mejora de atributo?"
BLACKSMITH_COMPOSITE,"El equipamiento usado como material se consumirá.
¿Continuar con la combinación?"
BLACKSMITH_COMPOSITE_BIND,"Has seleccionado equipamiento que no puede comercializarse. Este equipamiento no podrá comercializarse y el equipamiento material desaparecerá.
¿Continuar con la combinación?"
BLACKSMITH_COMPOSITE_ENCHANT,"Has seleccionado el equipamiento mejorado como material. El equipamiento usado como material y su nivel de mejora se consumirán.
¿Continuar con la combinación?"
BLACKSMITH_COMPOSITE_LIMIT_GRADE,Los objetos de grado [GradeName] no se pueden combinar.
BLACKSMITH_COMPOSITE_LIMIT_LEVEL,El objeto no está en nivel máximo y no puede combinarse.
BLACKSMITH_COMPOSITE_SOULCRYSTAL,"Has seleccionado equipamiento con cristal de alma equipado. El equipamiento y el cristal de alma usado como material desaparecerán.
¿Continuar con la combinación?"
BLACKSMITH_ENCHANT_REQUIRED_COUNT,Pergaminos necesarios: [Count]
BLACKSMITH_LEVELUP,"El equipamiento usado como material se consumirá.
¿Quieres continuar con la subida de nivel?"
BLACKSMITH_LEVELUP_BIND,"Has seleccionado equipamiento que no puede comercializarse. Este equipamiento no podrá comercializarse y el equipamiento material desaparecerá.
¿Quieres continuar con la subida de nivel?"
BLACKSMITH_LEVELUP_ENCHANT,"Has seleccionado el equipamiento mejorado como material. Todo el equipamiento usado como material y su valor de mejora se consumirán.
¿Quieres continuar con la subida de nivel?"
BLACKSMITH_LEVELUP_HIGH_GRADE,"Has seleccionado equipamiento de grado superior como material. Todo el equipamiento usado como material desaparecerá.
¿Quieres continuar con la subida de nivel?"
BLACKSMITH_LEVELUP_LIMIT_MAX_LEVEL,El objeto ha alcanzado el nivel máximo y no puede subir más de nivel.
BLACKSMITH_LEVELUP_SOULCRYSTAL,Has seleccionado equipamiento con cristal de alma equipado. El equipamiento y el cristal de alma usado como material desaparecerán.
BLACKSMITH_LIMITBREAK,"El equipamiento usado como material se consumirá.
¿Quieres continuar superando el límite?"
BLACKSMITH_LIMITBREAK_BIND,"Has seleccionado equipamiento que no puede comercializarse. Este equipamiento no podrá comercializarse y el equipamiento material desaparecerá.
¿Quieres continuar superando el límite?"
BLACKSMITH_LIMITBREAK_ENCHANT,@BLACKSMITH_ABILILTY_ENCHANT
BLACKSMITH_LIMITBREAK_LIMIT_GRADE,"El grado del objeto es demasiado bajo para la superación de límite.
La superación del límite está disponible para el grado SR."
BLACKSMITH_LIMITBREAK_LIMIT_LEVEL,El objeto no está al máximo nivel y no puede superar el límite.
BLACKSMITH_LIMITBREAK_SOULCRYSTAL,"Has seleccionado equipamiento con cristal de alma equipado. El equipamiento y el cristal de alma usado como material desaparecerán.
¿Quieres continuar superando el límite?"
BLACKSMITH_SAFESTONE_NOT_ENOUGH,No hay suficientes protecciones de Maphr.
BLACKSMITH_SAFESTONE_NOT_NEED,No es necesario usar la protección de Maphr cuando la tasa de éxito de la mejora es del 100 %.
BLACKSMITH_TARGET_NONE,Objetivo no válido.
BLACKSMITH_UPGRADE_BIND,"Has seleccionado equipamiento que no puede comercializarse. El equipamiento objetivo no podrá comercializarse.
¿Continuar con el aumento?"
BLACKSMITH_UPGRADE_LIMIT_GRADE,Los objetos de grado [GradeName] no se pueden aumentar.
BLACKSMITH_UPGRADE_LIMIT_LEVEL,El objeto no está en nivel máximo y no puede mejorarse.
CAHT_PROMOTE_ADMISSION,Unirte a equipo
CHAT_PROMOTE_PARTY_DUNGEON,Buscando miembros de equipo para <FontParty>[AdventureName]</> <FontRed>([Difficulty])</>.<FontYellow>[PartyName]</>
CHAT_PROMOTE_PARTY_BOSSRAID,Buscando miembros de equipo para ayudar a derrotar a <FontRed>[NpcName]</>.<FontYellow>[PartyName]</>.
CHAT_PROMOTE_PARTY_GATHERING,Buscando miembros de equipo para ayudar a extraer en <FontParty>[DungeonName]</>.<FontYellow>[PartyName]</>.
CHAT_PROMOTE_PARTY_PARTYDUNGEON,Buscando miembros de grupo para la Grieta Temporal <FontYellow>[DungeonName]</><FontRed>([Difficulty])</>.
CHAT_PROMOTE_PARTY,Buscando miembros de grupo para <FontYellow>[PartyName]</>.
CAHT_PROMOTE_GUILD,<FontGuild>[GuildName]</> está reclutando miembros de clan.
CHAT_PROMOTE_BOSS_SUMMONS,Batalla de invocación del jefe de [Name] <FontBlue>[BossName]</>
CHAT_PROMOTE_GUILD_DUNGEON,Solicitud de asistencia de conquista de <FontParty>[GUILDNAME]</>para la mazmorra de clan <FontYellow>[DungeonName]</><FontRed> ([Difficulty])</>
CHAT_PROMOTE_GUILD_SEARCH,Espero unirme <FontYellow>[PromoteMessage]</ al clan.
CHAT_NEED_SELECT,Selecciona Charla rápida para utilizarlo.
CHAT_GUILDNOTICE_EMPTY,No hay ningún aviso del clan.
CHAT_BLOCK_ME,"[NAME]
ha sido bloqueado."
CHAT_BLOCK_YOU,"No es posible
iniciar un chat 1:1 con [NAME]."
CASTLE_FESTIVAL_COUPON_CHANGE_GUIDE,Recoge los billetes para cambiarlos por un bono de festival.
CASTLE_FESTIVAL_OFF_NOTICE,"Recoge billetes del festival
y acierta qué clan saldrá victorioso."
CASTLE_FESTIVAL_ENTRY,Entrar
CASTLE_FESTIVAL_RETRY,Volver a participar
CASTLE_FESTIVAL_GUILDINFO,Situación del clan que participa en Asedio al castillo
CASTLE_FESTIVAL_TIP,"Usa los billetes que has obtenidos de los monstruos en el festival para acertar quién será el ganador de Asedio al castillo.
¡Ganarás premios si el clan que elijas conquista el castillo!"
CASTLE_SIEGE,Asedio al castillo
CASTLE_SIEGE_BIDDING_INFO,
CASTLE_SIEGE_BIDDING_LABEL,Detalles de la apuesta
CASTLE_SIEGE_BIDDING_NOTHING,No hay detalles sobre la apuesta.
CASTLE_SIEGE_BIDDING_RANK,Clan que participa en Asedio al castillo
CASTLE_SIEGE_CASTELAN,Dueño del castillo
CASTLE_SIEGE_EMPTY,Sin dueño
CASTLE_SIEGE_EMPTY_GUIDE,"El castillo no tiene dueño.
Puedes hacerte con el castillo durante el asedio al castillo."
CASTLE_SIEGE_ENTER,Entrar en Asedio al castillo
CASTLE_SIEGE_FESTIVAL,Festival de asedio al castillo
CASTLE_SIEGE_FESTIVAL_DESC,"1. <FontBlue>Derrota monstruos</> durante el festival para conseguir billetes.
2. Puedes cambiar los billetes por bonos.
3. Si <FontBlue>el clan de tu bono se hace con un castillo</>, recibirás el premio que aparece.
4. Los bonos de <FontBlue>grado</> superior te premiarán con mejores recompensas.
5. Puedes <FontBlue>seguir intentando</> conseguir el bono con el clan y el premio que quieres."
CASTLE_SIEGE_FESTIVAL_GIFTCARD_DUIDE,Todos los billetes sin usar desaparecerán al comenzar Asedio al castillo.
CASTLE_SIEGE_FESTIVAL_NAME,Bono de festival de asedio al castillo
CASTLE_SIEGE_FESTIVAL_BREAK,"Es un clan
desbandado."
CASTLE_SIEGE_GUILD_EMPTY,No hay clanes participantes
CASTLE_SIEGE_GUILD_INFO,Nvl. [Level] [GuildName]
CASTLE_SIEGE_MINIMUM_BIDDING_VALUE,Apuesta mínima
CASTLE_SIEGE_MY_BIDDING_RANK,Mi rango de apuesta
CASTLE_SIEGE_NONE_BID_TIME,No disponible
CASTLE_SIEGE_NONE_FESTIVAL_TIME,No disponible
CASTLE_SIEGE_RANK,Rango: [Rank]
CASTLE_SIEGE_SHORTCUTS_GUILD,Ir al clan
CASTLE_SIEGE_STARTTIME,[D]/[M] [H]:[m]
CASTLE_SIEGE_STARTTIME_LABEL,Comienzo de Asedio al castillo
CASTLE_SIEGE_STRUCTURE,Disposición del castillo
CASTLE_SIEGE_WARPGUIDE,Trasladado automático en %d segundos.
CASTLE_UPGRADE_INVALID,No tienes ningún castillo.
CASTLE_UPGRADE_MAX_LEVEL,Ya se ha aumentado al máximo nivel.
CASTLE_UPGRADE_NAME_LEVEL,Nvl. [Level] [Name]
CASTLESIEGE_DESTROY_DEFENSETOWER,Destruir torre def.
CASTLESIEGE_DESTROY_GATE,Puerta del castillo destruida
CASTLESIEGE_DESTROY_GUARDTOWER,Torre de control destruida
CASTLESIEGE_DESTROY_OFFENSETOWER,Destruir base del asedio
CASTLESIEGE_RESULT_DEFENCE_WIN,[GuildName] ha logrado defender [CastleName].
CASTLESIEGE_RESULT_OFFENCE_WIN,[GuildName] ha logrado hacerse con [CastleName].
CASTLESIEGE_RESULT_OFFENCE_LOSE,[GuildName] no ha podido hacerse con [CastleName].
CASTLESIEGE_RESULT_REWARD_DESC,El líder del clan [CharacterName] será recompensado con [GemValue] diamantes como recompensa a la victoria.
CASTLESIEGE_TAKEBACK_GUARDTOWER,Torre de control reconstruida
CHANNEL_CANNOT_MOVE,Está demasiado lleno para participar.
CHANNEL_HEAVY_TRAFFIC,Actual: <FontRed>Lleno</> / <FontYellow>[WorldName] canal [ChannelId]</>
CHANNEL_IMPORT_MESSAGE,"[Name]
¿Quieres cargar los datos de esta partida?"
CHANNEL_IMPORT_NOTICE,"Los datos de [Name] puede cargarse de nuevo
a través de la cuenta vinculada."
CHANNEL_IMPORT_NOTICE_NOT_SAVED,"Tu cuenta actual no está guardada, por lo que tu personaje se sobreescribirá. Vincula tu cuenta para guardar los datos de tu partida."
CHANNEL_IMPORT_CONFIRM_MESSAGE_FOR_GUEST,"¿Seguro que quieres cargar los datos de la partida de [Name]?

<FontTip>Tu cuenta actual no está guardada, por lo que tu personaje se sobreescribirá. Vincula tu cuenta para guardar los datos de tu partida.</>"
