Id,Name,Desc
160,@150,{TaskCount} Yer Altı Basiliski yen.
161,@150,{TaskCount} kez Adolf'u yen.
162,@150,Genos'u {TaskCount} kez yen.
163,@150,{TaskCount} kez Alexander'ı yen.
164,@150,{TaskCount} kez Trasos'u yen.
165,@150,{TaskCount} kez Barbara'yı yen.
166,@150,{TaskCount} kez Amos'u yen.
167,@150,{TaskCount} kez Enclema'yı yen.
168,@150,{TaskCount} kez Kloud'u yen.
169,@150,{TaskCount} kez Sophos'u yen.
170,@150,{TaskCount} kez Edwin'i yen.
171,@150,{TaskCount} kez Enas'ı yen.
172,@150,@10
173,@150,@10
174,@150,@10
175,@150,@10
176,@150,@10
177,@150,@10
178,@150,@10
179,@150,@10
180,@150,@10
181,@150,@10
182,@150,@10
184,@150,@12
185,@150,@12
186,@150,@12
187,@150,@12
188,@150,@12
189,@150,@12
190,@150,@12
191,@150,@12
192,@150,@12
193,@150,@12
194,@150,@12
195,Sırların Ormanı Tepe Tacı'nı Fethet.,{TaskCount} Orman Grendeli yen.
196,@195,{TaskCount} Toksik Atrox yen.
197,@195,{TaskCount} Gizemli Gözcü yen.
198,@195,{TaskCount} Orman Gözcüsü yen.
199,@195,@195
200,@195,@196
201,@195,@197
202,@195,@198
203,@195,{TaskCount} kez Argos'u yen.
204,@195,{TaskCount} kez Helissa'yı yen.
205,@195,{TaskCount} kez Sling'i yen.
206,@195,@10
207,@195,@10
208,@195,@10
209,@195,@12
210,@195,@12
211,Sırların Ormanı Yeşillik Alanı'nı Fethet.,{TaskCount} Pan Savunucu yen.
212,@211,{TaskCount} Keskin Peri yen.
213,@211,{TaskCount} İntikamcı Peri yen.
214,@211,{TaskCount} Gizemli Succubus yen.
215,@211,@211
216,@211,@212
217,@211,@213
218,@211,@214
219,@211,{TaskCount} kez Vanuk'u yen.
220,@211,{TaskCount} kez Cailyn'i yen.
221,@211,{TaskCount} kez Veiloss'u yen.
222,@211,@10
223,@211,@10
224,@211,@10
225,@211,@12
226,@211,@12
227,Sırların Ormanı Katliam Alanı'nı Fethet,{TaskCount} Kaybolmuş Dövüşçü Kertenkeleadam yen.
228,@227,{TaskCount} Kaybolmuş Savaşçı Kertenkeleadam yen.
229,@227,{TaskCount} Adamyiyen Orman Örümceği yen.
230,@227,{TaskCount} Öfkeli Söğüt Perisi yen.
231,@227,{TaskCount} kez Intrepidez'i yen.
232,@227,{TaskCount} kez Avetura'yı yen.
233,@227,{TaskCount} kez Gari'yi yen.
234,@227,{TaskCount} kez Alkaios'u yen.
235,@227,@10
236,@227,@10
237,@227,@10
238,@227,@10
239,@227,@12
240,@227,@12
241,@227,@12
242,@227,@12
