Id,SpotName,SpotTitle,Desc
30013,,@30010,Çorak Diyar -> Windawood Köşkü
30014,,Dion Ovası Yolu,Çorak Diyar -> Dion Ovası
30021,,@30012,Dion Ovası -> Çorak Diyar
30022,,Cruma Bataklığı Yolu,Dion Ovası -> Cruma Bataklığı
30023,,@30014,Cruma Bataklığı -> Dion Ovası
30024,,Uyumsuzluk Zirvesi Yolu,Cruma Bataklığı -> Uyumsuzluk Zirvesi
30029,,@30022,Uyumsuzluk Zirvesi -> Cruma Bataklığı
30030,,Uluyan Oyuk Yolu,Uyumsuzluk Zirvesi -> Uluyan Oyuk
30031,,@30024,Uluyan Oyuk -> Uyumsuzluk Zirvesi
30032,,Giran Bölgesi Yolu,Uluyan Oyuk -> Giran Bölgesi
30033,,@30030,Giran Bölgesi -> Uluyan Oyuk
30034,,Ölümcül Sis Kıyıları Yolu,Giran Bölgesi -> Ölümcül Sis Kıyıları
30035,,Lanetli Mezarşehir Yolu,Giran Bölgesi -> Lanetli Mezarşehir
30036,,@30032,Ölümcül Sis Kıyıları -> Giran Bölgesi
30037,,Şeytan Adası Yolu,Ölümcül Sis Kıyıları -> Şeytan Adası
30038,,Gludio Gemi İskelesi Yolu,Şeytan Adası -> Ölümcül Sis Kıyıları
30039,,@30032,Lanetli Mezarşehir -> Giran Bölgesi
30054,,Zaken'in Korsan Gemisi Yolu,Şeytan Adası -> Zaken’in Korsan Gemisi
30055,,Şeytan Adası Yolu,Zaken'in Korsan Gemisi -> Şeytan Adası
330001,,Şaman'ın Köyünün Girişi,Şaman'ın Köyünün Girişi
330011,,@330001,@330001
330101,,Nefret Çukuru Girişi,Nefret Çukuru Girişi
330111,,@330101,@330101
60001,,Resmi Öğretici Kullanımı (Geçici),
70001,,Aden Kalesi Etekleri,
100200,,Elf Harabeleri Dehliz 1’i Fethet - Görev Dünyası.,
100204,@20401,Cruma Kulesi Kat 2 - Görev Dünyası,
100003,Gludin Yolu - Konum 1,Gludin Limanı - Görev Dünyası,
100018,,Kötülük Çağırma Taşı İçerisi - Görev Dünyası,Kötülük Çağırma Taşı İçerisi
200001,,Theodore’in Dış Dünyası,Theodore’in Dış Dünyası
200002,,Bodrum,Bodrum
200003,Pusuya Düşürülmüş Kamp Alanı Girişi,Pusuya Düşürülmüş Kamp Alanı Girişi,
200004,Oren Kalesi Etekleri,Oren Kalesi Etekleri,
200005,Oren Kalesi Yer Altı Hapishanesi,Oren Kalesi Yer Altı Hapishanesi,
200200,,Kannı Kralın Bölgesi,Kannı Kralın Bölgesi
211000,,Konuşkan Ada İlk Mühür - Görev Dünyası,Konuşkan Ada İlk Mühür
211001,,Konuşkan Ada İkinci Mühür - Görev Dünyası,
211002,,Konuşkan Ada Üçüncü Mühür - Görev Dünyası,
211003,,Konuşkan Ada Dördüncü Mühür - Görev Dünyası,
200206,,Zaken’in Tuzak Girişi,Fildişi Kulesi Dehliz 1
213000,,Kara Kardeşlik'in Laboratuvarı,Kara Kardeşlik'in Laboratuvarı
211010,,Dev'in Laboratuvarı,Dev'in Laboratuvarı
200010,,@200206,Zaken’in Tuzak Girişi
200011,,Zaken’in Tuzak Merkezi,Zaken’in Tuzak Merkezi
210206,@20601,Fildişi Kulesi Yer Altı Mezarlığı 1. Giriş,
210207,@20701,Fildişi Kulesi Yer Altı Mezarlığı 2. Giriş,
210208,Şeytan Adası,Yanıltıcı Şeytan Adası,
21099,,“Ölümcül Guillotine” Konumu,
21697,,“Richard” Konumu,
21698,,“Rebecca” Konumu,
20298,,“Hayalet Çoban” Konumu,
20398,,“Zodyak” Konumu,
20498,,“Gümüşsakal” Konumu,
20598,,“Vapar” Konumu,
20698,,“Kazir” Konumu,
20798,,“Flagon” Konumu,
20898,,“Sina” Konumu,
20998,,“Amadeus” Konumu,
21198,,“Stenoa” Konumu,
21298,,“Marsha” Konumu,
40201,Zaken'in Hayalet Gemisi,Zaken'in Hayalet Gemisi,
20181,,Kara Diş,
20182,,Gümüşboynuz,
20183,,Kraliçe Sylop,
20184,,Urca,
20185,,Kobaka,
20281,,İğne,
20282,,Çöl Tilkisi,
20283,,Taarka,
20284,,Yıkım Kralı,
30081,@20001,Korku Kanat,
30082,@20001,Ryukaon,
30083,@20001,Arachne,
30181,@20101,Maniskull,
30182,@20101,Felix,
30183,@20101,Ölüm Saçan,
30184,@20101,Necross,
20381,,Canine,
20382,,Freki,
20383,,Melville,
20384,,Moretti,
20385,,Olvar,
20386,,Alle,
20481,,Kocael,
20482,,Kemik Göz,
20483,,Kactoose,
20484,,Cotous,
20485,,Cox,
20486,,Turekka,
20581,,Gölge Kanat,
20582,,Harabe Gezgini,
20583,,Kılıç Diş,
20584,,Hucca,
20585,,Gnasher,
20586,,Troka,
20681,,Kum Göz,
20682,,Kırmızı Basilisk,
20683,,İşaretçi,
20684,,Öğütücü,
20685,,Kum Gezen,
20686,,Taş Haftz,
20687,,Kum Haftz,
30281,@20201,İstilacı,
30282,@20201,İşçibaşı Karınca,
30381,@20301,Karınca Yuvası Muhafızlarının Lideri,
30382,@20301,Yumurtlama Yeri Muhafızı,
20781,,Bulc,
20782,,Baroque,
20783,,Moke,
20784,,Thrush,
20785,,Krush,
20786,,Varash,
20787,,Screash,
20881,,Liam,
20882,,Ronde,
20883,,Morgan,
20884,,Zyrnna,
20885,,Arcane,
20981,,Zirve Saldırganı,
20982,,Tartan,
20983,,Thaartan,
20984,,Tutan,
20985,,Ol B’Khan,
21081,,Çığırtkan,
21082,,Flora,
21083,,Jonadan,
21084,,Uluyan Kök,
21085,,Kovboy,
21086,,Terzi,
21087,,Balthazar,
30481,@20401,Esrarlı Gözküre,
30482,@20401,Stelos,
30483,@20401,Efendi Mordeo,
30484,@20401,Serbo Prime,
30581,@20501,Greezo,
30582,@20501,Julius,
30583,@20501,Magnus,
21181,,Ellen,
21182,,Vir,
21183,,Tess,
21184,,Rashkos,
21185,,Shakos,
21186,,Luce,
21187,,Thox,
21281,,Lulani,
21282,,Alfonso,
21283,,Holst,
21284,,Medes,
21285,,Luka,
21286,,Hector,
30691,@20601,Mesheemp,
30692,@20601,Corepio,
30693,@20601,Preta,
21382,,Bornesting,
21381,,Rua,
21383,,Albert,
21384,,Jeff,
21481,,Gorokk,
21482,,Verock,
21483,,Jason,
21484,,Oomba,
21485,,Agarez,
21486,,Ravolas,
21487,,Wilhelm,
30791,@20701,Vulture,
30792,@20701,Gargu,
30793,@20701,Morpheus,
30891,@20801,Kelle Kovalayan,
30892,@20801,Creatus,
30893,@20801,Kum Fırtınası,
21581,,Tumba,
21582,,Resh,
21583,,Punta,
21584,,Gunthar,
21585,,Shaata,
21586,,Tarbutan,
21681,,Larva,
21682,,Reba,
21683,,Konak Mantar,
21684,,Herven,
21685,,Gölge,
21781,,Tarba,
21782,,Marata,
21783,,Kreta,
21784,,Morta,
21785,,Mita,
21786,,Arita,
21881,,Savaşçı Ol Mahum,
21882,,Nişancı Ol Mahum,
21883,,Hilekar Ol Mahum Lideri,
21884,,Takipçi İskelet,
21885,,İzci İskelet,
21886,,Korsan Zombi,
