Id,Name,TypeDesc,LimitDesc,UsingDesc,ReplaceString1,ReplaceString2,Desc
140020,Kara Çığırtkan,@140010,,@140010,,,
140021,@140020,@140010,,@140010,,,
140022,@140020,@140010,,@140010,,,
140023,@140020,@140010,,@140010,,,
140024,@140020,@140010,,@140010,,,
140025,@140020,@140010,,@140010,,,
140026,@140020,@140010,,@140010,,,
140030,Kristal Hançer,@140010,,@140010,,,
140031,@140030,@140010,,@140010,,,
140032,@140030,@140010,,@140010,,,
140033,@140030,@140010,,@140010,,,
140034,@140030,@140010,,@140010,,,
140035,@140030,@140010,,@140010,,,
140036,@140030,@140010,,@140010,,,
140043,Kerberos,@140010,,@140010,,,
140044,@140043,@140010,,@140010,,,
140045,@140043,@140010,,@140010,,,
140046,@140043,@140010,,@140010,,,
140053,Mithril Hançer,@140010,,@140010,,,
140054,Mithril Hançer,@140010,,@140010,,,
140055,Mithril Hançer,@140010,,@140010,,,
150010,Kristalize Buz Yayı,Yay,,Bu silahın uzun bir menzili vardır.,,,
150011,@150010,@150010,,@150010,,,
150012,@150010,@150010,,@150010,,,
150013,@150010,@150010,,@150010,,,
150014,@150010,@150010,,@150010,,,
150015,@150010,@150010,,@150010,,,
150016,@150010,@150010,,@150010,,,
150020,Hafif Kurmalı Yay,@150010,,@150010,,,
150021,@150020,@150010,,@150010,,,
150022,@150020,@150010,,@150010,,,
150023,@150020,@150010,,@150010,,,
150024,@150020,@150010,,@150010,,,
150025,@150020,@150010,,@150010,,,
150026,@150020,@150010,,@150010,,,
150030,Akat Uzun Yayı,@150010,,@150010,,,
150031,@150030,@150010,,@150010,,,
150032,@150030,@150010,,@150010,,,
150033,@150030,@150010,,@150010,,,
150034,@150030,@150010,,@150010,,,
150035,@150030,@150010,,@150010,,,
150036,@150030,@150010,,@150010,,,
150043,Upitear,@150010,,@150010,,,
150044,@150043,@150010,,@150010,,,
150045,@150043,@150010,,@150010,,,
150046,@150043,@150010,,@150010,,,
150053,Elf Yayı,@150010,,@150010,,,
150054,Elf Yayı,@150010,,@150010,,,
150055,Elf Yayı,@150010,,@150010,,,
160010,İblis Asası,Asa,,Bu silahın güçlü büyülü saldırıları vardır.,,,
160011,@160010,@160010,,@160010,,,
160012,@160010,@160010,,@160010,,,
160013,@160010,@160010,,@160010,,,
160014,@160010,@160010,,@160010,,,
160015,@160010,@160010,,@160010,,,
160016,@160010,@160010,,@160010,,,
160020,Yaşam Asası,@160010,,@160010,,,
160021,@160020,@160010,,@160010,,,
160022,@160020,@160010,,@160010,,,
160023,@160020,@160010,,@160010,,,
160024,@160020,@160010,,@160010,,,
160025,@160020,@160010,,@160010,,,
160026,@160020,@160010,,@160010,,,
160030,Yanan Ejderha Kurukafası,@160010,,@160010,,,
160031,@160030,@160010,,@160010,,,
160032,@160030,@160010,,@160010,,,
160033,@160030,@160010,,@160010,,,
160034,@160030,@160010,,@160010,,,
160035,@160030,@160010,,@160010,,,
160036,@160030,@160010,,@160010,,,
160043,Karanlık Hiçlik,@160010,,@160010,,,
160044,@160043,@160010,,@160010,,,
160045,@160043,@160010,,@160010,,,
160046,@160043,@160010,,@160010,,,
160053,Yaşam Ağacının Dalı,@160010,,@160010,,,
160054,Yaşam Ağacının Dalı,@160010,,@160010,,,
160055,Yaşam Ağacının Dalı,@160010,,@160010,,,
170014,@110010,@160010,,@160010,,,
210010,Mavi Kurt Başlığı,Ağır Zırh,,Bu ekipman savunmayı arttırır.,,,
210011,@210010,@210010,,@210010,,,
210012,@210010,@210010,,@210010,,,
210013,@210010,@210010,,@210010,,,
210014,@210010,@210010,,@210010,,,
210015,@210010,@210010,,@210010,,,
210016,@210010,@210010,,@210010,,,
220010,Mavi Kurt Zırhı,@210010,,@210010,,,
220011,@220010,@210010,,@210010,,,
220012,@220010,@210010,,@210010,,,
220013,@220010,@210010,,@210010,,,
220014,@220010,@210010,,@210010,,,
220015,@220010,@210010,,@210010,,,
220016,@220010,@210010,,@210010,,,
230010,Mavi Kurt Eldiveni,@210010,,@210010,,,
230011,@230010,@210010,,@210010,,,
230012,@230010,@210010,,@210010,,,
230013,@230010,@210010,,@210010,,,
230014,@230010,@210010,,@210010,,,
230015,@230010,@210010,,@210010,,,
230016,@230010,@210010,,@210010,,,
240010,Mavi Kurt Çizmesi,@210010,,@210010,,,
240011,@240010,@210010,,@210010,,,
240012,@240010,@210010,,@210010,,,
240013,@240010,@210010,,@210010,,,
240014,@240010,@210010,,@210010,,,
240015,@240010,@210010,,@210010,,,
240016,@240010,@210010,,@210010,,,
210020,Takipçi Başlığı,Hafif Zırh,,@210010,,,
210021,@210020,@210020,,@210010,,,
210022,@210020,@210020,,@210010,,,
210023,@210020,@210020,,@210010,,,
210024,@210020,@210020,,@210010,,,
210025,@210020,@210020,,@210010,,,
210026,@210020,@210020,,@210010,,,
220020,Takipçi Zırhı,@210020,,@210010,,,
220021,@220020,@210020,,@210010,,,
220022,@220020,@210020,,@210010,,,
220023,@220020,@210020,,@210010,,,
220024,@220020,@210020,,@210010,,,
220025,@220020,@210020,,@210010,,,
220026,@220020,@210020,,@210010,,,
230020,Takipçi Eldiveni,@210020,,@210010,,,
230021,@230020,@210020,,@210010,,,
230022,@230020,@210020,,@210010,,,
230023,@230020,@210020,,@210010,,,
230024,@230020,@210020,,@210010,,,
230025,@230020,@210020,,@210010,,,
230026,@230020,@210020,,@210010,,,
240020,Takipçi Çizmesi,@210020,,@210010,,,
240021,@240020,@210020,,@210010,,,
240022,@240020,@210020,,@210010,,,
240023,@240020,@210020,,@210010,,,
240024,@240020,@210020,,@210010,,,
240025,@240020,@210020,,@210010,,,
240026,@240020,@210020,,@210010,,,
210030,Hanedanlık Başlığı,Cübbe,,@210010,,,
210031,@210030,@210030,,@210010,,,
210032,@210030,@210030,,@210010,,,
210033,@210030,@210030,,@210010,,,
210034,@210030,@210030,,@210010,,,
210035,@210030,@210030,,@210010,,,
210036,@210030,@210030,,@210010,,,
220030,Hanedanlık Zırhı,@210030,,@210010,,,
220031,@220030,@210030,,@210010,,,
220032,@220030,@210030,,@210010,,,
220033,@220030,@210030,,@210010,,,
220034,@220030,@210030,,@210010,,,
220035,@220030,@210030,,@210010,,,
220036,@220030,@210030,,@210010,,,
230030,Hanedanlık Eldiveni,@210030,,@210010,,,
230031,@230030,@210030,,@210010,,,
230032,@230030,@210030,,@210010,,,
230033,@230030,@210030,,@210010,,,
230034,@230030,@210030,,@210010,,,
230035,@230030,@210030,,@210010,,,
230036,@230030,@210030,,@210010,,,
240030,Hanedanlık Çizmesi,@210030,,@210010,,,
240031,@240030,@210030,,@210010,,,
240032,@240030,@210030,,@210010,,,
240033,@240030,@210030,,@210010,,,
240034,@240030,@210030,,@210010,,,
240035,@240030,@210030,,@210010,,,
240036,@240030,@210030,,@210010,,,
210040,Karabasan Başlığı,@210010,,@210010,,,
210041,@210040,@210010,,@210010,,,
210042,@210040,@210010,,@210010,,,
210043,@210040,@210010,,@210010,,,
210044,@210040,@210010,,@210010,,,
210045,@210040,@210010,,@210010,,,
210046,@210040,@210010,,@210010,,,
220040,Karabasan Zırhı,@210010,,@210010,,,
220041,@220040,@210010,,@210010,,,
220042,@220040,@210010,,@210010,,,
220043,@220040,@210010,,@210010,,,
220044,@220040,@210010,,@210010,,,
220045,@220040,@210010,,@210010,,,
220046,@220040,@210010,,@210010,,,
230040,Karabasan Eldiveni,@210010,,@210010,,,
230041,@230040,@210010,,@210010,,,
230042,@230040,@210010,,@210010,,,
230043,@230040,@210010,,@210010,,,
230044,@230040,@210010,,@210010,,,
230045,@230040,@210010,,@210010,,,
230046,@230040,@210010,,@210010,,,
240040,Karabasan Çizmesi,@210010,,@210010,,,
240041,@240040,@210010,,@210010,,,
240042,@240040,@210010,,@210010,,,
240043,@240040,@210010,,@210010,,,
240044,@240040,@210010,,@210010,,,
240045,@240040,@210010,,@210010,,,
240046,@240040,@210010,,@210010,,,
210050,Avadon Başlığı,@210020,,@210010,,,
210051,@210050,@210020,,@210010,,,
210052,@210050,@210020,,@210010,,,
210053,@210050,@210020,,@210010,,,
210054,@210050,@210020,,@210010,,,
210055,@210050,@210020,,@210010,,,
210056,@210050,@210020,,@210010,,,
220050,Avadon Zırhı,@210020,,@210010,,,
220051,@220050,@210020,,@210010,,,
220052,@220050,@210020,,@210010,,,
220053,@220050,@210020,,@210010,,,
220054,@220050,@210020,,@210010,,,
220055,@220050,@210020,,@210010,,,
220056,@220050,@210020,,@210010,,,
230050,Avadon Eldiveni,@210020,,@210010,,,
230051,@230050,@210020,,@210010,,,
230052,@230050,@210020,,@210010,,,
230053,@230050,@210020,,@210010,,,
230054,@230050,@210020,,@210010,,,
230055,@230050,@210020,,@210010,,,
230056,@230050,@210020,,@210010,,,
240050,Avadon Çizmesi,@210020,,@210010,,,
240051,@240050,@210020,,@210010,,,
240052,@240050,@210020,,@210010,,,
240053,@240050,@210020,,@210010,,,
240054,@240050,@210020,,@210010,,,
240055,@240050,@210020,,@210010,,,
240056,@240050,@210020,,@210010,,,
210060,Heybetli Başlık,@210030,,@210010,,,
210061,@210060,@210030,,@210010,,,
210062,@210060,@210030,,@210010,,,
210063,@210060,@210030,,@210010,,,
210064,@210060,@210030,,@210010,,,
210065,@210060,@210030,,@210010,,,
210066,@210060,@210030,,@210010,,,
220060,Heybetli Zırh,@210030,,@210010,,,
220061,@220060,@210030,,@210010,,,
220062,@220060,@210030,,@210010,,,
220063,@220060,@210030,,@210010,,,
220064,@220060,@210030,,@210010,,,
220065,@220060,@210030,,@210010,,,
220066,@220060,@210030,,@210010,,,
230060,Heybetli Eldiven,@210030,,@210010,,,
230061,@230060,@210030,,@210010,,,
230062,@230060,@210030,,@210010,,,
230063,@230060,@210030,,@210010,,,
230064,@230060,@210030,,@210010,,,
230065,@230060,@210030,,@210010,,,
230066,@230060,@210030,,@210010,,,
240060,Heybetli Çizme,@210030,,@210010,,,
240061,@240060,@210030,,@210010,,,
240062,@240060,@210030,,@210010,,,
240063,@240060,@210030,,@210010,,,
240064,@240060,@210030,,@210010,,,
240065,@240060,@210030,,@210010,,,
240066,@240060,@210030,,@210010,,,
210073,Dominus Başlığı,@210010,,@210010,,,
210074,@210073,@210010,,@210010,,,
210075,@210073,@210010,,@210010,,,
210076,@210073,@210010,,@210010,,,
220073,Dominus Zırhı,@210010,,@210010,,,
220074,@220073,@210010,,@210010,,,
220075,@220073,@210010,,@210010,,,
220076,@220073,@210010,,@210010,,,
230073,Dominus Eldiveni,@210010,,@210010,,,
230074,@230073,@210010,,@210010,,,
230075,@230073,@210010,,@210010,,,
230076,@230073,@210010,,@210010,,,
240073,Dominus Çizmesi,@210010,,@210010,,,
240074,@240073,@210010,,@210010,,,
240075,@240073,@210010,,@210010,,,
240076,@240073,@210010,,@210010,,,
210083,Reggios Başlığı,@210020,,@210010,,,
210084,@210083,@210020,,@210010,,,
210085,@210083,@210020,,@210010,,,
210086,@210083,@210020,,@210010,,,
220083,Reggios Zırhı,@210020,,@210010,,,
220084,@220083,@210020,,@210010,,,
220085,@220083,@210020,,@210010,,,
220086,@220083,@210020,,@210010,,,
230083,Reggios Eldiveni,@210020,,@210010,,,
230084,@230083,@210020,,@210010,,,
230085,@230083,@210020,,@210010,,,
230086,@230083,@210020,,@210010,,,
240083,Reggios Çizmesi,@210020,,@210010,,,
240084,@240083,@210020,,@210010,,,
240085,@240083,@210020,,@210010,,,
240086,@240083,@210020,,@210010,,,
210093,Optimus Başlığı,@210030,,@210010,,,
210094,@210093,@210030,,@210010,,,
210095,@210093,@210030,,@210010,,,
210096,@210093,@210030,,@210010,,,
220093,Optimus Zırhı,@210030,,@210010,,,
220094,@220093,@210030,,@210010,,,
220095,@220093,@210030,,@210010,,,
220096,@220093,@210030,,@210010,,,
230093,Optimus Eldiveni,@210030,,@210010,,,
230094,@230093,@210030,,@210010,,,
230095,@230093,@210030,,@210010,,,
230096,@230093,@210030,,@210010,,,
240093,Optimus Çizmesi,@210030,,@210010,,,
240094,@240093,@210030,,@210010,,,
240095,@240093,@210030,,@210010,,,
240096,@240093,@210030,,@210010,,,
210103,Mithril Miğfer,@210010,,@210010,,,
210104,Mithril Miğfer,@210010,,@210010,,,
210105,Mithril Miğfer,@210010,,@210010,,,
220103,Mithril Zırh,@210010,,@210010,,,
220104,Mithril Zırh,@210010,,@210010,,,
220105,Mithril Zırh,@210010,,@210010,,,
230103,Mithril Eldiven,@210010,,@210010,,,
230104,Mithril Eldiven,@210010,,@210010,,,
230105,Mithril Eldiven,@210010,,@210010,,,
240103,Mithril Çizme,@210010,,@210010,,,
240104,Mithril Çizme,@210010,,@210010,,,
240105,Mithril Çizme,@210010,,@210010,,,
210113,Siyah Kristal Miğfer,@210020,,@210010,,,
210114,Siyah Kristal Miğfer,@210020,,@210010,,,
210115,Siyah Kristal Miğfer,@210020,,@210010,,,
220113,Siyah Kristal Zırh,@210020,,@210010,,,
220114,Siyah Kristal Zırh,@210020,,@210010,,,
220115,Siyah Kristal Zırh,@210020,,@210010,,,
230113,Siyah Kristal Eldiven,@210020,,@210010,,,
230114,Siyah Kristal Eldiven,@210020,,@210010,,,
230115,Siyah Kristal Eldiven,@210020,,@210010,,,
240113,Siyah Kristal Çizme,@210020,,@210010,,,
240114,Siyah Kristal Çizme,@210020,,@210010,,,
240115,Siyah Kristal Çizme,@210020,,@210010,,,
210123,Ulvi Miğfer,@210030,,@210010,,,
210124,Ulvi Miğfer,@210030,,@210010,,,
210125,Ulvi Miğfer,@210030,,@210010,,,
220123,Ulvi Zırh,@210030,,@210010,,,
220124,Ulvi Zırh,@210030,,@210010,,,
220125,Ulvi Zırh,@210030,,@210010,,,
230123,Ulvi Eldiven,@210030,,@210010,,,
230124,Ulvi Eldiven,@210030,,@210010,,,
230125,Ulvi Eldiven,@210030,,@210010,,,
240123,Ulvi Çizme,@210030,,@210010,,,
240124,Ulvi Çizme,@210030,,@210010,,,
240125,Ulvi Çizme,@210030,,@210010,,,
310001,Elf Yüzüğü,Aksesuar,,Karakterin değerlerini arttırır.,,,
310002,@310001,@310001,,@310001,,,
310003,@310001,@310001,,@310001,,,
310004,@310001,@310001,,@310001,,,
310005,@310001,@310001,,@310001,,,
310006,@310001,@310001,,@310001,,,
320001,Elf Kolyesi,@310001,Sınıf Geçişinden sonra açılır,@310001,,,
320002,@320001,@310001,@320001,@310001,,,
320003,@320001,@310001,@320001,@310001,,,
320004,@320001,@310001,@320001,@310001,,,
320005,@320001,@310001,@320001,@310001,,,
320006,@320001,@310001,@320001,@310001,,,
330001,Elf Küpesi,@310001,,@310001,,,
330002,@330001,@310001,,@310001,,,
330003,@330001,@310001,,@310001,,,
330004,@330001,@310001,,@310001,,,
330005,@330001,@310001,,@310001,,,
330006,@330001,@310001,,@310001,,,
310011,Ay Taşı Yüzük,@310001,,@310001,,,
310012,@310011,@310001,,@310001,,,
310013,@310011,@310001,,@310001,,,
310014,@310011,@310001,,@310001,,,
310015,@310011,@310001,,@310001,,,
310016,@310011,@310001,,@310001,,,
320011,Ay Taşı Kolyesi,@310001,@320001,@310001,,,
320012,@320011,@310001,@320001,@310001,,,
320013,@320011,@310001,@320001,@310001,,,
320014,@320011,@310001,@320001,@310001,,,
320015,@320011,@310001,@320001,@310001,,,
320016,@320011,@310001,@320001,@310001,,,
330011,Ay Taşı Küpe,@310001,,@310001,,,
330012,@330011,@310001,,@310001,,,
330013,@330011,@310001,,@310001,,,
330014,@330011,@310001,,@310001,,,
330015,@330011,@310001,,@310001,,,
330016,@330011,@310001,,@310001,,,
310021,Kara Cevher Yüzük,@310001,,@310001,,,
310022,@310021,@310001,,@310001,,,
310023,@310021,@310001,,@310001,,,
310024,@310021,@310001,,@310001,,,
310025,@310021,@310001,,@310001,,,
310026,@310021,@310001,,@310001,,,
320021,Kara Cevher Kolye,@310001,@320001,@310001,,,
320022,@320021,@310001,@320001,@310001,,,
320023,@320021,@310001,@320001,@310001,,,
320024,@320021,@310001,@320001,@310001,,,
320025,@320021,@310001,@320001,@310001,,,
320026,@320021,@310001,@320001,@310001,,,
330021,Kara Cevher Küpe,@310001,,@310001,,,
330022,@330021,@310001,,@310001,,,
330023,@330021,@310001,,@310001,,,
330024,@330021,@310001,,@310001,,,
330025,@330021,@310001,,@310001,,,
330026,@330021,@310001,,@310001,,,
310031,Feniks Yüzüğü,@310001,,@310001,,,
310032,@310031,@310001,,@310001,,,
310033,@310031,@310001,,@310001,,,
310034,@310031,@310001,,@310001,,,
310035,@310031,@310001,,@310001,,,
310036,@310031,@310001,,@310001,,,
320031,Feniks Kolyesi,@310001,@320001,@310001,,,
320032,@320031,@310001,@320001,@310001,,,
320033,@320031,@310001,@320001,@310001,,,
320034,@320031,@310001,@320001,@310001,,,
320035,@320031,@310001,@320001,@310001,,,
320036,@320031,@310001,@320001,@310001,,,
330031,Feniks Küpesi,@310001,,@310001,,,
330032,@330031,@310001,,@310001,,,
330033,@330031,@310001,,@310001,,,
330034,@330031,@310001,,@310001,,,
330035,@330031,@310001,,@310001,,,
330036,@330031,@310001,,@310001,,,
310041,Nassen Yüzüğü,@310001,,@310001,,,
310042,@310041,@310001,,@310001,,,
310043,@310041,@310001,,@310001,,,
310044,@310041,@310001,,@310001,,,
310045,@310041,@310001,,@310001,,,
310046,@310041,@310001,,@310001,,,
320041,Nassen Kolyesi,@310001,@320001,@310001,,,
320042,@320041,@310001,@320001,@310001,,,
320043,@320041,@310001,@320001,@310001,,,
320044,@320041,@310001,@320001,@310001,,,
320045,@320041,@310001,@320001,@310001,,,
320046,@320041,@310001,@320001,@310001,,,
330041,Nassen Küpesi,@310001,,@310001,,,
330042,@330041,@310001,,@310001,,,
330043,@330041,@310001,,@310001,,,
330044,@330041,@310001,,@310001,,,
330045,@330041,@310001,,@310001,,,
330046,@330041,@310001,,@310001,,,
310051,Arbol Yüzüğü,@310001,,@310001,,,
310052,@310051,@310001,,@310001,,,
310053,@310051,@310001,,@310001,,,
310054,@310051,@310001,,@310001,,,
310055,@310051,@310001,,@310001,,,
310056,@310051,@310001,,@310001,,,
320051,Arbol Kolyesi,@310001,@320001,@310001,,,
320052,@320051,@310001,@320001,@310001,,,
320053,@320051,@310001,@320001,@310001,,,
320054,@320051,@310001,@320001,@310001,,,
320055,@320051,@310001,@320001,@310001,,,
320056,@320051,@310001,@320001,@310001,,,
330051,Arbol Küpesi,@310001,,@310001,,,
330052,@330051,@310001,,@310001,,,
330053,@330051,@310001,,@310001,,,
330054,@330051,@310001,,@310001,,,
330055,@330051,@310001,,@310001,,,
330056,@330051,@310001,,@310001,,,
310061,Kahramanın Yüzüğü,@310001,,@310001,,,
310062,@310061,@310001,,@310001,,,
310063,@310061,@310001,,@310001,,,
310064,@310061,@310001,,@310001,,,
310065,@310061,@310001,,@310001,,,
310066,@310061,@310001,,@310001,,,
320061,Kahramanın Kolyesi,@310001,@320001,@310001,,,
320062,@320061,@310001,@320001,@310001,,,
320063,@320061,@310001,@320001,@310001,,,
320064,@320061,@310001,@320001,@310001,,,
320065,@320061,@310001,@320001,@310001,,,
320066,@320061,@310001,@320001,@310001,,,
330061,Kahramanın Küpesi,@310001,,@310001,,,
330062,@330061,@310001,,@310001,,,
330063,@330061,@310001,,@310001,,,
330064,@330061,@310001,,@310001,,,
330065,@330061,@310001,,@310001,,,
330066,@330061,@310001,,@310001,,,
400000,Maphr’in Koruması,Malzeme,,"Maphr’in Koruması, diyarın tanrıçası, bu cevhertaşının içinde.
Bu eşya ekipmanın güçlendirme seviyesini, güçlendirme başarısız olduğunda eşyanın güçlendirme seviyesini korur.",,,
