Id,Name,EffectTypeName,Desc
12221,Sonik Ateşliyici,Sonik Ateşliyici: Hız Düşürme,Hız -%{1%}
122231,Savaş Ritmi,"Savaş Ritmi: Sldr., Svn. Artışı","Grup üyeleri Sldr. +{1}, Svn. +{3}"
122241,Avcının Şarkısı,Avcının Şarkısı: Grubun Krit. Oranını Artırır,Grup üyeleri Krit. Oranı +%{1%}
12231,Üçe Bölen,Hız Düşürme,"Svn. -%{1%}, Sldr. Hızı -%{3%} ve Hız -%{4%}."
12232,Kılıç Kasırgası,@1011,@1011
12233,Ova Yürüyen,"Ova Yürüyen: Sldr. Hızı., Hız Artışı, Can Soğurma Oranı",Sldr. Hızı: %{1%}. Hız +%{2%}. Can Çalma Oranı +%{3%}
12241,Ölümcül Atış,Krit. Artış Oranı,
12242,Çift Geniş Atış,Çift Geniş Atış: Svn. Artışı,F. Svn. -%{1%}
122431,Akıl Gözü,Akıl Gözü: Yüksek Krit. Artış Oranı,Krit. Oranı +{1}
122441,Çift Hızlı Adım,"Çift Hızlı Adım: Yüksek Hız Artışı, düşük sldr. hızı artışı",+{1%}% Hız + %{2%} Sldr. Hızı
12251,Buz Mızrağı: Dondur,@11222,
12252,Kar Fırtınası,@10122,@10122
122521,@12252,@1011,@1011
122614,Karabasan,@10122,Hız %-10
122615,Kutsal Ateş,Alınan Hasar Artışı,Alınan Hasar +%{1%}
12263,Büyük İyileştirme,İyileştirme,
122631,Zihin Yenilenmesi,Zihin Yenilenmesi: Grubun Bekleme Sürelerini Azaltır,Grup üyeleri Yetenek Bekleme Süresi -{1#}
12264,Savunma Takibi,"Grup Savunması Güçlendirme, F. ve B.",Grup üyeleri Svn. +%{1%}
13211,Can Emme,Svn. Artışı,Svn. -%{1%}
132125,Zincir Yılanı,@11222,@1011
132126,@132125,Kışkırtma ve Çekmeye Bağışık,Aggro Odak Etkisi
13213,Mutlak Savunma,"Mutlak Savunma: Yüksek F. Svn. & B. Svn. Artışı, Hareketsizlik",Svn.: %{1%} + {3}. Düşmanın hızını düşürür.
132132,@13213,Mutlak Savunma: Düşmanları Yavaşlatır,Hız Düşürme
13222,Kasırga Fırtınası,@10122,@10122
132221,@13222,Hız Artışı,Hız +%{1%}
132231,Savaşçı Dansı,Savaşçı'nın Dansı: Grubun F. Sldr.'lerini Artırır,Grup üyeleri F. Sldr +{1}
132241,Öfke Dansı,Öfke Dansı: Grubun Sldr.'lerini Hızını Artırır,Grup üyeleri Sldr. Hızı. +%{1%}
13231,İğne,Bonus Kanama Hasarı,Hasar: Sldr.'nin %{[Use34Param]1-1%} +{1-1}
13232,Jilet Yağmuru: Bonus Kanama Hasarı,@13231,
132322,Jilet Yağmuru,@11222,@1011
132331,Acımasız Duruş,Acımasız Duruş: Krit. Hasarı Yükseltme,Krit. Hasar +%{1%}
132332,Acımasız Duruş Kritik Vurma,Acımasız Duruş: %100 Krit. Oranı,Krit. Oranı Maks Verim
13242,Sersemletme Atışı,@11222,
13243,Seri Atış,"Seriatak: Sldr. Hızı Artışı, Saldırı Menzili Düşürme",Sldr. Hızı +%{1%} ve Saldırı Menzili -{2%}m.
13244,Ölümcül Karşılık,"Kader Engeli: Yüksek Sldr. Artışı, Kaçınma Düşürme","Sldr. +{1}, Kaçınma -%{2%}"
13251,Kara Nefes,@10122,
13252,Bozulma,"Svn. Düşürme, Hız Düşürme","Svn. -%{1%}, Hız -%{3%}"
132531,Ölümcül Bilgi,Ölümcül Bilgi: Yüksek B. Sldr. Artışı,B. Sldr +{1}
132623,Kanlı Öfke,@10122,@10122
132624,Kanlı Öfke: Hasar Artışı,Sldr. Artışı,
132631,Güçleniş,Güçleniş: Can Harcama Sınırı,Can değerinin {1} altına inmesini engeller
132632,@132631,@132631,
14211,Saplama,"Svn. Düşürme, Hedef Belirleme",@13211
14212,Deprem,@1011,@1011
14213,@14212,@112125,Sldr. -%20
14222,Zıplama Saldırısı,@1001,
14223,Sinirli Cüce,"Kızgın Cüce: Sldr. Artışı, Svn. Düşürme","Sldr. +{1}, Svn. -%{2%}"
14231,Kılıç Hücumu,Kritik Direnci Azaltma,Kritik Direnci -%{1%}
14232,Sonik Yıldız,@12231,@10122
142321,@14232,Sessizlik,Sessizlik
142331,Adena Arayışı,Adena Arayışı: Adena Kazanma Artışı,Savaş esnasında kazanılan Adena +%{1%} ve Hız %{2%}
242331,@142331,Adena Arayışı: Zehirleme and Yavaşlatma,Zehir Hasarı ve Hız -%{2%}.
14241,Üçlü Atış,@11251,@13231
14242,Kaçınma Atışı,@12231,@10122
142422,@14242,Menzili Artışı,Menzili Artışı
14251,Toprak Dikeni,@1001,
142531,İçsel Dövüş,İçsel Dövüş: Grubun Normal Saldırılarını Güçlendirir,Grup Üyeleri Normal Saldırı Sldr. +%{1%}
14261,Ulvi Koruma,Svn. Artışı,Grup üyeleri Svn. +{1}
14262,Ulvi Alkış,@11222,
142631,Büyük Zindelik,Büyük Zindelik: Grubun Maks Can'larını Artırır,Grup üyeleri Maks Canı +{1}
20211,Savunma Aurası,Svn. Artışı,@14261
20221,Saldırı Aurası,Sldr. Artışı,Grup üyeleri Sldr. +{1}
20231,Hızlı Adım,Hız Artışı,Grup üyeleri Hız +%{1%}
20241,Kılavuz,İsabet Artışı,Grup üyeleri İsabet +{1}
20251,Ölüm Fısıltısı,Krit. Hasar Artışı,Grup üyeleri Krit. Hsr. +%{1%}
20261,Can Artır,Maks Can Artışı,@142631
21221,İntikam,@20221,Sldr. +{1}
21231,Sinsilik,Bekleme Süresi Azaltma,Yetenek Bekleme Süresi -{1}
212311,@21231,Sinsilik: Sldr. Artışı,@21221
21241,Güçlendirilmiş Yavaşlatma,@10122,@10122
21242,Güçlendirilmiş Yavaşlatma: Kanama Hasarı,@10122,Hasar: {[Use34Param]1-1%}% of Atk.
21251,Alev,@11251,
212512,@21251,@20221,@21221
212611,Ulvi Bağ,@20211,Grup üyesi başına Svn. +%{1%}
212621,Mana Kalkanı,Mana Kalkanı,Hasar almak can yerine mana azaltır.
22211,Bilgince Kaçınma,Kaçınma Artışı,Kaçınma Oranı +%{1%}
22221,Moral,Krit. Artış Oranı,Krit. Oranı +%{1%}
22231,Büyüyen Öfke,"Sldr. Hızı., Hız Artışı",+%{[StackMul]1%} Sldr. Hızı ve +%{[StackMul]1%} Hız.
22241,Çevik,Kritik Hasar Artışı,@132221
22261,@22211,@22211,Kaçınma +%{1%}
23211,Güçlendirilmiş Çekim,Can Çalma Etkisi,Alınan hasar %{1-1%} soğurulur
23221,Sıcaklık,@22241,@132331
23231,Kan Arayışı,"Svn., Krit. Oranı Direnci Azaltma",-%{1%} Svn. ve -%{3%} Kritik Direnci.
23241,Kritik İşaret,İsabet Oranı Artışı,İsabet Oranı +%{1%}.
23251,@23221,@22241,@132331
23261,Taarruz,@20221,Can Çalma +%{1%}
24211,Sabır,Sldr. Artışı Güçlendirme,@21221
242121,Şanslı Çeviklik,Şanslı Çeviklik: Gruba saldırıldığına bekleme sürelerinde azalma şansı,Yetenek Bekleme Süresi -{1#}
24221,Arzulayan Darbesi,@24211,@21221
242231,Şanslı Cani,Şanslı Cani: Grup saldırdığında Sldr. Hızı artış şansı,Sldr. Hızı +%{1%}
24231,@22221,@22221,@22221
242321,Şanslı Ölümcül,Şanslı Öldürme: Krit. Oran Artışı,@122431
24241,Akrobasi,Kaçınma Oranı Artışı,@22211
242421,Şanslı Hızlı Adım,Şanslı Hızlı Adım: Sersemletme,@1011
2424211,@242421,Şanslı Hızlı Adım: Sldr. Düşürme,Sldr. -%{1%}
24251,@23261,@20221,@21221
24252,Şanslı Savunma,Şanslı Savunma: Grup saldırdığında F. Svn. ve M. Svn. yükseltme şansı,Svn. +{1}
24261,Kuvvetlendirme,Can Yenileme Artışı,Can Yenileme +%{1%}
30001,Mutlak Kalkan,"Alınan Hasarı Düşürme, Kısıtlayıcı Direnç","Alınan hasarın -%{1%} (kısa süreli), +%30 Zayıflatma Direnci"
30002,Çevik Adım,@132221,@132221
30003,Ölümsüzlük,@1004,
30004,Kan Oku: Süreli Hasar,@13231,+%{[Use34Param]1%} Kanama Hasarı
30006,Güç Oku: Sersemletme,@11222,@1011
30008,Buz Zırhı: Tümü,Buz Zırhı,Yavaşlatma
30010,Mana Kalkanı,Mana Kalkanı,@212621
30013,Süre Azaltma,Bekleme Süresi Azaltma,Belirlen süre boyunca yetenek bekleme sürelerin azalır
30014,Zehir Saldırısı,Hasar ve Hız Azaltma,Hasar -%{1%} ve Hız -%{2%}
300141,@30014,Poison Hasar,Zehir Hasarı: %{[Use34Param]1%}
30015,Savunma Alanı,Anormal Durum Direnci,Anormal Durum Direnci +%{1%}
300151,@30015,Alınan Hasar Azaltma,Alınan Hasar -%{1%} ve Nadir Yetenekten Alınan Hasarda ek olarak -%{2%}
31001,Buz Zırhı: Yavaşlatma,@10122,@30008
35001,Savaşçı Silah Ustalığı,Savaşçı Silah Ustalığı,
35002,Ağır Zırh Ustalığı,Ağır Zırh Ustalığı,
35003,Casus Silah Ustalığı,Casus Silah Ustalığı,
35004,Hafif Zırh Ustalığı,Hafif Zırh Ustalığı,
35005,Büyücü Silah Ustalığı,Büyücü Silah Ustalığı,
35006,Cübbe Ustalığı,Cübbe Ustalığı,
35011,Savuşturma Ustalığı,Savuşturma Ustalığı,
35021,Savaş Ustalığı,Savaş Ustalığı,
35031,Gelişmiş Kritik Saldırı,Gelişmiş Kritik Saldırı,
35111,@35011,@35011,
35121,@22221,Moral,
35122,@35021,@35021,
35131,Kritik Şans,Kritik Şans,
35141,@22241,Çevik,
35151,Donuk Mühür,Donuk Mühür,
35161,@22211,Bilgin Kaçınması,
35221,@35021,@35021,
35231,Kritik Güç,Kritik Güç,
35311,Savuşturma Uzmanlığı,Savuşturma Uzmanlığı,
35321,@35021,@35021,
35331,@22221,@35121,
35332,Şanslı Öldürme,Şanslı Öldürme,
35341,@24241,Akrobasi,
40001,TP Bonus Süre Güçlendirmesi,TP Kazanma Artışı,Bonus Süre boyunca kazandığın TP'ler büyük miktarda artar.
40002,Adena Bonus Süre Güçlendirmesi,Adena Kazanma Artışı,Bonus Süre boyunca kazandığın Adena'lar büyük miktarda artar.
40003,Ekipman Bonus Süre Güçlendirmesi,Ekipman Düşürme Oranı Artışı,Bonus Süre boyunca eşya düşme oranı büyük miktarda artar.
40004,F. Sldr.,F. Sldr.,
40005,B. Sldr.,B. Sldr.,
40006,F. Sldr. Artış Oranı,F. Sldr. Artış Oranı,
40007,B. Sldr. Artış Oranı,B. Sldr. Artış Oranı,
40008,Normal Saldırı Gücü,Normal Saldırı Gücü,
40009,Grup Üyesi Sldr. Artış Oranı,Grup Üyesi Sldr. Artış Oranı,
40010,Sldr. Hızı Artma Oranı,Sldr. Hızı Artma Oranı,
40011,Kritik Hasar Artma Oranı,Kritik Hasar Artma Oranı,
40012,Kritik Vurma Oranı,Kritik Vurma Oranı,
40013,Kritik Direnç Oranı,Kritik Direnç Oranı,
40014,F. Hasar,F. Hasar,
40015,B. Hasarı,B. Hasarı,
40016,Svn. Yok Say,Svn. Yok Say,
40017,Hedefin Can Azalması,Hedefin Can Azalması,
40018,Hedefin Can Azalması (%),Hedefin Can Azalması (%),
40019,F. Svn.,F. Svn.,
40020,B. Svn.,B. Svn.,
40021,F. Svn. Artış Oranı,F. Svn. Artış Oranı,
40022,B. Svn. Artış Oranı,B. Svn. Artış Oranı,
40023,Kaçınma,Kaçınma,
40024,Kaçınma Oranı Artışı,Kaçınma Oranı Artışı,
40025,Kaçınma Oranı,Kaçınma Oranı,
40026,İsabet,İsabet,
40027,İsabet Oranı Artışı,İsabet Oranı Artışı,
40028,İsabet Oranı,İsabet Oranı,
40029,Hasar Artma Oranı,Hasar Artma Oranı,
40030,F. Hasar Artış Oranı,F. Hasar Artış Oranı,
40031,@40030,@40030,
40032,Yavaşlamış Hedeflere Verilen Hasar Artışı Oranı,Yavaşlamış Hedeflere Verilen Hasar Artışı Oranı,
40033,Svn. Yok Sayma Hasarı,Svn. Yok Sayma Hasarı,
40034,Hasar Azaltma Oranı,Hasar Azaltma Oranı,
40035,F. Hasar Azaltma Oranı,F. Hasar Azaltma Oranı,
40036,B. Hasarı Azaltma Oranı,B. Hasarı Azaltma Oranı,
40037,Sabit Hasar Azaltma,Sabit Hasar Azaltma,
40038,Yansıtma Oranı,Yansıtma Oranı,
40039,Yansıtılan Hasar Azaltma Oranı,Yansıtılan Hasar Azaltma Oranı,
40040,Süreli F. Hasar,Süreli F. Hasar,
40041,Süreli B. Hasarı,Süreli B. Hasarı,
40042,Sldr. Temelli İyileştirme,Sldr. Temelli İyileştirme,
40043,Süreli İyileştirme,Süreli İyileştirme,
40044,Taarruz Artış Oranı,Taarruz Artış Oranı,
40045,Can Yenileme,Can Yenileme,
40046,Can Çalma,Can Çalma,
40047,Can Soğurma (düşmanlarından can çalan aktif yetenek),Can Soğurma (düşmanlarından can çalan aktif yetenek),
40048,Can Soğurma (grubunun düşmanlardan can çalmasını sağlayan aktif yetenek),Can Soğurma (grubunun düşmanlardan can çalmasını sağlayan aktif yetenek),
40049,Maks Can,Maks Can,
40050,Maks Can Yenileme Oranı,Maks Can Yenileme Oranı,
40051,Maks Mana,Maks Mana,
40052,Maks Mana Artış Oranı,Maks Mana Artış Oranı,
40053,Hız Artış Oranı,Hız Artış Oranı,
40054,Gereken Mana Azalış Oranı,Gereken Mana Azalış Oranı,
40055,Gereken Manayı Azaltma,Gereken Manayı Azaltma,
40056,Mana Yenileme Oranı,Mana Yenileme Oranı,
40057,Yetenek Bekleme Süresi,Yetenek Bekleme Süresi,
40058,Küçümseme (aggroyu maksimuma çeker),Küçümseme (aggroyu maksimuma çeker),
40059,Hedefe Kitlen,Hedefe Kitlen,
40060,Hedefe Hareket Et,Hedefe Hareket Et,
40061,Hedefi Çek,Hedefi Çek,
40062,Çekme Direnci Oranı,Çekme Direnci Oranı,
40063,Düşürülme Direnci Oranı,Düşürülme Direnci Oranı,
40064,TP Kazanma Artış Oranı,TP Kazanma Artış Oranı,
40065,Adena Kazanma Artış Oranı,Adena Kazanma Artış Oranı,
40066,Yavaşlatma Direnci Oranı,Yavaşlatma Direnci Oranı,
40067,Sersemletme Direnci Oranı,Sersemletme Direnci Oranı,
40068,Anormal Durum Direnci,@30015,
40069,Yetenek Menzili Artışı,Yetenek Menzili Artışı,
40070,Yetenek Vuruş Sayısı Artışı,Yetenek Vuruş Sayısı Artışı,
40071,Kombo Bitiş Süresi Artışı,Kombo Bitiş Süresi Artışı,
40072,Delme,Delme,
40073,Direnç,Direnç,
40074,Krit. Oranı,Krit. Oranı,
40075,Kritik Direnci,Kritik Direnci,
40076,Krit. Oran Artış Oranı,Krit. Oran Artış Oranı,
40077,Kritik Direnci Artış oranı,Kritik Direnci Artış oranı,
50001,Alev,Canavar: Alev,
50002,Ürperti,Canavar: Ürperti,
50003,Kör Etme,Canavar: Kör Etme,
50004,Lanet,Canavar: Lanet,
50005,Sersemlet,Canavar: Sersemletme,
50006,Kanama,"Canavar: Kanama, Sldr. Hızı Düşürme",
50007,Zehirleme,"Canavar: Zehirleme, Hız Düşürme",
50008,Zayıflatma,Canavar: Zayıflatma,
50010,@50005,@50005,
60099,@50006,Konuşkan Ada Canavarı: Kanama,
60103,Sahte Yetenek,@132221,
60115,Altın İdol,Yakma,5 saniye sonunda toplam hasar verilir.
60118,Marlow - Mutlak Savunma,@13213,Svn.'yi Çok Fazla Artırır
60136,İskelet Kovalayan (+ Sersemletme/Güçlendirme Parşömeni Zindanı İçin),@50005,
60137,Taş Golem (+ Sersemletme/Güçlendirme Parşömeni Zindanı İçin),@50005,
71023,Kritik Gürültü,@10122,Hız -%40
71452,@50006,Kan Kralının Ölümcül Isırığı: Kanama,
71462,@50006,Orbis’in Çiziği: Kanama,
73013,Guillotine: Öfke,Sinirli,
73022,Kanlı Hilal: Saldırı Azaltma,@112125,Sldr. Düşürür
73031,Orfen: Zayıflatma,Orfen Zayıflatma,Svn. Düşürür
73033,Orfen Öfkesi,Orfen Öfkesi,Sldr. ve Sldr. Hızı Artışı.
74011,Ölümün Kökü: Yere Yıkma,@1001,
74022,Kan Çekme,Kan Çekme: Süreli İyileştirme (%),
74032,Yıldırım Çağır,Yıldırım Çağır: Süreli Hasar,
74042,Cehennem Laneti,Cehennem Laneti: Alev,
74051,Zehirli Çukur,Zehirli Çukur: Süreli Hasar,
74062,@11222,Yıldırım Fırtınası: Yavaşlatma,
74071,Garez Bataklığı,Garez Bataklığı: Süreli Hasar,
74072,Kuyruk Darbesi,Kuyruk Darbesi: Yavaşlatma,@12221
74082,Aşırı Isınma,Aşırı Isınma: Sldr. Artışı,
74083,@74082,Aşırı Isınma: Hız Artışı,
74084,@74082,Aşırı Isınma: Svn. Düşürme,
74085,@74082,@74082,
74086,@74082,@74083,
74087,@74082,@74084,
74088,@74082,@74082,
74089,@74082,@74083,
74090,@74082,@74084,
74091,@74082,@74082,
74092,@74082,@74083,
74093,@74082,@74084,
50074,Ezme: Sldr. Düşürme,Ezme: Hasar Azaltma,Etki her tekrarlandığında {1} Sldr. düşer.
74095,Taşlaştıran Bakış,Taşlaştıran Bakış: Alınan Hasar Artar,Alınan hasarı %{1%} artırır.
74096,Kraliçe'nin Darbesi,Kraliçe'nin Darbesi: Kör Etme,Her İsabette için {1} azalır.
74097,Katlanan Güçlendirme: F. Svn,Katlanan Güçlendirme: F. Svn,F. Svn. +%{1%}
74098,Katlanan Güçlendirme: B. Svn.,Katlanan Güçlendirme: B. Svn.,B. Svn. +%{1%}
74111,Ölüm İşareti,Ölüm İşareti,
74121,Tutuşmuş Çamur,Tutuşmuş Çamur: Alınan Hasar Artar,
74122,Yere Vurma,Dibe Ezme: Süreli Hasar,
74131,Marsha'nın Bakışı (Eski),Marsha'nın Bakışı: Süreli Hasar,10 saniye boyunca yanındakileri de etkileyen hasar alırsın.
74132,Medusa'nın Laneti (Eski),Medusa'nın Laneti: Alan Hasarı,5 saniye boyunca hareketsiz kaldıktan sonra alan hasarlı bir patlama yayar.
74134,@74132,Medusa'nın Laneti: Patlama,
741341,Marsha: Günah Kasırgası,Marsha: Günah Kasırgası,10 saniye boyunca {1} Kan hasarı verir.
741342,@741341,@741341,@1011
741351,Marsha: Kılıç Rüzgarı,Marsha: Kılıç Rüzgarı,Yetenekler 5 saniye boyunca kullanılamaz
7413511,@741351,Marsha: Kılıç Rüzgarı (VE),@741351
741352,@741351,@741351,@741351
741353,@741351,@741351,@741351
77001,@50001,@50001,
77002,@50002,"Canavar: Ürperti, Hız Düşürme",
77003,@50003,@50003,
77004,@50004,"Canavar: Lanet, Svn. Düşürme",
77005,@50005,@50005,
77006,@50006,"Canavar: Kanama, Sldr. Düşürme",
77007,@50007,@50007,
77008,@50008,@50008,
77010,@50005,@50005,
77085,@73022,@112125,@73022
801011,Sldr. Artışı,"F. Sldr., B. Sldr. Artışı",30 sn. boyunca Sldr. +%50.
801012,F. Sldr. Artışı,F. Sldr. Artışı,30 sn. boyunca Sldr. +%30.
801013,B. Sldr. Artışı,B. Sldr. Artışı,@801012
801021,Sldr. Hızı Artışı,Sldr. Hızı Artışı,30 sn. boyunca Sldr. Hızı. +%50.
801022,@801021,@801021,30 sn. boyunca Sldr. Hızı. +%20.
801031,Svn. Artışı,F. Svn & B. Svn. Artışı,30 sn. boyunca Svn. +%300.
801032,F. Svn. Artışı,F. Svn. Artışı,30 sn. boyunca Svn. +%35.
801033,B. Svn. Artışı,B. Svn. Artışı,@801032
801041,Hız Artışı,Hız Artışı,30 sn. boyunca Hız. +%30.
801042,@801041,@801041,@801041
80105,Maks Can Artışı,Maks Can Artışı,30 sn. boyunca Maks Canın %+40'ı
80106,Maks Mana Artışı,Maks Mana Artışı,30 sn. boyunca Maks Mananın %+40'ı
801043,Yetenek Hasarı Artışı,Yetenek Hasarı Artışı,30 sn. boyunca Yetenek Hasarı %300. artar
801044,Yakın Dövüş Hasar Aurası (Zamanlı),Yakın Dövüş Hasar Aurası,Yakındaki düşmanlara 30 saniye içinde 300 sabit hasar verir.
801045,Su Kristali Bariyeri,Su Kristali Hasardan Korunma,Su Kristali üzerine 30 saniye hasardan etkilenmeyen bir bariyer oluşturur.
801046,Öfke Grubu (Timer),Sldr. ve Svn. Artışı,30 saniye boyunca müttefiklerin Sldr. ve Svn.’sini %30 artırır.
8010461,Öfke Grubu,@801046,@801046
801047,Alaşağı Etme,Sldr. ve Sldr. Hızı Artışı,30 saniye boyunca Sldr. ve Sldr. Hızı’nı artırır.
801048,@801047,@801047,10 saniye boyunca Sldr. ve Sldr. Hızı’nı artırır.
93506,Cani Böcayı,"Büyük Sldr. ve Svn. Artışı, Küçük Hız ve Sldr. Hızı Artışı",
94409,Cani Akdeden İblis,@93506,"Sldr., Svn., Hız ve Sldr. Hızı Artışı"
90001,Klan Canı,Can Artışı,Maks Can +%{1%}
90002,Klan Ruhu,Mana Artışı,Maks Mana +%{1%}
90003,Klan Kalkanı,Svn. Artışı,Svn. +%{1%}
90004,Klan Kudreti,Sldr. Artışı,Sldr. +%{1%}
90005,Klan Kılavuzu,İsabet Artışı,İsabet Oranı +%{1%}
90006,Klan Kaçınması,@22211,@22261
90007,Klan Hareketi,Hız Artışı,@132221
90008,Klan Ölümcül Hasarı,@22241,@132331
90009,Klan Krit. Oranı,Krit. Artış Oranı,Krit. Oranı +%{1%}
905001,Birlik Kristali Svy. {TextParam1},Birlik Kristali {TextParam2} Svy. Güçlendirmesi,Klan Meydanı Birlik Kristali gücünü uygular.
905002,@905001,@905001,@905001
905003,@905001,@905001,@905001
905004,@905001,@905001,@905001
905005,@905001,@905001,@905001
905006,@905001,@905001,@905001
905007,@905001,@905001,@905001
905008,@905001,@905001,@905001
905009,@905001,@905001,@905001
905010,@905001,@905001,@905001
905101,Küçük Ziyafet Doygunluğu,F.Svn ve B.Svn Artışı,F. Svn. & B. Svn. +500
905102,Orta Ziyafet Doygunluğu,Can ve Mana Artışı,Can/Mana 1000 Artar
905103,Büyük Ziyafet Doygunluğu,"F. Sldr., B. Sldr. Artışı","F. Sldr., B. Sldr. +500"
905104,Şaşalı Küçük Ziyafet Doygunluğu,@905101,F. Svn. & B. Svn. +1200
905105,Şaşalı Orta Ziyafet Doygunluğu,@905102,Can/Mana 2000 Artar
905106,Şaşalı Büyük Ziyafet Doygunluğu,@905103,"F. Sldr., B. Sldr. +1200"
905107,Lüks Küçük Ziyafet Doygunluğu,"F. Svn, B. Svn ve Krit. Artış Oranı","F. Sldr., B. Sldr. +2,000 ve Krit. Oranı +500"
905108,Lüks Orta Ziyafet Doygunluğu,"Can, Mana ve Krit. Artış Oranı","Can, Mana 3,000 ve Krit. Oranı +500"
905109,Lüks Büyük Ziyafet Doygunluğu,"F. Sldr., B. Sldr. ve Krit. Artış Oranı","F. Sldr., B. Sldr. +2,000 ve Krit. Oranı +500"
905501,F. Sldr. Artışı Arttırıcı,F. Sldr. Artışı,F. Sldr.'yi %10 artırır.
905502,B. Sldr. Artışı Arttırıcı,B. Sldr. Artışı,B. Sldr.'yi %10 artırır.
905503,F. Svn. Artışı Arttırıcı,F. Svn. Artışı,F. Svn.’sini %10 artırır.
905504,B. Svn. Artışı Arttırıcı,B. Svn. Artışı,B. Svn.’sini %10 artırır.
905505,Hız Arttırıcı,Hız Artışı,Hız’ı %15 artırır.
905506,Toplama Hızı Arttırıcı,Toplama Hızı Artışı,Toplama Hızı’nı %50 artırır.
905507,Sldr. Hızı Arttırıcı,Sldr. Hızı Artışı,Sldr. Hızı’nı %20 artırır.
905508,Kaçınma Oranı Arttırıcı,@24241,Kaçınma Oranı’nı %50 artırır.
905509,Direnç Arttırıcı,Direnç Artışı,Direnci 10.000 artırır.
905510,Svn. Yok Sayma Hasarı Artırıcı,Svn. Yok Sayma Hasarı Artışı,Svn. Yok Sayma Hasarı’nı 2.000 artırır.
905511,Sabit Hasar Azaltıcı,Sabit Hasar Azaltma Artışı,Sabit Hasar Azaltma Artışı’nı 1.000 artırır.
905512,Bekleme Süresi Azaltıcı,@21231,Yetenek Bekleme Süresini %30 düşürür.
905513,Delme Arttırıcı,Delme Artışı,Delmeyi 10.000 artırır.
905514,Baş Düşman’a Verilen Hasarı Arttırıcı,Baş Düşman’a Verilen Hasarı Artışı,Baş Düşman’a Verilen Hasar’ı %15 artırır.
905515,Baş Düşman’dan Alınan Hasarı Azaltıcı,Baş Düşman’dan Alınan Hasar’ı Azaltma,Baş Düşman’dan Alınan Hasar’ı %5 azaltır.
905516,Öz Kazanımı Arttırıcı,Canavar Özü Düşme Oranı Artışı,Canavar Özü düşme Oranı’nı %25 artırır.
905601,Moral Arttırıcı,Moral Artışı,Kendisinin ve yakındaki klan üyelerinin Hız’ını %30 artırır.
905602,Moral Arttırıcı Etki,Moral Arttırıcı Etki,Klan üyelerinin Hız’ını %30 artırır.
905603,Buz Fırtınası İksiri,Buz Fırtınası,Yakındaki düşmanların Hızını %50 azaltır.
905604,Buz Fırtınası Etkisi,Buz Fırtınası Etkisi,Hız’ı %50 azaltır.
905605,Yıkım İksiri,Kaleyi Yok Et,Saldırı binalarına verilen hasarı %50 artırır.
