GroupId,ItemInfoId,MinItemCount,MaxItemCount
4700,1001203,1,3
4800,440001,15,15
4800,440011,15,15
4800,400001,320,320
4800,449999,1,1
4800,480004,1,1
4800,480005,1,1
4800,480006,1,1
4800,480007,1,1
4800,480008,1,1
4800,480009,1,1
4800,480010,1,1
4800,480011,1,1
4800,480012,1,1
4800,400002,80,80
4800,490049,25,25
4800,1000103,1,1
4800,1000203,1,1
4800,1001103,2,3
4800,1001203,2,3
4900,440001,15,15
4900,440011,15,15
4900,400001,350,350
4900,449999,1,1
4900,480004,1,1
4900,480005,1,1
4900,480006,1,1
4900,480007,1,1
4900,480008,1,1
4900,480009,1,1
4900,480010,1,1
4900,480011,1,1
4900,480012,1,1
4900,400002,90,90
4900,490049,27,27
4900,1000103,1,1
4900,1000203,1,1
4900,1001103,3,3
4900,1001203,3,3
4901,440011,15,15
4901,400001,350,350
4901,449999,1,1
4901,480004,1,1
4901,480005,1,1
4901,480006,1,1
4901,480007,1,1
4901,480008,1,1
4901,480009,1,1
4901,480010,1,1
4901,480011,1,1
4901,480012,1,1
4901,400002,90,90
4901,490049,27,27
4901,1000103,1,1
4901,1000203,1,1
4901,1001103,3,3
4901,1001203,3,3
5000,440001,15,15
5000,440011,15,15
5000,400001,370,370
5000,449999,1,1
5000,480007,1,1
5000,480008,1,1
5000,480009,1,1
5000,480010,1,1
5000,480011,1,1
5000,480012,1,1
5000,400002,90,90
5000,490049,27,27
5100,440001,15,15
5100,440011,15,15
5100,400001,400,400
5100,449999,1,1
5100,480007,1,1
5100,480008,1,1
5100,480009,1,1
5100,480010,1,1
5100,480011,1,1
5100,480012,1,1
5100,400002,90,90
5100,490049,27,27
5100,1000104,1,1
5101,440001,15,15
5101,440011,15,15
5101,400001,400,400
5101,449999,1,1
5101,480007,1,1
5101,480008,1,1
5101,480009,1,1
5101,480010,1,1
5101,480011,1,1
5101,480012,1,1
5101,400002,90,90
5101,490049,27,27
5101,1000104,1,1
310,490066,0,0
310,490066,1,2
410,490066,0,0
410,400000,1,1
410,490066,1,4
410,460003,1,1
410,460013,1,1
510,490066,0,0
510,400000,1,1
510,490066,1,4
510,460003,1,1
510,460013,1,1
610,490066,0,0
610,400000,1,1
610,490066,1,4
610,460003,1,1
610,460013,1,1
710,490066,0,0
710,400000,1,1
710,490066,2,6
710,460003,1,1
710,460013,1,1
810,490066,0,0
810,400000,1,1
810,490066,2,6
810,460003,1,1
810,460013,1,1
910,490066,0,0
910,400000,1,1
910,490066,2,6
910,460003,1,1
910,460013,1,1
1010,490066,0,0
1010,400000,1,1
1010,490066,2,6
1010,460003,1,1
1010,460013,1,1
1110,490066,0,0
1110,400000,1,1
1110,490066,4,6
1110,460003,1,1
1110,460013,1,1
1210,490066,0,0
1210,400000,1,1
1210,490066,4,6
1210,460003,1,1
1210,460013,1,1
1310,490066,0,0
1310,400000,1,1
1310,490066,4,6
1310,460003,1,1
1310,460013,1,1
1410,490066,0,0
1410,400000,1,1
1410,490066,4,6
1410,460003,1,1
1410,460013,1,1
1510,490066,0,0
1510,400000,1,1
1510,490066,5,8
1510,460003,1,1
1510,460013,1,1
1610,490066,0,0
1610,400000,1,1
1610,490066,5,8
1610,460003,1,1
1610,460013,1,1
1710,490066,0,0
1710,400000,1,1
1710,490066,5,8
1710,460003,1,1
1710,460013,1,1
4110,400002,40,40
4110,490049,15,15
4210,400002,40,40
4210,490049,15,15
4210,490066,1,2
4310,400002,40,40
4310,490049,15,15
4310,400000,1,1
4310,490066,1,4
4310,460003,1,1
4310,460013,1,1
4410,400002,40,40
4410,490049,15,15
4410,400000,1,1
4410,490066,1,4
4410,460003,1,1
4410,460013,1,1
4510,400002,40,40
4510,490049,15,15
4510,400000,1,1
4510,490066,2,5
4510,460003,1,1
4510,460013,1,1
4610,400002,40,40
4610,490049,15,15
4610,400000,1,1
4610,490066,2,5
4610,460003,1,1
4610,460013,1,1
4710,400002,40,40
4710,490049,15,15
4710,400000,1,1
4710,490066,4,5
4710,460003,1,1
4710,460013,1,1
4810,400002,40,40
4810,490049,15,15
4810,400000,1,1
4810,490066,4,5
4810,460003,1,1
4810,460013,1,1
4910,400002,40,40
4910,490049,15,15
4910,400000,1,1
4910,490066,6,7
4910,460003,1,1
4910,460013,1,1
101,230050,1,1
101,240050,1,1
101,210040,1,1
201,450001,2,2
202,450002,2,2
203,450003,2,2
204,450004,2,2
205,470022,3,3
100000,440001,1,3
100001,440001,1,3
100002,410001,1,1
100002,410002,1,1
100002,410003,1,1
100003,410001,1,1
100003,410002,1,1
100003,410003,1,1
100003,410004,1,1
100004,440001,1,3
100101,110010,1,1
100101,110020,1,1
100101,110030,1,1
100101,120010,1,1
100101,120020,1,1
100101,120030,1,1
100101,130010,1,1
100101,130020,1,1
100101,130030,1,1
100101,140010,1,1
100101,140020,1,1
100101,140030,1,1
100101,150010,1,1
100101,150020,1,1
100101,150030,1,1
100101,160010,1,1
100101,160020,1,1
100101,160030,1,1
100101,210010,1,1
100101,220010,1,1
100101,230010,1,1
100101,240010,1,1
100101,210030,1,1
100101,220030,1,1
100101,230030,1,1
100101,240030,1,1
100101,210040,1,1
100101,220040,1,1
100101,230040,1,1
100101,240040,1,1
100101,210050,1,1
100101,220050,1,1
100101,230050,1,1
100101,240050,1,1
100101,210060,1,1
100101,220060,1,1
100101,230060,1,1
100101,240060,1,1
100101,310001,1,1
100101,320001,1,1
100101,330001,1,1
100101,310011,1,1
100101,320011,1,1
100101,330011,1,1
100101,310021,1,1
100101,320021,1,1
100101,330021,1,1
100101,310031,1,1
100101,320031,1,1
100101,330031,1,1
100101,310041,1,1
100101,320041,1,1
100101,330041,1,1
101001,110010,1,1
101001,110020,1,1
101001,110030,1,1
101001,120010,1,1
101001,120020,1,1
101001,120030,1,1
101001,130010,1,1
101001,130020,1,1
101001,130030,1,1
101001,140010,1,1
101001,140020,1,1
101001,140030,1,1
101001,150010,1,1
101001,150020,1,1
101001,150030,1,1
101001,160010,1,1
101001,160020,1,1
101001,160030,1,1
101001,210010,1,1
101001,220010,1,1
101001,230010,1,1
101001,240010,1,1
101001,240020,1,1
101001,210030,1,1
101001,220030,1,1
101001,230030,1,1
101001,240030,1,1
101001,210040,1,1
101001,220040,1,1
101001,230040,1,1
101001,240040,1,1
101001,210050,1,1
101001,220050,1,1
101001,230050,1,1
101001,240050,1,1
101001,210060,1,1
101001,220060,1,1
101001,230060,1,1
101001,240060,1,1
101001,310001,1,1
101001,320001,1,1
101001,330001,1,1
101001,310011,1,1
101001,320011,1,1
101001,330011,1,1
101001,310021,1,1
101001,320021,1,1
101001,330021,1,1
101001,310031,1,1
101001,320031,1,1
101001,330031,1,1
101001,310041,1,1
101001,320041,1,1
101001,330041,1,1
101001,110011,1,1
101001,110021,1,1
101001,110031,1,1
101001,120011,1,1
101001,120021,1,1
101001,120031,1,1
101001,130011,1,1
101001,130021,1,1
101001,130031,1,1
101001,140011,1,1
101001,140021,1,1
101001,140031,1,1
101001,150011,1,1
101001,150021,1,1
101001,150031,1,1
101001,160011,1,1
101001,160021,1,1
101001,160031,1,1
101001,210011,1,1
101001,220011,1,1
101001,230011,1,1
101001,240011,1,1
101001,210021,1,1
101001,220021,1,1
101001,230021,1,1
101001,240021,1,1
101001,210031,1,1
101001,220031,1,1
101001,230031,1,1
101001,240031,1,1
101001,210041,1,1
101001,220041,1,1
101001,230041,1,1
101001,240041,1,1
101001,210051,1,1
101001,220051,1,1
101001,230051,1,1
101001,240051,1,1
101001,210061,1,1
101001,220061,1,1
101001,230061,1,1
101001,240061,1,1
101001,310002,1,1
101001,320002,1,1
101001,330002,1,1
101001,310012,1,1
101001,320012,1,1
101001,330012,1,1
101001,310022,1,1
101001,320022,1,1
101001,330022,1,1
101001,310032,1,1
101001,320032,1,1
101001,330032,1,1
101001,310042,1,1
101001,320042,1,1
101001,330042,1,1
102001,110010,1,1
102001,110020,1,1
102001,110030,1,1
102001,120010,1,1
102001,120020,1,1
102001,120030,1,1
102001,130010,1,1
102001,130020,1,1
102001,130030,1,1
102001,140010,1,1
102001,140020,1,1
102001,140030,1,1
102001,150010,1,1
102001,150020,1,1
102001,150030,1,1
102001,160010,1,1
102001,160020,1,1
102001,160030,1,1
102001,210010,1,1
102001,220010,1,1
102001,230010,1,1
102001,240010,1,1
102001,210020,1,1
102001,220020,1,1
102001,230020,1,1
102001,240020,1,1
102001,210030,1,1
102001,220030,1,1
102001,230030,1,1
102001,240030,1,1
102001,210040,1,1
102001,220040,1,1
102001,230040,1,1
102001,240040,1,1
102001,210050,1,1
102001,220050,1,1
102001,230050,1,1
102001,240050,1,1
102001,210060,1,1
102001,220060,1,1
102001,230060,1,1
102001,240060,1,1
102001,310001,1,1
102001,320001,1,1
102001,330001,1,1
102001,310011,1,1
102001,320011,1,1
102001,330011,1,1
102001,310021,1,1
102001,320021,1,1
102001,330021,1,1
102001,310031,1,1
102001,320031,1,1
102001,330031,1,1
102001,310041,1,1
102001,320041,1,1
102001,330041,1,1
102001,110011,1,1
102001,110021,1,1
102001,110031,1,1
102001,120011,1,1
102001,120021,1,1
102001,120031,1,1
102001,130011,1,1
102001,130021,1,1
102001,130031,1,1
102001,140011,1,1
102001,140021,1,1
102001,140031,1,1
102001,150011,1,1
102001,150021,1,1
102001,150031,1,1
102001,160011,1,1
102001,160021,1,1
102001,160031,1,1
102001,210011,1,1
102001,220011,1,1
102001,230011,1,1
102001,240011,1,1
102001,210021,1,1
102001,220021,1,1
102001,230021,1,1
102001,240021,1,1
102001,210031,1,1
102001,220031,1,1
102001,230031,1,1
102001,240031,1,1
102001,210041,1,1
102001,220041,1,1
102001,230041,1,1
102001,240041,1,1
102001,210051,1,1
102001,220051,1,1
102001,230051,1,1
102001,240051,1,1
102001,210061,1,1
102001,220061,1,1
102001,230061,1,1
102001,240061,1,1
102001,310002,1,1
102001,320002,1,1
102001,330002,1,1
102001,310012,1,1
102001,320012,1,1
102001,330012,1,1
102001,310022,1,1
102001,320022,1,1
102001,330022,1,1
102001,310032,1,1
102001,320032,1,1
102001,330032,1,1
102001,310042,1,1
102001,320042,1,1
102001,330042,1,1
103001,110010,1,1
103001,110020,1,1
103001,110030,1,1
103001,120010,1,1
103001,120020,1,1
103001,120030,1,1
103001,130010,1,1
103001,130020,1,1
103001,130030,1,1
103001,140010,1,1
103001,140020,1,1
103001,140030,1,1
103001,150010,1,1
103001,150020,1,1
103001,150030,1,1
103001,160010,1,1
103001,160020,1,1
103001,160030,1,1
103001,210010,1,1
103001,220010,1,1
103001,230010,1,1
103001,240010,1,1
103001,210020,1,1
103001,220020,1,1
103001,230020,1,1
103001,240020,1,1
103001,210030,1,1
103001,220030,1,1
103001,230030,1,1
103001,240030,1,1
103001,210040,1,1
103001,220040,1,1
103001,230040,1,1
103001,240040,1,1
103001,210050,1,1
103001,220050,1,1
103001,230050,1,1
103001,240050,1,1
103001,210060,1,1
103001,220060,1,1
103001,230060,1,1
103001,240060,1,1
103001,310001,1,1
103001,320001,1,1
103001,330001,1,1
103001,310011,1,1
103001,320011,1,1
103001,330011,1,1
103001,310021,1,1
103001,320021,1,1
103001,330021,1,1
103001,310031,1,1
103001,320031,1,1
103001,330031,1,1
103001,310041,1,1
103001,320041,1,1
103001,330041,1,1
103001,110011,1,1
103001,110021,1,1
103001,110031,1,1
103001,120011,1,1
103001,120021,1,1
103001,120031,1,1
103001,130011,1,1
103001,130021,1,1
103001,130031,1,1
103001,140011,1,1
103001,140021,1,1
103001,140031,1,1
103001,150011,1,1
103001,150021,1,1
103001,150031,1,1
103001,160011,1,1
103001,160021,1,1
103001,160031,1,1
103001,210011,1,1
103001,220011,1,1
103001,230011,1,1
103001,240011,1,1
103001,210021,1,1
103001,220021,1,1
103001,230021,1,1
103001,240021,1,1
103001,210031,1,1
103001,220031,1,1
103001,230031,1,1
103001,240031,1,1
103001,210041,1,1
103001,220041,1,1
103001,230041,1,1
103001,240041,1,1
103001,210051,1,1
103001,220051,1,1
103001,230051,1,1
103001,240051,1,1
103001,210061,1,1
103001,220061,1,1
103001,230061,1,1
103001,240061,1,1
103001,310002,1,1
103001,320002,1,1
103001,330002,1,1
103001,310012,1,1
103001,320012,1,1
103001,330012,1,1
103001,310022,1,1
103001,320022,1,1
103001,330022,1,1
103001,310032,1,1
103001,320032,1,1
103001,330032,1,1
103001,310042,1,1
103001,320042,1,1
103001,330042,1,1
103001,110012,1,1
103001,110022,1,1
103001,110032,1,1
103001,120012,1,1
103001,120022,1,1
103001,120032,1,1
103001,130012,1,1
103001,130022,1,1
103001,130032,1,1
103001,140012,1,1
103001,140022,1,1
103001,140032,1,1
103001,150012,1,1
103001,150022,1,1
103001,150032,1,1
103001,160012,1,1
103001,160022,1,1
103001,160032,1,1
103001,210012,1,1
103001,220012,1,1
103001,230012,1,1
103001,240012,1,1
103001,210022,1,1
103001,220022,1,1
103001,230022,1,1
103001,240022,1,1
103001,210032,1,1
103001,220032,1,1
103001,230032,1,1
103001,240032,1,1
103001,210042,1,1
103001,220042,1,1
103001,230042,1,1
103001,240042,1,1
103001,210052,1,1
103001,220052,1,1
103001,230052,1,1
103001,240052,1,1
103001,210062,1,1
103001,220062,1,1
103001,230062,1,1
103001,240062,1,1
103001,310003,1,1
103001,320003,1,1
103001,330003,1,1
103001,310013,1,1
103001,320013,1,1
103001,330013,1,1
103001,310023,1,1
103001,320023,1,1
103001,330023,1,1
103001,310033,1,1
103001,320033,1,1
103001,330033,1,1
103001,310043,1,1
103001,320043,1,1
103001,330043,1,1
104001,110010,1,1
104001,110020,1,1
104001,110030,1,1
104001,120010,1,1
104001,120020,1,1
104001,120030,1,1
104001,130010,1,1
104001,130020,1,1
104001,130030,1,1
104001,140010,1,1
104001,140020,1,1
104001,140030,1,1
104001,150010,1,1
104001,150020,1,1
104001,150030,1,1
104001,160010,1,1
104001,160020,1,1
104001,160030,1,1
104001,210010,1,1
104001,220010,1,1
104001,230010,1,1
104001,240010,1,1
104001,210020,1,1
104001,220020,1,1
104001,230020,1,1
104001,240020,1,1
104001,210030,1,1
104001,220030,1,1
104001,230030,1,1
104001,240030,1,1
104001,210040,1,1
104001,220040,1,1
104001,230040,1,1
104001,240040,1,1
104001,210050,1,1
104001,220050,1,1
104001,230050,1,1
104001,240050,1,1
104001,210060,1,1
104001,220060,1,1
104001,230060,1,1
104001,240060,1,1
104001,310001,1,1
104001,320001,1,1
104001,330001,1,1
104001,310011,1,1
104001,320011,1,1
104001,330011,1,1
104001,310021,1,1
104001,320021,1,1
104001,330021,1,1
104001,310031,1,1
104001,320031,1,1
104001,330031,1,1
104001,310041,1,1
104001,320041,1,1
104001,330041,1,1
104001,110011,1,1
104001,110021,1,1
104001,110031,1,1
104001,120011,1,1
104001,120021,1,1
104001,120031,1,1
104001,130011,1,1
104001,130021,1,1
104001,130031,1,1
104001,140011,1,1
104001,140021,1,1
104001,140031,1,1
104001,150011,1,1
104001,150021,1,1
104001,150031,1,1
104001,160011,1,1
104001,160021,1,1
104001,160031,1,1
104001,210011,1,1
104001,220011,1,1
104001,230011,1,1
104001,240011,1,1
104001,210021,1,1
104001,220021,1,1
104001,230021,1,1
104001,240021,1,1
104001,210031,1,1
104001,220031,1,1
104001,230031,1,1
104001,240031,1,1
104001,210041,1,1
104001,220041,1,1
104001,230041,1,1
104001,240041,1,1
104001,210051,1,1
104001,220051,1,1
104001,230051,1,1
104001,240051,1,1
104001,210061,1,1
104001,220061,1,1
104001,230061,1,1
104001,240061,1,1
104001,310002,1,1
104001,320002,1,1
104001,330002,1,1
104001,310012,1,1
104001,320012,1,1
104001,330012,1,1
104001,310022,1,1
104001,320022,1,1
104001,330022,1,1
104001,310032,1,1
104001,320032,1,1
104001,330032,1,1
104001,310042,1,1
104001,320042,1,1
104001,330042,1,1
104001,110012,1,1
104001,110022,1,1
104001,110032,1,1
104001,120012,1,1
104001,120022,1,1
104001,120032,1,1
104001,130012,1,1
104001,130022,1,1
104001,130032,1,1
104001,140012,1,1
104001,140022,1,1
104001,140032,1,1
104001,150012,1,1
104001,150022,1,1
104001,150032,1,1
104001,160012,1,1
104001,160022,1,1
104001,160032,1,1
104001,210012,1,1
104001,220012,1,1
104001,230012,1,1
104001,240012,1,1
104001,210022,1,1
104001,220022,1,1
104001,230022,1,1
104001,240022,1,1
104001,210032,1,1
104001,220032,1,1
104001,230032,1,1
104001,240032,1,1
104001,210042,1,1
104001,220042,1,1
104001,230042,1,1
104001,240042,1,1
104001,210052,1,1
104001,220052,1,1
104001,230052,1,1
104001,240052,1,1
104001,210062,1,1
104001,220062,1,1
104001,230062,1,1
104001,240062,1,1
104001,310003,1,1
104001,320003,1,1
104001,330003,1,1
104001,310013,1,1
104001,320013,1,1
104001,330013,1,1
104001,310023,1,1
104001,320023,1,1
104001,330023,1,1
104001,310033,1,1
104001,320033,1,1
104001,330033,1,1
104001,310043,1,1
104001,320043,1,1
104001,330043,1,1
105001,110010,1,1
105001,110020,1,1
105001,110030,1,1
105001,120010,1,1
105001,120020,1,1
105001,120030,1,1
105001,130010,1,1
105001,130020,1,1
105001,130030,1,1
105001,140010,1,1
105001,140020,1,1
105001,140030,1,1
105001,150010,1,1
105001,150020,1,1
105001,150030,1,1
105001,160010,1,1
105001,160020,1,1
105001,160030,1,1
105001,210010,1,1
105001,220010,1,1
105001,230010,1,1
105001,240010,1,1
105001,210020,1,1
105001,220020,1,1
105001,230020,1,1
105001,240020,1,1
105001,210030,1,1
105001,220030,1,1
105001,230030,1,1
105001,240030,1,1
105001,210040,1,1
105001,220040,1,1
105001,230040,1,1
105001,240040,1,1
105001,210050,1,1
105001,220050,1,1
105001,230050,1,1
105001,240050,1,1
105001,210060,1,1
105001,220060,1,1
105001,230060,1,1
105001,240060,1,1
105001,310001,1,1
105001,320001,1,1
105001,330001,1,1
105001,310011,1,1
105001,320011,1,1
105001,330011,1,1
105001,310021,1,1
105001,320021,1,1
105001,330021,1,1
105001,310031,1,1
105001,320031,1,1
105001,330031,1,1
105001,310041,1,1
105001,320041,1,1
105001,330041,1,1
105001,110011,1,1
105001,110021,1,1
105001,110031,1,1
105001,120011,1,1
105001,120021,1,1
105001,120031,1,1
105001,130011,1,1
105001,130021,1,1
105001,130031,1,1
105001,140011,1,1
105001,140021,1,1
105001,140031,1,1
105001,150011,1,1
105001,150021,1,1
105001,150031,1,1
105001,160011,1,1
105001,160021,1,1
105001,160031,1,1
105001,210011,1,1
105001,220011,1,1
105001,230011,1,1
105001,240011,1,1
105001,210021,1,1
105001,220021,1,1
105001,230021,1,1
105001,240021,1,1
105001,210031,1,1
105001,220031,1,1
105001,230031,1,1
105001,240031,1,1
105001,210041,1,1
105001,220041,1,1
105001,230041,1,1
105001,240041,1,1
105001,210051,1,1
105001,220051,1,1
105001,230051,1,1
105001,240051,1,1
105001,210061,1,1
105001,220061,1,1
105001,230061,1,1
105001,240061,1,1
105001,310002,1,1
105001,320002,1,1
105001,330002,1,1
105001,310012,1,1
105001,320012,1,1
105001,330012,1,1
105001,310022,1,1
105001,320022,1,1
105001,330022,1,1
105001,310032,1,1
105001,320032,1,1
105001,330032,1,1
105001,310042,1,1
105001,320042,1,1
105001,330042,1,1
105001,110012,1,1
105001,110022,1,1
105001,110032,1,1
105001,120012,1,1
105001,120022,1,1
105001,120032,1,1
105001,130012,1,1
105001,130022,1,1
105001,130032,1,1
105001,140012,1,1
105001,140022,1,1
105001,140032,1,1
105001,150012,1,1
105001,150022,1,1
105001,150032,1,1
105001,160012,1,1
105001,160022,1,1
105001,160032,1,1
105001,210012,1,1
105001,220012,1,1
105001,230012,1,1
105001,240012,1,1
105001,210022,1,1
105001,220022,1,1
105001,230022,1,1
105001,240022,1,1
105001,210032,1,1
105001,220032,1,1
105001,230032,1,1
105001,240032,1,1
105001,210042,1,1
105001,220042,1,1
105001,230042,1,1
105001,240042,1,1
105001,210052,1,1
105001,220052,1,1
105001,230052,1,1
105001,240052,1,1
105001,210062,1,1
105001,220062,1,1
105001,230062,1,1
105001,240062,1,1
105001,310003,1,1
105001,320003,1,1
105001,330003,1,1
105001,310013,1,1
105001,320013,1,1
105001,330013,1,1
105001,310023,1,1
105001,320023,1,1
105001,330023,1,1
105001,310033,1,1
