Id,Name,Desc,Desc2
30004126,50 Advancement Stones,Use Advancement Stones to strengthen Mounts.,
30004200,Blessed Scroll Selection Box,Acquire 1 Blessed Scroll Selection Box.,
30004201,3 Upgrade Stone Selection Boxes,Use to select and acquire an Upgrade Stone.,
30004202,3 Upgrade Stone Random Boxes,Use to acquire a random Upgrade Stone.,
30004203,3 Elixir Essence Selection Boxes,Use to select and acquire an Elixir Essence.,
30004204,3 Elixir Essence Random Boxes,Use to acquire a random Elixir Essence.,
30004205,@3005,@3005,
30004206,10 Enhance Scroll Selection Boxes,Use to select and acquire an Enhance Scroll.,
30004207,10 Enhance Scroll Random Boxes,Use to acquire a random Enhance Scroll.,
30004208,10 Scrolls: Enhance Weapon,This scroll enhances Weapons and raises stats.,
30004209,10 Scrolls: Enhance Armor,This scroll enhances Armor and raises stats.,
30004210,10 Scrolls: Enhance Accessory,This scroll enhances Accessories and raises stats.,
30004211,3 HP Elixir Essences,This essence is used to craft HP Elixirs.,
30004212,3 MP Elixir Essences,This essence is used to craft MP Elixirs.,
30004213,3 Atk. Elixir Essences,This essence is used to craft Atk. Elixirs.,
30004214,3 Def. Elixir Essences,This essence is used to craft Def. Elixirs,
30004215,15 Weapon Upgrade Stones,Used to upgrade Weapons to the next grade.,
30004216,15 Armor Upgrade Stones,Used to upgrade Armor to the next grade.,
30004217,15 Accessory Upgrade Stones,Used to upgrade Accessories to the next grade.,
30004218,5 Grade S Varnish Selection Boxes,Use to select and acquire a Grade S Varnish.,
30004219,5 Upgrade Stone Random Boxes,@30004202,
30004220,10 Upgrade Stone Selection Boxes,@30004201,
30004221,@30004220,@30004201,
30004222,5 Grade R Varnish Selection Boxes,Use to select and acquire a Grade R Varnish.,
30004223,5 Grade SR Varnish Selection Boxes,Use to select and acquire a Grade SR Varnish.,
30004224,10 Weapon Upgrade Stones,@30004215,
30004225,10 Armor Upgrade Stones,@30004216,
30004226,10 Accessory Upgrade Stones,@30004217,
30004227,5 Enhance Scroll Selection Boxes,@30004206,
30004228,5 Scrolls: Enhance Weapon,@30004208,
30004229,5 Scrolls: Enhance Armor,@30004209,
30004230,5 Scrolls: Enhance Accessory,@30004210,
30004231,3 Blessed Scroll Selection Box,Acquire 3 Blessed Scroll Selection Box.,
30004232,3 Blessed Scroll: Weapon,@3002,
30004233,3 Blessed Scroll: Armor,@3003,
30004234,3 Blessed Scroll: Accessory,@3004,
30004235,@30004102,@30004102,
30004236,20 Attribute Energy,Acquire 20 Attribute Energy.,
30004237,@30004108,@30004108,
30004238,@30004109,@30004109,
30004239,@30004110,@30004110,
30004240,100 Black Bear Summoning Stone Fragments,@30004111,
30004241,100 Silver Saint Summoning Stone Fragments,@30004112,
30004242,@30004126,@30004126,
30004300,3 Grade A Soul Crystal Selection Boxes,Acquire a Grade A Soul Crystal Selection Box.,
30004301,Grade S Soul Crystal Selection Box,Acquire a Grade S Soul Crystal Selection Box.,
30004302,Grade B - S Soul Crystal Random Box,Acquire 1 Grade B - S Soul Crystal Random Box.,
30004303,Grade A Soul Crystal of Attack,"You can imbue souls into weapons and gloves.
Doing so increases your P. Atk and M. Atk.
This crystal contains the souls of monsters.",
30004304,Grade A Soul Crystal of Defense,"You can imbue souls into headgear and armor.
Doing so increases your P. Def and M. Def.
This crystal contains the souls of monsters.",
30004305,Grade A Soul Crystal of Penetration,"You can imbue souls into rings.
This crystal contains the souls of monsters.",
30004306,Grade A Soul Crystal of Resilience,"You can imbue souls into earrings.
This crystal contains the souls of monsters.",
30004307,Grade A Soul Crystal of Accuracy,"You can imbue souls into boots and necklaces.
This crystal contains the souls of monsters.",
30004308,Grade A Soul Crystal of Evasion,@30004307,
30004309,Grade A Soul Crystal of Critical Rate,"You can imbue souls into weapons and gloves.
This crystal contains the souls of monsters.",
30004310,Grade A Soul Crystal of Critical Resistance,@30004306,
30004311,Grade A Soul Crystal of HP,"You can imbue souls into headgear and armor.
This crystal contains the souls of monsters.",
30004312,3 Grade B Soul Crystals of Attack,@30004303,
30004313,3 Grade B Soul Crystals of Defense,@30004304,
30004314,3 Grade B Soul Crystals of Penetration,@30004305,
30004315,3 Grade B Soul Crystals of Resilience,@30004306,
30004316,3 Grade B Soul Crystals of Accuracy,@30004307,
30004317,3 Grade B Soul Crystals of Evasion,@30004307,
30004318,3 Grade B Soul Crystals of Critical Rate,@30004309,
30004319,3 Grade B Soul Crystals of Critical Resistance,@30004306,
30004320,3 Grade B Soul Crystals of HP,@30004311,
30110000,Luxury Starter Bundle,"600 Blue Diamonds
1,000 HP Potions
1,000 MP Potions
5,000 Soulshots
120 additional Inventory slots",
30110001,Luxury Inventory Bundle,"1,500 Blue Diamonds
1,000 HP Potions
1,000 MP Potions
10,000 Soulshots
100 additional Inventory slots",
30110011,Special Rare Skill Enhance Bundle,"500,000 Adena
3 Forgotten Scroll Page Selection Boxes
3 Enhance Scroll Bundles
500 SP
30 Scrolls of Escape",
30110012,Special Rare Skill Enhance Bundle (10%),@30110011,
30110013,Special Rare Skill Enhance Bundle (20%),@30110011,
30110014,Rare Skill Power Pack,"250,000 Adena
2 Forgotten Scroll Page Selection Boxes
5 Enhance Scroll Random Boxes
3 Small SP Boxes
20 Scroll of Escapes",
30110015,Junior Adventurer Bundle,"600 Blue Diamonds
600 Red Diamonds
1 Grade S Exclusive Weapon 
-Selection Box
1,000 Rune Fragments",
30110016,Senior Adventurer Bundle,"2,000 Blue Diamonds
2,000 Red Diamonds
1 Grade R Equipment Selection Box
10 Upgrade Stone Selection Boxes
10 Grade S Varnish Selection Boxes",
30110017,Veteran Adventurer Bundle,"2,000 Blue Diamonds
2,000 Red Diamonds
1 Grade R Accessory Selection Box
1 Grade R Attribute Stone",
30120005,Rune Imprinting Special Bundle,"150,000 Adena
3,000 Rune Fragments",
30120007,SP Bundle,"360 Red Diamonds
1 SP Box (500 SP)",
30120008,High-grade SP Bundle,"1,200 Red Diamonds
100,000 Adena
3 SP Boxes (500 SP)",
30120009,Accessory Summoning Bundle,"2,500 Red Diamonds
50 Topazes
150,000 Adena
3 High-grade Accessory Boxes",
30120010,Special Elixir Bundle,"20 Elixir Essence Selection Boxes
40 Herb Bundles",
30120011,Special Adena Bundle (Limited Edition),"1,000,000 Adena",
30120012,Accessory Summoning Bundle (10%),@30120009,
30120013,Accessory Summoning Bundle (20%),@30120009,
30120014,Rare Skill Bundle,"300 Red Diamonds
100,000 Adena
1 Random Forgotten Scroll Page Box",
30130000,Low-grade Enhance Scroll Bundle,"300 Blue Diamonds
20 Topazes
3 Enhance Scroll Bundles",
30130001,High-grade Enhance Scroll Bundle,"1,000 Red Diamonds
50 Topazes
5 Enhance Scroll Bundles
1 Maphr’s Protection",
30130002,Special Upgrade Stone Selection Bundle,"3,000 Red Diamonds
200,000 Adena
40 Upgrade Stone Selection Boxes",
30130003,Grade A Equipment Strengthening Bundle,"200,000 Adena
10 Grade A Varnish Selection Boxes",
30130004,Grade S Equipment Strengthening Bundle,"300,000 Adena
5 Grade S Varnish Selection Boxes
10 Grade A Varnish Selection Boxes",
30130005,Grade R Equipment Strengthening Bundle,"500,000 Adena
3 Grade R Varnish Selection Boxes
10 Grade S Varnish Selection Boxes",
30130006,Blessed Scroll Bundle,"1,200 Red Diamonds
20 Topazes
5 Blessed Scroll Selection Boxes
10 Enhance Scroll Selection Boxes",
30130007,Soul Crystal Bundle,"1,000 Red Diamonds
50,000 Adena
7 Grade A-S Soul Crystal Random Boxes",
30130008,Premium Soul Crystal Bundle II,"1,000 Red Diamonds
100,000 Adena
3 Grade S-R Soul Crystal Random Boxes",
30130009,Premium Soul Crystal Bundle III,"2,000 Red Diamonds
200,000 Adena
3 Grade S-SR Soul Crystal Random Boxes",
30130010,Grade S Rare Armor Box Bundle,"120 Red Diamonds
1 Grade S Exclusive Rare Armor Box",
30130011,Blessed Protection Bundle,"500 Blue Diamonds
500 Red Diamonds
5 Blessed Scroll Selection Boxes
5 Maphr’s Protections",
30130012,Grade SR Limit Break Bundle,"100,000 Adena
1 Grade SR Limit Break Stone",
30130013,High-grade Enhance Scroll Bundle (10%),@30130001,
30130014,Special Upgrade Stone Bundle (10%),@30130002,
30130015,Special Upgrade Stone Bundle (20%),@30130002,
30130016,Blessed Scroll Bundle (10%),@30130006,
30130017,Grade S Rare Equipment Bundle,"300 Red Diamonds
1 Grade S Rare Exclusive Equipment Box",
30130018,Grade A Accessory Bundle,"300 Red Diamonds
1 Grade A Accessory Box",
30130019,Grade S Equipment Box Bundle,"1 Grade S Exclusive Weapon Box
1 Grade S Exclusive Armor Box",
30150000,Mount Strengthening Bundle I,"100,000 Adena
40 Advancement Stones
10 Grade B Mount Equipment Varnishes
5 Mount Enhance Scrolls",
30150001,Mount Strengthening Bundle II,"150,000 Adena
80 Advancement Stones
10 Grade A Mount Equipment Varnishes
5 Mount Enhance Scrolls",
30150002,Mount Strengthening Bundle III,"300,000 Adena
120 Advancement Stones
10 Grade S Mount Equipment Varnishes
10 Mount Enhance Scrolls",
30150003,Silver Saint Summon Bundle,"1,000 Blue Diamonds
1 Silver Saint Binding Hornflute
1 Silver Saint Summoning Stone
40 Advancement Stones
5 Mount Enhance Scrolls",
30150004,Kukurin Summon Bundle,"1,500 Blue Diamonds
1 Kukurin Binding Hornflute
1 Kukurin Summoning Stone
40 Advancement Stones
5 Mount Enhance Scrolls",
30160000,Strengthening Diamond I,"Up to 1,500 Red Diamonds and a Grade A Exclusive Weapon Summoning Box can be acquired instantly! Get up to 8,500 Red Diamonds, a Grade A Exclusive Armor Box, and/or a Grade C-B Soul Crystal Selection Box!",
30160001,Strengthening Diamond II,"Up to 1,500 Red Diamonds and a Grade S Exclusive Weapon Summoning Box can be acquired instantly! Get up to 8,500 Red Diamonds, a Grade S Exclusive Armor Box, and/or a Grade B-A Soul Crystal Selection Box!",
30160002,Strengthening Diamond III,"Up to 1,500 Red Diamonds and a Grade S Attribute Stone can be acquired instantly! 
Get up to 8,500 Red Diamonds, a Grade A Soul Crystal Selection Box, and/or a Grade S Attribute Stone!",
30170000,Story I,"Get 1,000 Red Diamonds now and a reward each time you clear a story prior to Dion Story!
You’ll even get rewards for stories cleared prior to the purchase!",
30170001,Story II,"Get 2,000 Red Diamonds +Maphr’s Protection now and a reward each time you clear a story prior to the Giran Story!
You’ll even get rewards for stories cleared prior to the purchase!",
39005000,1 Strengthening Box (High-grade),"Various Strengthening materials such as Varnish, Enhance Scrolls, Elixir Materials, and Maphr’s Protections are available!",
39005001,10 Strengthening Boxes (High-grade) (+1 bonus),@39005000,
39005002,@39005000,@39005000,
39005003,@39005001,"Various Strengthening materials such as Varnish, Enhance Scrolls, Elixir Materials, and Maphr’s Protections are available!
100% guaranteed to acquire a Grade R or higher Varnish!",
39005004,1 Mount Material Box,"Can acquire Mount Equipment, Advancement Stones, Summoning Stones, Mount Enhance Scrolls!",
39005005,10 Mount Material Boxes (+1 bonus),@39005004,
39005010,1 High-grade Mount Material Box,"Mount Hornflute, Summoning Stone, Summoning Stone Fragment,
Mount Equipment, Mount Enhance Scroll, and Advancement Stone available!
(Maned Lion Hornflute, Summoning Stone, and Summoning Stone Fragment included)",
39005011,10 High-grade Mount Material Boxes (+1 bonus),@39005010,
30014000,Auto-Clear Selection Box,Use to select and acquire 1 Auto-Clear Ticket.,
30014001,@10029,@10029,
30014002,10 SP,These points are used to improve skills.,
30014003,5 Maphr’s Protection Fragments,Combine fragments to acquire Maphr’s Protection.,
30014004,Enhance Scroll Selection Box,Acquire 1 Enhance Scroll Selection Box.,
30014005,Rare Monster Summoning Stone Box,Use to acquire random Rare Monster Summoning Stones.,
30014006,10 Boss Summoning Stone Fragment Boxes,Use to acquire random Monster Summoning Stone Fragments.,
30014007,Elixir Essence Selection Box,Use to select and acquire 1 Elixir Essence.,
30014008,Grade C - A Equipment Varnish Box,Acquire 1 Grade C - A Equipment Varnish Box.,
30014009,@5002,@5002,
30014010,@39005000,@39005000,
30010001,@30014000,@30014000,
38000000,(Event) 340 Diamonds,"340 Blue Diamonds
5 Grade A Varnish Selection Boxes",
38000001,@30001050,"700 Blue Diamonds
10 Enhance Scroll Selection Boxes",
38000002,@30001060,"1,080 Diamonds
10 Upgrade Stone Selection Boxes",
38000003,@30001110,"4,000 Diamonds
30 Upgrade Stone Selection Boxes",
30130020,Commemorative Grade R Equipment Strengthening Bundle for Open Siege Update,"200,000 Adena
2 Grade R Varnish Selection Boxes
5 Grade S Varnish Selection Boxes",
30130021,Commemorative Enhance Bundle for Open Siege Update,"1,000 Red Diamonds
50 Topazes
5 Enhance Scroll Bundles
3 Maphr’s Protection",
30110018,Tier 1 Package,Tier 1 Package is purchased.,
30110019,Tier 2 Package,Tier 2 Package is purchased.,
30110020,Tier 3 Package,Tier 3 Package is purchased.,
30110021,Tier 5 Package,Tier 5 Package is purchased.,
30110022,Tier 10 Package,Tier 10 Package is purchased.,
30110023,Tier 16 Package,Tier 16 Package is purchased.,
30110024,Tier 20 Package,Tier 20 Package is purchased.,
30110025,Tier 24 Package,Tier 24 Package is purchased.,
30110026,Tier 30 Package,Tier 30 Package is purchased.,
30110027,Tier 40 Package,Tier 40 Package is purchased.,
30110028,Tier 45 Package,Tier 45 Package is purchased.,
30110029,Tier 50 Package,Tier 50 Package is purchased.,
30110030,Tier 54 Package,Tier 54 Package is purchased.,
30110031,Tier 56 Package,Tier 56 Package is purchased.,
30110032,Tier 58 Package,Tier 58 Package is purchased.,
30110033,Tier 60 Package,Tier 60 Package is purchased.,
5022,고급 성장 재료 상자 10+1개,"집혼석, 축복받은 강화주문서, 엘릭서 정수, 마프르의 가호 등
다양한 성장 재료 획득 가능!",
6002,Weapon Upgrade Stone,"An item used to
upgrade a weapon.",
6003,Armor Upgrade Stone,"An item used to
upgrade a piece of armor.",
6004,Accessory Upgrade Stone,"An item used to
upgrade an accessory.",
6005,Scroll: Enhance Weapon,"A scroll used to
enhance a weapon.",
6006,Scroll: Enhance Armor,"A scroll used to
enhance a piece of armor.",
6007,Scroll: Enhance Accessory,"A scroll used to
enhance an accessory.",
6008,@3005,@3005,
6015,Party Boss Summoning Stone Selection Box,"Use to select and acquire
a Boss Summoning Stone.",
6020,1 Special Weapon Box,"Acquire an (S - SR) weapon!
Rare Equipment can be acquired!",
6021,1 Special Armor Box,"Acquire an (S - SR) piece of armor!
Rare Equipment can be acquired!",
6022,1 Special Advancement Box,"(R - SR) Equipment or (S - SR) Rare Equipment
available!",
8002,Login Diamond,"Acquire 600 Red Diamonds immediately!
Acquire a total of 2,000 Red Diamonds, and receive Runes, Herbs, and Scrolls every day!",
30004243,Einhasad’s Blessing (+200%),Use to increase Field Hunt Exp. and Extraction Exp. gained by 200%. (1 hour),
30004244,1500 Soulshots,@4009,
30004245,@10029,@10029,
30004246,5 Scrolls of Escape,@4101,
30004247,15 Megaphones,@4013,
30004248,50 Freshly Baked Bread,Use in Clan Hall when preparing feasts.,
30004249,50 Fresh Vegetables,@30004248,
30004250,50 Juicy Meat,@30004248,
30004251,Silverbeard Core,"Monster Core containing Silverbeard’s energy.
Register in the Monster Codex to raise your stats.",
30004252,Small SP Box,"This small box contains SP.
Use to acquire 100 SP.",
30004253,Grade S Quest Scroll Box,Use to acquire a Grade S Quest Scroll.,
30004254,20 Greater HP Potions,Use to restore a large amount of HP.,
30004255,20 Greater MP Potions,Use to restore a large amount of MP.,
30004256,@30004307,@30004307,
30004257,@30004308,@30004307,
30004258,@30004309,@30004309,
30004259,@30004310,@30004306,
30004260,@30004311,@30004311,
30004261,@30004001,@30004001,
30004262,10 Herb Bundle,"This box contains herbs necessary for crafting elixirs.
Use to acquire one of each sort of herb.",
30004263,Grade A - S Soul Crystal Random Box,Acquire 1 Grade A - S Soul Crystal Random Box.,
30004264,@30004303,@30004303,
30004265,@30004304,@30004304,
30004266,@30004305,@30004305,
30004267,@30004306,@30004306,
30004268,@30004003,@30004003,
30004269,3 Scroll: Enhance Mount Equipment,This scroll enhances Mount Equipment and raises stats.,
30004270,Grade S Accessory Selection Box,Use to select and acquire one Grade S accessory from the list.,
30004271,Forgotten Scroll Page Selection Box,Use to select and acquire one Forgotten Scroll Page from the list.,
30004272,@30004002,@30004002,
30004273,@3005,@3005,
30004274,Holiday Strengthening Bundle,"<The items listed below are available!>
500,000 Adena
5 Grade R Varnish Selection Boxes
2 Grade SR Varnish Selection Boxes
15 Upgrade Stone Selection Boxes",
30004275,New Year 2018K Adena,"Hold on to your socks!
2,018,000 Adena!",
