Id,Name,Desc
114,혈맹 유물함 보급,혈맹 유물함 {TaskCount}개 획득
115,@1,@1
117,@1,@1
118,@2,@2
120,@4,@4
121,@5,@5
123,@7,Defeat {TaskCount} Ant Nest 2 monster(s).
124,@1,@1
125,@9,@9
126,@10,@10
127,@11,@11
129,@1,@1
130,@14,@14
131,@15,@15
132,@11,@11
134,@18,@18
135,@1,@1
136,@20,@20
137,@21,@21
138,@11,@11
139,@23,@23
140,@24,@24
141,@7,@123
142,@18,@18
143,혈맹 유물함 보급,혈맹 유물함 {TaskCount}개 획득
144,@1,@1
146,@1,@1
147,@2,@2
149,@4,@4
150,@5,@5
151,For Your Clan!,Acquire {TaskCount} Proof(s) of Blood.
152,탑승펫을 성장시키자!,탑승펫 장비 {TaskCount}개 획득
153,@7,@123
154,@1,@1
155,@9,@9
156,@10,@10
157,@11,@11
158,공방 활동 시작!,공방에서 조합 {TaskCount}회 시도
159,@1,@1
160,@14,@14
161,@15,@15
162,@11,@11
164,@18,@18
165,@1,@1
166,@20,@20
167,@21,@21
168,@11,@11
169,@152,탑승펫 장비 레벨업 {TaskCount}회
170,@23,@23
171,@24,@24
172,@7,@123
173,@18,@18
174,혈맹 유물함 보급,혈맹 유물함 {TaskCount}개 획득
175,@1,@1
177,@1,@1
178,@2,@2
180,@4,@4
181,@5,@5
182,For Your Clan!,Acquire {TaskCount} Proof(s) of Blood.
183,@152,@152
184,@7,Defeat {TaskCount} Cruma Tower Floor 2 monster(s).
185,@1,@1
186,@9,@9
187,@10,@10
188,@11,@11
189,공방 활동 시작!,공방에서 조합 {TaskCount}회 시도
190,@1,@1
191,@14,@14
192,@15,@15
193,@11,@11
195,@18,@18
196,@1,@1
197,@20,@20
198,@21,@21
199,@11,@11
200,@152,@169
201,@23,@23
202,@24,@24
203,@7,@184
204,@18,@18
205,혈맹 유물함 보급,혈맹 유물함 {TaskCount}개 획득
206,@1,@1
208,@1,@1
209,@2,@2
211,@4,@4
212,@5,@5
213,For Your Clan!,Acquire {TaskCount} Proof(s) of Blood.
214,@152,@152
215,@7,Defeat {TaskCount} Cruma Tower Floor 3 monster(s).
216,@1,@1
217,@9,@9
218,@10,@10
219,@11,@11
220,공방 활동 시작!,공방에서 조합 {TaskCount}회 시도
221,@1,@1
222,@14,@14
223,@15,@15
224,@11,@11
226,@18,@18
227,@1,@1
228,@20,@20
229,@21,@21
230,@11,@11
231,@152,@169
232,@23,@23
233,@24,@24
234,@7,@215
235,@18,@18
236,혈맹 유물함 보급,혈맹 유물함 {TaskCount}개 획득
237,@1,@1
239,@1,@1
240,@2,@2
241,혈맹 아지트 방문가,혈맹 아지트 {TaskCount}번 진입
242,@4,@4
243,@5,@5
244,For Your Clan!,Acquire {TaskCount} Proof(s) of Blood.
245,@152,@152
246,@7,@215
247,@1,@1
248,@9,@9
249,@10,@10
250,@11,@11
251,공방 활동 시작!,공방에서 조합 {TaskCount}회 시도
252,@1,@1
253,@14,@14
254,@15,@15
255,@11,@11
257,@18,@18
258,@1,@1
259,@20,@20
260,@21,@21
261,@11,@11
262,@152,@169
263,@23,@23
264,@24,@24
265,@7,@215
266,@18,@18
267,혈맹 유물함 보급,혈맹 유물함 {TaskCount}개 획득
268,@1,@1
269,혈맹들의 소중한 도움,혈맹 도움 요청 {TaskCount}회 참여
270,@1,@1
271,@2,@2
272,혈맹 아지트 방문가,혈맹 아지트 {TaskCount}번 진입
273,@4,@4
274,@5,@5
275,For Your Clan!,Acquire {TaskCount} Proof(s) of Blood.
276,@152,@152
277,@7,Defeat {TaskCount} Ivory Tower Catacomb 1 monster(s).
278,@1,@1
279,@9,@9
280,@10,@10
281,@11,@11
282,공방 활동 시작!,공방에서 조합 {TaskCount}회 시도
283,@1,@1
284,@14,@14
285,@15,@15
286,@11,@11
288,@18,@18
289,@1,@1
290,@20,@20
291,@21,@21
292,@11,@11
293,@152,@169
294,@23,@23
295,@24,@24
296,@7,@277
297,@18,@18
298,혈맹 유물함 보급,혈맹 유물함 {TaskCount}개 획득
299,@1,@1
300,혈맹들의 소중한 도움,혈맹 도움 요청 {TaskCount}회 참여
301,@1,@1
302,@2,@2
303,혈맹 아지트 방문가,혈맹 아지트 {TaskCount}번 진입
304,@4,@4
305,@5,@5
306,For Your Clan!,Acquire {TaskCount} Proof(s) of Blood.
307,@152,@152
308,@7,Defeat {TaskCount} Ivory Tower Catacomb 2 monster(s).
309,@1,@1
310,@9,@9
311,@10,@10
312,@11,@11
313,공방 활동 시작!,공방에서 조합 {TaskCount}회 시도
314,@1,@1
315,@14,@14
316,@15,@15
317,@11,@11
319,@18,@18
320,@1,@1
321,@20,@20
322,@21,@21
323,@11,@11
324,@152,@169
325,@23,@23
326,@24,@24
327,@7,@308
328,@18,@18
329,혈맹 유물함 보급,혈맹 유물함 {TaskCount}개 획득
330,@1,@1
331,혈맹들의 소중한 도움,혈맹 도움 요청 {TaskCount}회 참여
332,@1,@1
333,@2,@2
334,혈맹 아지트 방문가,혈맹 아지트 {TaskCount}번 진입
335,@4,@4
336,@5,@5
337,For Your Clan!,Acquire {TaskCount} Proof(s) of Blood.
338,@152,@152
339,@7,Defeat {TaskCount} Ivory Tower Catacomb 3 monster(s).
340,@1,@1
341,@9,@9
342,@10,@10
343,@11,@11
344,공방 활동 시작!,공방에서 조합 {TaskCount}회 시도
345,@1,@1
346,@14,@14
347,@15,@15
348,@11,@11
350,@18,@18
351,@1,@1
352,@20,@20
353,@21,@21
354,@11,@11
355,@152,@169
356,@23,@23
357,@24,@24
358,@7,@339
359,@18,@18
360,혈맹 유물함 보급,혈맹 유물함 {TaskCount}개 획득
361,@1,@1
362,혈맹들의 소중한 도움,혈맹 도움 요청 {TaskCount}회 참여
363,@1,@1
364,@2,@2
365,혈맹 아지트 방문가,혈맹 아지트 {TaskCount}번 진입
366,@4,@4
367,@5,@5
368,For Your Clan!,Acquire {TaskCount} Proof(s) of Blood.
369,@152,@152
370,@7,Defeat {TaskCount} Forest of Secrets Canopy monster(s).
371,@1,@1
372,@9,@9
373,@10,@10
374,@11,@11
375,공방 활동 시작!,공방에서 조합 {TaskCount}회 시도
376,@1,@1
377,@14,@14
378,@15,@15
379,@11,@11
381,@18,@18
382,@1,@1
383,@20,@20
384,@21,@21
385,@11,@11
386,@152,@169
387,@23,@23
388,@24,@24
389,@7,@370
390,@18,@18
391,혈맹 유물함 보급,혈맹 유물함 {TaskCount}개 획득
392,@1,@1
393,혈맹들의 소중한 도움,혈맹 도움 요청 {TaskCount}회 참여
394,@1,@1
395,@2,@2
396,혈맹 아지트 방문가,혈맹 아지트 {TaskCount}번 진입
397,@4,@4
398,@5,@5
399,For Your Clan!,Acquire {TaskCount} Proof(s) of Blood.
400,@152,@152
401,@7,Defeat {TaskCount} Forest of Secrets Understory monster(s).
402,@1,@1
403,@9,@9
404,@10,@10
405,@11,@11
406,공방 활동 시작!,공방에서 조합 {TaskCount}회 시도
407,@1,@1
408,@14,@14
409,@15,@15
410,@11,@11
412,@18,@18
413,@1,@1
414,@20,@20
415,@21,@21
416,@11,@11
417,@152,@169
418,@23,@23
419,@24,@24
420,@7,@401
421,@18,@18
422,혈맹 유물함 보급,혈맹 유물함 {TaskCount}개 획득
423,@1,@1
424,혈맹들의 소중한 도움,혈맹 도움 요청 {TaskCount}회 참여
425,@1,@1
426,@2,@2
427,혈맹 아지트 방문가,혈맹 아지트 {TaskCount}번 진입
428,@4,@4
429,@5,@5
430,For Your Clan!,Acquire {TaskCount} Proof(s) of Blood.
431,@152,@152
432,@7,용의 동굴 지하 1층 몬스터 {TaskCount}마리 처치
433,@1,@1
434,@9,@9
435,@10,@10
436,@11,@11
437,공방 활동 시작!,공방에서 조합 {TaskCount}회 시도
438,@1,@1
439,@14,@14
440,@15,@15
441,@11,@11
443,@18,@18
444,@1,@1
445,@20,@20
446,@21,@21
447,@11,@11
448,@152,@169
449,@23,@23
450,@24,@24
451,@7,@432
452,@18,@18
453,혈맹 유물함 보급,혈맹 유물함 {TaskCount}개 획득
454,@1,@1
455,혈맹들의 소중한 도움,혈맹 도움 요청 {TaskCount}회 참여
456,@1,@1
457,@2,@2
458,혈맹 아지트 방문가,혈맹 아지트 {TaskCount}번 진입
459,@4,@4
460,@5,@5
461,For Your Clan!,Acquire {TaskCount} Proof(s) of Blood.
462,@152,@152
463,@7,용의 동굴 지하 2층 몬스터 {TaskCount}마리 처치
464,@1,@1
465,@9,@9
466,@10,@10
467,@11,@11
468,공방 활동 시작!,공방에서 조합 {TaskCount}회 시도
469,@1,@1
470,@14,@14
471,@15,@15
472,@11,@11
474,@18,@18
475,@1,@1
476,@20,@20
477,@21,@21
478,@11,@11
479,@152,@169
480,@23,@23
481,@24,@24
482,@7,@463
483,@18,@18
484,혈맹 유물함 보급,혈맹 유물함 {TaskCount}개 획득
485,@1,@1
486,혈맹들의 소중한 도움,혈맹 도움 요청 {TaskCount}회 참여
