Id,ResultName,Param1,Param2,Param3
331,@304,50,,
332,,,,
333,,,,
334,@304,50,,
335,,,,
336,,,,
340,@304,60,,
341,,,,
342,,,,
343,@304,60,,
344,,,,
345,,,,
349,@304,75,,
350,,,,
351,,,,
352,@304,75,,
353,,,,
354,,,,
358,@304,90,,
359,,,,
360,,,,
361,@304,90,,
362,,,,
363,,,,
367,@304,105,,
368,,,,
369,,,,
370,@304,105,,
371,,,,
372,,,,
528,@304,120,,
529,,,,
530,,,,
531,@304,120,,
532,,,,
533,,,,
534,@304,135,,
535,,,,
536,,,,
537,@304,135,,
538,,,,
539,,,,
540,@304,150,,
541,,,,
542,,,,
543,@304,150,,
544,,,,
545,,,,
546,@304,165,,
547,,,,
548,,,,
549,@304,165,,
550,,,,
551,,,,
30000000,,,,
30000001,,,,
30000002,,,,
30000003,,,,
30000004,,,,
30000005,,,,
30000006,,,,
30000007,,,,
30000008,,,,
30000009,,,,
30000010,,,,
30000011,,,,
30000012,,,,
30000013,,,,
30000014,,,,
30000015,,,,
30000016,,,,
30000017,,,,
30000018,,,,
30000019,,,,
30000020,,,,
30000021,,,,
30000022,,,,
30000023,,,,
30000024,,,,
30000025,,,,
30000026,,,,
30000027,,,,
30000028,,,,
30000029,,,,
30000030,,,,
30000031,,,,
30000032,,,,
30000033,,,,
30000034,,,,
30000035,,,,
30000036,,,,
30000037,,,,
30000038,{Param1} 束缚号角,夏妮女士,,
30000039,,,,
30000040,,,,
30000041,@30000038,库库林,,
30000042,,,,
30000043,,,,
30000044,@30000038,褐鬃狮,,
30000045,,,,
30000046,,,,
30000101,新年礼物箱子,,,
30000102,,,,
30000103,,,,
30000104,,,,
30000105,,,,
30000106,,,,
30000107,卓越任务卷轴箱,,,
30000108,,,,
30000109,,,,
30000110,,,,
30000111,,,,
30000112,,,,
30000113,5000金币箱,,,
30000114,,,,
30000115,,,,
30000116,灵魂弹,,,
30000117,,,,
30000118,,,,
30000119,恢复用消耗品箱,,,
30000120,,,,
30000121,,,,
30000122,药草箱,,,
30000123,,,,
30000124,,,,
30000125,,,,
30000126,,,,
30000127,,,,
30000128,,,,
30000129,,,,
30000130,,,,
30000131,,,,
30000132,,,,
30000133,,,,
30000134,,,,
30000135,,,,
30000136,,,,
30000137,,,,
30000138,,,,
30000139,,,,
30000140,,,,
30000141,,,,
501,{Param1}-稀有怪物召唤石,说话之岛,,
502,,,,
503,,,,
504,@501,古鲁丁,,
505,,,,
506,,,,
507,@501,狄恩,,
508,,,,
509,,,,
510,@501,奇岩,,
511,,,,
512,,,,
516,{Param1}-首领召唤石,@504,,
517,,,,
518,,,,
519,@516,@507,,
520,,,,
521,,,,
522,@516,@510,,
523,,,,
524,,,,
1001,,,,
1002,,,,
1003,,,,
1004,,,,
1005,,,,
1006,,,,
1007,,,,
1008,,,,
1009,,,,
1010,,,,
1011,,,,
1012,,,,
1013,,,,
1014,,,,
1015,,,,
1016,,,,
1017,,,,
1018,,,,
1019,,,,
1020,,,,
1021,,,,
1022,,,,
1023,,,,
1024,,,,
1025,,,,
1026,,,,
1027,,,,
2001,,,,
2002,,,,
2003,,,,
2004,,,,
2005,,,,
2006,,,,
2007,,,,
2008,,,,
2009,,,,
2010,,,,
2011,,,,
2012,,,,
2013,,,,
2014,,,,
2015,,,,
2016,,,,
2017,,,,
2018,,,,
2019,,,,
2020,,,,
2021,,,,
2022,,,,
2023,,,,
2024,,,,
2025,,,,
2026,,,,
2027,,,,
2028,,,,
2029,,,,
2030,,,,
2031,,,,
2032,,,,
2033,,,,
2034,,,,
2035,,,,
2036,,,,
2037,,,,
2038,,,,
2039,,,,
2040,,,,
2041,,,,
2042,,,,
2043,,,,
2044,,,,
2045,,,,
2046,,,,
2047,,,,
2048,,,,
2049,,,,
2050,,,,
2051,,,,
2052,,,,
2053,,,,
2054,,,,
2055,,,,
2056,,,,
2057,,,,
2058,,,,
2059,,,,
2060,,,,
2061,,,,
2062,,,,
2063,,,,
2064,,,,
2501,,,,
2502,,,,
2503,,,,
2504,,,,
2505,,,,
2506,,,,
2507,,,,
2508,,,,
2513,,,,
2514,,,,
2515,,,,
2516,,,,
2517,,,,
2518,,,,
2519,,,,
2520,,,,
2521,,,,
2522,,,,
2523,,,,
2524,,,,
2525,,,,
2526,,,,
2527,,,,
2528,,,,
2529,,,,
2530,,,,
2531,,,,
2532,,,,
485,HP药水,,,
486,,,,
487,,,,
488,MP药水,,,
489,,,,
490,,,,
491,@30000116,,,
492,,,,
493,,,,
494,殷海萨的庇佑,,,
495,,,,
496,,,,
701,{Param1} 召唤石,战熊,,
702,,,,
703,,,,
704,@701,@30000038,,
705,,,,
706,,,,
707,@701,@30000041,,
708,,,,
709,,,,
710,@701,@30000044,,
711,,,,
712,,,,
719,@701,蒸汽甲虫,,
720,,,,
721,,,,
20000,祝福的武器强化卷轴,,,
20001,,,,
20002,,,,
20003,,,,
20004,祝福的防具强化卷轴,,,
20005,,,,
20006,,,,
20007,,,,
20008,祝福的饰品强化卷轴,,,
20009,,,,
20010,,,,
20011,,,,
20024,{Param1}级{Param2},SR,特性石,
20025,,,,
20026,,,,
20027,,,,
20028,,,,
20029,@20024,R,@20024,
20030,,,,
20031,,,,
20032,,,,
20033,,,,
20034,@20024,S,@20024,
20035,,,,
20036,,,,
20037,,,,
20038,@20024,@20024,突破石,
20039,,,,
20040,,,,
20041,,,,
20045,攻击力灵药精髓,,,
20046,,,,
20047,,,,
20048,,,,
20049,,,,
20050,,,,
20051,,,,
20052,防御力灵药精髓,,,
20053,,,,
20054,,,,
20055,,,,
20056,,,,
20057,,,,
20058,,,,
20059,HP灵药精髓,,,
20060,,,,
20061,,,,
20062,,,,
20063,,,,
20064,,,,
20065,,,,
20066,MP灵药精髓,,,
20067,,,,
20068,,,,
20069,,,,
20070,,,,
20071,,,,
20072,,,,
20672,神佑披风胸针,,,
20673,,,,
20674,,,,
20675,女神之佑披风胸针,,,
20676,,,,
20677,,,,
5001,攻击力附魂石（凡品）,,,
5002,,,,
5003,攻击力附魂石（良品）,,,
5004,@5003,,,
5005,,,,
5006,攻击力附魂石（精良）,,,
5007,@5006,,,
5008,,,,
5009,攻击力附魂石（卓越）,,,
5010,@5009,,,
5011,,,,
5012,攻击力附魂石（完美）,,,
5013,@5012,,,
5014,,,,
5015,攻击力附魂石（史诗）,,,
5016,防御力附魂石（凡品）,,,
5017,,,,
5018,防御力附魂石（良品）,,,
5019,@5018,,,
5020,,,,
5021,防御力附魂石（精良）,,,
5022,@5021,,,
5023,,,,
5024,防御力附魂石（卓越）,,,
5025,@5024,,,
5026,,,,
5027,防御力附魂石（完美）,,,
5028,@5027,,,
5029,,,,
5030,防御力附魂石（史诗）,,,
5031,命中附魂石（凡品）,,,
5032,,,,
5033,命中附魂石（良品）,,,
5034,@5033,,,
5035,,,,
5036,命中附魂石（精良）,,,
5037,@5036,,,
5038,,,,
5039,命中附魂石（卓越）,,,
5040,@5039,,,
5041,,,,
5042,命中附魂石（完美）,,,
5043,@5042,,,
5044,,,,
5045,命中附魂石（史诗）,,,
5046,回避附魂石（凡品）,,,
5047,,,,
5048,回避附魂石（良品）,,,
5049,@5048,,,
5050,,,,
5051,回避附魂石（精良）,,,
5052,@5051,,,
5053,,,,
5054,回避附魂石（卓越）,,,
5055,@5054,,,
5056,,,,
5057,回避附魂石（完美）,,,
5058,@5057,,,
5059,,,,
5060,回避附魂石（史诗）,,,
5061,穿透附魂石（凡品）,,,
5062,,,,
5063,穿透附魂石（良品）,,,
5064,@5063,,,
5065,,,,
5066,穿透附魂石（精良）,,,
5067,@5066,,,
5068,,,,
5069,穿透附魂石（卓越）,,,
5070,@5069,,,
5071,,,,
5072,穿透附魂石（完美）,,,
5073,@5072,,,
5074,,,,
5075,穿透附魂石（史诗）,,,
5076,减伤附魂石（凡品）,,,
5077,,,,
5078,减伤附魂石（良品）,,,
5079,@5078,,,
5080,,,,
5081,减伤附魂石（精良）,,,
5082,@5081,,,
5083,,,,
5084,减伤附魂石（卓越）,,,
5085,@5084,,,
5086,,,,
5087,减伤附魂石（完美）,,,
5088,@5087,,,
5089,,,,
5090,减伤附魂石（史诗）,,,
5091,暴击附魂石（凡品）,,,
5092,,,,
5093,暴击附魂石（良品）,,,
5094,@5093,,,
5095,,,,
5096,暴击附魂石（精良）,,,
5097,@5096,,,
5098,,,,
5099,暴击附魂石（卓越）,,,
5100,@5099,,,
5101,,,,
5102,暴击附魂石（完美）,,,
5103,@5102,,,
5104,,,,
5105,暴击附魂石（史诗）,,,
5106,暴击抵抗附魂石（凡品）,,,
5107,,,,
5108,暴击抵抗附魂石（良品）,,,
5109,@5108,,,
5110,,,,
5111,暴击抵抗附魂石（精良）,,,
5112,@5111,,,
5113,,,,
5114,暴击抵抗附魂石（卓越）,,,
5115,@5114,,,
5116,,,,
5117,暴击抵抗附魂石（完美）,,,
5118,@5117,,,
5119,,,,
5120,暴击抵抗附魂石（史诗）,,,
5121,生命附魂石（凡品）,,,
5122,,,,
5123,生命附魂石（良品）,,,
5124,@5123,,,
5125,,,,
5126,生命附魂石（精良）,,,
5127,@5126,,,
5128,,,,
5129,生命附魂石（卓越）,,,
5130,@5129,,,
5131,,,,
5132,生命附魂石（完美）,,,
5133,@5132,,,
5134,,,,
5135,生命附魂石（史诗）,,,
