Key,Value
1321,已更新活动时间。请重新下载。
1322,非回归玩家
1323,非新玩家
1324,出售期间结束
1325,售完
1326,没有满足购买条件
1327,购买失败
1328,错误的年金型商品奖励类型
1329,申请客户咨询
1330,错误的弹跳窗口信息识别
1331,已卖出所有限量商品
1401,错误的副本标识符
1402,没有剩余的副本入场机会
1403,每日副本免费入场只可以在当天使用
1404,完成副本任务失败
1405,不在副本内
1406,"可入场次数已全数用尽，
无法进入傲慢之塔。"
1407,副本未完成
1408,没有扫荡副本的机会
1409,无法免费进入每日副本
1410,无法再采集
1411,此为错误的副本任务信息
1412,副本任务尚未完成
1413,已收到副本任务奖励
1414,副本任务点数不足，无法接收奖励。
1415,副本Hot Time还有剩余时间
1416,副本Hot Time购买次数不足
1417,至少完成1次菁英副本任务才能使用扫荡功能
1418,没有剩余的每日副本入场机会
1419,完成副本的阶级太低，不可以使用扫荡。请提升阶级后再尝试。
1420,无法从现在的世界里移动到副本
1421,还有剩余的每日副本入场机会
1422,无法再进入每日副本
1423,无剩余副本可入场机会
1424,无法进入副本
1425,剩下可进入副本的次数
1426,已使用完所有的付费储值机会
1501,此为错误的PVP对手
1502,已变更我的排名
1503,已变更目标的排名
1504,目标为战斗状态
1505,在PVP里遭到攻击
1506,PVP入场券不足
1507,不在竞技场内
1508,未确认PVP开始
1509,非PK状态
1510,刺杀目录已满
1511,在刺杀目录里没找到
1512,已登录的玩家
1513,未装备武器
1514,已发送奖励
1515,尚无决斗场排名
1516,尚无决斗场奖励
1517,无法再购买PVP票劵
1518,这是错误的决斗目标。
1551,正在进行转职任务
1552,还在进行转职任务
1553,还有转职奖励
1554,非可以完成的状态
1555,无法接收奖励
1556,错误的转职任务标识符
1601,已完成任务
1602,@NotCompeletableStateMissionRequest
1603,@InvalidQuestInfoId
1604,错误的任务奖励标识符
1701,错误的新手引导标识符
1702,进行新手引导失败
1703,错误的新手引导阶段
1704,@TutorialWorldAcquireFailed
1705,新手引导阶段已完成
1706,已收到新手引导材料
1707,新手引导尚未开始
1708,正在进行必备的新手引导
1709,新手引导已完成
1710,已收到奖励
1711,新手引导玩家-只进行新手引导
1712,非新手引导玩家
1713,无法跳过的状态
1714,在副本里不能进行新手引导
1801,Redis服务器错误
1802,错误的排名信息标识符
1803,没有排名数据
1804,错误的页面
1850,语音聊天尚未重置
1851,错过了语音聊天服务器的响应时间
1901,已超过可获得的攻城战庆典优惠券上限
1902,已超过可获得的SP上限
1903,已超过可获得的竞技场票券上限
1904,已超过可获得的红钻上限
1905,已超过可获得的蓝钻上限
1906,已超过可获得的积分上限
1907,已超过可获得的友情点数上限
1908,已超过可获得的黄宝石上限
1909,已超过可获得的血盟铸币上限
1910,已超过可获得的金币上限
2001,错误的活动类型
2002,现在不是活动期间
2003,已收到活动奖励
2004,错误的活动条件
2005,无法满足活动条件
2006,已获得最大次数的活动奖励
3000,超过Netmarble S IAP收礼上限
3001,超过Netmarble S IAP赠礼上限
3002,超过Netmarble S IAP结账上限
3003,Netmarble S IAP API错误
3004,非登录在Netmarble S IAP的商品
3005,Netmarble S IAP服务器没有回应。请再试一次。
3006,Netmarble S IAP服务器维护中
3007,商品设定错误
3008,商品出售期间已到期
3009,已超过商品出售数量
3101,事前登录确认失败
3102,事前登录认证失败
4001,玩家未进入该地区的状况
9000,预计删除的数据
9001,准备中
9002,略过
981,升级所需的据点经验值不足
980,此血盟据点的大门已关，要等开启后才可以进场。
990,此血盟没有购买据点
991,已位于此据点上
5600,"以战场队伍邀请的队长分数作为标准
限200分以内可进行。"
5601,此人员是已加入战场队伍的玩家
498,"由于灵魂弹为启动状态
故无法购买灵魂弹道具。"
992,已超过此成员可以领取的奖励数量
993,尚无可获得奖励的血盟成员
92,"已超过召唤时间，
故关闭战斗副本。"
5602,"现在不是正规季赛的期间。
分数会等正规季赛开始后计算。"
999,据点内有玩家，所以没办法解散。
1013,只能把盟主权力转任给加入7天以上血盟成员
979,已购买血盟据点
982,升级用的凝聚的水晶碎片不足
1004,"个人据点任务每日重置，
一天只能进行1次"
983,"血盟据点任务可执行数量虽没上限，
但同时只可以执行3个"
984,已在进行据点任务中
985,已有其他血盟成员在进行中
986,已完成的任务
987,此任务还未进行中
988,无法完成此任务
989,为了让凝聚水晶成长必须提升据点的等级
994,若要雇用更高级的的管理人可善加利用
995,已有登记的遗物
996,尚无登记的遗物
997,剩余鉴定遗物需要的时间
998,血盟遗物盒点数不足
1000,"已存在与该宴会相同
或是更好的宴会。"
1010,据点管理人已为此状态
1011,不知道的管理人类型
1012,无法将管理人更新到此阶级
1021,未与敌对血盟进行战争中
1022,已与敌对血盟进行终战和议中
1023,尚未与敌对血盟进行终战和议
1024,战争所需血盟成员不足
1025,战争之敌对血盟成员不足
93,战争中无法移动频道。
500,从混战场下场后请使用移动功能
97,名誉硬币不足
98,英勇硬币不足
99,古代硬币不足
1911,超过可获得的名誉硬币限制
1912,超过可获得的英勇硬币英勇硬币
1913,超过可获得的古代硬币限制
895,战场正在准备，无法进入
1014,壁炉可升火的木材不足
1015,超过可制作的次数。
1051,无法奖励的道具
400,没有已使用的SP
5300,错误的坐骑标识符
5301,错误的坐骑信息标识符
5302,无已安装的坐骑
5303,邀请乘坐同一坐骑
5304,其他坐骑的道具
5305,过度使用坐骑道具
5306,坐骑信息不符
5307,等级不足时无法启动坐骑
5308,无可选用的坐骑
5309,坐骑的等级不足
5310,坐骑启动条件不足
5311,非坐骑的道具
5312,坐骑道具安装位置错误
5313,坐骑升级材料不足
5314,无法乘坐坐骑的地区
5315,坐骑的等级不足
6500,已超过组合限制次数。
896,"包含不允许的文字。
(无法使用特殊文字及不雅文字)"
898,"长度限制为2~16字，包括空格
(如果包含中文，韩文则限为2~12字)
。"
897,空格一次只能一格
5400,内容为封锁状态
1121,攻城阵地已被破坏无法入场
899,只有位于要塞战，攻城战内部的血盟成员才能组队及邀请
6600,无法进行之状态。只有在战场才可以变更名字，已参加队伍的状态下无法变更名字。
1055,netmarble服务器有延迟问题。请重新尝试。
900,在无法邀请的地区
5603,配置期间内无法配对队伍。
5604,无法与进行配置中的玩家进行配对。
7100,极品无法使用特性材料。
107,"在死亡状态下无法入场。
请复活后再入场。"
1056,等级低于入场限制的等级
1057,战斗力低于入场所限制的战斗力
1058,血盟小帮手入场次数不足
1059,血盟副本小帮手可参与人数已超过
1060,已经在进行的情况，无法通过[参与]来入场
1061,已超出血盟副本支持等级范围
1062,已超出血盟副本支持战斗力范围
1063,已超过血盟副本小帮手募集人员数范围
1064,血盟副本小帮手邀请已中止
108,可实时复活的次数已全数消耗完毕
109,目前过于拥挤，无法入场
110,绿色钻石不足
111,@NotEnoughFreeDiamondStorage
112,蓝钻或绿色钻石不足
1914,已超过可以获得的碧绿钻石限制
1065,血盟副本首领已被击倒
638,"已经有执行中的特殊任务
执行中的特殊任务要先完成"
1066,@PartyInvalidName
1067,无复仇的对象。
1068,玩家不在房间内。
1069,无法支持复仇的场所。
1605,无旅程任务奖励。
5101,"由于为已启动之称号
故无法使用道具。"
113,@PartyInvalidName
1005,已受邀进入血盟之玩家。
1006,超过血盟邀请人数，血盟邀请失败。
1007,拒绝血盟邀请之玩家。
1008,无法进行血盟邀请之玩家。
114,"长度限制为2~25字，包括空格
(如果包含中文，韩文则限为2~20字)
。"
1026,邀请宣传稍后可使用。
1334,"唯有加入血盟的玩家可购买商品。
请加入血盟后再重新尝试。"
1009,@PartyInvalidName
1018,@PartyInvalidNameSpace
1019,@PartyInvalidNameLength
5607,已领取赛季奖励。
6203,金币开启次数不足。每天只能用金币开启2次。
8600,小游戏识别符错误
8601,无剩余奖励次数
8602,不在小游戏世界中
8603,无法进入的小游戏
1027,无剩余血盟据点任务。
1430,"包含存在逃脱记录的队员。
无法进入。"
1431,"最近存在时空裂痕中途退出记录。
在一定时间内无法进入。"
2211,已获得该披风。
2212,错误的披风类型。
2213,找不到披风。
2214,你尚未拥有激活所需的披风。
2215,激活披风所需等级不足。
2216,披风的战斗预设信息错误。
2217,找不到披风的战斗预设信息。
2218,披风已达到最高等级。
2219,披风尚未激活。
2220,披风颜色信息错误。
2221,披风类型信息错误。
2222,披风属性锁定信息错误。
2223,只有盟主才能升级血盟披风及更改披风颜色。
120,@PartyInvalidNameLength
121,@PartyInvalidName
122,包含敏感词。
123,@PartyInvalidNameSpace
7103,超出道具可使用等级。
1432,在奖励次数达到最大的状态下，无法补充奖励次数。
1433,奖励补充次数已全部用完。
-1,超出寻宝面板的重置次数上限，无法继续重置。
6201,只有在当前寻宝面板中开启20个以上的格子，才能重置为下一寻宝面板。
6202,宝物的累积开启次数不足。
1333,联盟阶段较低，无法购买。
1434,裂痕还未关闭，无法进入。
2201,找不到活动。
2202,正在准备活动。
2203,活动已结束。
2204,已用光抽奖奖励。
2205,奖券不足。
7304,"账号仓库中如果存有道具，则无法申请转服。
请清空仓库后重试。"
7301,角色名称重复
7300,角色限制
7302,转服售罄
7303,正在处理转服
639,无法使用限时道具。
1350,正在申请进入自由要塞战。
1351,已有玩家正在等待进入自由要塞战。
1352,有无法找到的玩家。
1353,有已经加入其它队伍的玩家。
1354,无法找到该自由要塞战队伍。
1355,队员数量已达上限。
1356,已加入自由要塞战入场队伍。
1357,尚未加入队伍。
1358,不是队长。
1359,无法踢出本人
1360,找不到该玩家。
1361,队长无法进行该行动。
1362,准备期间无法进行该行动。
1363,处于无法进行状态。
1364,先选择职业后才能完成准备。
1365,有队员尚未准备完毕。
1366,已经在准备中。
1367,非准备期间。
1368,当前阶段中无法进行该行动。
1369,已有参战记录。
1370,正在等待进入副本。
1371,已有玩家正在等待进入副本。
1372,有玩家正在申请进入自由要塞战的情况下，无法执行该操作。
1373,有玩家已加入自由要塞战队伍。
1374,无法在当前位置参与自由要塞战。
-1,观战模式下无法使用聊天。
1192,隶属要塞战(或攻城战)血盟的盟员先行入场后，才能参与观战模式。
1442,该道具不再出售。
7700,精英之证不足。
1191,当前观战人数已达上限。
2008,你已到达最后一格，请再次确认活动。
1339,只有占领与等级相符的要塞后才可以购买。
2009,已超过骰子游戏的次数限制。
-1,dummy值
7550,超出有效期，无法获得道具。
1120,当前无法放弃。
2250,当前战斗力低于该地区的建议战斗力下限，无法参与。
2251,未进行匹配的玩家。
2252,无怪物召唤石信息。
2253,未在进行副本状态。
2254,由于队长下线，副本已结束。
2255,无法在怪物副本进行期间执行该动作。
