Id,NpcName,DialogMessage
16001,铁匠史密斯,说话之岛最强的铁匠，也就是我，将告诉你如何使装备<YellowBold>提升等级</>并且变得更强的方法。
16002,@16001,首先，先领取这装备吧~这对你来说应该相当有帮助~
16003,@16001,那去查看一下刚刚所领取的装备吧。
16004,@16001,点击查看防具。
16005,@16001,来，现在选择一下我给你的装备吧。
16006,@16001,可于铁匠铺里进行装备升级，跟我一起去铁匠铺吧。
16007,@16001,在铁匠铺里可以使用<YellowBold>使装备性能提升的各种方法</>。
16008,@16001,首先，选择升级。
16009,@16001,所谓的<YellowBold>装备升级</>，就是把其他的装备当成材料消耗掉，再提升自己主要使用的<YellowBold>装备性能</>。
16010,@16001,"当然，升级的时候需要收取一些金币作为工资！
毕竟我也要生活啊！"
16011,@16001,用这个做为材料，试着升级一次看看吧。这是我要给你的，所以不要感到有压力。
16012,@16001,那么~试着升级一次吧！因为是第一次，我就不收费用了。
16013,@16001,使用的材料是一定会消失的。
16014,,
16015,@16001,好了！来看看吧。装备升级进行得很顺利呢。你一定会满意的。
16016,@16001,那么，试着套用已升级的装备看看吧。
16017,@16001,按下这里的自动装备键即可。
16018,,
16019,@16001,装备升级是<YellowBold>提升战斗能力最简单的方法</>，若觉得敌人太强大，那么可以优先使用装备升级喔。
16020,,
17001,讨伐队长奥斯汀,来！那么我就来告诉你技能升级的方法吧。
17002,@17001,首先，应该要先来了解一下你可以使用哪些技能对吧？
17003,@17001,还在等什么？赶快查看你有什么技能啊。
17004,@17001,做得很好呢。在这里，你可以提升你所拥有的<YellowBold>技能等级</>，或是任意变换<YellowBold>技能键的位置</>。
17005,@17001,若想提升技能等级，则需要SP。
17006,@17001,藉由提升角色的等级或是每天持续进行不同活动，就可以获得SP。
17007,@17001,那么，现在就开始进行<YellowBold>技能升级</>吧。
17008,@17001,来看看吧。这技能真棒呢。
17009,@17001,有看到技能升级键吗？如何啊？有没有很想赶快按按看呢？
17010,@17001,<YellowBold>技能等级</>可以使用你的<YellowBold>SP</>来提升等级。
17011,@17001,这本来是必须支付金币的… 但因为在这次的局势中，你做出很大的贡献，所以我决定帮助你。
17012,@17001,啊对了。还有一件事忘了说。
17013,@17001,你有看到这里有个被动技能吗？
17014,@17001,<YellowBold>被动技能</>也是采取相同的方法来提升等级，试着做一次看看吧。
17015,@17001,选取技能后
17016,@17001,使用SP与金币后即可进行技能升级。
17017,@17001,<YellowBold>被动技能</>会自动套用效果，所以很容易被疏忽掉。因此，为了要变得更厉害，请多花点心思记住。
17018,,
18001,罗赛尔,若想确认自己的实力如何，通过竞技场来得知是最简单又确切的方法。
18002,@18001,竞技场属于战场的一部份。
18003,@18001,"有看到竞技场的入口吗？
绷紧神经吧。"
18004,@18001,在这里可以跟其他的冒险家进行<YellowBold>1vs1的对决</>。这里也是证明你实力的地方啊。
18005,@18001,从推荐的四名对象中选出一名，并进行决斗，目标是获得胜利。若与实力坚强的对象决斗并且获胜，那么则可以更快速地提升至更高的排名。
18006,@18001,每周都会根据排名发放<YellowBold>每周奖励</>，努力让自己往更高的排名前进吧。
18007,@18001,还有，这决斗也会影响你的名誉。
18008,@18001,无论是胜利者或失败者，都会获得名誉。
18009,@18001,若累积名誉并提升至较高的排名，则会获得能变得更强的<YellowBold>能力值奖励</>。
18010,@18001,你现在虽然没有名誉，
18011,@18001,以后若渐渐地累积名誉，
18012,@18001,则可以获得越来越多的奖励。
18013,@18001,怎么样啊？有没有蠢蠢欲动了呢？
18014,@18001,这种事不需要忍耐吧？现在马上试着进行决斗看看。
18015,@18001,"点击开始决斗。不知道会是哪个家伙这么""幸运""，记得要让他输的体无完肤！"
18016,,
18017,,
18018,@18001,"我就知道你一定会赢！
恭喜你胜利！"
18019,,
18020,,
18021,,
18022,@18001,"这…真是可惜。差一点就赢了…
下次一定会赢的。"
18023,,
19001,魔法学校老师尤金,告诉你新的装备成长方法吧。
19002,@19001,"现在要说明的""合成""，在装备成长方法中算是比较简单的。"
19003,@19001,为了能够合成装备，必须要利用铁匠铺才行。
19004,@19001,在这里可以进行装备合成。
19005,@19001,所谓的合成，即是藉由同阶级，对两个同种类的<YellowBold>30级装备</>进行合成，因而获得更高阶的的装备。
19006,@19001,作为合成的装备分为主要装备与材料装备。
19007,@19001,在这里确认一下主要装备的详细信息吧。
19008,@19001,没有时间了，快试着合成看看吧。合成材料用这个吧。
19009,,
19010,@19001,点击。
19011,@19001,再来就是材料装备了。拿这个。
19012,,
19013,@19001,选择这个材料装备。
19014,@19001,两个材料都准备好了的话，就试着合成看看吧。
19015,@19001,没时间了呢。动作快点。
19016,,
19017,@19001,成功了！似乎都准备完成了呢。
19018,@19001,记得别忘了穿戴装备啊。真是的！给你参考一下，合成会出现<YellowBold>与主材料的部位相同的装备</>！那么祝你好运！
19019,,
20001,讨伐副队长阿瑟,想知道什么是血盟吗？单击主菜单。
20002,@20001,单击这里的血盟键。
20003,@20001,可以的话，建议加入与自己取向相符合的血盟。
20004,@20001,不管是什么样的型态，对你的冒险都将有所帮助。
20005,@20001,哎呀！看我这记性真是糟糕。都还没跟你说明原因就要劝你去血盟活动了呢。
20006,@20001,说到血盟，最大的特色就是<YellowBold>攻城战</>与<YellowBold>要塞战</>。血盟间可以互相争夺各自领地或是城堡与要塞的决斗。
20007,@20001,"如果血盟没有太强大的力量，就无法享受这些活动了吗？
当然不是。"
20008,@20001,通过<YellowBold>攻城庆典</>，亚丁大陆所有的居民们<YellowBold>会迎接攻城战的胜利者并能够获得奖励。</>
20009,@20001,这只是其中的一部份。若隶属于血盟时，甚至还能够享有<YellowBold>增益效果，商店，与血盟成员一同进行的任务与奖励</>等。
20010,@20001,那么现在来了解一下<YellowBold>血盟的加入方法</>吧。
20011,@20001,可以通过这里来加入血盟。
20012,@20001,选择一个你愿意信任并跟随的盟主，并与他一起登上最高的地位。
20013,@20001,若于这些人中有令你感到满意的盟主，则试着<YellowBold>申请加入</>。
20014,@20001,真期待你未来会成为怎么样的血盟骑士呢。
20015,@20001,说不定你能成为强大的圣血盟主呢。
20016,,
21001,提欧多尔,有听过<YellowBold>傲慢之塔</>吗？身为一个亚丁大陆的冒险家，傲慢之塔是个值得挑战的地方。
21002,@21001,那么，移动至傲慢之塔吧。
21003,@21001,可以通过副本进入傲慢之塔。
21004,@21001,点击。
21005,@21001,有看到那一望无际的高塔吗？那地方就是傲慢之塔。
21006,,
21007,@21001,<YellowBold>傲慢之塔</>是遵照艾尔摩亚丁帝国的皇帝拜恩所建造而成，是个向神挑战的象征。
21008,@21001,曾有一段时间被称为永恒之塔，但因受到愤怒的创造神殷海萨惩罚的缘故，如今沦落为只充满着魔物的地方。
21009,@21001,越往塔的高处走，会出现越强大的魔物。也因为如此，有许多的冒险家们想测试自身的极限，并为了获取宝物而挑战傲慢之塔。
21010,@21001,要不要挑战一次呢？现在以你的程度，应该可以试着挑战第一层看看。
21011,,
21012,,
21013,,
21014,@21001,还挺有一手的。
21015,,
21016,@21001,于成功攻略的楼层，通过<YellowBold>扫荡</>，一天可以获得一次的额外奖励。
21017,@21001,各层的扫荡奖励可以通过此处进行确认。
21018,@21001,"藉由扫荡可以获得叫做<YellowBold>符文碎片</>的东西。
这可说是能帮助你提升战斗能力的钥匙。"
21019,@21001,接下来向你说明符文碎片的使用方法。
21020,,
21021,,
21022,@21001,嗯… 看来能力还不足呢…
21023,@21001,点击画面回到原来的地方吧。
21024,,
22001,@21001,告诉你如何用符文碎片来变强的方法吧。这个叫做符文刻印。
22002,@21001,符文刻印是个能直接让角色成长的方法。
22003,@21001,你可以试着使用符文刻印。
22004,@21001,进行刻印时，各个符文的能力会<YellowBold>永久</>拥有。
22005,@21001,但要进行符文刻印必须以<YellowBold>符文碎片</>作为材料。嗯。也就是刚刚扫荡傲慢之塔后所得到的东西。
22006,@21001,试着进行最基本的符文刻印吧。
22007,@21001,进行符文刻印时所需的材料在此处确认即可。
22008,@21001,那么就直接进行符文刻印吧。
22009,,
22010,@21001,因为是第一次的缘故，所以提供你进行符文刻印所需的材料。
22011,@21001,似乎都已准备就绪了，那就开始吧。
22012,,
22013,@21001,你有发现中间那个巨大的符文吗？那个就是<YellowBold>符文核心</>。
22014,@21001,<YellowBold>符文核心</>若与其他页面所有的符文一样刻印至相同阶段，则等级会上升。
22015,@21001,请铭记，符文核心无法跟其他普通符文相比，因为<YellowBold>可赋予你很多的能力值</>。
22016,@21001,就如同你所观察到的，这个正是符文核心。
22017,@21001,符文核心可以给你非常多的能力，可以期待一下。
22018,@21001,最后…… 这并不是唯一一个可以刻印的符文。
22019,@21001,可以通过这个去开启其他的符文页面。
22020,@21001,<YellowBold>开启越多的页面，则可以刻印出更多样化又强力的符文</>。
22021,@21001,但为了开启更高阶的页面，必须要刻印目前页面的<YellowBold>所有符文至等级1</>以上才行。
22022,@21001,符文刻印是个可以带来强大力量的方法，因此必须要做足准备才能进行。
22023,@21001,当然！期待能够看到你通过符文刻印而展现出更为强大的样貌。
22024,,
23001,,
23002,@21001,首先打开背包。
23003,@21001,首先选择防具页签。
23004,@21001,试下我给你的头盔。
23005,@21001,知道要按下装备键吧？
23006,@21001,仔细看一下带上的头盔…
23007,,
23008,@21001,可以发现有装备搜魂石的字段。
23009,@21001,附魂石是封印魔物之魂的宝石。将其镶嵌在装备上，可以<YellowBold>给装备附加魂魄的能力值</>。
23010,@21001,不同倾向的附魂石，魂魄的能力值也不同。强大的魂魄，可以<YellowBold>赋予装备更高的能力值</>。
23011,@21001,消耗其他附魂石作为材料，可以制造<YellowBold>更强大的附魂石</>。
23012,@21001,试着将搜魂石镶嵌于此装备上。
23013,@21001,这是从刚刚那个魔物那所获得的搜魂石。
23014,@21001,很好，现在开始进行镶嵌吧。
23015,@21001,很好。下面来看一下有关附魂石<YellowBold>进阶</>的内容吧。
23016,@21001,通过<YellowBold>进阶</>，可以将附魂石提升至<YellowBold>下一阶级</>。
23017,@21001,点击这里的进阶按钮吧。
23018,@21001,选择想要进阶的附魂石后，
23019,@21001,设定数量，
23020,@21001,点击进阶按钮即可。
23021,,
23022,@21001,做得好。先离开这个地方吧。
23023,@21001,若具有其他更好的头盔，可以进行装备。
23024,@21001,只要使用自动镶嵌即可。
23025,@21001,请记住，只有拥有一定数量的<YellowBold>相同等级和种类</>的附魂石，才可以进行<YellowBold>进阶</>。
23026,@21001,有关附魂石的说明就是这些。一块附魂石的差异就可能决定战斗的走向。充分利用附魂石，让自己变得更强大吧。
23027,@21001,一个搜魂石就可以改变战斗的成败。好好运用啊。
24001,@12001,可以通过副本菜单进入菁英副本。
24002,@12001,你应该没忘了要如何进到副本菜单吧？
24003,@12001,点击。
24004,@12001,那么～你已经看到菁英副本开放了吧？点击一下吧。
24005,,
24006,@12001,"这些地点正是我参加考古团所发现的地方…
亚丁也据说是最凶恶的魔物们所聚集的地方。"
24007,@12001,有许多一个人难以对付的危险家伙，若非得去的话，建议跟<YellowBold>值得信任的伙伴们一同前往</>。但也因为很危险的关系，奖励也很可观。
24008,@12001,于菁英副本中，每天都会被赋予领主所提出的消灭任务。
24009,@12001,每成功完成五次任务时，都会发放追加奖励。
24010,@12001,每天这时间都会有机会获取更多的经验值。
24011,@12001,独自一人进入菁英副本冒险是相当危险的事，若可以的话，尽量组队进去。
24012,,
25001,@21001,告诉你有关装备进阶的事。
25002,@21001,你还记得去铁匠铺的方法吧？
25003,@21001,@21004
25004,@21001,按下进阶键。
25005,@21001,若利用进阶石，则可以<YellowBold>在维持装备外观与能力的状态下提升阶级。</>
25006,@21001,进阶时，需要使用与装备种类相符的<YellowBold>进阶石</>。
25007,@21001,为了进行饰品的进阶，需要<YellowBold>饰品进阶石</>。
25008,@21001,进阶的预期结果可从此处进行确认。
25009,@21001,那么，试着进阶饰品看看吧。
25010,,
25011,@21001,按下这戒指，让它显示于进阶窗口上。
25012,@21001,按下这按钮即可进行进阶。按按看。
25013,,
25014,@21001,成功了！恭喜你。
25015,@21001,<YellowBold>为了保有喜欢的装备属性或配对出想要的套装，</>必须要好好利用进阶才行。
25016,@21001,另外，由于进阶石很稀有也难以取得，建议将它们累积起来再使用。
25017,,
26001,净化的妖精,强化是利用卷轴的力量来提升性能的方法。
26002,@26001,请按下道具。
26003,@26001,为了进行装备强化，必须移动至铁匠铺。
26004,@26001,请选择强化。
26005,@26001,进行装备强化时，需要有与装备相符的<YellowBold>强化卷轴</>。
26006,@26001,请记得，有个能一次使强化等级+3的<YellowBold>祝福的强化卷轴</>。
26007,@26001,若各装备的强化等级都一样时，可以获得追加的能力值奖励，因此建议平均进行强化。
26008,@26001,请别忘记，随着装备阶级的不同，最大强化阶段也会有所限制！
26009,@26001,把这武器进行强化应该就可以了。
26010,,
26011,@26001,强化卷轴应该被保管在其他分页内。
26012,@26001,请选择武器强化卷轴。
26013,@26001,请注意，进行强化时也有可能会失败。
26014,@26001,准备好进行强化了吗？那么开始强化吧。
26015,,
26016,@26001,成功了。希望你会喜欢。
26017,@26001,虽然强化能使装备性能大幅提升，但若勉强强化而失败时，也可能会导致强化等级下降，请慎重考虑后再进行强化。
26018,,
27001,@12001,告诉你怪物图鉴的使用方法。首先…
27002,@12001,怪物图鉴在挑战菜单里面。
27003,@12001,就是这里。
27004,@12001,可以将从怪物身上所取得的核心登录至<YellowBold>怪物图鉴</>中。若收集核心后提升图鉴的等级时，你的<YellowBold>能力将会增加</>。
27005,@12001,还有，<YellowBold>若收集到特定地区所有怪物的核心，</>则可以获得<YellowBold>更多的能力值</>。
27006,@12001,那么现在就教你<YellowBold>登录核心的方法</>吧。
27007,@12001,赤红鲁兹是出现于说话之岛西部的魔物。选选看吧。
27008,@12001,完成图鉴所需要的核心足够呢。很好，试着登录图鉴吧！
27009,,
27010,@12001,做得很好呢。不难吧？
27011,@12001,虽然所有的怪物都会掉落核心，但想从普通的家伙们身上取得却是不容易的。
27012,@12001,<p>冒险中若遇上叫做<YellowBold>稀有怪</>的家伙时，一定会有核心掉落，建议可以试着从他身上获得核心。
27013,,
28001,@26001,我告诉你我知道的一个稀有技能。
28002,@26001,应该对你会有些许帮助。从这里…
28003,@26001,可从这里学习稀有技能。
28004,@26001,请选择技能书。
28005,@26001,<YellowBold>稀有技能</>与普通技能的差别在于，<YellowBold>稀有技能具有较不同的功能性与威力</>。无关乎任何职业，人人皆可使用。
28006,@26001,但这无法藉由普通的方法来学习或升等，必须收集<YellowBold>技能页</>以完成技能书才行。
28007,@26001,请选择刚刚给您的技能页。
28008,@26001,现在需要来制作技能书。
28009,,
28010,@26001,做得很好！
28011,@26001,若想学习稀有技能，则必须使用<YellowBold>技能书</>。请确认一下背包。
28012,@26001,快…
28013,@26001,往这边。
28014,@26001,快一点…
28015,@26001,打开背包看看。
28016,@26001,技能书在这里。
28017,@26001,这是刚刚所做的技能书。
28018,@26001,按下使用键时，可以学习技能。
28019,@26001,"做得好！
现在将稀有技能配置至字段中。"
28020,@26001,必须再次移动至技能管理画面。
28021,@26001,往这里。
28022,@26001,应该没忘记吧？
28023,@26001,没错，就是这样。
28024,@26001,这是刚刚所学习的稀有技能。
28025,@26001,稀有技能必须配置至稀有技能字段中才可使用。
28026,@26001,请按下这里后配置技能。
28027,@26001,其他的稀有技能可以通过消灭与<YellowBold>狩猎首领</>一样强大的怪物或是交易所来取得。
28028,@26001,若根据战斗的不同来使用稀有技能，将能发挥出良好的效果。尽全力收集稀有技能吧。
28029,,
29001,艾尔美,黑魔法师所创造的空间竟然与象牙塔地下洞穴相通。
29002,@29001,象牙塔地下洞穴？是一个能够采集制作<YellowBold>灵药</>所需材料的特别地方。
29003,@29001,你想要再去一次？好啊，那就这么办吧。
29004,@29001,应该可以通过副本菜单进入。
29005,@29001,点击。
29006,@29001,就是这里。这里也称为采集副本。
29007,,
29008,@29001,若将从这里所采集的药草组合起来，就能够做出永久提升能力值的秘药-<YellowBold>灵药</>。
29009,@29001,但象牙塔地下洞窟因受到光雾的影响，不能待上太久的时间。从光雾中所发射出的力量会导致生物们变得失去理智。
29010,@29001,意思就是每天能采集的药草数量都是固定的。
29011,,
30001,@29001,在这情况下能采集到魔法药草，代表神明与我们同在。这样不就可以制作能够一直提升能力的<YellowBold>灵药</>吗～
30002,@29001,没有时间了，只能说明一次，要听好啰。
30003,@29001,为了制作灵药…
30004,@29001,必须要通过位于角色菜单上的…
30005,@29001,灵药键移动才行。
30006,@29001,在此处可以制作灵药。灵药是由<YellowBold>四种药草</>所制作而成。
30007,@29001,有许多其他种类的灵药，每种的效果都不尽相同，必须好好做选择。
30008,@29001,那么，试着做HP灵药吧。
30009,@29001,材料已经都准备好了。赶快进行制作吧。
30010,,
30011,@29001,由于灵药<YellowBold>在制作的同时会即刻自动发挥作用</>！因此可以实时感受到能力的上升！
30012,@29001,灵药的材料可以通过每日副本，狩猎场上的魔物，或是商店来取得。
30013,@29001,这是进行成长的必需品，因此尽可能地收集到更多的<YellowBold>药草与精髓</>。
30014,,
31001,那因,"让我来告诉你战熊的骑乘方法！
来吧～ 只说一次，要仔细听哦～！"
31002,@31001,请先至主要菜单
31003,@31001,再到角色菜单
31004,@31001,进去宠物里面就可以啰
31005,@31001,是不是已经选择了战熊？
31006,@31001,现在按下按键召唤看看吧！
31007,@31001,虽然召唤的战熊需要出战，但是是可以骑乘的
31008,@31001,现在出去直接骑乘看看吧
31009,@31001,按下骑乘按钮吧
31010,@31001,这家伙已经像在跟着主人般的跟着佣兵大人了呢！好好的培养战熊啊！
32001,蒙塔,艾保尔加山上，生存着黄金龙克瑞索斯，小心为上策。 而且在召唤石副本中恶魔应该也会出现？
32002,@32001,现在有可能佩勒奈大人陷入困境了呢！
32003,@32001,通过这个地方可以进去召唤石副本！
32004,@32001,点击。
32005,@32001,动作快点！
32006,,
32007,@32001,对了！召唤石比想象中危险，尽可能邀请同伴一起去会比较好哦！
32008,,
101001,@3002,请按下主菜单键。
101002,@3002,接着请按下好友键。
101003,@3002,伙伴是冒险中不可或缺的乐趣之一。从此处不仅可以新增好友，还能通过彼此打招呼来交流<YellowBold>友情点数。</>
101004,@3002,对了！我想要向冒险家您介绍好友。
101005,@3002,在这里～这里～请按下推荐好友。
101006,@3002,如何？有喜欢的伙伴吗？
101007,@3002,若结交许多好友，会有很多好处喔!！一起冒险，也一起培养友情！还能够击败巨大的怪物！希望您能结交到好友！
101008,,
102001,@17001,不怎么难。简单说明一下。
102002,@17001,首先，可以藉由<YellowBold>建立队伍</>来募集其他成员。
102003,@17001,<YellowBold>手动寻找队伍</>是从其他人的队伍中，自由选择队伍并加入。
102004,@17001,"最后一个是<YellowBold>自动参加</>。设定你所需的条件，
就会自动加入至拥有相同目的的队伍中。"
102005,,
104001,杂货商潘,"想了解所谓的交易所吗？
按下主菜单键～喵～"
104002,@104001,喵喵～按下交易所键。
104003,@104001,拥有很棒的物品，可是就这样卖到商店会很可惜，但这些物品若一直留在背包里，又会觉得很烦人啊喵。
104004,@104001,想要处理些物品，或是想取得那些无法轻易取得的物品，那来到交易所就对了喵！
104005,@104001,若有想购买的物品，只要选择期望的条件后进行搜寻，职员就会自动准备好物品的喵！
104006,@104001,还等什么？试着卖卖看吧！
104007,@104001,来来来。这里这里。利用这个地方。
104008,@104001,只要把想卖出的物品登录至期望的价格后！就会自动进行出售了喵！不觉得很特别吗？不过要记得的是，会有最低价的限制以维持物价的稳定。
104009,@104001,"等一等！那该不会是<YellowBold>精良</>道具呢？喵？
<p>交易所若非<YellowBold>卓越</>以上可是不受理喔！喵…"
104010,@104001,不要不开心。若随便卖一些低质量的物品，那么使用的人也会感到疲累，因此才会有此限制。
104011,@104001,这次来这边吧。
104012,@104001,若运用此处…
104013,@104001,可以对已投标或登录为出售物品的拍卖现况进行确认。
104014,,
112001,魔法学校学生,要不要来了解一下每日任务啊？
112002,@112001,首先，请选择挑战。
112003,@112001,接着请选择任务。
112004,@112001,最后请选择每日任务。
112005,@112001,在这里，可以进行最多<YellowBold>十二个</>每日任务。
112006,@112001,不过！最多只可同时进行三个任务。
112007,@112001,任务的难度与奖励会随着阶级的不同而有所变化，因此必须谨慎选择。
112008,@112001,在这可以查看进行的任务。
112009,@112001,还有，在这里可以确认奖励。
112010,@112001,那么就试着接受任务吧。
112011,@112001,可以知道内容有所改变。
112012,@112001,"所接受的任务虽然可以直接进行，
<YellowBold>但若超过所规定的时间，则会自动完成</>。"
112013,@112001,另外，<YellowBold>若使用金币则可立即完成</>。
112014,@112001,"在这里除了可以确认每日任务的达标率
还可以获得额外奖励。"
112015,@112001,在这里可以变更所有尚未执行的任务。
112016,@112001,若能好好运用<YellowBold>任务变更</>，对成长将有莫大的帮助。
112017,@112001,为了以后不要后悔，请好好记住并运用。
112018,,
113001,@112001,接下来要告诉您的，是每周任务！
113002,@112001,@112002
113003,@112001,接着请选择任务。
113004,@112001,最后请选择每周任务。
113005,@112001,这里可以接取一个星期间能够进行的任务。
113006,@112001,<YellowBold>每天最多可以进行十五个</>任务。
113007,@112001,若想获得每周任务的达成奖励，必须持续地进行任务。
113008,@112001,从这里可以确认目前正在进行中的任务信息。
113009,@112001,首先，试着按下任务进行键接受任务吧。
113010,@112001,若持续进行每周任务，将可获得不错的奖励。
113011,@112001,请牢记在心。每周任务最重要的是<YellowBold>每天都要持续</>进行任务。
113012,,
114001,@29001,你终于可以进行<YellowBold>血盟捐赠</>了呢。
114002,@29001,那么现在来告诉你关于血盟的重要信息吧。
114003,@29001,首先，先告诉你捐赠的方法吧。
114004,@29001,赶快前往血盟。
114005,@29001,按下捐赠键。
114006,@29001,可以使用金币来捐赠，
114007,@29001,也可以使用血之证
114008,@29001,或红色星石。
114009,@29001,血之证或红色星石的捐赠效果较大。
114010,@29001,但获取的方法有所限制，因此需要努力去取得。
114011,@29001,那现在分一些我拥有的血之证给你。
114012,@29001,用血之证来捐赠看看吧。
114013,@29001,进行捐赠就会发送奖励，所获得的奖励要好好收着。
114014,@29001,贡献分数是呈现血盟成员中谁付出多少贡献的数值。
114015,@29001,对了！看来要跟你说一下<YellowBold>血盟铸币</>呢。血盟铸币是当你向血盟捐赠时所获得的硬币。使用这血盟铸币，可以至血盟商店购买多样的道具或血盟增益效果。
114016,@29001,现在我们就离开这里吧。
114017,@29001,啊，刚刚说的血盟商店在这里。
114018,@29001,这里有对于血盟成长与你自己本身的成长有帮助的商品，来逛一下吧。
114019,@29001,"虽然有部分的商品必须达成特定条件才能购买，
但是以你的实力一定都可以买得到的。"
114020,,
115001,@29001,搞什么啊！你到现在都还没加入<YellowBold>血盟</>啊？
115002,@29001,我再跟你讲解一次。
115003,@29001,@114004
115004,@29001,听清楚。
115005,@29001,这是最后一次。
115006,@29001,你有看到有许多的血盟吧？
115007,@29001,若加入血盟，对你会有很多的帮助，一定要加入啊。
115008,@29001,只要一加入血盟，就可以感受到比现在更强烈的愉悦感。
115009,,
116001,@29001,怎么样？还适应血盟的生活吗？
116002,@29001,这次我要告诉你新的东西。
116003,@29001,再去一次血盟吧。
116004,@29001,@115004
116005,@29001,我要告诉你的东西就是这个，血盟成就！
116006,@29001,血盟成就是所有血盟成员一同进行的成就，若完成时，整个血盟都可以获得奖励。
116007,@29001,个人奖励是各自发送给每个人的奖励，
116008,@29001,<YellowBold>血盟奖励则是会发送至血盟仓库</>的奖励。
116009,@29001,不过若想获得奖励，必须要在指定的日期内完成才行，因此需要血盟全体成员的努力。
116010,@29001,因为这是大家同心协力之下得到的成就，虽然并不容易，但会是个相当美好的旅程！
116011,,
117001,@29001,你对于血盟生活感到满意吗？
117002,@29001,我还没告诉你血盟中非常重要的事情呢。
117003,@29001,@114004
117004,@29001,看这里，这是血盟副本。
117005,@29001,这里是只有相同血盟的人才能进入的地方。而且这个地方有强大的首领级怪物。
117006,@29001,血盟成员们必须携手合作才能够攻略此地。总归一句话，这就是考验血盟力量的副本。
117007,@29001,因为能获得相当丰富的奖励，
117008,@29001,为了自己也为了血盟的成长，建议一定要试着挑战一次看看。
117009,@29001,与血盟成员们一同击败强大敌人！哇～光想着就觉得很过瘾呢？！希望你一定要试试！
117010,,
118001,@11001,欢迎你。这里是可以确认<YellowBold>任务进度</>的地方。
118002,@11001,你<YellowBold>正在进行的任务</>，<GreenBold>已完成的任务，</>以及未来必须进行的任务，在此处一目了然。
118003,@11001,仔细看的话，还可以对额外发送的<YellowBold>奖励</>进行确认，要多加留意喔。
118004,,
