Id,Name,ControlText
60401,木材,正在收集木材
60402,@60401,@60401
60403,@60401,@60401
60404,@60401,@60401
60405,@60401,@60401
60406,@60401,@60401
60407,@60401,@60401
60408,@60401,@60401
60501,剧毒邪恶蜥蜴蛋,正在收集蛋
60502,@60501,@60501
60503,@60501,@60501
60504,@60501,@60501
60505,@60501,@60501
60506,@60501,@60501
60507,@60501,@60501
60508,@60501,@60501
60509,@60501,@60501
60510,@60501,@60501
60701,石板碎片,正在收集石板
60702,@60701,@60701
60703,@60701,@60701
60704,@60701,@60701
60705,@60701,@60701
60706,@60701,@60701
60801,四散的石板碎片,@60701
60802,@60801,@60701
60803,@60801,@60701
60804,@60801,@60701
60805,@60801,@60701
60806,@60801,@60701
60807,@60801,@60701
60901,象牙塔魔法师的尸体,@40301
61001,豺狼的尸体,@40301
61002,@61001,@40301
61003,@61001,@40301
61004,@61001,@40301
61005,@61001,@40301
61006,@61001,@40301
61007,@61001,@40301
61008,@61001,@40301
61101,被掠夺的粮食,正在回收粮食
61102,@61101,@61101
61103,@61101,@61101
61104,@61101,@61101
61105,@61101,@61101
61106,@61101,@61101
61107,@61101,@61101
61108,@61101,@61101
61201,@12001,@51701
61301,@60901,正在进行调查
61401,被抓的史坦瑞斯,正在释放史坦瑞斯
61501,拖运马车,
61502,@61501,
61601,@13101,
61901,堆栈的行李箱,正在翻找行囊
62001,@61901,@61901
62101,@61901,@61901
62301,破损的马车,正在修理马车
62402,@61001,
62403,武器,
62404,@61001,
62405,@61001,
62406,@61001,
62407,@61001,
62408,@61001,
62409,@61001,
62410,@61001,
62411,@61001,
62412,@61001,
62413,@61001,
62414,@61001,
62415,@61001,
62416,@62403,
62417,@61001,
62418,@62403,
62419,@62403,
62420,@62403,
62421,@61001,
62422,@61001,
62423,@62403,
62424,@62403,
62425,@62403,
62426,@62403,
62427,@62403,
62428,@62403,
62429,@62403,
62430,@62403,
62431,@62403,
62701,崩塌的巨石,
62702,@62701,
62703,@62701,
62704,@62701,
62706,@62701,
62707,@62701,
62708,@62701,
62901,@60201,正在搜索背包
63001,@60201,@62901
63101,黑魔法阵,
63201,@63101,
63801,豺狼笼子,
63901,@63801,
64001,空笼子,正在监禁豺狼
64101,@64001,@64001
64201,@63801,
64301,@63801,
64401,坏豺狼,
64402,@64401,
64403,@64401,
64501,魔法阵,正在解除魔法阵的魔法
64601,倒地的士兵,
64602,倒地的士兵,
64603,倒地的士兵,
64701,蚂蚁将军的副本,正在调查蚂蚁将军的蚁穴
64801,赛茵的祈祷文,正在拓印祈祷文
64901,赛茵遗失的圣书,正在收拾圣书
65001,@60501,@60501
65101,引诱用交易物品,正在假扮商人
65201,@65101,@65101
70101,被抢的武器箱,正在回收武器箱
70102,@70101,@70101
70103,@70101,@70101
70104,@70101,@70101
70105,@70101,@70101
70201,兽人武器箱,正在燃烧武器箱
70202,@70201,@70201
70203,@70201,@70201
70204,@70201,@70201
70205,@70201,@70201
70206,@70201,@70201
70207,@70201,@70201
70301,兽人补给品,正在燃烧补给品
70302,@70301,@70301
70303,@70301,@70301
70304,@70301,@70301
70401,可疑的信,正在调查可疑的信件
70501,老旧的树木,正在收集树液
70601,@35301,@10901
70701,@13101,
70801,精灵遗迹残骸,正在调查残骸
70802,@70801,@70801
70803,@70801,@70801
70804,@70801,@70801
70901,@70801,正在整理遗迹残骸
70902,@70801,@70901
70903,@70801,@70901
70904,@70801,@70901
70905,@70801,@70901
71001,受伤的士兵,正在叫醒士兵
71101,解毒香菇,正在采集香菇…
71102,@71101,@71101
71103,@71101,@71101
71104,@71101,@71101
71105,@71101,@71101
71106,@71101,@71101
71201,@21001,
71401,蜘蛛巢穴,正在破坏蜘蛛卵..
71402,@71401,@71401
71403,@71401,@71401
71404,@71401,@71401
71405,@71401,@71401
71406,@71401,@71401
71407,@71401,@71401
71501,精灵废墟移动魔法阵,
71601,火炬,
71602,@71601,
71603,@71601,
71604,@71601,
71701,移动魔法石,正在使用移动魔法石
71801,倒塌的柱子,
71802,@71801,
71803,@71801,
71804,@71801,
71901,雷亚的背包,正在翻找背包
80101,火炬棒子,正在点火..
80201,@80101,@80101
80601,火炬上的火,@80101
80701,@80601,@80101
80301,研究日志,正在回收研究日志
80302,@80301,@80301
80303,@80301,@80301
80304,@80301,@80301
80401,营账,
80501,稻草堆,正在翻找稻草堆
80901,下巨人的水晶,正在采集巨人的水晶
80902,@80901,@80901
80903,@80901,@80901
80904,@80901,@80901
80905,@80901,@80901
80906,@80901,@80901
80907,@80901,@80901
80908,@80901,@80901
80909,@80901,@80901
80910,@80901,@80901
80911,@80901,@80901
80912,@80901,@80901
81001,巨人的遗物碎片,正在回收巨人的遗物碎片
81002,@81001,@81001
81003,@81001,@81001
81004,@81001,@81001
81005,@81001,@81001
81006,@81001,@81001
81007,@81001,@81001
81101,药品箱,正在回收药品箱
81102,@81101,@81101
81103,@81101,@81101
81104,@81101,@81101
81105,@81101,@81101
81106,@81101,@81101
81107,@81101,@81101
81201,遗物碎片,正在回收遗迹碎片
81202,@81201,@81201
81203,@81201,@81201
81204,@81201,@81201
81205,@81201,@81201
81206,@81201,@81201
81207,@81201,@81201
81301,巨人的水晶,正在回收巨人的水晶
81302,@81301,@81301
81303,@81301,@81301
81304,@81301,@81301
81305,@81301,@81301
81306,@81301,@81301
81307,@81301,@81301
81401,@81301,@81301
81402,@81301,@81301
81403,@81301,@81301
81404,@81301,@81301
81405,@81301,@81301
81406,@81301,@81301
81407,@81301,@81301
81408,@81301,@81301
81409,@81301,@81301
81410,@81301,@81301
81411,@81301,@81301
81412,@81301,@81301
81501,毒香菇,正在采集毒菇
81502,@81501,@81501
81503,@81501,@81501
81504,@81501,@81501
81505,@81501,@81501
81506,@81501,@81501
81507,@81501,@81501
81601,@12001,正在前往克鲁玛高塔
81701,@12001,正在离开塔
81901,箱子,正在灭火
82001,@81901,@81901
82101,@81901,@81901
82201,@81901,@81901
82401,巨大蜘蛛茧,正在寻找韩斯
82501,沼泽地埋伏者的栖息地,正在戳坑洞中
90201,塔诺的稻草马车,正在燃烧马车中
90401,塔诺尸体,@21801
90402,@90401,@21801
90403,@90401,@21801
90404,@90401,@21801
90405,@90401,@21801
90406,@90401,@21801
90407,@90401,@21801
90408,@90401,@21801
90409,@90401,@21801
90410,@90401,@21801
90411,@90401,@21801
90412,@90401,@21801
90413,@90401,@21801
90414,@90401,@21801
90415,@90401,@21801
90416,@90401,@21801
90501,豺狼粮食堆,@20201
90601,塔诺被关的铁牢,@10901
90801,@10301,@20201
90901,@90401,
90902,@90401,
90903,@90401,
90904,@90401,
90905,@90401,
90906,@61001,
90907,@61001,
90908,@61001,
90909,@61001,
90910,@61001,
90911,@90401,
90912,@61001,
90913,@90401,
90914,@61001,
90915,@90401,
90916,@61001,
90917,@90401,
90918,@61001,
91001,@62403,
91002,@62403,
91003,钉锤,
91004,@91003,
91005,@62403,
91006,@62403,
91007,@62403,
91008,@62403,
91009,@62403,
91010,@91003,
91011,@91003,
91012,弓,
91013,@91012,
91014,@91012,
91015,@91012,
91016,@91012,
91017,@91012,
91018,@91012,
91019,@91012,
91020,@91012,
91021,@91012,
91022,@91003,
91023,@91003,
91024,@91003,
91025,@91003,
91026,@91003,
91027,@91003,
91028,@91003,
91101,塔诺的稻草马车上的火,
91201,花豹王的陷阱,正在开启箱子中
91301,塔诺的补给品箱,@20201
91401,@91301,@20201
91501,@91301,@20201
91601,@90401,@40301
91602,@90401,@40301
91603,@90401,@40301
91604,@90401,@40301
91605,@90401,@40301
91606,@90401,@40301
91607,@90401,@40301
91608,@90401,@40301
91609,@90401,@40301
91610,@90401,@40301
91611,@90401,@40301
91612,@90401,@40301
91613,@90401,@40301
91614,@90401,@40301
91901,行李堆,正在搜索行李中
92001,@90501,正在对粮食堆放火中
92101,粮食堆,@92001
92401,塔诺的大型监狱,@10901
92501,@13101,
92502,@13101,
92503,@13101,
92601,@90401,@21801
92602,@90401,@21801
92603,@90401,@21801
92604,@90401,@21801
92605,@90401,@21801
92701,@90401,@40301
92702,@90401,@40301
92703,@90401,@40301
92704,@90401,@40301
92705,@90401,@40301
92706,@90401,@40301
92801,@12001,@12001
92901,@35301,@10901
93101,某人的痕迹,@61301
93102,@93101,@61301
93103,@93101,@61301
93104,@93101,@61301
93105,@93101,@61301
93201,塔诺补给箱上的火,
93301,@93201,
93401,@93201,
93501,对话的哈汀族长,
93601,@90601,@10901
93701,@90601,@10901
93801,塔诺被关过的铁牢,
93901,@93801,
94001,@93801,
94101,@90501,
94201,@90501,
94301,燃烧的粮仓,
100101,悲叹之花,正在采集鲜血般鲜红的花
100102,@100101,@100101
100103,@100101,@100101
100104,@100101,@100101
100105,@100101,@100101
100106,@100101,@100101
100107,@100101,@100101
100108,@100101,@100101
100109,@100101,@100101
100110,@100101,@100101
100111,@100101,@100101
100112,@100101,@100101
100113,@100101,@100101
100114,@100101,@100101
100201,可疑的树,正在调查可疑的树
100301,慰灵碑,正在献花中
100401,腐蚀性杂草,正在锄草中
100402,@100401,@100401
100403,@100401,@100401
100404,@100401,@100401
100405,@100401,@100401
100406,@100401,@100401
100407,@100401,@100401
100501,野生曼陀罗草,正在采集曼陀罗草中
100502,@100501,@100501
100503,@100501,@100501
100504,@100501,@100501
100505,@100501,@100501
100506,@100501,@100501
100507,@100501,@100501
100508,@100501,@100501
100509,@100501,@100501
100510,@100501,@100501
100511,@100501,@100501
100512,@100501,@100501
100513,@100501,@100501
100514,@100501,@100501
100515,@100501,@100501
100601,巨型野生曼陀罗草,正在采集巨型曼陀罗草
100701,染血的草,正在采集散发红光的草
100702,@100701,@100701
100703,@100701,@100701
100704,@100701,@100701
100705,@100701,@100701
100706,@100701,@100701
100707,@100701,@100701
100708,@100701,@100701
100709,@100701,@100701
100801,被翻找过的痕迹,正在调查痕迹中
100901,熟睡的威罗,
100902,@100901,
100903,@100901,
100904,@100901,
101001,殷海萨的火炉,正在燃烧怨恨结晶中
101101,灵魂石,正在破坏灵魂石
101201,@101101,@101101
101301,@101101,@101101
101401,药草,@34501
101402,@101401,@34501
101403,@101401,@34501
101404,@101401,@34501
101405,@101401,@34501
101406,@101401,@34501
101407,@101401,@34501
101408,@101401,@34501
101409,@101401,@34501
101410,@101401,@34501
101411,@101401,@34501
101412,@101401,@34501
101501,@101001,@101001
101601,掉落的衣服,@10601
101701,@101001,@101001
101801,@101001,@101001
101901,@12001,@12001
102001,@101001,@101001
102101,殷海萨的结界,
102102,@102101,
102103,@102101,
102104,@102101,
102201,@101101,正在对灵魂石施药
102301,@101101,@102201
102401,复活魔法阵,
102501,死亡的商人,
102502,@102501,
102503,@102501,
102504,@102501,
102505,@102501,
102601,@21001,@21001
102701,@101001,@101001
102801,@102101,
102802,@102101,
102803,@102101,
102804,@102101,
102805,@102101,
102806,@102101,
102901,罗伊的账簿,正在收拾账簿中
103102,基洛德水平线,
103201,基洛德_焚化炉,
103301,基洛德_恶魔召唤阵,
103302,@103301,
103303,@103301,
103304,@103301,
103401,基洛德_灵魂石破坏魔法阵,
103501,@12001,@12001
103601,基洛德灵魂石破坏展示,
110101,发出蓝光的植物,正在采集蓝色魔力草中
110102,@110101,正在采集植物中
110103,@110101,@110102
110104,@110101,@110102
110105,@110101,@110102
110106,@110101,@110102
