Id,SpotName,SpotTitle,Desc
20601,象牙塔地下1楼,象牙塔地下1楼,
20701,象牙塔地下2楼,象牙塔地下2楼,
20801,象牙塔地下3楼,象牙塔地下3楼,
30000,,通往说话之岛西部的道路,说话之岛东部->说话之岛西部
30001,,古鲁丁行船码头,说话之岛东部->古鲁丁街道
30002,,通往扫荡说话之岛东部的道路,说话之岛西部->说话之岛东部
30007,,古鲁丁渡船口,古鲁丁街道->说话之岛东部
30008,,通往古鲁丁平原的道路,古鲁丁街道->古鲁丁平原
30009,,通往古鲁丁街道的道路,古鲁丁平原->古鲁丁街道
30010,,通往温达伍德庄园的道路,古鲁丁平原->温达伍德庄园
30011,,通往古鲁丁平原的道路,温达伍德庄园->古鲁丁平原
30012,,通往荒原的道路,温达伍德庄园->荒原
30013,,@30010,荒原->温达伍德庄园
30014,,通往狄恩牧草地的道路,荒原->狄恩牧草地
30021,,@30012,狄恩牧草地->荒原
30022,,通往克鲁玛沼泽的道路,狄恩牧草地->克鲁玛沼泽
30023,,@30014,克鲁玛沼泽->狄恩牧草地
30024,,通往斗争的山峰的道路,克鲁玛沼泽->斗争的山峰
30029,,@30022,斗争的山峰->克鲁玛沼泽
30030,,通往吶喊之地的道路,斗争的山峰->吶喊之地
30031,,@30024,吶喊之地->斗争的山峰
30032,,通往奇岩自治区的道路,吶喊之地->奇岩自治区
30033,,@30030,奇岩自治区->吶喊之地
30034,,通往死亡之雾海岸的道路,奇岩自治区->死亡之雾海岸
30035,,通往死亡小径之路,奇岩自治区->死亡小径
30036,,@30032,死亡之雾海岸->奇岩自治区
30037,,恶魔岛行船码头,死亡之雾海岸->恶魔岛
30038,,奇岩行船码头,恶魔岛->死亡之雾海岸
30039,,@30032,死亡小径->奇岩自治区
30054,,通向札肯海盗船的路,恶魔岛->札肯的海盗船
30055,,通向恶魔岛的路,札肯的海盗船->恶魔岛
330001,,咒术师之村入口,咒术师之村入口
330011,,@330001,@330001
330101,,怨恨坑穴入口,怨恨坑穴入口
330111,,@330101,@330101
60001,,官方新手引导用(临时),
70001,,亚丁城外围,
100200,,精灵废墟地下1楼-任务地图,
100204,@20401,克鲁玛高塔2楼-任务地图,
100003,古鲁丁街道-重生点1,古鲁丁港口-任务地图,
100018,,魔物召唤石内部-任务地图,魔物召唤石内部
200001,,提欧多尔的异度空间,提欧多尔的异度空间
200002,,地下室,地下室
200003,遇袭的野营地入口,遇袭的野营地入口,
200004,欧瑞城外围,欧瑞城外围,
200005,欧瑞城地下监狱,欧瑞城地下监狱,
200200,,鲜血之王的领地,鲜血之王的领地
211000,,说话之岛第一个结界-任务地图,说话之岛第一个结界
211001,,说话之岛第二个结界-任务地图,
211002,,说话之岛第三个结界-任务地图,
211003,,说话之岛第四个结界-任务地图,
200206,,札肯的陷阱入口,象牙塔地下1楼
213000,,黑暗团体的实验室,黑暗团体的实验室
211010,,巨人的研究室,巨人的研究室
200010,,@200206,札肯的陷阱入口
200011,,札肯的陷阱中心,札肯的陷阱中心
210206,@20601,象牙塔地下1层入口,
210207,@20701,象牙塔地下2层入口,
210208,恶魔岛,幻影恶魔岛,
21099,,死亡的基洛德'首领位置,
21697,,莱可'首领位置,
21698,,蕾贝卡'首领位置,
20298,,精灵牧者'首领位置,
20398,,裘迪厄'首领位置,
20498,,银胡子'首领位置,
20598,,贝帕罗'首领位置,
20698,,卡吉勒'首领位置,
20798,,弗雷坤'首领位置,
20898,,西斯'首领位置,
20998,,阿玛迪斯'首领位置,
21198,,史坦诺亚'首领位置,
21298,,“玛夏”首领位置,
40201,札肯的幽灵船,札肯的幽灵船,
20181,,黑齿,
20182,,银魂,
20183,,坤斯罗,
20184,,乌勒卡,
20185,,科巴卡,
20281,,要害刺击,
20282,,赤红鲁兹,
20283,,塔卡,
20284,,贝因王,
30081,@20001,可怕之翼,
30082,@20001,卢卡温,
30083,@20001,瑞克妮,
30181,@20101,玛尼亚科斯,
30182,@20101,毕拉斯,
30183,@20101,死亡检察官,
30184,@20101,尼克鲁斯,
20381,,凯那因,
20382,,弗兰奇,
20383,,梅尔维乐,
20384,,莫列蒂,
20385,,沃巴勒,
20386,,阿尔,
20481,,威汉德,
20482,,屯费思,
20483,,卡斗斯,
20484,,寇斗斯,
20485,,寇思,
20486,,图雷卡,
20581,,影翼,
20582,,鲁因万德罗,
20583,,光齿,
20584,,虎卡,
20585,,白齿,
20586,,特洛卡,
20681,,桑德艾,
20682,,雷德洛,
20683,,波音特,
20684,,葛莱德,
20685,,砂石埋伏者,
20686,,石心,
20687,,沙之心,
30281,@20201,里柏,
30282,@20201,蚂蚁洞窟监督官,
30381,@20301,蚂蚁洞窟亲卫队长,
30382,@20301,产卵地管理者,
20781,,布尔克,
20782,,巴洛克,
20783,,莫克,
20784,,斯洛须,
20785,,克洛须,
20786,,巴拉须,
20787,,斯克利须,
20881,,黎斯托,
20882,,伦德,
20883,,摩根,
20884,,洁鲁娜,
20885,,阿凯恩,
20981,,山峰袭击者,
20982,,塔坦,
20983,,塔勒阿坦,
20984,,吐坦,
20985,,奥巴坎,
21081,,吶喊者,
21082,,芙劳拉,
21083,,裘那坦,
21084,,尖叫安特,
21085,,牛仔,
21086,,辛斯特洛斯,
21087,,瓦萨扎勒,
30481,@20401,米斯提,
30482,@20401,斯泰雷欧斯,
30483,@20401,莫勒戴欧大师,
30484,@20401,赛勒弗普因,
30581,@20501,葛拉裘,
30582,@20501,尤里乌斯,
30583,@20501,玛格那斯,
21181,,艾伦,
21182,,毕勒,
21183,,泰丝,
21184,,拉许寇斯,
21185,,夏寇斯,
21186,,鲁斯,
21187,,达斯,
21281,,鲁尔,
21282,,爱逢斯,
21283,,霍士德,
21284,,默德斯,
21285,,鲁卡,
21286,,黑特,
30691,@20601,莫辛普,
30692,@20601,柯鲁皮欧,
30693,@20601,普雷多,
21382,,本斯汀,
21381,,露亚,
21383,,艾伯特,
21384,,杰夫,
21481,,高洛克,
21482,,贝洛克,
21483,,杰森,
21484,,温巴,
21485,,亚加雷斯,
21486,,拉伯拉斯,
21487,,比黑伦,
30791,@20701,秃鹫,
30792,@20701,格鲁古,
30793,@20701,莫鲁皮斯,
30891,@20801,骷颅猎人,
30892,@20801,克利亚泰斯,
30893,@20801,沙尘暴,
21581,,东巴,
21582,,雷许,
21583,,彭塔,
21584,,坤塔,
21585,,夏塔,
21586,,塔布弹,
21681,,拉勒巴,
21682,,雷巴,
21683,,霍斯特蘑菇,
21684,,哈尔帆,
21685,,暗影,
21781,,塔勒巴,
21782,,玛拉塔,
21783,,科塔,
21784,,莫勒塔,
21785,,玛伊塔,
21786,,阿里塔,
21881,,豺狼战士,
21882,,豺狼射手,
21883,,奸诈的豺狼首领,
21884,,骷髅搜查兵,
21885,,骷髅巡守,
21886,,海贼殭尸,
