Key,Value
AUCTION_HOUSE_ITEM_SELL,@AUCTION_HOUSE_EQ_ITEM_SELL
AUCTION_HOUSE_LOG_GAIN,获得
AUCTION_HOUSE_LOG_SPEND,消耗
AUCTION_HOUSE_LOG_STATE_BUY_COMPLETED,完成购买
AUCTION_HOUSE_LOG_STATE_CANCEL_SELL,出售取消
AUCTION_HOUSE_LOG_STATE_SELL_PARTIAL,部分出售
AUCTION_HOUSE_LOG_STATE_SELL_COMPLETED,出售完成
AUCTION_HOUSE_LOG_STATE_SELL_FAILED,出售失败
AUCTION_HOUSE_LOG_STATE_SELLING,出售中
AUCTION_HOUSE_LOG_STATE_TIMEOVER,时间到期
AUCTION_HOUSE_LOG_STATE_WAITING_REGISTER,等待登记中
AUCTION_HOUSE_MAX_PRICE,最高价格
AUCTION_HOUSE_RESULT_GET,"交易完成的内容已经整理完成。
可以立即获得交易款项,
交易流标的物品将会由移动至邮箱。
<FontRed> 扣除手续费及领地税金后发放。</>"
AUCTION_HOUSE_RESULT_GET_ALL,"获得了所有出售物品的货币。
(在出售中流标的物品，将会发送至邮箱)
<FontRed>扣除手续费10%与领地税金后发送。</>"
AUCTION_HOUSE_SALES_TYPE,出售状态
AUCTION_HOUSE_SELECT_CATEGORY,选择范围
AUCTION_HOUSE_SELECT_GRADE,选择阶级
AUCTION_HOUSE_SELECT_SORT,选择排序
AUCTION_HOUSE_SELECT_TYPE,选择种类
AUCTION_HOUSE_SORT,排序
AUCTION_HOUSE_SORT_CLOSING_DATE,结束日期
AUCTION_HOUSE_SORT_HIGH_PRICE,高价
AUCTION_HOUSE_SORT_LATELY_DATE,最近日期
AUCTION_HOUSE_SORT_LOW_PRICE,低价
AUCTION_HOUSE_TYPE,种类
AUCTION_HOUSE_TYPE_ACCESSORY_ALL,全部饰品
AUCTION_HOUSE_TYPE_ACCESSORY_ENCHANT_SCROLL,饰品强化卷轴
AUCTION_HOUSE_TYPE_ACCESSORY_UPGRADE_STONE,饰品进阶石
AUCTION_HOUSE_TYPE_ALL,全部
AUCTION_HOUSE_TYPE_ARMOR,铠甲
AUCTION_HOUSE_TYPE_ARMOR_ALL,全部防具
AUCTION_HOUSE_TYPE_ARMOR_ENCHANT_SCROLL,防具强化卷轴
AUCTION_HOUSE_TYPE_ARMOR_UPGRADE_STONE,防具进阶石
AUCTION_HOUSE_TYPE_BLESSED_ACCESSORY_ENCHANT_SCROLL,祝福的饰品强化卷轴
AUCTION_HOUSE_TYPE_BLESSED_ARMOR_ENCHANT_SCROLL,祝福的防具强化卷轴
AUCTION_HOUSE_TYPE_BLESSED_WEAPON_ENCHANT_SCROLL,祝福的武器强化卷轴
AUCTION_HOUSE_TYPE_BOW,弓
AUCTION_HOUSE_TYPE_DAGGER,匕首
AUCTION_HOUSE_TYPE_DUALSWORD,二刀流
AUCTION_HOUSE_TYPE_ENCHANT_MISC_ALL,全部强化材料
AUCTION_HOUSE_TYPE_HERB,药草
AUCTION_HOUSE_TYPE_HP_PORTION,HP药水
AUCTION_HOUSE_TYPE_MONSTER_CORE,@AUCTION_GROUP_MONSTERCORE
AUCTION_HOUSE_TYPE_MP_PORTION,MP药水
AUCTION_HOUSE_TYPE_RUNE_PIECE,符文碎片
AUCTION_HOUSE_TYPE_SKILL_BOOK_PAGE,技能书书页
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_ALL,全部搜魂石
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_BLACK,命中搜魂石
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_BLUE,回避搜魂石
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_GREEN,体力搜魂石
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_INDIGO,韧性搜魂石
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_ORANGE,贯穿力搜魂石
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_PURPLE,魔力搜魂石
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_RED,击中搜魂石
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_WHITE,攻击力搜魂石
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_YELLOW,防御力搜魂石
AUCTION_HOUSE_TYPE_SOUL_SHOT,灵魂弹
AUCTION_HOUSE_TYPE_SPEAR,枪矛
AUCTION_HOUSE_TYPE_STAFF,魔杖
AUCTION_HOUSE_TYPE_SWORD,剑盾
AUCTION_HOUSE_TYPE_WEAPON_ALL,全部武器
AUCTION_HOUSE_TYPE_WEAPON_ENCHANT_SCROLL,武器强化卷轴
AUCTION_HOUSE_TYPE_WEAPON_UPGRADE_STONE,武器进阶石
AUCTION_HOUSE_UPGRADE_LEVEL,+[UpgradeLevel]
AUCTION_ITEM_SEARCH_BUTTON,搜寻商品
AUCTION_MARKET_LOG_EMPTY,没有交易纪录
AUCTION_REGISTERD_NONE,没有出售中的道具
AUCTION_SEARCH_CONDITION,搜寻条件
AUCTION_SEARCH_GUIDE,没有搜寻结果
AUCTION_SUB_GROUP_ACCESSORYENCHANTSCROLL,饰品强化卷轴
AUCTION_SUB_GROUP_ACCESSORYUPGRADESTONE,@AUCTION_HOUSE_TYPE_ACCESSORY_UPGRADE_STONE
AUCTION_SUB_GROUP_ANTICRITICAL,致命抵抗
AUCTION_SUB_GROUP_ANTTUNNEL1,蚂蚁洞窟地下1楼
AUCTION_SUB_GROUP_ANTTUNNEL2,蚂蚁洞窟地下2楼
AUCTION_SUB_GROUP_ARMOR,@AUCTION_HOUSE_TYPE_ARMOR
AUCTION_SUB_GROUP_ARMORENCHANTSCROLL,@AUCTION_HOUSE_TYPE_ARMOR_ENCHANT_SCROLL
AUCTION_SUB_GROUP_ARMORUPGRADESTONE,@AUCTION_HOUSE_TYPE_ARMOR_UPGRADE_STONE
AUCTION_SUB_GROUP_ATTACKPOWER,攻击力
AUCTION_SUB_GROUP_ATTACKPOWERELIXIR,攻击力灵药
AUCTION_SUB_GROUP_BLESSEDACCESSORYENCHANTSCROLL,祝福的饰品强化卷轴
AUCTION_SUB_GROUP_BLESSEDARMORENCHANTSCROLL,祝福的防具强化卷轴
AUCTION_SUB_GROUP_BLESSEDWEAPONENCHANTSCROLL,祝福的武器强化卷轴
AUCTION_SUB_GROUP_BLUEHERB,蓝色药草
AUCTION_SUB_GROUP_BLUERECIPE,MP灵药精髓
AUCTION_SUB_GROUP_BOOTS,鞋子
AUCTION_SUB_GROUP_BOW,@AUCTION_HOUSE_TYPE_BOW
AUCTION_SUB_GROUP_CRITICAL,致命
AUCTION_SUB_GROUP_CRUMASWAMP,克鲁玛沼泽
AUCTION_SUB_GROUP_CRUMATOWER2,克鲁玛高塔2楼
AUCTION_SUB_GROUP_CRUMATOWER3,克鲁玛高塔3楼
AUCTION_SUB_GROUP_DAGGER,@AUCTION_HOUSE_TYPE_DAGGER
AUCTION_SUB_GROUP_DEATHCOASTALFOG,死亡之雾海岸
AUCTION_SUB_GROUP_DEFENSEPOWER,防御力
AUCTION_SUB_GROUP_DEFENSEPOWERELIXIR,防御力灵药
AUCTION_SUB_GROUP_DEVILISLE,恶魔岛
AUCTION_SUB_GROUP_DODGE,回避
AUCTION_SUB_GROUP_DRAGONVALLEY,龙之谷
AUCTION_SUB_GROUP_DUALSWORD,@AUCTION_HOUSE_TYPE_DUALSWORD
AUCTION_SUB_GROUP_EARRING,耳环
AUCTION_SUB_GROUP_ELVENRUINS1,精灵废墟1楼
AUCTION_SUB_GROUP_ELVENRUINS2,精灵废墟2楼
AUCTION_SUB_GROUP_ETC,@AUCTION_GROUP_ETC
AUCTION_SUB_GROUP_GIRANDOMINION,奇岩自治区
AUCTION_SUB_GROUP_GLOVES,手套
AUCTION_SUB_GROUP_GLUDINMAINROAD,古鲁丁街道
AUCTION_SUB_GROUP_GLUDIOPLAIN,古鲁丁平原
AUCTION_SUB_GROUP_HELMET,头盔
AUCTION_SUB_GROUP_HIGHHPPOTION,高级HP药水
AUCTION_SUB_GROUP_HIGHMPPOTION,高级MP药水
AUCTION_SUB_GROUP_HIT,命中
AUCTION_SUB_GROUP_HP,体力
AUCTION_SUB_GROUP_HPELIXIR,HP灵药
AUCTION_SUB_GROUP_HPPOTION,HP药水
AUCTION_SUB_GROUP_IVORYTOBASEMENT1,象牙塔地下1楼
AUCTION_SUB_GROUP_IVORYTOBASEMENT2,象牙塔地下2楼
AUCTION_SUB_GROUP_IVORYTOBASEMENT3,象牙塔地下3楼
AUCTION_SUB_GROUP_IVORYTOBASEMENT_CONFLICT,象牙塔地下研究所
AUCTION_SUB_GROUP_IVORYTOWER,象牙塔自治区
AUCTION_SUB_GROUP_LANDOFSTOPPEDTIME,时间冻结之地
AUCTION_SUB_GROUP_SECRETFOREST1,秘密树林上层
AUCTION_SUB_GROUP_SECRETFOREST2,秘密树林下层
AUCTION_SUB_GROUP_SECRETFOREST_CONFLICT,秘密树林屠杀者
AUCTION_SUB_GROUP_MPELIXIR,MP灵药
AUCTION_SUB_GROUP_MPPOTION,MP药水
AUCTION_SUB_GROUP_NECKLACE,项链
AUCTION_SUB_GROUP_NORTHWIND,北风高原
AUCTION_SUB_GROUP_PASTURE,狄恩牧草地
AUCTION_SUB_GROUP_PEAKSOFSTRUGGLE,斗争的山峰
AUCTION_SUB_GROUP_PENETRATION,贯穿力
AUCTION_SUB_GROUP_PROTECTIONJEWEL,马夫勒的庇佑
AUCTION_SUB_GROUP_PURPLEHERB,紫色药草
AUCTION_SUB_GROUP_PURPLERECIPE,攻击力灵药精髓
AUCTION_SUB_GROUP_REDHERB,红色药草
AUCTION_SUB_GROUP_REDRECIPE,HP灵药精髓
AUCTION_SUB_GROUP_RESILIENCE,韧性
AUCTION_SUB_GROUP_RING,戒指
AUCTION_SUB_GROUP_ROADSIDEOFDEATH,死亡小径
AUCTION_SUB_GROUP_RUNEPIECE,@AUCTION_HOUSE_TYPE_RUNE_PIECE
AUCTION_SUB_GROUP_SCREAM,吶喊之地
AUCTION_SUB_GROUP_SKILLBOOK,技能书
AUCTION_SUB_GROUP_SKILLBOOKPAGE,@AUCTION_HOUSE_TYPE_SKILL_BOOK_PAGE
AUCTION_SUB_GROUP_SOULSHOT,@AUCTION_HOUSE_TYPE_SOUL_SHOT
AUCTION_SUB_GROUP_SPEAR,@AUCTION_HOUSE_TYPE_SPEAR
AUCTION_SUB_GROUP_STAFF,@AUCTION_HOUSE_TYPE_STAFF
AUCTION_SUB_GROUP_SWORD,@AUCTION_HOUSE_TYPE_SWORD
AUCTION_SUB_GROUP_TALKINGSISLANDEASTERN,说话之岛东部
AUCTION_SUB_GROUP_TALKINGSISLANDEASWESTERN,说话之岛西部
AUCTION_SUB_GROUP_TELEPORTSCROLL,传送卷轴
AUCTION_SUB_GROUP_WASTELAND,荒原
AUCTION_SUB_GROUP_WEAPONENCHANTSCROLL,@AUCTION_HOUSE_TYPE_WEAPON_ENCHANT_SCROLL
AUCTION_SUB_GROUP_WEAPONUPGRADESTONE,@AUCTION_HOUSE_TYPE_WEAPON_UPGRADE_STONE
AUCTION_SUB_GROUP_WINDAWOOD,温达伍德庄园
AUCTION_SUB_GROUP_YELLOWHERB,黄色药草
AUCTION_SUB_GROUP_YELLOWRECIPE,防御力灵药精髓
AUCTION_SUB_GROUP_QUESTSCROLL,任务卷轴
AUCTION_SUB_GROUP_SUMMONGEM,魔物召唤石
AUCTION_SUB_GROUP_LECIPE,制作卷轴
AUCTION_SUB_GROUP_EquipmemtMaterial,材料
AUCTION_SUB_GROUP_UpgradeCrystal,结晶体
AUCTION_SUB_GROUP_ABILITYSTONE,特性之石
AUCTION_SUB_GROUP_LIMITBREAK,超越之石
AUCTION_SUB_GROUP_PetEquipment,宠物装备
AUCTION_SUB_GROUP_PetFood,成长石
AUCTION_SUB_GROUP_PetSummonStone,召唤石
AUCTION_SUB_GROUP_PetEquipmentEnchantMaterial,@AUCTION_GROUP_ENCHANT
AUCTION_SUB_GROUP_PetEtc,@AUCTION_GROUP_ETC
AUCTION_SUB_GROUP_WEAPONMATERIAL,武器研磨剂
AUCTION_SUB_GROUP_ARMORMATERIAL,防具研磨剂
AUCTION_SUB_GROUP_ACCESSORYMATERIAL,饰品研磨剂
AUCTION_SUB_GROUP_BUFFSCROLL,增益卷轴
AUCTION_TRADE_CONTENTS,交易内容
AUCTION_TRADE_TIME,交易时间
AUTO_COMBAT_RADIUS_MAX,无限制
AUTO_COMBAT_RADIUS_MAXIMUM,远距离
AUTO_COMBAT_RADIUS_MEDIUM,近距离
AUTO_COMBAT_RADIUS_MIN,原地
AUTOPANEL_HP_POTION,HP药水
AUTOPANEL_MP_POTION,MP药水
AUTOPANEL_QUEST,自动进行
AUTOPANEL_SOULSHOT,@AUCTION_HOUSE_TYPE_SOUL_SHOT
BIDDING_MAXVALUE_NOTIFY,投标金额超出持有的金额
BIDDING_MINVALUE_NOTIFY,必须比投标的最少金额还高才行
BLACKSMITH_ABILILTY,"材料装备使用后会消失。
确定要强化特性吗？"
BLACKSMITH_ABILILTY_BIND,"选择了不可交易的装备。
装备状态变更为不可交易。
材料装备会消失。
确定要强化特性吗？"
BLACKSMITH_ABILILTY_ENCHANT,"选择了强化的装备为材料。
作为材料后装备与强化的数值将会消失。
确定要强化特性吗？"
BLACKSMITH_ABILILTY_LIMIT_GRADE,没有特性的道具无法强化特性
BLACKSMITH_ABILILTY_SOULCRYSTAL,"选择了镶嵌过搜魂石的装备为材料。
作为材料的装备与搜魂石将会消失。
确定要强化特性吗？"
BLACKSMITH_COMPOSITE,"材料装备使用后会消失。
确定要进行合成吗？"
BLACKSMITH_COMPOSITE_BIND,"选择了不可交易的装备。
装备状态变更为不可交易。
材料装备会消失。
确定要进行合成吗？"
BLACKSMITH_COMPOSITE_ENCHANT,"选择了强化的装备为材料。
作为材料后装备与强化的数值将会消失。
确定要进行合成吗？"
BLACKSMITH_COMPOSITE_LIMIT_GRADE,[GradeName]阶级时无法进行合成
BLACKSMITH_COMPOSITE_LIMIT_LEVEL,未达到最高等级，无法进行合成。
BLACKSMITH_COMPOSITE_SOULCRYSTAL,"选择了装备搜魂石的装备为材料。
作为材料的装备与搜魂石将会消失。
确定要进行合成吗？"
BLACKSMITH_ENCHANT_REQUIRED_COUNT,所需的强化卷轴：[Count]个
BLACKSMITH_LEVELUP,"材料装备使用后会消失。
确定要升级吗？"
BLACKSMITH_LEVELUP_BIND,"选择了不可交易的装备。
装备状态变更为不可交易。
材料装备会消失。
确定要升级吗？"
BLACKSMITH_LEVELUP_ENCHANT,"选择了强化的装备为材料。
作为材料后装备与强化的数值将会消失。
确定要升级吗？"
BLACKSMITH_LEVELUP_HIGH_GRADE,"选择了高级装备为材料。
材料装备使用后会消失。
确定要升级吗？"
BLACKSMITH_LEVELUP_LIMIT_MAX_LEVEL,已经达到最高上限，无法进行升级。
BLACKSMITH_LEVELUP_SOULCRYSTAL,"选择了装备搜魂石的装备为材料。
作为材料的装备与搜魂石将会消失。"
BLACKSMITH_LIMITBREAK,"材料装备使用后会消失。
确定要进行超越吗？"
BLACKSMITH_LIMITBREAK_BIND,"选择了不可交易的装备。
装备状态变更为不可交易。
材料装备会消失。
确定要进行超越吗？"
BLACKSMITH_LIMITBREAK_ENCHANT,@BLACKSMITH_ABILILTY_ENCHANT
BLACKSMITH_LIMITBREAK_LIMIT_GRADE,"道具阶级过低，无法进行超越。
史诗以上才能进行超越"
BLACKSMITH_LIMITBREAK_LIMIT_LEVEL,未达到最高等级，无法进行超越。
BLACKSMITH_LIMITBREAK_SOULCRYSTAL,"选择了装备搜魂石的装备为材料。
作为材料的装备与搜魂石将会消失。
确定要进行超越吗？"
BLACKSMITH_SAFESTONE_NOT_ENOUGH,马夫勒的庇佑不足。
BLACKSMITH_SAFESTONE_NOT_NEED,强化成功率为100%时不需用到此道具。
BLACKSMITH_TARGET_NONE,没有对象。
BLACKSMITH_UPGRADE_BIND,"选择了不可交易的材料。
装备状态变更为不可交易。
确定要进行进阶吗？"
BLACKSMITH_UPGRADE_LIMIT_GRADE,[GradeName]阶级时法进行进阶。
BLACKSMITH_UPGRADE_LIMIT_LEVEL,未达到最高等级，无法进行进阶。
CAHT_PROMOTE_ADMISSION,加入队伍
CHAT_PROMOTE_PARTY_DUNGEON,<FontParty>[AdventureName]</><FontRed>([Difficulty])</> <FontYellow>[PartyName]</>在招募队员
CHAT_PROMOTE_PARTY_BOSSRAID,正在招募消灭<FontRed>[NpcName]</><FontYellow>[PartyName]</>的队员
CHAT_PROMOTE_PARTY_GATHERING,<FontParty>[DungeonName]</> <FontYellow>[PartyName]</>正在招募队员
CHAT_PROMOTE_PARTY_PARTYDUNGEON,时空裂痕<FontYellow>[DungeonName]</><FontRed>([Difficulty])</>招募队员
CHAT_PROMOTE_PARTY,<FontYellow>[PartyName]</>招募队员
CAHT_PROMOTE_GUILD,<FontGuild>[GuildName]</>血盟正在招募血盟成员
CHAT_PROMOTE_BOSS_SUMMONS,[Name]的首领<FontBlue>[BossName]</> 召唤战
CHAT_PROMOTE_GUILD_DUNGEON,<FontParty>[GUILDNAME]</>的血盟副本<FontYellow>[DungeonName]</><FontRed> ([Difficulty])</> 进攻支持请求
CHAT_PROMOTE_GUILD_SEARCH,希望加入<FontYellow>[PromoteMessage]</>血盟
CHAT_NEED_SELECT,快速聊天可以在选择频道后使用
CHAT_GUILDNOTICE_EMPTY,没有血盟公告
CHAT_BLOCK_ME,"[NAME]
已被封锁"
CHAT_BLOCK_YOU,"无法和[NAME]
进行1:1聊天"
CASTLE_FESTIVAL_COUPON_CHANGE_GUIDE,请收集票券抽庆典商品券吧
CASTLE_FESTIVAL_OFF_NOTICE,"收集庆典票劵
试着成为胜利血盟吧"
CASTLE_FESTIVAL_ENTRY,抽奖
CASTLE_FESTIVAL_RETRY,重新募集
CASTLE_FESTIVAL_GUILDINFO,出入攻城战血盟现况
CASTLE_FESTIVAL_TIP,"庆典期间内，用通过怪物获得的票劵，来猜猜攻城战的主人公吧。
猜对占领城的血盟的话，就给你'丰富的商品喔。"
CASTLE_SIEGE,攻城战
CASTLE_SIEGE_BIDDING_INFO,
CASTLE_SIEGE_BIDDING_LABEL,投标信息
CASTLE_SIEGE_BIDDING_NOTHING,投标信息不存在
CASTLE_SIEGE_BIDDING_RANK,攻城战出征血盟
CASTLE_SIEGE_CASTELAN,城主
CASTLE_SIEGE_EMPTY,无城主
CASTLE_SIEGE_EMPTY_GUIDE,"没有城主。
可通过攻城战占领城堡。"
CASTLE_SIEGE_ENTER,攻城入场
CASTLE_SIEGE_FESTIVAL,攻城战庆典
CASTLE_SIEGE_FESTIVAL_DESC,"1.<FontBlue>庆典期间消灭怪物即可获得票券。</>
2.可利用票券抽以下的商品券。
3.若写在<FontBlue>商品券上的血盟占领城</>将可获得商品券上的商品。
4.若商品券的<FontBlue>阶级提升</>将会出现更好的奖励。
5.商品券可重复<FontBlue>参加抽取</>直到出现想要的血盟与商品。"
CASTLE_SIEGE_FESTIVAL_GIFTCARD_DUIDE,请注意，未使用的票券将会在攻城战开始后消失。
CASTLE_SIEGE_FESTIVAL_NAME,攻城战庆典商品券
CASTLE_SIEGE_FESTIVAL_BREAK,"已解散的
血盟。"
CASTLE_SIEGE_GUILD_EMPTY,无血盟出征
CASTLE_SIEGE_GUILD_INFO,LV.[Level] [GuildName]
CASTLE_SIEGE_MINIMUM_BIDDING_VALUE,最低投标金额
CASTLE_SIEGE_MY_BIDDING_RANK,我的投标排名
CASTLE_SIEGE_NONE_BID_TIME,非投标时间
CASTLE_SIEGE_NONE_FESTIVAL_TIME,非庆典时间
CASTLE_SIEGE_RANK,[Rank]排名
CASTLE_SIEGE_SHORTCUTS_GUILD,前往血盟
CASTLE_SIEGE_STARTTIME,[M]月[D]日[H]点[m]分
CASTLE_SIEGE_STARTTIME_LABEL,开始攻城战
CASTLE_SIEGE_STRUCTURE,城构造
CASTLE_SIEGE_WARPGUIDE,%d秒后将自动移动
CASTLE_UPGRADE_INVALID,未持有任何城堡
CASTLE_UPGRADE_MAX_LEVEL,已升级为最高等级
CASTLE_UPGRADE_NAME_LEVEL,[Name] Lv.[Level]
CASTLESIEGE_DESTROY_DEFENSETOWER,破坏防御塔
CASTLESIEGE_DESTROY_GATE,破坏城门
CASTLESIEGE_DESTROY_GUARDTOWER,破坏守护塔
CASTLESIEGE_DESTROY_OFFENSETOWER,破坏攻城阵营
CASTLESIEGE_RESULT_DEFENCE_WIN,[GuildName]血盟成功守住了[CastleName]{[CastleName]|}
CASTLESIEGE_RESULT_OFFENCE_WIN,[GuildName]血盟攻陷了[CastleName]{[CastleName]|}
CASTLESIEGE_RESULT_OFFENCE_LOSE,[GuildName]血盟攻陷[CastleName]失败
CASTLESIEGE_RESULT_REWARD_DESC,将会给予盟主[CharacterName][GemValue]钻石为胜利奖励
CASTLESIEGE_TAKEBACK_GUARDTOWER,复原守护塔
CHANNEL_CANNOT_MOVE,目前过于拥挤，无法入场
CHANNEL_HEAVY_TRAFFIC,目前频道：<FontRed>拥挤</> / <FontYellow>[WorldName][ChannelId]频道</>
CHANNEL_IMPORT_MESSAGE,"[Name]
要加载游戏数据吗？"
CHANNEL_IMPORT_NOTICE,"目前[Name]资料可通过账号绑定
再次加载。"
CHANNEL_IMPORT_NOTICE_NOT_SAVED,目前账号资料尚未绑定，若重载时，目前账号中的资料会被删除。若想保留目前账号的资料，请按取消并进行账号绑定。
CHANNEL_IMPORT_CONFIRM_MESSAGE_FOR_GUEST,"确定要加载[Name]数据吗？

<FontTip>目前账号资料尚未绑定，若重载时，目前账号中的资料将会被删除。若想保留目前账号的资料，请按取消并进行账号绑定。</>"
CHANNEL_IMPORT_CONFIRM_MESSAGE_FOR_NORMAL,"确定要加载[Name]数据吗？

<FontTip>目前的数据可通过账号绑定重载已储存的数据。</>"
CHANNEL_LIGHT_TRAFFIC,目前频道：<FontGreen>顺畅</>/<FontYellow>[WorldName] [ChannelId]频道</>
CHANNEL_MIDDLE_TRAFFIC,目前频道：普通/<FontYellow>[WorldName] [ChannelId]频道</>
CHANNEL_NEW_DATA_NOTICE,"若要保管目前的[Name]游戏资料
请在设定菜单绑定账号！"
CHANNEL_TEMPLATE_HEAVY_TRAFFIC,频道 [ChannelId]：<FontRed>拥挤</>
CHANNEL_TEMPLATE_LIGHT_TRAFFIC,频道 [ChannelId]：<FontGreen>顺畅</>
CHANNEL_TEMPLATE_MIDDLE_TRAFFIC,频道 [ChannelId]：普通
CHARACTER_CREATE_CLASSLABEL,职业选择按钮
CHARACTER_CREATE_STATGRAPH_TITLE,角色能力值
CHARACTER_CREATE_TITLE,创立角色
CHARACTER_SELECT_CHARACTER_LIST_EMPTY_MOVE_TO_TITLE,没有创建的角色。正在前往游戏初始画面。
CHARACTER_SELECT_TITLE,选择角色
CHARACTERINFO_BUTTON_STAT_DETAIL_COLLAPSE,详细信息 ▼
CHARACTERINFO_BUTTON_STAT_DETAIL_EXPAND,详细信息 ▲
CHARACTERINFO_LEVEL,LV.[Level]
CHARACTERINFO_TOTAL_COMBAT,总战斗力
CHARACTERSELECT_LEVEL,等级[Level]
CHARACTERSELECT_LEVEL_CLASS,等级[Level] / [Class]
CHAT_CHANNEL,频道-[ID]
CHAT_COOLTIME_WARNING,无法频繁发送消息。请在 [Sec]秒后再次发送。
CHAT_SPAM_MSG_WARNING,频繁发送信息被禁止使用地区聊天功能。[Sec]秒后请重试。
CHAT_LOCAL_LEVEL_LIMIT,地区聊天从[Level]级开始可使用。
CHAT_HINT_MEGAPHONE,未持有大喇叭
CHAT_HINT_NORMAL,请输入对话内容
CHAT_MAXLENGTH,聊天消息最多不得超过[Size]字
CHAT_NO_FRIENDS,没有好友
CHAT_NO_SELECT_FRIEND,尚未选择要对话的好友
CHAT_TYPE_FRIEND,好友
CHAT_TYPE_GUILD,血盟
CHAT_TYPE_LOCAL,地区
CHAT_TYPE_PARTY,队伍
CHAT_TYPE_WORLD,世界
CHATTYPE_ALL,@AUCTION_HOUSE_TYPE_ALL
CHATTYPE_CHANNEL,频道
CHATTYPE_FRIEND,1:1
CHATTYPE_GUILD,@CHAT_TYPE_GUILD
CHATTYPE_LOCAL,@CHAT_TYPE_LOCAL
CHATTYPE_PARTY,@CHAT_TYPE_PARTY
CHATTYPE_ALERT,<FontRed>[警报]</>
CHATTYPE_PROMOTE,宣传
CHATTYPE_TEXT_STYLE,[[TypeName]]
CHATTYPE_WORLD,@CHAT_TYPE_WORLD
