Id,Name,EffectTypeName,Desc
13211,生命吸取,防御力减少,减少防御力 {1%}%
132125,灼蛇锁炼,@11222,@1011
132126,@132125,免疫挑衅与拉近,仇恨集中效果
13213,极限防御,终极防御：物防魔防大幅增加，无法移动,防御力增加{1%}%及额外增加{3}，攻击目标移动速度减慢
132132,@13213,终极防御：攻击减速,移动速度减慢
13222,剧烈风暴,@10122,@10122
132221,@13222,提升移动速度,移动速度增加{1%}%
132231,战士之舞,战士之舞：增加队伍物理攻击力,增加队员物理攻击力 {1}
132241,狂暴之舞,愤怒之舞：增加队伍攻击速度,增加队员攻击速度 {1%}%
13231,要害刺击,出血额外伤害,伤害量：攻击力的{[Use34Param]1-1%}% + {1-1}
13232,腥血之雨：出血额外伤害,@13231,
132322,腥血之雨,@11222,@1011
132331,痛击之势,痛击之势：大幅增加暴击伤害,增加暴击伤害{1%}%
132332,痛击之势暴击,痛击之势：暴击率100%,最大的暴击机率
13242,晕眩箭,@11222,
13243,火速疾射,火速疾射：增加攻击速度，减少射程距离,攻击速度增加{1%}%，射程距离减少{2%}
13244,致命反击,致命反击：大幅增加攻击力，减少回避,增加攻击力{1}，减少回避 {2%}%
13251,黑暗气息,@10122,
13252,腐化,减少防御，移动速度,减少防御力{1%}%，移动速度减慢 {3%}%
132531,致命智慧,致命智慧：大幅增加魔法攻击力,增加魔法攻击力{1}
132623,血腥暴怒,@10122,@10122
132624,血腥暴怒：增加伤害,增加攻击,
132631,魔力催化,魔力催化：HP消耗限制,HP不会低于{1}以下
132632,@132631,@132631,
14211,猛推,减少防御力，固定目标,@13211
14212,烈震闪,@1011,@1011
14213,@14212,@112125,攻击力减少20%
14222,跳跃攻击,@1001,
14223,愤怒矮人,愤怒矮人：增加攻击，减少防御,增加攻击力 {1}，减少防御力{2%}%
14231,刀刃乱舞,减少致命抵抗,减少暴击抵抗机率 {1%}%
14232,五芒星耀,@12231,@10122
142321,@14232,沉默,沉默
142331,寻找金币,寻找金币：增加金币获得量,战斗时多发现{1%}%金币，移动速度增加{2%}%
242331,@142331,寻找金币：回避增幅,"中毒伤害, 移动速度减慢{2%}%"
14241,爆射箭,@11251,@13231
14242,回避射击,@12231,@10122
142422,@14242,射程增加,射程增加
14251,大地尖刺,@1001,
142531,近身出击,近身出击：大幅增加队伍普通攻击,增加队员基本攻击力 {1%}%
14261,圣恩加护,增加防御,增加队员防御力 {1}
14262,圣恩蟹,@11222,
142631,超级活力,超级活力：增加队伍最大HP,增加队员的最大HP {1}
20211,防御强化,防御力增加,@14261
20221,攻击强化,攻击力增加,增加队员攻击力{1}
20231,移动加速,移动速度增加,增加队员移动速度{1%}%
20241,导引,增加命中,增加队员命中 {1}
20251,死之呢喃,增加暴击伤害量,增加队员暴击伤害{1%}%
20261,生命强化,增加最大HP,@142631
21221,复仇,@20221,攻击力增加{1}
21231,潜行,减少技能冷却时间,技能冷却时间减少{1}
212311,@21231,潜行：攻击力增加,@21221
21241,强化减速术,@10122,@10122
21242,强化减速：出血伤害,@10122,伤害量:攻击力的{[Use34Param]1-1%}%
21251,赤焰燃烧,@11251,
212512,@21251,@20221,@21221
212611,圣恩连结,@20211,队伍每人防御力增加{1%}%
212621,魔法护盾,魔法护盾,被攻击时以MP代替HP消耗
22211,极限闪避,增加回避,增加回避率 {1%}%
22221,活跃生命,增加暴击率,增加暴击率 {1%}%
22231,快速愤怒,增加攻击速度，移动速度,增加攻击速度 {[StackMul]1%}%，移动速度增加{[StackMul]1%}%
22241,扫荡,增加暴击伤害,@132221
22261,@22211,@22211,增加回避{1%}%
23211,灵魂吸取,吸血效果,吸收赋予伤害的{1-1%}%
23221,狂热,@22241,@132331
23231,血之渴望,减少防御力，暴击抵抗,"防御力减少{1%}%, 暴击抵抗减少{3%}%"
23241,致命讯号,增加命中率,命中率增加{1%}%
23251,@23221,@22241,@132331
23261,侵略精神,@20221,吸血率增加{1%}%
24211,忍耐力,攻击力增加增益效果,@21221
242121,天使的礼物,幸运气脉术：队伍遭到攻击时有一定机率减少冷却时间,技能冷却时间减少{1#}秒
24221,碰撞渴望,@24211,@21221
242231,幸运狂热,幸运狂暴：队伍攻击时有一定机率增加攻击速度,攻击速度增加{1%}%
24231,@22221,@22221,@22221
242321,幸运致命,幸运致命：暴击增加,@122431
24241,特技精通,增加回避率,@22211
242421,幸运移动加速,幸运移动加速：晕眩,@1011
2424211,@242421,幸运移动加速：攻击力减少,减少攻击力{1%}%
24251,@23261,@20221,@21221
24252,幸运防御,幸运防御：队伍攻击时有一定机率增加物防，魔防,增加防御力 {1}
24261,防御专业,HP恢复力增加,HP恢复力增加{1%}%
30001,完美护盾,减少所受伤害，抵抗不可行动,暂时减少所受伤害 {1%}%，无法行动效果抵抗机率 +30%
30002,敏捷的步伐,@132221,@132221
30003,不灭,@1004,
30004,血光之箭：持续伤害,@13231,出血伤害 {[Use34Param]1%}%
30006,飞弹箭：晕眩,@11222,@1011
30008,寒霜装甲：全体,寒霜装甲,减速术
30010,魔法护盾,魔法护盾,@212621
30013,减缓时间,减少冷却时间,一定时间内减少自己的技能冷却时间
30014,致命撞击,减少伤害量，移动速度减慢,减少伤害量{1%}% ，移动速度减慢{2%}%
300141,@30014,中毒伤害,中毒伤害{[Use34Param]1%}%
30015,防御地带,异常状态抵抗率,增加{1%}%异常状态抵抗率
300151,@30015,减少所受伤害,减少{1%}%所受伤害，额外减少{2%}%稀有技能
31001,寒霜装甲：减速术,@10122,@30008
35001,精通斗士武器,精通斗士武器,
35002,重甲精通,重甲精通,
35003,精通游侠武器,精通游侠武器,
35004,轻甲精通,轻甲精通,
35005,精通法师武器,精通法师武器,
35006,布甲精通,布甲精通,
35011,格挡精通,格挡精通,
35021,搏斗精通,搏斗精通,
35031,暴击改良,暴击改良,
35111,@35011,@35011,
35121,@22221,猎手本能,
35122,@35021,@35021,
35131,狂霸呐喊,狂霸呐喊,
35141,@22241,风灵之歌,
35151,冰霜印记,冰霜印记,
35161,@22211,闪避本能,
35221,@35021,@35021,
35231,暴击威力,暴击威力,
35311,格挡专家,格挡专家,
35321,@35021,@35021,
35331,@22221,@35121,
35332,幸运宿命,幸运宿命,
35341,@24241,特技精通,
40001,经验值HotTime增益效果,增加经验值获得量,Hot Time时间可获得大量经验值
40002,金币HotTime增益效果,增加金币获得量,Hot Time时间可获得大量金币
40003,装备获得HotTime增益效果,增加装备获得量,Hot Time时间可大量增加装备获得机率
40004,物理攻击力,物理攻击力,
40005,魔法攻击力,魔法攻击力,
40006,物理攻击力增加率,物理攻击力增加率,
40007,魔法攻击力增加率,魔法攻击力增加率,
40008,普通攻击的攻击力,普通攻击的攻击力,
40009,比照队员的攻击力增加率,比照队员的攻击力增加率,
40010,攻击速度增加率,攻击速度增加率,
40011,增加暴击伤害机率,增加暴击伤害机率,
40012,暴击命中率,暴击命中率,
40013,暴击抵抗率,暴击抵抗率,
40014,物理伤害,物理伤害,
40015,魔法伤害,魔法伤害,
40016,无视防御力,无视防御力,
40017,目标的HP减少,目标的HP减少,
40018,目标的HP减少(%),目标的HP减少(%),
40019,物理防御力,物理防御力,
40020,魔法防御力,魔法防御力,
40021,物理防御力增加率,物理防御力增加率,
40022,魔法防御力增加率,魔法防御力增加率,
40023,回避,回避,
40024,回避增加率,回避增加率,
40025,回避率,回避率,
40026,命中,命中,
40027,命中增加率,命中增加率,
40028,命中率,命中率,
40029,伤害量增加率,伤害量增加率,
40030,物理伤害量增加率,物理伤害量增加率,
40031,@40030,@40030,
40032,对减速目标的伤害量增加率,对减速目标的伤害量增加率,
40033,无视防御伤害,无视防御伤害,
40034,伤害量减少率,伤害量减少率,
40035,物理伤害量减少率,物理伤害量减少率,
40036,魔法伤害量减少率,魔法伤害量减少率,
40037,减少固定伤害,减少固定伤害,
40038,推开机率,推开机率,
40039,推开伤害减少率,推开伤害减少率,
40040,持续物理伤害,持续物理伤害,
40041,持续魔法伤害,持续魔法伤害,
40042,以攻击力为基础恢复HP,以攻击力为基础恢复HP,
40043,持续伤害治愈,持续伤害治愈,
40044,威胁数值增加率,威胁数值增加率,
40045,HP回复量,HP回复量,
40046,HP吸收率,HP吸收率,
40047,HP吸收（主动吸收的技能）,HP吸收（主动吸收的技能）,
40048,HP吸收（本人或是分配给队员吸收）,HP吸收（本人或是分配给队员吸收）,
40049,最大HP,最大HP,
40050,最大HP增加率,最大HP增加率,
40051,最大MP,最大MP,
40052,最大MP增加率,最大MP增加率,
40053,移动速度增加率,移动速度增加率,
40054,MP消耗减少率,MP消耗减少率,
40055,减少MP消耗,减少MP消耗,
40056,MP回复量,MP回复量,
40057,技能冷却时间,技能冷却时间,
40058,嘲弄(仇恨值升到最大),嘲弄(仇恨值升到最大),
40059,固定目标,固定目标,
40060,移动对象,移动对象,
40061,拉近目标,拉近目标,
40062,拉近抵抗率,拉近抵抗率,
40063,击退抵抗率,击退抵抗率,
40064,经验值获得量增加率,经验值获得量增加率,
40065,金币获得量增加率,金币获得量增加率,
40066,减速抵抗率,减速抵抗率,
40067,晕眩抵抗率,晕眩抵抗率,
40068,异常状态抵抗率,@30015,
40069,增加技能范围,增加技能范围,
40070,增加技能击打数,增加技能击打数,
40071,增加连击到期时间,增加连击到期时间,
40072,贯穿,贯穿,
40073,韧性,韧性,
40074,暴击,暴击,
40075,暴击抵抗,暴击抵抗,
40076,暴击增加率,暴击增加率,
40077,暴击抵抗增加率,暴击抵抗增加率,
50001,火焰,怪物：火焰,
50002,寒气,怪物：寒气,
50003,盲目,怪物：盲目,
50004,诅咒,怪物：诅咒,
50005,晕眩,怪物：晕眩,
50006,出血,怪物：出血，减少攻击速度,
50007,中毒,怪物：中毒，移动速度减慢,
50008,恶化,怪物：恶化,
50010,@50005,@50005,
60099,@50006,说话之岛怪物：出血,
60103,测试技能,@132221,
60115,金色偶像,烧伤,5秒内持续造成伤害
60118,末路-极限防御,@13213,大幅增加防御力
60136,骷髅追赶者(+晕眩/强化卷轴副本用),@50005,
60137,石高仑(+晕眩/强化滚动条复本用),@50005,
71023,暴击噪音,@10122,移动速度减慢40%
71452,@50006,血腥王死亡之身：出血,
71462,@50006,奥尔比斯思科奇：出血,
73013,基洛德：愤怒,愤怒,
73022,血腥新月：减少攻击,@112125,减少攻击力。
73031,奥尔芬：恶化,恶化奥尔芬,减少防御力。
73033,奥尔芬之怒,奥尔芬之怒,增加攻击力和攻击速度。
74011,死亡之根：击倒,@1001,
74022,抽空血液,抽空血液：持续治愈(%),
74032,召唤光明,召唤光明：持续,
74042,炎火的诅咒,炎火的诅咒：火焰,
74051,毒坑,毒坑：持续伤害,
74062,@11222,闪电风暴：减速,
74071,毒气的沼泽,毒气的沼泽：持续伤害,
74072,尾击,尾击：减速,@12221
74082,过热,过热：攻击力增加,
74083,@74082,过热：增加移动速度,
74084,@74082,过热：减少防御力,
74085,@74082,@74082,
74086,@74082,@74083,
74087,@74082,@74084,
74088,@74082,@74082,
74089,@74082,@74083,
74090,@74082,@74084,
74091,@74082,@74082,
74092,@74082,@74083,
74093,@74082,@74084,
50074,猛击: 攻击力减少,猛击：伤害量减少,攻击力迭加每次减少{1}
74095,石化之眼,石化之眼：增加受到的伤害,受到的伤害量增加{1%}%
74096,女王的一击,女王的一击：失明,命中迭加每次减少{1}
74097,鳞片强化: 物理防御力,鳞片强化: 物理防御力,物理防御力{1%}%
74098,鳞片强化: 魔法防御力,鳞片强化: 魔法防御力,魔法防御力{1%}%
74111,死亡的标记,死亡的标记,
74121,涌出的泥土,涌出的泥土：增加受到的伤害,
74122,地面破坏,地面破坏：持续伤害,
74131,玛夏的视线(旧),玛夏的视线：持续伤害,10秒内持续受到伤害，且会影响周围的我方队员。
74132,梅杜莎的视线(旧),梅杜莎的诅咒：范围伤害,5秒内无法移动，5秒后会出现爆炸，向周围造成大量伤害。
74134,@74132,梅杜莎的诅咒：爆破,
741341,玛夏: 诱惑之旋风,玛夏: 诱惑之旋风,10秒间{1}出现伤害
741342,@741341,@741341,@1011
741351,玛夏: 刀锋狂风,玛夏: 刀锋狂风,5秒间无法使用技能
7413511,@741351,玛夏：刀锋狂风(VE),@741351
741352,@741351,@741351,@741351
741353,@741351,@741351,@741351
77001,@50001,@50001,
77002,@50002,怪物：寒气，移动速度减慢,
77003,@50003,@50003,
77004,@50004,怪物：诅咒，减少防御力,
77005,@50005,@50005,
77006,@50006,怪物：出血，减少攻击力,
77007,@50007,@50007,
77008,@50008,@50008,
77010,@50005,@50005,
77085,@73022,@112125,@73022
801011,攻击力增加,物理，魔法攻击力增加,30秒内攻击力增加50%。
801012,物理攻击力增加,物理攻击力增加,30秒内攻击力增加30%。
801013,魔法攻击力增加,魔法攻击力增加,@801012
801021,攻击速度增加,攻击速度增加,30秒内攻击速度增加50%。
801022,@801021,@801021,30秒内攻击速度增加20%。
801031,防御力上升,物理，魔法防御力增加,30秒内防御力增加300%。
801032,物理防御力增加,物理防御力增加,30秒内防御力增加35%。
801033,魔法防御力增加,魔法防御力增加,@801032
801041,移动速度上升,移动速度上升,30秒内移动速度增加30%。
801042,@801041,@801041,@801041
80105,MaxHP增加,MaxHP增加,30秒内最大HP增加40%。
80106,MaxMP增加,MaxMP增加,30秒内增加最大MP40%
801043,技能伤害增加,技能伤害增加,30秒内技能伤害增加300%
801044,近距离伤害光晕(Timer),附近伤害光晕,30秒内向接近的敌人造成固定伤害300。
801045,水之水晶防护罩,水之水晶伤害免疫,30秒内水之水晶形成伤害免疫的防护罩。
801046,狂暴之队(Timer),队伍攻击力和防御力增加,30秒内队员的攻击力与防御力增加30%。
8010461,狂暴之队,@801046,@801046
801047,over power,攻击力与攻击速度上升,30秒内攻击力与攻击速度增加。
801048,@801047,@801047,10秒内攻击力与攻击速度上升。
93506,食人妖狂暴化,攻击力，防御力，大幅上升，移动速度，攻击速度微幅上升,
94409,戴蒙契约者狂暴化,@93506,增加攻击力，防御力，移动速度，攻击速度
90001,血盟健壮,增加HP,增加最大HP {1%}%
90002,血盟之魂,增加MP,增加最大MP {1%}%
90003,血盟保护盾,增加防御力,增加防御力 {1%}%
90004,血盟力量强化,增加攻击力,攻击力增加{1%}%
90005,血盟导引,增加命中,命中增加{1%}%
90006,血盟躲避,@22211,@22261
90007,血盟行动力,增加移动速度,@132221
90008,血盟暴击伤害,@22241,@132331
90009,血盟暴击率,增加暴击率,增加暴击 {1%}%
905001,等级{TextParam1}凝聚水晶,等级{TextParam2}凝聚水晶增益效果,赋予据点凝聚水晶力量
905002,@905001,@905001,@905001
905003,@905001,@905001,@905001
905004,@905001,@905001,@905001
905005,@905001,@905001,@905001
905006,@905001,@905001,@905001
905007,@905001,@905001,@905001
905008,@905001,@905001,@905001
905009,@905001,@905001,@905001
905010,@905001,@905001,@905001
905101,小型宴会饱足感,"物理, 魔法防御力增加",物理/魔法防御力增加500
905102,中型宴会饱足感,HP，MP增加,HP/MP增加1000
905103,大型宴会饱足感,物理，魔法攻击力增加,物理/魔法攻击力增加500
905104,小型高级宴会饱足感,@905101,物理/魔法防御力增加1200
905105,中型高级宴会饱足感,@905102,HP/MP增加2000
905106,大型高级宴会饱足感,@905103,物理/魔法攻击力增加1200
905107,小型最高级宴会饱足感,物理，魔法防御力，暴击增加,物理/魔法/防御力增加2000，暴击增加500
905108,中型最高级宴会饱足感,HP，MP，爆击增加,HP/MP增加3000，暴击增加 500
905109,大型最高级宴会饱足感,物理，魔法攻击力，暴击增加,物理/魔法攻击力增加
905501,增加物理攻击力药水,物理攻击力增加,物理攻击力增加10%。
905502,增加魔法攻击力药水,增加魔法攻击力,魔法攻击力增加10%。
905503,增加物理防御力药水,物理防御力增加,物理防御力增加10%。
905504,增加魔法防御力药水,魔法防御力增加,魔法防御力增加10%。
905505,增加移动速度药水,移动速度增加,移动速度增加15%。
905506,采集速度增加药水,采集速度增加,采集速度增加50%。
905507,攻击速度增加药水,攻击速度增加,攻击速度增加20%。
905508,增加回避率药水,@24241,回避率增加50%。
905509,增加韧性药水,韧性增加,韧性增加10000。
905510,增加无视防御伤害药水,无视防御伤害增加,无视防御伤害效果增加2000。
905511,增加固定伤害减少药水,增加固定伤害减少量,减少固定伤害效果增加1000。
905512,减少技能冷却时间药水,@21231,技能冷却时间减少30% 。
905513,贯穿增加药水,贯穿力增加,贯穿力增加10000。
905514,增加首领伤害药水,对首领的伤害增加,增加对首领伤害15%。
905515,降低被首领袭击伤害的药水,减少被首领攻击时所受到的伤害,被首领攻击所受的伤害会减少5% 。
905516,增加获得核心药水,增加获得怪物核心,获得怪物核心的机率增加25%。(菁英副本除外)
905601,振奋士气药水,振奋士气,含自己在内周围血盟成员移动速度会增加30%。
905602,振奋士气效果,振奋士气效果,血盟成员的移动速度增加30%。
905603,暴风雪药水,暴风雪,让周围敌人的移动速度变慢50%。
905604,暴风雪效果,暴风雪效果,移动速度变缓慢50%。
905605,破坏药水,攻城破坏,施加于攻城建筑物上的伤害会增加50%。
905606,大幅恢复HP量药水,大幅恢复HP量,含自己在内周围血盟成员HP回复量会增加50%。
905607,大幅恢复HP量效果,大幅恢复HP量效果,血盟成员的HP回复量增加50%。
905608,大幅增加攻击力药水,攻击力大幅增加,自己的防御力削减60% ，攻击力提升20%。
905609,大幅增加防御力药水,防御力大幅增加,自己的攻击力削减15% ，防御力提升100%。
905610,强化意志药水,强化意志,状态异常抵抗率增加50%。
905611,消灭MP药水,减少MP,周围敌人的MP每1秒消灭20%。
905612,MP减少效果,@905611,MP每1秒会消灭20%。
906000,名誉战场复活保护,名誉战场复活保护,@1005
906001,名誉战场,HP回复,我军的HP恢复。
906002,@906001,HP恢复效果,@906001
906003,@906001,@801041,我军的移动速度增加。
906100,勇猛的战场复活保护,勇猛的战场复活保护,@1005
906101,名誉战场,@906001,恢复HP。
906102,@906101,@801041,移动速度增加。
906500,乱斗场复活保护,乱斗场复活保护,@1005
906501,混战圣所,混战圣所,攻击力，防御力，攻击速度，移动速度增加30%
11,灵魂弹,灵魂弹,这是灵魂弹。
12,击退测试用,@1001,测试击退用。
100001,无敌增益效果,@1004,无敌增益效果。
100002,透明增益效果,透明,透明增益效果。
100003,健壮增益效果,健壮,健壮增益效果。
100004,聪明增益效果,聪明,聪明增益效果。
100005,一击增益效果,一击必杀,一击必杀增益效果。
100006,大地的气息,@20221,"地之圣坛的庇佑：物理,魔法攻击力提升10% ，防御塔所受伤害提升25%"
100007,风之力,@20221,"風之聖壇的庇佑：物理,魔法攻击力提升10% ，防御塔所受伤害提升25%"
100008,祭坛的庇佑,@20221,因祭坛的力量大幅增加，物理，魔法攻击力额外增加30%
100011,等级{TextParam1}连击效果,连击 {TextParam2},连击10增益效果。无图示标示
100012,@100011,@100011,连击20增益效果。无图示标示
100013,@100011,@100011,连击40增益效果。无图示标示
100014,@100011,@100011,连击60增益效果。无图示标示
100015,@100011,@100011,连击90增益效果。无图示标示
100016,@100011,@100011,连击120增益效果。无图示标示
100017,@100011,@100011,连击160增益效果。无图示标示
100018,@100011,@100011,连击200增益效果。无图示标示
100019,@100011,@100011,连击250增益效果。无图示标示
100020,@100011,@100011,连击300增益效果。无图示标示
100021,良心的谴责,减少攻击力和防御力,角色整体攻击力与防御力减少50%
100031,PvP补正增益效果,增加攻击力和防御力,@100021
100101,地之圣坛的英雄,"攻击力, 建筑物伤害量, 最大体力, 移动速度提升","物理, 魔法攻击力提升80%, 防御塔所受伤害提升50%，最大生命力提升100%, 移动速度提升10%, 晕眩抵抗提升30%"
100102,风之圣坛的英雄,@100101,@100101
200000,庇护,庇护,@100001
200001,火之力,增加移动速度，攻击速度,受到火之祭坛的庇佑移动速度增加10%，攻击速度增加10%。
200002,水之力,增加移动速度，技能冷却时间减少,受到水之祭坛的庇佑移动速度增加10%，技能冷却时间减少15%。
200003,等级{TextParam1}攻城英雄,增加攻防 {TextParam2},攻击力，防御力增加1%
200004,@200003,@200003,攻击力，防御力增加2%
200005,@200003,@200003,攻击力，防御力增加3%
200006,@200003,@200003,攻击力，防御力增加4%
200007,@200003,@200003,攻击力，防御力增加5%
200008,@200003,@200003,增加攻击力，防御力6%
200009,@200003,@200003,增加攻击力，防御力7%
200013,@200003,@200003,@200003
200014,@200003,@200003,@200004
200015,@200003,@200003,@200005
200016,@200003,@200003,@200006
200017,@200003,@200003,@200007
200018,@200003,@200003,@200008
200019,@200003,@200003,@200009
300001,城的威严,增加所获经验值,"增加通过消灭怪物获得的能力值50%
仅套用占领的城堡领地。"
300002,古鲁丁城,攻击力和防御力增加1.5%,攻击力，防御力增加1.5%(攻城战，要塞战除外)
300003,狄恩城,攻击力，防御力增加2%,攻击力，防御力增加2%(攻城战，要塞战除外)
300004,奇岩城,攻击力和防御力增加2.5%,攻击力，防御力增加2.5%(攻城战，要塞战除外)
300005,欧瑞城,攻击力，防御力增加3%,攻击力，防御力增加3%(攻城战，要塞战除外)
301001,要塞的祝福,增加获得怪物核心机率,"怪物核心获得概率增加10%
限套用在占领的要塞地区内。"
301002,古鲁丁街道要塞,增加对普通怪物的伤害,增加对普通怪物的伤害5%
301003,古鲁丁平原要塞,减少普通怪物造成的伤害,减少普通怪物造成的伤害2%
301004,温达伍德庄园要塞,@301002,对普通怪物的伤害增加10%
301005,荒原要塞,@301003,减少普通怪物造成的伤害4%
301006,狄恩牧草地要塞,增加对菁英怪物的伤害,对菁英怪物的伤害增加5%
301007,克鲁玛沼泽要塞,减少菁英怪物造成的伤害,减少菁英怪物造成的伤害2%
301008,斗争的山峰要塞,@301006,对菁英怪物的伤害增加10%
301009,吶喊之地要塞,@301007,减少菁英怪物造成的伤害4%
301010,奇岩自治区要塞,增加对首领怪物的伤害,增加对首领怪物的伤害5%
301011,死亡之雾海岸要塞,减少首领怪物造成的伤害,减少首领怪物造成的伤害2%
301012,恶魔岛要塞,@301010,对首领怪物的伤害增加10%
301013,死亡小径要塞,@301011,减少首领怪物造成的伤害4%
301014,龙之谷要塞,增加向玩家造成的伤害,"增加向玩家造成的伤害2%
(攻城战，要塞战除外)"
301015,北风高原要塞,减少被玩家造成的伤害,"减少被玩家造成的伤害2%
(攻城战，要塞战除外)"
301016,时间冻结之地要塞,@301014,"增加向玩家造成的伤害4%
(攻城战，要塞战除外)"
301017,象牙塔自治区要塞,@301015,"减少被玩家造成的伤害4%
(攻城战，要塞战除外)"
301018,说话之岛要塞,@132221,"移动速度增加2%
(攻城战，要塞战除外)"
301030,要塞占领增益凡品,增加生命，魔力，移动速度,"生命，魔力，移动速度增加2%
(攻城战，要塞战除外)"
301031,要塞占领增益普通,@301030,@301030
301032,要塞占领增益精良,@301030,"生命，魔力，移动速度增加3%
(攻城战，要塞战除外)"
301033,要塞占领增益卓越,@301030,"生命，魔力，移动速度增加4%
(攻城战，要塞战除外)"
301034,要塞占领增益完美,@301030,"生命，魔力，移动速度增加6%
(攻城战，要塞战除外)"
301035,要塞占领增益史诗,@301030,"生命，魔力，移动速度增加8%
(攻城战，要塞战除外)"
301036,要塞占领增益极品,@301030,"生命，魔力，移动速度增加10%
(攻城战，要塞战除外)"
302001,盟主的智慧,增加HP/MP药水效率,HP/MP药水效率增加20%(攻城战，要塞战除外)
302002,盟主的光荣,增加消灭怪物时获得的经验值，怪物核心的机率,增加消灭怪物时获得的经验值，怪物核心的机率20%
302003,盟主的恩宠,增加消灭怪物时获得的道具，金币,消灭怪物时获得的金币，道具机率增加20%
400001,圣所增益效果,增加金币，经验值获得量与移动速度,增加金币，经验值与移动速度
400002,格兰肯的愤怒,攻击力，防御力，攻击速度增加,攻击力，防御力，攻击速度增加
500001,爱尔德鲁的愤怒,增加攻击力，防御力，移动速度，攻击速度,只对较弱的敌人表现出愤怒 / 增加攻击力，防御力2倍，一定量的移动速度，攻击速度
510001,每日钻石奖励增益效果,@132221,增加移动速度8%
510002,每日狩猎特惠增益,道具获得概率，金币获得量提高20%,道具获得概率/金币获得量提高20%
900001,傲慢之塔首领强调用,强大,强大
301,拉泰尔洛柏斯特的祝福{TextParam1},移动速度,受到拉泰尔洛柏斯特的祝福增加移动速度。
302,@301,采集速度,受到拉泰尔洛柏斯特的祝福增加采集速度。
303,@301,采集量,受到拉泰尔洛柏斯特的祝福增加采集量。
304,庭院守护者的祝福,庭院守护者增益效果,庭院守护者降下的祝福。采集量会增加2倍。
305,庭院守护者,庭院守护者,庭院守护者首次现身时使用的技能
306,庭院守护者效应,庭院守护者效应,庭院守护者周期性使用的技能
401,恢复之泉,恢复之泉,恢复之泉首次现身时使用的技能
402,恢复之泉增益效果,恢复之泉增益效果,在恢复之泉可加快HP恢复速度。
403,要塞战复活增益效果,@1004,在要塞战复活时，暂时为无敌状态。
451,攻城战守城方复活增益效果,@1004,在攻城战复活时，暂时为无敌状态。
452,@451,@301,在攻城战复活时，暂时可以快速移动。
