Id,RunePage,Group,RuneNumber,RuneLevel,EffectGroupId,EffectType1,EffectType2,EffectParam,CostAdena,CostRunePiece,StampProbability,RunePosX,RunePosY,TexturePath,TextureFramePath,RuneType
2002002,2,2,2,3,,26,246,24,750,120,8280,-130,160,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,1
2002002,2,2,2,4,,26,246,32,1000,140,7820,-130,160,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,1
2002002,2,2,2,5,,26,246,40,1250,160,6900,-130,160,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,1
2002002,2,2,2,6,,26,246,48,1500,200,5980,-130,160,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,1
2002002,2,2,2,7,,26,246,56,2000,280,4600,-130,160,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,1
2002003,2,2,3,0,,21,22,0,0,0,0,-224,160,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,1
2002003,2,2,3,1,,21,22,13,650,100,8700,-224,160,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,1
2002003,2,2,3,2,,21,22,26,780,120,8265,-224,160,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,1
2002003,2,2,3,3,,21,22,39,975,150,7830,-224,160,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,1
2002003,2,2,3,4,,21,22,52,1300,170,7395,-224,160,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,1
2002003,2,2,3,5,,21,22,65,1625,200,6525,-224,160,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,1
2002003,2,2,3,6,,21,22,78,1950,250,5655,-224,160,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,1
2002003,2,2,3,7,,21,22,91,2600,350,4350,-224,160,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,1
3000001,3,0,1,0,,84,246,0,0,0,0,-64,-64,MI_UI_Image_MiddleRuneStone,,4
3000001,3,0,1,1,10301,84,246,0,600,70,9500,-64,-64,MI_UI_Image_MiddleRuneStone,,4
3000001,3,0,1,2,10302,84,246,0,720,80,9025,-64,-64,MI_UI_Image_MiddleRuneStone,,4
3000001,3,0,1,3,10303,84,246,0,900,110,8550,-64,-64,MI_UI_Image_MiddleRuneStone,,4
3000001,3,0,1,4,10304,84,246,0,1200,120,8075,-64,-64,MI_UI_Image_MiddleRuneStone,,4
3000001,3,0,1,5,10305,84,246,0,1500,140,7125,-64,-64,MI_UI_Image_MiddleRuneStone,,4
3000001,3,0,1,6,10306,84,246,0,1800,180,6175,-64,-64,MI_UI_Image_MiddleRuneStone,,4
3000001,3,0,1,7,10307,84,246,0,2400,250,4750,-64,-64,MI_UI_Image_MiddleRuneStone,,4
3001001,3,1,1,0,,29,246,0,0,0,0,-32,-128,UI_Icon_Rune_HitValue,MI_UI_Image_MiddleRuneStone,1
3001001,3,1,1,1,,29,246,9,600,70,9500,-32,-128,UI_Icon_Rune_HitValue,MI_UI_Image_MiddleRuneStone,1
3001001,3,1,1,2,,29,246,18,720,80,9025,-32,-128,UI_Icon_Rune_HitValue,MI_UI_Image_MiddleRuneStone,1
3001001,3,1,1,3,,29,246,27,900,110,8550,-32,-128,UI_Icon_Rune_HitValue,MI_UI_Image_MiddleRuneStone,1
3001001,3,1,1,4,,29,246,36,1200,120,8075,-32,-128,UI_Icon_Rune_HitValue,MI_UI_Image_MiddleRuneStone,1
3001001,3,1,1,5,,29,246,45,1500,140,7125,-32,-128,UI_Icon_Rune_HitValue,MI_UI_Image_MiddleRuneStone,1
3001001,3,1,1,6,,29,246,54,1800,180,6175,-32,-128,UI_Icon_Rune_HitValue,MI_UI_Image_MiddleRuneStone,1
3001001,3,1,1,7,,29,246,63,2400,250,4750,-32,-128,UI_Icon_Rune_HitValue,MI_UI_Image_MiddleRuneStone,1
3001002,3,1,2,0,,10,246,0,0,0,0,32,-170,UI_Icon_Rune_CriticalRate,MI_UI_Image_MiddleRuneStone,0
3001002,3,1,2,1,,10,246,17,780,100,9000,32,-170,UI_Icon_Rune_CriticalRate,MI_UI_Image_MiddleRuneStone,0
3001002,3,1,2,2,,10,246,34,936,110,8550,32,-170,UI_Icon_Rune_CriticalRate,MI_UI_Image_MiddleRuneStone,0
3001002,3,1,2,3,,10,246,51,1170,140,8100,32,-170,UI_Icon_Rune_CriticalRate,MI_UI_Image_MiddleRuneStone,0
3001002,3,1,2,4,,10,246,68,1560,160,7650,32,-170,UI_Icon_Rune_CriticalRate,MI_UI_Image_MiddleRuneStone,0
3001002,3,1,2,5,,10,246,85,1950,190,6750,32,-170,UI_Icon_Rune_CriticalRate,MI_UI_Image_MiddleRuneStone,0
3001002,3,1,2,6,,10,246,102,2340,240,5850,32,-170,UI_Icon_Rune_CriticalRate,MI_UI_Image_MiddleRuneStone,0
3001002,3,1,2,7,,10,246,119,3120,330,4500,32,-170,UI_Icon_Rune_CriticalRate,MI_UI_Image_MiddleRuneStone,0
3001003,3,1,3,0,,1,2,0,0,0,0,96,-216,UI_Icon_Rune_Attack,MI_UI_Image_MiddleRuneStone,0
3001003,3,1,3,1,,1,2,14,960,120,8500,96,-216,UI_Icon_Rune_Attack,MI_UI_Image_MiddleRuneStone,0
3001003,3,1,3,2,,1,2,28,1152,140,8075,96,-216,UI_Icon_Rune_Attack,MI_UI_Image_MiddleRuneStone,0
3001003,3,1,3,3,,1,2,42,1440,180,7650,96,-216,UI_Icon_Rune_Attack,MI_UI_Image_MiddleRuneStone,0
3001003,3,1,3,4,,1,2,56,1920,200,7225,96,-216,UI_Icon_Rune_Attack,MI_UI_Image_MiddleRuneStone,0
3001003,3,1,3,5,,1,2,70,2400,240,6375,96,-216,UI_Icon_Rune_Attack,MI_UI_Image_MiddleRuneStone,0
3001003,3,1,3,6,,1,2,84,2880,300,5525,96,-216,UI_Icon_Rune_Attack,MI_UI_Image_MiddleRuneStone,0
3001003,3,1,3,7,,1,2,98,3840,420,4250,96,-216,UI_Icon_Rune_Attack,MI_UI_Image_MiddleRuneStone,0
3001004,3,1,4,0,,36,246,0,0,0,0,170,-248,UI_Icon_Rune_IgnoreDefenseDamage,MI_UI_Image_MiddleRuneStone,0
3001004,3,1,4,1,,36,246,1,1140,150,8000,170,-248,UI_Icon_Rune_IgnoreDefenseDamage,MI_UI_Image_MiddleRuneStone,0
3001004,3,1,4,2,,36,246,2,1368,170,7600,170,-248,UI_Icon_Rune_IgnoreDefenseDamage,MI_UI_Image_MiddleRuneStone,0
3001004,3,1,4,3,,36,246,3,1710,220,7200,170,-248,UI_Icon_Rune_IgnoreDefenseDamage,MI_UI_Image_MiddleRuneStone,0
3001004,3,1,4,4,,36,246,4,2280,250,6800,170,-248,UI_Icon_Rune_IgnoreDefenseDamage,MI_UI_Image_MiddleRuneStone,0
3001004,3,1,4,5,,36,246,5,2850,290,6000,170,-248,UI_Icon_Rune_IgnoreDefenseDamage,MI_UI_Image_MiddleRuneStone,0
3001004,3,1,4,6,,36,246,6,3420,360,5200,170,-248,UI_Icon_Rune_IgnoreDefenseDamage,MI_UI_Image_MiddleRuneStone,0
3001004,3,1,4,7,,36,246,7,4560,510,4000,170,-248,UI_Icon_Rune_IgnoreDefenseDamage,MI_UI_Image_MiddleRuneStone,0
3002001,3,2,1,0,,26,246,0,0,0,0,-32,50,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,1
3002001,3,2,1,1,,26,246,9,600,70,9500,-32,50,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,1
3002001,3,2,1,2,,26,246,18,720,80,9025,-32,50,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,1
3002001,3,2,1,3,,26,246,27,900,110,8550,-32,50,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,1
3002001,3,2,1,4,,26,246,36,1200,120,8075,-32,50,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,1
3002001,3,2,1,5,,26,246,45,1500,140,7125,-32,50,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,1
3002001,3,2,1,6,,26,246,54,1800,180,6175,-32,50,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,1
3002001,3,2,1,7,,26,246,63,2400,250,4750,-32,50,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,1
3002002,3,2,2,0,,11,246,0,0,0,0,-110,64,UI_Icon_Rune_AntiCriticalRate,MI_UI_Image_MiddleRuneStone,0
3002002,3,2,2,1,,11,246,21,780,100,9000,-110,64,UI_Icon_Rune_AntiCriticalRate,MI_UI_Image_MiddleRuneStone,0
3002002,3,2,2,2,,11,246,42,936,110,8550,-110,64,UI_Icon_Rune_AntiCriticalRate,MI_UI_Image_MiddleRuneStone,0
3002002,3,2,2,3,,11,246,63,1170,140,8100,-110,64,UI_Icon_Rune_AntiCriticalRate,MI_UI_Image_MiddleRuneStone,0
3002002,3,2,2,4,,11,246,84,1560,160,7650,-110,64,UI_Icon_Rune_AntiCriticalRate,MI_UI_Image_MiddleRuneStone,0
3002002,3,2,2,5,,11,246,105,1950,190,6750,-110,64,UI_Icon_Rune_AntiCriticalRate,MI_UI_Image_MiddleRuneStone,0
3002002,3,2,2,6,,11,246,126,2340,240,5850,-110,64,UI_Icon_Rune_AntiCriticalRate,MI_UI_Image_MiddleRuneStone,0
3002002,3,2,2,7,,11,246,147,3120,330,4500,-110,64,UI_Icon_Rune_AntiCriticalRate,MI_UI_Image_MiddleRuneStone,0
3002003,3,2,3,0,,21,22,0,0,0,0,-180,128,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,1
3002003,3,2,3,1,,21,22,16,960,120,8500,-180,128,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,1
3002003,3,2,3,2,,21,22,32,1152,140,8075,-180,128,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,1
3002003,3,2,3,3,,21,22,48,1440,180,7650,-180,128,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,1
3002003,3,2,3,4,,21,22,64,1920,200,7225,-180,128,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,1
3002003,3,2,3,5,,21,22,80,2400,240,6375,-180,128,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,1
3002003,3,2,3,6,,21,22,96,2880,300,5525,-180,128,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,1
3002003,3,2,3,7,,21,22,112,3840,420,4250,-180,128,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,1
3002004,3,2,4,0,,40,246,0,0,0,0,-234,180,UI_Icon_Rune_DecreseDamage,MI_UI_Image_MiddleRuneStone,0
3002004,3,2,4,1,,40,246,1,1140,150,8000,-234,180,UI_Icon_Rune_DecreseDamage,MI_UI_Image_MiddleRuneStone,0
3002004,3,2,4,2,,40,246,2,1368,170,7600,-234,180,UI_Icon_Rune_DecreseDamage,MI_UI_Image_MiddleRuneStone,0
3002004,3,2,4,3,,40,246,3,1710,220,7200,-234,180,UI_Icon_Rune_DecreseDamage,MI_UI_Image_MiddleRuneStone,0
3002004,3,2,4,4,,40,246,4,2280,250,6800,-234,180,UI_Icon_Rune_DecreseDamage,MI_UI_Image_MiddleRuneStone,0
3002004,3,2,4,5,,40,246,5,2850,290,6000,-234,180,UI_Icon_Rune_DecreseDamage,MI_UI_Image_MiddleRuneStone,0
3002004,3,2,4,6,,40,246,6,3420,360,5200,-234,180,UI_Icon_Rune_DecreseDamage,MI_UI_Image_MiddleRuneStone,0
3002004,3,2,4,7,,40,246,7,4560,510,4000,-234,180,UI_Icon_Rune_DecreseDamage,MI_UI_Image_MiddleRuneStone,0
4000001,4,0,1,0,,84,246,0,0,0,0,-64,-64,MI_UI_Image_MiddleRuneStone,,4
4000001,4,0,1,1,10401,84,246,0,840,80,9200,-64,-64,MI_UI_Image_MiddleRuneStone,,4
4000001,4,0,1,2,10402,84,246,0,1008,100,8740,-64,-64,MI_UI_Image_MiddleRuneStone,,4
4000001,4,0,1,3,10403,84,246,0,1260,120,8280,-64,-64,MI_UI_Image_MiddleRuneStone,,4
4000001,4,0,1,4,10404,84,246,0,1680,140,7820,-64,-64,MI_UI_Image_MiddleRuneStone,,4
4000001,4,0,1,5,10405,84,246,0,2100,160,6900,-64,-64,MI_UI_Image_MiddleRuneStone,,4
4000001,4,0,1,6,10406,84,246,0,2520,200,5980,-64,-64,MI_UI_Image_MiddleRuneStone,,4
4000001,4,0,1,7,10407,84,246,0,3360,280,4600,-64,-64,MI_UI_Image_MiddleRuneStone,,4
4001001,4,1,1,0,,101,246,0,0,0,0,-32,-128,UI_Icon_Rune_Penetrate,MI_UI_Image_MiddleRuneStone,1
4001001,4,1,1,1,,101,246,22,840,80,9200,-32,-128,UI_Icon_Rune_Penetrate,MI_UI_Image_MiddleRuneStone,1
4001001,4,1,1,2,,101,246,44,1008,100,8740,-32,-128,UI_Icon_Rune_Penetrate,MI_UI_Image_MiddleRuneStone,1
4001001,4,1,1,3,,101,246,66,1260,120,8280,-32,-128,UI_Icon_Rune_Penetrate,MI_UI_Image_MiddleRuneStone,1
4001001,4,1,1,4,,101,246,88,1680,140,7820,-32,-128,UI_Icon_Rune_Penetrate,MI_UI_Image_MiddleRuneStone,1
4001001,4,1,1,5,,101,246,110,2100,160,6900,-32,-128,UI_Icon_Rune_Penetrate,MI_UI_Image_MiddleRuneStone,1
4001001,4,1,1,6,,101,246,132,2520,200,5980,-32,-128,UI_Icon_Rune_Penetrate,MI_UI_Image_MiddleRuneStone,1
4001001,4,1,1,7,,101,246,154,3360,280,4600,-32,-128,UI_Icon_Rune_Penetrate,MI_UI_Image_MiddleRuneStone,1
4001002,4,1,2,0,,29,246,0,0,0,0,-32,-198,UI_Icon_Rune_HitValue,MI_UI_Image_MiddleRuneStone,1
4001002,4,1,2,1,,29,246,12,1190,110,8700,-32,-198,UI_Icon_Rune_HitValue,MI_UI_Image_MiddleRuneStone,1
4001002,4,1,2,2,,29,246,24,1428,130,8265,-32,-198,UI_Icon_Rune_HitValue,MI_UI_Image_MiddleRuneStone,1
4001002,4,1,2,3,,29,246,36,1785,170,7830,-32,-198,UI_Icon_Rune_HitValue,MI_UI_Image_MiddleRuneStone,1
4001002,4,1,2,4,,29,246,48,2380,190,7395,-32,-198,UI_Icon_Rune_HitValue,MI_UI_Image_MiddleRuneStone,1
4001002,4,1,2,5,,29,246,60,2975,220,6525,-32,-198,UI_Icon_Rune_HitValue,MI_UI_Image_MiddleRuneStone,1
4001002,4,1,2,6,,29,246,72,3570,280,5655,-32,-198,UI_Icon_Rune_HitValue,MI_UI_Image_MiddleRuneStone,1
4001002,4,1,2,7,,29,246,84,4760,390,4350,-32,-198,UI_Icon_Rune_HitValue,MI_UI_Image_MiddleRuneStone,1
4001003,4,1,3,0,,1,2,0,0,0,0,-32,-268,UI_Icon_Rune_Attack,MI_UI_Image_MiddleRuneStone,0
4001003,4,1,3,1,,1,2,18,1540,140,8200,-32,-268,UI_Icon_Rune_Attack,MI_UI_Image_MiddleRuneStone,0
4001003,4,1,3,2,,1,2,36,1848,170,7790,-32,-268,UI_Icon_Rune_Attack,MI_UI_Image_MiddleRuneStone,0
4001003,4,1,3,3,,1,2,54,2310,210,7380,-32,-268,UI_Icon_Rune_Attack,MI_UI_Image_MiddleRuneStone,0
4001003,4,1,3,4,,1,2,72,3080,240,6970,-32,-268,UI_Icon_Rune_Attack,MI_UI_Image_MiddleRuneStone,0
4001003,4,1,3,5,,1,2,90,3850,280,6150,-32,-268,UI_Icon_Rune_Attack,MI_UI_Image_MiddleRuneStone,0
4001003,4,1,3,6,,1,2,108,4620,350,5330,-32,-268,UI_Icon_Rune_Attack,MI_UI_Image_MiddleRuneStone,0
4001003,4,1,3,7,,1,2,126,6160,490,4100,-32,-268,UI_Icon_Rune_Attack,MI_UI_Image_MiddleRuneStone,0
4002001,4,2,1,0,,102,246,0,0,0,0,-32,50,UI_Icon_Rune_Resilience,MI_UI_Image_MiddleRuneStone,1
4002001,4,2,1,1,,102,246,22,840,80,9200,-32,50,UI_Icon_Rune_Resilience,MI_UI_Image_MiddleRuneStone,1
4002001,4,2,1,2,,102,246,44,1008,100,8740,-32,50,UI_Icon_Rune_Resilience,MI_UI_Image_MiddleRuneStone,1
4002001,4,2,1,3,,102,246,66,1260,120,8280,-32,50,UI_Icon_Rune_Resilience,MI_UI_Image_MiddleRuneStone,1
