Id,BookLevel,GroupId,MonsterId,CardBorder,SlotImage,BeadImage,UseLargeBeadImage,CardImage,MonsterCoreItemId,RequiredQuantity,StatusIcon,EffectType,EffectType2,EffectParam,HuntType,HuntingSpotId,NameDirection
9,2,2,20284,UI_Frame_MonsterCore_Card1,UI_Frame_MonsterCore_Slot1,UI_Icon_MonsterCore_Bead3,1,68,470024,6,Icon_Skill_Passive_21251,29,246,18,0,,0
9,3,2,20284,UI_Frame_MonsterCore_Card1,UI_Frame_MonsterCore_Slot1,UI_Icon_MonsterCore_Bead4,1,68,470024,6,Icon_Skill_Passive_21251,29,246,24,0,,0
9,4,2,20284,UI_Frame_MonsterCore_Card1,UI_Frame_MonsterCore_Slot1,UI_Icon_MonsterCore_Bead5,1,68,470024,10,Icon_Skill_Passive_21251,29,246,30,0,,0
9,5,2,20284,UI_Frame_MonsterCore_Card2,UI_Frame_MonsterCore_Slot2,UI_Icon_MonsterCore_Bead6,0,68,470024,10,Icon_Skill_Passive_21251,29,246,36,0,,0
9,6,2,20284,UI_Frame_MonsterCore_Card2,UI_Frame_MonsterCore_Slot2,UI_Icon_MonsterCore_Bead7,0,68,470024,20,Icon_Skill_Passive_21251,29,246,42,0,,0
9,7,2,20284,UI_Frame_MonsterCore_Card2,UI_Frame_MonsterCore_Slot2,UI_Icon_MonsterCore_Bead8,0,68,470024,20,Icon_Skill_Passive_21251,29,246,48,0,,0
9,8,2,20284,UI_Frame_MonsterCore_Card3,UI_Frame_MonsterCore_Slot3,UI_Icon_MonsterCore_Bead9,0,68,470024,35,Icon_Skill_Passive_21251,29,246,54,0,,0
9,9,2,20284,UI_Frame_MonsterCore_Card3,UI_Frame_MonsterCore_Slot3,UI_Icon_MonsterCore_Bead10,0,68,470024,35,Icon_Skill_Passive_21251,29,246,60,0,,0
10,0,2,20298,UI_Frame_MonsterCore_Card1,UI_Frame_MonsterCore_Slot1,UI_Icon_MonsterCore_Bead1,1,70,470025,1,Icon_Skill_Passive_20231,26,246,11,0,,0
10,1,2,20298,UI_Frame_MonsterCore_Card1,UI_Frame_MonsterCore_Slot1,UI_Icon_MonsterCore_Bead2,1,70,470025,1,Icon_Skill_Passive_20231,26,246,22,0,,0
10,2,2,20298,UI_Frame_MonsterCore_Card1,UI_Frame_MonsterCore_Slot1,UI_Icon_MonsterCore_Bead3,1,70,470025,1,Icon_Skill_Passive_20231,26,246,33,0,,0
10,3,2,20298,UI_Frame_MonsterCore_Card1,UI_Frame_MonsterCore_Slot1,UI_Icon_MonsterCore_Bead4,1,70,470025,1,Icon_Skill_Passive_20231,26,246,44,0,,0
10,4,2,20298,UI_Frame_MonsterCore_Card1,UI_Frame_MonsterCore_Slot1,UI_Icon_MonsterCore_Bead5,1,70,470025,2,Icon_Skill_Passive_20231,26,246,55,0,,0
10,5,2,20298,UI_Frame_MonsterCore_Card2,UI_Frame_MonsterCore_Slot2,UI_Icon_MonsterCore_Bead6,0,70,470025,2,Icon_Skill_Passive_20231,26,246,66,0,,0
10,6,2,20298,UI_Frame_MonsterCore_Card2,UI_Frame_MonsterCore_Slot2,UI_Icon_MonsterCore_Bead7,0,70,470025,3,Icon_Skill_Passive_20231,26,246,77,0,,0
10,7,2,20298,UI_Frame_MonsterCore_Card2,UI_Frame_MonsterCore_Slot2,UI_Icon_MonsterCore_Bead8,0,70,470025,3,Icon_Skill_Passive_20231,26,246,88,0,,0
10,8,2,20298,UI_Frame_MonsterCore_Card3,UI_Frame_MonsterCore_Slot3,UI_Icon_MonsterCore_Bead9,0,70,470025,4,Icon_Skill_Passive_20231,26,246,99,0,,0
10,9,2,20298,UI_Frame_MonsterCore_Card3,UI_Frame_MonsterCore_Slot3,UI_Icon_MonsterCore_Bead10,0,70,470025,4,Icon_Skill_Passive_20231,26,246,110,0,,0
11,0,3,30081,UI_Frame_MonsterCore_Card1,UI_Frame_MonsterCore_Slot1,UI_Icon_MonsterCore_Bead1,1,69,472001,5,Icon_Skill_Active_10112,1,2,12,0,,0
11,1,3,30081,UI_Frame_MonsterCore_Card1,UI_Frame_MonsterCore_Slot1,UI_Icon_MonsterCore_Bead2,1,69,472001,5,Icon_Skill_Active_10112,1,2,24,0,,0
11,2,3,30081,UI_Frame_MonsterCore_Card1,UI_Frame_MonsterCore_Slot1,UI_Icon_MonsterCore_Bead3,1,69,472001,8,Icon_Skill_Active_10112,1,2,36,0,,0
11,3,3,30081,UI_Frame_MonsterCore_Card1,UI_Frame_MonsterCore_Slot1,UI_Icon_MonsterCore_Bead4,1,69,472001,8,Icon_Skill_Active_10112,1,2,48,0,,0
11,4,3,30081,UI_Frame_MonsterCore_Card1,UI_Frame_MonsterCore_Slot1,UI_Icon_MonsterCore_Bead5,1,69,472001,15,Icon_Skill_Active_10112,1,2,60,0,,0
11,5,3,30081,UI_Frame_MonsterCore_Card2,UI_Frame_MonsterCore_Slot2,UI_Icon_MonsterCore_Bead6,0,69,472001,15,Icon_Skill_Active_10112,1,2,72,0,,0
11,6,3,30081,UI_Frame_MonsterCore_Card2,UI_Frame_MonsterCore_Slot2,UI_Icon_MonsterCore_Bead7,0,69,472001,30,Icon_Skill_Active_10112,1,2,84,0,,0
11,7,3,30081,UI_Frame_MonsterCore_Card2,UI_Frame_MonsterCore_Slot2,UI_Icon_MonsterCore_Bead8,0,69,472001,30,Icon_Skill_Active_10112,1,2,96,0,,0
11,8,3,30081,UI_Frame_MonsterCore_Card3,UI_Frame_MonsterCore_Slot3,UI_Icon_MonsterCore_Bead9,0,69,472001,60,Icon_Skill_Active_10112,1,2,108,0,,0
11,9,3,30081,UI_Frame_MonsterCore_Card3,UI_Frame_MonsterCore_Slot3,UI_Icon_MonsterCore_Bead10,0,69,472001,60,Icon_Skill_Active_10112,1,2,120,0,,0
12,0,3,30082,UI_Frame_MonsterCore_Card1,UI_Frame_MonsterCore_Slot1,UI_Icon_MonsterCore_Bead1,1,69,472002,5,Icon_Skill_Unique_30001,21,22,13,0,,0
12,1,3,30082,UI_Frame_MonsterCore_Card1,UI_Frame_MonsterCore_Slot1,UI_Icon_MonsterCore_Bead2,1,69,472002,5,Icon_Skill_Unique_30001,21,22,26,0,,0
12,2,3,30082,UI_Frame_MonsterCore_Card1,UI_Frame_MonsterCore_Slot1,UI_Icon_MonsterCore_Bead3,1,69,472002,8,Icon_Skill_Unique_30001,21,22,39,0,,0
12,3,3,30082,UI_Frame_MonsterCore_Card1,UI_Frame_MonsterCore_Slot1,UI_Icon_MonsterCore_Bead4,1,69,472002,8,Icon_Skill_Unique_30001,21,22,52,0,,0
12,4,3,30082,UI_Frame_MonsterCore_Card1,UI_Frame_MonsterCore_Slot1,UI_Icon_MonsterCore_Bead5,1,69,472002,15,Icon_Skill_Unique_30001,21,22,65,0,,0
12,5,3,30082,UI_Frame_MonsterCore_Card2,UI_Frame_MonsterCore_Slot2,UI_Icon_MonsterCore_Bead6,0,69,472002,15,Icon_Skill_Unique_30001,21,22,78,0,,0
12,6,3,30082,UI_Frame_MonsterCore_Card2,UI_Frame_MonsterCore_Slot2,UI_Icon_MonsterCore_Bead7,0,69,472002,30,Icon_Skill_Unique_30001,21,22,91,0,,0
12,7,3,30082,UI_Frame_MonsterCore_Card2,UI_Frame_MonsterCore_Slot2,UI_Icon_MonsterCore_Bead8,0,69,472002,30,Icon_Skill_Unique_30001,21,22,104,0,,0
12,8,3,30082,UI_Frame_MonsterCore_Card3,UI_Frame_MonsterCore_Slot3,UI_Icon_MonsterCore_Bead9,0,69,472002,60,Icon_Skill_Unique_30001,21,22,117,0,,0
12,9,3,30082,UI_Frame_MonsterCore_Card3,UI_Frame_MonsterCore_Slot3,UI_Icon_MonsterCore_Bead10,0,69,472002,60,Icon_Skill_Unique_30001,21,22,130,0,,0
13,0,3,30083,UI_Frame_MonsterCore_Card1,UI_Frame_MonsterCore_Slot1,UI_Icon_MonsterCore_Bead1,1,69,472003,5,Icon_Skill_Passive_23211,58,246,20,0,,0
13,1,3,30083,UI_Frame_MonsterCore_Card1,UI_Frame_MonsterCore_Slot1,UI_Icon_MonsterCore_Bead2,1,69,472003,5,Icon_Skill_Passive_23211,58,246,40,0,,0
13,2,3,30083,UI_Frame_MonsterCore_Card1,UI_Frame_MonsterCore_Slot1,UI_Icon_MonsterCore_Bead3,1,69,472003,8,Icon_Skill_Passive_23211,58,246,60,0,,0
13,3,3,30083,UI_Frame_MonsterCore_Card1,UI_Frame_MonsterCore_Slot1,UI_Icon_MonsterCore_Bead4,1,69,472003,8,Icon_Skill_Passive_23211,58,246,80,0,,0
13,4,3,30083,UI_Frame_MonsterCore_Card1,UI_Frame_MonsterCore_Slot1,UI_Icon_MonsterCore_Bead5,1,69,472003,15,Icon_Skill_Passive_23211,58,246,100,0,,0
13,5,3,30083,UI_Frame_MonsterCore_Card2,UI_Frame_MonsterCore_Slot2,UI_Icon_MonsterCore_Bead6,0,69,472003,15,Icon_Skill_Passive_23211,58,246,120,0,,0
13,6,3,30083,UI_Frame_MonsterCore_Card2,UI_Frame_MonsterCore_Slot2,UI_Icon_MonsterCore_Bead7,0,69,472003,30,Icon_Skill_Passive_23211,58,246,140,0,,0
13,7,3,30083,UI_Frame_MonsterCore_Card2,UI_Frame_MonsterCore_Slot2,UI_Icon_MonsterCore_Bead8,0,69,472003,30,Icon_Skill_Passive_23211,58,246,160,0,,0
13,8,3,30083,UI_Frame_MonsterCore_Card3,UI_Frame_MonsterCore_Slot3,UI_Icon_MonsterCore_Bead9,0,69,472003,60,Icon_Skill_Passive_23211,58,246,180,0,,0
13,9,3,30083,UI_Frame_MonsterCore_Card3,UI_Frame_MonsterCore_Slot3,UI_Icon_MonsterCore_Bead10,0,69,472003,60,Icon_Skill_Passive_23211,58,246,200,0,,0
14,0,4,30181,UI_Frame_MonsterCore_Card1,UI_Frame_MonsterCore_Slot1,UI_Icon_MonsterCore_Bead1,1,69,472011,8,Icon_Skill_Passive_23251,60,246,20,0,,0
14,1,4,30181,UI_Frame_MonsterCore_Card1,UI_Frame_MonsterCore_Slot1,UI_Icon_MonsterCore_Bead2,1,69,472011,8,Icon_Skill_Passive_23251,60,246,40,0,,0
14,2,4,30181,UI_Frame_MonsterCore_Card1,UI_Frame_MonsterCore_Slot1,UI_Icon_MonsterCore_Bead3,1,69,472011,15,Icon_Skill_Passive_23251,60,246,60,0,,0
14,3,4,30181,UI_Frame_MonsterCore_Card1,UI_Frame_MonsterCore_Slot1,UI_Icon_MonsterCore_Bead4,1,69,472011,15,Icon_Skill_Passive_23251,60,246,80,0,,0
14,4,4,30181,UI_Frame_MonsterCore_Card1,UI_Frame_MonsterCore_Slot1,UI_Icon_MonsterCore_Bead5,1,69,472011,30,Icon_Skill_Passive_23251,60,246,100,0,,0
14,5,4,30181,UI_Frame_MonsterCore_Card2,UI_Frame_MonsterCore_Slot2,UI_Icon_MonsterCore_Bead6,0,69,472011,30,Icon_Skill_Passive_23251,60,246,120,0,,0
14,6,4,30181,UI_Frame_MonsterCore_Card2,UI_Frame_MonsterCore_Slot2,UI_Icon_MonsterCore_Bead7,0,69,472011,50,Icon_Skill_Passive_23251,60,246,140,0,,0
