Id,Name,ControlText
21207,@21201,@21201
21208,@21201,@21201
21209,@21201,@21201
21210,@21201,@21201
21301,Prison des archéologues,@10901
21401,@21301,@10901
21501,@21301,@10901
21801,Cadavre de garde,Crémation du cadavre...
21802,@21801,@21801
21803,@21801,@21801
21804,@21801,@21801
21805,@21801,@21801
21806,@21801,@21801
21807,@21801,@21801
21808,@21801,@21801
21809,@21801,@21801
21810,@21801,@21801
29401,@11101,
29402,@11101,
29403,@11101,
29404,@11101,
29501,@11101,
29502,@11101,
29503,@11101,
29504,@11101,
29505,@11101,
29506,@11101,
29601,@19601,@19601
29701,@12001,@12001
29801,@19601,@19601
29901,@12001,@12001
30201,Boîte d'arme Ol Mahum,Recherche de l'épée d'Aymel...
30202,@30201,@30201
30203,@30201,@30201
30204,@30201,@30201
30301,Prime,Récupération de la prime...
30302,@30301,@30301
30303,@30301,@30301
30304,@30301,@30301
30305,@30301,@30301
30306,@30301,@30301
30307,@30301,@30301
30308,@30301,@30301
30401,Butin suspect,Étude la prime...
30501,Bateau pirate,
30601,Navire renversé,
30701,Habitant captif,@10901
32501,Bois,Récupération du bois...
32502,@32501,@32501
32503,@32501,@32501
32504,@32501,@32501
32701,Artefact sacré d'Einhasad,Récupération de l'artefact sacré...
32801,Plante en décomposition,Étude de la plante en décomposition...
32802,@32801,@32801
32803,@32801,@32801
32804,@32801,@32801
32901,Vieux ordres,Lecture des ordres...
33101,Chaudron du Sombre mystique,Étude du chaudron...
33201,Tas de terre,Vidage du contenu du chaudron...
33401,Porte des catacombes suspecte,Ouverture de la porte...
33801,Colporteur captif,@10901
34001,Aymel captif,@10901
34201,Stratégie,
34202,@34201,
34203,@34201,
34501,@2038,Extraction de l'herbe...
34601,@2039,@34501
34701,@2041,@34501
34801,@2040,@34501
34901,@12001,@12001
35001,Cercle magique sinistre,
35002,@35001,
35101,Barres en acier des catacombes,
35102,@35101,
35201,Cadavre d'habitant,
35202,@35201,
35203,@35201,
35204,@35201,
35301,Cage,Ouverture de la porte de la cage...
35401,Cage vide,
35501,Page 84 du registre déchiré,Ramassage de la page 84 du registre déchiré...
35601,Page 7 du registre déchiré,Ramassage de la page 7 du registre déchiré...
35701,Page 31 du registre déchiré,Ramassage de la page 31 du registre déchiré...
40101,Herbe de l'éveil,Extraction de l'herbe de l'éveil...
40102,@40101,@40101
40103,@40101,@40101
40104,@40101,@40101
40105,@40101,@40101
40106,@40101,@40101
40107,@40101,@40101
40108,@40101,@40101
40109,@40101,@40101
40110,@40101,@40101
40201,Cage de tourment,@10901
40202,@40201,@10901
40203,@40201,@10901
40204,@40201,@10901
40205,@40201,@10901
40301,Corps du soldat,Récupération du cadavre...
40302,@40301,@40301
40303,@40301,@40301
40304,@40301,@40301
40305,@40301,@40301
40306,@40301,@40301
40307,@40301,@40301
40308,@40301,@40301
40309,@40301,@40301
40401,Arme de soldat,Récupération de l'arme...
40402,@40401,@40401
40403,@40401,@40401
40404,@40401,@40401
40405,@40401,@40401
40406,@40401,@40401
40407,@40401,@40401
40408,@40401,@40401
40409,@40401,@40401
40601,@21001,Destruction de la pierre d'invocation...
40701,@40301,@40301
40702,@40301,@40301
40703,@40301,@40301
40704,@40301,@40301
40705,@40301,@40301
40706,@40301,@40301
40707,@40301,@40301
40801,Cultures pillées,Récupération des cultures...
40802,@40801,@40801
40803,@40801,@40801
40804,@40801,@40801
40805,@40801,@40801
40806,@40801,@40801
40901,Tome de magie noire,Étude du tas de livres...
41001,Feu de joie reptilien,Mise à feu du sang reptilien...
41101,@41001,@41001
41201,Vieil homme enlevé,@10901
41301,Femme enlevée,@10901
41401,Enfant enlevé,@10901
41501,Totem reptilien,@20201
41701,Soldats emprisonnés,@10901
41801,Commandant emprisonné,@10901
41901,@12901,Collecte de l'armure orc...
41902,@12901,@41901
41903,@12901,@41901
41904,@12901,@41901
41905,@12901,@41901
41906,@12901,@41901
42201,Citadin capturé,@10901
42301,Garde capturé,@10901
42401,@41501,@20201
42501,@21001,
42601,Totem reptilien en feu,
43101,@42601,
42701,@12001,@12001
42801,Brasier du grand chaman,Mise à feu du sang des chefs...
42901,@41701,@10901
43201,@12001,@12001
43301,Bouclier d'Elizabeth,
43302,@43301,
43303,@43301,
43304,@43301,
43401,Grande cage vide,
43501,Petite cage vide,
43601,@43401,
43801,Cage du lieutenant,
50101,Sang d'autrui,
50102,@50101,
50103,@50101,
50104,@50101,
50105,@50101,
50106,@50101,
50107,@50101,
50301,Puits abandonné,Collecte de l'eau...
50401,Soldat détenu,Ouverture de la prison...
50501,Os mystérieux,
50502,@50501,
50503,@50501,
50504,@50501,
50505,@50501,
50506,@50501,
50507,@50501,
50508,@50501,
50509,@50501,
50510,@50501,
50511,@50501,
50512,@13101,
50513,@13101,
50514,@13101,
50515,@50501,
50516,@50501,
50517,@50501,
50518,@50501,
50519,@50501,
50520,@50501,
50521,@50501,
50522,@50501,
50523,@50501,
50524,@50501,
50525,@35301,
50526,@35301,
50527,@50501,
50528,@50501,
50529,@50501,
50530,@50501,
50531,@50501,
50532,@50501,
50533,@13101,
50534,@13101,
50535,@13101,
50536,@50501,
50537,@50501,
50538,@50501,
50539,@50501,
50540,@50501,
50541,@50501,
50542,@50501,
50543,@50501,
50544,@50501,
50545,@50501,
50546,@50501,
50547,@50501,
50548,@50501,
50601,@40301,@21801
50602,@40301,@21801
50603,@40301,@21801
50604,@40301,@21801
50605,@40301,@21801
50606,@40301,@21801
50607,@40301,@21801
50608,@40301,@21801
50609,@40301,@21801
50610,@40301,@21801
50611,@40301,@21801
50612,@40301,@21801
50613,@40301,@21801
50614,@40301,@21801
50615,@40301,@21801
50616,@40301,@21801
50617,@40301,@21801
50618,@40301,@21801
50619,@40301,@21801
50620,@40301,@21801
50621,@40301,@21801
50622,@40301,@21801
50623,@40301,@21801
50624,@40301,@21801
50701,Équipement d'autrui,Récupération de l'équipement...
50702,@50701,@50701
50703,@50701,@50701
50704,@50701,@50701
50801,Capitaine des rangers détenu,@10901
50901,Cadavre de ranger,Récupération du souvenir...
50902,@50901,@50901
50903,@50901,@50901
50904,@50901,@50901
50905,@50901,@50901
51001,Cristal elfique intact,Extraction du cristal...
51002,@51001,@51001
51003,@51001,@51001
51004,@51001,@51001
51005,@51001,@51001
51006,@51001,@51001
51007,@51001,@51001
51008,@51001,@51001
51009,@51001,@51001
51010,@51001,@51001
51011,@51001,@51001
51012,@51001,@51001
51013,@51001,@51001
51014,@51001,@51001
51015,@51001,@51001
51101,Boîte de cristal,@51001
51102,@51101,@51001
51103,@51101,@51001
51104,@51101,@51001
51201,Cristal de l'elfe tombé,@51001
51202,@51201,@51001
51203,@51201,@51001
51204,@51201,@51001
51205,@51201,@51001
51301,@51201,@51001
51302,@51201,@51001
51303,@51201,@51001
51304,@51201,@51001
51305,@51201,@51001
51306,@51201,@51001
51307,@51201,@51001
51308,@51201,@51001
51309,@51201,@51001
51310,@51201,@51001
51311,@51201,@51001
51312,@51201,@51001
51401,Homme mystérieux,Étude de l'homme...
51501,Arbre rouge sang,Étude de l'arbre...
51601,Équipement éparpillé,Vérification des livres...
51602,@51601,@51601
51603,@51601,@51601
51604,@51601,@51601
51605,@51601,@51601
51606,@51601,@51601
51607,@51601,@51601
51608,@51601,@51601
51609,@51601,@51601
51610,@51601,@51601
51611,@51601,@51601
51701,@12001,Utilisation de la pierre de téléportation...
51801,@50701,@50701
51802,@50701,@50701
51803,@50701,@50701
51804,@50701,@50701
51805,@50701,@50701
51806,@50701,@50701
51807,@50701,@50701
51808,@50701,@50701
51809,@50701,@50701
51810,@50701,@50701
51811,@50701,@50701
51812,@50701,@50701
51901,Boîte d'arme,Destruction de l'équipement...
51902,@51901,@51901
51903,@51901,@51901
51904,@51901,@51901
51905,@51901,@51901
51906,@51901,@51901
51907,@51901,@51901
51908,@51901,@51901
52001,@35301,@10901
52002,@35301,@10901
52003,@35301,@10901
52004,@35301,@10901
52005,@35301,@10901
52006,@35301,@10901
52007,@35301,@10901
52008,@35301,@10901
52009,@35301,@10901
52010,@35301,@10901
52011,@35301,@10901
52012,@35301,@10901
52013,@35301,@10901
52101,@12001,@51701
52201,@13101,Étude de la cage...
52301,@13101,@52201
52501,@13101,@52201
52502,@13101,@52201
52503,@13101,@52201
52504,@13101,@52201
52601,@13101,@52201
52602,@13101,@52201
52603,@13101,@52201
52801,@33101,Destruction du chaudron...
52901,@33101,@52801
53001,@33101,@52801
53101,Feu d'alarme orc,Destruction du feu d'alarme...
53201,@51101,
53202,@51101,
53501,Pierre d'invocation de Vapar,
53502,Cercle magique de Vapar,
54001,Cercle magique de Hardin,
54101,@10201,
54201,Cercle magique de Mammon,
54301,Bloquer,
54302,@54301,
54303,@54301,
54304,@54301,
54601,Disciples captifs,Libération des disciples...
54801,Cercle magique de Qupown,
54901,Valter tombé et cercle magique,
55001,Trésor recherché par Dorothy,Ouverture de la boîte au trésor...
55101,Citadin enlevé,Ouverture de la cage...
55201,Biens récupérés sur Varot,Prise des affaires...
55301,Cristal de l'elfe géant,Récupération du cristal elfique...
55401,Relique elfique,Récupération de la relique...
55501,Citadin emprisonné,@55101
55601,Bloc de cage,
55602,@55601,
55603,@55601,
55604,@55601,
55605,@55601,
55606,@55601,
55607,@55601,
60101,Trace du sorcier,Recherche de traces...
60201,Sac de magie noire,Récupération des affaires...
60401,Bois à brûler,Récupération du bois à brûler...
60402,@60401,@60401
60403,@60401,@60401
60404,@60401,@60401
60405,@60401,@60401
60406,@60401,@60401
60407,@60401,@60401
60408,@60401,@60401
60501,Œuf de basilic,Récupération de l'œuf...
60502,@60501,@60501
60503,@60501,@60501
60504,@60501,@60501
60505,@60501,@60501
60506,@60501,@60501
60507,@60501,@60501
60508,@60501,@60501
60509,@60501,@60501
60510,@60501,@60501
60701,Fragment de tablette,Récupération de la tablette...
60702,@60701,@60701
60703,@60701,@60701
60704,@60701,@60701
60705,@60701,@60701
60706,@60701,@60701
60801,Tablette incomplète,@60701
60802,@60801,@60701
60803,@60801,@60701
60804,@60801,@60701
60805,@60801,@60701
60806,@60801,@60701
60807,@60801,@60701
60901,Corps du sorcier de la Tour d'ivoire,@40301
61001,Cadavre d'Ol Mahum,@40301
61002,@61001,@40301
61003,@61001,@40301
61004,@61001,@40301
61005,@61001,@40301
61006,@61001,@40301
61007,@61001,@40301
61008,@61001,@40301
61101,Nourriture pillée,Récupération de la nourriture...
61102,@61101,@61101
61103,@61101,@61101
61104,@61101,@61101
61105,@61101,@61101
61106,@61101,@61101
61107,@61101,@61101
61108,@61101,@61101
61201,@12001,@51701
61301,@60901,Étude...
61401,Staris captif,Libération de Staris...
61501,Chariot,
61502,@61501,
61601,@13101,
61901,Tas de caisses,Fouille des affaires...
62001,@61901,@61901
62101,@61901,@61901
62301,Chariot cassé,Réparation du chariot...
62402,@61001,
62403,Arme,
62404,@61001,
62405,@61001,
62406,@61001,
62407,@61001,
62408,@61001,
62409,@61001,
62410,@61001,
62411,@61001,
62412,@61001,
62413,@61001,
62414,@61001,
62415,@61001,
62416,@62403,
62417,@61001,
62418,@62403,
62419,@62403,
62420,@62403,
62421,@61001,
62422,@61001,
62423,@62403,
62424,@62403,
62425,@62403,
62426,@62403,
62427,@62403,
62428,@62403,
62429,@62403,
62430,@62403,
62431,@62403,
62701,Roche fragmentée,
62702,@62701,
62703,@62701,
62704,@62701,
62706,@62701,
62707,@62701,
62708,@62701,
62901,@60201,Fouille des affaires...
63001,@60201,@62901
63101,Cercle de magie noire,
63201,@63101,
63801,Enclos Ol Mahum,
63901,@63801,
64001,Enclos vide,Piège d'Ol Mahum...
64101,@64001,@64001
64201,@63801,
64301,@63801,
64401,Voyou Ol Mahum,
64402,@64401,
64403,@64401,
64501,Cercle magique,Dissolution de la magie du cercle magique...
64601,Soldat tombé,
64602,Soldat tombé,
64603,Soldat tombé,
64701,Grotte de général fourmi,Étude de la grotte du général fourmi...
64801,Prière de Shane,Création d'une inscription de prière...
64901,Texte sacré de Shane,Prise du texte sacré...
65001,@60501,@60501
65101,Marchandises pour appât,Imitation de marchand...
65201,@65101,@65101
70101,Boîte d'arme volée,Récupération de la boîte d'arme...
70102,@70101,@70101
70103,@70101,@70101
70104,@70101,@70101
70105,@70101,@70101
70201,Boîte d'arme orc,Mise à feu de la boîte d'arme...
70202,@70201,@70201
70203,@70201,@70201
70204,@70201,@70201
70205,@70201,@70201
70206,@70201,@70201
70207,@70201,@70201
70301,Ravitaillement orc,Mise à feu du ravitaillement...
70302,@70301,@70301
70303,@70301,@70301
70304,@70301,@70301
70401,Lettre suspecte,Étude de la lettre suspecte...
70501,Arbre érodé,Récupération de la sève...
70601,@35301,@10901
70701,@13101,
70801,Ruines elfiques restantes,Étude des restes...
70802,@70801,@70801
70803,@70801,@70801
70804,@70801,@70801
70901,@70801,Nettoyage des ruines restantes...
70902,@70801,@70901
70903,@70801,@70901
70904,@70801,@70901
70905,@70801,@70901
71001,Soldat estropié,Réveil du soldat...
71101,Champignon antidote,Extraction des champignons...
71102,@71101,@71101
71103,@71101,@71101
71104,@71101,@71101
71105,@71101,@71101
71106,@71101,@71101
71201,@21001,
71401,Sac d'œufs d'araignée,Destruction de l'œuf d'araignée...
71402,@71401,@71401
71403,@71401,@71401
71404,@71401,@71401
71405,@71401,@71401
71406,@71401,@71401
71407,@71401,@71401
71501,Cercle de téléportation des Ruines elfiques,
71601,Torche,
71602,@71601,
71603,@71601,
71604,@71601,
71701,Pierre de téléportation,Utilisation de la pierre de téléportation...
71801,Pilier cassé,
71802,@71801,
71803,@71801,
71804,@71801,
71901,Sac de Leia,Fouille des affaires...
80101,Relais,Allumage du feu...
80201,@80101,@80101
80601,Lumière de torche,@80101
80701,@80601,@80101
80301,Rapport de chercheur,Récupération du rapport de chercheur...
80302,@80301,@80301
80303,@80301,@80301
80304,@80301,@80301
80401,Baraquements,
80501,Gerbe,Fouille de la gerbe...
80901,Cristal du géant inférieur,Extraction du cristal du géant...
80902,@80901,@80901
80903,@80901,@80901
80904,@80901,@80901
80905,@80901,@80901
80906,@80901,@80901
80907,@80901,@80901
80908,@80901,@80901
80909,@80901,@80901
80910,@80901,@80901
80911,@80901,@80901
80912,@80901,@80901
81001,Fragment de relique du géant,Récupération du fragment de relique...
81002,@81001,@81001
81003,@81001,@81001
81004,@81001,@81001
81005,@81001,@81001
81006,@81001,@81001
81007,@81001,@81001
81101,Trousse médicale,Récupération de la trousse médicale...
81102,@81101,@81101
81103,@81101,@81101
81104,@81101,@81101
81105,@81101,@81101
81106,@81101,@81101
81107,@81101,@81101
81201,Fragment de relique,Récupération du fragment de relique...
81202,@81201,@81201
81203,@81201,@81201
81204,@81201,@81201
81205,@81201,@81201
81206,@81201,@81201
81207,@81201,@81201
81301,Cristal du géant,Récupération du cristal du géant...
81302,@81301,@81301
81303,@81301,@81301
81304,@81301,@81301
81305,@81301,@81301
81306,@81301,@81301
81307,@81301,@81301
81401,@81301,@81301
81402,@81301,@81301
81403,@81301,@81301
81404,@81301,@81301
81405,@81301,@81301
81406,@81301,@81301
81407,@81301,@81301
81408,@81301,@81301
81409,@81301,@81301
81410,@81301,@81301
81411,@81301,@81301
81412,@81301,@81301
81501,Champignon vénéneux,Extraction du champignon vénéneux...
81502,@81501,@81501
81503,@81501,@81501
81504,@81501,@81501
81505,@81501,@81501
81506,@81501,@81501
81507,@81501,@81501
81601,@12001,Voyage vers la Tour de Cruma...
81701,@12001,Sortie de la tour...
81901,Boîte,Extinction du feu...
82001,@81901,@81901
82101,@81901,@81901
82201,@81901,@81901
82401,Cocon géant,Recherche de Hans...
82501,Repaire de rôdeur des marécages,Sélection de la fosse...
90201,Chariot de paille tanor,Mise à feu du chariot...
90401,Cadavre de Tanor,@21801
90402,@90401,@21801
90403,@90401,@21801
90404,@90401,@21801
90405,@90401,@21801
90406,@90401,@21801
90407,@90401,@21801
90408,@90401,@21801
90409,@90401,@21801
90410,@90401,@21801
90411,@90401,@21801
90412,@90401,@21801
90413,@90401,@21801
90414,@90401,@21801
90415,@90401,@21801
90416,@90401,@21801
90501,Tas de nourriture Ol Mahum,@20201
90601,Cage en acier retenant les Tanors,@10901
90801,@10301,@20201
90901,@90401,
90902,@90401,
90903,@90401,
90904,@90401,
90905,@90401,
90906,@61001,
90907,@61001,
90908,@61001,
90909,@61001,
90910,@61001,
90911,@90401,
90912,@61001,
90913,@90401,
90914,@61001,
90915,@90401,
90916,@61001,
90917,@90401,
90918,@61001,
91001,@62403,
91002,@62403,
91003,Masse,
91004,@91003,
91005,@62403,
91006,@62403,
91007,@62403,
91008,@62403,
91009,@62403,
91010,@91003,
91011,@91003,
91012,Arc,
91013,@91012,
91014,@91012,
91015,@91012,
91016,@91012,
91017,@91012,
91018,@91012,
91019,@91012,
91020,@91012,
91021,@91012,
91022,@91003,
91023,@91003,
91024,@91003,
91025,@91003,
91026,@91003,
91027,@91003,
91028,@91003,
91101,Feu du chariot de paille tanor,
91201,Piège du roi léopard,Ouverture de la boîte...
91301,Boîte de ravitaillement tanor,@20201
91401,@91301,@20201
91501,@91301,@20201
91601,@90401,@40301
91602,@90401,@40301
91603,@90401,@40301
91604,@90401,@40301
91605,@90401,@40301
91606,@90401,@40301
91607,@90401,@40301
91608,@90401,@40301
91609,@90401,@40301
91610,@90401,@40301
91611,@90401,@40301
91612,@90401,@40301
91613,@90401,@40301
91614,@90401,@40301
91901,Bagages,Recherche d'affaires...
92001,@90501,Mise à feu du tas de nourriture...
92101,Tas de nourriture,@92001
92401,Grande cage tanor,@10901
92501,@13101,
92502,@13101,
92503,@13101,
92601,@90401,@21801
92602,@90401,@21801
92603,@90401,@21801
92604,@90401,@21801
92605,@90401,@21801
92701,@90401,@40301
92702,@90401,@40301
92703,@90401,@40301
92704,@90401,@40301
92705,@90401,@40301
92706,@90401,@40301
92801,@12001,@12001
92901,@35301,@10901
93101,Trace d'autrui,@61301
93102,@93101,@61301
93103,@93101,@61301
93104,@93101,@61301
93105,@93101,@61301
93201,Feu de boîte de ravitaillement tanor,
93301,@93201,
93401,@93201,
93501,Conversation entre Hardin et le chef,
93601,@90601,@10901
93701,@90601,@10901
93801,Cage en acier qui retenait les Tanors,
93901,@93801,
94001,@93801,
94101,@90501,
94201,@90501,
94301,Réserve en feu,
100101,Fleur d'agonie,Extraction du bouquet rouge sang...
100102,@100101,@100101
100103,@100101,@100101
100104,@100101,@100101
100105,@100101,@100101
100106,@100101,@100101
100107,@100101,@100101
100108,@100101,@100101
100109,@100101,@100101
100110,@100101,@100101
100111,@100101,@100101
100112,@100101,@100101
100113,@100101,@100101
100114,@100101,@100101
100201,Arbre suspect,Étude de l'arbre suspect...
100301,Cénotaphe,Offre de fleurs...
100401,Mauvaise herbe corrosive,Ramassage de mauvaise herbe...
100402,@100401,@100401
100403,@100401,@100401
100404,@100401,@100401
100405,@100401,@100401
