Key,Value
AUCTION_HOUSE_GRADE,Qualité
AUCTION_HOUSE_GRADE_C,C
AUCTION_HOUSE_GRADE_A,A
AUCTION_HOUSE_GRADE_B,B
AUCTION_HOUSE_GRADE_R,R
AUCTION_HOUSE_GRADE_S,S
AUCTION_HOUSE_GRADE_SR,SR
AUCTION_HOUSE_ITEM_BUY,Acheter [Name] pour [Cost] Diamants ?
AUCTION_HOUSE_ITEM_FAVORITE,Ajouter l'objet aux favoris ?
AUCTION_HOUSE_ITEM_FAVORITE_CANCEL,Retirer l'objet des favoris ?
AUCTION_HOUSE_ITEM_SELL,@AUCTION_HOUSE_EQ_ITEM_SELL
AUCTION_HOUSE_LOG_GAIN,Obtenir
AUCTION_HOUSE_LOG_SPEND,Dépenser
AUCTION_HOUSE_LOG_STATE_BUY_COMPLETED,acheté(es)
AUCTION_HOUSE_LOG_STATE_CANCEL_SELL,Annuler la vente
AUCTION_HOUSE_LOG_STATE_SELL_PARTIAL,Vente partielle
AUCTION_HOUSE_LOG_STATE_SELL_COMPLETED,Vendu
AUCTION_HOUSE_LOG_STATE_SELL_FAILED,Échec de la vente.
AUCTION_HOUSE_LOG_STATE_SELLING,En vente
AUCTION_HOUSE_LOG_STATE_TIMEOVER,Durée expirée
AUCTION_HOUSE_LOG_STATE_WAITING_REGISTER,En attente d'ajout à la liste
AUCTION_HOUSE_MAX_PRICE,Prix max.
AUCTION_HOUSE_RESULT_GET,"La liste des objets vendus a été organisée.
Les profits vous seront immédiatement envoyés
et les objets qui n'ont pas reçu d'enchère seront renvoyés dans votre messagerie.
<FontRed>Des frais de 10 % et une taxe de territoire seront déduits de vos gains.</>"
AUCTION_HOUSE_RESULT_GET_ALL,"Paiement reçu pour tous les objets vendus.
(Tout objet invendu sera envoyé dans votre messagerie.)
<FontRed>Cela exclut les 10 % de frais et la taxe de territoire.</>"
AUCTION_HOUSE_SALES_TYPE,État de la vente
AUCTION_HOUSE_SELECT_CATEGORY,Choisir une catégorie
AUCTION_HOUSE_SELECT_GRADE,Choisir une qualité
AUCTION_HOUSE_SELECT_SORT,Choisir de trier
AUCTION_HOUSE_SELECT_TYPE,Choisir un type
AUCTION_HOUSE_SORT,Trier
AUCTION_HOUSE_SORT_CLOSING_DATE,Date de fin
AUCTION_HOUSE_SORT_HIGH_PRICE,Prix (descendant)
AUCTION_HOUSE_SORT_LATELY_DATE,Plus récent
AUCTION_HOUSE_SORT_LOW_PRICE,Prix (ascendant)
AUCTION_HOUSE_TYPE,Type
AUCTION_HOUSE_TYPE_ACCESSORY_ALL,Tous les accessoires
AUCTION_HOUSE_TYPE_ACCESSORY_ENCHANT_SCROLL,Parchemin : accessoire
AUCTION_HOUSE_TYPE_ACCESSORY_UPGRADE_STONE,Pierre d'amélioration d'accessoire
AUCTION_HOUSE_TYPE_ALL,Tout
AUCTION_HOUSE_TYPE_ARMOR,Armure
AUCTION_HOUSE_TYPE_ARMOR_ALL,Toutes les armures
AUCTION_HOUSE_TYPE_ARMOR_ENCHANT_SCROLL,Parchemin : armure
AUCTION_HOUSE_TYPE_ARMOR_UPGRADE_STONE,Pierre d'amélioration d'armure
AUCTION_HOUSE_TYPE_BLESSED_ACCESSORY_ENCHANT_SCROLL,Parchemin béni : accessoire
AUCTION_HOUSE_TYPE_BLESSED_ARMOR_ENCHANT_SCROLL,Parchemin béni : armure
AUCTION_HOUSE_TYPE_BLESSED_WEAPON_ENCHANT_SCROLL,Parchemin béni : arme
AUCTION_HOUSE_TYPE_BOW,Arc
AUCTION_HOUSE_TYPE_DAGGER,Dague
AUCTION_HOUSE_TYPE_DUALSWORD,Doubles lames
AUCTION_HOUSE_TYPE_ENCHANT_MISC_ALL,Tous les matériaux de perfectionnement
AUCTION_HOUSE_TYPE_HERB,Herbe
AUCTION_HOUSE_TYPE_HP_PORTION,Potion de PV
AUCTION_HOUSE_TYPE_MONSTER_CORE,@AUCTION_GROUP_MONSTERCORE
AUCTION_HOUSE_TYPE_MP_PORTION,Potion de PM
AUCTION_HOUSE_TYPE_RUNE_PIECE,Fragment de rune
AUCTION_HOUSE_TYPE_SKILL_BOOK_PAGE,Page de Parchemin oublié
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_ALL,Tous les Cristaux d'âme
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_BLACK,Cristal d'âme de PRÉ
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_BLUE,Cristal d'âme d'esquive
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_GREEN,Cristal d'âme de PV
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_INDIGO,Cristal d'âme de résilience
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_ORANGE,Cristal d'âme de pénétration
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_PURPLE,Cristal d'âme de PM
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_RED,Cristal d'âme d'ATQ CRIT
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_WHITE,Cristal d'âme d'ATQ
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_YELLOW,Cristal d'âme de DÉF
AUCTION_HOUSE_TYPE_SOUL_SHOT,Trait d'âme
AUCTION_HOUSE_TYPE_SPEAR,Lance
AUCTION_HOUSE_TYPE_STAFF,Bâton
AUCTION_HOUSE_TYPE_SWORD,Épée et bouclier
AUCTION_HOUSE_TYPE_WEAPON_ALL,Toutes les armes
AUCTION_HOUSE_TYPE_WEAPON_ENCHANT_SCROLL,Parchemin : arme
AUCTION_HOUSE_TYPE_WEAPON_UPGRADE_STONE,Pierre d'amélioration d'arme
AUCTION_HOUSE_UPGRADE_LEVEL,+[UpgradeLevel]
AUCTION_ITEM_SEARCH_BUTTON,Rechercher les objets
AUCTION_MARKET_LOG_EMPTY,Aucun historique de transaction.
AUCTION_REGISTERD_NONE,Aucun objet dans la liste.
AUCTION_SEARCH_CONDITION,Critères de recherche
AUCTION_SEARCH_GUIDE,Aucun résultat pour votre recherche.
AUCTION_SUB_GROUP_ACCESSORYENCHANTSCROLL,Parchemin : accessoire
AUCTION_SUB_GROUP_ACCESSORYUPGRADESTONE,@AUCTION_HOUSE_TYPE_ACCESSORY_UPGRADE_STONE
AUCTION_SUB_GROUP_ANTICRITICAL,Résistance aux CRIT
AUCTION_SUB_GROUP_ANTTUNNEL1,Nid de fourmis 1
AUCTION_SUB_GROUP_ANTTUNNEL2,Nid de fourmis 2
AUCTION_SUB_GROUP_ARMOR,@AUCTION_HOUSE_TYPE_ARMOR
AUCTION_SUB_GROUP_ARMORENCHANTSCROLL,@AUCTION_HOUSE_TYPE_ARMOR_ENCHANT_SCROLL
AUCTION_SUB_GROUP_ARMORUPGRADESTONE,@AUCTION_HOUSE_TYPE_ARMOR_UPGRADE_STONE
AUCTION_SUB_GROUP_ATTACKPOWER,ATQ
AUCTION_SUB_GROUP_ATTACKPOWERELIXIR,Élixir d'ATQ
AUCTION_SUB_GROUP_BLESSEDACCESSORYENCHANTSCROLL,Parchemin béni : accessoire
AUCTION_SUB_GROUP_BLESSEDARMORENCHANTSCROLL,Parchemin béni : armure
AUCTION_SUB_GROUP_BLESSEDWEAPONENCHANTSCROLL,Parchemin béni : arme
AUCTION_SUB_GROUP_BLUEHERB,Herbe bleue
AUCTION_SUB_GROUP_BLUERECIPE,Essence d'élixir de PM
AUCTION_SUB_GROUP_BOOTS,Bottes
AUCTION_SUB_GROUP_BOW,@AUCTION_HOUSE_TYPE_BOW
AUCTION_SUB_GROUP_CRITICAL,CRIT
AUCTION_SUB_GROUP_CRUMASWAMP,Marais de Cruma
AUCTION_SUB_GROUP_CRUMATOWER2,Tour de Cruma 2
AUCTION_SUB_GROUP_CRUMATOWER3,Tour de Cruma 3
AUCTION_SUB_GROUP_DAGGER,@AUCTION_HOUSE_TYPE_DAGGER
AUCTION_SUB_GROUP_DEATHCOASTALFOG,Rivages de brume mortelle
AUCTION_SUB_GROUP_DEFENSEPOWER,DÉF
AUCTION_SUB_GROUP_DEFENSEPOWERELIXIR,Élixir de DÉF
AUCTION_SUB_GROUP_DEVILISLE,Île du diable
AUCTION_SUB_GROUP_DODGE,Esquive
AUCTION_SUB_GROUP_DRAGONVALLEY,Vallée draconique
AUCTION_SUB_GROUP_DUALSWORD,@AUCTION_HOUSE_TYPE_DUALSWORD
AUCTION_SUB_GROUP_EARRING,Boucles d'oreilles
AUCTION_SUB_GROUP_ELVENRUINS1,Ruines elfiques 1
AUCTION_SUB_GROUP_ELVENRUINS2,Ruines elfiques 2
AUCTION_SUB_GROUP_ETC,@AUCTION_GROUP_ETC
AUCTION_SUB_GROUP_GIRANDOMINION,Domaine de Giran
AUCTION_SUB_GROUP_GLOVES,Gants
AUCTION_SUB_GROUP_GLUDINMAINROAD,Grand chemin de Gludin
AUCTION_SUB_GROUP_GLUDIOPLAIN,Plaines de Gludio
AUCTION_SUB_GROUP_HELMET,Casque
AUCTION_SUB_GROUP_HIGHHPPOTION,Potion de PV supérieure
AUCTION_SUB_GROUP_HIGHMPPOTION,Potion de PM supérieure
AUCTION_SUB_GROUP_HIT,PRÉ
AUCTION_SUB_GROUP_HP,PV
AUCTION_SUB_GROUP_HPELIXIR,Élixir de PV
AUCTION_SUB_GROUP_HPPOTION,Potion de PV
AUCTION_SUB_GROUP_IVORYTOBASEMENT1,Tour d'ivoire 1
AUCTION_SUB_GROUP_IVORYTOBASEMENT2,Tour d'ivoire 2
AUCTION_SUB_GROUP_IVORYTOBASEMENT3,Tour d'ivoire 3
AUCTION_SUB_GROUP_IVORYTOBASEMENT_CONFLICT,Laboratoire de la Tour d'ivoire
AUCTION_SUB_GROUP_IVORYTOWER,Territoire conquis de la Tour d'ivoire
AUCTION_SUB_GROUP_LANDOFSTOPPEDTIME,Terres éternelles
AUCTION_SUB_GROUP_SECRETFOREST1,Canopée de la Forêt des secrets
AUCTION_SUB_GROUP_SECRETFOREST2,Sous-bois de la Forêt des secrets
AUCTION_SUB_GROUP_SECRETFOREST_CONFLICT,Site du massacre de la Forêt des secrets
AUCTION_SUB_GROUP_MPELIXIR,Élixir de PM
AUCTION_SUB_GROUP_MPPOTION,Potion de PM
AUCTION_SUB_GROUP_NECKLACE,Collier
AUCTION_SUB_GROUP_NORTHWIND,Plateau du mistral
AUCTION_SUB_GROUP_PASTURE,Plaines de Dion
AUCTION_SUB_GROUP_PEAKSOFSTRUGGLE,Sommet de la dissonance
AUCTION_SUB_GROUP_PENETRATION,Pénétration
AUCTION_SUB_GROUP_PROTECTIONJEWEL,Protection de Maphr
AUCTION_SUB_GROUP_PURPLEHERB,Herbe pourpre
AUCTION_SUB_GROUP_PURPLERECIPE,ATQ essence d'élixir
AUCTION_SUB_GROUP_REDHERB,Herbe rouge
AUCTION_SUB_GROUP_REDRECIPE,Essence d'élixir de PV
AUCTION_SUB_GROUP_RESILIENCE,Résilience
AUCTION_SUB_GROUP_RING,Anneau
AUCTION_SUB_GROUP_ROADSIDEOFDEATH,Nécropole hantée
AUCTION_SUB_GROUP_RUNEPIECE,@AUCTION_HOUSE_TYPE_RUNE_PIECE
AUCTION_SUB_GROUP_SCREAM,Terres de clameur
AUCTION_SUB_GROUP_SKILLBOOK,Parchemin oublié
AUCTION_SUB_GROUP_SKILLBOOKPAGE,@AUCTION_HOUSE_TYPE_SKILL_BOOK_PAGE
AUCTION_SUB_GROUP_SOULSHOT,@AUCTION_HOUSE_TYPE_SOUL_SHOT
AUCTION_SUB_GROUP_SPEAR,@AUCTION_HOUSE_TYPE_SPEAR
AUCTION_SUB_GROUP_STAFF,@AUCTION_HOUSE_TYPE_STAFF
AUCTION_SUB_GROUP_SWORD,@AUCTION_HOUSE_TYPE_SWORD
AUCTION_SUB_GROUP_TALKINGSISLANDEASTERN,Île du discours de l'Est
AUCTION_SUB_GROUP_TALKINGSISLANDEASWESTERN,Île du discours de l'Ouest
AUCTION_SUB_GROUP_TELEPORTSCROLL,Parchemin d'évasion
AUCTION_SUB_GROUP_WASTELAND,Terres désolées
AUCTION_SUB_GROUP_WEAPONENCHANTSCROLL,@AUCTION_HOUSE_TYPE_WEAPON_ENCHANT_SCROLL
AUCTION_SUB_GROUP_WEAPONUPGRADESTONE,@AUCTION_HOUSE_TYPE_WEAPON_UPGRADE_STONE
AUCTION_SUB_GROUP_WINDAWOOD,Manoir de Windawood
AUCTION_SUB_GROUP_YELLOWHERB,Herbe jaune
AUCTION_SUB_GROUP_YELLOWRECIPE,DÉF essence d'élixir
AUCTION_SUB_GROUP_QUESTSCROLL,Parchemin de quête
AUCTION_SUB_GROUP_SUMMONGEM,Pierre d'invocation maléfique
AUCTION_SUB_GROUP_LECIPE,Recette
AUCTION_SUB_GROUP_EquipmemtMaterial,Matériau
AUCTION_SUB_GROUP_UpgradeCrystal,Débris
AUCTION_SUB_GROUP_ABILITYSTONE,Pierre d'attribut
AUCTION_SUB_GROUP_LIMITBREAK,Pierre de revalorisation
AUCTION_SUB_GROUP_PetEquipment,Équip.
AUCTION_SUB_GROUP_PetFood,Pierre d'évolution
AUCTION_SUB_GROUP_PetSummonStone,Pierre d'invocation
AUCTION_SUB_GROUP_PetEquipmentEnchantMaterial,@AUCTION_GROUP_ENCHANT
AUCTION_SUB_GROUP_PetEtc,@AUCTION_GROUP_ETC
AUCTION_SUB_GROUP_WEAPONMATERIAL,Vernis d'arme
AUCTION_SUB_GROUP_ARMORMATERIAL,Vernis d'armure
AUCTION_SUB_GROUP_ACCESSORYMATERIAL,Vernis d'accessoire
AUCTION_SUB_GROUP_BUFFSCROLL,Parchemin de buff
AUCTION_TRADE_CONTENTS,État de transaction
AUCTION_TRADE_TIME,Période de transaction
AUTO_COMBAT_RADIUS_MAX,Illimité
AUTO_COMBAT_RADIUS_MAXIMUM,Loin
AUTO_COMBAT_RADIUS_MEDIUM,Proche
AUTO_COMBAT_RADIUS_MIN,"Corps-
à-corps"
AUTOPANEL_HP_POTION,Potion de PV
AUTOPANEL_MP_POTION,Potion de PM
AUTOPANEL_QUEST,Progression auto.
AUTOPANEL_SOULSHOT,@AUCTION_HOUSE_TYPE_SOUL_SHOT
BIDDING_MAXVALUE_NOTIFY,Le montant de l'enchère est supérieur aux fonds dont vous disposez.
BIDDING_MINVALUE_NOTIFY,Vous devez saisir un montant supérieur au prix d'enchère minimum.
BLACKSMITH_ABILILTY,"L'équipement utilisé comme matériau sera consumé.
Continuer le perfectionnement d'attribut ?"
BLACKSMITH_ABILILTY_BIND,"Vous avez sélectionné un équipement non échangeable. Cet équipement deviendra non échangeable et l'objet utilisé comme matériau disparaîtra.
Continuer le perfectionnement d'attribut ?"
BLACKSMITH_ABILILTY_ENCHANT,"Vous avez sélectionné un équipement perfectionné en tant que matériau. L'équipement utilisé comme matériau et son niveau de perfectionnement seront consumés.
Continuer le perfectionnement d'attribut ?"
BLACKSMITH_ABILILTY_LIMIT_GRADE,Le perfectionnement d'attribut n'est pas disponible pour l'équipement ne comportant pas d'attribut.
BLACKSMITH_ABILILTY_SOULCRYSTAL,"L'équipement que vous avez sélectionné est équipé d'un Cristal d'âme. L'équipement et les Cristaux d'âme utilisés en tant que matériaux seront consumés.
Continuer le perfectionnement d'attribut ?"
BLACKSMITH_COMPOSITE,"L'équipement utilisé comme matériau sera consumé.
Continuer la fusion ?"
BLACKSMITH_COMPOSITE_BIND,"Vous avez sélectionné un équipement non échangeable. Cet équipement deviendra non échangeable et l'objet utilisé comme matériau disparaîtra.
Continuer la fusion ?"
BLACKSMITH_COMPOSITE_ENCHANT,"Vous avez sélectionné un équipement perfectionné en tant que matériau. L'équipement utilisé comme matériau et son niveau de perfectionnement seront consumés.
Continuer la fusion ?"
BLACKSMITH_COMPOSITE_LIMIT_GRADE,Les objets de qualité [GradeName] ne peuvent pas être fusionnés.
BLACKSMITH_COMPOSITE_LIMIT_LEVEL,L'objet n'est pas au niveau max. et ne peut pas être fusionné.
BLACKSMITH_COMPOSITE_SOULCRYSTAL,"L'équipement que vous avez sélectionné est équipé d'un Cristal d'âme. L'équipement et les Cristaux d'âme utilisés en tant que matériaux seront consumés.
Continuer la fusion ?"
BLACKSMITH_ENCHANT_REQUIRED_COUNT,Parchemins requis : [Count]
BLACKSMITH_LEVELUP,"L'équipement utilisé comme matériau sera consumé.
Continuer le développement ?"
BLACKSMITH_LEVELUP_BIND,"Vous avez sélectionné un équipement non échangeable. Cet équipement deviendra non échangeable et l'objet utilisé comme matériau disparaîtra.
Continuer le développement ?"
BLACKSMITH_LEVELUP_ENCHANT,"Vous avez sélectionné un équipement perfectionné en tant que matériau. L'équipement utilisé comme matériau et son niveau de perfectionnement seront consumés.
Continuer le développement ?"
BLACKSMITH_LEVELUP_HIGH_GRADE,"Vous avez sélectionné un équipement de haute qualité comme matériau. Tous les équipements utilisés comme matériaux disparaîtront.
Continuer le développement ?"
BLACKSMITH_LEVELUP_LIMIT_MAX_LEVEL,L'objet a atteint le niveau max. et ne peut être davantage développé.
BLACKSMITH_LEVELUP_SOULCRYSTAL,L'équipement que vous avez sélectionné est équipé d'un Cristal d'âme. L'équipement et les Cristaux d'âme utilisés en tant que matériaux seront consumés.
BLACKSMITH_LIMITBREAK,"L'équipement utilisé en tant que matériau sera consumé.
Continuer la revalorisation ?"
BLACKSMITH_LIMITBREAK_BIND,"Vous avez sélectionné un équipement non échangeable. Cet équipement deviendra non échangeable et l'objet utilisé comme matériau disparaîtra.
Continuer la revalorisation ?"
BLACKSMITH_LIMITBREAK_ENCHANT,@BLACKSMITH_ABILILTY_ENCHANT
BLACKSMITH_LIMITBREAK_LIMIT_GRADE,"La qualité de l'objet est trop basse pour pouvoir être revalorisé.
La revalorisation est disponible pour la qualité SR."
BLACKSMITH_LIMITBREAK_LIMIT_LEVEL,L'objet n'est pas au niveau max. Il ne peut pas être revalorisé.
BLACKSMITH_LIMITBREAK_SOULCRYSTAL,"L'équipement que vous avez sélectionné est équipé d'un Cristal d'âme. L'équipement et les Cristaux d'âme utilisés en tant que matériaux seront consumés.
Continuer la revalorisation ?"
BLACKSMITH_SAFESTONE_NOT_ENOUGH,Protections de Maphr insuffisantes.
BLACKSMITH_SAFESTONE_NOT_NEED,Vous n'avez pas besoin de Protection de Maphr quand le taux de réussite du perfectionnement est de 100 %.
BLACKSMITH_TARGET_NONE,Cible non valide.
BLACKSMITH_UPGRADE_BIND,"Vous avez sélectionné un équipement non échangeable. L'équipement cible deviendra non échangeable.
Continuer l'amélioration ?"
BLACKSMITH_UPGRADE_LIMIT_GRADE,Les objets de qualité [GradeName] ne peuvent pas être améliorés.
BLACKSMITH_UPGRADE_LIMIT_LEVEL,L'objet n'est pas au niveau max. et ne peut pas être amélioré.
CAHT_PROMOTE_ADMISSION,Rejoindre le groupe
CHAT_PROMOTE_PARTY_DUNGEON,Recrutement de membres de groupe pour : <FontParty>[AdventureName]</> <FontRed>([Difficulty])</>.<FontYellow>[PartyName]</>
CHAT_PROMOTE_PARTY_BOSSRAID,Recrutement de membres de groupe pour vaincre : <FontRed>[NpcName]</>.<FontYellow>[PartyName]</>
CHAT_PROMOTE_PARTY_GATHERING,Recrutement de membres de groupe pour une extraction : <FontParty>[DungeonName]</>.<FontYellow>[PartyName]</>
CHAT_PROMOTE_PARTY_PARTYDUNGEON,Recrutement de membres de groupe pour la faille temporelle : <FontYellow>[DungeonName]</><FontRed>([Difficulty])</>.
CHAT_PROMOTE_PARTY,Recrutement de membres de groupe pour : <FontYellow>[PartyName]</>.
CAHT_PROMOTE_GUILD,<FontGuild>[GuildName]</> recrute des membres de clan.
CHAT_PROMOTE_BOSS_SUMMONS,Bataille d'invocation pour le boss <FontBlue>[BossName]</> ([Name])
CHAT_PROMOTE_GUILD_DUNGEON,Demande de soutien de <FontParty>[GUILDNAME]</> pour conquête du donjon <FontYellow>[DungeonName]</><FontRed> ([Difficulty])</>.
CHAT_PROMOTE_GUILD_SEARCH,Espère rejoindre <FontYellow>[PromoteMessage]</ le clan.
CHAT_NEED_SELECT,Sélectionnez la discussion rapide pour l'utiliser.
CHAT_GUILDNOTICE_EMPTY,Il n'y a aucune notification de clan.
CHAT_BLOCK_ME,"[NAME]
a été bloqué(e)."
CHAT_BLOCK_YOU,"Impossible d'entamer
une discussion privée avec [NAME]."
CASTLE_FESTIVAL_COUPON_CHANGE_GUIDE,Récupérez des Tickets à échanger contre un Bon de festival.
CASTLE_FESTIVAL_OFF_NOTICE,"Collectez des tickets de festival du Siège
et devinez l'identité du clan victorieux."
CASTLE_FESTIVAL_ENTRY,Entrer
CASTLE_FESTIVAL_RETRY,Entrer à nouveau
CASTLE_FESTIVAL_GUILDINFO,Situation du clan participant au Siège de château
CASTLE_FESTIVAL_TIP,"Utilisez les tickets récupérés sur les monstres pendant le festival pour deviner qui est le dirigeant du Siège de château.
Obtenez des cadeaux si vous avez trouvé quel clan allait conquérir le château !"
CASTLE_SIEGE,Siège de château
CASTLE_SIEGE_BIDDING_INFO,
CASTLE_SIEGE_BIDDING_LABEL,Détails de l'enchère
CASTLE_SIEGE_BIDDING_NOTHING,Aucun détail d'enchère.
CASTLE_SIEGE_BIDDING_RANK,Clan participant au Siège de château
CASTLE_SIEGE_CASTELAN,Propriétaire du château
CASTLE_SIEGE_EMPTY,Aucun propriétaire
CASTLE_SIEGE_EMPTY_GUIDE,"Le château n'a aucun propriétaire.
Vous pouvez vous emparer du château pendant le Siège de château."
CASTLE_SIEGE_ENTER,Accéder au Siège de château
CASTLE_SIEGE_FESTIVAL,Festival du Siège de château
CASTLE_SIEGE_FESTIVAL_DESC,"1. <FontBlue>Tuez des monstres</> lors du festival pour obtenir des Tickets.
2. Vous pouvez échanger des Tickets contre des Bons.
3. Si <FontBlue>le clan inscrit sur votre Bon s'empare d'un château</>, vous recevez le prix indiqué.
4. Les Bons de meilleure <FontBlue>qualité</> vous octroieront de meilleures récompenses.
5. Vous pouvez <FontBlue>essayer</> d'obtenir le Bon lié au clan et au prix que vous désirez."
CASTLE_SIEGE_FESTIVAL_GIFTCARD_DUIDE,Notez que tout Ticket non utilisé disparaîtra au début de Siège de château.
CASTLE_SIEGE_FESTIVAL_NAME,Bon de festival du Siège de château
CASTLE_SIEGE_FESTIVAL_BREAK,"Ce clan a été
dissout."
CASTLE_SIEGE_GUILD_EMPTY,Aucun clan participant
CASTLE_SIEGE_GUILD_INFO,[GuildName] niv. [Level]
CASTLE_SIEGE_MINIMUM_BIDDING_VALUE,Enchère min.
CASTLE_SIEGE_MY_BIDDING_RANK,Mon rang d'enchère
CASTLE_SIEGE_NONE_BID_TIME,Non disponible
CASTLE_SIEGE_NONE_FESTIVAL_TIME,Non disponible
CASTLE_SIEGE_RANK,Rang [Rank]
CASTLE_SIEGE_SHORTCUTS_GUILD,Accéder au clan
CASTLE_SIEGE_STARTTIME,[D]/[M] [H]:[m]
CASTLE_SIEGE_STARTTIME_LABEL,Début du Siège de château
CASTLE_SIEGE_STRUCTURE,Plan du château
CASTLE_SIEGE_WARPGUIDE,Déplacement automatique dans %d s.
CASTLE_UPGRADE_INVALID,Vous ne possédez aucun château.
CASTLE_UPGRADE_MAX_LEVEL,Déjà amélioré au niveau max.
CASTLE_UPGRADE_NAME_LEVEL,[Name] niv. [Level]
CASTLESIEGE_DESTROY_DEFENSETOWER,T. de DÉF
CASTLESIEGE_DESTROY_GATE,Porte du château détruite
CASTLESIEGE_DESTROY_GUARDTOWER,Tour de contrôle détruite
CASTLESIEGE_DESTROY_OFFENSETOWER,Détruire le QG du siège
CASTLESIEGE_RESULT_DEFENCE_WIN,[GuildName] a défendu [CastleName].
CASTLESIEGE_RESULT_OFFENCE_WIN,[GuildName] a réussi à prendre [CastleName].
CASTLESIEGE_RESULT_OFFENCE_LOSE,[GuildName] n'a pas réussi à prendre [CastleName].
CASTLESIEGE_RESULT_REWARD_DESC,Le chef de clan [CharacterName] obtiendra [GemValue] Diamants en cas de victoire.
CASTLESIEGE_TAKEBACK_GUARDTOWER,Tour de contrôle restaurée
CHANNEL_CANNOT_MOVE,Entrée impossible en raison d'une surcharge.
CHANNEL_HEAVY_TRAFFIC,Actuel : <FontRed>Surchargé</>/<FontYellow>[WorldName] Canal [ChannelId]</>
CHANNEL_IMPORT_MESSAGE,"[Name]
Voulez-vous charger des données de jeu ?"
CHANNEL_IMPORT_NOTICE,"Les données ([Name]) peuvent être chargées
grâce au compte associé."
CHANNEL_IMPORT_NOTICE_NOT_SAVED,Votre compte actuel n'a pas été sauvegardé. Votre personnage sera écrasé. Associez votre compte pour sauvegarder vos données de jeu.
