Id,EffectTypeName
142211,Fracas puissant
142221,Attaque bondissante : renversement
142223,@142221
142231,"Nain furieux : augmentation de l'ATQ, réduction de la DÉF"
142311,
142313,Ruée sanglante : réduction de RÉSIST aux CRIT
142321,
142322,Étoile sonique : réduction de la PRÉ
142323,Étoile sonique : silence
142331,Recherche d'Adena : augmentation des gains d'Adena
142411,Tir explosif
142412,Tir explosif : renversement
142413,Tir explosif : DÉG sur la durée
142421,Tir d'esquive
142422,Tir d'esquive : ralentissement
142423,Tir d'esquive : augmentation de la portée
142511,
142513,@112323
142521,
142531,Combattant de l'intérieur : amplification des attaques de base du groupe
142611,@132613
142612,Protection divine : augmentation de la DÉF
142621,Sol
142631,Grande vitalité : augmentation des PV max. du groupe
210011,Augmentation de l'ATQ
211111,@210011
211121,Réduction des DÉG
211211,Augmentation de l'ATQ des armes
211221,Taux d'aug. d'esquive
211311,@210011
211321,Augmentation des DÉG
220011,@210011
221111,@210011
221121,@211121
221211,@211211
221221,@211221
221311,@210011
221321,@211321
230011,@210011
231111,@210011
231121,@211121
231211,@211211
231221,@211221
231311,@210011
231321,@211321
240011,@210011
241111,@210011
241121,@211121
241211,@211211
241221,@211221
241311,@210011
241321,@211321
202111,Augmentation de la DÉF
202121,Augmentation des gains d'aggro
202122,Augmentation des DÉG des monstres
202123,Réduction des DÉG des monstres
202211,@210011
202311,Augmentation de la vitesse
202411,Augmentation de la précision
202511,Augmentation des DÉG CRIT
202611,Augmentation des PV max.
212111,Chance de déviation
212112,Taux de réduction des dégâts de déviation
212113,DÉFP
212114,DÉFM
212211,@210011
212221,Maîtrise du combat
212311,Tps de recharge des compétences
212312,@210011
212321,Amélioration de l'ATQ CRIT : taux de CRIT
212322,Amélioration de l'ATQ CRIT : faible augmentation des DÉG
212411,Ralentissement
212412,Ralentissement perfectionné : DÉG. saignement
212511,@210011
212611,Augmentation de la DÉF en fonction du nombre de membres dans le groupe
212621,Soin léger houleux : faible soin
222113,@211221
222121,@212111
222122,@212112
222123,@212113
222124,@212114
222211,Augmentation du taux de CRIT
222221,@212221
222311,Augmentation de la VIT d'ATQ
222321,Taux de CRIT : forte augmentation du taux de CRIT (passive)
222411,Augmentation des DÉG d'attaque normale
222511,Augmentation de l'ATQ des cibles lentes
222521,Attaque avec soin léger : les attaques ont une chance de soigner.
222611,@211221
232111,Augmentation du drainage de PV
232211,Augmentation des DÉG CRIT
232221,@212221
232311,@210011
232321,Puissance critique
232322,DÉG de saignement suppl.
232411,Augmentation du taux de précision
232412,Régénération des PM
232511,@232211
232521,Soin léger assaillant : soin léger
232611,Augmentation du taux de drainage de PV du groupe
242111,@212111
242112,@212112
242113,Taux d'aug. des PV max.
242114,@212113
242115,@212114
242121,Dextérité chanceuse : chance de réduire le temps de recharge quand le groupe est attaqué
242122,Dextérité chanceuse : soin léger
242211,@210011
242221,@212221
242231,Berserker chanceux : chance d'augmenter la VIT d'ATQ quand le groupe attaque
242311,@222211
242321,Coup mortel chanceux : CRIT
242322,@222511
242331,Recherche d'Adena : poison
242411,Acrobaties : augmentation du taux d'esquive
242412,Acrobaties : augmentation de la VIT d'ATQ
242421,Pas rapide chanceux : étourdissement
242422,Pas rapide chanceux : Augmentation Réduction
242511,@210011
242521,Défense chanceuse : chance d'augmenter la DÉFP et la DÉFM quand le groupe attaque
242611,Régén. des PV
242621,Soin pur chanceux : soin de groupe en cas de dégâts subis
300011,Bouclier absolu
300021,Pas agile
300031,
300032,immortalité
300041,@111251
300051,@112421
300061,@111241
300071,@112421
300081,Armure de givre
300091,Faux tir d'esquive
300101,Bouclier de mana
300111,@132613
300121,@112421
300131,Réduction du temps de recharge
300141,Dégâts physiques
300142,Dégâts magiques
300143, Débuff
300144,@300143
300151,Dégâts d'étage
300152,Zone de défense : Résistance au débuff
310011,ralentissement
310021,
310022,@11062
310031,
310032,@11062
310041,
310042,@11062
310051,
310052,@11062
310061,
310071,
310081,@300091
350011,
350021,
350031,
350041,
350051,
350061,
350111,
350211,
350311,
351111,
351211,
351221,
351311,
351411,
351511,
351611,
352211,
352311,
353111,
353211,
353311,
353321,
353411,
400011,ATQP
400021,ATQM
400031,Taux d'aug. de l'ATQP
400041,Taux d'aug. de l'ATQM
400051,Puissance d'attaque de base
400061,Taux d'aug. de l'ATQ des membres du groupe
400071,Taux d'aug. de la VIT d'ATQ
400081,Taux d'aug. des DÉG CRIT
400091,Taux de PRÉ CRIT
400101,Taux de résistance aux critiques
400111,DÉGP
400121,DÉGM
400131,DÉF ignorée
400141,Réduction des PV de la cible
400151,Réduction des PV de la cible (%)
400161,@212113
400171,@212114
400181,Taux d'aug. de la DÉFP
400191,Taux d'aug. de la DÉFM
400201,Esquive
400211,Taux d'aug. de l'esquive
400221,Taux d'esquive
400231,Précision
400241,Taux d'aug. de précision
400251,Taux de PRÉ
400261,Taux d'aug. des dégâts
400271,Taux d'aug. des DÉGP
400281,@400271
400291,Taux d'aug. des dégâts sur les cibles ralenties
400301,DÉG ignorant la DÉF
400311,Taux de réduction des dégâts
400321,Taux de réduction des DÉGP
400331,Taux de réduction des DÉGM
400341,Réd. des DÉG fixes
400351,Taux de déviation
400361,Taux de réduction de déviation des dégâts
400371,DÉGP sur la durée
400381,DÉGM sur la durée
400391,Soin des PV en fonction de l'ATQ
400401,Soins sur la durée
400411,Taux d'aug. des agressions
400421,@242611
400431,Drainage de PV
400441,Absorption de PV (compétence active qui vole des PV à l'ennemi)
400451,Absorption de PV (alloue les PV volés à vous et aux membres du groupe)
400461,PV max.
400471,Taux d'aug. des PV max.
400481,PM max.
400491,Taux d'aug. des PM max.
400501,Taux d'aug. de la vitesse
400511,Taux de réduc. coût en PM
400521,Réduction du coût en PM
400531,@232412
400541,@212311
400551,Rictus (augmente l'aggro jusqu'au max.)
400561,Verrouiller la cible
400571,Déplacer la cible
400581,Attirer la cible
400591,Taux de résistance à l'attraction
400601,Taux de résistance à la poussée
400611,Taux d'aug. des gains d'EXP
400621,Taux d'aug. des gains d'Adena
400631,Taux de résist. aux ralentissements
400641,Taux de résist. aux étourdissements
400651,Taux de résistance aux états anormaux
400661,Augmentation de la portée des compétences
400671,Augmentation du nombre d'impacts des compétences
400681,Augmentation de fin du combo
400691,Pénétration
400701,Résilience
400711,Taux de CRIT
400721,Résistance aux CRIT
400731,Taux d'aug. du taux de CRIT
400741,Taux d'aug. de résistance aux critiques
500011,
500021,
500031,
500041,
500051,
500061,
500071,
500081,
500091,Monstre : Magie du vent
500101,
500111,Monstre : magie de feu
500121,
500131,
500141,Monstre : Magie sombre
500151,
500161,
500171,
500181,
500191,
500201,
500211,
500221,
500231,
500241,
500251,
500261,
500271,@500091
500281,
500291,
500301,
500311,
500321,
500331,
500341,
500351,
500361,
500371,
500381,
500391,
500401,
500411,
500421,
500431,
500441,
500451,
500461,
500471,
500481,
500491,
500501,
500511,
500521,
500531,
500541,
500551,
500561,
500571,
500581,
500601,
500611,
500621,
500631,
500641,@500091
500651,
500661,
500671,
500681,
500691,
500701,
500711,
500721,
500731,
500741,
500742,Réduction des DÉG
500751,
500761,
500771,
500781,
500791,
500801,
500811,
500821,
500831,
500841,
500851,
500861,
500871,
500881,Monstre : Boule de feu
500891,
500901,
500911,
500921,
500931,
500941,
500951,
500961,
500971,
500981,
500991,
501001,
501011,
501021,
501031,@500141
501041,
501051,
501061,
501071,
501081,
501091,
501101,
501111,
501121,
501131,
501141,
501151,
501161,
501171,
501181,
501191,
501201,
501211,
501221,
501231,
501241,
501251,
501261,
501271,
501281,
501291,
501301,
501311,
501321,
501331,
501341,
501351,
501361,
501371,
501381,
501391,
501401,
501411,
501421,
501431,
501441,
501451,
501461,
501471,
501481,
501491,
501501,
501511,
501521,
501531,
501541,
501551,
501561,
501571,
501581,
501591,
501601,
501611,
501621,
501631,
501641,
501651,
501661,
501671,
501681,
501691,
501701,
501711,
501721,
501731,
501741,
501751,
501761,
501771,
501781,
501791,
501801,
501811,
501821,
501831,
501841,
501851,
501861,Projectile de la Tour de contrôle de l'attaquant
501871,
501881,
501891,
501892,Saignement
5018911,
501901,
501911,
580011,
580021,
580031,Champ foudroyant
580041,@500881
580051,
580061,
580111,
580121,@500091
580211,Monstre : Missile d'énergie
580221,Monstre : Double tir
580231,
580241,
580311,
580321,@580221
580331,
580341,
580411,
580511,@500881
580611,
580711,
580721,Monstre : Magie de la terre
580811,@500141
580911,
581011,@500091
581111,
581211,
581311,
581411,@580211
581511,
581521,
581531,
581611,
581621,
581631,
581641,
600011,
600021,
600031,
600041,
600051,
600061,
600071,
600081,
600091,
600101,
600111,
600121,
600131,
600141,
600151,
600161,
600171,
600181,
600191,
600201,
600211,
600221,
600231,
600241,
600251,
600261,
600271,
600281,
600291,
600301,
600311,
600321,
600331,
600341,
600351,
600361,
600371,
600381,
600391,
600401,
600411,
600421,
600431,
600441,
600451,
600461,
600471,
600481,
600491,
600501,
600511,
600521,
600531,
600541,
600551,
600561,
600571,
600581,
600591,
600601,
600611,
600621,
600631,
600641,
600651,
600661,
600671,
600681,
600691,
600701,
600711,
600721,
600731,
600741,
600751,
600761,
600771,
600781,
600791,
600801,
600811,
600821,
600831,
600841,
600851,
600861,
600871,
600881,
600891,
600901,
600911,
600921,
600931,
600941,
1600181,
1600321,
1600331,
1600561,
600951,
600961,
600971,
600981,
600991,Monstre de l'Île du discours : saignement
600992,
601001,Coup de faux ténébreuse
601011,
601021,
601031,Compétence factice
601041,
601042,@11062
601051,
601061,@132613
601071,@111321
601081,
601082,Étoile sonique : rigide
601091,@111241
601101,Tempête d'ouragans
601111,@132511
601121,Champ foudroyant : en cas d'apparition
601122,@11062
601131,Frappe de tempête
601132,@11062
601133,Drainage de PV
601141,Fente fluide
601142,
601143,@601133
601151,
601161,@580031
601171,
601172,@11062
601181,@202111
601211,
601221,
710111,
710121,
710122,@11062
710131,
710132,@11062
710211,
710221,
710222,@11062
710231,
710232,Écho critique
710311,
710321,@601001
710331,
710411,
710421,
710422,@11062
710431,
710432,@11062
710511,
710521,
710522,@501892
710531,
710611,
710621,
710622,@501892
710623,@11062
710631,
710711,
710721,
710731,
711111,
711121,
711122,@11062
711131,
711132,@11062
711211,
711221,
711222,@11062
711231,
711232,@710232
711311,
711321,@601001
711331,
711411,
711421,
711422,@11062
711431,
711432,@11062
711511,
711521,
711522,@501892
711531,
711611,
711621,
711622,@501892
711623,@11062
711631,
711711,
711721,
711731,
712111,
712121,
712122,@11062
712131,
712132,@11062
712211,
712221,
712222,@11062
712231,
712232,@710232
712311,
712321,@601001
712331,
712411,
712421,
712422,@11062
712431,
712432,@11062
712511,
712521,
712522,@501892
712531,
712611,
712621,
712622,@501892
712623,@11062
712631,
712711,
712721,
712731,
713111,
713121,
713122,@11062
713131,
713132,@11062
713211,
713221,
713222,@11062
713231,
713232,@710232
713311,
713321,@601001
713331,
713411,
713421,
713422,@11062
713431,
713432,@11062
713511,
713521,
713522,@501892
713531,
713611,
713621,
713622,@501892
713623,@11062
713631,
713711,
713721,
713731,Compétence de Boreas 02
714111,
714121,
714122,@11062
714131,
714132,@11062
714211,
714221,
714222,@11062
714231,
714232,@710232
714311,
714321,@601001
714331,
714411,
714421,
714422,@11062
714431,
714432,@11062
714511,
714521,
714522,@501892
714531,
714611,
714621,
714622,@501892
714623,@11062
714631,
714711,
714721,
714731,@713731
720111,
500591,
5005911,
720211,
720212,@112323
720221,
720222,Poison
720231,
720241,Invisible
720242,Invincible
720243,@112323
720251,Augmentation ATQP
720261,
720262,
720271,
720272,
7202711,
7202712,
720281,
720282,
720291,@132613
720301,
721211,
721221,
721222,@720222
721231,
7212411,
721241,
721251,
721261,
721271,
721281,
721291,
1720211,
1720212,@112323
1720221,
1720222,@720222
1720231,
1720241,
1720251,
1720252,@720222
1720261,
1720262,@720222
1720271,
1720272,@720222
1720281,
1720282,
1720283,
1720291,
17203101,
17203102,
17203111,
17203121,
17203131,
17203141,
17203151,
17203161,
17203171,@720241
17203172,@720242
17203181,
17203191,
17203201,
721301,
721311,
721312,
721321,Lien
721331,@132613
721332,@132613
721341,
17200011,
17200021,
17200022,Poison
17200031,
17200032,Flaque de poison
17200033,@112323
17200034,Poison
17200041,
17200042,Poison
17200051,
17200052,Poison
17200061,
17200062,Poison
17200071,
17200081,
17200091,@720251
720311,
7203111,
720321,Bouclier
720331,
720332,
720341,
720342,@112412
720351,@210011
720352,Augmentation VIT d'ATQ
7203531,Rage folle
720361,
720362,@601133
7203611,
7203612,@601133
720371,
720372,
720373,@112323
7203711,
7203712,
7203713,@112323
720381,
720382,Augmentation de DÉF
720383,Dégâts d'étage supplémentaires après la compétence
7204011,@720383
7204021,@720383
720391,Réinitialisation du temps de recharge (compétence factice pour l'invocation de monstres)
1720311,
1720321,@720321
1720331,
1720332,
1720341,
1720351,Buff augmentation ATQ
1720361,Retire le buff d'amélioration
1720381,
730111,DÉG ignorant la DÉF
730121,
730131,
730211,@210011
730411,Orfen : affaiblissement
730421,@142621
730431,Buff
740111,
740112,Racines mortelles : renversement
740121,
740211,
740212,@501892
740221,Drainage de sang : soins sur la durée (%)
740311,
740321,
740411,
740421,Malédiction infernale : flammes
740511,Fosse empoisonnée
740521,
740611,Onde électrique
740621,
740711,Marécage de la malveillance
740721,
740722,Frappe de la queue : ralentissement
740811,
740812,@11062
740821,Surchauffe : augmentation de l'ATQ
740822,Surchauffe : augmentation de la vitesse
740823,Surchauffe : réduction de la DÉF
740831,@740821
740832,@740822
740833,@740823
740841,@740821
740842,@740822
740843,@740823
740851,@740821
740852,@740822
740853,@740823
740911,
740913,Regard pétrifiant : augmentation des dégâts subis
740921,
740922,Cumul de buffs aveugle
740931,
740941,
741011,
741021,
741111,
741112,
741121,
741122,@11062
741211,
741221,
741222,Fracas terrestre
741311,
741312,
741321,
741322,
741323,
741331,
750161,
750171,
750181,
750191,
750291,
750381,
750441,
750451,
750601,
750611,
750661,
750981,
760011,
760021,
760031,
760041,
760051,
760061,
760071,
760081,
760091,Monstre : Épieu de glace
760101,
760111,@580721
760121,
760131,
760141,@500141
760151,
760161,
760171,
760181,
760191,
760201,
760211,
760221,
760231,
760241,
760251,
760261,
760271,@500091
760281,
760291,
760301,
760311,
760321,
760331,
760341,
760351,
760361,
760371,
760381,
760391,
760401,
760411,
760421,
760431,
760441,
760451,
760461,
760471,
760481,
760491,
760501,
760511,
760521,
760531,
760541,
760551,
760561,
760571,
760581,
760591,
760601,
760611,
760621,
760631,
760641,@500091
760651,
760661,
760671,
760681,
760691,
760701,
760711,
760721,
760731,
760741,
760751,
760761,
760771,
760781,
760791,
760801,
760811,
760821,
760831,
760841,
760851,
760861,
760871,
760881,@500881
760891,
760901,
760911,
760921,
760931,
760941,
760951,
760961,
760971,
760981,
760991,
761001,
761011,
761021,
761031,@500141
761041,
761051,
770011,
770021,
770031,
770041,
770042,Poison
770051,
770052,@112323
770061,
770062,Poison
770071,
770072,@112323
770081,
770091,
770101,
770111,
770121,
770122,Poison
770131,
770141,
770151,
770152,@112323
770161,
770162,@501892
770171,
770181,
770182,@112323
770191,
770192,@112323
770201,
770211,
770221,
770222,Poison
770231,
770241,
770251,
770252,Affaiblissement
770261,
770271,
770272,Affaiblissement
770281,
770282,Affaiblissement
770291,
770292,@112323
770301,
770311,
770312,Poison
770321,
770331,
770341,
770351,
770352,@501892
770361,
770371,
770381,
770382,@112323
770391,
770392,@501892
770401,
770402,Poison
770411,
770412,@112323
770421,
770422,@501892
770431,
770432,Affaiblissement
770441,
770442,@501892
770451,
770452,Poison
770461,
770462,Poison
770471,
770472,@112323
770481,
770491,
770492,@112323
770501,
770502,@501892
770511,
770521,
770522,Poison
770531,
770532,Affaiblissement
770541,
770551,
770561,
770571,
770581,
770591,
770601,
770611,
770621,
770622,Drainage de PV
770631,
770641,
770642,Poison
770651,
770652,@501892
770661,
770662,Drainage de PV
770671,
770681,
770682,@112323
770691,
770701,
770702,@501892
770711,
770712,Poison
770721,
770731,
770732,Poison
770741,
770751,
770761,
770762,Affaiblissement
770771,
770772,Affaiblissement
770781,
770791,
770801,
770811,
770812,Drainage de PV
770821,
770831,
770841,
770851,Projectile
770861,@210011
770871,@400431
800011,Projectile de la tour de défense de l'attaquant
800021,
800031,
800041,
800052,
811161,
811171,
800081,Projectile de la Tour de défense de la forteresse
800082,@800081
800091,Projectile de l'attaquant
800092,@800091
900021,
900031,
1000011,Santé de clan
1000021,Âme de clan
1000031,Bouclier de clan
1000041,Puissance de clan
1000051,Conseils de clan
1000061,Esquive de clan
1000071,Mouvement de clan
1000081,Frappe mortelle de clan
1000091,Taux de CRIT de clan
5000011,Rage d'Eldru
9000011,Force
9056021,Effet d'augmentation du moral
9056041,Effet de Tempête de glace
9056071,Potion d'amplification régén. PV
9056121,Effet de potion anti-magie
9060021,Effet de récupération de PV
3011,Bénédiction du blaireau robuste 1
3021,Bénédiction du blaireau robuste 2
3031,Bénédiction du blaireau robuste 3
3041,
3051,Factionnaire du jardin
3061,Effet du factionnaire du jardin
4011,Source de récupération
4021,Buff Source de récupération
4511,
1500011,
1500021,
1500031,
1501011,
1501021,
1501031,
1501041,
1502011,
1502021,
1502031,
1503011,
1503021,
1503031,
1504011,
1504021,@580031
1505011,
1505021,
1505031,
1506011,
1506021,
1506031,
1507011,
1507021,
1507031,
1508011,
1508021,
1508031,@111331
1509011,
1509021,
1509031,
1510011,
1510021,
1510031,
1511011,
1511021,
1511031,
1512011,
1512021,
1512031,@111311
1512041,
1512051,
1512061,
1513011,
1513021,@111311
1513031,
1513041,
1513051,
1513061,
1513071,@111251
1513081,
1513091,
1513101,
1514011,
1514021,
1514031,
1514041,
1514051,@111241
1515011,
1515021,
1515031,
1516011,
1516021,
1516031,
1516041,
1516051,
1517011,
1517021,
1517031,
1517041,
1517051,
1517061,
1518011,
1518021,
1518031,Missile de glace
1519011,
1519021,@111311
1520011,
1520021,
1520031,
1521011,
1521021,
1521031,
1530011,
1530021,
1530031,
7204111,
7204121,
7204131,
7204141,
720421,
7204311,
7204312,
7204321,
7204322,
7204331,
7204332,
720441,
720451,
720461,
720471,
720472,
720481,
720482,
720511,
720521,
720531,
720541,
720551,
720561,
720571,
720581,
720591,
720601,
502031,
741341,
741342,
741343,
741351,
741352,
741361,
741371,
601361,
601362,
601371,
601372,
601481,
601491,
601501,
601511,
601521,
501921,
601231,
501931,
601241,
601251,
601252,
501941,
501951,
501961,
601261,
501971,
502091,
601271,
601281,
501981,
601291,
501991,
601301,
502001,
601311,
502011,
601321,
601351,
502021,
601331,
601341,
502041,
601381,
601391,
502051,
601401,
601402,
601411,
601412,
502061,
601421,
601431,
502071,
601441,
601451,
502081,
601461,
601462,
601471,
601472,
502101,
601531,
502111,
601541,
601551,
502121,
601561,
601,
602,
701,
702,
703,
704,
502131,
601571,
502141,
601581,
601591,
601601,
601611,
601612,
601621,
601631,
601632,
601641,
601642,
2000011,@211121
2100011,@211321
8010441,
8010461,
8010471,
8010472,
93506,
944091,
805000,
805001,
805002,
805003,
805004,
741131,
741132,
741141,
741142,
741151,
741161,
741171,
741181,
741191,
741201,
7411611,
4110011,
4110021,
4110051,
4110053,
4110061,
4110062,
4110063,
4110064,
4110072,
4110073,
4110083,
4110091,
4110101,
4110111,
4110121,
4110122,
4110151,
4110153,
4110154,
4110161,
4110171,
4110172,
4110173,
4110181,
4110182,
4110191,
4110192,
4110193,
4110194,
4110201,
4110202,
4110203,
4110204,
41102102,
41102103,
4110221,
4110222,@11062
4110251,
4110252,
4110253,
4110281,
4110361,
4110371,
4110381,
4110421,
4110422,
4110423,
4110424,
4120051,
4120053,
4120061,
4120062,
4120063,
4120064,
4120072,
4120073,
4120083,
4120091,
4120101,
4120111,
4120121,
4120122,
4120151,
4120153,
4120154,
4120161,
4120171,
4120172,
4120173,
4120181,
4120182,
4120191,
4120192,
4120193,
4120194,
4120201,
4120202,
4120203,
4120204,
41202102,
41202103,
4120221,
4120222,@11062
4120251,
4120252,
4120253,
4120281,
4120361,
4120371,
4120381,
4120421,
4120422,
4120423,
4120424,
4130021,
4130031,
4130032,@11062
4130051,
4130053,
4130061,
4130062,
4130063,
4130064,
4130072,
4130073,
4130083,
4130091,
4130101,
4130111,
4130121,
4130122,
4130123,
4130131,
4130132,
4130151,
4130153,
4130154,
4130161,
4130171,
4130172,
4130173,
4130181,
4130182,
4130191,
4130192,
4130193,
4130194,
4130201,
4130202,
4130203,
4130204,
41302102,
41302103,
4130221,
4130222,@11062
4130231,
4130241,
4130242,
4130243,
4130251,
4130252,
4130253,
4130272,
4130281,
4130292,
4130293,
4130301,
4130321,
4130341,
4130351,
4130361,
4130371,
4130381,
4130391,
4130401,
4130411,
4130421,
4130422,
4130423,
4130424,
4140021,
4140031,
4140032,@11062
4140051,
4140053,
4140061,
4140062,
4140063,
4140064,
4140072,
4140073,
4140083,
4140091,
4140101,
4140111,
4140121,
4140122,
4140123,
4140131,
4140132,
4140151,
4140153,
4140154,
4140161,
4140171,
4140172,
4140173,
4140181,
4140182,
4140191,
4140192,
4140193,
4140194,
4140201,
4140202,
4140203,
4140204,
41402102,
41402103,
4140221,
4140222,@11062
4140231,
4140241,
4140242,
4140243,
4140251,
4140252,
4140253,
4140281,
4140361,
4140371,
4140381,
4140391,
4140411,
4140421,
4140422,
4140423,
4140424,
4140431,
4140441,
4140451,
4010011,
4010021,
4010031,
4010041,
4010051,
4010061,
4010062,
4010071,
4010081,
4010091,
4010101,
4010111,
4010112,
4010121,
4010161,
4010162,
4010131,
4010141,
4010151,
4010191,
4010241,
4010251,
4030021,
4011011,
4011032,
4011033,
4011041,
4011042,
4011051,
4011052,
4011061,
4011062,
4011071,
4011072,
4011081,
4011082,
4011131,
4011132,
4011022,
4011091,
4011092,
4012011,
4012021,
4012022,
4012031,
4012032,
4012041,
4012051,
4012071,
4012101,
4012102,
4012103,
4012104,
4012111,
4012161,
4012171,
4012181,
4012182,
4011101,
4011111,
4011121,
4012121,
4012122,
4012131,
4012132,
4012141,
4012142,
4012151,
4012152,
9900011,Réinitialisation de compétence normale
9900021,@9900011
9900031,@9900011
9900041,@9900011
9900051,@9900011
9900061,@9900011
9900071,@9900011
9900081,@9900011
9900091,@9900011
9900101,@9900011
9900111,@9900011
9900121,@9900011
9900131,@9900011
9900141,@9900011
9900151,@9900011
9900161,@9900011
