Id,NpcName,DialogMessage
15005,,
15006,@15001,Ouah ! Quel équipement exceptionnel !
15007,@15001,Savez-vous comment rendre l'équipement plus puissant ? Il faut le <YellowBold>développer</> !
15008,@15001,"Vous recevez <YellowBold>une boîte d'équipement de haute qualité gratuite par jour</>, alors n'oubliez pas de passer par ici !"
15009,,
16001,Ferron le forgeron,Vous parlez à la bonne personne pour <YellowBold>développer</> votre équipement. Je suis le meilleur forgeron de l'Île du discours !
16002,@16001,"Tenez, prenez cet équipement. Il devrait vous servir."
16003,@16001,Jetons un œil à l'équipement que vous avez reçu.
16004,@16001,Il devrait se trouver dans l'onglet Armure.
16005,@16001,Sélectionnez l'équipement que je vous ai donné.
16006,@16001,Vous pouvez développer de l'équipement à la Forge. Suivez-moi.
16007,@16001,Il existe <YellowBold>différents moyens pour renforcer l'équipement</> à la Forge.
16008,@16001,Sélectionnez le développement.
16009,@16001,Le <YellowBold>développement</> utilise un autre équipement comme matériau pour <YellowBold>améliorer</> l'équipement primaire.
16010,@16001,"En revanche, ce service présente un coût... Je vivrais sous un pont si je proposais mes services gratuitement !"
16011,@16001,Utilisez ceci comme matériau. Disons que c'est un cadeau !
16012,@16001,Et voilà ! Je peux le faire gratuitement pour cette fois. Ce sera notre petit secret !
16013,@16001,Les matériaux disparaissent pendant la procédure.
16014,,
16015,@16001,"C'est terminé ! Voyons voir. Hé, c'est réussi !"
16016,@16001,"Allez-y, équipez l'objet développé !"
16017,@16001,C'est aussi simple que d'appuyer sur Équip. auto. !
16018,,
16019,@16001,Développer votre équipement est <YellowBold>le meilleur moyen pour améliorer vos capacités de combat</>. Développez-le si les ennemis sont trop forts.
16020,,
17001,Capitaine Austin,Eh bien ! Passons au développement de vos compétences.
17002,@17001,"Avant tout chose, voyons les compétences que vous utilisez."
17003,@17001,Étudions vos compétences.
17004,@17001,"Ici, vous pouvez augmenter le <YellowBold>niveau de vos compétences</> et <YellowBold>changer l'emplacement du bouton des compétences</>."
17005,@17001,"Pour augmenter le niveau de vos compétences, vous avez besoin de points de compétence."
17006,@17001,Vous pouvez obtenir des PC en augmentant le niveau de votre personnage et en jouant en continu.
17007,@17001,Très bien. Passons au <YellowBold>développement de vos compétences</>.
17008,@17001,Hum. Cette compétence fera l'affaire.
17009,@17001,"Vous voyez le bouton de développement ? Tentant, n'est-ce pas ?"
17010,@17001,Vous pouvez utiliser des <YellowBold>PC</> pour <YellowBold>augmenter le niveau de vos compétences</>.
17011,@17001,"Normalement, cela vous coûtera de l'Adena... Mais c'est pour mon compte cette fois, en remerciement pour votre aide précieuse."
17012,@17001,Oh ! Une dernière chose !
17013,@17001,"Vous voyez les compétences passives, ici ?"
17014,@17001,Les <YellowBold>compétences passives</> peuvent elles aussi être développées. Essayons.
17015,@17001,Commencez par sélectionner une compétence.
17016,@17001,"Ensuite, dépensez des PC et des Adena pour en augmenter le niveau."
17017,@17001,"Les effets des <YellowBold>compétences passives</> sont automatiquement activés et il est donc facile de les oublier, mais ils sont très importants pour gagner en puissance."
17018,,
18001,Russel,L'Arène est l'endroit idéal pour mettre vos compétences à l'épreuve.
18002,@18001,Vous la trouverez sur le Champ de bataille !
18003,@18001,Vous voyez l'entrée de l'Arène ? Préparez-vous !
18004,@18001,Vous pouvez affronter d'autres aventuriers dans des <YellowBold>duels 1 contre 1</>. C'est excellent pour attester de vos compétences !
18005,@18001,Sélectionnez l'un des quatre adversaires de la liste et battez-le ! Vous obtiendrez gloire et fortuen en combattant et en vainquant des adversaires plus puissants !
18006,@18001,Les <YellowBold>récompenses hebdomadaires</> sont attribuées selon le classement de la semaine. Travaillez dur pour rester dans le haut du classement !
18007,@18001,N'oubliez pas que les duels vont de pair avec l'honneur !
18008,@18001,L'honneur est accordé aux gagnants comme aux perdants.
18009,@18001,Accumulez de l'honneur pour vous élever dans le classement et obtenir des <YellowBold>récompenses de stats</> !
18010,@18001,"Hum... D'ailleurs, vous n'avez aucun honneur pour le moment..."
18011,@18001,Mais n'ayez crainte !
18012,@18001,"En travaillant dur, vous gagnerez de l'honneur et de meilleures récompenses !"
18013,@18001,Eh bien ? Vous avez la niaque ?
18014,@18001,"Ne soyez pas si modeste, passons aux duels !"
18015,@18001,"Sélectionnez Commencer. Il est impossible de savoir qui sera votre adversaire, mais je parie que vous sortirez victorieux !"
18016,,
18017,,
18018,@18001,Je le savais ! Félicitations !
18019,,
18020,,
18021,,
18022,@18001,"Aïe... Ça s'est joué à peu de choses ! Eh bien, la prochaine fois sera sûrement la bonne !"
18023,,
19001,"Eugene, professeur académique",Laissez-moi vous montrer un autre moyen d'améliorer votre équipement.
19002,@19001,"La fusion est une action très simple, mais efficace."
19003,@19001,"Pour fusionner de l'équipement, vous aurez besoin de la Forge."
19004,@19001,Vous pouvez fusionner de l'équipement ici.
19005,@19001,Fusionnez deux pièces d'équipement de niv. 30 de même qualité et de même type pour obtenir une pièce d'équipement d'une qualité supérieure à celle du matériau utilisé.
19006,@19001,"Les pièces d'équipement appartiennent soit à la catégorie des équipements cibles, soit à celle des équipements matériaux."
19007,@19001,Vous pouvez consulter les détails de l'équipement cible ici.
19008,@19001,"Ne perdons pas plus de temps, fusionnons. Utilisez ceci comme matériau de fusion."
19009,,
19010,@19001,Touchez ceci.
19011,@19001,Prenez ceci comme équipement matériau.
19012,,
19013,@19001,Sélectionnez cet équipement matériau.
19014,@19001,"Si le matériau est prêt, continuons."
19015,@19001,Le temps presse. Dépêchons-nous.
19016,,
19017,@19001,C'est une réussite ! On dirait que les préparatifs sont terminés.
19018,@19001,"N'oubliez pas d'équiper votre équipement ! Oh ! De plus, la fusion <YellowBold>produit un objet du même type que l'équipement matériau principal</>. Eh bien, bonne chance !"
19019,,
20001,Lieutenant Arthur,Vous voulez en savoir plus sur les clans ? Touchez menu principal.
20002,@20001,"Touchez le bouton Clan, ici."
20003,@20001,Vous devriez rejoindre un clan dont vous partagez les valeurs.
20004,@20001,Vous constaterez qu'appartenir à un clan confère de nombreux avantages.
20005,@20001,Oups ! Je vous incite à rejoindre un clan sans même vous expliquer ce dont il s'agit !
20006,@20001,"Les aspects-clés des clans sont le <YellowBold>siège de château</> et le <YellowBold>siège de forteresse</>, où vous affronterez d'autres clans pour contrôler divers châteaux et forteresses."
20007,@20001,"Bien entendu, tout clan voulant s'imposer doit être puissant."
20008,@20001,Tous les citoyens d'Aden peuvent <YellowBold>parier sur les vainqueurs d'un Siège de château et gagner des prix</> pendant le <YellowBold>Festival du Siège de château</>.
20009,@20001,"Et ce n'est pas tout ! Lorsque vous faites partie d'un clan, vous bénéficiez de nombreux avantages : <YellowBold>buffs, mag. de clan, quêtes de clan et récompenses</>."
20010,@20001,Passons à la procédure pour <YellowBold>rejoindre un clan</>.
20011,@20001,Voici comment rejoindre un clan.
20012,@20001,"Vous pouvez choisir de suivre un chef de clan prometteur, et ensemble devenir un clan puissant !"
20013,@20001,"Si l'un de ces chefs de clan vous inspire, touchez <YellowBold>Postuler</> !"
20014,@20001,Je me demande quel clan vous allez rejoindre !
20015,@20001,"À moins que vous ne préfériez voler de vos propres ailes, et devenir le chef d'un clan puissant !"
20016,,
21001,Theodore,Avez-vous entendu parler de la <YellowBold>Tour de l'insolence</> ? Tous les aventuriers d'Aden devraient y participer au moins une fois.
21002,@21001,Eh bien. Découvrons la Tour de l'insolence.
21003,@21001,Vous pouvez accéder à la Tour de l'Insolence depuis le menu Donjons.
21004,@21001,Touchez ceci.
21005,@21001,Apercevez-vous la tour infiniment haute ? Il s'agit de la Tour de l'insolence.
21006,,
21007,@21001,La <YellowBold>Tour de l'insolence</> a été construite par l'Empereur Baium d'Elmoreden pour défier les dieux.
21008,@21001,"De colère, Einhasad a rempli de monstres cette tour autrefois appelée Tour de l'éternité."
21009,@21001,"Plus vous vous élevez dans la tour, plus les monstres sont puissants et plus les trésors sont précieux."
21010,@21001,"Ça attise votre curiosité ? Vous devriez pouvoir terminer le premier étage, à présent."
21011,,
21012,,
21013,,
21014,@21001,Pas mal.
21015,,
21016,@21001,Le <YellowBold>Pillage auto.</> permet d'obtenir des récompenses une fois par jour pour chaque étage déjà terminé.
21017,@21001,"Ici, vous pouvez consulter la récompense du Pillage auto. de chaque étage."
21018,@21001,Vous pouvez obtenir des <YellowBold>Fragments de rune</> avec le Pillage auto. Cette fonctionnalité est cruciale pour améliorer vos capacités de combat.
21019,@21001,"La prochaine fois, je vous apprendrai d'autres choses."
21020,,
21021,,
21022,@21001,Hum... On dirait que vos entraînements n'étaient pas assez poussés...
21023,@21001,Retournez en arrière en touchant l'écran.
21024,,
22001,@21001,Je vais vous apprendre à utiliser les Fragments de rune pour gagner en puissance. Il s'agit du marquage de rune.
22002,@21001,Le marquage de rune est un moyen d'améliorer directement votre personnage.
22003,@21001,Utilisez ceci pour tester le marquage de rune par vous-même.
22004,@21001,"Grâce au marquage de rune, vous vous appropriez <YellowBold>définitivement</> les capacités de la rune."
22005,@21001,"Le marquage de rune nécessite des <YellowBold>Fragments de rune</>. En effet, ces éléments s'obtiennent grâce au Pillage auto. dans la Tour de l'insolence."
22006,@21001,Nous allons procéder au marquage de rune le plus basique.
22007,@21001,"Ici, vous pouvez consulter la liste des matériaux requis pour le marquage de rune."
22008,@21001,"Allez, testez le marquage de rune."
22009,,
22010,@21001,"Puisqu'il s'agit de votre première fois, je vais vous fournir les matériaux requis."
22011,@21001,Les préparatifs sont terminés. Essayez le marquage.
22012,,
22013,@21001,Avez-vous remarqué la grosse rune au milieu ? Il s'agit du <YellowBold>cœur runique</>.
22014,@21001,Le niveau du <YellowBold>cœur runique</> augmente lorsque toutes les runes de chaque page sont marquées au même palier.
22015,@21001,N'oubliez pas que les cœurs runiques accordent <YellowBold>bien plus de stats</> que les runes ordinaires.
22016,@21001,"Comme vous l'aurez remarqué, ceci est le cœur runique."
22017,@21001,Les cœurs runiques offrent de nombreuses stats utiles.
22018,@21001,Enfin... Ces runes ne sont pas les seules à pouvoir être marquées.
22019,@21001,Vous pouvez utiliser ceci pour déverrouiller d'autres pages de runes.
22020,@21001,Vous pourrez marquer des <YellowBold>runes plus variées et plus puissantes en accédant à d'autres pages</>.
22021,@21001,"Cependant, pour déverrouiller la page suivante, <YellowBold>toutes les runes d'une page doivent être marquées à un niveau supérieur au niv. 1</>."
22022,@21001,Le marquage de rune accorde de puissantes capacités et demande de sérieux préparatifs.
22023,@21001,Eh bien ! J'ai hâte de voir la puissance que le marquage de rune va vous accorder avec le temps.
22024,,
23001,,
23002,@21001,Ouvrons l'inventaire.
23003,@21001,Sélectionnez l'onglet Armure.
23004,@21001,Équipez le couvre-chef que je vous ai donné.
23005,@21001,"Vous savez qu'il faut toucher Équiper, n'est-ce pas ?"
23006,@21001,En regardant le couvre-chef de plus près...
23007,,
23008,@21001,Vous trouverez l'emplacement où équiper des Cristaux d'âme.
23009,@21001,"Les Cristaux d'âme sont des gemmes contenant des âmes de monstre. En les équipant, vous <YellowBold>appliquez des stats d'âme à l'équipement</>."
23010,@21001,Les traits des Cristaux d'âme déterminent leurs stats. Les âmes plus puissantes accordent <YellowBold>des stats plus puissantes</>.
23011,@21001,Vous pouvez utiliser des Cristaux d'âme comme matériaux pour en créer <YellowBold>de plus puissants</>.
23012,@21001,Nous allons équiper des Cristaux d'âme sur de l'équipement.
23013,@21001,Voici un Cristal d'âme obtenu en vainquant ce monstre.
23014,@21001,Joli. Équipons-le.
23015,@21001,"Bien joué. Ensuite, nous verrons comment <YellowBold>améliorer</> les Cristaux d'âme."
23016,@21001,<YellowBold>Améliorer</> est le seul moyen <YellowBold>d'augmenter la qualité</> des Cristaux d'âme.
23017,@21001,"Allez-y, touchez Améliorer."
23018,@21001,Sélectionnez le Cristal d'âme que vous voulez améliorer.
23019,@21001,Touchez Développer et voilà.
23020,@21001,Puis touchez Améliorer pour laisser la magie faire son œuvre.
23021,@21001,
23022,@21001,Bien joué. Sortons d'ici.
23023,@21001,"Si vous disposez d'un meilleur couvre-chef, équipez-le."
23024,@21001,"Pour cela, il vous suffit de toucher Équip. auto."
23025,@21001,Rappelez-vous que vous ne pouvez <YellowBold>améliorer</> les Cristaux d'âme que lorsque vous avez le nombre requis de Cristaux d'âme <YellowBold>de la même qualité et du même type</>.
23026,@21001,C'est tout ce qu'il y a à savoir sur les Cristaux d'âme. Un Cristal d'âme peut faire la différence entre une victoire et une défaite. Utilisez-les à bon escient.
23027,@21001,집혼석 하나의 차이가 전투의 승패를 바꾸는 결과를 만들어 내지. 잘 이용하도록 해라.
24001,@12001,Vous pouvez accéder aux donjons élites depuis le menu Donjons.
24002,@12001,J'imagine que vous savez comment vous y rendre.
24003,@12001,Touchez ceci.
24004,@12001,Là ! Vous voyez le donjon élite ? Sélectionnez-le.
24005,,
24006,@12001,"J'ai trouvé cet endroit quand j'étais archéologue...
Les pires monstres d'Aden apparaissent ici."
24007,@12001,"Vous pourriez rencontrer des monstres trop puissants pour vous. Combattez-les avec des <YellowBold>amis</>.Plus le risque est grand, plus les récompenses sont exceptionnelles."
24008,@12001,Le seigneur publie les nouvelles missions des donjons élites quotidiennement.
24009,@12001,Vous recevrez des récompenses supplémentaires chaque fois que vous terminerez 5 missions.
24010,@12001,Vous pouvez obtenir quotidiennement de l'EXP supplémentaire par la même occasion.
24011,@12001,S'aventurer dans les donjons élites en solitaire est très dangereux. Explorer en groupe confère une certaine sécurité.
24012,,
25001,@21001,Je vais vous apprendre à améliorer votre équipement.
25002,@21001,"Vous vous souvenez comment accéder à la Forge, n'est-ce pas ?"
25003,@21001,@21004
25004,@21001,"Allez-y, touchez Améliorer."
25005,@21001,Utilisez les Pierres d'amélioration pour <YellowBold>augmenter la qualité de l'équipement tout en conservant son apparence et ses stats</>.
25006,@21001,"Pour améliorer de l'équipement, vous aurez besoin de <YellowBold>Pierres d'amélioration spécifiques à l'équipement</>."
25007,@21001,"Par exemple, il vous faudra des <YellowBold>Pierres d'amélioration d'accessoire</> pour améliorer des accessoires."
25008,@21001,Vous pouvez consulter le résultat attendu ici.
25009,@21001,"Bon, améliorons des accessoires !"
25010,,
25011,@21001,Touchez cet anneau pour le placer dans l'emplacement d'amélioration.
25012,@21001,Touchez ce bouton pour lancer l'amélioration.
25013,,
25014,@21001,C'est une réussite ! Félicitations.
25015,@21001,Utilisez la fonctionnalité d'amélioration lorsque vous souhaitez <YellowBold>conserver les stats d'un équipement ou obtenir un équipement spécifique</>.
25016,@21001,N'oubliez pas que les Pierres d'amélioration sont rares et difficiles à trouver.
25017,,
26001,Fée purifiante,Perfectionnez votre équipement à l'aide de parchemins.
26002,@26001,Touchez un objet.
26003,@26001,"Pour perfectionner de l'équipement, vous devez accéder à la Forge."
26004,@26001,Touchez le bouton Perfectionner.
26005,@26001,Vous avez besoin de <YellowBold>Parchemins de perfectionnement propres à certains équipements</> pour perfectionner des objets spécifiques.
26006,@26001,Je vous le rappelle : les <YellowBold>Parchemins bénis</> peuvent perfectionner et accorder jusqu'à +3 à la fois.
26007,@26001,Vous pouvez gagner des stats bonus supplémentaires en utilisant des pièces d'équipement présentant le même niveau de perfectionnement. L'équilibre peut s'avérer payant.
26008,@26001,N'oubliez pas que le niveau max de perf. de l'équipement dépend de sa qualité.
26009,@26001,Perfectionnons cette arme.
26010,,
26011,@26001,Les parchemins de perfectionnement sont stockés dans l'onglet Autre.
26012,@26001,Sélectionnez un Parchemin : arme.
26013,@26001,Attention... Tout perfectionnement peut échouer.
26014,@26001,"Si tout est prêt, lancez le perfectionnement."
26015,,
26016,@26001,C'est une réussite ! J'espère que cela vous plaît.
26017,@26001,"Faites attention. Un perfectionnement réussi peut augmenter les stats d'un équipement, mais un échec peut faire chuter son niveau de perfectionnement."
26018,,
27001,@12001,Je vais vous apprendre à utiliser le codex. Suivez-moi.
27002,@12001,Vous pourrez trouver le codex dans le menu Défi.
27003,@12001,Nous y voilà.
27004,@12001,Vous pouvez enregistrer les cœurs obtenus sur les monstres dans le <YellowBold>codex</>. Récupérez des cœurs pour développer le codex et <YellowBold>augmenter vos stats</> !
27005,@12001,Récupérer <YellowBold>tous les cœurs de monstre d'une région donnée</> fera <YellowBold>augmenter encore plus vos bonus de stats</>.
27006,@12001,Je vais vous apprendre à <YellowBold>enregistrer des cœurs</>.
27007,@12001,Éveil rouge est un monstre apparaissant sur l'Île du discours de l'Ouest. Sélectionnez-la.
27008,@12001,Vous avez assez de cœurs pour terminer le codex. Bien. Fabriquez le codex !
27009,,
27010,@12001,"Bien joué. Facile, n'est-ce pas ?"
27011,@12001,"Tous les monstres peuvent laisser des cœurs derrière eux, mais c'est plus rare dans le cas des monstres ordinaires."
27012,@12001,<p>Concentrez-vous sur la chasse aux <YellowBold>monstres nommés</>. Ils laissent toujours des cœurs derrière eux.
27013,,
28001,@26001,Je vais vous apprendre une compétence rare en ma possession.
28002,@26001,Elle devrait vous servir. Par ici...
28003,@26001,"Ici, vous pouvez apprendre des compétences rares."
28004,@26001,Sélectionnez le Parchemin oublié.
28005,@26001,Les <YellowBold>compétences rares</> sont différentes des compétences ordinaires et <YellowBold>sont aussi efficaces que puissantes</>. Tout le monde peut les utiliser ; elles ne dépendent pas des classes.
28006,@26001,"Mais, notez que les compétences rares ne peuvent pas être apprises normalement ou développées. Récupérez des <YellowBold>Pages de Parchemin oublié</> pour assembler un Parchemin oublié."
28007,@26001,Sélectionnez la Page de compétence que je viens de vous donner.
28008,@26001,Nous devons créer un Parchemin oublié.
28009,,
28010,@26001,Bien joué !
28011,@26001,Vous pouvez utiliser votre <YellowBold>Parchemin oublié</> pour apprendre une compétence rare. Parcourez votre inventaire.
28012,@26001,Allez-y...
28013,@26001,Par ici.
28014,@26001,Vite...
28015,@26001,Ouvrez votre inventaire.
28016,@26001,Voici le manuel.
28017,@26001,Il s'agit du Parchemin oublié qui vient d'être créé.
28018,@26001,Touchez Utiliser pour apprendre la compétence.
28019,@26001,"Bien joué ! À présent, essayez d'enregistrer une compétence rare dans un emplacement."
28020,@26001,Retournons à l'écran Gestion des compétences.
28021,@26001,Ici.
28022,@26001,Je pense que vous savez comment y accéder.
28023,@26001,"Oui, c'est bien ça."
28024,@26001,Il s'agit de la compétence rare que vous venez d'apprendre.
28025,@26001,"Afin d'utiliser une compétence rare, vous devez l'enregistrer dans un emplacement pour compétence rare."
28026,@26001,Touchez ici pour enregistrer une compétence.
28027,@26001,"Bien joué. Vous pouvez obtenir des compétences rares sur des monstres puissants, comme les <YellowBold>boss de raid</>, ou auprès d'un comptoir d'échange."
28028,@26001,Recourir à des compétences rares en combat devrait avoir un immense impact ! Essayez d'obtenir un maximum de compétences rares.
28029,,
29001,Aymel,Hum... Et dire que l'espace conçu par le Sombre mystique était relié au tunnel sous la Tour d'ivoire.
29002,@29001,Le tunnel sous la Tour d'ivoire ? Il s'agit de l'endroit où vous pourrez récupérer des herbes spéciales servant à préparer des <YellowBold>élixirs</>.
29003,@29001,"Vous voulez y retourner ? Eh bien, procédons ainsi pour le moment."
29004,@29001,Vous pouvez y accéder depuis le menu Donjons.
29005,@29001,Touchez ceci.
29006,@29001,On parle également de donjon d'extraction.
29007,,
29008,@29001,Vous pouvez fusionner les herbes disponibles pour préparer des <YellowBold>élixirs</> augmentant vos stats de façon permanente.
29009,@29001,"Cependant, vous ne pouvez pas rester très longtemps dans le tunnel à cause de la nébulite. Toute exposition prolongée rendrait fou n'importe quel être conscient."
29010,@29001,"Par conséquent, le nombre d'Herbes que vous pouvez extraire par jour est limité."
29011,,
30001,@29001,"L'existence même des herbes magiques symbolise le soutien des dieux. Avec elles, nous pouvons préparer des <YellowBold>élixirs</>."
30002,@29001,"Nous n'avons pas beaucoup de temps, alors écoutez bien."
30003,@29001,Afin de préparer un élixir...
30004,@29001,Accédez au menu Personnage...
30005,@29001,Et touchez le bouton élixir.
30006,@29001,"Ici, vous pouvez préparer des élixirs. Pour la fabrication, <YellowBold>4 herbes</> sont requises."
30007,@29001,"Les effets diffèrent selon l'élixir, alors choisissez bien."
30008,@29001,Préparons un élixir de PV.
30009,@29001,Les matériaux sont prêts. Commençons !
30010,,
30011,@29001,Les élixirs <YellowBold>sont utilisés dès leur préparation</> ! Vous devriez déjà ressentir plus de force en vous !
30012,@29001,"Vous pouvez également obtenir des matériaux pour élixirs dans les donjons quotidiens, sur les monstres ou au magasin."
30013,@29001,"Récupérez <YellowBold>autant d'Herbes et d'Essences que possible</>, car elles sont essentielles pour gagner en puissance."
30014,,
31001,Neuf,"Je vais vous apprendre à chevaucher l'Ours noir !
Regardez bien et vous chevaucherez en un rien de temps !"
31002,@31001,Accédez au menu principal.
31003,@31001,Touchez le menu Personnage.
31004,@31001,Sélectionnez Monture.
31005,@31001,"Voyez, Ours noir est sélectionné."
31006,@31001,Touchez-le pour l'invoquer !
31007,@31001,Assurez-vous qu'Ours noir rejoigne le combat afin de pouvoir le chevaucher.
31008,@31001,"Sortons, pour que vous puissiez le chevaucher."
31009,@31001,Touchez Chevaucher !
31010,@31001,Il vous aime déjà ! Veillez à ce qu'Ours noir soit bien dressé !
32001,Monta,"Kresous vit au Mont Eborga, donc faites attention. Sans parler des démons qui apparaissent dans les cercles d'invocation."
32002,@32001,Feldheim pourrait être en danger à l'instant où je parle !
32003,@32001,Accédez au cercle d'invocation par ici !
32004,@32001,Touchez ceci.
32005,@32001,Vite !
32006,,
32007,@32001,Oh ! Pensez à rassembler d'autres joueurs avant d'accéder à un cercle d'invocation. C'est très dangereux !
32008,,
101001,@3002,Touchez le bouton Menu principal.
101002,@3002,"Ensuite, touchez le bouton Ami."
101003,@3002,"Les aventures sont plus amusantes en bonne compagnie. Ici, vous pouvez ajouter des amis, vous saluer et recevoir des <YellowBold>points d'amitié</>."
101004,@3002,Oh ! J'ai des amis à vous présenter !
101005,@3002,Par ici. Touchez Amis recommandés !
101006,@3002,Vous trouvez votre bonheur ?
101007,@3002,"Se faire des amis présente de nombreux avantages ! Vous pourrez partir à l'aventure ensemble et partager une amitié ! En unissant vos forces, vous pourrez même vaincre des monstres puissants !"
101008,,
102001,@17001,C'est facile. Je vais vous expliquer !
102002,@17001,Vous pouvez <YellowBold>créer un groupe</> et recruter d'autres joueurs.
102003,@17001,La <YellowBold>recherche de groupe manuelle</> vous permet de chercher le groupe d'un autre joueur et de le rejoindre.
102004,@17001,"En utilisant <YellowBold>Adhésion auto.</>, vous rejoindrez automatiquement un groupe correspondant à vos préférences."
102005,,
104001,Pan le colporteur,"Vous voulez en savoir plus sur le comptoir d'échange ? Touchez le bouton Menu principal, miaou."
104002,@104001,"Miaou, touchez le bouton Comptoir d'échange."
104003,@104001,"Vous avez sûrement des objets trop précieux pour être vendus au magasin, mais qui prennent la poussière dans votre inventaire ?"
104004,@104001,"Au comptoir d'échange, vous pouvez vendre vos objets à bon prix ou acheter des biens à d'autres joueurs !"
104005,@104001,Définissez les paramètres de votre recherche et la liste comportera toute une myriade d'objets qui pourraient vous plaire !
104006,@104001,Vendez quelque chose pour tester par vous-même !
104007,@104001,Par ici. Vous devriez utiliser ceci.
104008,@104001,"Listez vos objets et leur prix de vente, nous nous occupons du reste ! Miaou, je vous préviens, il existe un prix de vente minimal."
104009,@104001,"Attendez ! S'agit-il d'un objet de <YellowBold>qualité A</> ?
<p>Le comptoir d'échange ne fonctionne que pour les objets de qualité <YellowBold>S</> ou supérieure..."
104010,@104001,Ne le prenez pas mal ! Nous veillons à ce que nos marchandises répondent à l'attente de nos clients.
104011,@104001,"Miaou, venez ici."
104012,@104001,Regardez !
104013,@104001,Utilisez ceci pour suivre vos enchères et vérifiez si les objets se vendent !
104014,,
112001,Étudiant académique,Passons en revue le fonctionnement des quêtes quotidiennes.
112002,@112001,"Pour commencer, touchez Défis."
112003,@112001,"Ensuite, touchez Quêtes."
112004,@112001,"Maintenant, touchez Quêtes quotidiennes."
112005,@112001,Vous pouvez recevoir et terminer jusqu'à <YellowBold>12</> quêtes par jour.
112006,@112001,"Cependant, vous ne pouvez avoir que 3 quêtes actives à la fois."
112007,@112001,Choisissez bien vos quêtes : la difficulté et les récompenses dépendent de leur rang.
112008,@112001,"Ici, vous voyez ce qu'il faut faire pour terminer la quête."
112009,@112001,Vous pouvez également consulter les récompenses de la quête.
112010,@112001,Entamez une quête et voyez par vous-même !
