Id,Name,Desc
136,Conquer Ivory Tower Catacomb 3.,Defeat Skeleton Trooper {TaskCount} time(s).
137,@136,Defeat Dark Choir Soul Prima {TaskCount} time(s).
138,@136,Defeat Dark Choir Dark Prima {TaskCount} time(s).
139,@136,@136
140,@136,@137
141,@136,@138
142,@136,Defeat Skullchaser {TaskCount} time(s).
143,@136,Defeat Creatus {TaskCount} time(s).
144,@136,Defeat Sandstorm {TaskCount} time(s).
145,@136,@10
146,@136,@10
147,@136,@10
148,@136,@12
149,@136,@12
150,Conquer Ivory Tower Catacomb Laboratory.,Defeat {TaskCount} Twisted Subject(s).
151,@150,Defeat {TaskCount} Uncontrollable Golem(s).
152,@150,Defeat {TaskCount} Bound Subject(s).
153,@150,Defeat {TaskCount} Malfunctioning Mecha Golem(s).
154,@150,Defeat {TaskCount} Restless Apprentice(s).
155,@150,Defeat {TaskCount} Restless Wizard(s).
156,@150,Defeat {TaskCount} Dark Brotherhood Investigator(s).
157,@150,Defeat {TaskCount} Dark Brotherhood Guardian(s).
158,@150,Defeat {TaskCount} Dark Brotherhood Researcher(s)
159,@150,Defeat {TaskCount} Twisted Assistant(s).
160,@150,Defeat {TaskCount} Underground Basilisk(s).
161,@150,Defeat Adolf {TaskCount} time(s).
162,@150,Defeat Genos {TaskCount} time(s).
163,@150,Defeat Alexander {TaskCount} time(s).
164,@150,Defeat Trasos {TaskCount} time(s).
165,@150,Defeat Barbara {TaskCount} time(s).
166,@150,Defeat Amos {TaskCount} time(s).
167,@150,Defeat Enclema {TaskCount} time(s).
168,@150,Defeat Kloud {TaskCount} time(s).
169,@150,Defeat Sophos {TaskCount} time(s).
170,@150,Defeat Edwin {TaskCount} time(s).
171,@150,Defeat Enas {TaskCount} time(s).
172,@150,@10
173,@150,@10
174,@150,@10
175,@150,@10
176,@150,@10
177,@150,@10
178,@150,@10
179,@150,@10
180,@150,@10
181,@150,@10
182,@150,@10
184,@150,@12
185,@150,@12
186,@150,@12
187,@150,@12
188,@150,@12
189,@150,@12
190,@150,@12
191,@150,@12
192,@150,@12
193,@150,@12
194,@150,@12
195,Conquer Forest of Secrets Canopy.,Defeat {TaskCount} Forest Grendel(s).
196,@195,Defeat {TaskCount} Toxic Atrox(es).
197,@195,Defeat {TaskCount} Secretive Watcher(s).
198,@195,Defeat {TaskCount} Forest Watcher(s).
199,@195,@195
200,@195,@196
201,@195,@197
202,@195,@198
203,@195,Defeat Argos {TaskCount} time(s).
204,@195,Defeat Helissa {TaskCount} time(s).
205,@195,Defeat Sling {TaskCount} time(s).
206,@195,@10
207,@195,@10
208,@195,@10
209,@195,@12
210,@195,@12
211,Conquer Forest of Secrets Understory.,Defeat {TaskCount} Pan Defender(s).
212,@211,Defeat {TaskCount} Nymph Slasher(s).
213,@211,Defeat {TaskCount} Nymph Avenger(s).
214,@211,Defeat {TaskCount} Secretive Succubus(i).
215,@211,@211
216,@211,@212
217,@211,@213
218,@211,@214
219,@211,Defeat Vanuk {TaskCount} time(s).
220,@211,Defeat Cailyn {TaskCount} time(s).
221,@211,Defeat Veiloss {TaskCount} time(s).
222,@211,@10
223,@211,@10
224,@211,@10
225,@211,@12
226,@211,@12
227,Conquer Forest of Secrets Slaughter Site,Defeat {TaskCount} Lost Lizardman Fighter(s).
228,@227,Defeat {TaskCount} Lost Lizardman Warrior(s).
229,@227,Defeat {TaskCount} Maneater Forest Spider(s).
230,@227,Defeat {TaskCount} Furious Fairy Willow(s).
231,@227,Defeat Intrepidez {TaskCount} time(s).
232,@227,Defeat Avetura {TaskCount} time(s).
233,@227,Defeat Gari {TaskCount} time(s).
234,@227,Defeat Alkaios {TaskCount} time(s).
235,@227,@10
236,@227,@10
237,@227,@10
238,@227,@10
239,@227,@12
240,@227,@12
241,@227,@12
242,@227,@12
