Id,RunePage,Group,RuneNumber,RuneLevel,EffectGroupId,EffectType1,EffectType2,EffectParam,CostAdena,CostRunePiece,StampProbability,RunePosX,RunePosY,TexturePath,TextureFramePath,RuneType
1001003,1,1,3,1,,MaxHP,,16,280,8,9400,32,-230,UI_Icon_Rune_MaxHP,MI_UI_Image_MiddleRuneStone,HPMP
1001003,1,1,3,2,,MaxHP,,32,340,10,8930,32,-230,UI_Icon_Rune_MaxHP,MI_UI_Image_MiddleRuneStone,HPMP
1001003,1,1,3,3,,MaxHP,,48,420,12,8460,32,-230,UI_Icon_Rune_MaxHP,MI_UI_Image_MiddleRuneStone,HPMP
1001003,1,1,3,4,,MaxHP,,64,560,14,7990,32,-230,UI_Icon_Rune_MaxHP,MI_UI_Image_MiddleRuneStone,HPMP
1001003,1,1,3,5,,MaxHP,,80,700,16,7050,32,-230,UI_Icon_Rune_MaxHP,MI_UI_Image_MiddleRuneStone,HPMP
1001003,1,1,3,6,,MaxHP,,96,840,20,6110,32,-230,UI_Icon_Rune_MaxHP,MI_UI_Image_MiddleRuneStone,HPMP
1001003,1,1,3,7,,MaxHP,,112,1120,28,4700,32,-230,UI_Icon_Rune_MaxHP,MI_UI_Image_MiddleRuneStone,HPMP
1001004,1,1,4,0,,MaxMP,,0,0,0,0,96,-228,UI_Icon_Rune_MaxMP,MI_UI_Image_MiddleRuneStone,HPMP
1001004,1,1,4,1,,MaxMP,,16,320,10,9100,96,-228,UI_Icon_Rune_MaxMP,MI_UI_Image_MiddleRuneStone,HPMP
1001004,1,1,4,2,,MaxMP,,32,390,11,8645,96,-228,UI_Icon_Rune_MaxMP,MI_UI_Image_MiddleRuneStone,HPMP
1001004,1,1,4,3,,MaxMP,,48,480,14,8190,96,-228,UI_Icon_Rune_MaxMP,MI_UI_Image_MiddleRuneStone,HPMP
1001004,1,1,4,4,,MaxMP,,64,640,16,7735,96,-228,UI_Icon_Rune_MaxMP,MI_UI_Image_MiddleRuneStone,HPMP
1001004,1,1,4,5,,MaxMP,,80,800,19,6825,96,-228,UI_Icon_Rune_MaxMP,MI_UI_Image_MiddleRuneStone,HPMP
1001004,1,1,4,6,,MaxMP,,96,960,24,5915,96,-228,UI_Icon_Rune_MaxMP,MI_UI_Image_MiddleRuneStone,HPMP
1001004,1,1,4,7,,MaxMP,,112,1280,33,4550,96,-228,UI_Icon_Rune_MaxMP,MI_UI_Image_MiddleRuneStone,HPMP
2000001,2,0,1,0,,None,,0,0,0,0,-64,-64,MI_UI_Image_MiddleRuneStone,,None
2000001,2,0,1,1,10201,None,,0,350,6,9700,-64,-64,MI_UI_Image_MiddleRuneStone,,None
2000001,2,0,1,2,10202,None,,0,420,7,9215,-64,-64,MI_UI_Image_MiddleRuneStone,,None
2000001,2,0,1,3,10203,None,,0,530,9,8730,-64,-64,MI_UI_Image_MiddleRuneStone,,None
2000001,2,0,1,4,10204,None,,0,700,10,8245,-64,-64,MI_UI_Image_MiddleRuneStone,,None
2000001,2,0,1,5,10205,None,,0,880,12,7275,-64,-64,MI_UI_Image_MiddleRuneStone,,None
2000001,2,0,1,6,10206,None,,0,1050,15,6305,-64,-64,MI_UI_Image_MiddleRuneStone,,None
2000001,2,0,1,7,10207,None,,0,1400,21,4850,-64,-64,MI_UI_Image_MiddleRuneStone,,None
2001001,2,1,1,0,,MaxMP,,0,0,0,0,-130,-196,UI_Icon_Rune_MaxMP,MI_UI_Image_MiddleRuneStone,HPMP
2001001,2,1,1,1,,MaxMP,,17,350,6,9700,-130,-196,UI_Icon_Rune_MaxMP,MI_UI_Image_MiddleRuneStone,HPMP
2001001,2,1,1,2,,MaxMP,,34,420,7,9215,-130,-196,UI_Icon_Rune_MaxMP,MI_UI_Image_MiddleRuneStone,HPMP
2001001,2,1,1,3,,MaxMP,,51,530,9,8730,-130,-196,UI_Icon_Rune_MaxMP,MI_UI_Image_MiddleRuneStone,HPMP
2001001,2,1,1,4,,MaxMP,,68,700,10,8245,-130,-196,UI_Icon_Rune_MaxMP,MI_UI_Image_MiddleRuneStone,HPMP
2001001,2,1,1,5,,MaxMP,,85,880,12,7275,-130,-196,UI_Icon_Rune_MaxMP,MI_UI_Image_MiddleRuneStone,HPMP
2001001,2,1,1,6,,MaxMP,,102,1050,15,6305,-130,-196,UI_Icon_Rune_MaxMP,MI_UI_Image_MiddleRuneStone,HPMP
2001001,2,1,1,7,,MaxMP,,119,1400,21,4850,-130,-196,UI_Icon_Rune_MaxMP,MI_UI_Image_MiddleRuneStone,HPMP
2001002,2,1,2,0,,HitValue,,0,0,0,0,-130,-128,UI_Icon_Rune_HitValue,MI_UI_Image_MiddleRuneStone,Defense
2001002,2,1,2,1,,HitValue,,8,500,8,9200,-130,-128,UI_Icon_Rune_HitValue,MI_UI_Image_MiddleRuneStone,Defense
2001002,2,1,2,2,,HitValue,,16,600,10,8740,-130,-128,UI_Icon_Rune_HitValue,MI_UI_Image_MiddleRuneStone,Defense
2001002,2,1,2,3,,HitValue,,24,750,12,8280,-130,-128,UI_Icon_Rune_HitValue,MI_UI_Image_MiddleRuneStone,Defense
2001002,2,1,2,4,,HitValue,,32,1000,14,7820,-130,-128,UI_Icon_Rune_HitValue,MI_UI_Image_MiddleRuneStone,Defense
2001002,2,1,2,5,,HitValue,,40,1250,16,6900,-130,-128,UI_Icon_Rune_HitValue,MI_UI_Image_MiddleRuneStone,Defense
2001002,2,1,2,6,,HitValue,,48,1500,20,5980,-130,-128,UI_Icon_Rune_HitValue,MI_UI_Image_MiddleRuneStone,Defense
2001002,2,1,2,7,,HitValue,,56,2000,28,4600,-130,-128,UI_Icon_Rune_HitValue,MI_UI_Image_MiddleRuneStone,Defense
2001003,2,1,3,0,,AttackPowerPhy,AttackPowerMag,0,0,0,0,-200,-196,UI_Icon_Rune_Attack,MI_UI_Image_MiddleRuneStone,Attack
2001003,2,1,3,1,,AttackPowerPhy,AttackPowerMag,11,650,10,8700,-200,-196,UI_Icon_Rune_Attack,MI_UI_Image_MiddleRuneStone,Attack
2001003,2,1,3,2,,AttackPowerPhy,AttackPowerMag,22,780,12,8265,-200,-196,UI_Icon_Rune_Attack,MI_UI_Image_MiddleRuneStone,Attack
2001003,2,1,3,3,,AttackPowerPhy,AttackPowerMag,33,980,15,7830,-200,-196,UI_Icon_Rune_Attack,MI_UI_Image_MiddleRuneStone,Attack
2001003,2,1,3,4,,AttackPowerPhy,AttackPowerMag,44,1300,17,7395,-200,-196,UI_Icon_Rune_Attack,MI_UI_Image_MiddleRuneStone,Attack
2001003,2,1,3,5,,AttackPowerPhy,AttackPowerMag,55,1630,20,6525,-200,-196,UI_Icon_Rune_Attack,MI_UI_Image_MiddleRuneStone,Attack
2001003,2,1,3,6,,AttackPowerPhy,AttackPowerMag,66,1950,25,5655,-200,-196,UI_Icon_Rune_Attack,MI_UI_Image_MiddleRuneStone,Attack
2001003,2,1,3,7,,AttackPowerPhy,AttackPowerMag,77,2600,35,4350,-200,-196,UI_Icon_Rune_Attack,MI_UI_Image_MiddleRuneStone,Attack
2002001,2,2,1,0,,MaxHP,,0,0,0,0,-130,80,UI_Icon_Rune_MaxHP,MI_UI_Image_MiddleRuneStone,HPMP
2002001,2,2,1,1,,MaxHP,,17,350,6,9700,-130,80,UI_Icon_Rune_MaxHP,MI_UI_Image_MiddleRuneStone,HPMP
2002001,2,2,1,2,,MaxHP,,34,420,7,9215,-130,80,UI_Icon_Rune_MaxHP,MI_UI_Image_MiddleRuneStone,HPMP
2002001,2,2,1,3,,MaxHP,,51,530,9,8730,-130,80,UI_Icon_Rune_MaxHP,MI_UI_Image_MiddleRuneStone,HPMP
2002001,2,2,1,4,,MaxHP,,68,700,10,8245,-130,80,UI_Icon_Rune_MaxHP,MI_UI_Image_MiddleRuneStone,HPMP
2002001,2,2,1,5,,MaxHP,,85,880,12,7275,-130,80,UI_Icon_Rune_MaxHP,MI_UI_Image_MiddleRuneStone,HPMP
2002001,2,2,1,6,,MaxHP,,102,1050,15,6305,-130,80,UI_Icon_Rune_MaxHP,MI_UI_Image_MiddleRuneStone,HPMP
2002001,2,2,1,7,,MaxHP,,119,1400,21,4850,-130,80,UI_Icon_Rune_MaxHP,MI_UI_Image_MiddleRuneStone,HPMP
2002002,2,2,2,0,,DodgeValue,,0,0,0,0,-130,160,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,Defense
2002002,2,2,2,1,,DodgeValue,,8,500,8,9200,-130,160,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,Defense
2002002,2,2,2,2,,DodgeValue,,16,600,10,8740,-130,160,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,Defense
2002002,2,2,2,3,,DodgeValue,,24,750,12,8280,-130,160,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,Defense
2002002,2,2,2,4,,DodgeValue,,32,1000,14,7820,-130,160,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,Defense
2002002,2,2,2,5,,DodgeValue,,40,1250,16,6900,-130,160,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,Defense
2002002,2,2,2,6,,DodgeValue,,48,1500,20,5980,-130,160,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,Defense
2002002,2,2,2,7,,DodgeValue,,56,2000,28,4600,-130,160,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,Defense
2002003,2,2,3,0,,DefensePowerPhy,DefensePowerMag,0,0,0,0,-224,160,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,Defense
2002003,2,2,3,1,,DefensePowerPhy,DefensePowerMag,13,650,10,8700,-224,160,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,Defense
2002003,2,2,3,2,,DefensePowerPhy,DefensePowerMag,26,780,12,8265,-224,160,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,Defense
2002003,2,2,3,3,,DefensePowerPhy,DefensePowerMag,39,980,15,7830,-224,160,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,Defense
2002003,2,2,3,4,,DefensePowerPhy,DefensePowerMag,52,1300,17,7395,-224,160,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,Defense
2002003,2,2,3,5,,DefensePowerPhy,DefensePowerMag,65,1630,20,6525,-224,160,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,Defense
2002003,2,2,3,6,,DefensePowerPhy,DefensePowerMag,78,1950,25,5655,-224,160,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,Defense
2002003,2,2,3,7,,DefensePowerPhy,DefensePowerMag,91,2600,35,4350,-224,160,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,Defense
3000001,3,0,1,0,,None,,0,0,0,0,-64,-64,MI_UI_Image_MiddleRuneStone,,None
3000001,3,0,1,1,10301,None,,0,600,7,9500,-64,-64,MI_UI_Image_MiddleRuneStone,,None
3000001,3,0,1,2,10302,None,,0,720,8,9025,-64,-64,MI_UI_Image_MiddleRuneStone,,None
3000001,3,0,1,3,10303,None,,0,900,11,8550,-64,-64,MI_UI_Image_MiddleRuneStone,,None
3000001,3,0,1,4,10304,None,,0,1200,12,8075,-64,-64,MI_UI_Image_MiddleRuneStone,,None
3000001,3,0,1,5,10305,None,,0,1500,14,7125,-64,-64,MI_UI_Image_MiddleRuneStone,,None
3000001,3,0,1,6,10306,None,,0,1800,18,6175,-64,-64,MI_UI_Image_MiddleRuneStone,,None
3000001,3,0,1,7,10307,None,,0,2400,25,4750,-64,-64,MI_UI_Image_MiddleRuneStone,,None
3001001,3,1,1,0,,HitValue,,0,0,0,0,-32,-128,UI_Icon_Rune_HitValue,MI_UI_Image_MiddleRuneStone,Defense
3001001,3,1,1,1,,HitValue,,9,600,7,9500,-32,-128,UI_Icon_Rune_HitValue,MI_UI_Image_MiddleRuneStone,Defense
3001001,3,1,1,2,,HitValue,,18,720,8,9025,-32,-128,UI_Icon_Rune_HitValue,MI_UI_Image_MiddleRuneStone,Defense
3001001,3,1,1,3,,HitValue,,27,900,11,8550,-32,-128,UI_Icon_Rune_HitValue,MI_UI_Image_MiddleRuneStone,Defense
3001001,3,1,1,4,,HitValue,,36,1200,12,8075,-32,-128,UI_Icon_Rune_HitValue,MI_UI_Image_MiddleRuneStone,Defense
3001001,3,1,1,5,,HitValue,,45,1500,14,7125,-32,-128,UI_Icon_Rune_HitValue,MI_UI_Image_MiddleRuneStone,Defense
3001001,3,1,1,6,,HitValue,,54,1800,18,6175,-32,-128,UI_Icon_Rune_HitValue,MI_UI_Image_MiddleRuneStone,Defense
3001001,3,1,1,7,,HitValue,,63,2400,25,4750,-32,-128,UI_Icon_Rune_HitValue,MI_UI_Image_MiddleRuneStone,Defense
3001002,3,1,2,0,,CriticalValue,,0,0,0,0,32,-170,UI_Icon_Rune_CriticalRate,MI_UI_Image_MiddleRuneStone,Attack
3001002,3,1,2,1,,CriticalValue,,17,780,10,9000,32,-170,UI_Icon_Rune_CriticalRate,MI_UI_Image_MiddleRuneStone,Attack
3001002,3,1,2,2,,CriticalValue,,34,940,11,8550,32,-170,UI_Icon_Rune_CriticalRate,MI_UI_Image_MiddleRuneStone,Attack
3001002,3,1,2,3,,CriticalValue,,51,1170,14,8100,32,-170,UI_Icon_Rune_CriticalRate,MI_UI_Image_MiddleRuneStone,Attack
3001002,3,1,2,4,,CriticalValue,,68,1560,16,7650,32,-170,UI_Icon_Rune_CriticalRate,MI_UI_Image_MiddleRuneStone,Attack
3001002,3,1,2,5,,CriticalValue,,85,1950,19,6750,32,-170,UI_Icon_Rune_CriticalRate,MI_UI_Image_MiddleRuneStone,Attack
3001002,3,1,2,6,,CriticalValue,,102,2340,24,5850,32,-170,UI_Icon_Rune_CriticalRate,MI_UI_Image_MiddleRuneStone,Attack
3001002,3,1,2,7,,CriticalValue,,119,3120,33,4500,32,-170,UI_Icon_Rune_CriticalRate,MI_UI_Image_MiddleRuneStone,Attack
3001003,3,1,3,0,,AttackPowerPhy,AttackPowerMag,0,0,0,0,96,-216,UI_Icon_Rune_Attack,MI_UI_Image_MiddleRuneStone,Attack
3001003,3,1,3,1,,AttackPowerPhy,AttackPowerMag,14,960,12,8500,96,-216,UI_Icon_Rune_Attack,MI_UI_Image_MiddleRuneStone,Attack
3001003,3,1,3,2,,AttackPowerPhy,AttackPowerMag,28,1160,14,8075,96,-216,UI_Icon_Rune_Attack,MI_UI_Image_MiddleRuneStone,Attack
3001003,3,1,3,3,,AttackPowerPhy,AttackPowerMag,42,1440,18,7650,96,-216,UI_Icon_Rune_Attack,MI_UI_Image_MiddleRuneStone,Attack
3001003,3,1,3,4,,AttackPowerPhy,AttackPowerMag,56,1920,20,7225,96,-216,UI_Icon_Rune_Attack,MI_UI_Image_MiddleRuneStone,Attack
3001003,3,1,3,5,,AttackPowerPhy,AttackPowerMag,70,2400,24,6375,96,-216,UI_Icon_Rune_Attack,MI_UI_Image_MiddleRuneStone,Attack
3001003,3,1,3,6,,AttackPowerPhy,AttackPowerMag,84,2880,30,5525,96,-216,UI_Icon_Rune_Attack,MI_UI_Image_MiddleRuneStone,Attack
3001003,3,1,3,7,,AttackPowerPhy,AttackPowerMag,98,3840,42,4250,96,-216,UI_Icon_Rune_Attack,MI_UI_Image_MiddleRuneStone,Attack
3001004,3,1,4,0,,AddIgnoreDefenseDamage,,0,0,0,0,170,-248,UI_Icon_Rune_IgnoreDefenseDamage,MI_UI_Image_MiddleRuneStone,Attack
3001004,3,1,4,1,,AddIgnoreDefenseDamage,,1,1140,15,8000,170,-248,UI_Icon_Rune_IgnoreDefenseDamage,MI_UI_Image_MiddleRuneStone,Attack
3001004,3,1,4,2,,AddIgnoreDefenseDamage,,2,1370,17,7600,170,-248,UI_Icon_Rune_IgnoreDefenseDamage,MI_UI_Image_MiddleRuneStone,Attack
3001004,3,1,4,3,,AddIgnoreDefenseDamage,,3,1710,22,7200,170,-248,UI_Icon_Rune_IgnoreDefenseDamage,MI_UI_Image_MiddleRuneStone,Attack
3001004,3,1,4,4,,AddIgnoreDefenseDamage,,4,2280,25,6800,170,-248,UI_Icon_Rune_IgnoreDefenseDamage,MI_UI_Image_MiddleRuneStone,Attack
3001004,3,1,4,5,,AddIgnoreDefenseDamage,,5,2850,29,6000,170,-248,UI_Icon_Rune_IgnoreDefenseDamage,MI_UI_Image_MiddleRuneStone,Attack
3001004,3,1,4,6,,AddIgnoreDefenseDamage,,6,3420,36,5200,170,-248,UI_Icon_Rune_IgnoreDefenseDamage,MI_UI_Image_MiddleRuneStone,Attack
3001004,3,1,4,7,,AddIgnoreDefenseDamage,,7,4560,51,4000,170,-248,UI_Icon_Rune_IgnoreDefenseDamage,MI_UI_Image_MiddleRuneStone,Attack
3002001,3,2,1,0,,DodgeValue,,0,0,0,0,-32,50,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,Defense
3002001,3,2,1,1,,DodgeValue,,9,600,7,9500,-32,50,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,Defense
3002001,3,2,1,2,,DodgeValue,,18,720,8,9025,-32,50,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,Defense
3002001,3,2,1,3,,DodgeValue,,27,900,11,8550,-32,50,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,Defense
3002001,3,2,1,4,,DodgeValue,,36,1200,12,8075,-32,50,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,Defense
3002001,3,2,1,5,,DodgeValue,,45,1500,14,7125,-32,50,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,Defense
3002001,3,2,1,6,,DodgeValue,,54,1800,18,6175,-32,50,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,Defense
3002001,3,2,1,7,,DodgeValue,,63,2400,25,4750,-32,50,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,Defense
3002002,3,2,2,0,,AntiCriticalValue,,0,0,0,0,-110,64,UI_Icon_Rune_AntiCriticalRate,MI_UI_Image_MiddleRuneStone,Attack
3002002,3,2,2,1,,AntiCriticalValue,,21,780,10,9000,-110,64,UI_Icon_Rune_AntiCriticalRate,MI_UI_Image_MiddleRuneStone,Attack
3002002,3,2,2,2,,AntiCriticalValue,,42,940,11,8550,-110,64,UI_Icon_Rune_AntiCriticalRate,MI_UI_Image_MiddleRuneStone,Attack
3002002,3,2,2,3,,AntiCriticalValue,,63,1170,14,8100,-110,64,UI_Icon_Rune_AntiCriticalRate,MI_UI_Image_MiddleRuneStone,Attack
3002002,3,2,2,4,,AntiCriticalValue,,84,1560,16,7650,-110,64,UI_Icon_Rune_AntiCriticalRate,MI_UI_Image_MiddleRuneStone,Attack
3002002,3,2,2,5,,AntiCriticalValue,,105,1950,19,6750,-110,64,UI_Icon_Rune_AntiCriticalRate,MI_UI_Image_MiddleRuneStone,Attack
3002002,3,2,2,6,,AntiCriticalValue,,126,2340,24,5850,-110,64,UI_Icon_Rune_AntiCriticalRate,MI_UI_Image_MiddleRuneStone,Attack
3002002,3,2,2,7,,AntiCriticalValue,,147,3120,33,4500,-110,64,UI_Icon_Rune_AntiCriticalRate,MI_UI_Image_MiddleRuneStone,Attack
3002003,3,2,3,0,,DefensePowerPhy,DefensePowerMag,0,0,0,0,-180,128,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,Defense
3002003,3,2,3,1,,DefensePowerPhy,DefensePowerMag,16,960,12,8500,-180,128,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,Defense
3002003,3,2,3,2,,DefensePowerPhy,DefensePowerMag,32,1160,14,8075,-180,128,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,Defense
3002003,3,2,3,3,,DefensePowerPhy,DefensePowerMag,48,1440,18,7650,-180,128,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,Defense
3002003,3,2,3,4,,DefensePowerPhy,DefensePowerMag,64,1920,20,7225,-180,128,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,Defense
3002003,3,2,3,5,,DefensePowerPhy,DefensePowerMag,80,2400,24,6375,-180,128,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,Defense
3002003,3,2,3,6,,DefensePowerPhy,DefensePowerMag,96,2880,30,5525,-180,128,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,Defense
3002003,3,2,3,7,,DefensePowerPhy,DefensePowerMag,112,3840,42,4250,-180,128,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,Defense
3002004,3,2,4,0,,AddDecreaseDamage,,0,0,0,0,-234,180,UI_Icon_Rune_DecreseDamage,MI_UI_Image_MiddleRuneStone,Attack
3002004,3,2,4,1,,AddDecreaseDamage,,1,1140,15,8000,-234,180,UI_Icon_Rune_DecreseDamage,MI_UI_Image_MiddleRuneStone,Attack
3002004,3,2,4,2,,AddDecreaseDamage,,2,1370,17,7600,-234,180,UI_Icon_Rune_DecreseDamage,MI_UI_Image_MiddleRuneStone,Attack
3002004,3,2,4,3,,AddDecreaseDamage,,3,1710,22,7200,-234,180,UI_Icon_Rune_DecreseDamage,MI_UI_Image_MiddleRuneStone,Attack
3002004,3,2,4,4,,AddDecreaseDamage,,4,2280,25,6800,-234,180,UI_Icon_Rune_DecreseDamage,MI_UI_Image_MiddleRuneStone,Attack
3002004,3,2,4,5,,AddDecreaseDamage,,5,2850,29,6000,-234,180,UI_Icon_Rune_DecreseDamage,MI_UI_Image_MiddleRuneStone,Attack
3002004,3,2,4,6,,AddDecreaseDamage,,6,3420,36,5200,-234,180,UI_Icon_Rune_DecreseDamage,MI_UI_Image_MiddleRuneStone,Attack
3002004,3,2,4,7,,AddDecreaseDamage,,7,4560,51,4000,-234,180,UI_Icon_Rune_DecreseDamage,MI_UI_Image_MiddleRuneStone,Attack
4000001,4,0,1,0,,None,,0,0,0,0,-64,-64,MI_UI_Image_MiddleRuneStone,,None
4000001,4,0,1,1,10401,None,,0,840,8,9200,-64,-64,MI_UI_Image_MiddleRuneStone,,None
4000001,4,0,1,2,10402,None,,0,1010,10,8740,-64,-64,MI_UI_Image_MiddleRuneStone,,None
4000001,4,0,1,3,10403,None,,0,1260,12,8280,-64,-64,MI_UI_Image_MiddleRuneStone,,None
4000001,4,0,1,4,10404,None,,0,1680,14,7820,-64,-64,MI_UI_Image_MiddleRuneStone,,None
4000001,4,0,1,5,10405,None,,0,2100,16,6900,-64,-64,MI_UI_Image_MiddleRuneStone,,None
4000001,4,0,1,6,10406,None,,0,2520,20,5980,-64,-64,MI_UI_Image_MiddleRuneStone,,None
4000001,4,0,1,7,10407,None,,0,3360,28,4600,-64,-64,MI_UI_Image_MiddleRuneStone,,None
4001001,4,1,1,0,,Penetration,,0,0,0,0,-32,-128,UI_Icon_Rune_Penetrate,MI_UI_Image_MiddleRuneStone,Defense
4001001,4,1,1,1,,Penetration,,22,840,8,9200,-32,-128,UI_Icon_Rune_Penetrate,MI_UI_Image_MiddleRuneStone,Defense
4001001,4,1,1,2,,Penetration,,44,1010,10,8740,-32,-128,UI_Icon_Rune_Penetrate,MI_UI_Image_MiddleRuneStone,Defense
4001001,4,1,1,3,,Penetration,,66,1260,12,8280,-32,-128,UI_Icon_Rune_Penetrate,MI_UI_Image_MiddleRuneStone,Defense
4001001,4,1,1,4,,Penetration,,88,1680,14,7820,-32,-128,UI_Icon_Rune_Penetrate,MI_UI_Image_MiddleRuneStone,Defense
4001001,4,1,1,5,,Penetration,,110,2100,16,6900,-32,-128,UI_Icon_Rune_Penetrate,MI_UI_Image_MiddleRuneStone,Defense
