Id,NameKey,DescKey,ProductType,ItemInfoId,ProductValue
1302,1171000000008,0,FreeDiamond,,1000
1302,1171000000008,0,Item,910301,10
1303,1171000000008,0,FreeDiamond,,1000
1303,1171000000008,0,Item,910301,10
1304,1171000000008,0,FreeDiamond,,1000
1304,1171000000008,0,Item,910302,10
11001,21000000025,0,FreeDiamond,,1500
11001,21000000025,0,Item,490012,2
11002,21000000025,0,Item,490012,1
11002,21000000025,0,Item,410001,1
11003,21000000025,0,Item,490012,1
11003,21000000025,0,Item,410002,1
11004,21000000025,0,Item,490012,1
11004,21000000025,0,Item,410003,1
11005,21000000025,0,Item,490012,1
11005,21000000025,0,Item,410011,1
11006,21000000025,0,Item,490012,2
11006,21000000025,0,Item,410012,1
11007,21000000025,0,Item,490012,2
11007,21000000025,0,Item,410013,1
11101,21000000027,0,FreeDiamond,,1000
11101,21000000027,0,Item,490012,1
11102,21000000027,0,Item,490012,1
11102,21000000027,0,Item,490033,30
11103,21000000027,0,Item,490012,1
11103,21000000027,0,Item,490033,50
11104,21000000027,0,Item,490012,2
11104,21000000027,0,Item,490033,70
11105,21000000027,0,Item,490012,3
11105,21000000027,0,Item,490033,100
10000001,21000000107,0,Adena,,20000
10000002,21000000107,0,Adena,,30000
10000003,21000000107,0,Item,910234,1
10000004,21000000107,0,Item,490012,1
10000005,21000000107,0,Item,490012,1
10000006,21000000107,0,Item,490012,1
10000007,21000000107,0,Item,490012,2
10000008,21000000107,0,Item,490012,2
101101,21000000028,0,FreeDiamond,,2000
101102,21000000028,0,FreeDiamond,,1000
101102,21000000028,0,Item,510011,1
101103,21000000028,0,FreeDiamond,,1000
101103,21000000028,0,Item,510102,25
101104,21000000028,0,FreeDiamond,,1000
101104,21000000028,0,Item,510102,25
101105,21000000028,0,FreeDiamond,,1000
101105,21000000028,0,Item,911013,1
101106,21000000028,0,FreeDiamond,,1000
101106,21000000028,0,Item,510102,25
101107,21000000028,0,FreeDiamond,,1000
101107,21000000028,0,Item,510102,25
101108,21000000028,0,FreeDiamond,,2000
101109,21000000028,0,Item,490038,1
1310,21000000029,0,FreeDiamond,,2000
1311,21000000029,0,FreeDiamond,,1000
1311,21000000029,0,Item,1000104,1
1311,21000000029,0,Item,449999,30
1311,21000000029,0,Item,910237,2
1312,21000000029,0,FreeDiamond,,1000
1312,21000000029,0,Item,1000104,1
1312,21000000029,0,Item,449999,30
1312,21000000029,0,Item,910237,2
1313,21000000029,0,FreeDiamond,,1000
1313,21000000029,0,Item,1000104,1
1313,21000000029,0,Item,449999,30
1313,21000000029,0,Item,910237,2
10010101,1171000000003,0,Item,900011,1
10010101,1171000000003,0,Adena,,10000
10010102,1171000000003,0,Item,910237,1
10010102,1171000000003,0,Adena,,10000
10010103,1171000000003,0,Item,910237,1
10010103,1171000000003,0,Item,400000,1
10010104,1171000000003,0,Item,910237,3
10010104,1171000000003,0,Item,400000,3
10010104,1171000000003,0,PaidDiamond,,1200
10010105,1171000000003,0,Item,910237,5
10010105,1171000000003,0,Item,400000,5
10010105,1171000000003,0,PaidDiamond,,2500
10010201,1171000000003,0,Item,916001,1
10010201,1171000000003,0,FreeDiamond,,100
10010202,1171000000003,0,Item,916001,1
10010202,1171000000003,0,FreeDiamond,,200
10010203,1171000000003,0,Item,916001,2
10010203,1171000000003,0,FreeDiamond,,500
10010204,1171000000003,0,Item,916001,4
10010204,1171000000003,0,Item,917001,1
10010204,1171000000003,0,FreeDiamond,,2200
10010205,1171000000003,0,Item,916001,4
10010205,1171000000003,0,Item,917001,2
10010205,1171000000003,0,FreeDiamond,,4000
10010206,1171000000003,0,Item,400000,1
10010207,1171000000003,0,Item,400000,2
10010208,1171000000003,0,Item,400000,8
10011101,1171000000004,0,FreeDiamond,490003,100
10011102,1171000000004,0,FreeDiamond,490003,300
10011102,1171000000004,0,Item,490011,3
10011103,1171000000004,0,FreeDiamond,490003,500
10011103,1171000000004,0,Item,490011,5
10011104,1171000000004,0,FreeDiamond,490003,1000
10011104,1171000000004,0,Item,400002,150
10011105,1171000000004,0,FreeDiamond,490003,2000
10011105,1171000000004,0,Item,400002,300
10011105,1171000000004,0,Item,400000,1
10011106,1171000000004,0,FreeDiamond,490003,3000
10011106,1171000000004,0,Item,400002,500
10011106,1171000000004,0,Item,400000,1
10012101,1171000000005,0,Item,490030,1
10012101,1171000000005,0,Item,490043,3
10012102,1171000000005,0,Item,490030,2
10012102,1171000000005,0,Item,490044,1
10012103,1171000000005,0,Item,490030,3
10012103,1171000000005,0,Item,490044,2
10012104,1171000000005,0,Item,490030,4
10012104,1171000000005,0,Item,490044,5
10012105,1171000000005,0,Item,490030,5
10012105,1171000000005,0,Item,490044,7
10012106,1171000000005,0,Item,490030,6
10012106,1171000000005,0,Item,490044,10
10012107,1171000000005,0,Item,490030,7
10012107,1171000000005,0,Item,490044,12
10012108,1171000000005,0,Item,490030,8
10012108,1171000000005,0,Item,490044,14
10012109,1171000000005,0,Item,490030,9
10012109,1171000000005,0,Item,490044,16
10012110,1171000000005,0,Item,490030,10
10012110,1171000000005,0,Item,490044,18
10012111,1171000000005,0,Item,490030,10
10012111,1171000000005,0,Item,490044,20
10012112,1171000000005,0,Item,490030,10
10012112,1171000000005,0,Item,490044,25
10013101,1171000000006,0,Item,911176,1
10013102,1171000000006,0,Item,911176,1
10013102,1171000000006,0,Item,490005,50
10013103,1171000000006,0,Item,911177,1
10013103,1171000000006,0,Item,490005,100
10013104,1171000000006,0,Item,911177,1
10013104,1171000000006,0,Item,490005,200
10013105,1171000000006,0,Item,911178,1
10013105,1171000000006,0,Item,490005,300
10013106,1171000000006,0,Item,911178,1
10013106,1171000000006,0,Item,490005,400
10013107,1171000000006,0,Item,911179,1
10013107,1171000000006,0,Item,490005,500
10013108,1171000000006,0,Item,911179,1
10013108,1171000000006,0,Item,490005,600
10013108,1171000000006,0,Item,900012,1
10013109,1171000000006,0,Item,911180,1
10013109,1171000000006,0,Item,490005,700
10013109,1171000000006,0,Item,900012,1
10013110,1171000000006,0,Item,911180,1
10013110,1171000000006,0,Item,490005,800
10013110,1171000000006,0,Item,900012,1
10010301,1171000000003,0,FreeDiamond,,50
10010302,1171000000003,0,FreeDiamond,,100
10010303,1171000000003,0,FreeDiamond,,400
10010304,1171000000003,0,FreeDiamond,,900
10010305,1171000000003,0,Item,911013,1
10010305,1171000000003,0,PaidDiamond,,400
10010306,1171000000003,0,Item,911013,2
10010306,1171000000003,0,PaidDiamond,,800
10010307,1171000000003,0,Item,911013,3
10010307,1171000000003,0,PaidDiamond,,1200
10010308,1171000000003,0,Item,911037,1
10010308,1171000000003,0,PaidDiamond,,1500
10010501,1171000000003,0,FreeDiamond,,50
10010502,1171000000003,0,FreeDiamond,,100
10010503,1171000000003,0,FreeDiamond,,400
10010504,1171000000003,0,FreeDiamond,,900
10010505,1171000000003,0,Item,911013,1
10010505,1171000000003,0,FreeDiamond,,400
10010506,1171000000003,0,Item,911013,2
10010506,1171000000003,0,FreeDiamond,,800
10010507,1171000000003,0,Item,911013,3
10010507,1171000000003,0,FreeDiamond,,1200
10010508,1171000000003,0,Item,911037,1
10010508,1171000000003,0,FreeDiamond,,1500
100001,1171000000005,0,FreeDiamond,,50
100002,1171000000005,0,FreeDiamond,,100
100003,1171000000005,0,FreeDiamond,,400
100004,1171000000005,0,FreeDiamond,,900
100005,1171000000005,0,Item,911013,1
100005,1171000000005,0,PaidDiamond,,400
100006,1171000000005,0,Item,911013,2
100006,1171000000005,0,PaidDiamond,,800
100007,1171000000005,0,Item,911013,3
100007,1171000000005,0,PaidDiamond,,1200
100008,1171000000005,0,Item,911037,1
100008,1171000000005,0,PaidDiamond,,1500
10010601,1171000000003,0,FreeDiamond,,45
10010602,1171000000003,0,FreeDiamond,,90
10010603,1171000000003,0,FreeDiamond,,350
10010604,1171000000003,0,FreeDiamond,,200
10010604,1171000000003,0,Item,110900001,3
10010605,1171000000003,0,FreeDiamond,,500
10010605,1171000000003,0,Item,110900001,6
10010606,1171000000003,0,FreeDiamond,,1500
10010606,1171000000003,0,Item,110900001,10
10010607,1171000000003,0,FreeDiamond,,2500
10010607,1171000000003,0,Item,110900001,15
10010608,1171000000003,0,Item,110900002,1
10010701,1171000000003,0,Item,910212,1
10010701,1171000000003,0,Item,110990020,1
10010702,1171000000003,0,Item,490015,1
10010702,1171000000003,0,Item,110990020,1
10010703,1171000000003,0,Item,911042,1
10010703,1171000000003,0,Item,110990020,3
10010704,1171000000003,0,Item,490012,8
10010704,1171000000003,0,Item,110990020,5
10010705,1171000000003,0,Item,910213,1
10010705,1171000000003,0,Item,110990008,1
10010706,1171000000003,0,Item,10911001,1
10010706,1171000000003,0,Item,110990008,1
10010707,1171000000003,0,Item,10911051,1
10010707,1171000000003,0,Item,110990008,1
1201,22000004012,0,FreeDiamond,,3000
1202,22000004012,0,FreeDiamond,,1000
1202,22000004012,0,Item,911013,3
1203,22000004012,0,Item,400000,10
1204,22000004012,0,FreeDiamond,,2000
1204,22000004012,0,Item,490096,1
1205,22000004012,0,FreeDiamond,,1000
1205,22000004012,0,Item,911013,3
1206,22000004012,0,FreeDiamond,,2000
1206,22000004012,0,Item,490096,2
1207,22000004012,0,FreeDiamond,,1000
1207,22000004012,0,Item,911013,3
