Id,Level,Exp
100021,173,110592
100021,174,110592
100021,175,110592
100021,176,110592
100021,177,110592
100021,178,110592
100021,179,110848
100021,180,110848
100021,181,110848
100021,182,110848
100021,183,110848
100021,184,111104
100021,185,111104
100021,186,111104
100021,187,111104
100021,188,111104
100021,189,111360
100021,190,111360
100021,191,111360
100021,192,111360
100021,193,111360
100021,194,111360
100021,195,111360
100021,196,111616
100021,197,111616
100021,198,111616
100021,199,111872
100021,200,111872
100021,201,112128
100021,202,112384
100021,203,112384
100021,204,112640
100021,205,112896
100021,206,113408
100021,207,113664
100021,208,113920
100021,209,114432
100021,210,114944
100021,211,115456
100021,212,115968
100021,213,116480
100021,214,117248
100021,215,118016
100021,216,118784
100021,217,119552
100021,218,120576
100021,219,121344
100021,220,122368
100021,221,123392
100021,222,124672
100021,223,125952
100021,224,127232
100021,225,128512
100021,226,130048
100021,227,131584
100021,228,133120
100021,229,134656
100021,230,136448
100021,231,138496
100021,232,140288
100021,233,142336
100021,234,144640
100021,235,146688
100021,236,149248
100021,237,151552
100021,238,154112
100021,239,156672
100021,240,156928
100021,241,156928
100021,242,156928
100021,243,156928
100021,244,156928
100021,245,156928
100021,246,156928
100021,247,157184
100021,248,157184
100021,249,157184
100021,250,157440
100021,251,157440
100021,252,157696
100021,253,157952
100021,254,157952
100021,255,158208
100021,256,158464
100021,257,158976
100021,258,159232
100021,259,159488
100021,260,160000
100021,261,160512
100021,262,161024
100021,263,161536
100021,264,162048
100021,265,162304
100021,266,162304
100021,267,162304
100021,268,162304
100021,269,162304
100021,270,162560
100021,271,162560
100021,272,162560
100021,273,162560
100021,274,162560
100021,275,162816
100021,276,162816
100021,277,163072
100021,278,163072
100021,279,163328
100021,280,163328
100021,281,163328
100021,282,163584
100021,283,163584
100021,284,163584
100021,285,163584
100021,286,163584
100021,287,163584
100021,288,163584
100021,289,163584
100021,290,163840
100021,291,163840
100021,292,163840
100021,293,163840
100021,294,163840
100021,295,163840
100021,296,163840
100021,297,163840
100021,298,163840
100021,299,163840
100021,300,163840
100021,301,163840
100021,302,163840
100021,303,163840
100021,304,163840
100021,305,163840
100021,306,163840
100021,307,163840
100021,308,163840
100021,309,163840
100021,310,163840
100021,311,163840
100021,312,163840
100021,313,163840
100021,314,163840
100021,315,163840
100021,316,163840
100021,317,163840
100021,318,163840
100021,319,163840
100021,320,163840
100021,321,163840
100021,322,163840
100021,323,163840
100021,324,163840
100021,325,163840
100021,326,163840
100021,327,163840
100021,328,163840
100021,329,163840
100021,330,163840
100021,331,163840
100021,332,163840
100021,333,163840
100021,334,163840
100021,335,163840
100021,336,163840
100021,337,163840
100021,338,163840
100021,339,163840
100021,340,163840
100021,341,163840
100021,342,163840
100021,343,163840
100021,344,163840
100021,345,163840
100021,346,164096
100021,347,164096
100021,348,164096
100021,349,164096
100021,350,164096
100021,351,164352
100021,352,164352
100021,353,164352
100021,354,164608
100021,355,164864
100021,356,164864
100021,357,165120
100021,358,165120
100021,359,165120
100021,360,165120
100021,361,165376
100021,362,165376
100021,363,165376
100021,364,165376
100021,365,165376
100021,366,165376
100021,367,165376
100021,368,165632
100021,369,165632
100021,370,165888
100021,371,165888
100021,372,166144
100021,373,166144
100021,374,166400
100021,375,166656
100021,376,166912
100021,377,167168
100021,378,167424
100021,379,167936
100021,380,168192
100021,381,168704
100021,382,169216
100021,383,169728
100021,384,170496
100021,385,171008
100021,386,171776
100021,387,172544
100021,388,173312
100021,389,174336
100021,390,175360
100021,391,176384
100021,392,177408
100021,393,178176
100021,394,178432
100021,395,178944
100021,396,178944
100021,397,179200
100021,398,179200
100021,399,179200
100021,400,179456
100021,401,179456
100021,402,179712
100021,403,179712
100021,404,179968
100021,405,180224
100021,406,180480
100021,407,180736
100021,408,180992
100021,409,181248
100021,410,181760
100021,411,182016
100021,412,182528
100021,413,183040
100021,414,183552
100021,415,184320
100021,416,184832
100021,417,185600
100021,418,186368
100021,419,187136
100021,420,188160
100021,421,189440
100021,422,190720
100022,1,12000
100022,2,12000
100022,3,12000
100022,4,12000
100022,5,12000
100022,6,16000
100022,7,16000
100022,8,16000
100022,9,16000
100022,10,16000
100022,11,24000
100022,12,24000
100022,13,24000
100022,14,24000
100022,15,24000
100022,16,24000
100022,17,24000
100022,18,32000
100022,19,32000
100022,20,32000
100022,21,40000
100022,22,48000
100022,23,57120
100022,24,67840
100022,25,79200
100022,26,92800
100022,27,104000
100022,28,123200
100022,29,144000
100022,30,166400
100022,31,179200
100022,32,204800
100022,33,217600
100022,34,243200
100022,35,256000
100022,36,268800
100022,37,281600
100022,38,294400
100022,39,307200
100022,40,307200
100022,41,320000
100022,42,326400
100022,43,328960
100022,44,331520
100022,45,331520
100022,46,331520
100022,47,332800
100022,48,334080
100022,49,335360
100022,50,335360
100022,51,335360
100022,52,336640
100022,53,336640
100022,54,336640
100022,55,336640
100022,56,336640
100022,57,336640
100022,58,336640
100022,59,336640
100022,60,336640
100022,61,336640
100022,62,336640
100022,63,336640
100022,64,336640
100022,65,336640
100022,66,336640
100022,67,336640
100022,68,336640
100022,69,336640
100022,70,336640
100022,71,337920
100022,72,337920
100022,73,337920
100022,74,337920
100022,75,337920
100022,76,339200
100022,77,339200
100022,78,339200
100022,79,340480
100022,80,341760
100022,81,341760
100022,82,343040
100022,83,344320
100022,84,345600
100022,85,346880
100022,86,349440
100022,87,350720
100022,88,353280
100022,89,355840
100022,90,358400
100022,91,360960
100022,92,363520
100022,93,367360
100022,94,371200
100022,95,375040
100022,96,378880
100022,97,382720
100022,98,387840
100022,99,392960
100022,100,398080
100022,101,404480
100022,102,409600
100022,103,416000
100022,104,423680
100022,105,430080
100022,106,437760
100022,107,446720
100022,108,454400
100022,109,463360
100022,110,473600
100022,111,482560
100022,112,492800
100022,113,504320
100022,114,514560
100022,115,526080
100022,116,538880
100022,117,538880
100022,118,538880
100022,119,538880
100022,120,538880
100022,121,540160
100022,122,540160
100022,123,540160
100022,124,540160
100022,125,540160
100022,126,541440
100022,127,541440
100022,128,542720
100022,129,542720
100022,130,544000
100022,131,545280
100022,132,546560
100022,133,547840
100022,134,549120
100022,135,551680
100022,136,551680
100022,137,551680
100022,138,551680
100022,139,551680
100022,140,551680
100022,141,551680
100022,142,552960
100022,143,552960
100022,144,552960
100022,145,552960
100022,146,552960
100022,147,552960
100022,148,552960
100022,149,552960
100022,150,552960
100022,151,552960
100022,152,552960
100022,153,552960
100022,154,552960
100022,155,552960
100022,156,552960
100022,157,552960
100022,158,552960
100022,159,552960
100022,160,552960
100022,161,552960
100022,162,552960
100022,163,552960
100022,164,552960
100022,165,552960
100022,166,552960
100022,167,552960
100022,168,552960
100022,169,552960
100022,170,552960
100022,171,552960
100022,172,552960
100022,173,552960
100022,174,552960
100022,175,552960
100022,176,552960
100022,177,552960
100022,178,552960
100022,179,554240
100022,180,554240
100022,181,554240
100022,182,554240
100022,183,554240
100022,184,555520
100022,185,555520
100022,186,555520
100022,187,555520
100022,188,555520
100022,189,556800
100022,190,556800
100022,191,556800
100022,192,556800
100022,193,556800
100022,194,556800
100022,195,556800
100022,196,558080
100022,197,558080
100022,198,558080
100022,199,559360
100022,200,559360
100022,201,560640
100022,202,561920
100022,203,561920
100022,204,563200
100022,205,564480
100022,206,567040
100022,207,568320
100022,208,569600
100022,209,572160
100022,210,574720
100022,211,577280
100022,212,579840
100022,213,582400
100022,214,586240
100022,215,590080
100022,216,593920
100022,217,597760
100022,218,602880
100022,219,606720
100022,220,611840
100022,221,616960
100022,222,623360
100022,223,629760
100022,224,636160
100022,225,642560
100022,226,650240
100022,227,657920
100022,228,665600
100022,229,673280
100022,230,682240
100022,231,692480
100022,232,701440
100022,233,711680
100022,234,723200
100022,235,733440
100022,236,746240
100022,237,757760
100022,238,770560
100022,239,783360
100022,240,784640
100022,241,784640
100022,242,784640
100022,243,784640
100022,244,784640
100022,245,784640
100022,246,784640
100022,247,785920
100022,248,785920
100022,249,785920
100022,250,787200
100022,251,787200
100022,252,788480
100022,253,789760
100022,254,789760
100022,255,791040
100022,256,792320
100022,257,794880
100022,258,796160
100022,259,797440
100022,260,800000
100022,261,802560
100022,262,805120
100022,263,807680
100022,264,810240
100022,265,811520
100022,266,811520
100022,267,811520
100022,268,811520
100022,269,811520
100022,270,812800
100022,271,812800
100022,272,812800
100022,273,812800
100022,274,812800
100022,275,814080
100022,276,814080
100022,277,815360
100022,278,815360
100022,279,816640
100022,280,816640
100022,281,816640
100022,282,817920
100022,283,817920
100022,284,817920
100022,285,817920
100022,286,817920
100022,287,817920
100022,288,817920
100022,289,817920
100022,290,819200
100022,291,819200
100022,292,819200
100022,293,819200
100022,294,819200
100022,295,819200
100022,296,819200
100022,297,819200
100022,298,819200
100022,299,819200
100022,300,819200
100022,301,819200
100022,302,819200
100022,303,819200
100022,304,819200
100022,305,819200
100022,306,819200
100022,307,819200
100022,308,819200
100022,309,819200
100022,310,819200
100022,311,819200
100022,312,819200
100022,313,819200
100022,314,819200
100022,315,819200
100022,316,819200
100022,317,819200
100022,318,819200
100022,319,819200
100022,320,819200
100022,321,819200
100022,322,819200
100022,323,819200
100022,324,819200
100022,325,819200
100022,326,819200
100022,327,819200
100022,328,819200
100022,329,819200
100022,330,819200
100022,331,819200
100022,332,819200
100022,333,819200
100022,334,819200
100022,335,819200
100022,336,819200
100022,337,819200
100022,338,819200
100022,339,819200
100022,340,819200
100022,341,819200
100022,342,819200
100022,343,819200
100022,344,819200
100022,345,819200
100022,346,820480
100022,347,820480
100022,348,820480
100022,349,820480
100022,350,820480
100022,351,821760
100022,352,821760
100022,353,821760
100022,354,823040
100022,355,824320
100022,356,824320
100022,357,825600
100022,358,825600
100022,359,825600
100022,360,825600
100022,361,826880
100022,362,826880
100022,363,826880
100022,364,826880
100022,365,826880
100022,366,826880
100022,367,826880
100022,368,828160
100022,369,828160
100022,370,829440
100022,371,829440
100022,372,830720
100022,373,830720
100022,374,832000
100022,375,833280
100022,376,834560
100022,377,835840
100022,378,837120
100022,379,839680
100022,380,840960
100022,381,843520
100022,382,846080
100022,383,848640
100022,384,852480
100022,385,855040
100022,386,858880
100022,387,862720
100022,388,866560
100022,389,871680
100022,390,876800
100022,391,881920
100022,392,887040
100022,393,890880
100022,394,892160
100022,395,894720
100022,396,894720
100022,397,896000
100022,398,896000
100022,399,896000
100022,400,897280
100022,401,897280
100022,402,898560
100022,403,898560
100022,404,899840
100022,405,901120
100022,406,902400
100022,407,903680
100022,408,904960
100022,409,906240
100022,410,908800
100022,411,910080
100022,412,912640
100022,413,915200
100022,414,917760
100022,415,921600
100022,416,924160
100022,417,928000
100022,418,931840
100022,419,935680
100022,420,940800
100022,421,947200
100022,422,953600
