Key,Value
AUCTION_HOUSE_ITEM_SELL,@AUCTION_HOUSE_EQ_ITEM_SELL
AUCTION_HOUSE_LOG_GAIN,Adquirir
AUCTION_HOUSE_LOG_SPEND,Gastar
AUCTION_HOUSE_LOG_STATE_BUY_COMPLETED,Compra concluída
AUCTION_HOUSE_LOG_STATE_CANCEL_SELL,Cancelar venda
AUCTION_HOUSE_LOG_STATE_SELL_PARTIAL,Venda parcial
AUCTION_HOUSE_LOG_STATE_SELL_COMPLETED,Vendido
AUCTION_HOUSE_LOG_STATE_SELL_FAILED,Falha na venda
AUCTION_HOUSE_LOG_STATE_SELLING,À venda
AUCTION_HOUSE_LOG_STATE_TIMEOVER,Tempo esgotado
AUCTION_HOUSE_LOG_STATE_WAITING_REGISTER,Aguardando para colocar na lista
AUCTION_HOUSE_MAX_PRICE,Preço máximo
AUCTION_HOUSE_RESULT_GET,"A lista de itens vendidos foi organizada.
Os lucros serão enviados para você imediatamente
e os itens que não receberam lance irão para a caixa de correio.
<FontRed>A taxa de 10% e de território será deduzida dos seus lucros.</>"
AUCTION_HOUSE_RESULT_GET_ALL,"Pagamento recebido por todos os itens vendidos.
(Itens não vendidos irão para a caixa de correio).
<FontRed>Não inclui os 10% de impostos e impostos territoriais.</>"
AUCTION_HOUSE_SALES_TYPE,Estado da venda
AUCTION_HOUSE_SELECT_CATEGORY,Selecionar categoria
AUCTION_HOUSE_SELECT_GRADE,Selecionar grau
AUCTION_HOUSE_SELECT_SORT,Selecionar classificação
AUCTION_HOUSE_SELECT_TYPE,Selecionar tipo
AUCTION_HOUSE_SORT,Classificar
AUCTION_HOUSE_SORT_CLOSING_DATE,Data final
AUCTION_HOUSE_SORT_HIGH_PRICE,Preço (mais alto)
AUCTION_HOUSE_SORT_LATELY_DATE,Mais recente
AUCTION_HOUSE_SORT_LOW_PRICE,Preço (mais baixo)
AUCTION_HOUSE_TYPE,Tipo
AUCTION_HOUSE_TYPE_ACCESSORY_ALL,Todos os acessórios
AUCTION_HOUSE_TYPE_ACCESSORY_ENCHANT_SCROLL,Pergaminho: Acessório
AUCTION_HOUSE_TYPE_ACCESSORY_UPGRADE_STONE,Pedra de melhoria de acessório
AUCTION_HOUSE_TYPE_ALL,Tudo
AUCTION_HOUSE_TYPE_ARMOR,Armadura
AUCTION_HOUSE_TYPE_ARMOR_ALL,Todas as armaduras
AUCTION_HOUSE_TYPE_ARMOR_ENCHANT_SCROLL,Pergaminho: Armadura
AUCTION_HOUSE_TYPE_ARMOR_UPGRADE_STONE,Pedra de melhoria de armadura
AUCTION_HOUSE_TYPE_BLESSED_ACCESSORY_ENCHANT_SCROLL,Pergaminho Abençoado: Acessório
AUCTION_HOUSE_TYPE_BLESSED_ARMOR_ENCHANT_SCROLL,Pergaminho Abençoado: Armadura
AUCTION_HOUSE_TYPE_BLESSED_WEAPON_ENCHANT_SCROLL,Pergaminho Abençoado: Arma
AUCTION_HOUSE_TYPE_BOW,Arco
AUCTION_HOUSE_TYPE_DAGGER,Punhal
AUCTION_HOUSE_TYPE_DUALSWORD,Espadas duplas
AUCTION_HOUSE_TYPE_ENCHANT_MISC_ALL,Todos os materiais de aprimoramento
AUCTION_HOUSE_TYPE_HERB,Erva
AUCTION_HOUSE_TYPE_HP_PORTION,Poção de PV
AUCTION_HOUSE_TYPE_MONSTER_CORE,@AUCTION_GROUP_MONSTERCORE
AUCTION_HOUSE_TYPE_MP_PORTION,Poção de PM
AUCTION_HOUSE_TYPE_RUNE_PIECE,Fragmento de runa
AUCTION_HOUSE_TYPE_SKILL_BOOK_PAGE,Página de Pergaminho Esquecido
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_ALL,Todos os Cristais Anímicos
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_BLACK,Cristal Anímico de Precisão
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_BLUE,Cristal Anímico de Evasão
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_GREEN,Cristal Anímico de PV
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_INDIGO,Cristal Anímico de Resiliência
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_ORANGE,Cristal Anímico de Penetração
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_PURPLE,Cristal Anímico de PM
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_RED,Cristal Anímico de Ataque Crítico
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_WHITE,Cristal Anímico de Ataque
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_YELLOW,Cristal Anímico de Defesa
AUCTION_HOUSE_TYPE_SOUL_SHOT,Disparo Anímico
AUCTION_HOUSE_TYPE_SPEAR,Lança
AUCTION_HOUSE_TYPE_STAFF,Cajado
AUCTION_HOUSE_TYPE_SWORD,Espada e escudo
AUCTION_HOUSE_TYPE_WEAPON_ALL,Todas as armas
AUCTION_HOUSE_TYPE_WEAPON_ENCHANT_SCROLL,Pergaminho: Arma
AUCTION_HOUSE_TYPE_WEAPON_UPGRADE_STONE,Pedra de melhoria de arma
AUCTION_HOUSE_UPGRADE_LEVEL,+[UpgradeLevel]
AUCTION_ITEM_SEARCH_BUTTON,Buscar itens
AUCTION_MARKET_LOG_EMPTY,Nenhum histórico de transação.
AUCTION_REGISTERD_NONE,Não há itens listados.
AUCTION_SEARCH_CONDITION,Critérios de busca
AUCTION_SEARCH_GUIDE,Não há resultados para sua busca.
AUCTION_SUB_GROUP_ACCESSORYENCHANTSCROLL,Pergaminho: Acessório
AUCTION_SUB_GROUP_ACCESSORYUPGRADESTONE,@AUCTION_HOUSE_TYPE_ACCESSORY_UPGRADE_STONE
AUCTION_SUB_GROUP_ANTICRITICAL,Resist. a crítico
AUCTION_SUB_GROUP_ANTTUNNEL1,Formigueiro 1
AUCTION_SUB_GROUP_ANTTUNNEL2,Formigueiro 2
AUCTION_SUB_GROUP_ARMOR,@AUCTION_HOUSE_TYPE_ARMOR
AUCTION_SUB_GROUP_ARMORENCHANTSCROLL,@AUCTION_HOUSE_TYPE_ARMOR_ENCHANT_SCROLL
AUCTION_SUB_GROUP_ARMORUPGRADESTONE,@AUCTION_HOUSE_TYPE_ARMOR_UPGRADE_STONE
AUCTION_SUB_GROUP_ATTACKPOWER,Atq.
AUCTION_SUB_GROUP_ATTACKPOWERELIXIR,Elixir de Atq.
AUCTION_SUB_GROUP_BLESSEDACCESSORYENCHANTSCROLL,Pergaminho Abençoado: Acessório
AUCTION_SUB_GROUP_BLESSEDARMORENCHANTSCROLL,Pergaminho Abençoado: Armadura
AUCTION_SUB_GROUP_BLESSEDWEAPONENCHANTSCROLL,Pergaminho Abençoado: Arma
AUCTION_SUB_GROUP_BLUEHERB,Erva azul
AUCTION_SUB_GROUP_BLUERECIPE,Essência de elixir de PM
AUCTION_SUB_GROUP_BOOTS,Botas
AUCTION_SUB_GROUP_BOW,@AUCTION_HOUSE_TYPE_BOW
AUCTION_SUB_GROUP_CRITICAL,Crítico
AUCTION_SUB_GROUP_CRUMASWAMP,Pântano de Cruma
AUCTION_SUB_GROUP_CRUMATOWER2,Torre de Cruma 2
AUCTION_SUB_GROUP_CRUMATOWER3,Torre de Cruma 3
AUCTION_SUB_GROUP_DAGGER,@AUCTION_HOUSE_TYPE_DAGGER
AUCTION_SUB_GROUP_DEATHCOASTALFOG,Praias da Névoa Mortal
AUCTION_SUB_GROUP_DEFENSEPOWER,Def.
AUCTION_SUB_GROUP_DEFENSEPOWERELIXIR,Elixir de Def.
AUCTION_SUB_GROUP_DEVILISLE,Ilha do Demônio
AUCTION_SUB_GROUP_DODGE,Evasão
AUCTION_SUB_GROUP_DRAGONVALLEY,Vale do Dragão
AUCTION_SUB_GROUP_DUALSWORD,@AUCTION_HOUSE_TYPE_DUALSWORD
AUCTION_SUB_GROUP_EARRING,Brincos
AUCTION_SUB_GROUP_ELVENRUINS1,Ruínas Élficas 1
AUCTION_SUB_GROUP_ELVENRUINS2,Ruínas Élficas 2
AUCTION_SUB_GROUP_ETC,@AUCTION_GROUP_ETC
AUCTION_SUB_GROUP_GIRANDOMINION,Domínio de Giran
AUCTION_SUB_GROUP_GLOVES,Luvas
AUCTION_SUB_GROUP_GLUDINMAINROAD,Estrada de Gludin
AUCTION_SUB_GROUP_GLUDIOPLAIN,Planície de Gludio
AUCTION_SUB_GROUP_HELMET,Elmo
AUCTION_SUB_GROUP_HIGHHPPOTION,Poção de PV Grande
AUCTION_SUB_GROUP_HIGHMPPOTION,Poção de PM Grande
AUCTION_SUB_GROUP_HIT,Precisão
AUCTION_SUB_GROUP_HP,PV
AUCTION_SUB_GROUP_HPELIXIR,Elixir de PV
AUCTION_SUB_GROUP_HPPOTION,Poção de PV
AUCTION_SUB_GROUP_IVORYTOBASEMENT1,Torre de Marfim 1
AUCTION_SUB_GROUP_IVORYTOBASEMENT2,Torre de Marfim 2
AUCTION_SUB_GROUP_IVORYTOBASEMENT3,Torre de Marfim 3
AUCTION_SUB_GROUP_IVORYTOBASEMENT_CONFLICT,Laboratório da Torre de Marfim
AUCTION_SUB_GROUP_IVORYTOWER,Território conquistado na Torre de Marfim
AUCTION_SUB_GROUP_LANDOFSTOPPEDTIME,Terras Eternas
AUCTION_SUB_GROUP_SECRETFOREST1,Cobertura da Floresta dos Segredos
AUCTION_SUB_GROUP_SECRETFOREST2,Sub-bosque da Floresta dos Segredos
AUCTION_SUB_GROUP_SECRETFOREST_CONFLICT,Matadouro da Floresta dos Segredos
AUCTION_SUB_GROUP_MPELIXIR,Elixir de PM
AUCTION_SUB_GROUP_MPPOTION,Poção de PM
AUCTION_SUB_GROUP_NECKLACE,Colar
AUCTION_SUB_GROUP_NORTHWIND,Platô do Vento Norte
AUCTION_SUB_GROUP_PASTURE,Planície de Dion
AUCTION_SUB_GROUP_PEAKSOFSTRUGGLE,Pico da Dissonância
AUCTION_SUB_GROUP_PENETRATION,Penetração
AUCTION_SUB_GROUP_PROTECTIONJEWEL,Proteção de Maphr
AUCTION_SUB_GROUP_PURPLEHERB,Erva roxa
AUCTION_SUB_GROUP_PURPLERECIPE,Essência de elixir de atq.
AUCTION_SUB_GROUP_REDHERB,Erva vermelha
AUCTION_SUB_GROUP_REDRECIPE,Essência de elixir de PV
AUCTION_SUB_GROUP_RESILIENCE,Resiliência
AUCTION_SUB_GROUP_RING,Anel
AUCTION_SUB_GROUP_ROADSIDEOFDEATH,Necrópole Assombrada
AUCTION_SUB_GROUP_RUNEPIECE,@AUCTION_HOUSE_TYPE_RUNE_PIECE
AUCTION_SUB_GROUP_SCREAM,Sacrários Uivantes
AUCTION_SUB_GROUP_SKILLBOOK,Pergaminho Esquecido
AUCTION_SUB_GROUP_SKILLBOOKPAGE,@AUCTION_HOUSE_TYPE_SKILL_BOOK_PAGE
AUCTION_SUB_GROUP_SOULSHOT,@AUCTION_HOUSE_TYPE_SOUL_SHOT
AUCTION_SUB_GROUP_SPEAR,@AUCTION_HOUSE_TYPE_SPEAR
AUCTION_SUB_GROUP_STAFF,@AUCTION_HOUSE_TYPE_STAFF
AUCTION_SUB_GROUP_SWORD,@AUCTION_HOUSE_TYPE_SWORD
AUCTION_SUB_GROUP_TALKINGSISLANDEASTERN,Ilha Falante Oriental
AUCTION_SUB_GROUP_TALKINGSISLANDEASWESTERN,Ilha Falante Ocidental
AUCTION_SUB_GROUP_TELEPORTSCROLL,Pergaminho de Fuga
AUCTION_SUB_GROUP_WASTELAND,Deserto
AUCTION_SUB_GROUP_WEAPONENCHANTSCROLL,@AUCTION_HOUSE_TYPE_WEAPON_ENCHANT_SCROLL
AUCTION_SUB_GROUP_WEAPONUPGRADESTONE,@AUCTION_HOUSE_TYPE_WEAPON_UPGRADE_STONE
AUCTION_SUB_GROUP_WINDAWOOD,Mansão Windawood
AUCTION_SUB_GROUP_YELLOWHERB,Erva amarela
AUCTION_SUB_GROUP_YELLOWRECIPE,Essência de Elixir de Def.
AUCTION_SUB_GROUP_QUESTSCROLL,Pergaminho de missão
AUCTION_SUB_GROUP_SUMMONGEM,Pedra de Evocação Maligna
AUCTION_SUB_GROUP_LECIPE,Receita
AUCTION_SUB_GROUP_EquipmemtMaterial,Material
AUCTION_SUB_GROUP_UpgradeCrystal,Sucata
AUCTION_SUB_GROUP_ABILITYSTONE,Pedra de Atributo
AUCTION_SUB_GROUP_LIMITBREAK,Pedra de Quebra de Limite
AUCTION_SUB_GROUP_PetEquipment,Equip.
AUCTION_SUB_GROUP_PetFood,Pedra de Avanço
AUCTION_SUB_GROUP_PetSummonStone,Pedra de Evocação
AUCTION_SUB_GROUP_PetEquipmentEnchantMaterial,@AUCTION_GROUP_ENCHANT
AUCTION_SUB_GROUP_PetEtc,@AUCTION_GROUP_ETC
AUCTION_SUB_GROUP_WEAPONMATERIAL,Verniz de Arma
AUCTION_SUB_GROUP_ARMORMATERIAL,Verniz de Armadura
AUCTION_SUB_GROUP_ACCESSORYMATERIAL,Verniz de Acessório
AUCTION_SUB_GROUP_BUFFSCROLL,Pergaminho de bônus
AUCTION_TRADE_CONTENTS,Estado da transação
AUCTION_TRADE_TIME,Período de transação
AUTO_COMBAT_RADIUS_MAX,Sem limite
AUTO_COMBAT_RADIUS_MAXIMUM,Longo
AUTO_COMBAT_RADIUS_MEDIUM,Perto
AUTO_COMBAT_RADIUS_MIN,Local
AUTOPANEL_HP_POTION,Poção de PV
AUTOPANEL_MP_POTION,Poção de PM
AUTOPANEL_QUEST,Progresso automático
AUTOPANEL_SOULSHOT,@AUCTION_HOUSE_TYPE_SOUL_SHOT
BIDDING_MAXVALUE_NOTIFY,O valor do lance é maior do que a quantia de dinheiro que você tem.
BIDDING_MINVALUE_NOTIFY,Você precisa inserir um valor maior do que o valor de lance mínimo.
BLACKSMITH_ABILILTY,"Equipamentos usados como material serão consumidos.
Prosseguir o aprimoramento de atributo?"
BLACKSMITH_ABILILTY_BIND,"Selecione o material Você selecionou um equipamento impossível de trocar.
O equipamento não poderá mais ser trocado
e o equipamento do material será consumido.
Prosseguir o aprimoramento de atributo?"
BLACKSMITH_ABILILTY_ENCHANT,"Você selecionou um equipamento aprimorado como material.
O equipamento usado como material e seu nível de aprimoramento serão consumidos.
Prosseguir o aprimoramento de atributo?"
BLACKSMITH_ABILILTY_LIMIT_GRADE,O aprimoramento de atributo está indisponível para equipamentos sem atributos.
BLACKSMITH_ABILILTY_SOULCRYSTAL,"Você selecionou um equipamento equipado com um Cristal Anímico.
O equipamento e os cristais anímicos usados como material serão consumidos.
Prosseguir o aprimoramento de atributo?"
BLACKSMITH_COMPOSITE,"O equipamento usado como material será consumido.
Prosseguir a combinação?"
BLACKSMITH_COMPOSITE_BIND,"Você selecionou um equipamento impossível de trocar.
O equipamento não poderá mais ser trocado
e o equipamento do material será consumido.
Prosseguir a combinação?"
BLACKSMITH_COMPOSITE_ENCHANT,"Você selecionou um equipamento aprimorado como material.
O equipamento usado como material e seu nível de aprimoramento serão consumidos.
Prosseguir a combinação?"
BLACKSMITH_COMPOSITE_LIMIT_GRADE,Impossível combinar itens de grau [GradeName].
BLACKSMITH_COMPOSITE_LIMIT_LEVEL,O item não está no nível máximo e não é possível combiná-lo.
BLACKSMITH_COMPOSITE_SOULCRYSTAL,"Você selecionou um equipamento equipado com um Cristal Anímico.
O equipamento e o Cristal Anímico usados como materiais serão consumidos.
Prosseguir a combinação?"
BLACKSMITH_ENCHANT_REQUIRED_COUNT,Pergaminhos necessários: [Count]
BLACKSMITH_LEVELUP,"O equipamento usado como material será consumido.
Prosseguir o aumento de nível?"
BLACKSMITH_LEVELUP_BIND,"Você selecionou um equipamento impossível de trocar.
O equipamento não poderá mais ser trocado
e o equipamento do material será consumido.
Prosseguir o aumento de nível?"
BLACKSMITH_LEVELUP_ENCHANT,"Você selecionou um equipamento aprimorado como material.
Todos os equipamentos usados como materiais e seu valor de aprimoramento serão consumidos.
Prosseguir o aumento de nível?"
BLACKSMITH_LEVELUP_HIGH_GRADE,"Você selecionou como material um equipamento de alto grau.
Todos os equipamentos usados como material serão consumidos.
Prosseguir o aumento de nível?"
BLACKSMITH_LEVELUP_LIMIT_MAX_LEVEL,O item chegou ao nível máximo e não é possível aumentar o nível ainda mais.
BLACKSMITH_LEVELUP_SOULCRYSTAL,"Você selecionou um equipamento equipado com um Cristal Anímico.
O equipamento e o Cristal Anímico usados como materiais serão consumidos."
BLACKSMITH_LIMITBREAK,"O equipamento usado como material será consumido.
Prosseguir a quebra de limite?"
BLACKSMITH_LIMITBREAK_BIND,"Você selecionou um equipamento impossível de trocar.
O equipamento não poderá mais ser trocado
e o equipamento do material será consumido.
Prosseguir a quebra de limite?"
BLACKSMITH_LIMITBREAK_ENCHANT,@BLACKSMITH_ABILILTY_ENCHANT
BLACKSMITH_LIMITBREAK_LIMIT_GRADE,"O grau do item é baixo demais para quebrar o limite.
A quebra de limite está disponível apenas para o grau SR."
BLACKSMITH_LIMITBREAK_LIMIT_LEVEL,O item não está no nível máximo e não é possível quebrar o limite.
BLACKSMITH_LIMITBREAK_SOULCRYSTAL,"Você selecionou um equipamento equipado com um Cristal Anímico.
O equipamento e o Cristal Anímico usados como materiais serão consumidos.
Prosseguir a quebra de limite?"
BLACKSMITH_SAFESTONE_NOT_ENOUGH,Proteções de Maphr insuficientes.
BLACKSMITH_SAFESTONE_NOT_NEED,Não é necessário usar a Proteção de Maphr quando a taxa de sucesso do aprimoramento for de 100%.
BLACKSMITH_TARGET_NONE,Não é um alvo válido.
BLACKSMITH_UPGRADE_BIND,"Você selecionou um equipamento impossível de trocar.
Impossível trocar o equipamento-alvo.
Prosseguir a melhoria?"
BLACKSMITH_UPGRADE_LIMIT_GRADE,Não é possível melhorar itens de grau [GradeName].
BLACKSMITH_UPGRADE_LIMIT_LEVEL,O item não está no nível máximo e não é possível melhorá-lo.
CAHT_PROMOTE_ADMISSION,Entrar no grupo
CHAT_PROMOTE_PARTY_DUNGEON,Recrutando membros de grupo para <FontParty>[AdventureName]</> <FontRed>([Difficulty])</>.<FontYellow>[PartyName]</>
CHAT_PROMOTE_PARTY_BOSSRAID,Recrutando membros de grupo para ajudar a derrotar <FontRed>[NpcName]</>.<FontYellow>[PartyName]</>
CHAT_PROMOTE_PARTY_GATHERING,Recrutando membros de grupo para ajudar a extrair recursos de <FontParty>[DungeonName]</>.<FontYellow>[PartyName]</>
CHAT_PROMOTE_PARTY_PARTYDUNGEON,Recrutando membros de grupo para a Fenda Temporal <FontYellow>[DungeonName]</><FontRed>([Difficulty])</>.
CHAT_PROMOTE_PARTY,Recrutando membros de grupo para <FontYellow>[PartyName]</>.
CAHT_PROMOTE_GUILD,<FontGuild>[GuildName]</> está recrutando membros de clã.
CHAT_PROMOTE_BOSS_SUMMONS,"Batalha de evocação do chefe de [Name], <FontBlue>[BossName]</>"
CHAT_PROMOTE_GUILD_DUNGEON,Solicitação de apoio em conquista para a masmorra de clã de <FontParty>[GUILDNAME]</> <FontYellow>[DungeonName]</><FontRed> ([Difficulty])</>
CHAT_PROMOTE_GUILD_SEARCH,Quer entrar no clã <FontYellow>[PromoteMessage]</.
CHAT_NEED_SELECT,Selecione o bate-papo rápido para usá-lo.
CHAT_GUILDNOTICE_EMPTY,Nenhum aviso do clã.
CHAT_BLOCK_ME,"[NAME]
foi bloqueado."
CHAT_BLOCK_YOU,"Não é possível
iniciar um bate-papo privado com [NAME]."
CASTLE_FESTIVAL_COUPON_CHANGE_GUIDE,Junte os bilhetes para trocar por um cupom do Festival.
CASTLE_FESTIVAL_OFF_NOTICE,"Junte Bilhetes de Festival
e adivinhe o Clã Vitorioso."
CASTLE_FESTIVAL_ENTRY,Entrar
CASTLE_FESTIVAL_RETRY,Reentrar
CASTLE_FESTIVAL_GUILDINFO,Situação do clã participante do Cerco ao Castelo
CASTLE_FESTIVAL_TIP,"Use os bilhetes ganhos dos monstros durante o festival para adivinhar o comandante do Cerco ao Castelo
Ganhe presentes se o clã que você apostou conquistar o castelo!"
CASTLE_SIEGE,Cerco ao Castelo
CASTLE_SIEGE_BIDDING_INFO,
CASTLE_SIEGE_BIDDING_LABEL,Detalhes do lance
CASTLE_SIEGE_BIDDING_NOTHING,Não há detalhes sobre o lance.
CASTLE_SIEGE_BIDDING_RANK,Clã participante do Cerco ao Castelo
CASTLE_SIEGE_CASTELAN,Dono do castelo
CASTLE_SIEGE_EMPTY,Sem dono
CASTLE_SIEGE_EMPTY_GUIDE,"O castelo não tem dono
Você pode dominar o castelo durante o Cerco ao Castelo."
CASTLE_SIEGE_ENTER,Entrar no Cerco ao Castelo
CASTLE_SIEGE_FESTIVAL,Festival de Cerco ao Castelo
CASTLE_SIEGE_FESTIVAL_DESC,"1. <FontBlue>Derrote monstros</> durante o Festival para obter os bilhetes.
2. Você pode trocar os bilhetes por cupons.
3. Se <FontBlue>o clã em seu cupom dominar um castelo</>, você receberá o prêmio descrito.
4. Cupons de <FontBlue>graus</> maiores darão recompensas melhores.
5. Você pode <FontBlue>ficar tentando</> obter o cupom com o clã e o prêmio que quiser."
CASTLE_SIEGE_FESTIVAL_GIFTCARD_DUIDE,Atenção: bilhetes não usados desaparecerão no início do Cerco ao Castelo.
CASTLE_SIEGE_FESTIVAL_NAME,Cupom do festival do Cerco ao Castelo
CASTLE_SIEGE_FESTIVAL_BREAK,"Esse clã foi
desfeito."
CASTLE_SIEGE_GUILD_EMPTY,Nenhum clã participante
CASTLE_SIEGE_GUILD_INFO,Nv. [Level] [GuildName]
CASTLE_SIEGE_MINIMUM_BIDDING_VALUE,Lance mínimo
CASTLE_SIEGE_MY_BIDDING_RANK,Class. do meu lance
CASTLE_SIEGE_NONE_BID_TIME,Indisponível
CASTLE_SIEGE_NONE_FESTIVAL_TIME,Indisponível
CASTLE_SIEGE_RANK,C. [Rank]
CASTLE_SIEGE_SHORTCUTS_GUILD,Ir para o clã
CASTLE_SIEGE_STARTTIME,[D]/[M] [H]h[m]
CASTLE_SIEGE_STARTTIME_LABEL,Início de Cerco ao Castelo
CASTLE_SIEGE_STRUCTURE,Leiaute do castelo
CASTLE_SIEGE_WARPGUIDE,Movido automaticamente em %d s.
CASTLE_UPGRADE_INVALID,Você não tem um castelo.
CASTLE_UPGRADE_MAX_LEVEL,Já melhorou para o nível máx.
CASTLE_UPGRADE_NAME_LEVEL,Nv. [Level]  [Name]
CASTLESIEGE_DESTROY_DEFENSETOWER,Destr. Torre Defesa
CASTLESIEGE_DESTROY_GATE,Portão do castelo destruído
CASTLESIEGE_DESTROY_GUARDTOWER,Torre de controle destruída
CASTLESIEGE_DESTROY_OFFENSETOWER,Destruir o Quartel de Cerco
CASTLESIEGE_RESULT_DEFENCE_WIN,[GuildName] defendeu [CastleName].
CASTLESIEGE_RESULT_OFFENCE_WIN,[GuildName] dominou [CastleName].
CASTLESIEGE_RESULT_OFFENCE_LOSE,[GuildName] não conseguiu dominar [CastleName].
CASTLESIEGE_RESULT_REWARD_DESC,"O líder do clã, [CharacterName], receberá [GemValue] diamantes como recompensa de vitória."
CASTLESIEGE_TAKEBACK_GUARDTOWER,Torre de Controle restaurada
CHANNEL_CANNOT_MOVE,Está muito cheio para entrar.
CHANNEL_HEAVY_TRAFFIC,Atual: <FontRed>Populoso</> / <FontYellow>[WorldName] Canal [ChannelId]</>
CHANNEL_IMPORT_MESSAGE,"[Name]
Carregar esses dados de jogo?"
CHANNEL_IMPORT_NOTICE,"É possível recarregar os dados de [Name]
pela conta vinculada."
CHANNEL_IMPORT_NOTICE_NOT_SAVED,Sua conta atual não foi salva e seu personagem será substituído. Vincule sua conta para salvar os dados de jogo.
CHANNEL_IMPORT_CONFIRM_MESSAGE_FOR_GUEST,"Carregar os dados de jogo de [Name]?

<FontTip>Sua conta atual não foi salva e seu personagem será substituído. Vincule sua conta para salvar os dados de jogo.</>"
CHANNEL_IMPORT_CONFIRM_MESSAGE_FOR_NORMAL,"Carregar os dados de jogo de [Name]?

<FontTip>É possível recarregar os dados atuais pela conta vinculada.</>"
CHANNEL_LIGHT_TRAFFIC,Atual: <FontGreen>Com espaço</> / <FontYellow>[WorldName] Canal [ChannelId]</>
