Id,SpotName,SpotTitle,Desc
1003,Entrada do Forte da Agonia,Entrada do Forte da Agonia,
1004,Interior do Forte da Agonia,Interior do Forte da Agonia,
1098,@8,Fortaleza dos Sacrários Uivantes,
1101,Entrada do Domínio de Giran,Entrada do Domínio de Giran,
1102,Jardim da Górgona,Jardim da Górgona,
1103,Floresta Cantante,Floresta Cantante,
1104,Acampamento do Homem-lagarto Langk,Acampamento do Homem-lagarto Langk,
1197,Cidade de Giran,Cidade de Giran,
1198,@9,Fortaleza do Domínio de Giran,
1199,Castelo de Giran,Castelo de Giran,
1201,Rota Comercial,Rota Comercial,
1202,Floresta Brumosa,Floresta Brumosa,
1203,Porto de Giran,Porto de Giran,
1297,@897,@897,
1298,@10,Fortaleza das Praias da Névoa Mortal,
1301,Porto temporário da Ilha do Demônio,Porto temporário da Ilha do Demônio,
1302,Caverna de Ouro Amaldiçoada,Caverna de Ouro Amaldiçoada,
1303,Porto do Navio Fantasma de Zaken,Porto do Navio Fantasma de Zaken,
1398,@11,Fortaleza da Ilha do Demônio,
1401,Bastião de Breka,Bastião de Breka,
1403,Passagem do Abismo do Esquecimento,Passagem do Abismo do Esquecimento,
1404,Túmulo do Dragão,Túmulo do Dragão,
1405,Passe do Morto,Passe do Morto,
1402,Entrada do Abismo do Esquecimento,Entrada do Abismo do Esquecimento,
1406,Beira da Morte,Beira da Morte,
1498,@12,Fortaleza da Necrópole Assombrada,
1501,Vale dos Caçadores,Vale dos Caçadores,
1503,Posto avançado de Timak,Posto avançado de Timak,
1502,Acampamento do Caçador,Acampamento do Caçador,
1597,Cidade de Oren,Cidade de Oren,
1598,@14,Fortaleza do Platô do Vento Norte,
1599,Castelo de Oren,Castelo de Oren,
1601,Selo rompido,Selo rompido,
1602,Mar de Esporos,Mar de Esporos,
1603,Floresta da Bruxa,Floresta da Bruxa,
1697,Zona de artefato restrito,Zona de artefato restrito,
1698,@15,Fortaleza das Terras Eternas,
1701,Floresta dos Bandidos,Floresta dos Bandidos,
1702,Floresta do Mal,Floresta do Mal,
1703,Cratera da Torre de Marfim,Cratera da Torre de Marfim,
1798,@16,Fortaleza da Torre de Marfim Conquistada,
1801,Entrada do Vale do Dragão,Entrada do Vale do Dragão,
1802,Terra dos Dragões,Terra dos Dragões,
1803,Fenda Demoníaca,Fenda Demoníaca,
1898,@13,Fortaleza do Vale do Dragão,
10000,Laboratório do Gigante inferior,Laboratório do Gigante inferior,
10001,@10000,@10000,
10002,@10000,@10000,
10003,Espaço de Einhasad,Presente de Deus,
10004,Espaço do Grande Kain,@10003,
20001,Ruínas Élficas 1,Ruínas Élficas 1,
20101,Ruínas Élficas 2,Ruínas Élficas 2,
20201,Formigueiro 1,Formigueiro 1,
20301,Formigueiro 2,Formigueiro 2,
20401,Torre de Cruma 2,Torre de Cruma 2,
20501,Torre de Cruma 3,Torre de Cruma 3,
20601,Torre de Marfim 1,Torre de Marfim 1,
20701,Torre de Marfim 2,Torre de Marfim 2,
20801,Torre de Marfim 3,Torre de Marfim 3,
30000,,Passagem para Ilha Falante Ocidental,Ilha Falante Oriental -> Ilha Falante Ocidental
30001,,Cais do Navio de Gludio,Ilha Falante Oriental -> Estrada de Gludin
30002,,Passagem para Ilha Falante Oriental,Ilha Falante Ocidental -> Ilha Falante Oriental
30007,,Cais de Gludio,Estrada de Gludin -> Ilha Falante Oriental
30008,,Passagem para Planície de Gludio,Estrada de Gludin -> Planície de Gludio
30009,,Estrada de Gludin,Planície de Gludio -> Estrada de Gludin
30010,,Passagem para Mansão Windawood,Planície de Gludio -> Mansão Windawood
30011,,Passagem para Planície de Gludio,Mansão Windawood -> Planície de Gludio
30012,,Passagem para o Deserto,Mansão Windawood -> Deserto
30013,,@30010,Deserto -> Mansão Windawood
30014,,Passagem para a Planície de Dion,Deserto -> Planície de Dion
30021,,@30012,Planície de Dion -> Deserto
30022,,Passagem para o Pântano de Cruma,Planície de Dion -> Pântano de Cruma
30023,,@30014,Pântano de Cruma -> Planície de Dion
30024,,Passagem para o Pico da Dissonância,Pântano de Cruma -> Pico da Dissonância
30029,,@30022,Pico da Dissonância -> Pântano de Cruma
30030,,Passagem para os Sacrários Uivantes,Pico da Dissonância -> Sacrários Uivantes
30031,,@30024,Sacrários Uivantes -> Pico da Dissonância
30032,,Passagem para o Domínio de Giran,Sacrários Uivantes -> Domínio de Giran
30033,,@30030,Domínio de Giran -> Sacrários Uivantes
30034,,Passagem para as Praias da Névoa Mortal,Domínio de Giran -> Praias da Névoa Mortal
30035,,Passagem para a Necrópole Assombrada,Domínio de Giran -> Necrópole Assombrada
30036,,@30032,Praias da Névoa Mortal -> Domínio de Giran
30037,,Cais do Navio da Ilha do Demônio,Praias da Névoa Mortal -> Ilha do Demônio
30038,,Cais do Navio de Giran,Ilha do Demônio -> Praias da Névoa Mortal
30039,,@30032,Necrópole Assombrada -> Domínio de Giran
30054,,Passagem do Navio Pirata de Zaken,Ilha do Demônio -> Navio Pirata de Zaken
30055,,Passagem da Ilha do Demônio,Navio Pirata de Zaken -> Ilha do Demônio
330001,,Entrada da aldeia do xamã,Entrada da aldeia do xamã
330011,,@330001,@330001
330101,,Entrada do Poço do Ódio,Entrada do Poço do Ódio
330111,,@330101,@330101
60001,,Uso do tutorial oficial (temporário),
70001,,Arredores do Castelo de Aden,
100200,,Conquistar Ruínas Élficas 1 - Mundo de missão.,
100204,@20401,Torre de Cruma 2 - Mundo de missão,
100003,Estrada de Gludin - Lugar 1,Porto de Gludin - Mundo de missão,
100018,,Interior da Pedra de Evocação Maligna - Mundo de missão,Interior da Pedra de Evocação Maligna
200001,,Mundo exterior de Theodore,Mundo exterior de Theodore
200002,,Porão,Porão
200003,Entrada do Acampamento Emboscado,Entrada do Acampamento Emboscado,
200004,Arredores do Castelo de Oren,Arredores do Castelo de Oren,
200005,Prisão subterrânea do Castelo de Oren,Prisão subterrânea do Castelo de Oren,
200200,,Território do Rei Sangrento,Território do Rei Sangrento
211000,,Primeiro Selo da Ilha Falante - Mundo de missão,Primeiro Selo da Ilha Falante
211001,,Segundo Selo da Ilha Falante - Mundo de missão,
211002,,Terceiro Selo da Ilha Falante - Mundo de missão,
211003,,Quarto Selo da Ilha Falante - Mundo de missão,
200206,,Entrada da Armadilha de Zaken,Torre de Marfim 1
213000,,Laboratório da Irmandade Sombria,Laboratório da Irmandade Sombria
211010,,Laboratório do gigante,Laboratório do gigante
200010,,@200206,Entrada da Armadilha de Zaken
200011,,Centro da Armadilha de Zaken,Centro da Armadilha de Zaken
210206,@20601,Entrada da Torre de Marfim 1,
210207,@20701,Entrada da Torre de Marfim 2,
210208,Ilha do Demônio,Ilha do Demônio Ilusória,
21099,,Local de “Guillotine da morte”,
21697,,Local de “Richard”,
21698,,Local de “Rebecca”,
20298,,Local de “Pastor de Espíritos”,
20398,,Local de “Zodíaco”,
20498,,Local de “Barbaprata”,
20598,,Local de “Vapar”,
20698,,Local de “Kazir”,
20798,,Local de “Flagon”,
20898,,Local de “Sina”,
20998,,Local de “Amadeus”,
21198,,Local de “Stenoa”,
21298,,Local de “Marsha”,
40201,Navio Fantasma de Zaken,Navio Fantasma de Zaken,
20181,,Presa Negra,
20182,,Chifreprata,
20183,,Rainha Sylop,
20184,,Urca,
20185,,Kobaka,
20281,,Ferroada,
20282,,Alvorada V.,
20283,,Taarka,
20284,,Rei Nefasto,
30081,@20001,Asa do Horror,
30082,@20001,Ryukaon,
30083,@20001,Arachne,
30181,@20101,Maniskull,
30182,@20101,Felix,
30183,@20101,Fitador da Morte,
30184,@20101,Necross,
20381,,Canino,
20382,,Freki,
20383,,Melville,
20384,,Moretti,
20385,,Olvar,
20386,,Alle,
20481,,Manzorra,
20482,,Caveira da Perdição,
20483,,Kactoose,
20484,,Cotous,
20485,,Cox,
20486,,Turekka,
20581,,Asa Sombria,
20582,,Errante das Ruínas,
20583,,Dente-de-sabre,
20584,,Hucca,
20585,,Gnasher,
20586,,Troka,
20681,,Olho-da-areia,
20682,,Pedra Vermelha,
20683,,Apontador,
20684,,Grinder,
20685,,Espreitador-da-areia,
20686,,Haftz de Pedra,
20687,,Haftz da Areia,
30281,@20201,Reaver,
30282,@20201,Capataz do Formigueiro,
30381,@20301,Capitão da Guarda Real do Formigueiro,
30382,@20301,Guardião do Terreno de Desova,
20781,,Bulc,
20782,,Baroque,
20783,,Moke,
20784,,Tordo,
20785,,Krush,
20786,,Varash,
20787,,Screash,
20881,,Liam,
20882,,Ronde,
20883,,Morgan,
20884,,Zyrnna,
20885,,Arcane,
20981,,Atacante do Pico,
20982,,Tartan,
20983,,Thaartan,
20984,,Tutan,
20985,,Ol B’Khan,
21081,,Gritador,
21082,,Flora,
21083,,Jonadan,
21084,,Arvoroso Gritante,
21085,,Vaqueiro,
21086,,Costureira,
21087,,Balthazar,
30481,@20401,Mystique,
30482,@20401,Stelos,
30483,@20401,Mestre Mordeo,
30484,@20401,Serbo Prime,
30581,@20501,Grizo,
30582,@20501,Julius,
30583,@20501,Magnus,
21181,,Ellen,
21182,,Vir,
21183,,Tess,
21184,,Rashkos,
21185,,Shakos,
21186,,Luce,
21187,,Thox,
21281,,Lulani,
21282,,Alfonso,
21283,,Holst,
21284,,Medes,
21285,,Luka,
21286,,Hector,
30691,@20601,Mesheemp,
30692,@20601,Corepio,
30693,@20601,Preta,
21382,,Ferroador,
21381,,Rua,
21383,,Albert,
21384,,Jeff,
21481,,Gorokk,
21482,,Verock,
21483,,Jason,
21484,,Oomba,
21485,,Agarez,
21486,,Ravolas,
21487,,Wilhelm,
30791,@20701,Abutre,
30792,@20701,Gargu,
30793,@20701,Morfeu,
30891,@20801,Caçacabeça,
30892,@20801,Creatus,
30893,@20801,Tempestade de areia,
21581,,Tumba,
21582,,Resh,
21583,,Punta,
21584,,Gunthar,
21585,,Shaata,
21586,,Tarbutan,
21681,,Larva,
21682,,Reba,
21683,,Fungo Hospedeiro,
21684,,Herven,
21685,,Sombras,
21781,,Tarba,
21782,,Marata,
21783,,Kreta,
21784,,Morta,
21785,,Mita,
21786,,Arita,
21881,,Guerreiro Ol Mahum,
21882,,Atirador Ol Mahum,
21883,,Líder Wily Old Mahum,
21884,,Perseguidor Esqueleto,
21885,,Batedor Esqueleto,
21886,,Zumbi Pirata,
