Id,Name,Desc
126,@120,@122
127,@120,@123
128,@120,Derrote o Abutre {TaskCount} vez(es).
129,@120,Derrote Gargu {TaskCount} vez(es).
130,@120,Derrote Morfeu {TaskCount} vez(es).
131,@120,@10
132,@120,@10
133,@120,@10
134,@120,@12
135,@120,@12
136,Conquiste Torre de Marfim 3.,Derrote o Tropeiro esqueleto {TaskCount} vez(es).
137,@136,Derrote o Prima Anímico do Coral Sombrio {TaskCount} vez(es).
138,@136,Derrote o Prima Sombrio do Coral Sombrio {TaskCount} vez(es).
139,@136,@136
140,@136,@137
141,@136,@138
142,@136,Derrote o Caçacabeça {TaskCount} vez(es).
143,@136,Derrote Creatus {TaskCount} vez(es).
144,@136,Derrote o Tempestade de areia {TaskCount} vez(es).
145,@136,@10
146,@136,@10
147,@136,@10
148,@136,@12
149,@136,@12
150,Conquiste o Laboratório da Torre de Marfim.,Derrote {TaskCount} Súdito(s) Perverso(s).
151,@150,Derrote {TaskCount} Golem(ns) Incontrolável(is).
152,@150,Derrote {TaskCount} Súdito(s) Enrolado(s).
153,@150,Derrote {TaskCount} Golem(ns) Androide(s) com Defeito.
154,@150,Derrote {TaskCount} Aprendiz(es) Incansável(is).
155,@150,Derrote {TaskCount} Bruxo(s) Incansável(is).
156,@150,Derrote {TaskCount} Investigadore(s) da Irmandade Sombria.
157,@150,Derrote {TaskCount} Guardião(ães) da Irmandade Sombria.
158,@150,Derrote {TaskCount} Pesquisador(es) da Irmandade Sombria.
159,@150,Derrote {TaskCount} Assistente(s) Perverso(s).
160,@150,Derrote {TaskCount} Basilisco(s) do Submundo.
161,@150,Derrote Adolf {TaskCount} vez(es).
162,@150,Derrote Genos {TaskCount} vez(es).
163,@150,Derrote Alexander {TaskCount} vez(es).
164,@150,Derrote Trasos {TaskCount} vez(es).
165,@150,Derrote Barbara {TaskCount} vez(es).
166,@150,Derrote Amos {TaskCount} vez(es).
167,@150,Derrote Enclema {TaskCount} vez(es).
168,@150,Derrote Kloud {TaskCount} vez(es).
169,@150,Derrote Sophos {TaskCount} vez(es).
170,@150,Derrote Edwin {TaskCount} vez(es).
171,@150,Derrote Enas {TaskCount} vez(es).
172,@150,@10
173,@150,@10
174,@150,@10
175,@150,@10
176,@150,@10
177,@150,@10
178,@150,@10
179,@150,@10
180,@150,@10
181,@150,@10
182,@150,@10
184,@150,@12
185,@150,@12
186,@150,@12
187,@150,@12
188,@150,@12
189,@150,@12
190,@150,@12
191,@150,@12
192,@150,@12
193,@150,@12
194,@150,@12
195,Conquiste a Copa da Floresta dos Segredos.,Derrote {TaskCount} Grendéis da Floresta.
196,@195,Derrote {TaskCount} Atroz(es) Tóxico(s).
197,@195,Derrote {TaskCount} Vigia(s) Misterioso(s).
198,@195,Derrote {TaskCount} Vigia(s) da Floresta.
199,@195,@195
200,@195,@196
201,@195,@197
202,@195,@198
203,@195,Derrote Argos {TaskCount} vez(es).
204,@195,Derrote Helissa {TaskCount} vez(es).
205,@195,Derrote Sling {TaskCount} vez(es).
206,@195,@10
207,@195,@10
208,@195,@10
209,@195,@12
210,@195,@12
211,Conquiste a Submata da Floresta dos Segredos.,Derrote {TaskCount} Defensor(es) de Pan.
212,@211,Derrote {TaskCount} Ninfa(s) Estripadora(s).
213,@211,Derrote {TaskCount} Ninfa(s) Vingadora(s).
214,@211,Derrote {TaskCount} Súcubo(s) Misterioso(s).
215,@211,@211
216,@211,@212
217,@211,@213
218,@211,@214
219,@211,Derrote Vanuk {TaskCount} vez(es).
220,@211,Derrote Cailyn {TaskCount} vez(es).
221,@211,Derrote Veiloss {TaskCount} vez(es).
222,@211,@10
223,@211,@10
224,@211,@10
225,@211,@12
226,@211,@12
227,Conquiste o Local da Chacina da Floresta dos Segredos.,Derrote {TaskCount} Lutador(es) Homem-lagarto Perdido(s).
228,@227,Derrote {TaskCount} Guerreiro(s) Homem-lagarto Perdido(s).
229,@227,Derrote {TaskCount} Aranha(s) Canibal(is) da Floresta.
230,@227,Derrote {TaskCount} Salgueiro(s) Encantado(s) Furioso(s).
231,@227,Derrote Intrepidez {TaskCount} vez(es).
232,@227,Derrote Avetura {TaskCount} vez(es).
233,@227,Derrote Gari {TaskCount} vez(es).
234,@227,Derrote Alkaios {TaskCount} vez(es).
235,@227,@10
236,@227,@10
237,@227,@10
238,@227,@10
239,@227,@12
240,@227,@12
241,@227,@12
242,@227,@12
