Id,Name,EffectTypeName,Desc
122614,Pesadelo,@10122,Velocidade -10%
122615,Fogo sagrado,Aumento do dano sofrido,Dano sofrido +{1%}%
12263,Cura maior,Cura,
122631,Refresco da mente,Refresco da mente: Redução do tempo de recarga da grupo,Tempo de recarga da habilidade dos membros do grupo -{1#} s.
12264,Defesa seguidora,"Bônus de grupo defensivo, f. e m.",Def. dos membros do grupo +{1%}%
13211,Suga-vidas,Aumento da Def.,Def.: -{1%}%
132125,Hidra da Corrente,@11222,@1011
132126,@132125,Imune a empurrar e provocar,Efeito de foco da agressividade
13213,Defesa definitiva,"Defesa definitiva: Grande def. f. e aumento de def. m., imobilidade",Def.: {1%}% + {3}. Reduz a velocidade dos inimigos.
132132,@13213,Defesa definitiva: Desacelera o inimigo,Redução da velocidade
13222,Tempestade de furacão,@10122,@10122
132221,@13222,Aumento de velocidade,Velocidade +{1%}%
132231,Dança do guerreiro,Dança do Guerreiro: Aumento de atq. f. do grupo,Atq. f. dos membros do grupo +{1}
132241,Dança da fúria,Dança da Fúria: Aumento da vel. de atq. do grupo,Vel. de atq. dos membros do grupo +{1%}%
13231,Ferroada,Bônus de dano de sangramento,Dano: {[Use34Param]1-1%}% do atq. +{1-1}
13232,Chuva de Lâminas: Bônus de dano de sangramento,@13231,
132322,Chuva de lâminas,@11222,@1011
132331,Postura perversa,Postura perversa: Amplificação do dano crítico,Dano crít. +{1%}%
132332,Acerto crítico de Postura Perversa,Postura perversa: Taxa de crít. 100%,Eficiência máx. da taxa de crít.
13242,Tiro atordoante,@11222,
13243,Fogo rápido,"Fogo rápido: Aumento da vel. de atq., redução do alcance de ataque",Vel. atq. +{1%}% e alcance de ataque -{2%} m.
13244,Contra-ataque fatal,"Contra-ataque fatal: Aumento do atq. grande, redução da evasão","Atq. +{1}, evasão -{2%}%"
13251,Sopro Sombrio,@10122,
13252,Corrupção,"Redução da def., redução da velocidade","Def. -{1%}%, Velocidade -{3%}%"
132531,Sabedoria fatal,Sabedoria fatal: Aumento de atq. m. grande,Atq. m. +{1}
132623,Fúria sangrenta,@10122,@10122
132624,Fúria Sangrenta: Aumento de dano,Aumento de atq.,
132631,Potencializar,Potencializar: restrição do uso de PV,Evita que o PV fique abaixo de {1}
132632,@132631,@132631,
14211,Impulso,"Redução da def., alvo fixo",@13211
14212,Terremoto,@1011,@1011
14213,@14212,@112125,Atq. -20%
14222,Ataque de pulo,@1001,
14223,Anã Feroz,"Anã feroz: Aumento do atq., redução da def.","Atq. +{1}, Def. -{2%}%"
14231,Ataque de lâminas,Redução da resist. a crítico.,Resist. a crítico -{1%}%
14232,Estrela sônica,@12231,@10122
142321,@14232,Silêncio,Silêncio
142331,Busca de Adena,Busca de Adena: Aumento do ganho de adena,Adena ganha durante a batalha +{1%}% e velocidade +{2%}%.
242331,@142331,Busca de Adena: Envenenamento e lentidão,Dano de envenenamento e velocidade -{2%}%
14241,Disparo explosivo,@11251,@13231
14242,Tiro de evasão,@12231,@10122
142422,@14242,Aumento de alcance,Aumento de alcance
14251,Espeto da terra,@1001,
142531,Conflito interno,Conflito interno: Amplificação do ataque básico do grupo,Ataque básico dos membros do grupo +{1%}%
14261,Proteção divina,Aumento da Def.,Def. dos membros do grupo +{1}
14262,Estrondo divino,@11222,
142631,Grande vitalidade,Grande vitalidade: Aumento do PV máx. do grupo,PV máx. dos membros do grupo +{1}
20211,Aura de defesa,Aumento da Def.,@14261
20221,Aura de ataque,Aumento de atq.,Atq. dos membros do grupo +{1}
20231,Passo rápido,Aumento da velocidade,Velocidade dos membros do grupo +{1%}%
20241,Orientação,Aumento da precisão,Precisão dos membros do grupo +{1}
20251,Sussurro da morte,Aumento de dano crít.,Dano crít. dos membros do grupo +{1%}%
20261,Ampliar PV,Aumento de PV máx.,@142631
21221,Vingança,@20221,Atq. +{1}
21231,Esgueirar,Redução T. Recarga Hab.,tempo de recarga de habilidade -{1}
212311,@21231,Esgueirar-se: Aumento de atq.,@21221
21241,Lentidão aprimorada,@10122,@10122
21242,Lentidão aprimorada: Dano de Sangramento,@10122,Dano: {[Use34Param]1-1%}% de atq.
21251,Fulgor,@11251,
212512,@21251,@20221,@21221
212611,Ligação divina,@20211,Def. +{1%}% por membro de grupo
212621,Escudo de Mana,Escudo de Mana,"Esvazia o PM, em vez do PV, quando sofre dano."
22211,Evasão do ancião,Aumento de evasão,Taxa de evasão +{1%}%
22221,Espírito,Aumento de taxa de crít.,Taxa de crít. +{1%}%
22231,Ira rápida,Vel. atq. aumento de velocidade,Vel. atq. +{[StackMul]1%}% e velocidade +{[StackMul]1%}%.
22241,Rapidez,Aumento de dano crítico,@132221
22261,@22211,@22211,Evasão +{1%}%
23211,Dreno aprimorado,Efeito do dreno de PV,Absorve {1-1%}% do dano causado
23221,Frenesi,@22241,@132331
23231,Busca sangue,"Def., redução de resist. da taxa de crít.",Def. -{1%}% e resist. a crítico -{3%}%.
23241,Sinal crítico,Aumento da taxa de precisão,Taxa de acel. +{1%}%
23251,@23221,@22241,@132331
23261,Agressão,@20221,Dreno de PV +{1%}%
24211,Paciência,Bônus de aumento de atq.,@21221
242121,Destreza com sorte,Destreza com sorte: Chance de reduzir o tempo de recarga quando o grupo for atacado,Tempo de recarga de habilidade -{1#}
24221,Impacto de anseio,@24211,@21221
242231,Berserker de sorte,Berserker de sorte: Chance de aumentar a vel. de atq. quando o grupo ataca.,Vel. de atq. +{1%}%
24231,@22221,@22221,@22221
242321,Fatal de Sorte,Fatalidade de sorte: Taxa de crít. aumentada,@122431
24241,Acrobacia,Aumento de taxa de evasão,@22211
242421,Passo apertado de sorte,Passo apertado de sorte: atordoamento,@1011
2424211,@242421,Passo apertado de sorte: Redução do atq.,Atq.: -{1%}%
24251,@23261,@20221,@21221
24252,Defesa de sorte,Defesa de sorte: Chance de aumentar a def. f. e def. m. quando o grupo ataca.,Def. +{1}
24261,Fortificar,Regen. de PV regen. PV,Regen. de PV +{1%}%
30001,Escudo absoluto,"Redução do dano sofrido, resist. à incapacitação","Dano sofrido -{1%}% (curto), resist. a penalidade incapacitante +30%"
30002,Passo Ligeiro,@132221,@132221
30003,Imortal,@1004,
30004,Flecha de Sangue: Dano ao longo do tempo,@13231,Dano de sangramento +{[Use34Param]1%}%
30006,Disparo de Míssil: Atordoamento,@11222,@1011
30008,Armadura de Gelo: Tudo,Armadura de Gelo,Lentidão
30010,Escudo de Mana,Escudo de Mana,@212621
30013,Redução de tempo,Redução de tempo de recarga,Reduz o tempo de recarga para a duração estabelecida
30014,Golpe de Veneno,Redução de dano e velocidade,Dano -{1%}% e Velocidade -{2%}%
300141,@30014,Dano de Veneno,Dano de veneno: {[Use34Param]1%}%
30015,Zona de Defesa,Resistência a estado anormal,Resistência a estado anormal +{1%}%
300151,@30015,Reduz o dano recebido,Dano recebido -{1%}% e dano de habilidade rara recebido é adicional -{2%}%
31001,Armadura de Gelo: Lentidão,@10122,@30008
35001,Maestria em Arma de Guerreiro,Maestria em Arma de Guerreiro,
35002,Maestria em Armadura Pesada,Maestria em Armadura Pesada,
35003,Maestria em Arma de Ladino,Maestria em Arma de Ladino,
35004,Maestria em armadura leve,Maestria em armadura leve,
35005,Maestria em Arma de Mago,Maestria em Arma de Mago,
35006,Maestria em Manto,Maestria em Manto,
35011,Maestria em Deflexão,Maestria em Deflexão,
35021,Maestria de combate,Maestria de combate,
35031,Melhorar Ataque Crítico,Melhorar Ataque Crítico,
35111,@35011,@35011,
35121,@22221,Espírito,
35122,@35021,@35021,
35131,Chance de Crítico,Chance de Crítico,
35141,@22241,Rápido,
35151,Símbolo Gelado,Símbolo Gelado,
35161,@22211,Evasão do Ancião,
35221,@35021,@35021,
35231,Poder Crítico,Poder Crítico,
35311,Perícia em Deflexão,Perícia em Deflexão,
35321,@35021,@35021,
35331,@22221,@35121,
35332,Fatalidade de sorte,Fatalidade de sorte,
35341,@24241,Acrobacia,
40001,Bônus de tempo bônus de exp.,Aumento do ganho de exp.,Ganhe muita exp. no tempo bônus.
40002,Bônus de tempo bônus de adena,Aumento do ganho de adena,Ganhe muita adena no tempo bônus.
40003,Bônus de tempo de bônus de equipamento,Aumento da taxa de aquisição do equipamento,Aumenta muito a taxa de caída de equipamento no tempo de bônus.
40004,Atq. f.,Atq. f.,
40005,Atq. M.,Atq. M.,
40006,Taxa de aumento de atq. f.,Taxa de aumento de atq. f.,
40007,Taxa de aumento de atq. m.,Taxa de aumento de atq. m.,
40008,Poder de ataque básico,Poder de ataque básico,
40009,Taxa de aumento de atq. de membro do grupo,Taxa de aumento de atq. de membro do grupo,
40010,Taxa de aumento de vel. de atq.,Taxa de aumento de vel. de atq.,
40011,Taxa de aumento de dano crítico,Taxa de aumento de dano crítico,
40012,Taxa de precisão de crítico,Taxa de precisão de crítico,
40013,Taxa de resist. a crítico,Taxa de resist. a crítico,
40014,Dano f.,Dano f.,
40015,Dano m.,Dano m.,
40016,Ignorar defesa,Ignorar defesa,
40017,Redução de PV do alvo,Redução de PV do alvo,
40018,Redução de PV do alvo (%),Redução de PV do alvo (%),
40019,Def. f.,Def. f.,
40020,Def. m.,Def. m.,
40021,Taxa de aumento de def. f.,Taxa de aumento de def. f.,
40022,Taxa de aumento de def. m.,Taxa de aumento de def. m.,
40023,Evasão,Evasão,
40024,Taxa de aumento de evasão,Taxa de aumento de evasão,
40025,Taxa de evasão,Taxa de evasão,
40026,Precisão,Precisão,
40027,Taxa de aumento de precisão,Taxa de aumento de precisão,
40028,Taxa de precisão,Taxa de precisão,
40029,Taxa de aumento de dano,Taxa de aumento de dano,
40030,Taxa de aumento de dano f.,Taxa de aumento de dano f.,
40031,@40030,@40030,
40032,Taxa de aumento de dano a alvo lento,Taxa de aumento de dano a alvo lento,
40033,Ignorar dano de def.,Ignorar dano de def.,
40034,Taxa de redução de dano,Taxa de redução de dano,
40035,Taxa de redução de dano f.,Taxa de redução de dano f.,
40036,Taxa de redução de dano m.,Taxa de redução de dano m.,
40037,Redução de dano fixa,Redução de dano fixa,
40038,Taxa de deflexão,Taxa de deflexão,
40039,Taxa de redução de dano de deflexão,Taxa de redução de dano de deflexão,
40040,Dano f. ao longo do tempo,Dano f. ao longo do tempo,
40041,Dano m. ao longo do tempo,Dano m. ao longo do tempo,
40042,Cura de PV com base no atq.,Cura de PV com base no atq.,
40043,Cura ao longo do tempo,Cura ao longo do tempo,
40044,Taxa de aumento de agressão,Taxa de aumento de agressão,
40045,Regen. de PV,Regen. de PV,
40046,Dreno de PV,Dreno de PV,
40047,Absorção de PV (uma habilidade ativa que rouba PV do inimigo),Absorção de PV (uma habilidade ativa que rouba PV do inimigo),
40048,Absorção de PV (Distribui o PV roubado entre você e os membros do seu grupo),Absorção de PV (Distribui o PV roubado entre você e os membros do seu grupo),
40049,PV máx.,PV máx.,
40050,Taxa de aumento de PV máx.,Taxa de aumento de PV máx.,
40051,PM máx.,PM máx.,
40052,Taxa de aumento de máx. de PM,Taxa de aumento de máx. de PM,
40053,Taxa de aumento de velocidade,Taxa de aumento de velocidade,
40054,Taxa de redução de custo de PM,Taxa de redução de custo de PM,
40055,Diminuição de custo de PM,Diminuição de custo de PM,
40056,Taxa de regen. de PM,Taxa de regen. de PM,
40057,Tempo de recarga de habilidade,Tempo de recarga de habilidade,
40058,Desdém (aumenta a agressividade ao máx.),Desdém (aumenta a agressividade ao máx.),
40059,Travar alvo,Travar alvo,
40060,Mover alvo,Mover alvo,
40061,Atração de alvo,Atração de alvo,
40062,Taxa de resist. à atração,Taxa de resist. à atração,
40063,Taxa de resist. a repulsão,Taxa de resist. a repulsão,
40064,Taxa de aumento de ganho de exp.,Taxa de aumento de ganho de exp.,
40065,Taxa de aum. de ganho de adena,Taxa de aum. de ganho de adena,
40066,Taxa de resist. a lentidão,Taxa de resist. a lentidão,
40067,Taxa de resist. a atordoamento,Taxa de resist. a atordoamento,
40068,Resist. a estado anormal,@30015,
40069,Aumento de alcance de habilidade,Aumento de alcance de habilidade,
40070,Aumento de contagem de acerto de habilidade,Aumento de contagem de acerto de habilidade,
40071,Aumento de tempo de término de combinação,Aumento de tempo de término de combinação,
40072,Penetração,Penetração,
40073,Resiliência,Resiliência,
40074,Taxa de crít.,Taxa de crít.,
40075,Resist. a crítico,Resist. a crítico,
40076,Taxa de aumento de taxa de crít.,Taxa de aumento de taxa de crít.,
40077,Taxa de aumento de resist. a crítico,Taxa de aumento de resist. a crítico,
50001,Chama,Monstro: Chama,
50002,Arrepio,Monstro: Arrepio,
50003,Cegueira,Monstro: Cegueira,
50004,Maldição,Monstro: Maldição,
50005,Atordoar,Monstro: Atordoamento,
50006,Sangramento,"Monstro: Sangramento, redução da vel. de atq.",
50007,Veneno,"Monstro: Envenenamento, redução de velocidade",
50008,Enfraquecimento,Monstro: Enfraquecimento,
50010,@50005,@50005,
60099,@50006,Monstro de Ilha Falante: Sangramento,
60103,Habilidade simulada,@132221,
60115,Ídolo de Ouro,Queimadura,Causa dano ao longo de 5 s.
60118,Marlow - Defesa Extrema,@13213,Aumenta muito a def.
60136,Caçador Esqueleto (+ Atordoamento/Para Masmorra de Pergaminho de Aprimoramento),@50005,
60137,Golem de Pedra (+ Atordoamento/Para Masmorra de Pergaminho de Aprimoramento),@50005,
71023,Ruído Crítico,@10122,Velocidade -40%
71452,@50006,Mordida da Morte do Rei Sangrento: Sangramento,
71462,@50006,Arranhar Orbis: Sangramento,
73013,Guillotine: Fúria,Raiva,
73022,Crescente Sangrento: Redução de ataque,@112125,Reduz o atq.
73031,Orfen: Enfraquecimento,Enfraquecimento de Orfen,Reduz a defesa
73033,Ira de Orfen,Ira de Orfen,Aumento do atq. e vel. de atq.
74011,Raiz da Morte: Derrubada,@1001,
74022,Dreno de Sangue,Dreno de sangue: Cura ao longo do tempo (%),
74032,Evocar Raio,Evocar Raio: Dano ao longo do tempo,
74042,Maldição Infernal,Maldição infernal: Chama,
74051,Poço de Veneno,Poço de Veneno: Dano ao longo do tempo,
74062,@11222,Trovoada: Lentidão,
74071,Charco da Malícia,Miasma: Dano ao longo do tempo,
74072,Golpe de Cauda,Golpe de Cauda: Lentidão,@12221
74082,Superaquecimento,Superaquecimento: Aumento de atq.,
74083,@74082,Superaquecimento: Aumento da velocidade,
74084,@74082,Superaquecimento: Redução da Def.,
74085,@74082,@74082,
74086,@74082,@74083,
74087,@74082,@74084,
74088,@74082,@74082,
74089,@74082,@74083,
74090,@74082,@74084,
74091,@74082,@74082,
74092,@74082,@74083,
74093,@74082,@74084,
50074,Esmagar: Redução do atq.,Esmagar: Redução de dano,Reduz em {1} o atq. para cada acúmulo de um efeito específico.
74095,Olhar Petrificante,Olhar Petrificante: Aumento do dano sofrido,Aumenta em {1%}% o dano sofrido.
74096,Golpe da Rainha,Golpe da Rainha: Cegueira,Reduz em {1} para cada acúmulo de precisão
74097,Aprimoramento de Escala: Def. f.,Aprimoramento de Escala: Def. f.,Def. f. +{1%}%
74098,Aprimoramento de Escala: Def. m.,Aprimoramento de Escala: Def. m.,Def. m. +{1%}%
74111,Marca da Morte,Marca da Morte,
74121,Lama escaldante,Lama escaldante: Aumento do dano sofrido,
74122,Esmagamento ao Solo,Esmagamento ao Solo: Dano ao longo do tempo,
74131,Olhar de Marsha (Velho),Olhar de Marsha: Dano ao longo do tempo,O dano é recebido durante 10 s enquanto afeta os aliados próximos.
74132,Maldição da Medusa (Velha),Maldição da Medusa: Dano de área,Imobiliza por 5 s e depois causa uma explosão que gera um grande dano à área próxima.
74134,@74132,Maldição da Medusa: Explosão,
741341,Marsha: Tornado da Tentação,Marsha: Tornado da Tentação,Causa {1} de dano de sangramento durante 10 s.
741342,@741341,@741341,@1011
741351,Marsha: Vento Cortante,Marsha: Vento Cortante,Incapaz de usar habilidades por 5 s.
7413511,@741351,Marsha: Vento Cortante (VE),@741351
741352,@741351,@741351,@741351
741353,@741351,@741351,@741351
77001,@50001,@50001,
77002,@50002,"Monstro: Congelamento, redução de velocidade",
77003,@50003,@50003,
77004,@50004,"Monstro: Maldição, redução da def.",
77005,@50005,@50005,
77006,@50006,"Monstro: Sangramento, redução do atq.",
77007,@50007,@50007,
77008,@50008,@50008,
77010,@50005,@50005,
77085,@73022,@112125,@73022
801011,Aumento de atq.,Aumento de atq. m. e atq. f.,Atq. +50% for 30 s.
801012,Aumento de atq. f.,Aumento de atq. f.,Atq. +30% for 30 s.
801013,Aumento de atq. m.,Aumento de atq. m.,@801012
801021,Aumento da vel. de atq.,Aumento da vel. de atq.,Vel. de Atq. +50% for 30 s.
801022,@801021,@801021,Vel. de Atq. +20% for 30 s.
801031,Aumento de def.,Aumento de def. m. e def. f.,Def. +300% for 30 s.
801032,Aumento de def. f.,Aumento de def. f.,Def. +35% for 30 s.
801033,Aumento de def. m.,Aumento de def. m.,@801032
801041,Aumento de velocidade,Aumento de velocidade,Velocidade +30% for 30 s.
801042,@801041,@801041,@801041
80105,Aumento de PV máx.,Aumento de PV máx.,PV máx. +40% for 30 s.
80106,Aumento de PM máx.,Aumento de PM máx.,PM máx. +40% for 30 s.
801043,Aumenta o dano da habilidade,Aumenta o dano da habilidade,Aumenta dano de habilidade em 300% por 30 s.
801044,Aura de Dano Corpo a Corpo (Temporizador),Aura de dano corpo a corpo,Causa 300 de dano fixo a inimigos próximos por 30 s.
801045,Barreira de cristal aquático,Imunidade ao dano do cristal aquático,Cria uma barreira de imunidade a danos no Cristal Aquático por 30 s.
801046,Grupo da Fúria (temporizador),Aumenta o atq. e a def. do grupo,Aumenta em 30% o atq. e def. dos aliados por 30 s.
8010461,Grupo da Fúria,@801046,@801046
801047,Avassalador,Aumento do atq. e vel. de atq.,Aumenta atq. e vel. de atq. por 30 s.
801048,@801047,@801047,Aumenta atq. e vel. de atq. por 10 s.
93506,Troglodita Berserker,Grande aumento de atq. e def. e pequeno aumento de vel. e de vel. de atq.,
94409,Capataz Demônio Berserk,@93506,"Aumento da velocidade, vel. de atq., def. e atq."
90001,Vida do clã,Aumento do PV,PV máx. +{1%}%
90002,Alma do clã,Aumento do PM,PM máx. +{1%}%
90003,Escudo do clã,Aumento da Def.,Def. +{1%}%
90004,Poder do clã,Aumento de atq.,Atq. +{1%}%
90005,Orientação do clã,Aumento da precisão,Taxa de precisão +{1%}%.
90006,Evasão do clã,@22211,@22261
90007,Movimento do clã,Aumento da velocidade,@132221
90008,Golpe mortal do clã,@22241,@132331
90009,Taxa de crít. do clã,Aumento de taxa de crít.,Taxa de crít. +{1%}%
905001,Cristal da União nv. {TextParam1},Bônus de Cristal da União nv. {TextParam2},Imbui com o poder do Cristal da União da Sede do Clã.
905002,@905001,@905001,@905001
905003,@905001,@905001,@905001
905004,@905001,@905001,@905001
905005,@905001,@905001,@905001
905006,@905001,@905001,@905001
905007,@905001,@905001,@905001
905008,@905001,@905001,@905001
905009,@905001,@905001,@905001
905010,@905001,@905001,@905001
905101,Saciação do Banquete Pequeno,Aumento de def. m. e def. f.,Def. f. e Def. m. +500
905102,Saciação do Banquete Médio,Aumento do PM e PV,Aumento de 1000 no PM/PV
905103,Saciação do Banquete Grande,Aumento de atq. m. e atq. f.,"Atq. f., atq. m. +500"
905104,Saciação do Banquete Extravagante Pequeno,@905101,Def. f. e Def. m. +1.200
905105,Saciação do Banquete Extravagante Médio,@905102,Aumento de 2000 no PM/PV
905106,Saciação do Banquete Extravagante Grande,@905103,"Atq. f., atq. m. +1.200"
905107,Saciação do Banquete Pequeno Opulento,"Aumento da taxa de crít., def. m. e def. f.","Atq. f., atq. m. +2.000 e taxa de crít. +500"
905108,Saciação do Banquete Médio Opulento,"Aumento da taxa de crít., PM e PV",PV e PM +3.000 e taxa de crít. +500
905109,Saciação do Banquete Grande Opulento,"Aumento da taxa de crít., atq. m. e atq. f.","Atq. f., atq. m. +2.000 e taxa de crít. +500"
905501,Poção de Aumento de Atq. F.,Aumento de atq. f.,Aumenta em 10% o atq. f.
905502,Poção de Aumento de Atq. M.,Aumento de atq. m.,Aumenta em 10% o atq. m.
905503,Poção de Aumento de Def. F.,Aumento de def. f.,Aumenta em 10% a def. f.
905504,Poção de Aumento de Def. M.,Aumento de def. m.,Aumenta em 10% a def. m.
905505,Poção de Aumento de Velocidade,Aumento da velocidade,Aumenta em 15% a velocidade.
905506,Vel. de extração Poção de Aumento,Aumento da velocidade de extração,Aumenta rm 50% a velocidade de extração.
905507,Poção de Aumento de Vel. Atq.,Aumento da vel. de ataque,Aumenta em [Param] a vel. atq.
905508,Poção de Aumento da Tx. de Evasão,@24241,Aumenta em 50% a taxa de evasão.
905509,Poção de Aumento de Resiliência,Aumento de resiliência,Aumenta em 10.000 a resiliência.
905510,Poção de Aum. de dano em Ign. Def.,Ignorar aumento de dano de def.,Aumenta em 2.000 o dano de def. ignorar defesa em 2.000.
905511,Poção de Redução de Dano Fixa,Aumenta a redução de dano fixa,Aumenta em 1.000 a redução de dano fixa.
905512,Poção de Red. do T. de Rec. de Hab.,@21231,Reduz Habilidade Tempo de Recarga em 30%.
905513,Poção de Aumento de Penetração,Aumento de Penetração,Aumenta em 10.000 a penetração.
905514,Poção de Aum. de Dano a Chefes,Aumento de dano causado a chefes,Aumenta o dano causado a chefes em 15%.
905515,Poção de Red. de Dano de Chefes,Redução de dano recebido de chefe,Reduz o dano recebido de chefes em 5%.
905516,Poção de Aumento de Ganho de Núcleo,Aumento de taxa de caída de núcleo de monstro,Aumenta em 25% a taxa de caída de núcleo de monstro. (exceto masmorras Elite)
905601,Poção de Aumento de Moral,Aumento de moral,Aumenta em 30% sua velocidade e a de membros do clã próximos.
905602,Efeito de aumento de moral,Efeito de aumento de moral,Aumenta em 30% a velocidade dos membros do clã.
905603,Poção de Tempest. de Gelo,Tempestade de Gelo,Reduz em 50% a velocidade de inimigos próximos.
905604,Efeito de tempestade de gelo,Efeito de tempestade de gelo,Reduz em 50% a velocidade.
905605,Poção de Destruição,Destruir Castelo,Aumenta em 50% de dano a estruturas atacantes.
905606,Poção de Aumento de Regen. PV,Amplificação de Regen. PV,Aumenta a regen. PV em 50% e dos membros do clã próximos.
905607,Amplificação de Regen. PV,Amplificação de Regen. PV,Aumenta em 50% a regen. de PV dos membros do clã.
905608,Poção de Amplificação de Atq.,Amplificação de atq.,Reduz em 60% a def. e aumenta em 20% o atq.
905609,Poção de Amplificação de Def.,Amplificação de Def.,Reduz em 15% o atq. e aumenta em 100% a def.
905610,Poção de Aprimor. da Mente,Aprimoramento da mente,Aumenta em 50% a taxa de resistência a penalidade.
905611,Poção Antimagia,Antimagia,Elimina 20% de PM dos inimigos próximos a cada segundo.
905612,Efeito Antimagia,@905611,Elimina 20% de PM a cada segundo.
906000,Proteção de Reviver no Campo de Batalha Honorável,Proteção de Reviver no Campo de Batalha Honorável,@1005
906001,Campo de batalha honorável,Recuperação de PV,Curar PV dos aliados.
906002,@906001,Efeito de recuperação de PV,@906001
906003,@906001,@801041,Aumenta a velocidade dos aliados.
906100,Proteção de Reviver no Campo de Batalha da Coragem,Proteção de Reviver no Campo de Batalha da Coragem,@1005
906101,Campo de Batalha da Coragem,@906001,Curar PV dos aliados.
906102,@906101,@801041,Aumenta a velocidade.
906500,Proteção de reviver da arena de lutas,Proteção de reviver da arena de lutas,@1005
906501,Santuário da arena de lutas,Santuário da arena de lutas,"Atq., def. vel. de atq. e velocidade +30%."
11,Disparo Anímico,Disparo Anímico,Este é o Disparo Anímico.
12,Repulsão Simulada,@1001,É para o teste de repulsão.
100001,Bônus de invencibilidade,@1004,Este é o Bônus de invencibilidade.
100002,Bônus de invisibilidade,Invisível,Este é o Bônus de invisibilidade.
100003,Bônus de durabilidade,Durável,Este é o Bônus de durabilidade.
100004,Bônus de Inteligência,Inteligente,Este é o Bônus de inteligência.
100005,Bônus de um abate,Uma morte,Este é o bônus de um abate.
100006,Energia de terra,@20221,"Proteção do Altar da Terra: atq. f. e atq. m. +10%, dano causado a Torres de Defesa +25%"
100007,Energia de vento,@20221,"Proteção do Altar do Vento: atq. f. e atq. m. +10%, dano causado a Torres de Defesa +25%"
100008,Proteção do Altar,@20221,O poder do altar amplifica e aumenta em 30% extras o atq. f. e atq. m.
100011,Efeito de combinação nv. {TextParam1},Combinação {TextParam2},Este é o bônus de combinação 10. Ícones não exibidos.
100012,@100011,@100011,Este é o bônus de combinação 20. Ícones não exibidos.
100013,@100011,@100011,Este é o bônus de combinação 40. Ícones não exibidos.
