Id,NpcName,Message
350182,,Ei! Aproveite que está aqui e faça um caixão para você! Rá!
350191,,Não está com medo?
350192,,"Tome cuidado, aqui há fantasmas. Haha."
350201,,Sério! Eu vi um fantasma! Pode acreditar!
350202,,Era uma elfa loura!
350211,,Pare com suas mentiras!
350212,,Diga algo de verdade! Nossa.
350221,,Sério? Você viu mesmo um Caótico?
350222,,"Você está falando a verdade, não está? Você também é suspeita!"
350231,,Estou dizendo a verdade! E se dissesse que eu sou um Caótico?!
350232,,Até aquela pessoa ali é mais forte que você!
350241,,"A partir de Gludio, tome cuidado - haverá Caóticos."
350242,,Você veio investigar o incidente?
350261,,Veja aquele cara ali! Dizem que ele é um Mercenário Prataluz.
350262,,Se eu conseguisse entrar para os Mercenários Prataluz...
350281,,Solicitaram-me para investigar o desaparecimento...
350282,,Não há nenhuma tarefa mais fácil?
350311,,"Como esperado de uma cidade portuária, está transbordando de energia!"
350312,,Não há nada para ver?
350321,,Depressa! Vamos para lá também!
350322,,Puxa! Que espaçoso!
350331,,Ufa. Você não pode ir um pouco mais devagar?
350332,,"Mais devagar, sim? Minhas pernas doem."
309911,,Vou fazer um preço bom para você!
309912,,Mas não antes de virar um gato pelado!
309931,,Há vários foras-da-lei. Cuidado.
309932,,"Você não teria nenhuma mercadoria de contrabando, teria?"
401151,,"Maldição... Observe, eu certamente sobreviverei."
401152,,Eu sobreviverei e verei minha família de novo.
410421,,Algum homem-lagarto seguiu você?
410422,,É imprescindível passar pela Fazenda Devastada!
410331,,Você é o mercenário que caça os monstros? Retome o fôlego!
410332,,A minha espada é ideal para cortar os lagartos!
400131,,Não vai entrar para o grupo de caça?
400132,,Não fique aí sem fazer nada! Junte-se a nós!
409511,,Só os tolos subestimam os trogloditas!
409512,,A segurança dos membros desaparecidos é nossa prioridade.
410391,,Os monstros estão perto... Espero que esteja tudo bem.
410392,,"Ah, Einhasad... Proteja Gludio..."
410521,,Ah... Quando poderei voltar para casa?
410522,,Quantos monstros ainda teremos que matar?
410541,,Parece que não tem fim...
410542,,Mãe... Quero a minha mãe...
410571,,Aqui é perigoso. Dê a volta se você não é combatente.
410572,,Fale com o capitão para se juntar ao grupo de caça.
418501,,Não faça barulho na cidade.
418502,,"Entre para o grupo de caça, se precisar de emprego."
418561,,Não podemos deixar os homens-lagartos virem para cá!
418562,,"Lagartos malditos, sempre procurando oportunidades."
400401,,Não acredito que aqueles lagartos malditos saquearam a nossa cidade!
400402,,Porque o governante não manda reforços?
450471,,Hmm... Devo entrar para caçar monstros?
450472,,Não teremos dificuldades no nosso nível?
450481,,Vamos com tudo! Duvido que vamos morrer.
450482,,Vamos transformar os trogloditas em carne moída!
450491,,Dizem que o Senhor Vaughn comanda a operação de recuperação.
450492,,O ressurgimento de Windawood acontecerá em breve...
450501,,Temos que recuperar Windawood rápido.
450502,,As tragédias de Windawood têm que acabar rápido. Tsc tsc
450531,,"Dizem que o ataque ao Castelo de Gludio iniciará em breve, é verdade?"
450532,,Eu ia adorar participar de um Cerco ao Castelo!
450541,,Eu cortaria meus inimigos com um só golpe!
450542,,Uuu! Haverá um Cerco ao Castelo e eu não participarei!
450551,,"Recrutando participantes para o Cerco ao Castelo de Gludio, hein?"
450552,,"Uma elfa comandando um reino humano, não soa tão mal!"
450561,,Não vá tendo ideias de se inscrever para o clã do castelo!
450562,,Certamente eu seria um lindo Cavaleiro do clã do castelo!
499711,,Os Disparos Anímicos são a melhor coisa para caçar homem-lagarto!
506751,,Mantenha a formação enquanto fazemos os preparativos!
506752,,Por acaso você viu mais soldados dispersos?
508741,,Será que os Ol Mahums enlouqueceram?
508742,,Por que os bandidos estão interessados nos cristais?
512641,,Não acredito que os mortos-vivos estão se alvoroçando!
512642,,Fiquem atentos para não nos dispersarmos!
514601,,A recuperação de Windawood está quase concluída! Avante!
514602,,Hora de expulsarmos os orcs do nosso lar!
550011,,A linda Windawood está em total desordem...
550012,,Malditos orcs. Eu terei a minha vingança!
550021,,Todas as árvores estão mortas...
550022,,Ouvi gritos dos arredores...
550031,,Compre algumas poções antes de se encontrar com os orcs.
550032,,Você tem Disparos Anímicos insuficientes para lidar com os orcs.
607241,,Uh... Oh-oh... Parece que faltam alguns itens.
607251,,Quando moverei tudo isso...
607261,,Por quê? O que aconteceu?
607521,,Em serviço! Sem problemas!
607541,,@607521
607551,,Você ficaria no meu lugar?
612811,,Quando os mercadores virão?
612812,,"Hm, estamos ficando sem mercadorias."
630251,,Você está lamentavelmente despreparado. Compre algumas poções!
630252,,Os Disparos Anímicos são a melhor coisa contra as formigas.
650061,,Ai... malditas formigas!
650062,,O que teria sido a causa de seu surgimento?
650071,,Há uma Rainha enorme em um Formigueiro subterrâneo.
650072,,Formiga Rainha? Ela deve ser linda!
650081,,Dizem que os bruxos da Torre de Marfim tiveram uma morte misteriosa.
650082,,Quem teria matado os bruxos da Torre de Marfim?
650121,,"Ao sul há o Território de Dion. Você não é procurado, ou é?"
650122,,Assegure-se de se identificar antes de ir para Dion.
650181,,Não estão me deixando entrar no Território de Dion!
650182,,Estou farto deste deserto!
650191,,Você não está com sede? Compre algumas poções!
650192,,Leve algo do Acampamento consigo!
650231,,Cuidado. Dizem que Kazir aparecerá logo à frente!
650232,,Já ouvi falar de Kazir! É o predador do deserto?
699711,,Você precisará de poções para atravessar o Deserto impiedoso!
706031,,"Ei, você! A sua espada está enferrujada!"
706041,,Nós guardamos os seus itens em segurança!
706051,,Eu não devia vender itens no momento...
706061,,Você viu aquela criança?
706071,,Só me chamar que eu venho!
706101,,"Hohoho. Como será que Gus está se saindo, tocando os negócios?"
706111,,Parece que fui repreendido por Sara de novo!
706121,,"Ah, uma criança. Você não precisa de um remédio para crescer?"
706122,,Você vai ser forte como um troglodita se comer isso!
706131,,"Epa! Mas por que você é tão pequeno, Sr. Gato?"
706132,,"Ah, que mentira! Não existe remédio assim!"
706141,,Não posso ir lá fora por causa dos monstros.
706151,,Ah... Tenho que colher ervas...
706171,,Beberemos hoje também?
706181,,Ótimo! Nos veremos quando terminarmos nosso turno!
706191,,Boas-vindas. Esta é a cidade de Dion.
706201,,Deixe a segurança conosco!
706211,,Você viu aquela garota?
706221,,"Claro! Misteriosa, não?"
706231,,Dizem que as aranhas estão comendo os humanos!
706241,,Dizem que há milhares de aranhas ao norte!
799711,,Ah! Que perigo! Compre estes Disparos Anímicos!
780471,,Ahha! Ali!
780481,,Não o deixarei escapar desta vez!
780491,,Pegue a chave!
780911,,Você não pode fugir de nós!!!
780921,,Atrás deles! Vá!
780951,,Morra! Morra!
780981,,Este feitiço vai te engolir inteiro.
781001,,Peguem-nos!
781021,,Capturem-nos vivos!
720091,,Você não sairá daqui com vida!
750051,,"Ah, pára. Estou dizendo a verdade!"
750052,,Eu bati na cabeça do Capitão orc pessoalmente!
750061,,Os orcs chegaram até o Castelo de Dion?
750062,,Precisamos correr e apoiar o Castelo de Dion - ele está em perigo!
750081,,Pfft! Você derrotou o Capitão orc? Mas em qual exército você está?
750082,,Suas mentiras são tão incríveis! Hahaha!
750501,,"Cuidado, a Área Agrícola está cheia de homens-lagartos."
750502,,Tivemos certeza dos homens-lagartos e não podíamos ir a lugar nenhum.
750521,,A Torre de Cruma está emitindo energia.
750522,,Torre de Cruma... Definitivamente quero desafiá-la!
750531,,A torre dos Gigantes inferiores? Eu quero descobrir seus segredos!
750532,,Ouvi dizer que a Irmandade Sombria está atrás da Torre de Cruma...
750551,,Hehe. Apanhe-me se for capaz!
750552,,Carroça passando! Fon fon.
750561,,O ataque ao Castelo de Dion faz meu sangue ferver!
750562,,Quem será o próximo governante do Território de Dion?
750601,,"Ah, quisera eu estar num clã tão legal quando o clã do castelo!"
750602,,Hmm. Será que eu me inscrevo para entrar no clã do castelo?
750591,,Nós não temos paixão suficiente para tal... *xuif*...
750592,,"Se você fizer, eu farei também!"
750621,,Estão procurando clãs para o Cerco ao Castelo de Dion!
750622,,Falta de tarefas simples? Tais como capturar um gato...?
750651,,Shhh! O gato ainda não avistou! Pegue-o!
750652,,Vamos pegar um ou dois gatos sarnentos!
750661,,Agora! Ele está distraído com a criança!
750662,,Quer se juntar? Eu serei cúmplice também.
750681,,Veja! Aquele gato astuto vai enganar mais gente.
750682,,Você quer enganar aquela criança também? Silêncio!
800381,,Você veio ver a Torre de Cruma?
800382,,A torre dos Gigantes inferiores - está me irritando!
803881,,"Hmm... É gelado, como se espera de um pântano."
803882,,Você conseguiria acender um fogo mais forte?
804101,,"Um, dois... oi? Parece que faltam alguns."
804102,,Não acredito que estou investigando mercadorias na minha idade!
804131,,Boas-vindas ao campo de pesquisa da Unidade de Escavação de Feldheim!
804132,,Por acaso você teria trazido suprimentos?
850641,,A minha magia não vai ficar mais forte?
850642,,Dizem que há várias formas de vida mágica em Cruma!
850661,,Ai... Por que sou eu quem sempre organiza os documentos?
850662,,Você devia organizá-los regularmente. Olha essa bagunça!
850671,,Cuidado ao avançar - há um monte de cadáveres!
850672,,"Se encontrar alguém de quem perdemos contato, traga para cá!"
899711,,O que precisamos num lugar perigoso como este? Desta poção!
998711,,A raça não é um fator que se leva em conta ao fazer negócios!
1019911,,"Compre mais Disparos Anímicos para os Sacrários Uivantes, ok?"
1050001,,"Ei, você não ajudar na operação?"
1050002,,Aqui é um bom lugar para aventuras.
1050021,,Ai... Até meus ossos doem.
1050022,,Você está se preparando para os mortos-vivos?
1050031,,Que a Bênção de Einhasad esteja convosco.
1050032,,Eu rezo para que você dê-lhes o descanso.
1050061,,É perigoso sair da Fornalha.
1050062,,Viemos observar o Exército da Agonia.
1050051,,Olhá-los está me deixando triste.
1050052,,"Cuidado, se não quiser terminar como eles."
1050201,,Você é um aventureiro? Giran está selada no momento.
1050202,,Giran ficará selada até os Sacrários Uivantes se calarem.
1050231,,Não é possível ir a Giran no momento.
1050232,,O governante disse que a entrada está proibida.
1106931,,Olha que lindo! Preciso de armas?
1106932,,"Com um vestido lindo desses, cuidado com as coleções da Górgona!"
1106933,,"Venha! Com esses bolsos tão cheios, compre algum equipamento!"
1191421,,Quem é você? Viu alguém suspeito?
1191422,,Está relacionado com este incidente?
1191431,,Você viu algum espião de Oren?
1191461,,Tenho certeza que alguém de Oren enviou um espião.
1150411,,Boas-vindas à Cidade de Giran!
1150412,,"Boas-vindas a Giran, o centro de comércio!"
1117001,,Não baixe a guarda com tanta gente em volta!
1117002,,"Não vá atrás de estranhos, mesmo que ofereçam comida."
1117003,,Você lembra o caminho de volta para casa?
1117021,,Entre um instante e prove uma dose de rum!
1117022,,"Ei, você, aventureiro. Entre por um instante."
1117023,,Não está cansado de viajar? Entre e descanse!
1170041,,O que você quer? Quer tentar uma vez?
1170042,,"Dê a volta antes de se ferir, ok?"
1170043,,O que está olhando? Sai fora!
1170081,,Ficou sabendo que a relação entre Giran e Oren piorou?
1170082,,Estou ansioso... Você acha que haverá guerra?
1170083,,Eu queria visitar Oren...
1170091,,"Aventuras e tal... Os garotos de hoje em dia, tsc tsc..."
1170092,,"Quando o enviado chegar, terei que fazer contatos."
1170111,,Entre e tome um pouco de sopa quente!
1170112,,Você é de fora da cidade? Passe uma noite aqui!
1170113,,Você parece exausto. Entre e descanse.
1170121,,Você não vai comprar este anel?
1170122,,Você não o encontrará em mais nenhum lugar!
1170123,,Pelo preço módico de 10 milhões de Adena! Que roubo!
1170151,,Conte para ver se a quantidade está certa.
1170152,,"Não baixe a guarda, o comerciante chegará em breve."
1170153,,Estamos querendo material mágico raro - analise com cuidado.
1170161,,Mm... Podemos experimentar para ver se está bem cozido?
1170162,,Está faltando algo... Que tal um pouco de glutamato mágico?
1170163,,"Ei, o que está olhando? Roubando nossos segredos?!"
1170181,,Hortaliças! Compre hortaliças na xepa.
1170182,,Consegui isso em Dion e passei pelos Sacrários Uivantes!
1170183,,Prove! Um pouco da Planície!
1170221,,Eu disse que Mischa olhou para mim!
1170222,,Tenho certeza que Gerard tem interesse em mim!
1170223,,O que devo fazer? Devo puxar conversa?
1170241,,O quê? Primeira vez que vê um gato?
1170242,,Você levará uma surra que me subestimar!
1170243,,"Se quiser apanhar, fique por perto."
1170311,,Devo entrar para caçada à Górgona? Seria uma boa experiência...
1170312,,Não quero virar brinquedo de Medusa...
1170313,,Sou muito jovem e bonito para morrer... Caçar ou não caçar...
1170291,,O que tem de tão assustador sobre a bruxa Medusa?
1170292,,Vamos nos juntar à caçada! Qual a pior coisa que poderia acontecer?
1170293,,Esta não é uma oportunidade comum!
1160101,,Os bandidos se encontram aqui. Não entre nunca.
1160102,,É muito perigoso. Dê a volta.
1160161,,Vamos para o Jardim da Górgona?
1160162,,Entregue seu testamento quando terminar de preenchê-lo.
1160163,,Nunca olhe Medusa nos olhos. Entendeu?
1170341,,Beba isso - você ficará imune ao olhar da Medusa!
1170342,,Com medo de ir a Oren? Compre este disfarce!
1170343,,Este fluoroscópio ajudar a pegar espiões e ganhar recompensas!
1170371,,"Ei, você é um Mercenário Prataluz? Que inveja."
1170372,,É o sonho de todo aventureiro entrar para os Mercenários Prataluz.
1170373,,Eu serei um bruxo como Lucien dos Mercenários Prataluz.
1170381,,"Legal, né? Não corte a grama, vai machucá-la."
1170382,,"Esta é a Praça Einhasad. Vamos rezar depois, ok?"
1170383,,"Vamos fazer silêncio, pois há muitas pessoas, ok?"
1170501,,Einhasad vai cuidar de você.
1170502,,Einhasad ama incondicionalmente e não espera nada em troca.
1170503,,Ame o próximo como se ele fosse Einhasad.
1170531,,Shh! Silêncio. O sacerdote está falando.
1170532,,"Oh, Einhasad, eu rezo pelo retorno do meu irmão em segurança..."
1170533,,Que suas bênçãos caiam sobre os que caçam a Górgona...
1170561,,Por favor... Faça deste um mundo pacífico...
1170562,,Abençoe esta terra de Giran...
1170601,,Puxa! Vejo o barco de vovô!
1170602,,Epa! Pássaros!
1170603,,"Ai! Venham, passarinhos! Venham brincar comigo!"
1200011,,Você veio... para nos salvar?
1200031,,Miau... Eu deveria ter ido por terra...
1200041,,Boas-vindas à Cidade Abrigo!
1200061,,Dizem que o Porto de Giran está um caos completo!
1200071,,Toda essa comoção está dificultando os negócios...
1200081,,A ruína dos Gigantes inferiores! Isso não te deixa animado?!
1200091,,É tão agitado. Quer parar de entrar no caminho?
1200111,,Este é um cristal que trouxemos de Cruma!
1200281,,Não é permitido nenhum pirata sair!
1200301,,Manteremos os refugiados em segurança.
1200351,,Não há nenhum bem primário à venda?
1211311,,"Com o porto deste jeito, estamos condenados!"
1399711,,Esses Disparos Anímicos vão cuidar dos piratas!
1430361,,Posso passar a mão nessa coisa peluda?
1430401,,Sobre o quê é isso?
1430421,,"Olá, estranho."
1430431,,"Se você cortar esta árvore, conseguirá um bom preço por ela."
1430491,,Por que há mortos-vivos aqui?
1430511,,Ia ser legal se essa coisa peluda vier junto.
1430541,,"Puxa, encontrei a coisa peluda de novo."
1430571,,Você ouviu falar de uma fada que mora na Ilha Falante?
1430591,,@1430571
1430611,,Hm... pelo que diz nesta tabuleta de pedra...
1430631,,As crianças anãs são pequenas.
1430651,,Está em uma língua elfa antiga desta vez.
1430661,,Conseguimos.
1430671,,Miau... blub blub... Miau...
1430681,,Estou satisfeito.
1430691,,Proteja-me enquanto eu decodifico a tabuleta de pedra.
1430811,,"Muito bem, Cara."
1550061,,Cuco! Cuco!
1550071,,Cuco! Continue procurando!
1550091,,Oinc! Oinc! Sniff sniff.
1550131,,O cuco chegou em casa são e salvo.
1550132,,Quero ver o cuco.
1550181,,"Tem uma coisa estranha crescendo nas minhas costas, miau..."
1550182,,Já não está morto...?
1550191,,Ah... Malditas aranhas da ravina!
1550192,,Qual é o estado daquela pessoa?
1550241,,O... o que é essa balbúrdia sobre...
1550242,,Os trogloditas estão me procurando como se eu fosse comida...
1550281,,Temos que proteger as mulheres e as crianças!
1550282,,Não deixe aqueles porcos se aproximarem!
1550481,,Ah... Minha ferida está doendo...
1550482,,O erro foi meu. Fui descuidado.
1550491,,"Russel, seu idiota! Eu disse para tomar cuidado!"
1550492,,Está ferido?
1571621,,Planeja escapar da jaula?
1571622,,Execute-os agora!
1558351,,Você planeja escapar? Vai se arrepender dessa decisão. Kekeke...
1558352,,"Puxa, você tem raça! Bem, logo vai voltar para cá. Hahaha. O que você"
1558381,,"Ei, guarda! Quando meu rango vai chegar?"
1558382,,Eu era bem temível quando estava livre!
1551881,,Você... Você precisava mesmo colocar fogo em tudo?
1551882,,Caraku... Temos que encontrar o Caraku.
1551961,,O Kazan já era!
1551962,,Eu mesmo vou quebrar o pescoço desse traidor!
1552081,,Argh! Estou tão incomodado! Por que o Tanor não diz nada?
1552082,,Onde está aquele idiota do Russel?
1552091,,Espero que o Durzel esteja bem. difícil... Hmm...
1552092,,Você viu o Aymel? Aquele traquinas está bem?
1552191,,Onde diabos o Durzel está?
1552192,,Estou tendo um mau pressentimento...
1566401,,Caçadores de verdade não são negligentes com os preparativos!
1566402,,Ali! Acho que eles precisam de uns disparos anímicos!
1565341,,Ouvi dizer que está um tumulto só no Castelo de Oren...
1565342,,Parece que aventureiros no Castelo de Oren estão sendo acusados de ser espiões de Giran!
1565381,,Dizem que a Floresta dos Segredos está em algum lugar desta Ravina!
1565382,,"E, quando você passa pela Floresta dos Segredos, dizem que é possível chegar à Ravina das Fadas!"
1565531,,Dizem que o Coração do Platô é o que está nesta ravina há mais tempo.
1565532,,Quer juntar um grupo e tentar a sorte no Coração do Platô?
1565371,,"Precisamos tomar cuidado, já que Giran e Oren não estão se dando bem!"
1565372,,Tenha cuidado no Castelo de Oren se você for de Giran!
1565441,,Onde será que está aquele cara que foi atrás do grendel...
1565442,,Será... que ele foi capturado por Poricule?
1569071,,"Shayden, seu tolo!"
1569072,,Que idiotice você está espalhando? Trogloditas de avental?
1569011,,Hmm. Essa sopa de carne de grendel está muito boa!
1569012,,Precisamos nos preparar rapidamente... o Senhor estará aguardando...
1569101,,"Do jeito que a coisa está, será difícil completar nossa tarefa..."
1569102,,Não podemos voltar assim. Não podemos pedir ajuda a ninguém?
1569061,,Você viu um Windsus gigante?
1569062,,"Cuidado, pois há bandidos por aqui!"
1569041,,"Ah, minha nossa. Você de novo!"
1569042,,Mmm... o ar livre! Os ingredientes daqui devem ser maravilhosos!
1569311,,Há tantas aranhas!
1569312,,Devo pedir às Ninfas que me deem uma pétala de flor?
1569221,,Talvez você tenha visto uma flor branca gigante?
1569222,,As Ninfas daqui são bem agressivas. Não seja seduzido pela beleza delas.
1565601,,Não cause um tumulto.
1565602,,Você é de Giran? Já foi revistado?
1565981,,Prepare-se bem. Não sabemos quando pessoas de Giran virão.
1565982,,O que está errado com essa balista?
1565791,,Você já está tão cansado assim? Foco!
1565792,,Vamos começar do começo e repetir tudo até que nossas ações estejam sincronizadas.
1565661,,Aquele Capitão da Guarda rígido está de volta...
1565662,,Só me sinto mal pelos que são treinados por eles.
1565561,,Siga para a revista quando entrar no castelo.
1565562,,"Qualquer brincadeirinha e você vai direto para a prisão, então tenha cuidado."
1566081,,"Diga a verdade! Fomos informados, então não tente se safar com historinhas!"
1566082,,Não adianta se fingir de besta. Seu maldito espião de Giran!
1566181,,Ouvi dizer que alguns espiões de Giran foram presos!
1566182,,"Puxa, vivemos num mundo tão assustador... Quando será que nossa relação com Giran vai melhorar...?"
1566021,,Não baixe a guarda.
1566022,,Esses malditos idiotas estão por todo lado!
1566351,,O lado oeste é perigoso. \nCuidado!
1566352,,Tem algo diferente nos homens-lagartos daqui...
1566061,,Os Bruxos da Torre de Marfim planejam nos rejeitar?
1566062,,"Tudo seria resolvido se a Torre de Marfim se juntasse a nós. Tsc, tsc."
1566111,,Somos todos filhos de Einhasad.
1566112,,Einhasad certamente ficará brava se morrermos lutando.
1566141,,Por favor... que não haja guerra...
1566142,,Que haja paz nessas terras...
1566091,,"Lembre-se de informar ao guarda sobre pessoas suspeitas que você notar, está bem?"
1566092,,"Não saia do castelo, está bem?"
1566361,,Vá falar com Sereos sobre tarefas do clã.
1566362,,Reporte qualquer um que você suspeitar ser um espião.
1566341,,Ah! O clima está tão agradável!
1566342,,Você será o pegador se pisar fora da marca no chão!
1565231,,A Grande Isca! Pegue sua Grande Isca!
1565232,,A vara de pescar foi abençoada pela própria Einhasad!
1566291,,O que você está olhando? Sai pra lá!
1566292,,Argh! Ptuu!
