Id,Name,ControlText
2043,대형 붉은색 약초,대형 붉은색 약초 채집 중
2044,대형 푸른색 약초,대형 푸른색 약초 채집 중
2045,대형 보라색 약초,대형 보라색 약초 채집 중
2046,대형 노란색 약초,대형 노란색 약초 채집 중
2047,대형 무명초,대형 무명초 채집 중
2048,공격력 상승,공격력 소폭 상승
2049,공격속도 상승,공격속도 소폭 상승
2050,방어력 상승,방어력 소폭 상승
2051,이동속도 상승,이동속도 소폭 상승
2052,@2048,@2048
2054,@2049,@2049
2055,@2050,@2050
2057,@2051,@2051
2058,MaxHP 상승,MaxHP 소폭 상승
2059,MaxMP 상승,MaxMP 소폭 상승
2060,수호의 수정,
2061,@2060,
2062,@2060,
2063,투명 장벽,
2064,@2063,
2065,@2063,
2066,@2063,
2067,다리,
2068,@2067,
2069,크뤼소스의 금고 벽,
2070,@2063,
2071,스킬 데미지 상승,스킬 데미지 소폭 상승
2072,근접 데미지 오오라,근접 데미지 오오라 획득
2073,물의 수정 보호막,물의 수정 피해면역
2074,파티 오브 워리어,파티 공격력 및 방어력 상승
2075,@2048,@2048
2076,@2049,@2049
2077,@2048,@2048
2078,@2049,@2049
2080,@2051,@2051
3001,HP 회복,HP 회복
3002,@2051,이동속도 상승
3101,프레야 조각상,프레야 조각상 각인 중
3102,@3001,@3001
3103,@3001,@3001
3104,@2051,@3002
3105,@2051,@3002
3106,프레야 각인 벽,
3107,@3106,
3501,난투장 성소,성소의 힘을 흡수하는 중
7001,튜토리얼 방향 지시자 : 성문 앞,
7002,튜토리얼 방향 지시자 : 내성 안,
7003,튜토리얼 방향 지시자 : 시작점,
7010,길막기 가젯 : 최초,
7011,길막기 가젯 : 1차 호위 / 전투,
7012,길막기 가젯 : 2차 호위 / 전투,
7013,길막기 가젯 : 다리,
7014,@7013,
7015,@7013,
7016,@7013,
7017,길막기 가젯 : 말로,
7018,@7017,
7019,길막기 가젯 : 성문 입구 전투,
7020,@7019,
7021,길막기 가젯 : 수호탑,
7022,@7021,
30020101,혈맹 던전 길막기 : 엘프 유적지,
30020301,혈맹 던전 길막기 : 개미굴,
30020302,@30020301,
30020501,혈맹 던전 : 크루마 코어 받침대,
30020502,혈맹 던전 길막기 : 크루마 코어,
10101,고인돌 조각,조각 줍는 중
10102,@10101,@10101
10103,@10101,@10101
10104,@10101,@10101
10105,@10101,@10101
10106,@10101,@10101
10107,@10101,@10101
10108,@10101,@10101
10109,@10101,@10101
10110,@10101,@10101
10111,@10101,@10101
10112,@10101,@10101
10113,@10101,@10101
10114,@10101,@10101
10115,@10101,@10101
10116,@10101,@10101
10117,@10101,@10101
10118,@10101,@10101
10119,@10101,@10101
10120,@10101,@10101
10121,@10101,@10101
10122,@10101,@10101
10123,@10101,@10101
10124,@10101,@10101
10125,@10101,@10101
10126,@10101,@10101
10127,@10101,@10101
10128,@10101,@10101
10129,@10101,@10101
10130,@10101,@10101
10131,@10101,@10101
10132,@10101,@10101
10133,@10101,@10101
10134,@10101,@10101
10135,@10101,@10101
10201,빛줄기,
10202,@10201,
10301,화로,박쥐 고기 굽는 중
10401,고양이 풀,고양이 풀 뜯는 중
10402,@10401,@10401
10403,@10401,@10401
10404,@10401,@10401
10405,@10401,@10401
10406,@10401,@10401
10407,@10401,@10401
10408,@10401,@10401
10409,@10401,@10401
10410,@10401,@10401
10411,@10401,@10401
10412,@10401,@10401
10413,@10401,@10401
10414,@10401,@10401
10415,@10401,@10401
10416,@10401,@10401
10417,@10401,@10401
10418,@10401,@10401
10419,@10401,@10401
10420,@10401,@10401
10421,@10401,@10401
10422,@10401,@10401
10423,@10401,@10401
10501,유물이 사라진 상자,상자를 조사하는 중
10601,낯선 망토,망토를 조사하는 중
10701,페르넬의 가방,가방을 조사하는 중
10901,갇혀 있는 발굴단,감옥 여는 중
12401,@10901,@10901
12501,@10901,@10901
11101,쇠창살,
11102,@11101,
11103,@11101,
11104,@11101,
11201,목재용 나무,목재 채집 중
11202,@11201,@11201
11203,@11201,@11201
11204,@11201,@11201
11205,@11201,@11201
11206,@11201,@11201
11207,@11201,@11201
11208,@11201,@11201
11209,@11201,@11201
11210,@11201,@11201
11211,@11201,@11201
11212,@11201,@11201
11301,갇혀 있는 주민,@10901
12601,@11301,@10901
12701,@11301,@10901
11401,마법 결계석,결계석 해제 중
11901,엘프의 화관,엘프의 화관 챙기는 중
12001,이동 마법석,이동 마법석 사용 중
12101,보급품,보급품 챙기는 중
12301,@11101,
12302,@11101,
12303,@11101,
12304,@11101,
12305,@11101,
12801,토벌대 지원서,토벌대 지원서 작성 중
12901,방어구 상자,방어구 보급품 챙기는 중
13001,냄새가 고약한 통,냄새 참고 뚜껑 여는 중
13101,빈 감옥,
13102,@13101,
13103,@13101,
13201,@13101,
13301,@13101,
13401,@13101,
13501,5장용 투명 벽,
13502,@13501,
13601,5장 군중 가젯,
13701,5장 훈련 교관 가젯,
19401,길막기 가젯,
19501,@19401,
19502,@19401,
19503,@19401,
19504,@19401,
19601,정화 장치,정화 장치 작동 중
19701,@12001,@12001
19801,@19601,@19601
19901,@12001,@12001
20101,버려진 가방,버려진 가방 조사 중
20102,@20101,@20101
20103,@20101,@20101
20104,@20101,@20101
20201,화롯불,불 붙이는 중
20301,불길한 망토,@20201
20401,@10201,
20402,@10201,
20501,쌓여있는 목재,목재 확인 중
21901,@20501,@20501
22001,@20501,@20501
20601,수상한 상자,상자 조사 중
20901,불씨 효과,
20902,@20901,
20903,@20901,
20904,@20901,
20905,불,
20906,@20905,
20907,@20905,
20908,@20905,
20909,@20905,
20910,@20905,
20911,@20905,
20912,@20905,
20913,@20905,
20914,@20905,
20916,@20905,
20917,@20905,
20918,@20905,
20919,@20905,
20920,@20905,
20921,@20905,
21001,마물 소환석,마물 소환석 해제 중
21101,@21001,@21001
21201,엘프의 꽃,엘프의 꽃 채집 중
21202,@21201,@21201
21203,@21201,@21201
21204,@21201,@21201
21205,@21201,@21201
21206,@21201,@21201
21207,@21201,@21201
21208,@21201,@21201
21209,@21201,@21201
21210,@21201,@21201
21301,발굴단이 갇힌 감옥,@10901
21401,@21301,@10901
21501,@21301,@10901
21801,경비대원의 시신,시신 화장 중
21802,@21801,@21801
21803,@21801,@21801
21804,@21801,@21801
21805,@21801,@21801
21806,@21801,@21801
21807,@21801,@21801
21808,@21801,@21801
21809,@21801,@21801
21810,@21801,@21801
29401,@11101,
29402,@11101,
29403,@11101,
29404,@11101,
29501,@11101,
29502,@11101,
29503,@11101,
29504,@11101,
29505,@11101,
29506,@11101,
29601,@19601,@19601
29701,@12001,@12001
29801,@19601,@19601
29901,@12001,@12001
30201,올 마훔 무기 상자,아이멜의 검 찾는 중
30202,@30201,@30201
30203,@30201,@30201
30204,@30201,@30201
30301,약탈품,약탈품 회수 중
30302,@30301,@30301
30303,@30301,@30301
30304,@30301,@30301
30305,@30301,@30301
30306,@30301,@30301
30307,@30301,@30301
30308,@30301,@30301
30401,수상한 약탈품,약탈품 조사 중
30501,해적선,
30601,뒤집힌 보트,
30701,사로잡힌 주민,@10901
32501,나무 목재,나무 목재 회수 중
32502,@32501,@32501
32503,@32501,@32501
32504,@32501,@32501
32701,아인하사드의 성물,성물 회수 중
32801,썩어가는 식물, 썩어가는 식물 조사 중
32802,@32801,@32801
32803,@32801,@32801
32804,@32801,@32801
32901,오래된 명령서,명령서 읽어보는 중
33101,흑마법사의 가마솥,흑마법사의 가마솥 조사 중
33201,흙더미,가마솥 내용물 매장 중
33401,수상한 지하실 문,지하실 문 여는 중
33801,사로잡힌 만물상,@10901
34001,사로잡힌 아이멜,@10901
34201,방책,
34202,@34201,
34203,@34201,
34501,@2038,약초 채집 중
34601,@2039,@34501
34701,@2041,@34501
34801,@2040,@34501
34901,@12001,@12001
35001,어둠의 마법진,
35002,@35001,
35101,지하실 철창,
35102,@35101,
35201,주민의 시체,
35202,@35201,
35203,@35201,
35204,@35201,
35301,감옥,감옥 문 여는 중
35401,빈감옥,
35501,찢어진 장부의 84쪽,찢어진 장부의 84쪽 줍는 중…
35601,찢어진 장부의 7쪽,찢어진 장부의 7쪽 줍는 중…
35701,찢어진 장부의 31쪽,찢어진 장부의 31쪽 줍는 중…
40101,각성초,각성초 채집 중
40102,@40101,@40101
40103,@40101,@40101
40104,@40101,@40101
40105,@40101,@40101
40106,@40101,@40101
40107,@40101,@40101
40108,@40101,@40101
40109,@40101,@40101
40110,@40101,@40101
40201,버그베어의 감옥,@10901
40202,@40201,@10901
40203,@40201,@10901
40204,@40201,@10901
40205,@40201,@10901
40301,병사의 시신,시신 수습 중
40302,@40301,@40301
40303,@40301,@40301
40304,@40301,@40301
40305,@40301,@40301
40306,@40301,@40301
40307,@40301,@40301
40308,@40301,@40301
40309,@40301,@40301
40401,병사의 무기,무기 회수 중
40402,@40401,@40401
40403,@40401,@40401
40404,@40401,@40401
40405,@40401,@40401
40406,@40401,@40401
40407,@40401,@40401
40408,@40401,@40401
40409,@40401,@40401
40601,@21001,마물 소환석을 파괴 하는 중
40701,@40301,@40301
40702,@40301,@40301
40703,@40301,@40301
40704,@40301,@40301
40705,@40301,@40301
40706,@40301,@40301
40707,@40301,@40301
40801,약탈당한 곡식,곡식 회수 중
40802,@40801,@40801
40803,@40801,@40801
40804,@40801,@40801
40805,@40801,@40801
40806,@40801,@40801
40901,흑마법 고서,책더미 조사 중
41001,리자드맨 모닥불,리자드맨 피 태우는 중
41101,@41001,@41001
41201,납치당한 노인,@10901
41301,납치당한 여자,@10901
41401,납치당한 아이,@10901
41501,리자드맨 토템,@20201
41701,감옥에 갇힌 병사들,@10901
41801,감옥에 갇힌 지휘관,@10901
41901,@12901,오크 방어구 수집 중
41902,@12901,@41901
41903,@12901,@41901
41904,@12901,@41901
41905,@12901,@41901
41906,@12901,@41901
42201,붙잡힌 마을 주민,@10901
42301,붙잡힌 경비병,@10901
42401,@41501,@20201
42501,@21001,
42601,불타는 리자드맨 토템,
43101,@42601,
42701,@12001,@12001
42801,대주술사의 화로,대장들의 피를 태우는 중
42901,@41701,@10901
43201,@12001,@12001
43301,에르제베트의 보호막,
43302,@43301,
43303,@43301,
43304,@43301,
43401,대형 빈 감옥,
43501,소형 빈 감옥,
43601,@43401,
43801,부대장 감옥,
50101,누군가의 피,
50102,@50101,
50103,@50101,
50104,@50101,
50105,@50101,
50106,@50101,
50107,@50101,
50301,버려진 우물,물 뜨는 중..
50401,갇힌 병사,감옥 여는 중..
50501,무언가의 뼛조각,
50502,@50501,
50503,@50501,
50504,@50501,
50505,@50501,
50506,@50501,
50507,@50501,
50508,@50501,
50509,@50501,
50510,@50501,
50511,@50501,
50512,@13101,
50513,@13101,
50514,@13101,
50515,@50501,
50516,@50501,
50517,@50501,
50518,@50501,
50519,@50501,
50520,@50501,
50521,@50501,
50522,@50501,
50523,@50501,
50524,@50501,
50525,@35301,
50526,@35301,
50527,@50501,
50528,@50501,
50529,@50501,
50530,@50501,
50531,@50501,
50532,@50501,
50533,@13101,
50534,@13101,
50535,@13101,
50536,@50501,
50537,@50501,
50538,@50501,
50539,@50501,
50540,@50501,
50541,@50501,
50542,@50501,
50543,@50501,
50544,@50501,
50545,@50501,
50546,@50501,
50547,@50501,
50548,@50501,
50601,@40301,@21801
50602,@40301,@21801
50603,@40301,@21801
50604,@40301,@21801
50605,@40301,@21801
50606,@40301,@21801
50607,@40301,@21801
50608,@40301,@21801
50609,@40301,@21801
50610,@40301,@21801
50611,@40301,@21801
50612,@40301,@21801
50613,@40301,@21801
50614,@40301,@21801
50615,@40301,@21801
50616,@40301,@21801
50617,@40301,@21801
50618,@40301,@21801
50619,@40301,@21801
50620,@40301,@21801
50621,@40301,@21801
50622,@40301,@21801
50623,@40301,@21801
50624,@40301,@21801
50701,누군가의 장비,장비 회수 중
50702,@50701,@50701
50703,@50701,@50701
50704,@50701,@50701
50801,갇힌 수색대장,@10901
50901,수색 대원의 시체,유품 회수 중
50902,@50901,@50901
50903,@50901,@50901
50904,@50901,@50901
50905,@50901,@50901
51001,온전한 엘프 수정,수정 채집 중
51002,@51001,@51001
51003,@51001,@51001
51004,@51001,@51001
51005,@51001,@51001
51006,@51001,@51001
51007,@51001,@51001
51008,@51001,@51001
51009,@51001,@51001
51010,@51001,@51001
51011,@51001,@51001
51012,@51001,@51001
51013,@51001,@51001
51014,@51001,@51001
51015,@51001,@51001
51101,수정이 담긴 상자,@51001
51102,@51101,@51001
51103,@51101,@51001
51104,@51101,@51001
51201,타락한 엘프 수정,@51001
51202,@51201,@51001
51203,@51201,@51001
51204,@51201,@51001
51205,@51201,@51001
51301,@51201,@51001
51302,@51201,@51001
51303,@51201,@51001
51304,@51201,@51001
51305,@51201,@51001
51306,@51201,@51001
51307,@51201,@51001
51308,@51201,@51001
51309,@51201,@51001
51310,@51201,@51001
51311,@51201,@51001
51312,@51201,@51001
51401,의문의 남자,남자를 살피는 중
51501,핏빛나무,나무 확인 중
51601,흩어진 장비,서적 확인 중
51602,@51601,@51601
51603,@51601,@51601
51604,@51601,@51601
51605,@51601,@51601
51606,@51601,@51601
51607,@51601,@51601
51608,@51601,@51601
51609,@51601,@51601
51610,@51601,@51601
51611,@51601,@51601
51701,@12001,마법석 사용 중
51801,@50701,@50701
51802,@50701,@50701
51803,@50701,@50701
51804,@50701,@50701
51805,@50701,@50701
51806,@50701,@50701
51807,@50701,@50701
51808,@50701,@50701
51809,@50701,@50701
51810,@50701,@50701
51811,@50701,@50701
51812,@50701,@50701
51901,무기 상자,장비 파괴 중
51902,@51901,@51901
51903,@51901,@51901
51904,@51901,@51901
51905,@51901,@51901
51906,@51901,@51901
51907,@51901,@51901
51908,@51901,@51901
52001,@35301,@10901
52002,@35301,@10901
52003,@35301,@10901
52004,@35301,@10901
52005,@35301,@10901
52006,@35301,@10901
52007,@35301,@10901
52008,@35301,@10901
52009,@35301,@10901
52010,@35301,@10901
52011,@35301,@10901
52012,@35301,@10901
52013,@35301,@10901
52101,@12001,@51701
52201,@13101,감옥 확인 중
52301,@13101,@52201
52501,@13101,@52201
52502,@13101,@52201
52503,@13101,@52201
52504,@13101,@52201
52601,@13101,@52201
52602,@13101,@52201
52603,@13101,@52201
52801,@33101,가마솥 파괴 중
52901,@33101,@52801
53001,@33101,@52801
53101,오크 봉화,봉화 파괴 중..
53201,@51101,
53202,@51101,
53501,베파르 소환석,
53502,베파르 마법진,
54001,하딘의 마법진,
54101,@10201,
54201,마몬의 마법진,
54301,블록,
54302,@54301,
54303,@54301,
54304,@54301,
54601,사로잡힌 신도들,신도들을 풀어 주는 중
54801,큐폰의 마법진,
54901,쓰러진 발터와 마법진,
55001,도로시가 찾는 보물,보물 상자를 여는 중
55101,납치된 마을 주민,감옥을 여는 중
55201,바로의 약탈당한 짐,짐 챙기는 중
55301,거대한 엘프의 수정,엘프의 수정 수집 중
55401,엘프의 유물,유물 수집 중
55501,감금된 마을 주민,@55101
55601,감옥 블록,
55602,@55601,
55603,@55601,
55604,@55601,
55605,@55601,
55606,@55601,
55607,@55601,
60101,마법사의 흔적,흔적 찾는 중
60201,흑 마법이 든 가방,가방 수집 중
60401,땔감,땔감 수집 중
60402,@60401,@60401
60403,@60401,@60401
60404,@60401,@60401
60405,@60401,@60401
60406,@60401,@60401
60407,@60401,@60401
60408,@60401,@60401
60501,바실리스크의 알,알 수집 중
60502,@60501,@60501
60503,@60501,@60501
60504,@60501,@60501
60505,@60501,@60501
60506,@60501,@60501
60507,@60501,@60501
60508,@60501,@60501
60509,@60501,@60501
60510,@60501,@60501
60701,석판 조각,석판 수집 중
60702,@60701,@60701
60703,@60701,@60701
60704,@60701,@60701
60705,@60701,@60701
60706,@60701,@60701
60801,흩어진 석판,@60701
60802,@60801,@60701
60803,@60801,@60701
60804,@60801,@60701
60805,@60801,@60701
60806,@60801,@60701
60807,@60801,@60701
60901,상아탑 마법사의 시신,@40301
61001,올 마훔 시체,@40301
61002,@61001,@40301
61003,@61001,@40301
61004,@61001,@40301
61005,@61001,@40301
61006,@61001,@40301
61007,@61001,@40301
61008,@61001,@40301
61101,약탈한 식량,식량 회수 중
61102,@61101,@61101
61103,@61101,@61101
61104,@61101,@61101
61105,@61101,@61101
61106,@61101,@61101
61107,@61101,@61101
61108,@61101,@61101
61201,@12001,@51701
61301,@60901,조사 중
61401,사로잡힌 스타리스,스타리스를 풀어주는 중
61501,짐마차,
61502,@61501,
61601,@13101,
61901,쌓여있는 짐박스,짐 뒤지는 중
62001,@61901,@61901
62101,@61901,@61901
62301,부서진 마차,마차 수리 중
62402,@61001,
62403,무기,
62404,@61001,
62405,@61001,
62406,@61001,
62407,@61001,
62408,@61001,
62409,@61001,
62410,@61001,
62411,@61001,
62412,@61001,
62413,@61001,
62414,@61001,
62415,@61001,
62416,@62403,
62417,@61001,
62418,@62403,
62419,@62403,
62420,@62403,
62421,@61001,
62422,@61001,
62423,@62403,
62424,@62403,
62425,@62403,
62426,@62403,
62427,@62403,
62428,@62403,
62429,@62403,
62430,@62403,
62431,@62403,
62701,무너진 바위,
62702,@62701,
62703,@62701,
62704,@62701,
62706,@62701,
62707,@62701,
62708,@62701,
62901,@60201,가방 수색 중
63001,@60201,@62901
63101,흑마법진,
63201,@63101,
63801,올 마훔 우리,
63901,@63801,
64001,빈 우리,올 마훔을 가두는 중
64101,@64001,@64001
64201,@63801,
64301,@63801,
64401,올 마훔 나쁜놈,
64402,@64401,
64403,@64401,
64501,마법진,마법진의 마법 해제 중
64601,쓰러진 병사,
64602,쓰러진 병사,
64603,쓰러진 병사,
64701,장군개미의 굴,장군개미의 굴 조사 중
64801,세인의 기도문,기도문 탁본 뜨는 중
64901,세인의 잃어버린 성서,성서 챙기는 중
65001,@60501,@60501
65101,미끼용 교역 물품,상인처럼 연기하는 중
65201,@65101,@65101
70101,빼앗긴 무기 상자,무기 상자 회수 중
70102,@70101,@70101
70103,@70101,@70101
70104,@70101,@70101
70105,@70101,@70101
70201,오크 무기 상자,무기 상자 불태우는 중
70202,@70201,@70201
70203,@70201,@70201
70204,@70201,@70201
70205,@70201,@70201
70206,@70201,@70201
70207,@70201,@70201
70301,오크 보급품,보급품 불태우는 중
70302,@70301,@70301
70303,@70301,@70301
70304,@70301,@70301
70401,수상한 편지,수상한 편지 조사 중
70501,오래된 나무,나무 수액 모으는 중
70601,@35301,@10901
70701,@13101,
70801,엘프 유적 잔해,잔해를 조사 하는 중
70802,@70801,@70801
70803,@70801,@70801
70804,@70801,@70801
70901,@70801,유적 잔해를 치우는 중
70902,@70801,@70901
70903,@70801,@70901
70904,@70801,@70901
70905,@70801,@70901
71001,부상당한 병사,병사를 깨우는 중
71101,해독 버섯,버섯을 채집 중..
71102,@71101,@71101
71103,@71101,@71101
71104,@71101,@71101
71105,@71101,@71101
71106,@71101,@71101
71201,@21001,
71401,거미알집,거미알 파괴 중..
71402,@71401,@71401
71403,@71401,@71401
71404,@71401,@71401
71405,@71401,@71401
71406,@71401,@71401
71407,@71401,@71401
71501,엘프의 유적지 이동마법진,
71601,횃불,
71602,@71601,
71603,@71601,
71604,@71601,
71701,이동마법석,이동마법석 사용 중
71801,무너진 기둥,
71802,@71801,
71803,@71801,
71804,@71801,
71901,레아의 가방,가방 뒤져보는 중
80101,횃대,불 붙이는 중..
80201,@80101,@80101
80601,횃대의 불,@80101
80701,@80601,@80101
80301,연구일지,연구일지 회수 중
80302,@80301,@80301
80303,@80301,@80301
80304,@80301,@80301
80401,막사,
80501,짚단,짚단을 뒤지는 중
80901,하거인의 수정,거인의 수정 채집 중
80902,@80901,@80901
80903,@80901,@80901
80904,@80901,@80901
80905,@80901,@80901
80906,@80901,@80901
80907,@80901,@80901
80908,@80901,@80901
80909,@80901,@80901
80910,@80901,@80901
80911,@80901,@80901
80912,@80901,@80901
81001,거인의 유물 조각,거인의 유물 조각 회수 중
81002,@81001,@81001
81003,@81001,@81001
81004,@81001,@81001
81005,@81001,@81001
81006,@81001,@81001
81007,@81001,@81001
81101,약품 상자,약품 상자 회수 중
81102,@81101,@81101
81103,@81101,@81101
81104,@81101,@81101
81105,@81101,@81101
81106,@81101,@81101
81107,@81101,@81101
81201,유물 조각,유물 조각 회수 중
81202,@81201,@81201
81203,@81201,@81201
81204,@81201,@81201
81205,@81201,@81201
81206,@81201,@81201
81207,@81201,@81201
81301,거인의 수정,거인의 수정 회수 중
81302,@81301,@81301
81303,@81301,@81301
81304,@81301,@81301
81305,@81301,@81301
81306,@81301,@81301
81307,@81301,@81301
81401,@81301,@81301
81402,@81301,@81301
81403,@81301,@81301
81404,@81301,@81301
81405,@81301,@81301
81406,@81301,@81301
81407,@81301,@81301
81408,@81301,@81301
81409,@81301,@81301
81410,@81301,@81301
81411,@81301,@81301
81412,@81301,@81301
81501,독버섯,독버섯 채집 중
81502,@81501,@81501
81503,@81501,@81501
81504,@81501,@81501
81505,@81501,@81501
81506,@81501,@81501
81507,@81501,@81501
81601,@12001,크루마 탑으로 이동 중
81701,@12001,탑에서 나가는 중
81901,상자,불끄는 중
82001,@81901,@81901
82101,@81901,@81901
82201,@81901,@81901
82401,거대 거미 고치,한스를 찾아보는 중
82501,습지 잠복꾼 보금자리,구덩이를 쑤시는 중
90201,타노르 짚단 마차,마차 불태우는 중
90401,타노르 시체,@21801
90402,@90401,@21801
90403,@90401,@21801
90404,@90401,@21801
90405,@90401,@21801
90406,@90401,@21801
90407,@90401,@21801
90408,@90401,@21801
90409,@90401,@21801
90410,@90401,@21801
90411,@90401,@21801
90412,@90401,@21801
90413,@90401,@21801
90414,@90401,@21801
90415,@90401,@21801
90416,@90401,@21801
90501,올 마훔 식량 더미,@20201
90601,타노르가 갇힌 철장,@10901
90801,@10301,@20201
90901,@90401,
90902,@90401,
90903,@90401,
90904,@90401,
90905,@90401,
90906,@61001,
90907,@61001,
90908,@61001,
90909,@61001,
90910,@61001,
90911,@90401,
90912,@61001,
90913,@90401,
90914,@61001,
90915,@90401,
90916,@61001,
90917,@90401,
90918,@61001,
91001,@62403,
91002,@62403,
91003,메이스,
91004,@91003,
91005,@62403,
91006,@62403,
91007,@62403,
91008,@62403,
91009,@62403,
91010,@91003,
91011,@91003,
91012,활,
91013,@91012,
91014,@91012,
91015,@91012,
91016,@91012,
91017,@91012,
91018,@91012,
91019,@91012,
91020,@91012,
91021,@91012,
91022,@91003,
91023,@91003,
91024,@91003,
91025,@91003,
91026,@91003,
91027,@91003,
91028,@91003,
91101,타노르 짚단 마차의 불,
91201,표범왕의 함정,상자 여는 중
91301,타노르 보급품 상자,@20201
91401,@91301,@20201
91501,@91301,@20201
91601,@90401,@40301
91602,@90401,@40301
91603,@90401,@40301
91604,@90401,@40301
91605,@90401,@40301
91606,@90401,@40301
91607,@90401,@40301
91608,@90401,@40301
91609,@90401,@40301
91610,@90401,@40301
91611,@90401,@40301
91612,@90401,@40301
91613,@90401,@40301
91614,@90401,@40301
91901,짐더미,짐 수색 중
92001,@90501,식량 더미 방화 중
92101,식량 더미,@92001
92401,타노르 대형 감옥,@10901
92501,@13101,
92502,@13101,
92503,@13101,
92601,@90401,@21801
92602,@90401,@21801
92603,@90401,@21801
92604,@90401,@21801
92605,@90401,@21801
92701,@90401,@40301
92702,@90401,@40301
92703,@90401,@40301
92704,@90401,@40301
92705,@90401,@40301
92706,@90401,@40301
92801,@12001,@12001
92901,@35301,@10901
93101,누군가의 흔적,@61301
93102,@93101,@61301
93103,@93101,@61301
93104,@93101,@61301
93105,@93101,@61301
93201,타노르 보급 상자의 불,
93301,@93201,
93401,@93201,
93501,대화하는 하딘과 족장,
93601,@90601,@10901
93701,@90601,@10901
93801,타노르가 갇혔던 철장,
93901,@93801,
94001,@93801,
94101,@90501,
94201,@90501,
94301,불타는 식량 창고,
100101,비탄의 꽃,피 처럼 붉은 꽃 채집 중
100102,@100101,@100101
100103,@100101,@100101
100104,@100101,@100101
100105,@100101,@100101
100106,@100101,@100101
100107,@100101,@100101
100108,@100101,@100101
100109,@100101,@100101
100110,@100101,@100101
100111,@100101,@100101
100112,@100101,@100101
100113,@100101,@100101
100114,@100101,@100101
100201,수상한 나무,수상한 나무 조사중
100301,위령비,헌화하는 중
100401,부식성 잡초,잡초 제거 중
100402,@100401,@100401
100403,@100401,@100401
100404,@100401,@100401
100405,@100401,@100401
100406,@100401,@100401
100407,@100401,@100401
100501,야생 만드라고라,만드라고라 채집 중
100502,@100501,@100501
100503,@100501,@100501
100504,@100501,@100501
100505,@100501,@100501
100506,@100501,@100501
100507,@100501,@100501
100508,@100501,@100501
100509,@100501,@100501
100510,@100501,@100501
100511,@100501,@100501
100512,@100501,@100501
100513,@100501,@100501
100514,@100501,@100501
100515,@100501,@100501
100601,야생 거대 만드라고라,거대 만드라고라 채집 중
100701,피로 물든 풀,붉게 빛나는 풀 채집 중
100702,@100701,@100701
100703,@100701,@100701
100704,@100701,@100701
100705,@100701,@100701
100706,@100701,@100701
100707,@100701,@100701
100708,@100701,@100701
100709,@100701,@100701
100801,파헤쳐진 흔적,흔적 조사 중
100901,잠들어 있는 윌로우,
100902,@100901,
100903,@100901,
100904,@100901,
101001,아인하사드의 화로,원한 결정을 태우는 중
101101,영혼석,영혼석 파괴 중
101201,@101101,@101101
101301,@101101,@101101
101401,약초,@34501
101402,@101401,@34501
101403,@101401,@34501
101404,@101401,@34501
101405,@101401,@34501
101406,@101401,@34501
101407,@101401,@34501
101408,@101401,@34501
101409,@101401,@34501
101410,@101401,@34501
101411,@101401,@34501
101412,@101401,@34501
101501,@101001,@101001
