Id,NpcName,DialogMessage
14012,@14001,이제 잘 알겠나? 업적은 <YellowBold>다양한 방법</>으로 획득 가능하니 어느 하나도 소홀히 하지 말게.
14013,,
15001,잡화 상인 아나이스,상점을 통해 특별한 지원품을 받을 수 있답니다.
15002,@15001,@13003
15003,@15001,"이 상품이에요.
나중에 또 받을 수 있으니 잘 기억해 둬요."
15004,@15001,"자! 망설이지 말고
어서 열어봐요."
15005,,
15006,@15001,와! 굉장한 장비를 얻었네요!!
15007,@15001,"획득한 장비는 <YellowBold>레벨업</>을 통해
더 강해질 수 있어요!"
15008,@15001,<YellowBold>매일 1회 무료로 고급 장비 상자</>를 얻을 수 있으니까.  잊지 말고 받으세요!
15009,,
16001,대장장이 스미스,말하는 섬 최고의 대장장이인 내가 장비를 <YellowBold>레벨업</> 시켜 더 강하게 만드는 방법을 알려 주겠네.
16002,@16001,우선 이 장비를 받게~ 자네한테는 꽤 쓸만할 꺼야~
16003,@16001,방금 받은 장비를 살펴 보러가지.
16004,@16001,방어구 쪽을 살펴보면 있을걸세.
16005,@16001,"자, 이제 내가 준 장비를 선택해 보게나."
16006,@16001,"장비 레벨업은 대장간에서 할 수 있다네, 대장간으로 따라 오게나."
16007,@16001,대장간에서는 <YellowBold>장비의 성능을 높일 수 있는 다양한 행동</>을 할 수 있다네. 
16008,@16001,우선 레벨업을 선택하게나.
16009,@16001,"<YellowBold>장비 레벨업</>은, 다른 장비를 재료로 소모해서 자네가 주로 쓰는 장비의 <YellowBold>성능을 향상</>시키는 것이라네."
16010,@16001,"물론 여기에는 수고비로 약간의 아데나를 좀 받고 있네!
나도 먹고는 살아야 하지 않겠는가!"
16011,@16001,이것을 재료로 한번 사용해 보지. 내가 준 것이니 부담은 갖지 말게.
16012,@16001,자~ 그럼 한 번 시도해보도록 하지! 처음이니 비용은 안 받겠네.
16013,@16001,재료가 사라지는 건 어쩔 수 없다네.
16014,,
16015,@16001,다 되었네! 어디 보자. 장비 레벨업이 잘 된 것 같군. 마음에 들 거야.
16016,@16001,그럼 레벨을 올린 장비를 장착해보지.
16017,@16001,여기있는 자동장착 버튼 누르면 되네!
16018,,
16019,@16001,"장비 레벨업은 <YellowBold>전투능력을 향상시키는 가장 손쉬운 방법</>이네, 적들이 너무 강하다고 느껴지면 장비 레벨업을 우선 시도해 보게나."
16020,,
17001,토벌대장 오스틴,자! 그럼 스킬 레벨업하는 방법을 알려주도록 하겠네.
17002,@17001,우선 자네가 어떤 스킬을 사용 가능한지 알아봐야겠지?
17003,@17001,뭐하나? 어서 자네의 스킬을 훑어보자구.
17004,@17001,"잘했네. 이곳에서 자네가 갖고 있는 <YellowBold>스킬의 레벨</>을 올리거나, <YellowBold>스킬 버튼의 위치</>를 마음대로 바꿀 수 있지."
17005,@17001,스킬 레벨을 올리려면 스킬 포인트가 필요하네. 
17006,@17001,"캐릭터 레벨을 올리거나, 매일 꾸준히 활동하면 스킬 포인트를 얻을 수 있지. "
17007,@17001,그럼 <YellowBold>스킬 레벨업</>을 시작하지. 
17008,@17001,어디 보자. 이 스킬이 좋겠군.
17009,@17001,레벨업 버튼이 보이는가? 어떤가? 막 눌러보고 싶어지지 않나?
17010,@17001,<YellowBold>스킬 레벨</>은 자네의 <YellowBold>스킬 포인트</>를 사용하여 올릴 수 있다네.
17011,@17001,원래는 아데나가 필요한 일이지만… 이번 사태에 큰 공을 세웠으니 내가 도움을 주도록 하지.
17012,@17001,아차차. 내가 하나 빠뜨린게 있군.
17013,@17001,여기 패시브 스킬이 보이는가.
17014,@17001,<YellowBold>패시브 스킬</>도 같은 방법으로 레벨을 올릴 수 있으니 한번 해보도록 하지.
17015,@17001,스킬을 선택한 다음
17016,@17001,스킬 포인트와 아데나를 사용해서 레벨을 올릴 수 있네.
17017,@17001,<YellowBold>패시브 스킬</>은 자동으로 효과가 유지되니까 소홀히 하기 쉽다네. 그러나 강해지기 위해서는 반드시 신경 쓰도록 하게.
17018,,
18001,러셀,실력을 확인하기 위해서는 결투장을 이용하는 것이 가장 쉽고 확실한 방법이야.
18002,@18001,결투장은 전장에 속해 있네!
18003,@18001,결투장의 입구가 보이는가? 슬슬 긴장하게.
18004,@18001,이곳에선 다른 모험가들과 <YellowBold>1:1로 대결</>을 할 수 있지. 자네의 실력을 증명하는 곳이기도 하네! 
18005,@18001,"추천한 네 명 중 원하는 상대에게 도전하여 이기면 된다네! 강한 상대와 싸워 이긴다면, 더 빨리 높은 위치에 오를 수 있을 걸세! "
18006,@18001,"매주 순위에 따라 <YellowBold>주간 보상</>을 지급하니, 항상 높은 순위에 오를 수 있도록 노력하게!"
18007,@18001,"그리고, 결투에는 명예가 따르는 법!"
18008,@18001,승자와 패자 모두에게 명예가 주어진다네.
18009,@18001,명예를 쌓아 높은 랭크에 도달하면 그것만으로도 더 강해질 수 있는 <YellowBold>능력치 보상</>이 주어지지!
18010,@18001,지금 자넨 이렇다 할 명예가 없지만.
18011,@18001,앞으로 명예를 쌓아 나가다 보면.
18012,@18001,점점 더 많은 보상을 받게 된다네!
18013,@18001,"어떤가, 슬슬 몸이 근질거리기 시작하지 않아?"
18014,@18001,참을 필요 있나? 지금 당장 결투를 시작해 보자고.
18015,@18001,결투 시작을 선택하게. 어떤 운 없는 친구가 될지 모르겠지만 묵사발을 만들고 오게!
18016,,
18017,,
18018,@18001,역시 자네가 이길 줄 알았네!! 승리를 축하하네!
18019,,
18020,,
18021,,
18022,@18001,"이런. 아깝군. 간발의 차이였어…
다음에는 꼭 이길 수 있을 거야."
18023,,
19001,마법학교 스승 유진,새로운 장비 성장법을 알려주도록 하지.
19002,@19001,지금부터 설명할 합성은 비교적 간단한 장비 성장 방법이네.
19003,@19001,장비를 합성하기 위해서는 대장간을 이용해야 하네.
19004,@19001,이곳에서 장비를 합성시킬 수 있네.
19005,@19001,"합성은 같은 등급, 같은 종류의 <YellowBold>30레벨 장비 두 개</>로, 한 단계 더 높은 등급의 장비를 얻는 방법이지."
19006,@19001,합성을 위한 장비는 대상 장비와 재료 장비로 구분하고 있다네.
19007,@19001,대상 장비에 대한 자세한 정보는 이곳에서 확인하게나.
19008,@19001,시간이 없으니 어서 합성을 시도 해보지. 합성 재료는 이것을 이용하게나.
19009,,
19010,@19001,이것을 누르도록 하게.
19011,@19001,이번에는 재료 장비이네. 이것을 받게.
19012,,
19013,@19001,이 재료 장비를 선택하게.
19014,@19001,두 개의 재료가 준비되었으면 합성을 시작해 보도록 하지.
19015,@19001,시간이 없네. 어서 서두르게.
19016,,
19017,@19001,성공이야! 이제 준비가 다 된 것 같군.
19018,@19001,"장비를 장착하는 것을 잊지 말게! 참! 합성은 <YellowBold>주 재료의 부위와 동일한 장비</>가 나오니, 참고하도록 하게! 그럼 행운을 비네!"
19019,,
20001,토벌 부대장 아서,혈맹을 알고 싶은가? 메인메뉴를 한번 눌러보게.
20002,@20001,여기있는 혈맹 버튼을 눌러보게.
20003,@20001,가능하면 자네의 성향에 맞는 혈맹에 가입하는 것이 좋네.
20004,@20001,어떤 형태로든 자네의 모험에 도움이 될 걸세.
20005,@20001,아차! 내 정신 좀 봐. 이유도 설명하지 않고 혈맹 활동을 권유하고 있었군.
20006,@20001,"혈맹의 꽃이라고 하면, 역시 <YellowBold>공성전</>과 <YellowBold>요새전</>이지. 각 영지에 있는 성과 요새를 두고 다투는 혈맹 간의 싸움에 참여할 수 있네."
20007,@20001,그럼 혈맹이 그만한 힘이 없다면 즐길 수 없는 것인가? 물론 아니네.
20008,@20001,"<YellowBold>공성 축제</>를 통해, 아덴 대륙의 모든 주민들이 공성전의 <YellowBold>승자를 맞추고 상품도 받을 수 있지.</>"
20009,@20001,"그게 다가 아니야. 혈맹에 소속된다면 <YellowBold>버프, 상점, 혈맹원과 함께하는 퀘스트와 보상</> 등 훨씬 더 많은 것들을 누릴 수 있게 되지."
20010,@20001,그럼 이제 <YellowBold>혈맹 가입법</>을 알아보도록 하세.
20011,@20001,혈맹 가입은 이곳을 통해 진행된다네.
20012,@20001,누구든 자신이 믿고 따를 수 있는 군주를 선택하고 그와 함께 최고의 자리에 오를 수도 있지.
20013,@20001,"이들 중 마음에 드는 군주가 있다면, <YellowBold>가입신청</>을 해보게."
20014,@20001,미래의 자네가 어떤 혈맹의 기사가 되어있을지 기대가 되는군.
20015,@20001,어쩌면 강력한 성혈의 군주가 되어 있을지도 모르겠군.
20016,,
21001,테오도르,<YellowBold>오만의 탑</>에 대해 들어본 적이 있나? 아덴 대륙의 모험가라면 한 번쯤 도전해 볼만 한 곳이지.
21002,@21001,자 그럼 오만의 탑으로 이동해 보도록 하겠다.
21003,@21001,오만의 탑은 던전을 통해 진입 가능하다.
21004,@21001,그래 이곳이다.
21005,@21001,끝없이 높은 탑이 보이나? 이곳이 오만의 탑이다.
21006,,
21007,@21001,"<YellowBold>오만의 탑</>은 엘모아덴 제국의 황제 바이움에 의해 세워진, 신을 향한 도전의 상징이지."
21008,@21001,한때 영원의 탑이라 불렸으나 분노한 창조신 아인하사드의 신벌에의 의해 지금은 마물만 들끓고 있는 곳이 되어버렸다.
21009,@21001,이 탑은 위로 갈수록 강력한 마물이 등장한다. 그 때문에 많은 모험가들이 자신의 한계를 시험하고 보물을 얻기 위해 도전하고 있지.
21010,@21001,한 번 도전해 보겠나? 지금의 자네라면 1층 정도는 도전해 볼 만할 것 같군.
21011,,
21012,,
21013,,
21014,@21001,제법이군.
21015,,
21016,@21001,"공략에 성공한 층은 하루 한 번, <YellowBold>소탕</>을 통해 추가 보상을 얻을 수 있다."
21017,@21001,각 층의 소탕 보상은 이곳을 통해 확인 할 수 있다.
21018,@21001,"소탕으로 <YellowBold>룬 조각</>이란 것을 얻을 수 있다. 
자네의 전투 능력을 향상을 위한 열쇠라고 할 수 있지."
21019,@21001,룬 조각을 이용하는 방법에 대해서는 다음에 설명해 주도록 하겠다.
21020,,
21021,,
21022,@21001,흠… 아직 수행이 부족한 모양이군…
21023,@21001,화면을 터치해서 돌아가도록 하지.
21024,,
22001,@21001,"룬 조각을 활용하여, 강해지는 방법을 알려주겠다. 이를 룬 각인이라고 한다."
22002,@21001,룬 각인은 캐릭터를 직접적으로 성장시키는 방법이다.
22003,@21001,이것을 이용해 룬 각인을 시도해 볼 수 있다.
22004,@21001,룬을 각인하면 각각의 룬에 해당하는 능력이 <YellowBold>영구적</>으로 네 것이 되는 거지.
22005,@21001,하지만 룬 각인에는 <YellowBold>룬 조각</>이 재료로 필요하다. 그래. 아까 오만의 탑을 소탕하여 얻은 것 말이다.
22006,@21001,가장 기초적인 룬 각인을 시도해 보겠다.
22007,@21001,룬을 각인하는 데 필요한 재료는 이곳을 확인하면 된다.
22008,@21001,그럼 직접 룬을 각인해보도록 하지.
22009,,
22010,@21001,처음이니 룬 각인에 필요한 재료를 제공하겠다. 
22011,@21001,준비가 된 것 같으니 각인을 시도해 보도록.
22012,,
22013,@21001,중앙의 거대한 룬을 눈치챘는가? 바로 <YellowBold>코어 룬</>이다.
22014,@21001,<YellowBold>코어 룬</>은 각 페이지의 모든 룬이 같은 단계까지 각인되면 레벨이 상승한다.
22015,@21001,코어 룬은 일반 룬과는 비교할 수 없을 만큼 <YellowBold>많은 능력치를 부여</>하니 잘 기억하도록.
22016,@21001,"눈치챈대로, 이것이 바로 코어 룬이다."
22017,@21001,"코어 룬은 훨씬 많은 능력을 줄 것이니, 기대해도 좋다."
22018,@21001,마지막으로…… 각인 가능한 룬은 이것이 전부가 아니다.
22019,@21001,이것을 이용해 다른 룬 페이지를 펼칠 수 있지.
22020,@21001,<YellowBold>페이지를 나아갈수록 더 다양하고 강력한 룬</>을 각인할 수 있다.
22021,@21001,"단, 상위 페이지를 열기 위해서는 현재 페이지의 <YellowBold>모든 룬을 1 레벨</> 이상 각인해야 하지."
22022,@21001,룬 각인은 강력한 힘을 끌어내는 방법이기 때문에 충분한 준비가 되어야 하기 때문이다.
22023,@21001,그럼! 룬 각인을 통해 강해진 자네의 모습을 기대하도록 하지!
22024,,
23001,,
23002,@21001,우선 가방을 열어 보자.
23003,@21001,우선 방어구 탭을 선택하게.
23004,@21001,내가 준 투구를 착용해 보도록.
23005,@21001,장착 버튼을 눌러야 되는 건 알고 있겠지?
23006,@21001,방금 착용한 투구를 잘 살펴보면…
23007,,
23008,@21001,집혼석을 장착할 수 있는 슬롯을 발견할 수 있다.
23009,@21001,집혼석은 마물의 혼이 봉인된 보석이다. 이것을 장비에 장착하면 <YellowBold>혼의 능력치를 장비에 적용</> 할 수 있지.
23010,@21001,집혼석은 성향에 따라 서로 다른 능력치를 가지며 혼의 강함에 따라 <YellowBold>더 강력한 능력치를 부여</> 한다.
23011,@21001,집혼석에 다른 집혼석을 재료로 소모하여 <YellowBold>더 강한 집혼석</> 을 만들 수 있다.
23012,@21001,이 장비에 집혼석을 장착시켜 보겠다.
23013,@21001,아까 그 마물로 부터 얻은 집혼석이다.
23014,@21001,"좋아, 이제 장착을 시도해 보자."
23015,@21001,잘했다. 다음은 집혼석 <YellowBold>승급</> 에 대해 알아보도록 하겠다.
23016,@21001,<YellowBold>승급</> 은 집혼석을 <YellowBold>다음 등급</> 으로 올릴 수 있는 유용한 기능이지.
23017,@21001,먼저 여기 승급 버튼을 눌러보도록.
23018,@21001,승급하려는 집혼석을 누른 다음.
23019,@21001,"개수를 설정하고,"
23020,@21001,승급 버튼을 누르면 끝이다.
23021,,
23022,@21001,잘했다. 일단 이곳을 나가도록 하지.
23023,@21001,혹시 더 좋은 투구를 가지고 있다면 착용 하도록 해라.
23024,@21001,자동 장착을 사용하면 된다.
23025,@21001,집혼석은 <YellowBold>같은 등급 및 종류</> 를 필요한 수량만큼 가지고 있을 때  <YellowBold>승급</> 을 할 수 있으니 잘 기억하도록.
23026,@21001,집혼석에 관한 설명은 여기까지다. 집혼석 하나의 차이가 전투의 승패를 바꾸는 결과를 만들어 내지. 잘 이용하도록 해라.
23027,,
24001,@12001,정예 던전은 던전 메뉴를 통해 진입할 수 있다네.
24002,@12001,던전 메뉴에 들어가는 방법을 잊은 건 아니겠지?
24003,@12001,여기를 누르게
24004,@12001,자아! 정예 던전이 활성화 된 것이 보이지? 한 번 선택해 보게나.
24005,,
24006,@12001,"바로 이곳들이 내가 발굴단을 하며 발견한 곳들이지…
아덴에서도 가장 흉악한 마물들이 모인 곳들이라네."
24007,@12001,"혼자서는 감당하기 힘든 위험한 녀석들이 많으니, 굳이 갈거라면 <YellowBold>든든한 동료들과 함께</>하도록 하게. 위험한 만큼 보상도 크겠지."
24008,@12001,정예 던전에는 매일 영주가 내건 처치 임무가 부여 된다네.
24009,@12001,임무를 다섯 번 성공 시킬 때마다. 추가 보상이 주어진다네!
24010,@12001,매일 이 시간만큼 더 많은 경험치를 획득할 수 있지.
24011,@12001,정예 던전을 혼자 모험하기는 위험하니. 가능하면 파티를 맺고 들어가도록 하게.
24012,,
25001,@21001,장비 승급을 알려주도록 하지.
25002,@21001,대장간으로 가는 방법은 기억하고 있겠지?
25003,@21001,@21004
25004,@21001,승급 버튼을 눌러보도록 해라.
25005,@21001,"승급석을 이용하면, <YellowBold>장비의 외형과 능력을 유지한 채 등급을 올릴 수 있다.</>"
25006,@21001,승급에는 장비 종류에 맞는 <YellowBold>승급석</>이 필요하지.
25007,@21001,장신구를 승급하기 위해서는 <YellowBold>장신구 승급석</>이 필요하겠지.
25008,@21001,승급 예상 결과는 이곳을 확인하도록.
25009,@21001,그럼 장신구를 승급해 보도록 하지.
25010,,
25011,@21001,이 반지를 눌러서 승급창에 올리도록.
25012,@21001,이 버튼을 누르면 승급이 진행된다. 눌러보도록.
25013,,
25014,@21001,성공이군! 축하한다.
25015,@21001,"특히 <YellowBold>선호하는 장비의 옵션을 보존 하거나, 원하는 세트를 맞추기 위해서는</> 승급을 잘 이용 해야 한다."
25016,@21001,또한 승급석은 희귀하여 얻기 어려우니 잘 모아두는 것이 좋을 것이다.
25017,,
26001,정화의 요정,강화는 주문서의 힘을 이용해 성능을 향상시키는 방법이에요.
26002,@26001,아이템을 눌러보세요
26003,@26001,장비 강화를 위해서는 대장간으로 이동해야 해요.
26004,@26001,여기있는 강화를 선택하세요.
26005,@26001,장비 강화에는 장비에 맞는 <YellowBold>강화 주문서</>가 필요해요.
26006,@26001,한번에 최대 +3까지 강화도를 올려주는 <YellowBold>축복받은 강화 주문서</>가 있다는 것도 알아두세요.
26007,@26001,여러 장비의 강화도를 동일하게 맞추면 추가 능력치 보너스를 얻을 수 있으니 골고루 강화하는 것이 좋을거에요.
26008,@26001,장비의 등급에 따라 최대 강화 단계가 제한되어 있다는 점도 잊지 마세요.
26009,@26001,이 무기를 강화하면 되겠군요.
26010,,
26011,@26001,강화 주문서는 기타 탭에 보관되어 있을거에요.
26012,@26001,무기 강화주문서를 선택하세요.
26013,@26001,"강화는 실패할 수도 있으니, 주의하세요."
26014,@26001,강화 준비가 되었나요? 그러면 강화를 시작해 봐요.
26015,,
26016,@26001,성공이에요. 마음에 들었으면 좋겠네요.
26017,@26001,"강화는 장비 성능을 비약적으로 향상시키지만, 무리하다가 실패하면 강화도가 하락할 수도 있으니 강화는 항상 신중하세요."
26018,,
27001,@12001,몬스터 도감의 사용법을 알려 주겠네. 우선 이쪽으로…
27002,@12001,몬스터 도감은 도전 메뉴에 속해 있지.
27003,@12001,바로 여기네.
27004,@12001,"<YellowBold>몬스터 도감</>에서는 몬스터에게 얻은 코어를 등록할 수 있네. 코어를 모아서 도감의 레벨을 올리면, 자네의 <YellowBold>능력이 증가</>하게 될 걸세! "
27005,@12001,"그리고, <YellowBold>특정 지역의 모든 몬스터 코어</>를 모으게 되면 <YellowBold>훨씬 많은 능력치</>를 얻을 수 있다네."
27006,@12001,그럼 이제 <YellowBold>코어를 등록하는 방법</>을 알려주지.
27007,@12001,레드 루즈는 말하는 섬 서부에 출몰하는 마물이지. 선택해 보게나.
27008,@12001,도감을 완성하기 위한 코어가 충분 하군. 좋아 도감 제작을 시도해보게!
27009,,
27010,@12001,잘했네. 어렵진 않지?
27011,@12001,"코어는 모든 몬스터가 드롭하지만, 평범한 녀석들에게서 얻기는 쉽지 않을게야."
27012,@12001,"<p>모험을 하다 마주치는 <YellowBold>네임드 몬스터</>라는 특별한 녀석들을 사냥하면, 코어는 반드시 드롭하니, 그놈들을 노리는 것이 좋을 거야."
27013,,
28001,@26001,제가 알고 있는 레어 스킬을 한 가지 알려 드릴게요.
28002,@26001,조금은 도움이 될 거예요. 여기로…
28003,@26001,레어 스킬은 이곳에서 배울 수 있어요.
28004,@26001,스킬북을 선택해 보세요.
28005,@26001,<YellowBold>레어 스킬</>은 보통 스킬과는 차별되는 <YellowBold>기능성과 위력을 가진 스킬</>이에요. 직업에 관계없이 누구나 쓸 수 있죠.
28006,@26001,"하지만, 일반적인 방법으론 배우거나 레벨업할 수 없고,<YellowBold>스킬 페이지</>를 모아 스킬북을 완성시켜야 해요."
28007,@26001,방금 드린 스킬 페이지를 선택하세요.
28008,@26001,이제 스킬북을 만들어야 해요.
28009,,
28010,@26001,잘하셨어요!
28011,@26001,"레어 스킬을 배우려면, <YellowBold>스킬북</>을 사용해야 해요. 가방을 확인해 보세요."
28012,@26001,어서…
28013,@26001,이쪽으로.
28014,@26001,서둘러요…
28015,@26001,가방을 열어봐요.
28016,@26001,스킬 북은 여기에 있어요.
28017,@26001,이것이 방금 만든 스킬북이예요.
28018,@26001,사용 버튼을 누르면 스킬을 배울 수 있어요.
28019,@26001,"잘 하셨어요! 
이제 레어 스킬을 슬롯에 등록해 보도록 해요"
28020,@26001,다시 스킬 관리 화면으로 이동해야 해요.
28021,@26001,여기로.
28022,@26001,벌써 잊은건 아니죠.
28023,@26001,맞아요 바로 그렇게.
28024,@26001,방금 배운 레어 스킬이에요.
28025,@26001,레어 스킬은 레어 스킬 슬롯에 등록 해야 사용 할 수 있어요.
28026,@26001,이곳을 눌러 스킬을 장착하세요.
28027,@26001,수고하셨어요. 다른 레어 스킬들은 <YellowBold>레이드 보스</>와 같은 강력한 몬스터들이나 거래소를 통해 구하실 수 있을거에요.
28028,@26001,"전투에 따라 레어스킬을 잘 이용한다면, 큰 효과를 발휘할 거에요! 레어스킬을 최대한 모으도록 하세요."
28029,,
29001,아이멜,흑마법사가 만들어 낸 공간이 상아탑 지하 동굴과 연결되어 있었다니.
29002,@29001,상아탑 지하 동굴? <YellowBold>엘릭서</>의 재료가 되는 특별한 약초를 캘 수 있는 곳이야.
29003,@29001,다시 한 번 가보고 싶다고? 좋아 그럼 우선 이렇게 해.
29004,@29001,아마도 던전 메뉴를 통해 들어갈 수 있을 거야.
29005,@29001,일반 던전을 터치해봐
29006,@29001,바로 여기야. 채집 던전이라고도 하지.
29007,,
29008,@29001,"이곳에서 채집할 수 있는 약초들을 조합하면 능력치를 영구적으로 향상시켜주는 비약, <YellowBold>엘릭서</>를 만들 수 있어."
29009,@29001,하지만 상아탑 지하 동굴은 네뷸라이트의 영향으로 오래 머물 수 없어. 네뷸라이트로 부터 흘러나오는 힘이 지성을 가진 생물들을 미쳐버리게 만들거든.
29010,@29001,하루에 채집할 수 있는 약초의 양이 정해져 있다는 의미야.
29011,,
30001,@29001,"자, 이 상황에 마법 약초가 있다는 것은 신께서 우리 편이라는 뜻이야. 능력을 향상시켜 주는 <YellowBold>엘릭서</>를 만들 수 있잖아."
30002,@29001,"시간 없으니까, 한 번에 잘 들어야 해."
30003,@29001,엘릭서를 만들기 위해서는…
30004,@29001,캐릭터 메뉴에 위치한…
30005,@29001,엘릭서 버튼을 통해 이동 해야돼.
30006,@29001,이곳에서 엘릭서를 만들 수 있어. 엘릭서는 <YellowBold>네 가지 이 약초</>들로 만드는거야.
30007,@29001,"효과가 다른 여러 종류의 엘릭서가 있으니까, 잘 선택해야 해."
30008,@29001,그러면 HP 엘릭서를 만들어 보자.
30009,@29001,재료는 이미 준비되어 있어. 바로 제작을 시작하자.
30010,,
30011,@29001,엘릭서는 <YellowBold>제작과 동시에 바로 자동으로 사용</> 되니까! 향상된 능력을 느낄 수 있을 거야!
30012,@29001,"엘릭서의 재료들은 요일 던전이나 필드의 마물들, 상점을 통해서도 얻을 수 있어."
30013,@29001,성장을 위해 반드시 필요한 것이니 가능한 많은 <YellowBold>약초와 정수</>를 모을 수 있도록 해.
30014,,
31001,나인,"제가 블랙베어 탑승법을 알려드릴께요! 
자~ 그럼 한 번만 설명할 테니 잘 들으세요~!"
31002,@31001,먼저 메인 메뉴에
31003,@31001,캐릭터 메뉴로 가서
31004,@31001,펫으로 들어가면 되요
31005,@31001,블랙베어가 선택되어 있죠?
31006,@31001,이제 버튼을 눌러서 소환해봐요!
31007,@31001,소환된 블랙베어는 출전을 해야지만 탈 수 있어요.
31008,@31001,이제 나가서 직접 탑승 보도록 하죠.
31009,@31001,탑승 버튼을 눌러봐요!
31010,@31001,이 녀석 벌써 용병님을 주인님처럼 따르네요! 그럼 블랙베어를 잘 키워주세요!
32001,몬타,에보르가 산에는 황금용 크뤼소스도 살고 있으니 조심하는 게 좋아. 게다가 소환석 던전에는 악마들도 나타날 껄?
32002,@32001,지금쯤이면 페르넬님이 곤경에 빠졌을 지 몰라!
32003,@32001,소환석 던전은 이곳을 통해서 들어갈 수 있어!
32004,@32001,일반 던전을 눌러!
32005,@32001,어서 서둘러!
32006,,
32007,@32001,참! 소환석 던전은 생각보다 위험한 곳이니 가급적 동료를 모아 가는 것이 좋을 거야!
32008,,
101001,@3002,메인 메뉴 버튼을 눌러보세요
101002,@3002,다음은 친구 버튼을 눌러보세요
101003,@3002,"모험에서 동료는 빠질 수 없는 즐거움 중 하나죠. 이곳에서 친구를 추가할 수 있고, 서로 인사를 통해 <YellowBold>우정포인트</>를 주고 받을 수도 있어요."
101004,@3002,참! 모험가님께 소개시켜 주고 싶은 친구가 있어요!
101005,@3002,여기에요~ 여기~ 추천친구를 눌러보세요!
101006,@3002,어때요? 맘에드는 동료가 있으신가요?
101007,@3002,"친구를 많이 사귀어 두면 좋은 점이 아주 많아요! 함께 모험도 떠나고, 우정도 나누고! 어마어마하게 큰 몬스터를 쓰러트릴수도 있죠! 당신께 좋은 친구들이 생기길 바랄께요!"
101008,,
102001,@17001,별로 어렵지 않네. 간단히 설명하지.
