Id,SpotName,SpotTitle,Desc
902,타노르 기지 입구,타노르 기지 입구,
903,타노르 기지 내부,타노르 기지 내부,
904,올마훔 아지트,올마훔 아지트,
998,@7,투쟁의 봉우리 요새,
1001,만드라고라 재배지,만드라고라 재배지,
1002,처형장,처형장,
1003,고통의 성채 입구,고통의 성채 입구,
1004,고통의 성채 내부,고통의 성채 내부,
1098,@8,절규의 땅 요새,
1101,기란 자치령 입구,기란 자치령 입구,
1102,고르곤의 화원,고르곤의 화원,
1103,노래하는 숲,노래하는 숲,
1104,랑크 리자드맨 주둔지,랑크 리자드맨 주둔지,
1197,기란 성 마을,기란 성 마을,
1198,@9,기란 자치령 요새,
1199,기란 성,기란 성,
1201,무역로,무역로,
1202,안개 낀 숲,안개 낀 숲,
1203,기란 항구,기란 항구,
1297,@897,@897,
1298,@10,죽음 안개 해안 요새,
1301,악마섬 임시 항구,악마섬 임시 항구,
1302,저주받은 황금 동굴,저주받은 황금 동굴,
1303,자켄의 유령선 항구,자켄의 유령선 항구,
1398,@11,악마섬 요새,
1401,브래카 소굴,브래카 소굴,
1403,죽음의 협곡 갈래길,죽음의 협곡 갈래길,
1404,용의 무덤,용의 무덤,
1405,죽음의 회랑,죽음의 회랑,
1402,죽음의 협곡 입구,죽음의 협곡 입구,
1406,죽음의 문턱,죽음의 문턱,
1498,@12,죽음의 연도 요새,
1501,사냥꾼의 계곡,사냥꾼의 계곡,
1503,티막 전초기지,티막 전초기지,
1502,사냥꾼 야영지,사냥꾼 야영지,
1597,오렌 성 마을,오렌 성 마을,
1598,@14,북풍의 고원 요새,
1599,오렌 성,오렌 성,
1601,붕괴된 결계,붕괴된 결계,
1602,포자의 바다,포자의 바다,
1603,마녀의 숲,마녀의 숲,
1697,장치 통제 구역,장치 통제 구역,
1698,@15,정지된 시간의 땅 요새,
1701,무법자의 삼림,무법자의 삼림,
1702,마도의 숲,마도의 숲,
1703,상아탑 분화구,상아탑 분화구,
1798,@16,상아탑 자치 구역 요새,
1801,용의 계곡 입구,용의 계곡 입구,
1802,용족의 땅,용족의 땅,
1803,악마의 균열,악마의 균열,
1898,@13,용의 계곡 요새,
10000,하거인의 실험실,하거인의 실험실,
10001,@10000,@10000,
10002,@10000,@10000,
10003,아인하사드의 공간,신의 선물,
10004,그랑카인의 공간,@10003,
20001,엘프의 유적지 지하 1층,엘프의 유적지 지하 1층,
20101,엘프의 유적지 지하 2층,엘프의 유적지 지하 2층,
20201,개미굴 지하 1층,개미굴 지하 1층,
20301,개미굴 지하 2층,개미굴 지하 2층,
20401,크루마 탑 2층,크루마 탑 2층,
20501,크루마 탑 3층,크루마 탑 3층,
20601,상아탑 지하 1층,상아탑 지하 1층,
20701,상아탑 지하 2층,상아탑 지하 2층,
20801,상아탑 지하 3층,상아탑 지하 3층,
30000,,말하는 섬 서부 가는 길,말섬 동부 -> 말섬 서부
30001,,글루디오행 배 선착장,말섬 동부 -> 글루딘 가도
30002,,말하는 섬 동부 가는 길,말섬 서부 -> 말섬 동부
30007,,글루디오 선착장,글루딘 가도 -> 말섬 동부
30008,,글루디오 평원 가는길,글루딘 가도 -> 글루디오 평원
30009,,글루딘 가도 가는 길,글루디오 평원 -> 글루딘 가도
30010,,윈다우드 장원 가는 길,글루디오 평원 -> 윈다우드 장원
30011,,글루디오 평원 가는 길,윈다우드 장원 -> 글루디오 평원
30012,,황무지 가는 길,윈다우드 장원 -> 황무지
30013,,@30010,황무지 -> 윈다우드 장원
30014,,디온 목초지 가는 길,황무지 -> 디온 목초지
30021,,@30012,디온 목초지 -> 황무지
30022,,크루마 늪지 가는 길,디온 목초지 -> 크루마 늪지
30023,,@30014,크루마 늪지 -> 디온 목초지
30024,,투쟁의 봉우리 가는 길,크루마 늪지 -> 투쟁의 봉우리
30029,,@30022,투쟁의 봉우리 -> 크루마 늪지
30030,,절규의 땅 가는 길,투쟁의 봉우리 -> 절규의 땅
30031,,@30024,절규의 땅 -> 투쟁의 봉우리
30032,,기란 자치령 가는 길,절규의 땅 -> 기란 자치령
30033,,@30030,기란 자치령 -> 절규의 땅
30034,,죽음 안개 해안 가는 길,기란 자치령 -> 죽음 안개 해안
30035,,죽음의 연도 가는 길,기란 자치령 -> 죽음의 연도
30036,,@30032,죽음 안개 해안 -> 기란 자치령
30037,,악마섬행 배 선착장,죽음 안개 해안 -> 악마섬
30038,,기란행 배 선착장,악마섬 -> 죽음 안개 해안
30039,,@30032,죽음의 연도 -> 기란 자치령
30054,,자켄의 해적선 가는 길,악마섬 -> 자켄의 해적선
30055,,악마섬 가는 길,자켄의 해적선 -> 악마섬
330001,,주술사의 마을 입구,주술사의 마을 입구
330011,,@330001,@330001
330101,,원한의 구덩이 입구,원한의 구덩이 입구
330111,,@330101,@330101
60001,,공식 튜토리얼용 임시,
70001,,아덴 성 외곽,
100200,,엘프의 유적지 지하 1층 - 퀘스트 월드,
100204,@20401,크루마 탑 2층 - 퀘스트 월드,
100003,글루딘 가도 - 스팟 1,글루딘 항구 - 퀘스트 월드,
100018,,마물 소환석 내부 - 퀘스트 월드,마물 소환석 내부
200001,,테오도르의 이공간,테오도르의 이공간
200002,,지하실,지하실
200003,습격당한 야영지 입구,습격당한 야영지 입구,
200004,오렌 성 외곽,오렌 성 외곽,
200005,오렌 성 지하감옥,오렌 성 지하감옥,
200200,,블러드 킹의 영지,블러드 킹의 영지
211000,,말하는 섬 첫번째 결계 - 퀘스트 월드,말하는 섬 첫번째 결계
211001,,말하는 섬 두번째 결계 - 퀘스트 월드,
211002,,말하는 섬 세번째 결계 - 퀘스트 월드,
211003,,말하는 섬 네번째 결계 - 퀘스트 월드,
200206,,자켄의 함정 입구,상아탑 지하 1층
213000,,어둠의 결사의 실험실,어둠의 결사의 실험실
211010,,거인의 연구실,거인의 연구실
200010,,@200206,자켄의 함정 입구
200011,,자켄의 함정 심장부,자켄의 함정 심장부
210206,@20601,상아탑 지하 1층 입구,
210207,@20701,상아탑 지하 2층 입구,
210208,악마섬,환영의 악마섬,
21099,,죽음의 기요틴' 보스 위치,
21697,,라이켈' 보스 위치,
21698,,레베카' 보스 위치,
20298,,정령 목자' 보스 위치,
20398,,조디악' 보스 위치,
20498,,은빛 수염' 보스 위치,
20598,,베파르' 보스 위치,
20698,,카지르' 보스 위치,
20798,,플레곤' 보스 위치,
20898,,시스' 보스 위치,
20998,,아마데우스' 보스 위치,
21198,,스테노아' 보스 위치,
21298,,마샤' 보스 위치,
40201,자켄의 유령선,자켄의 유령선,
20181,,블랙 티스,
20182,,실버 혼,
20183,,퀸 실롭,
20184,,우르카,
20185,,코바카,
20281,,스팅,
20282,,레드 루즈,
20283,,타카,
20284,,킹 베인,
30081,@20001,호러 윙,
30082,@20001,류카온,
30083,@20001,아라크네,
30181,@20101,마니아코스,
30182,@20101,필락스,
30183,@20101,데스 게이저,
30184,@20101,네크로스,
20381,,케이나인,
20382,,프레키,
20383,,멜빌,
20384,,모레티,
20385,,올바르,
20386,,알르,
20481,,빅핸드,
20482,,둠 페이스,
20483,,칵투스,
20484,,코투스,
20485,,콕스,
20486,,투레카,
20581,,쉐도우 윙,
20582,,루인 완더러,
20583,,샤이닝 티스,
20584,,후카,
20585,,화이트 티스,
20586,,트로카,
20681,,샌드 아이,
20682,,레드락,
20683,,포인터,
20684,,그라인더,
20685,,모래 잠복꾼,
20686,,스톤 하츠,
20687,,샌드하츠,
30281,@20201,리버,
30282,@20201,개미굴 감독관,
30381,@20301,개미굴 근위대장,
30382,@20301,산란지 관리자,
20781,,불크,
20782,,바로크,
20783,,모크,
20784,,스러쉬,
20785,,크러쉬,
20786,,바라쉬,
20787,,스크리쉬,
20881,,리스토,
20882,,론드,
20883,,모건,
20884,,제루나,
20885,,아케인,
20981,,봉우리 습격자,
20982,,타탄,
20983,,타르아탄,
20984,,투탄,
20985,,올바칸,
21081,,스크리머,
21082,,플로라,
21083,,조나단,
21084,,스크리밍 엔트,
21085,,카우보이,
21086,,심스트러스,
21087,,발사자르,
30481,@20401,미스틱,
30482,@20401,스테레오스,
30483,@20401,마스터 모르데오,
30484,@20401,세르보 프라임,
30581,@20501,그리조,
30582,@20501,유리우스,
30583,@20501,매그너스,
21181,,엘렌,
21182,,비르,
21183,,테스,
21184,,라쉬코스,
21185,,샤코스,
21186,,루스,
21187,,닥스,
21281,,루르,
21282,,알폰스,
21283,,홀스트,
21284,,메데스,
21285,,루카,
21286,,헥터,
30691,@20601,머쉼프,
30692,@20601,코르피오,
30693,@20601,프레타,
21382,,본스팅,
21381,,루아,
21383,,엘버트,
21384,,제이프,
21481,,고로크,
21482,,베로크,
21483,,제이슨,
21484,,움바,
21485,,아가레스,
21486,,라볼라스,
21487,,빌헬름,
30791,@20701,벌쳐,
30792,@20701,가르구,
30793,@20701,모르피스,
30891,@20801,스컬체이서,
30892,@20801,크리아테스,
30893,@20801,샌드스톰,
21581,,툼바,
21582,,레쉬,
21583,,푼타,
21584,,군타,
21585,,샤타,
21586,,타부탄,
21681,,라르바,
21682,,레바,
21683,,호스트 펑거스,
21684,,허벤,
21685,,쉐도우,
21781,,타르바,
21782,,마라타,
21783,,크타,
21784,,모르타,
21785,,마이타,
21786,,아리타,
21881,,올 마훔 전사,
21882,,올 마훔 사수,
21883,,간사한 올 마훔 우두머리,
21884,,해골 추격병,
21885,,해골 정찰병,
21886,,해적 좀비,
