Id,Name,Description,EffectDescription,SkillDialogue
5303,다크 엘프 활 콤보 3,@5101,,
5304,다크 엘프 활 콤보 4,@5101,,
5401,드워프 활 콤보 1,@5101,,
5402,드워프 활 콤보 2,@5101,,
5403,드워프 활 콤보 3,@5101,,
5404,드워프 활 콤보 4,@5101,,
6101,휴먼 지팡이 콤보 1,지팡이를 이용한 기본 공격입니다,,
6102,휴먼 지팡이 콤보 2,@6101,,
6103,휴먼 지팡이 콤보 3,@6101,,
6104,휴먼 지팡이 콤보 4,@6101,,
6201,엘프 지팡이 콤보 1,@6101,,
6202,엘프 지팡이 콤보 2,@6101,,
6203,엘프 지팡이 콤보 3,@6101,,
6204,엘프 지팡이 콤보 4,@6101,,
6301,다크 엘프 지팡이 콤보 1,@6101,,
6302,다크 엘프 지팡이 콤보 2,@6101,,
6303,다크 엘프 지팡이 콤보 3,@6101,,
6304,다크 엘프 지팡이 콤보 4,@6101,,
6401,드워프 지팡이 콤보 1,@6101,,
6402,드워프 지팡이 콤보 2,@6101,,
6403,드워프 지팡이 콤보 3,@6101,,
6404,드워프 지팡이 콤보 4,@6101,,
11111,에너지 블래스트,"<SkillTitle>[모든 무기 사용]</>
전방에 응축된 기운을 폭발시켜 적들에게 피해를 입힙니다.",피해량 : 공격력의 {[Use34Param]1%}% + {1},
11112,파워 스트라이크,"<SkillTitle>[검방패, 창, 이도류 전용]</>
무기를 크게 휘둘러 적들에게 피해를 주고, 넉다운시킵니다.","피해량 : 공격력의 {[Use34Param]1%}% + {1}
피격자 2초동안 넉다운",
11113,러시 임팩트,"<SkillTitle>[검방패, 창, 이도류 전용]</>
적을 향해 돌진하여 피해를 주고, 넉다운시킵니다.",@11112,
11121,@11111,@11111,@11111,
11122,모탈 블로우,"<SkillTitle>[단검 전용]</>
기를 모아 강력한 급소 공격을 시도하며, 넉다운 시킵니다.",@11112,
11123,어설트 슬래쉬,"<SkillTitle>[단검 전용]</>
적을 꿰뚫고 지나가며 공격하며, 잠시동안 기절시킵니다.","피해량 : 공격력의 {[Use34Param]1%}% + {1}
피격자 2초동안 기절",
11124,파워 샷,"<SkillTitle>[활 전용]</>
화살을 쏘아 적에게 피해를 입히고, 적을 넉다운시킵니다.","피해량 : 공격력의 {[Use34Param]1-1%}% + {1-1}
피격자 2초동안 넉다운",
11125,더블 샷,"<SkillTitle>[활 전용]</>
전방의 적들에게 화살을 두번 발사하여 강한 피해를 입힙니다.",피해량 : 2번의 발사 당 공격력의 {[Use34Param]1-1%}% + {1-1},
11131,에너지 볼트,"<SkillTitle>[모든 무기 사용]</>
전방을 관통하는 에너지 구체를 발사하여 멀리 있는 적들을 공격합니다.",피해량 : 공격력의 {[Use34Param]1-1%}% + {1-1},
11132,플레임 스트라이크,"<SkillTitle>[지팡이 전용]</>
화염구를 날려 적들에게 커다란 폭발 피해를 입히며, 넉다운 시킵니다.",@11124,
11133,윈드 스트라이크,"<SkillTitle>[지팡이 전용]</>
직선으로 적들을 관통하며 날아가는 돌풍을 일으켜 적들을 공격합니다.",@11131,
12111,@11111,@11111,@11111,
12112,@11112,@11112,@11112,
12113,@11113,@11113,@11112,
12121,@11111,@11111,@11111,
12122,@11122,@11122,@11112,
12123,@11123,@11123,@11123,
12124,@11124,@11124,@11124,
12125,@11125,@11125,@11125,
12131,@11131,@11131,@11131,
12132,@11132,@11132,@11124,
12133,@11133,@11133,@11131,
13111,@11111,@11111,@11111,
13112,@11112,@11112,@11112,
13113,@11113,@11113,@11112,
13121,@11111,@11111,@11111,
13122,@11122,@11122,@11112,
13123,@11123,@11123,@11123,
13124,@11124,@11124,@11124,
13125,@11125,@11125,@11125,
13131,@11131,@11131,@11131,
13132,@11132,@11132,@11124,
13133,@11133,@11133,@11131,
14111,@11111,@11111,@11111,
14112,@11112,@11112,@11112,
14113,@11113,@11113,@11112,
14121,@11111,@11111,@11111,
14122,@11122,@11122,@11112,
14123,@11123,@11123,@11123,
14124,@11124,@11124,@11124,
14125,@11125,@11125,@11125,
14131,@11131,@11131,@11131,
14132,@11132,@11132,@11124,
14133,@11133,@11133,@11131,
11211,슬램,"<SkillTitle>[검방패 전용]</>
무기를 크게 휘둘러 피해를 입히고, 적을 넉다운시키고 적들을 도발합니다.","피해량 : 공격력의 {[Use34Param]1%}% + {1}
피격자 2초동안 넉다운
어그로 50% 증가",
11212,벤젼스,"<SkillTitle>[검방패 전용]</>
고함을 질러 주변의 적들을 공격하고, 도발하여 자신을 공격하게 합니다. 피격자는 잠시 동안 제어불능 상태가 되며 스킬을 사용하지 못합니다.","피해량 : 공격력의 {[Use34Param]1%}% + {1},  피격자 8초동안 공격력 {4-1} 감소
몬스터 도발 : 피격자가 8초동안 공격을 자신에게 집중
플레이어 도발 : 피격자가 4초동안 스킬을 사용하지 못하고 공격을 자신에게 집중",
11213,마제스티,"<SkillTitle>[검방패 전용]</>
잠시동안 방어력이 증가하며, 받는 피해를 일부 반사합니다.","방어력 {1-2%}% 증가
받은 피해의 {1-1%}% 반사
지속시간: 15초",
11221,저지먼트,"<SkillTitle>[창, 이도류 전용]</>
무기를 크게 휘둘러 피해를 입히고, 적을 넉다운시킵니다.",@11112,
11222,썬더 스톰,"<SkillTitle>[창, 이도류 전용]</>
지면을 강하게 내려쳐 주변에 있는 적들에게 피해를 주고, 기절시킵니다.",@11123,
11223,메이저러티 스위프,"<SkillTitle>[창, 이도류 전용]</>
공격 시 한번에 타격되는 적의 수와 공격속도가 증가합니다.","동시타격 수 {1-1} 증가, 공격속도 {1-2%}% 증가
지속시간: 15초",
11231,샌드 클라우드,"<SkillTitle>[단검 전용]</>
전방에 흙먼지를 뿌려 적들에게 피해를 줍니다. 피격자는 시야가 방해되어 명중률이 대폭 감소합니다.","피해량 : 공격력의 {[Use34Param]1%}% + {1}
피격자 10초동안 명중률 {2%}% 감소",
11232,백스탭,"<SkillTitle>[단검 전용]</>
적의 뒤로 순간이동하여 근처의 적들에게 피해를 주고 기절시킵니다.","피해량 : 공격력의 {[Use34Param]1%}% + {1}
피격자 3초동안 기절",
11233,헤이스트,"<SkillTitle>[단검 전용]</>
잠시동안 공격속도와 회피가 대폭 증가합니다.","공격속도 {1-1%}% 증가
회피 {2-1%}% 증가
지속시간: 15초",
11241,멀티플 샷,"<SkillTitle>[활 전용]</>
전방에 방사형으로 적들을 관통하는 화살을 뿌려 범위 안에 있는 적들에게 피해를 주고, 넉다운시킵니다.",@11112,
11242,애로우 레인,"<SkillTitle>[활 전용]</>
전방 5미터의 위치에 반경 4미터의 범위만큼 화살비를 뿌려 범위 안에 있는 적들에게 지속 피해를 주며, 이동 속도를 감소 시킵니다.","피해량 : 공격력의 {[Use34Param]1-1%}% + {1-1} 및 
추가 4번의 타격 당 공격력의 {[Use34Param]1-2%}% + {1-2}
피격자 3초동안 이동속도 {PhyBuff:11242-1%}% 감소",
11243,스나이프,"<SkillTitle>[활 전용]</>
신중하게 이동하며 공격력과 명중률을 끌어올립니다. 스나이프 상태에서는 더 먼 거리의 적을 상대할 수 있습니다.","공격 유효거리 4미터, 공격력 {1-2%}%, 명중 {1-3} 증가
지속시간: 15초",
11244,호크아이,"<SkillTitle>[활 전용]</>
매의 눈 호크아이를 발동합니다. 호크아이 상태에서는 크리티컬과 적에게 가하는 대미지가 상승합니다.","크리티컬 {1-1} 증가, 공격 대미지 {1-2%}% 증가
지속시간: 20초",
11251,볼케이노,"<SkillTitle>[지팡이 전용]</>
전방에 강력한 불기둥을 생성하여 범위 내 적들에게 피해를 줍니다.",피해량 : 5번의 타격 당 공격력의 {[Use34Param]1%}% + {1},
11252,몰튼 보울,"<SkillTitle>[지팡이 전용]</>
전방으로 적들을 관통하고 최대 거리에서 폭발하는 거대한 화염 구체를 발사합니다.","피해량 : 공격력의 {[Use34Param]1-3%}% + {1-3}
폭발 피해량 : 공격력의 {[Use34Param]1-1%}% + {1-1}
폭발 시 피격자 2초동안 넉다운",
11253,부스트 마나,"<SkillTitle>[지팡이 전용]</>
스킬을 사용할 때 소모되는 MP의 양이 늘어나며 스킬의 공격력을 강화합니다.","MP 소모량 {1-1%}% 증가
스킬 공격력 {1-2%}% 증가
지속시간: 90초",
11261,디바인 퍼니쉬먼트,"<SkillTitle>[지팡이 전용]</>
전방에 신성한 폭발을 일으켜 범위 내 적들에게 피해를 주고, 넉다운시킵니다.","피해량 : 공격력의 {[Use34Param]1%}% + {1}
피격자 2.5초동안 넉다운",
11262,메이저 힐,"<SkillTitle>[지팡이 전용]</>
자신과 주변 파티원들을 신성한 힘으로 치유하여 HP와 MP를 회복시킵니다.","HP 회복량 : 공격력의 {[Use34Param]1%}% + {1}
MP 회복량 : 공격력의 {[Use34Param]2%}% + {2}",
12211,트라이뷰널,"<SkillTitle>[검방패 전용]</>
무기를 크게 휘둘러 적들에게 피해를 주고 넉다운시키며, 도발하여 자신을 공격하게 합니다.","피해량 : 공격력의 {[Use34Param]1%}% + {1}
어그로 30% 증가
피격자 2초동안 넉다운",
12212,에바스 그레이스,"<SkillTitle>[검방패 전용]</>
지면에 신성한 지대를 생성하여 범위 내 적들에게 지속피해를 입히며, 상대방의 회복량을 감소 시킵니다.","피해량 : 6번의 타격 당 공격력의 {[Use34Param]1%}% + {1}
범위 내의 적 회복량 50% 감소",
12213,이지스 스탠스,"<SkillTitle>[검방패 전용]</>
짧은 시간 피해와 상태 이상에 면역 상태가 되며, 이동 속도가 증가합니다.","5초간 피해 및 상태 이상 면역 상태
15초간 이동 속도 {2-1%}% 증가",
12221,소닉 블래스터,"<SkillTitle>[창, 이도류 전용]</>
전방에 검기를 발산하여 멀리 있는 적들에게 피해를 입히며, 이동 속도를 감소 시킵니다.","피해량 : 공격력의 {[Use34Param]1-1%}% + {1-1}
피격자 5초동안 이동속도 {PhyBuff:12221-1%}% 감소",
12222,소닉 스톰,"<SkillTitle>[창, 이도류 전용]</>
전방으로 발사 후 폭발되는 검기를 발사하여 피격된 적들에게 피해를 주고, 넉다운 시킵니다.","피해량 : 공격력의 {[Use34Param]1-1%}% + {1-1}
피격자 2.5초동안 넉다운",
12223,리듬 오브 컴뱃,"<SkillTitle>[창, 이도류 전용]</>
나와 파티원의 공격력과 방어력이 증가합니다.","공격력 {1-1} 증가
방어력 {1-3} 증가
지속시간: 90초",
12224,송 오브 헌터,"<SkillTitle>[창, 이도류 전용]</>
나와 파티원의 크리티컬과 크리티컬 대미지가 증가합니다.","크리티컬 {1-1%}% 증가
크리티컬 대미지 {1-2%}% 증가
지속시간: 30초",
12231,트리플 스플린터,"<SkillTitle>[단검 전용]</>
전방을 빠르게 3회 공격하여 적들에게 강력한 피해를 주고, 방어력과 공격 속도, 이동 속도가 감소합니다.","피해량 : 공격력의 {[Use34Param]1%}% + {1}
피격자 5초동안 방어력 {2-1%}% 감소
피격자 5초동안 공격속도 {2-3%}% 감소 이동속도 {2-4%}% 감소",
12232,블레이드 허리케인,"<SkillTitle>[단검 전용]</>
전방을 마구 공격하여 범위 내 적들에게 연속적으로 피해를 입힙니다. 피격된 상대는 기절합니다.","피해량 : 공격력의 {[Use34Param]1-1%}% + {1-1}
피격자 3초동안 기절",
12233,플래인 워크,"<SkillTitle>[단검 전용]</>
공격속도와 이동속도가 대폭 증가하며 지속 시간동안 HP 흡수율이 증가합니다.","공격속도 {1-1%}% 증가, 이동속도 {1-2%}% 증가
HP 흡수율 {1-3%}% 증가
지속시간: 20초",
12241,리썰 샷,"<SkillTitle>[활 전용]</>
날카로운 관통형 화살을 발사하여 전방의 적들에게 피해를 입히고, 기절시킵니다.","피해량 : 공격력의 {[Use34Param]1-1%}% + {1-1}
피격자 2초동안 기절",
12242,더블 와이드 샷,"<SkillTitle>[활 전용]</>
전방에 활 모양의 기를 2회 연속으로 날려 관통되는 적들에게 피해를 입힙니다. 피격된 상대는 방어력이 감소합니다.","피해량 : 2번의 발사 당 공격력의 {[Use34Param]1-1%}% + {1-1}
피격자 10초동안 방어력 {PhyBuff:12242-1%}% 감소",
12243,마인드 아이즈,"<SkillTitle>[활 전용]</>
크리티컬이 대폭 증가합니다.","크리티컬 {1-1} 증가
지속시간: 30초",
12244,더블 퀵 스텝,"<SkillTitle>[활 전용]</>
공격속도와 이동속도가 증가합니다.","이동속도 {1-1%}% 증가, 공격속도 {1-2%}% 증가
지속시간: 30초",
12251,아이스 스피어,"<SkillTitle>[지팡이 전용]</>
전방으로 얼음창을 발사하여 강력한 피해와 슬로우 효과를 입힙니다.","피해량 : 공격력의 {[Use34Param]1-2%}% + {1-2}
피격자 5초동안 이동속도 {PhyBuff:12251-1%}% 감소",
12252,블리자드 스톰,"<SkillTitle>[지팡이 전용]</>
자신 주변에 지속적으로 눈보라 바람을 일으켜 주변을 공격하여 피해를 입힙니다. 피격자는 슬로우와 기절 효과를 받습니다.","피해량 : 5번의 타격 당 공격력의 {[Use34Param]1%}% + {1}
피격자 5초동안 이동속도 {2-1%}% 감소
피격자 2초동안 기절",
12261,홀리 파이어,"<SkillTitle>[지팡이 전용]</>
신성한 화염 기둥으로 공격하여, 적들에게 피해를 입히고, 받는 피해 증가 효과를 입힙니다.","피해량 : 공격력의 {[Use34Param]1%}% + {1} 및 
추가 2번의 타격 당 {[Use34Param]2-1%}% + {2-1}
피격자 7초동안 받는 피해 {3-1%}% 증가",
12262,레스토레이션,"<SkillTitle>[지팡이 전용]</>
자신과 주변 파티원들에게 지속적으로 HP를 회복시키는 효과를 부여합니다.",회복량 : 6초 동안 공격력의 {[Use34Param]1-1%}% + {1-1},
12263,마인드 리프레쉬,"<SkillTitle>[지팡이 전용]</>
기운을 북돋아, 나와 파티에 대하여 스킬의 쿨타임을 감소시키며, 해로운 효과를 제거합니다.","스킬 재사용시간 {1-1#}초 감소
지속시간: 20초
스킬 사용 시 디버프 효과 삭제",
12264,팔로우 디펜스,"<SkillTitle>[지팡이 전용]</>
나와 파티의 방어력이 증가합니다.","방어력 {1-1%}% 증가
지속시간: 40초",
13211,라이프 리치,"<SkillTitle>[검방패 전용]</>
무기를 크게 휘둘러 적들에게 피해를 입히며, 일부 HP를 흡수합니다. 피격 된 대상은 방어력이 감소합니다.","피해량 : 공격력의 {[Use34Param]1%}% + {1}
입힌 피해의 30% 흡수
피격자 방어력 {2-1%}% 감소",
13212,체인 히드라,"<SkillTitle>[검방패 전용]</>
전방 6미터 이내의 적들을 자신의 앞쪽으로 끌어당기며 피해를 입히고 잠시 기절시킨 후 자신을 공격하게 합니다.","피해량 : 공격력의 {[Use34Param]1%}% + {1}
도발 : 8초동안 몬스터의 공격을 자신에게 집중
피격자 2.5초동안 기절",
13213,얼티미트 디펜스,"<SkillTitle>[검방패 전용]</>
방어력이 증가하며, 일정 시간 공격하는 대상의 이동 속도를 감소시킵니다.","방어력 {1-1%}% 및 추가로 {1-3} 증가
효과동안 공격하는 대상 5초동안 이동 속도 50% 감소
지속시간: 15초",
13221,스피닝 슬래셔,"<SkillTitle>[창, 이도류 전용]</>
무기를 크게 휘둘러 주변의 적들에게 피해를 입히며, 넉다운 시킵니다.",@11124,
13222,허리케인 스톰,"<SkillTitle>[창, 이도류 전용]</>
제자리에서 돌면서 주변을 공격합니다.
피격자는 슬로우 효과를 얻습니다.
스킬 사용 중에 빠르게 이동을 할 수 있습니다.","피해량 : 7번의 타격 당 공격력의 {[Use34Param]1%}% + {1}
피격자 3초동안 이동속도 {2-1%}% 감소
7초간 이동속도 {3-1%}% 증가",
13223,댄스 오브 워리어,"<SkillTitle>[창, 이도류 전용]</>
나와 파티의 물리공격력이 증가합니다.","물리공격력 {1-1} 증가
지속시간: 40초",
13224,댄스 오브 퓨리,"<SkillTitle>[창, 이도류 전용]</>
나와 파티원의 공격속도가 증가합니다.","공격속도 {1-1%}% 증가
지속시간: 40초",
13231,스팅,"<SkillTitle>[단검 전용]</>
전방의 적들을 공격하여 피해와 출혈 추가 피해를 입힙니다. 일부 피해는 방어력을 무시하고 적용 됩니다.","피해량 : 공격력의 {[Use34Param]1%}% + {1}
방어력 무시 피해량 : {2}
피격자 3초동안 추가 대미지",
13232,블러드 레인,"<SkillTitle>[단검 전용]</>
주변 범위에 있는 적들을 공격하여 피해와 출혈 추가 피해를 입힙니다. 피격된 적은 잠시동안 기절합니다.","피해량 : 공격력의 {[Use34Param]1%}% + {1}
피격자 3초동안 추가 대미지, 피격자 2초동안 기절",
13233,비셔스 스탠스,"<SkillTitle>[단검 전용]</>
크리티컬 대미지를 대폭 상승시킵니다. 추가로, 잠시동안 크리티컬 확률이 최대치가 됩니다.","크리티컬 대미지 {1-1%}% 증가, 지속시간: 20초
추가효과: 4초간 최대 효율의 크리티컬 확률",
13241,데스 스팅어,"<SkillTitle>[활 전용]</>
활 시위를 강하게 당겨 전방으로 강력한 화살을 발사합니다. 발사된 화살은 적들을 관통하며 강력한 피해를 입힙니다.",@11131,
13242,스턴 샷,"<SkillTitle>[활 전용]</>
적들에게 피해를 입히고, 잠시 동안 기절시킵니다.",@11232,
13243,래피드 파이어,"<SkillTitle>[활 전용]</>
공격속도를 잠시 동안 빠르게 합니다.","공격속도 {1-1%}% 증가
지속시간: 15초",
13244,페이탈 카운터,"<SkillTitle>[활 전용]</>
잠시동안 회피를 포기하고 공격에 전념합니다. 활성화되어있는 동안 공격력이 대폭 증가합니다.","공격력 {1-1} 증가, 회피 {1-2%}% 감소
지속시간: 15초",
13251,다크 브레스,"<SkillTitle>[지팡이 전용]</>
전방에 암흑 속성의 불길을 지속적으로 발사하여 피해를 입힙니다. 사용 중 불길의 방향을 바꿀 수 있습니다.",피해량 : 7번의 타격 당 공격력의 {[Use34Param]1%}% + {1},
13252,커럽션,"<SkillTitle>[지팡이 전용]</>
전방에 부패 지대를 생성하여 범위 내 적들에게 지속 피해를 입힙니다.
피격자는 방어력 및 이동속도가 감소합니다.","피해량 : 5번의 타격 당 공격력의 {[Use34Param]1%}% + {1}
피격자 잠시동안 방어력 및 이동속도 감소",
13253,페이탈 위즈덤,"<SkillTitle>[지팡이 전용]</>
잠시동안 마법공격력을 극한으로 끌어올립니다.","마법공격력 {1-1} 증가
지속시간: 15초",
13261,뱀피릭 터치,"<SkillTitle>[지팡이 전용]</>
전방의 적들에게 피해를 입히고, 입힌 피해량에 비례하여 나와 파티원들의 HP를 회복시킵니다. 회복되는 각 대상마다 남은 HP량이 적을수록 많이 회복됩니다.","피해량 : 공격력의 {[Use34Param]1%}% + {1}
회복량 : 회복 대상의 현재HP에 따라, 입힌 피해의 20% ~ 60%",
13262,블러디 레이지,"<SkillTitle>[지팡이 전용]</>
주변에 암흑 속성의 충격파를 발산하여 적들에게 피해와 슬로우 효과를 입힙니다. 피격 된 대상은 이로운 효과를 삭제됩니다.","피해량 : 공격력의 {[Use34Param]1%}% + {1}
피격자 4초동안 이동속도 {2%}% 감소
피격자 버프 효과 삭제",
13263,엠파워,"<SkillTitle>[지팡이 전용]</>
지속 시간동안 HP가 일정 수치 아래로 하락하지 않으며, HP가 소량 회복됩니다.","HP가 {1-1} 이하로 하락하지 않음
지속시간: 5초
HP {2} 회복",
13264,엠파워(회복),@13263,"마법공격력 {1-1} 증가
지속시간: 20초",
14211,쓰러스트,"<SkillTitle>[검방패 전용]</>
무기를 크게 휘둘러 적들에게 피해를 입히고, 도발하여 자신을 공격하게 합니다. 피격자는 방어력이 감소합니다.","피해량 : 공격력의 {[Use34Param]1-1%}% + {1-1}
상대 방어력 {2-1%}% 감소, 도발 : 8초동안 몬스터의 공격을 자신에게 집중",
14212,어스퀘이크,"<SkillTitle>[검방패 전용]</>
지면을 내려쳐 자신 주변의 적들에게 피해를 입히고, 적을 기절시킵니다. 피격자는 공격력이 감소합니다.","피해량 : 공격력의 {[Use34Param]1-1%}% + {1-1}
피격자 8.5초동안 공격력 20% 감소
피격자 2.5초동안 기절",
14221,파워 스매쉬,"<SkillTitle>[창, 이도류 전용]</>
전방을 강하게 공격하여 범위 내에 있는 적들에게 막대한 피해를 입힙니다.",@11131,
14222,리프 어택,"<SkillTitle>[창, 이도류 전용]</>
최대 6미터 이내의 대상에게 점프하여 주변의 적들을 공격합니다. 피격자는 잠시 동안 넘어져 행동 불능이 됩니다.",@12222,
14223,앵그리 드워프,"<SkillTitle>[창, 이도류 전용]</>
지속 시간동안 공격력이 상승하며, 받는 피해량이 감소합니다.","공격력 {1-1} 증가
받는 피해량 {1-2%}% 감소
지속시간: 15초",
14231,블레이드 러시,"<SkillTitle>[단검 전용]</>
전방으로 적들을 관통하며 돌진합니다.
관통되는 적들은 크리티컬에 취약해집니다.","피해량 : 공격력의 {[Use34Param]1%}% + {1}
피격자 10초동안 치명저항 {2-1%}%감소",
14232,소닉 스타,"<SkillTitle>[단검 전용]</>
오성을 그리는 빠른 이동과 함께 적을 공격합니다. 피격된 적들은 이동속도가 감소하며 스킬을 사용할 수 없습니다.","피해량 : 공격력의 {[Use34Param]1%}% + {1}
피격자 10초동안 이동속도 {2-1%}% 감소
5초간 침묵",
14233,아데나 서치,"<SkillTitle>[단검 전용]</>
전투 시 더 많은 아데나를 발견하며 이동 속도가 증가하고 공격 대상에게 중독과 슬로우를 겁니다.","아데나 획득량 {1-1%}% 증가, 이동속도 {1-2%}% 증가
지속 시간동안 피격자 중독 피해, 이동속도 감소
지속시간: 60초",
14241,버스트 샷,"<SkillTitle>[활 전용]</>
화염 속성으로 폭발하는 화살을 발사하여 피해를 주고, 적을 넉다운시킵니다.","피해량 : 공격력의 {[Use34Param]1%}% + {1}
피격자 4초동안 {3-1} 추가 대미지
2.5초동안 넉다운",
14242,어보이드 스텝,"<SkillTitle>[활 전용]</>
후방으로 3미터 회피하고, 전방에 3발의 화살을 발사합니다. 화살은 폭발하여 적들에게 피해를 입히며, 상대의 접근을 느리게 합니다.","피해량 : 공격력의 {[Use34Param]1%}% + {1}
피격자 4초동안 이동속도 {2-1%}% 감소
5초간 사거리 {PhyBuff:142422-1%}미터 증가",
14251,어스 스파이크,"<SkillTitle>[지팡이 전용]</>
전방으로 돌기둥을 생성하여 범위 내 적들에게 피해를 입히고 넉다운시킵니다.","피해량 : 공격력의 {[Use34Param]1%}% + {1}
피격자 3초동안 넉다운",
14252,트라이 샤드,"<SkillTitle>[지팡이 전용]</>
전방에 3갈래로 발사되는 대지 속성의 파편을 발사합니다. 발사된 파편은 적들을 관통하며 강력한 피해를 입힙니다.",@11131,
