Id,Name,Desc
71,@65,미스틱 {TaskCount}회 처치
72,@65,스테레오스 {TaskCount}회 처치
73,@65,마스터 모르데오 {TaskCount}회 처치
74,@65,세르보 프라임 {TaskCount}회 처치
75,@65,@10
76,@65,@10
77,@65,@10
78,@65,@10
79,@65,@10
80,@65,@10
81,@65,@12
82,@65,@12
83,@65,@12
84,@65,@12
85,@65,@12
86,@65,@12
87,크루마 탑 3층 공략,발리두스 경비병 {TaskCount}마리 처치
88,@87,발리두스 척후병 {TaskCount}마리 처치
89,@87,구스토스 수스켑터 {TaskCount}마리 처치
90,@87,쿠시언 수스켑터 {TaskCount}마리 처치
91,@87,메포르데 {TaskCount}마리 처치
92,@87,@87
93,@87,@88
94,@87,@89
95,@87,@90
96,@87,@91
97,@87,그리조 {TaskCount}회 처치
98,@87,유리우스 {TaskCount}회 처치
99,@87,매그너스 {TaskCount}회 처치
100,@87,@10
101,@87,@10
102,@87,@10
103,@87,@12
104,@87,@12
105,@87,@12
107,상아탑 지하 1층 공략,가시 디코르 {TaskCount}마리 처치
108,@107,오염된 펑거스 {TaskCount}마리 처치
109,@107,@107
110,@107,@108
111,@107,머쉼프 {TaskCount}회 처치
112,@107,코르피오 {TaskCount}회 처치
113,@107,프레타 {TaskCount}회 처치
114,@107,@10
115,@107,@10
116,@107,@10
117,@107,@12
118,@107,@12
119,@107,@12
120,상아탑 지하 2층 공략,늪지 메두사 {TaskCount}마리 처치
121,@120,동굴 메두사 {TaskCount}마리 처치
122,@120,스타카토 솔져 {TaskCount}마리 처치
123,@120,스타카토 트루퍼 {TaskCount}마리 처치
124,@120,@120
125,@120,@121
126,@120,@122
127,@120,@123
128,@120,벌쳐 {TaskCount}회 처치
129,@120,가르구 {TaskCount}회 처치
130,@120,모르피스 {TaskCount}회 처치
131,@120,@10
132,@120,@10
133,@120,@10
134,@120,@12
135,@120,@12
136,상아탑 지하 3층 공략,해골 돌격병 {TaskCount}마리 처치
137,@136,흑성가단 소울 프리마 {TaskCount}마리 처치
138,@136,흑성가단 다크 프리마 {TaskCount}마리 처치
139,@136,@136
140,@136,@137
141,@136,@138
142,@136,스컬체이서 {TaskCount}회 처치
143,@136,크리아테스 {TaskCount}회 처치
144,@136,샌드스톰 {TaskCount}회 처치
145,@136,@10
146,@136,@10
147,@136,@10
148,@136,@12
149,@136,@12
150,상아탑 지하 연구소 공략,뒤틀린 실험체 {TaskCount}마리 처치
151,@150,통제불능 골렘 {TaskCount}마리 처치
152,@150,구속된 실험체 {TaskCount}마리 처치
153,@150,오작동 하는 기계골렘 {TaskCount}마리 처치
154,@150,잠들지 못한 수습생 {TaskCount}마리 처치
155,@150,잠들지 못한 마법사 {TaskCount}마리 처치
156,@150,어둠의 결사 조사자 {TaskCount}마리 처치
157,@150,어둠의 결사 수호자 {TaskCount}마리 처치
158,@150,어둠의 결사 연구원 {TaskCount}마리 처치
159,@150,뒤틀린 조수 {TaskCount}마리 처치
160,@150,지하 바실리스크 {TaskCount}마리 처치
161,@150,아돌프 {TaskCount}회 처치
162,@150,게노스 {TaskCount}회 처치
163,@150,알렉산더 {TaskCount}회 처치
164,@150,트라소스 {TaskCount}회 처치
165,@150,바바라 {TaskCount}회 처치
166,@150,아모스 {TaskCount}회 처치
167,@150,엔클레마 {TaskCount}회 처치
168,@150,클라우드 {TaskCount}회 처치
169,@150,소포스 {TaskCount}회 처치
170,@150,에드윈 {TaskCount}회 처치
171,@150,에나스 {TaskCount}회 처치
172,@150,@10
173,@150,@10
174,@150,@10
175,@150,@10
176,@150,@10
177,@150,@10
178,@150,@10
179,@150,@10
180,@150,@10
181,@150,@10
182,@150,@10
184,@150,@12
185,@150,@12
186,@150,@12
187,@150,@12
188,@150,@12
189,@150,@12
190,@150,@12
191,@150,@12
192,@150,@12
193,@150,@12
194,@150,@12
195,비밀의 숲 상층 공략,숲의 그렌델 {TaskCount}마리 처치
196,@195,독성 아트록스 {TaskCount}마리 처치
197,@195,비밀의 감시자 {TaskCount}마리 처치
198,@195,숲의 감시자 {TaskCount}마리 처치
199,@195,@195
200,@195,@196
201,@195,@197
202,@195,@198
203,@195,아르고스 {TaskCount}회 처치
204,@195,헬리사 {TaskCount}회 처치
205,@195,슬링 {TaskCount}회 처치
206,@195,@10
207,@195,@10
208,@195,@10
209,@195,@12
210,@195,@12
211,비밀의 숲 하층 공략,판 디펜더 {TaskCount}마리 처치
212,@211,님프 슬래셔 {TaskCount}마리 처치
213,@211,님프 어벤져 {TaskCount}마리 처치
214,@211,비밀의 서큐버스 {TaskCount}마리 처치
215,@211,@211
216,@211,@212
217,@211,@213
218,@211,@214
219,@211,바누크 {TaskCount}회 처치
220,@211,케일린 {TaskCount}회 처치
221,@211,베일로스 {TaskCount}회 처치
222,@211,@10
223,@211,@10
224,@211,@10
225,@211,@12
226,@211,@12
227,비밀의 숲 학살지 공략,길잃은 리자드맨 투사 {TaskCount}마리 처치
228,@227,길잃은 리자드맨 전사 {TaskCount}마리 처치
229,@227,식인 숲 거미 {TaskCount}마리 처치
230,@227,격노한 페어리 윌로우 {TaskCount}마리 처치
231,@227,인트레피데즈 {TaskCount}회 처치
232,@227,아베투라 {TaskCount}회 처치
233,@227,가리 {TaskCount}회 처치
234,@227,알카이오스 {TaskCount}회 처치
235,@227,@10
236,@227,@10
237,@227,@10
238,@227,@10
239,@227,@12
240,@227,@12
241,@227,@12
242,@227,@12
