Id,NpcName,Message
309971,,"Ach, wirklich? Dieser Söldner war so cool!"
310331,,Hoch leben die Silberlicht-Söldner!
310341,,Auf keinen Fall gehe ich auf eine Insel. Ich gehöre in die Stadt.
310441,,Hallo!
318221,,"Ah, die guten alten Zeiten, als wir noch auf Schiffen reisten!"
318231,,Danke! Dank Euch sind meine Passagiere in Sicherheit!
318241,,"Ihr habt diese Piraten besiegt, stimmt's? Das ist unglaublich!"
322561,,Vorsicht. Ab hier gibt es Ol Mahum.
322611,,Schließt Ihr Euch der Jagd nach Ol Mahum an?
322701,,Die Sicherheit der Geisel hat für uns oberste Priorität. Klar?
322711,,"Seid Ihr verrückt? Ich, ich würde nicht auf den Friedhof gehen!"
322981,,"Ihr braucht Tränke, wenn Ihr Ol Mahum jagen wollt!"
392751,,"Hey, Ihr! Unternehmt etwas!"
392781,,Da ist man den ganzen Weg hierhergekommen und dann so ein Ärger.
350151,,"Seid nicht so knauserig! Gebt mir mehr, Ihr Geizhals!"
350152,,Ihr Schwindler-Katze!
350161,,"Es geht nichts über Seelenschüsse, wenn man Untote jagt!"
350162,,"Hey Ihr, Abenteurer! Ihr solltet Euch ein paar Tränke kaufen."
350163,,"Die Vorbereitung ist entscheidend für den Kampf! Also, Ihr solltet etwas kaufen, und zwar ..."
350181,,"Mann, Mann, diese Untoten sind schlecht fürs Geschäft ..."
350182,,"Hey! Macht Euch einen Sarg, wo Ihr schon mal hier seid! Ha!"
350191,,Habt Ihr denn keine Angst?
350192,,"Ihr solltet auf der Hut sein, hier tauchen Geister auf. Haha."
350201,,Wirklich! Ich habe wirklich einen Geist gesehen! Glaubt mir!
350202,,Da war definitiv ein blonder weiblicher Elfengeist!
350211,,"Hört auf, Märchen zu erzählen, Ihr Lügner!"
350212,,"Sagt etwas, dem man glauben kann! Mann."
350221,,Ernsthaft? Ihr habt wirklich einen Chaotischen gesehen?
350222,,"Ihr lügt nicht, oder? Ihr seid auch ein möglicher Verdächtiger!"
350231,,"Ich sage die Wahrheit! Was an mir sagt Euch, dass ich eine Wirre wäre?"
350232,,"Ich wette, selbst die Person da drüben ist stärker als Ihr!"
350241,,"Seid vorsichtig, wenn Ihr von Gludio aus aufbrecht. Dort gibt es Wirre."
350242,,"Seid Ihr hier, um den Vorfall zu untersuchen?"
350261,,"Seht Euch diesen Kerl an! Es heißt, er wäre ein Silberlicht-Söldner."
350262,,Hätte ich den Silberlicht-Söldnern bloß beitreten können ...
350281,,"Ich wurde beauftragt, dieses Verschwinden zu untersuchen ..."
350282,,Gibt es denn keine einfachen Aufgaben ...?
350311,,"Wie man es von einer Hafenstadt erwartet, brodelt es hier vor Energie!"
350312,,Gibt es nichts zu sehen?
350321,,Beeilt Euch! Lasst uns auch da drüben hingehen!
350322,,Wow! Wie geräumig!
350331,,Puh. Könnt Ihr nicht etwas langsamer gehen?
350332,,"Bitte geht langsamer, ja? Mir tun die Beine weh."
309911,,Ich überlasse Euch das hier zu einem fantastischen Preis!
309912,,Eher werde ich zu einer Sphinx-Katze!
309931,,Es gibt eine Menge Gesetzlose. Seid vorsichtig.
309932,,"Ihr habt keine geschmuggelte Waren bei Euch, oder etwa doch?"
401151,,"Verdammt ... Wartet's nur ab, ich werde gewiss überleben."
401152,,Ich werde überleben und meine Familie wiedersehen.
410421,,Ist Euch zufällig ein Echsenmensch gefolgt?
410422,,Der Weg durch das Verwüstete Ackerland ist beeindruckend!
410331,,"Seid Ihr der Söldner, der Monster jagt? Gönnt Euch eine Verschnaufpause!"
410332,,"Mein Schwert ist ideal, um diese Echsen aufzuschlitzen!"
400131,,Wollt Ihr Euch nicht der Jagdgruppe anschließen?
400132,,"Hat doch keinen Sinn, dazusitzen und nichts zu tun! Los, los, schließt Euch uns an!"
409511,,Nur Narren halten Schreckgespenster für dumm!
409512,,Die Sicherheit der verschwundenen Mitglieder hat für uns höchste Priorität.
410391,,"Die Monster sind in der Nähe ... Ich hoffe, alles wird gut."
410392,,"Oh, Einhasad ... Beschützt Gludio ..."
410521,,"Ah ... Ich frage mich, wann ich nach Hause gehen kann ..."
410522,,Wie viele Monster müssen wir denn noch töten?
410541,,"Es fühlt sich an, als gäbe es kein Ende ..."
410542,,Mutter ... Ich möchte meine Mutter sehen ...
410571,,"Hier ist es gefährlich. Kehrt um, wenn Ihr kein Kämpfer seid."
410572,,"Meldet Euch beim Hauptmann, um Euch der Jagdgruppe anzuschließen."
418501,,Macht keinen Lärm in der Stadt.
418502,,"Tretet der Jagdgruppe bei, wenn Ihr Arbeit sucht."
418561,,"Wir müssen verhindern, dass die Echsenmenschen weiter herkommen!"
418562,,Die verdammten Echsen suchen ständig nach neuen Gelegenheiten.
400401,,"Ich kann nicht glauben, dass diese verdammten Echsen über unsere Stadt hergefallen sind ...!"
400402,,Warum sendet der Herrscher keine Verstärkung?
450471,,Hmm ... Sollte ich mich der Jagd auf Monster anschließen?
450472,,Wird das nicht schwierig mit unserem Level?
450481,,"Versuchen wir es einfach! Ich glaub nicht, dass wir sterben werden."
450482,,Wir machen Schaschlik aus diesen Schreckgespenstern!
450491,,"Ich habe gehört, Sir Vaughn wird die Operation leiten."
450492,,Die Wiederbelebung von Windawood dürfte bald stattfinden ...
450501,,Windawood muss möglichst schnell befreit werden.
450502,,"Die Tragödien um Windawood müssen ein Ende finden. Ts, ts."
450531,,"Ich hab gehört, der Angriff auf die Burg von Gludio beginnt bald?!"
450532,,"Ah, ich würde gerne einmal an einer Burgbelagerung teilnehmen!"
450541,,Ich würde meine Gegner mit einem tödlichen Schlag niedermähen!
450542,,"Buuuh! Es wird eine Burgbelagerung geben, ohne mich ...!"
450551,,"Ihr rekrutiert wohl Teilnehmer für die Burgbelagerung in Gludio, was ...?"
450552,,"Eine Elfe, die ein Königreich der Menschen regiert. Klingt doch gar nicht so schlecht!"
450561,,Kommt nicht auf komische Ideen und bewerbt Euch beim Klan der Burg!
450562,,Ich werde ganz bestimmt ein wundervoller Ritter des Klans der Burg werden!
499711,,"Diese Seelenschüsse sind toll, um Echsenmenschen zu jagen!"
506751,,"Wir treffen die Vorbereitungen, bleibt in Formation!"
506752,,Habt Ihr vielleicht noch verstreute Soldaten gesehen?
508741,,Sind die Ol Mahum verrückt geworden?
508742,,Warum haben Banditen auf einmal Interesse an Kristallen?
512641,,"Ich kann nicht glauben, dass die Untoten plötzlich wild werden!"
512642,,"Konzentriert Euch und achtet darauf, zusammenzubleiben!"
514601,,Windawoods Rettung ist fast abgeschlossen! Vorwärts!
514602,,"Es wird Zeit, die Orks aus unserer Heimat zu vertreiben!"
550011,,Das schöne Windawood ist in ein solches Chaos gefallen ...
550012,,Ihr verdammten Orks. Ich werde Rache nehmen!
550021,,Die Bäume sind alle gestorben ...
550022,,Ich habe Schreie aus der Umgebung gehört ...
550031,,"Kauft einige Tränke, bevor Ihr Euch zu den Orks aufmacht."
550032,,"Das sind nicht genug Seelenschüsse, um mit den Orks zurechtzukommen."
607241,,"Oh ... Oh, äh ... Einige Gegenstände fehlen wohl."
607251,,Wann soll ich all das bewegen ...
607261,,Warum? Ist etwas passiert?
607521,,Im Dienst! Keine Probleme!
607541,,@607521
607551,,K-könntet Ihr meinen Posten übernehmen ...
612811,,Wann treffen die Händlervorräte ein ...?
612812,,"Hmm, unsere Waren gehen zur Neige."
630251,,Ihr seid bedenklich schlecht vorbereitet. Kauft einige Tränke!
630252,,"Diese Seelenschüsse sind unschlagbar, wenn Ihr auf Ameisen trefft."
650061,,Argh ... diese verdammten Ameisen!
650062,,Wie kann es zu der Entstehung einer solchen Ameise kommen?
650071,,In dem unterirdischen Ameisennest gibt es eine riesige Königin.
650072,,"Die Ameisenkönigin? Ich frage mich, wie schön sie ist!"
650081,,"Ich höre, die Elfenbeinturmzauberer sind auf mysteriöse Art ums Leben gekommen?"
650082,,Wer hätte die Elfenbeinturmzauberer töten können?
650121,,"Im Süden liegt das Dion-Gebiet. Ihr werdet nicht gesucht, oder?"
650122,,"Vergesst nicht, Euch zu identifizieren, bevor Ihr nach Dion reist."
650181,,"Sie erlauben mir nicht, in das Dion-Gebiet zu reisen!"
650182,,Ich habe diese Wüste so satt!
650191,,"Habt Ihr keinen Durst? Hier, ein Trank!"
650192,,Nehmt etwas vom Lagerplatz mit!
650231,,"Seid vorsichtig. Ich habe gehört, Kazir würde gleich da vorne erscheinen!"
650232,,Ich habe von Kazir gehört! Er ist der Jäger in dieser Wüste.
699711,,"Ihr braucht Tränke, um die raue Einöde zu durchqueren!"
706031,,"Hey, Ihr! Euer Schwert ist rostig!"
706041,,Wir lagern Eure Gegenstände sicher!
706051,,Ich sollte jetzt keine Gegenstände verkaufen ...
706061,,Habt Ihr das Kind von vorhin gesehen?
706071,,"Sagt einfach Bescheid, wenn Ihr Hilfe braucht!"
706101,,"Hahaha. Ich frage mich, ob Gus das Geschäft gut im Griff hat."
706111,,Ich werde wohl wieder Ärger von Sara kriegen!
706121,,"Oh, ein Kind. Braucht Ihr keine Droge, die Euch größer werden lässt?"
706122,,"Wenn Ihr das hier esst, werdet Ihr so groß wie ein Schreckgespenst!"
706131,,"Wuuuh! Aber warum seid Ihr so klein, Herr Katze?"
706132,,"Ah, was für ein Lügner! So eine Droge gibt es doch gar nicht!"
706141,,"Ich kann nicht nach draußen gehen, wegen der Monster."
706151,,Ah ... Ich muss Kräuter sammeln ...
706171,,Werden wir heute auch was trinken?
706181,,Toll! Wir sehen uns nach unserer Schicht!
706191,,Willkommen. Dies ist Dion-Stadt.
706201,,Überlasst die Sicherheit ruhig uns!
706211,,Habt Ihr das Mädchen gerade gesehen?
706221,,"Natürlich! Sie schien mysteriös, findet Ihr nicht?"
706231,,"Es heißt, die Spinnen fressen Menschen!"
706241,,"Es heißt, im Norden gibt es tonnenweise Spinnen!"
799711,,Ah! Das ist gefährlich! Kauft diese Seelenschüsse!
780471,,Aha! Da drüben!
780481,,Dieses Mal lasse ich Euch nicht damit davonkommen!
780491,,Holt den Schlüssel!
780911,,Ihr könnt nicht vor uns weglaufen!!!
780921,,Hinterher! Los!
780951,,Sterbt! Sterbt!
780981,,Dieser Zauber wird Euch allen den Garaus machen.
781001,,Schnappt sie Euch!
781021,,Fangt sie lebend!
720091,,Ihr werdet diesen Ort nicht lebend verlassen!
750051,,"Ach, Mann. Ich sage die Wahrheit!"
750052,,Ich persönlich habe dem Orkhauptmann den Kopf eingeschlagen!
750061,,Orks haben es bis zur Burg von Dion geschafft?
750062,,Wir müssen uns beeilen und die Burg von Dion unterstützen. Sie ist in Gefahr!
750081,,Pfft! Ihr habt den Orkhauptmann besiegt? Ihr und welche Armee?
750082,,Eure Lügen sind einfach zu unglaublich! Hahaha!
750501,,"Seid vorsichtig, das Agrargebiet ist voller Echsenmenschen."
750502,,"Wir haben dafür gesorgt, dass die Echsenmenschen nirgendwo mehr hingehen können."
750521,,Der Cruma-Turm strahlt Energie aus.
750522,,"Der Cruma-Turm ... Das ist eine Herausforderung, der ich mich gerne stellen würde!"
750531,,Der Turm der Kleinriesen? Ich möchte seine Geheimnisse enthüllen!
750532,,"Ich hab gehört, die Dunkle Bruderschaft hat es auf den Cruma-Turm abgesehen ..."
750551,,"Hehe. Fangt mich, wenn Ihr könnt!"
750552,,Wagen kommt vorbei! Tuut tuuut.
750561,,Der Angriff auf die Burg von Dion macht mich rasend!
750562,,"Ich frage mich, wer der Herrscher des Dion-Gebiets werden wird!"
750601,,"Ach, ich wäre gerne in einem Klan, der so cool ist wie der Klan der Burg!"
750602,,"Hmm. Sollte ich versuchen, in den Klan der Burg aufgenommen zu werden?"
750591,,"Wir zeigen nicht genug Leidenschaft, um es zu schaffen ... *schnüff* ..."
750592,,"W-wenn Ihr es macht, mache ich es auch!"
750621,,Sie sind auf der Suche nach Klans für die Dion-Burgbelagerung!
750622,,Ist keine einfache Aufgabe zu haben? Wie eine Katze einzufangen ...?
750651,,Pssst! Die Katze hat uns noch nicht entdeckt! Schnappt sie Euch!
750652,,Lasst uns ein oder zwei von diesen räudigen Katzen da nehmen!
750661,,Jetzt! Er wird von dem Kind abgelenkt!
750662,,Möchtet Ihr beitreten? Ich werdet auch mitschuldig sein.
750681,,Seht! Diese Schwindler-Katze wird noch mehr Leute übers Ohr hauen.
750682,,Wollt Ihr auch diesem Kind zu viel berechnen? Mann!
800381,,"Seid ihr gekommen, um Euch den Cruma-Turm anzusehen?"
800382,,Der Turm der Kleinriesen. Der ärgert mich enorm!
803881,,"Hmm ... Es ist kühl, wie man es von einem Sumpf erwarten würde."
803882,,Könnt Ihr kein größeres Feuer machen?
804101,,"Eins, zwei ... hä? Anscheinend fehlen ein paar."
804102,,"Ich kann nicht glauben, dass ich in meinem Alter Waren kontrolliere!"
804131,,Willkommen im Forschungslager der Feldheim-Ausgrabungseinheit!
804132,,Habt Ihr vielleicht Vorräte mitgebracht?
850641,,Wird meine Magie denn nicht stärker?
850642,,"Ich hab gehört, es gibt massenweise magische Lebensformen in Cruma!"
850661,,Uff ... Warum muss immer ich die Dokumente sortieren?
850662,,Ihr solltet das regelmäßig tun. Seht euch dieses Chaos an!
850671,,"Seid vorsichtig, wenn ihr weitergeht, da liegen eine Menge Leichen rum!"
850672,,"Wenn Ihr auf jemanden trefft, der den Kontakt zu uns verloren hat, bringt ihn her!"
899711,,Was braucht es an diesem gefährlichen Ort? Diesen Trank!
998711,,Beim Geschäftemachen spielt die Rasse keine Rolle!
1019911,,"Kauft mehr Seelenschüsse für das Kreischende Heiligtum, okay?"
1050001,,"Hey, wollt Ihr uns nicht bei der Operation helfen?"
1050002,,Dies ist kein guter Ort für ein Abenteuer.
1050021,,Uff ... mir tun die Knochen weh.
1050022,,Trefft Ihr angemessene Vorbereitungen für eine Begegnung mit den Untoten?
1050031,,Möge Einhasads Segen mit Euch sein.
1050032,,"Ich bete darum, dass Ihr ihnen Frieden schenkt."
1050061,,"Es ist gefährlich, den Ofen zu verlassen."
1050062,,"Wir sind hergekommen, um die Armee der Qualen zu beobachten."
1050051,,"Es macht mich traurig, sie anzusehen."
1050052,,"Seid vorsichtig, damit Ihr nicht endet wie sie."
1050201,,Seid Ihr ein Abenteurer? Giran ist zurzeit abgeriegelt.
1050202,,"Giran ist abgeriegelt, bis es sich im Kreischende Heiligtum beruhigt hat."
1050231,,Ihr könnt im Moment nicht nach Giran.
1050232,,Der Herrscher hat jeglichen Zugang verboten.
1106931,,"Hallo, Schönheit! Braucht Ihr Waffen?"
1106932,,So ein schönes Kleid. Nehmt Euch vor der Sammlung der Gorgon in Acht!
1106933,,"Kommt! Eure Taschen sind so voll, kauft Euch etwas Ausrüstung!"
1191421,,Wer seid Ihr? Habt Ihr irgendetwas Verdächtiges gesehen?
1191422,,Hat es etwas mit diesem Vorfall zu tun?
1191431,,Habt Ihr einen Spion aus Oren gesehen?
1191461,,"Ich bin mir sicher, dass diese verdammten Leute aus Oren einen Spion geschickt haben."
1150411,,Willkommen in Giran-Stadt!
1150412,,"Willkommen in Giran, dem Wirtschaftszentrum!"
1117001,,"Bleibt wachsam, es sind so viele Leute unterwegs!"
1117002,,"Geht nicht mit Fremden mit, auch nicht, wenn sie Euch Essen anbieten."
1117003,,Könnt Ihr Euch noch an Euren Heimweg erinnern?
1117021,,Kommt doch für einen Moment auf ein Glas leckeren Rum herein!
1117022,,"Hey, Ihr kühner Abenteurer. Kommt einen Moment herein."
1117023,,Seid ihr nicht müde von der Reise? Kommt herein und erholt Euch!
1170041,,Was wollt Ihr? Seid Ihr auf ein Tänzchen aus?
1170042,,"Dreht um, bevor Ihr verletzt werdet, okay?"
1170043,,Was guckt Ihr? Verschwindet!
1170081,,"Habt Ihr auch gehört, dass sich die Beziehung zwischen Giran und Oren verschlechtert?"
1170082,,"Ich bin besorgt ... Ihr denkt doch nicht, dass es Krieg geben wird, oder?"
1170083,,Ich möchte Oren wirklich einmal besuchen ...
1170091,,"Abenteuer und sowas ... Die Kinder heutzutage, ts, ts ..."
1170092,,"Ich muss Verbindungen knüpfen, wenn die Gesandten kommen."
1170111,,Kommt rein und gönnt Euch einen Teller heiße Suppe!
1170112,,Seid Ihr von außerhalb? Kommt und verbringt die Nacht hier!
1170113,,Ihr seht erschöpft aus. Kommt und ruht Euch aus.
1170121,,Wollt Ihr nicht diesen einen Ring kaufen?
1170122,,Den findet Ihr sonst nirgends!
1170123,,Für günstige 10 Millionen Adena! Ein Schnäppchen!
1170151,,"Zählt nach, damit es auch wirklich der richtige Betrag ist."
1170152,,"Bleibt wachsam, der Händler wird bald hier sein."
1170153,,Wir handeln mit seltenen magischen Materialien. Passt gut auf.
1170161,,"Hm ... Sollen wir mal probieren, um zu sehen, ob es schmeckt?"
1170162,,Da fehlt was ... Vielleicht ein wenig von diesem magischen MNG?
1170163,,"Hey, was guckt Ihr so? Wollt Ihr unsere Geheimnisse stehlen?"
1170181,,Gemüse! Kauft günstig etwas Gemüse!
1170182,,"Das kommt aus Dion, vorbei am Kreischenden Heiligtum!"
1170183,,Probiert mal! Der Geschmack der Ebenen!
1170221,,"Ich sage Euch, Mischa hat mich angesehen!"
1170222,,"Ich bin sicher, dass sich Gerard für mich interessiert!"
1170223,,Was soll ich tun ...? Sollte ich ein Gespräch beginnen?
1170241,,Was? Noch nie 'ne Katze gesehen?
1170242,,"Ihr holt Euch 'ne Tracht Prügel, wenn Ihr mich unterschätzt, Flegel!"
1170243,,"Bleibt nur hier, wenn Ihr einen Schlag abbekommen wollt."
1170311,,Soll ich mich der Gorgon-Jagd anschließen? Ich könnte einige Erfahrung sammeln ...
1170312,,Ich möchte nicht zu Medusas Spielzeug werden ...
1170313,,"Ich bin zu jung und zu schön, um zu sterben ... Jagen oder nicht jagen ...!"
1170291,,Was ist so gruselig an dieser Hexe Medusa?
1170292,,Schließen wir uns der Jagd an! Was kann denn schon passieren?
1170293,,So eine Gelegenheit hat man nicht alle Tage!
1160101,,Hier drinnen treiben sich Schläger rum. Geht bloß nicht rein.
1160102,,Noch etwas weiter drinnen wird es gefährlich. Geht zurück.
1160161,,"Seid Ihr bereit, Euch auf den Weg zum Gorgon-Blumengarten zu machen?"
1160162,,"Reicht Euer Testament ein, sobald Ihr es gemacht habt."
1160163,,Seht Medusa niemals in die Augen. Klar?
1170341,,Trinkt dies. Es macht immun gegen Medusas Blick!
1170342,,"Angst davor, nach Oren zu gehen? Kauft dieses Tarnungsmittel!"
1170343,,Mit der Hilfe dieses Fluoroskops könnt Ihr Spione fangen und ein Vermögen machen!
1170371,,"Hey, seid Ihr ein Silberlicht-Söldner? Ich beneide Euch."
1170372,,Jeder Abenteurer möchte den Silberlicht-Söldnern beitreten.
1170373,,"Ich werde ein Zauberer, wie Lucien von den Silberlicht-Söldnern."
1170381,,"Hübsch, nicht? Zieht nicht das Gras raus, das tut ihm weh."
1170382,,"Dies ist der Platz von Einhasad. Lass uns später beten, okay?"
1170383,,"Wir sollten leise sein, es sind viele Leute hier."
1170501,,Einhasad wird auf Euch aufpassen.
1170502,,Einhasads Liebe ist bedingungslos und sie erwartet nichts.
1170503,,Liebt Eure Nachbarn wie Ihr Einhasad liebt.
1170531,,Pst. Seid leise. Der Priester spricht.
1170532,,"O Einhasad, bitte lass meinen Bruder heil zurückkehren ..."
1170533,,"Segnet die, die auf der Gordon-Jagd sind ..."
1170561,,Bitte ... Macht diese Welt zu einer Welt ohne Krieg ...
1170562,,Segnet das Land Giran ...
1170601,,Wow! Ich kann Opas Boot sehen!
1170602,,Wuuuh! Vögel!
1170603,,"Iiek! Kommt her, Vögelchen! Kommt, spielt mit mir!"
1200011,,"Seid Ihr ... gekommen, um uns zu retten?"
1200031,,Miau ... Hätte ich den Landweg nehmen sollen ...
1200041,,Willkommen im Unterschlupf!
