Id,Name,Description,EffectDescription,SkillDialogue
5103,Menschen-Bogen-Kombo 3,@5101,,
5104,Menschen-Bogen-Kombo 4,@5101,,
5201,Elfen-Bogen-Kombo 1,@5101,,
5202,Elfen-Bogen-Kombo 2,@5101,,
5203,Elfen-Bogen-Kombo 3,@5101,,
5204,Elfen-Bogen-Kombo 4,@5101,,
5301,Dunkelelfen-Bogen-Kombo 1,@5101,,
5302,Dunkelelfen-Bogen-Kombo 2,@5101,,
5303,Dunkelelfen-Bogen-Kombo 3,@5101,,
5304,Dunkelelfen-Bogen-Kombo 4,@5101,,
5401,Zwergen-Bogen-Kombo 1,@5101,,
5402,Zwergen-Bogen-Kombo 2,@5101,,
5403,Zwergen-Bogen-Kombo 3,@5101,,
5404,Zwergen-Bogen-Kombo 4,@5101,,
6101,Menschen-Stab-Kombo 1,Ein Basisangriff mit dem Stab.,,
6102,Menschen-Stab-Kombo 2,@6101,,
6103,Menschen-Stab-Kombo 3,@6101,,
6104,Menschen-Stab-Kombo 4,@6101,,
6201,Elfen-Stab-Kombo 1,@6101,,
6202,Elfen-Stab-Kombo 2,@6101,,
6203,Elfen-Stab-Kombo 3,@6101,,
6204,Elfen-Stab-Kombo 4,@6101,,
6301,Dunkelelfen-Stab-Kombo 1,@6101,,
6302,Dunkelelfen-Stab-Kombo 2,@6101,,
6303,Dunkelelfen-Stab-Kombo 3,@6101,,
6304,Dunkelelfen-Stab-Kombo 4,@6101,,
6401,Zwergen-Stab-Kombo 1,@6101,,
6402,Zwergen-Stab-Kombo 2,@6101,,
6403,Zwergen-Stab-Kombo 3,@6101,,
6404,Zwergen-Stab-Kombo 4,@6101,,
11111,Energie-Explosion,"<SkillTitle>[Jede Waffe]</>
Erzeugt konzentrierte Energie voraus und lässt sie explodieren, um Gegnern Schaden zuzufügen.",Schaden: {[Use34Param]1%} % des ANG +{1},
11112,Machtschlag,"<SkillTitle>[Schwert + Schild, Speer, Doppelschwerter]</>
Schwingt die Waffe in weitem Bogen, um Schaden zuzufügen und Gegner niederzuschlagen.","Schaden: {[Use34Param]1%} % des ANG +{1}
Schlägt Ziele 2 Sek. lang nieder.",
11113,Ansturmeffekt,"<SkillTitle>[Schwert + Schild, Speer, Doppelschwerter]</>
Stürmt auf Gegner zu, fügt SCH zu und wirft sie um.",@11112,
11121,@11111,@11111,@11111,
11122,Todesschlag,"<SkillTitle>[Nur Dolch]</>
Läd sich auf, greift dann mit voller Kraft an und schlägt den Gegner nieder.",@11112,
11123,Machtstoß,"<SkillTitle>[Nur Dolch]</>
Stürmt während des Angriffs durch die Gegner und betäubt sie kurz.","Schaden: {[Use34Param]1%} % des ANG +{1}
Betäubt Ziele 2 Sek. lang.",
11124,Machtschuss,"<SkillTitle>[Nur Bogen]</>
Feuert einen Pfeil ab, der dem Gegner Schaden zufügt und ihn niederwirft.","Schaden: {[Use34Param]1-1%} % des ANG +{1-1}
Schlägt Ziele 2 Sek. lang nieder.",
11125,Doppelschuss,"<SkillTitle>[Nur Bogen]</>
Feuert zwei Pfeile auf Gegner voraus und fügt ihnen großen Schaden zu.",Schaden: {[Use34Param]1-1%} % des ANG +{1-1} für jeden 2. Schuss.,
11131,Energieblitz,"<SkillTitle>[Jede Waffe]</>
Schleudert einen durchdr. Energieball, um entferntere Gegner voraus anzugreifen.",Schaden: {[Use34Param]1-1%} % des ANG +{1-1},
11132,Flammenschlag,"<SkillTitle>[Nur Stab]</>
Schleudert Flammenball, der massiven Explosions-SCH zufügt und Gegner niederwirft.",@11124,
11133,Windstoß,"<SkillTitle>[Nur Stab]</>
Lässt einen Windstoß los, der eine gerade Linie von Gegnern durchdringt und angreift.",@11131,
12111,@11111,@11111,@11111,
12112,@11112,@11112,@11112,
12113,@11113,@11113,@11112,
12121,@11111,@11111,@11111,
12122,@11122,@11122,@11112,
12123,@11123,@11123,@11123,
12124,@11124,@11124,@11124,
12125,@11125,@11125,@11125,
12131,@11131,@11131,@11131,
12132,@11132,@11132,@11124,
12133,@11133,@11133,@11131,
13111,@11111,@11111,@11111,
13112,@11112,@11112,@11112,
13113,@11113,@11113,@11112,
13121,@11111,@11111,@11111,
13122,@11122,@11122,@11112,
13123,@11123,@11123,@11123,
13124,@11124,@11124,@11124,
13125,@11125,@11125,@11125,
13131,@11131,@11131,@11131,
13132,@11132,@11132,@11124,
13133,@11133,@11133,@11131,
14111,@11111,@11111,@11111,
14112,@11112,@11112,@11112,
14113,@11113,@11113,@11112,
14121,@11111,@11111,@11111,
14122,@11122,@11122,@11112,
14123,@11123,@11123,@11123,
14124,@11124,@11124,@11124,
14125,@11125,@11125,@11125,
14131,@11131,@11131,@11131,
14132,@11132,@11132,@11124,
14133,@11133,@11133,@11131,
11211,Knall,"<SkillTitle>[Nur Schwert und Schild]</>
Schwingt in weitem Bogen, um Gegnern Schaden zuzufügen und sie niederzuschlagen.","Schaden: {[Use34Param]1%} % des ANG +{1}
Schlägt das Ziel 2 Sek. lang nieder.
+50 % Aggro",
11212,Rache,"<SkillTitle>[Nur Schwert und Schild]</>
Ein Schrei, der nahe Gegner angreift, provoziert, und verhindert, ihre Fertigk. einzusetzen.","Schaden: Fügt {[Use34Param]1%} % des ANG +{1} zu. Verringert ANG der Ziele 8 Sek. lang um {4-1}.
Monster-Provokation: Alle Angriffe werden 8 Sek. lang auf das Ziel fokussiert.
Spieler-Provokation: Ziele können keine Fertigkeiten einsetzen und müssen Angriffe 4 Sek. lang auf dich fokussieren.",
11213,Erhabenheit,"<SkillTitle>[Nur Schwert und Schild]</>
Erhöht einen Moment lang VER und reflektiert einen Teil des erhaltenen Schadens.","+{1-2%} % VER
Reflektiert {1-1%} % des erhaltenen Schadens
Dauer: 15 Sek.",
11221,Urteil,"<SkillTitle>[Nur Speer und Doppelschwerter]</>
Schwingt die Waffe in weitem Bogen, um Schaden zuzufügen und Gegner niederzuschlagen.",@11112,
11222,Donnersturm,"<SkillTitle>[Nur Speer und Doppelschwerter]</>
Schlägt kraftvoll auf den Boden, fügt nahen Gegnern Schaden zu und betäubt sie.",@11123,
11223,Weiter Schwung,"<SkillTitle>[Nur Speer und Doppelschwerter]</>
Erhöht ANG-GES sowie die Anzahl an Gegnern, die gleichzeitig getroffen werden.","+{1-1} gleichzeitige Ziele, +{1-2%} % ANG-GES
Dauer: 15 Sek.",
11231,Sandwolke,"<SkillTitle>[Nur Dolch]</>
Schleudert lose Erde Richtung Gegner, was Schaden zufügt und ihre GEN verringert.","Schaden: {[Use34Param]1%} % des ANG + {1}.
Verringert Genauigkeitsrate der Gegner 10 Sek. lang um {2%} %.",
11232,Rückschritt,"<SkillTitle>[Nur Dolch]</>
Teleportiert hinter einen Gegner, fügt nahen Gegnern Schaden zu und betäubt sie.","Schaden: {[Use34Param]1%} % des ANG +{1}
Betäubt Ziele 3 Sek. lang.",
11233,Hast,"<SkillTitle>[Nur Dolch]</>
Erhöht ANG-GES und Ausweichen einen Moment lang drastisch.","ANG GES +{1-1%}%
Ausw. + {2-1%}%
Dauer: 15 Sek.",
11241,Mehrfachschuss,"<SkillTitle>[Nur Bogen]</>
Durchdr. Pfeile die Gegnern in einem Kegelbereich Schaden zufügen und niederschlagen.",@11112,
11242,Pfeilregen,"<SkillTitle>[Nur Bogen]</>
Pfeile regnen in einem Kreis nieder, um Gegnern andauernden Schaden zuzufügen.","Schaden: {[Use34Param]1-1%} % des ANG +{1-1}
 und {[Use34Param]1-2%} % des ANG +{1-2} für jeden 4. zusätzlichen Treffer.",
11243,Scharfschuss,"<SkillTitle>[Nur Bogen]</>
Erhöht mit Vorsicht ANG sowie Genauigkeitsrate und greift entferntere Gegner an.","Reichweite: 4m, {1-2%}% des ANG, GEN +{1-3}
Verlangsamte Bewegung während der Dauer, Dauer: 15 Sek.",
11244,Falkenauge,"<SkillTitle>[Nur Bogen]</>
Aktiviert Falkenauge. Falkenauge erhöht Krit. Rate sowie Gegnern zugefügten Schaden.","Krit. Rate +{1-1} und ANG Schaden +{1-2%}%
Dauer: 20 Sek.",
11251,Vulkan,"<SkillTitle>[Nur Stab]</>
Schafft eine mächtige Feuersäule, um Gegnern in ihrem Umfeld Schaden zuzufügen.",Schaden: {[Use34Param]1%} % des ANG +{1} für jeden 5. Treffer,
11252,Feuerkessel,"<SkillTitle>[Nur Stab]</>
Schleudert eine Flammenkugel, die Gegner durchdringt und am Ende ihrer Flugbahn explodiert.","Schaden: {[Use34Param]1-3%} % des ANG +{1-3}
Explosionsschaden: {[Use34Param]1-1%} % des ANG +{1-1}
Schlägt Ziele 2 Sek. lang nieder.",
11253,Mana-Schub,"<SkillTitle>[Nur Stab]</>
Erhöht die MP für Fertigkeiten und verstärkt den Fertigkeits-ANG.","+{1-1%} % MP-Verbrauch
+{1-2%} % Fertigkeits-ANG
Dauer: 90 Sek.",
11261,Himmlische Strafe,"<SkillTitle>[Nur Stab]</>
Erzeugt eine heilige Explosion, die Schaden zufügt und Gegner in ihrem Umkreis niederwirft.","Schaden: {[Use34Param]1%} % des ANG +{1}
Schlägt Ziele 2,5 Sek. lang nieder.",
11262,Große Heilung,"<SkillTitle>[Nur Stab]</>
Heilt dich und nahe Gruppenmitglieder mit heiligen Mächten, die LP und MP wiederherstellen.","LP Regen. Rate: {[Use34Param]1%}% of Atk. +{1}
MP Regen. Rate: {[Use34Param]2%}% of Atk. +{2}",
12211,Gericht,"<SkillTitle>[Nur Schwert und Schild]</>
Ein weiter Schwung, der Gegnern Schaden zufügt, sie niederschlägt und provoziert, dich anzugreifen.","Schaden: {[Use34Param]1%} % des ANG +{1}.
+30 % Aggro
Schlägt Gegner 2 Sek. lang nieder.",
12212,Evas Anmut,"<SkillTitle>[Nur Schwert und Schild]</>
Geweihter Bereich, der Gegnern Schaden zufügt und ihre LP-Regen. verringert.","Schaden: {[Use34Param]1%} % des ANG +{1} für jeden 6. Treffer.
Verringert Regen. naher Gegner um 50 %.",
12213,Aigis-Haltung,"<SkillTitle>[Nur Schwert und Schild]</>
Macht für kurze Zeit unverwundbar und erhöht Geschwindigkeit.","Gewährt 5 Sek. lang Schadensimmunität.
+{2-1%} % Geschwindigkeit, 15 Sek. lang",
12221,Schallsprenger,"<SkillTitle>[Nur Speer und Doppelschwerter]</>
Feuert Schwertaura, die fernen Gegnern SCH zuzufügt und GES verringert.","Schaden: {[Use34Param]1-1%} % des ANG +{1-1}
Verringert GES der Ziele 5 Sek. lang um {PhyBuff:12221-1%} %.",
12222,Schallsturm,"<SkillTitle>[Nur Speer und Doppelschwerter]</>
Feuert Schwertaura, die explodiert, Gegnern SCH zufügt und niederwirft.","Schaden: {[Use34Param]1-1%} % des ANG +{1-1}
Schlägt Ziele 2,5 Sek. lang nieder.",
12223,Kampfrhythmus,"<SkillTitle>[Nur Speer und Doppelschwerter]</>
Erhöht ANG und VER für dich und deine Gruppenmitglieder.","+{1-1} ANG
 +{1-3} VER
Dauer: 90 Sek.",
12224,Lied des Jägers,"<SkillTitle>[Nur Speer und Doppelschwerter]</>
Erhöht Krit. Rate und Kritischen SCH für dich und deine Gruppenmitglieder.","Krit. Rate +{1-1%}%
Krit. Schaden + {1-2%}%
Dauer: 30 sec.",
12231,Dreifach-Splitter,"<SkillTitle>[Nur Dolch]</>
Greift 3x schnell an, fügt Gegner starken SCH zu und verringert deren VER, ANG-GES, und GES.","Schaden: {[Use34Param]1%} % des ANG +{1}.
Verringert 5 Sek. lang VER der Gegner um {2-1%} %.
Verringert 5 Sek. lang ANG-GES der Gegner um {2-3%} % und GES um {2-4%} %.",
12232,Klingen-Wirbelsturm,"<SkillTitle>[Nur Dolch]</>
Schleudert einen Angriffshagel, der Gegnern in diesem Bereich mehrmals SCH zufügt.","Schaden: {[Use34Param]1-1%} % des ANG +{1-1}
Betäubt Gegner 3 Sek. lang.",
12233,Ebenenwanderung,"<SkillTitle>[Nur Dolch]</>
Erhöht ANG-GES und GES stark. Auch LP-Entzugsrate ist erhöht.","Erhöht ANG-GES um {1-1%} % und Geschwindigkeit um {1-2%} %.
Erhöht LP-Entzugsrate um {1-3%} %.
Dauer: 20 Sek.",
12241,Tödlicher Schuss,"<SkillTitle>[Nur Bogen]</>
Feuert einen scharfen, durchdr. Pfeil, um SCH zuzufügen und zu betäuben.","Schaden: {[Use34Param]1-1%} % des ANG +{1-1}
Betäubt Ziele 2 Sek. lang.",
12242,Doppelter Streuschuss,"<SkillTitle>[Nur Bogen]</>
Feuert 2 pfeilförmige Energieblitze, um SCH zuzufügen und VER getroff. Gegner zu verringern.","Schaden: {[Use34Param]1-1%} % des ANG +{1-1} für jeden 2. Schuss.
Verringert VER der Ziele 10 Sek. lang um {PhyBuff:12242-1%} %.",
12243,Geistiges Auge,"<SkillTitle>[Nur Bogen]</>
Erhöht Krit. Rate stark.","+{1-1} Krit. Rate
Dauer: 30 Sek.",
12244,Doppelter Schnellschritt,"<SkillTitle>[Nur Bogen]</>
Erhöht ANG-GES und Geschwindigkeit.","+{1-1%} % Geschwindigkeit, +{1-2%} % ANG-GES
Dauer: 30 Sek.",
12251,Eisspeer,"<SkillTitle>[Nur Stab]</>
Schleudert Eisspeer, der großen SCH zufügt und getroffene Gegner verlangsamt.","Schaden: {[Use34Param]1-2%} % des ANG +{1-2}
Verringert GES von Zielen 5 Sek. lang um {PhyBuff:12251-1%} %.",
12252,Schneesturm,"<SkillTitle>[Nur Stab]</>
Beschwört Schneesturm, der im Umkreis SCH zufügt und getroff. Gegner verlangsamt und betäubt.","Schaden: {[Use34Param]1%} % des ANG +{1} für jeden 5. Treffer
Verringert Geschwindigkeit der Gegner 5 Sek. lang um {2-1%} %.
Betäubt Gegner 2 Sekunden lang.",
12261,Heiliges Feuer,"<SkillTitle>[Nur Stab]</>
Säule heiliger Flammen fügt Gegnern SCH zu. Getroff. Gegner nehmen erhöhten SCH.","Schaden: {[Use34Param]1%} % des ANG +{1}
plus {[Use34Param]2-1%} % des ANG +{2-1} für je 2 zusätzliche Treffer.
Erhöht den Schaden, den Ziele erleiden, 7 Sek. lang um {3-1%} %.",
12262,Wiederherstellung,"<SkillTitle>[Nur Stab]</>
Verleiht einen Effekt, der dich und nahegelegene Verbündete kontinuierlich heilt.",Regen.-Rate: {[Use34Param]1-1%} % des ANG +{1-1} während 6 Sek.,
12263,Mentale Erfrischung,"<SkillTitle>[Nur Stab]</>
Entfernt Debuffs und verringert deine Fertigk.-Regen. und die nahegelegener Verbündeter.","-{1-1#} Sek. Fertigkeits-Abklingzeit.
Dauer: 20 Sek.
Entfernt Debuffs",
12264,Folgeverteidigung,"<SkillTitle>[Nur Stab]</>
Erhöht deine VER sowie die deiner Gruppenmitglieder.","+{1-1%} % VER
Dauer: 40 Sek.",
13211,Blutsauger,"<SkillTitle>[Nur Schwert und Schild]</>
Schwingt die Waffe weit herum, greift Gegner an, entzieht LP und verringert VER.","Schaden: {[Use34Param]1%} % des ANG +{1}.
Absorbiert LP im Wert von 30 % des zugefügten SCH.
Verringert VER der Gegner um {2-1%} %.",
13212,Ketten-Hydra,"<SkillTitle>[Nur Schwert und Schild]</>
Zieht Gegner zu dir, fügt Schaden zu, betäubt sie und zwingt sie, dich anzugreifen.","Schaden: {[Use34Param]1%} % des ANG +{1}
Provokation: Angriffe fokussieren sich 8 Sek. lang auf dich.
Betäubt Ziele 2,5 Sek. lang.",
13213,Ultimative Verteidigung,"<SkillTitle>[Nur Schwert und Schild]</>
Erhöht VER und verringert eine Zeit lang Geschwindigkeit angreifender Gegner.","VER: {1-1%} % +{1-3}.
Verringert GES 5 Sek. lang um 50 %, während der Effekt aktiv ist.
Dauer: 15 Sek.",
13221,Kreisschlitzer,"<SkillTitle>[Nur Speer und Doppelschwerter]</>
Schwingt die Waffe in weitem Bogen, um Schaden zuzufügen und Gegner niederzuschlagen.",@11124,
13222,Wirbelsturm,"<SkillTitle>[Nur Speer und Doppelschwert]</>
Drehung, die umgebende Gegner angreift.
Das beschädigte Ziel wird verlangsamt.
Du kannst dich während dieser Fertigkeit schnell bewegen.","Schaden: {[Use34Param]1%} % des ANG + {1} pro 7 Treffer
Geschwindigkeit des Ziels: 3 Sek. lang -{2-1%} %
Geschwindigkeit: 7 Sek. lang +{3-1%} %",
13223,Tanz des Kriegers,"<SkillTitle>[Nur Speer und Doppelschwerter]</>
Erhöht deinen P-ANG sowie den deiner Gruppenmitglieder.","+{1-1} P-ANG
Dauer: 40 Sek.",
13224,Tanz des Zorns,"<SkillTitle>[Nur Speer und Doppelschwerter]</>
Erhöht deine ANG-GES sowie die deiner Gruppenmitglieder.","+{1-1%} % ANG-GES
Dauer: 40 Sek.",
13231,Stich,"<SkillTitle>[Nur Dolch]</>
Fügt SCH zu und lässt Gegner bluten. Ein Teil des SCH wird unter Ignorieren der VER zugefügt.","Schaden: {[Use34Param]1%} % des ANG +{1}
Ignoriert VER-Schaden: {2}
Fügt Gegnern 3 Sek. lang zusätzlichen SCH zu.",
13232,Messerregen,"<SkillTitle>[Nur Dolch]</>
Greift nahe Gegner an, fügt ihnen Schaden zu, betäubt sie kurz und lässt sie bluten.","Schaden: {[Use34Param]1%} % des ANG +{1}
Fügt Zielen 3 Sek. lang zusätzlichen Schaden zu; betäubt Ziele 2 Sek. lang.",
13233,Bösartige Haltung,"<SkillTitle>[Nur Dolch]</>
Erhöht Kritischen Schaden stark. Erhöht außerdem Krit. Rate kurzzeitig auf Max.","+{1-1%} % Kritischer Schaden, Dauer: 20 Sek.
Zusätzlicher Effekt: Krit. Rate 4 Sek. lang mit max. Wirksamkeit",
13241,Todesstachel,"<SkillTitle>[Nur Bogen]</>
Feuert einen heftigen Pfeil ab, der Gegner durchdringt und starken Schaden zufügt.",@11131,
13242,Betäubungsschuss,"<SkillTitle>[Nur Bogen]</>
Fügt Gegnern Schaden zu und betäubt sie kurzzeitig.",@11232,
13243,Schnellfeuer,"<SkillTitle>[Nur Bogen]</>
Ein Status, der die ANG-GES erhöht, aber dabei die Angriffsreichweite verringert.","ANG GES +{1-1%}%, ANG Reichw. - {1-2%}m
Dauer: 15 sec.",
13244,Fataler Konter,"<SkillTitle>[Nur Bogen]</>
Vernachlässigt das Ausweichen und stärkt die Offensive. In diesem Status ist der ANG stark erhöht.","+{1-1} ANG, -{1-2%} % Ausweichen
Dauer: 15 Sek.",
13251,Dunkelatem,"<SkillTitle>[Nur Stab]</>
Dunkelelementarangriff, währenddessen die Richtung geändert werden kann.",Schaden: {[Use34Param]1%} % des ANG +{1} für jeden 7. Treffer,
13252,Korruption,"<SkillTitle>[Nur Stab]</>
Verdirbt einen Bereich, um Gegnern SCH zuzufügen und ihre VER und GES zu verringern.","Schaden: {[Use34Param]1%} % des ANG +{1} für jeden 5. Treffer
Verringert kurzzeitig VER und Geschwindigkeit der Ziele.",
13253,Fatale Weisheit,"<SkillTitle>[Nur Stab]</>
Erhöht M-ANG kurzzeitig bis zum Limit.","+{1-1} M-ANG
Dauer: 15 Sek.",
13261,Vampirische Berührung,"<SkillTitle>[Nur Stab]</>
Ein lebensraub. Angriff, der Verbündete mit niedrigen LP am meisten heilt.","Schaden: {[Use34Param]1%} % des ANG +{1}
Regen.-Rate: 20-60 % des zugefügten Schadens, basierend auf den aktuellen LP des zu erholenden Ziels",
13262,Blutige Wut,"<SkillTitle>[Nur Stab]</>
Dunkelelementarschockwelle, die Gegnern SCH zufügt, sie verlangsamt und Buffs entfernt.","Schaden: {[Use34Param]1%} % des ANG +{1}
Verringert GES von Zielen 4 Sek. lang um {2%} %.
Entfernt Buffs von Zielen.",
13263,Ermächtigen,"<SkillTitle>[Nur Stab]</>
LP-Regen., die verhindert, dass LP unter einen bestimmten Wert fallen, solange sie aktiv ist.","LP fallen nicht unter {1-1}
Dauer: 5 Sek.
Heilt LP um {2}",
13264,Ermächtigen (Heilung),@13263,"+{1-1} M-ANG
Dauer: 20 Sek.",
14211,Stoß,"<SkillTitle>[Nur Schwert und Schild]</>
Schwung, der den SCH der Gegner verringert und sie provoziert.","Schaden: {[Use34Param]1-1%} % des ANG +{1-1}
Verringert VER von Zielen um {2-1%} %, Provokation: Angriffe fokussieren sich 8 Sek. lang auf dich.",
14212,Erdbeben,"<SkillTitle>[Nur Schwert und Schild]</>
Schlag, der Gegnern im Umkreis SCH zufügt, sie niederwirft, und ihren ANG verringert.","Schaden: {[Use34Param]1-1%} % des ANG +{1-1}
8,5 Sek. lang -20 % ANG der Ziele.
Betäubt Ziele 2,5 Sek. lang.",
14221,Machthieb,"<SkillTitle>[Nur Speer und Doppelschwerter]</>
Greift voraus an, um Gegnern im Umkreis großen Schaden zuzufügen.",@11131,
14222,Sprungangriff,"<SkillTitle>[Nur Speer und Doppelschwerter]</>
Springt, um nahe Gegner umzuwerfen und sie kurz handlungsunf. zu machen.",@12222,
14223,Zorniger Zwerg,"<SkillTitle>[Nur Speer und Doppelschwerter]</>
Nutz die von Natur aus hohe VER für das Angreifen anstatt das Verteidigen.","+{1-1} ANG, -{1-2%} % VER
Dauer: 15 Sek.",
14231,Klingenansturm,"<SkillTitle>[Nur Dolch]</>
Stürmt vorwärts, durchdringt Gegner und macht sie verletz. für krit. Angriffe.","Schaden: {[Use34Param]1%} % des ANG +{1}
Verringert Kritischen Widerstand von Zielen 10 Sek. lang um {2-1%} %.",
14232,Schall-Stern,"<SkillTitle>[Nur Dolch]</>
Sternenangriff, während welchem Gegner GES einbüßen und ihre Fertigk. nicht einsetzen können.","Schaden: {[Use34Param]1%} % des ANG + {1}
.Verringert GES der Gegner 10 Sek. lang um {2-1%} %.
Bringt Gegner 5 Sek. lang zum Schweigen.",
