Key,Value
AUCTION_HOUSE_SELECT_CATEGORY,Kategorie wählen
AUCTION_HOUSE_SELECT_GRADE,Stufe wählen
AUCTION_HOUSE_SELECT_SORT,Sorte wählen
AUCTION_HOUSE_SELECT_TYPE,Typ wählen
AUCTION_HOUSE_SORT,Sortieren
AUCTION_HOUSE_SORT_CLOSING_DATE,Enddatum
AUCTION_HOUSE_SORT_HIGH_PRICE,Preis (höchster)
AUCTION_HOUSE_SORT_LATELY_DATE,Neu
AUCTION_HOUSE_SORT_LOW_PRICE,Preis (niedrigster)
AUCTION_HOUSE_TYPE,Typ
AUCTION_HOUSE_TYPE_ACCESSORY_ALL,Alle Accessoires
AUCTION_HOUSE_TYPE_ACCESSORY_ENCHANT_SCROLL,Schriftrolle: Accessoireaufwertung
AUCTION_HOUSE_TYPE_ACCESSORY_UPGRADE_STONE,Accessoire-Verbesserungsstein
AUCTION_HOUSE_TYPE_ALL,Alle
AUCTION_HOUSE_TYPE_ARMOR,Rüstung
AUCTION_HOUSE_TYPE_ARMOR_ALL,Alle Rüstung
AUCTION_HOUSE_TYPE_ARMOR_ENCHANT_SCROLL,Schriftrolle: Rüstungsaufwertung
AUCTION_HOUSE_TYPE_ARMOR_UPGRADE_STONE,Rüstung-Verbesserungsstein
AUCTION_HOUSE_TYPE_BLESSED_ACCESSORY_ENCHANT_SCROLL,Gesegnete Schriftrolle: Accessoire
AUCTION_HOUSE_TYPE_BLESSED_ARMOR_ENCHANT_SCROLL,Gesegnete Schriftrolle: Rüstung
AUCTION_HOUSE_TYPE_BLESSED_WEAPON_ENCHANT_SCROLL,Gesegnete Schriftrolle: Waffe
AUCTION_HOUSE_TYPE_BOW,Bogen
AUCTION_HOUSE_TYPE_DAGGER,Dolch
AUCTION_HOUSE_TYPE_DUALSWORD,Doppelschwerter
AUCTION_HOUSE_TYPE_ENCHANT_MISC_ALL,Alle Aufwertungsmaterialien
AUCTION_HOUSE_TYPE_HERB,Kraut
AUCTION_HOUSE_TYPE_HP_PORTION,LP-Trank
AUCTION_HOUSE_TYPE_MONSTER_CORE,@AUCTION_GROUP_MONSTERCORE
AUCTION_HOUSE_TYPE_MP_PORTION,MP-Trank
AUCTION_HOUSE_TYPE_RUNE_PIECE,Runenfragment
AUCTION_HOUSE_TYPE_SKILL_BOOK_PAGE,Vergessene Schriftrollenseite
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_ALL,Alle Seelenkristalle
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_BLACK,Seelenkristall der Genauigkeit
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_BLUE,Seelenkristall des Ausweichens
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_GREEN,Seelenkristall der LP
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_INDIGO,Seelenkristall der Zähigkeit
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_ORANGE,Seelenkristall der Durchdringung
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_PURPLE,Seelenkristall der MP
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_RED,Seelenkristall des Kritischen Angriffs
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_WHITE,Seelenkristall des Angriffs
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_YELLOW,Seelenkristall der Verteidigung
AUCTION_HOUSE_TYPE_SOUL_SHOT,Seelenschuss
AUCTION_HOUSE_TYPE_SPEAR,Speer
AUCTION_HOUSE_TYPE_STAFF,Stab
AUCTION_HOUSE_TYPE_SWORD,Schwert und Schild
AUCTION_HOUSE_TYPE_WEAPON_ALL,Alle Waffen
AUCTION_HOUSE_TYPE_WEAPON_ENCHANT_SCROLL,Schriftrolle: Waffenaufwertung
AUCTION_HOUSE_TYPE_WEAPON_UPGRADE_STONE,Waffen-Verbesserungsstein
AUCTION_HOUSE_UPGRADE_LEVEL,+[UpgradeLevel]
AUCTION_ITEM_SEARCH_BUTTON,Gegenstand suchen
AUCTION_MARKET_LOG_EMPTY,Keine Transaktions-Chronik.
AUCTION_REGISTERD_NONE,Es sind keine Gegenstände gelistet.
AUCTION_SEARCH_CONDITION,Suchkriterien
AUCTION_SEARCH_GUIDE,Keine Ergebnisse für deine Suche
AUCTION_SUB_GROUP_ACCESSORYENCHANTSCROLL,Schriftrolle: Accessoireaufwertung
AUCTION_SUB_GROUP_ACCESSORYUPGRADESTONE,@AUCTION_HOUSE_TYPE_ACCESSORY_UPGRADE_STONE
AUCTION_SUB_GROUP_ANTICRITICAL,Krit. Widerstand
AUCTION_SUB_GROUP_ANTTUNNEL1,Ameisennest 1
AUCTION_SUB_GROUP_ANTTUNNEL2,Ameisennest 2
AUCTION_SUB_GROUP_ARMOR,@AUCTION_HOUSE_TYPE_ARMOR
AUCTION_SUB_GROUP_ARMORENCHANTSCROLL,@AUCTION_HOUSE_TYPE_ARMOR_ENCHANT_SCROLL
AUCTION_SUB_GROUP_ARMORUPGRADESTONE,@AUCTION_HOUSE_TYPE_ARMOR_UPGRADE_STONE
AUCTION_SUB_GROUP_ATTACKPOWER,ANG
AUCTION_SUB_GROUP_ATTACKPOWERELIXIR,ANG-Elixier
AUCTION_SUB_GROUP_BLESSEDACCESSORYENCHANTSCROLL,Gesegnete Schriftrolle: Accessoire
AUCTION_SUB_GROUP_BLESSEDARMORENCHANTSCROLL,Gesegnete Schriftrolle: Rüstung
AUCTION_SUB_GROUP_BLESSEDWEAPONENCHANTSCROLL,Gesegnete Schriftrolle: Waffe
AUCTION_SUB_GROUP_BLUEHERB,Blaues Kraut
AUCTION_SUB_GROUP_BLUERECIPE,MP-Elixieressenz
AUCTION_SUB_GROUP_BOOTS,Stiefel
AUCTION_SUB_GROUP_BOW,@AUCTION_HOUSE_TYPE_BOW
AUCTION_SUB_GROUP_CRITICAL,Kritisch
AUCTION_SUB_GROUP_CRUMASWAMP,Cruma-Sumpf
AUCTION_SUB_GROUP_CRUMATOWER2,Cruma-Turm 2
AUCTION_SUB_GROUP_CRUMATOWER3,Cruma-Turm 3
AUCTION_SUB_GROUP_DAGGER,@AUCTION_HOUSE_TYPE_DAGGER
AUCTION_SUB_GROUP_DEATHCOASTALFOG,Tödliche Nebelküste
AUCTION_SUB_GROUP_DEFENSEPOWER,VER
AUCTION_SUB_GROUP_DEFENSEPOWERELIXIR,VER-Elixier
AUCTION_SUB_GROUP_DEVILISLE,Teufelsinsel
AUCTION_SUB_GROUP_DODGE,Ausweichen
AUCTION_SUB_GROUP_DRAGONVALLEY,Drachental
AUCTION_SUB_GROUP_DUALSWORD,@AUCTION_HOUSE_TYPE_DUALSWORD
AUCTION_SUB_GROUP_EARRING,Ohrringe
AUCTION_SUB_GROUP_ELVENRUINS1,Elfenruinen 1
AUCTION_SUB_GROUP_ELVENRUINS2,Elfenruinen 2
AUCTION_SUB_GROUP_ETC,@AUCTION_GROUP_ETC
AUCTION_SUB_GROUP_GIRANDOMINION,Giran-Reich
AUCTION_SUB_GROUP_GLOVES,Handschuhe
AUCTION_SUB_GROUP_GLUDINMAINROAD,Gludin-Straße
AUCTION_SUB_GROUP_GLUDIOPLAIN,Gludio-Ebenen
AUCTION_SUB_GROUP_HELMET,Helm
AUCTION_SUB_GROUP_HIGHHPPOTION,Starker LP-Trank
AUCTION_SUB_GROUP_HIGHMPPOTION,Starker MP-Trank
AUCTION_SUB_GROUP_HIT,Genauigkeit
AUCTION_SUB_GROUP_HP,LP
AUCTION_SUB_GROUP_HPELIXIR,LP-Elixier
AUCTION_SUB_GROUP_HPPOTION,LP-Trank
AUCTION_SUB_GROUP_IVORYTOBASEMENT1,Elfenbeinturm 1
AUCTION_SUB_GROUP_IVORYTOBASEMENT2,Elfenbeinturm 2
AUCTION_SUB_GROUP_IVORYTOBASEMENT3,Elfenbeinturm 3
AUCTION_SUB_GROUP_IVORYTOBASEMENT_CONFLICT,Elfenbeinturm-Labor
AUCTION_SUB_GROUP_IVORYTOWER,Erobertes Gebiet des Elfenbeinturms
AUCTION_SUB_GROUP_LANDOFSTOPPEDTIME,Ewige Lande
AUCTION_SUB_GROUP_SECRETFOREST1,Krone des Geheimniswaldes
AUCTION_SUB_GROUP_SECRETFOREST2,Unterholz des Geheimniswaldes
AUCTION_SUB_GROUP_SECRETFOREST_CONFLICT,Ort des Massakers im Geheimniswald
AUCTION_SUB_GROUP_MPELIXIR,MP-Elixier
AUCTION_SUB_GROUP_MPPOTION,MP-Trank
AUCTION_SUB_GROUP_NECKLACE,Halskette
AUCTION_SUB_GROUP_NORTHWIND,Nordwindplateau
AUCTION_SUB_GROUP_PASTURE,Dion-Ebenen
AUCTION_SUB_GROUP_PEAKSOFSTRUGGLE,Gipfel des Missklangs
AUCTION_SUB_GROUP_PENETRATION,Durchdringung
AUCTION_SUB_GROUP_PROTECTIONJEWEL,Maphrs Segen
AUCTION_SUB_GROUP_PURPLEHERB,Lila Kraut
AUCTION_SUB_GROUP_PURPLERECIPE,ANG-Elixieressenz
AUCTION_SUB_GROUP_REDHERB,Rotes Kraut
AUCTION_SUB_GROUP_REDRECIPE,LP-Elixieressenz
AUCTION_SUB_GROUP_RESILIENCE,Zähigkeit
AUCTION_SUB_GROUP_RING,Ring
AUCTION_SUB_GROUP_ROADSIDEOFDEATH,Ruhelose Totenstadt
AUCTION_SUB_GROUP_RUNEPIECE,@AUCTION_HOUSE_TYPE_RUNE_PIECE
AUCTION_SUB_GROUP_SCREAM,Kreischendes Heiligtum
AUCTION_SUB_GROUP_SKILLBOOK,Schriftrolle
AUCTION_SUB_GROUP_SKILLBOOKPAGE,@AUCTION_HOUSE_TYPE_SKILL_BOOK_PAGE
AUCTION_SUB_GROUP_SOULSHOT,@AUCTION_HOUSE_TYPE_SOUL_SHOT
AUCTION_SUB_GROUP_SPEAR,@AUCTION_HOUSE_TYPE_SPEAR
AUCTION_SUB_GROUP_STAFF,@AUCTION_HOUSE_TYPE_STAFF
AUCTION_SUB_GROUP_SWORD,@AUCTION_HOUSE_TYPE_SWORD
AUCTION_SUB_GROUP_TALKINGSISLANDEASTERN,Östliche Sprechende Insel
AUCTION_SUB_GROUP_TALKINGSISLANDEASWESTERN,Westliche Sprechende Insel
AUCTION_SUB_GROUP_TELEPORTSCROLL,Schriftrolle des Entkommens
AUCTION_SUB_GROUP_WASTELAND,Einöde
AUCTION_SUB_GROUP_WEAPONENCHANTSCROLL,@AUCTION_HOUSE_TYPE_WEAPON_ENCHANT_SCROLL
AUCTION_SUB_GROUP_WEAPONUPGRADESTONE,@AUCTION_HOUSE_TYPE_WEAPON_UPGRADE_STONE
AUCTION_SUB_GROUP_WINDAWOOD,Windawood-Anwesen
AUCTION_SUB_GROUP_YELLOWHERB,Gelbes Kraut
AUCTION_SUB_GROUP_YELLOWRECIPE,VER-Elixieressenz
AUCTION_SUB_GROUP_QUESTSCROLL,Questschriftrolle
AUCTION_SUB_GROUP_SUMMONGEM,Böser Beschwörungsstein
AUCTION_SUB_GROUP_LECIPE,Anleitung
AUCTION_SUB_GROUP_EquipmemtMaterial,Material
AUCTION_SUB_GROUP_UpgradeCrystal,Altmaterial
AUCTION_SUB_GROUP_ABILITYSTONE,Attributstein
AUCTION_SUB_GROUP_LIMITBREAK,Limit-Break-Stein
AUCTION_SUB_GROUP_PetEquipment,Ausrüst.
AUCTION_SUB_GROUP_PetFood,Fortschrittsstein
AUCTION_SUB_GROUP_PetSummonStone,Beschwörungsstein
AUCTION_SUB_GROUP_PetEquipmentEnchantMaterial,@AUCTION_GROUP_ENCHANT
AUCTION_SUB_GROUP_PetEtc,@AUCTION_GROUP_ETC
AUCTION_SUB_GROUP_WEAPONMATERIAL,Waffenlackierung
AUCTION_SUB_GROUP_ARMORMATERIAL,Rüstungslackierung
AUCTION_SUB_GROUP_ACCESSORYMATERIAL,Accessoirelackierung
AUCTION_SUB_GROUP_BUFFSCROLL,Buff-Schriftrolle
AUCTION_TRADE_CONTENTS,Status
AUCTION_TRADE_TIME,Periode
AUTO_COMBAT_RADIUS_MAX,"Kein
Limit"
AUTO_COMBAT_RADIUS_MAXIMUM,"Fern-
kampf"
AUTO_COMBAT_RADIUS_MEDIUM,Nah
AUTO_COMBAT_RADIUS_MIN,"Gleicher
Ort"
AUTOPANEL_HP_POTION,LP-Trank
AUTOPANEL_MP_POTION,MP-Trank
AUTOPANEL_QUEST,Auto-Fortschritt
AUTOPANEL_SOULSHOT,@AUCTION_HOUSE_TYPE_SOUL_SHOT
BIDDING_MAXVALUE_NOTIFY,"Das Gebot ist höher als die Menge an Währung, die du besitzt."
BIDDING_MINVALUE_NOTIFY,"Der Preis, den du eingibst, muss höher als das Minimalgebot sein."
BLACKSMITH_ABILILTY,"Ausrüstung, die als Material eingesetzt wird, wird verbraucht.
Attributaufwertung fortsetzen?"
BLACKSMITH_ABILILTY_BIND,"Du hast Ausrüstung ausgewählt, die nicht gehandelt werden kann. Die Ausrüstung wird nicht mehr handelbar sein und die als Material genutzte Ausrüstung wird verschwinden.
Attributaufwertung fortsetzen?"
BLACKSMITH_ABILILTY_ENCHANT,"Du hast aufgewertete Ausrüstung als Material ausgewählt. Ausrüstung, die als Material eingesetzt wird, und ihr Aufwertungslevel werden verbraucht.
Attributaufwertung fortsetzen?"
BLACKSMITH_ABILILTY_LIMIT_GRADE,Attributaufwertung ist für Ausrüstung ohne Attribute nicht verfügbar.
BLACKSMITH_ABILILTY_SOULCRYSTAL,"Du hast Ausrüstung ausgewählt, die mit einem Seelenkristall ausgerüstet ist. Ausrüstung, die als Material eingesetzt wird, und Seelenkristalle werden verbraucht.
Attributaufwertung fortsetzen?"
BLACKSMITH_COMPOSITE,"Du hast Ausrüstung ausgewählt, die nicht gehandelt werden kann. Die Ausrüstung wird nicht mehr handelbar sein und die als Material genutzte Ausrüstung wird verbraucht.
Mit dem Kombinieren fortfahren?"
BLACKSMITH_COMPOSITE_BIND,"Du hast Ausrüstung ausgewählt, die nicht gehandelt werden kann. Die Ausrüstung wird nicht mehr handelbar sein und die als Material genutzte Ausrüstung wird verbraucht.
Mit dem Kombinieren fortfahren?"
BLACKSMITH_COMPOSITE_ENCHANT,"Du hast aufgewertete Ausrüstung als Material ausgewählt. Ausrüstung, die als Material eingesetzt wird, und ihr Aufwertungslevel werden verbraucht.
Mit dem Kombinieren fortfahren?"
BLACKSMITH_COMPOSITE_LIMIT_GRADE,Gegenstände der Stufe [GradeName] können nicht kombiniert werden.
BLACKSMITH_COMPOSITE_LIMIT_LEVEL,Dieser Gegenstand hat nicht das max. Level und kann nicht kombiniert werden.
BLACKSMITH_COMPOSITE_SOULCRYSTAL,"Du hast Ausrüstung ausgewählt, die mit einem Seelenkristall ausgerüstet ist. Ausrüstung, die als Material eingesetzt wird, und Seelenkristall werden verbraucht.
Mit dem Kombinieren fortfahren?"
BLACKSMITH_ENCHANT_REQUIRED_COUNT,Benötigte Schriftrollen: [Count]
BLACKSMITH_LEVELUP,"Die Ausrüstung, die als Material eingesetzt wird, wird verbraucht.
Mit dem Levelaufstieg fortfahren?"
BLACKSMITH_LEVELUP_BIND,"Du hast Ausrüstung ausgewählt, die nicht gehandelt werden kann. Die Ausrüstung wird nicht mehr handelbar sein und die als Material genutzte Ausrüstung wird verbraucht.
Mit dem Levelaufstieg fortfahren?"
BLACKSMITH_LEVELUP_ENCHANT,"Du hast aufgewertete Ausrüstung als Material ausgewählt. Ausrüstung, die als Material eingesetzt wird, und ihr Aufwertungslevel werden verbraucht.
Mit dem Levelaufstieg fortfahren?"
BLACKSMITH_LEVELUP_HIGH_GRADE,"Du hast hochstufige Ausrüstung als Material ausgewählt. Sämtliche Ausrüstung, die als Material eingesetzt wird, wird verbraucht. Mit dem Levelaufstieg fortfahren?"
BLACKSMITH_LEVELUP_LIMIT_MAX_LEVEL,Dieser Gegenstand hat das max. Level erreicht und kann nicht weiter im Level aufsteigen.
BLACKSMITH_LEVELUP_SOULCRYSTAL,"Du hast Ausrüstung ausgewählt, die mit einem Seelenkristall ausgerüstet ist. Ausrüstung, die als Material eingesetzt wird, und Seelenkristall werden verbraucht."
BLACKSMITH_LIMITBREAK,"Die Ausrüstung, die als Material eingesetzt wird, wird verbraucht.
Limit-Break fortsetzen?"
BLACKSMITH_LIMITBREAK_BIND,"Du hast Ausrüstung ausgewählt, die nicht gehandelt werden kann. Die Ausrüstung wird nicht mehr handelbar sein und die als Material genutzte Ausrüstung wird verbraucht.
Limit-Break fortsetzen?"
BLACKSMITH_LIMITBREAK_ENCHANT,@BLACKSMITH_ABILILTY_ENCHANT
BLACKSMITH_LIMITBREAK_LIMIT_GRADE,"Die Stufe dieses Gegenstands ist zu niedrig für einen Limit-Break.
Limit-Break ist für Stufe SR verfügbar."
BLACKSMITH_LIMITBREAK_LIMIT_LEVEL,"Dieser Gegenstand hat nicht das max. Level, ein Limit-Break ist nicht möglich."
BLACKSMITH_LIMITBREAK_SOULCRYSTAL,"Du hast Ausrüstung ausgewählt, die mit einem Seelenkristall ausgerüstet ist. Ausrüstung, die als Material eingesetzt wird, und Seelenkristall werden verbraucht.
Limit-Break fortsetzen?"
BLACKSMITH_SAFESTONE_NOT_ENOUGH,Nicht genug Maphrs Segen.
BLACKSMITH_SAFESTONE_NOT_NEED,"Du brauchst Maphrs Segen nicht, wenn die Erfolgsrate der Aufwertung 100 % beträgt."
BLACKSMITH_TARGET_NONE,Kein gültiges Ziel.
BLACKSMITH_UPGRADE_BIND,"Du hast Ausrüstung ausgewählt, die nicht gehandelt werden kann. Die Ziel-Ausrüstung wird nicht mehr handelbar sein.
Mit dem Verbessern fortfahren?"
BLACKSMITH_UPGRADE_LIMIT_GRADE,Gegenstände der Stufe [GradeName] können nicht hochgestuft werden.
BLACKSMITH_UPGRADE_LIMIT_LEVEL,Dieser Gegenstand hat nicht das max. Level und kann nicht hochgestuft werden.
CAHT_PROMOTE_ADMISSION,Gruppe beitreten
CHAT_PROMOTE_PARTY_DUNGEON,Gruppenmitglieder für <FontParty>[AdventureName]</> rekrutieren <FontRed>([Difficulty])</>.<FontYellow>[PartyName]</>
CHAT_PROMOTE_PARTY_BOSSRAID,"Gruppenmitglieder rekrutieren, um beim Kampf gegen <FontRed>[NpcName]</> zu helfen.<FontYellow>[PartyName]</>"
CHAT_PROMOTE_PARTY_GATHERING,"Gruppenmitglieder rekrutieren, um bei der Entnahme in <FontParty>[DungeonName]</> zu helfen.<FontYellow>[PartyName]</>"
CHAT_PROMOTE_PARTY_PARTYDUNGEON,Für Zeit-Rift - <FontYellow>[DungeonName]</> <FontRed>([Difficulty])</> werden Gruppenmitglieder rekrutiert.
CHAT_PROMOTE_PARTY,Für <FontYellow>[PartyName]</> werden Gruppenmitglieder rekrutiert.
CAHT_PROMOTE_GUILD,<FontGuild>[GuildName]</> rekrutiert Klanmitglieder.
CHAT_PROMOTE_BOSS_SUMMONS,Boss von [Name] <FontBlue>[BossName]</> - Beschwörungskampf
CHAT_PROMOTE_GUILD_DUNGEON,Eroberungsunterstützungs-Anfrage für <FontParty>[GUILDNAME]</> Klan-Dungeon <FontYellow>[DungeonName]</><FontRed> ([Difficulty])</>
CHAT_PROMOTE_GUILD_SEARCH,"Hoffe, <FontYellow>[PromoteMessage]</> Klan beizutreten."
CHAT_NEED_SELECT,"Schnell-Chat auswählen, der verwendet werden soll."
CHAT_GUILDNOTICE_EMPTY,Keine Klanmitteilung vorhanden.
CHAT_BLOCK_ME,"[NAME]
wurde gesperrt."
CHAT_BLOCK_YOU,"Ein 1:1-Chat mit
[NAME] ist nicht möglich."
CASTLE_FESTIVAL_COUPON_CHANGE_GUIDE,"Sammle die Tickets, die du gegen einen Festgutschein eintauschen kannst."
CASTLE_FESTIVAL_OFF_NOTICE,"Sammle Fest-Tickets
und errate den siegreichen Klan."
CASTLE_FESTIVAL_ENTRY,Betreten
CASTLE_FESTIVAL_RETRY,Erneut betreten
CASTLE_FESTIVAL_GUILDINFO,Lage des an Burgbelagerung teilnehmenden Klans
CASTLE_FESTIVAL_TIP,"Verwende die Tickets, die du während des Fests von Monstern erhalten hast, um den Gewinner der Burgbelagerung zu erraten.
Wenn du den Klan errätst, der die Burg erobert, winken dir Geschenke!"
CASTLE_SIEGE,Burgbelagerung
CASTLE_SIEGE_BIDDING_INFO,
CASTLE_SIEGE_BIDDING_LABEL,Gebotsdetails
CASTLE_SIEGE_BIDDING_NOTHING,Keine Gebotsdetails vorhanden.
CASTLE_SIEGE_BIDDING_RANK,Teilnehmender Klan an Burgbelagerung
CASTLE_SIEGE_CASTELAN,Burgbesitzer
CASTLE_SIEGE_EMPTY,Kein Besitzer
CASTLE_SIEGE_EMPTY_GUIDE,"Die Burg hat keinen Besitzer.
Du kannst die Burg während der Burgbelagerung erobern."
CASTLE_SIEGE_ENTER,Burgbelagerung beitreten
CASTLE_SIEGE_FESTIVAL,Burgbelagerungsfest
CASTLE_SIEGE_FESTIVAL_DESC,"1. <FontBlue>Besiege Monster</> während des Fests, um Tickets zu erhalten.
2. Die Tickets kannst du gegen Gutscheine eintauschen.
3. Erobert <FontBlue>der Klan auf deinem Gutschein die Burg</>, erhältst du den angegebenen Preis.
4. Gutscheine höherer <FontBlue>Stufe</> gewähren dir bessere Belohnungen.
5. Du kannst <FontBlue>weiter versuchen</>, den Gutschein mit dem Klan und dem Preis, den du möchtest, zu bekommen."
CASTLE_SIEGE_FESTIVAL_GIFTCARD_DUIDE,"Bitte beachte, dass unbenutzte Tickets zu Beginn der Burgbelagerung verschwinden."
CASTLE_SIEGE_FESTIVAL_NAME,Burgbelagerungsfest-Gutschein
CASTLE_SIEGE_FESTIVAL_BREAK,"Dies ist ein aufgelöster
Klan."
CASTLE_SIEGE_GUILD_EMPTY,Keine teilnehmenden Klans
CASTLE_SIEGE_GUILD_INFO,Lv. [Level] [GuildName]
CASTLE_SIEGE_MINIMUM_BIDDING_VALUE,Min. Gebot
CASTLE_SIEGE_MY_BIDDING_RANK,Mein Bieterrang
CASTLE_SIEGE_NONE_BID_TIME,Nicht verfügbar
CASTLE_SIEGE_NONE_FESTIVAL_TIME,Nicht verfügbar
CASTLE_SIEGE_RANK,Rang [Rank]
CASTLE_SIEGE_SHORTCUTS_GUILD,Zum Klan
CASTLE_SIEGE_STARTTIME,[D]/[M] [H]:[m]
