Name,TaskName,QuestNpcName,QuestNpcDialog,QuestNpcName2,QuestNpcDialog2
Archäologenrettung,"Sprich mit Ferron, dem Schmied",,,,
Der Schmied revanchiert sich,"Lerne, das Level von Ausrüstung zu erhöhen","Ferron, der Schmied","Ich dachte wirklich, ich wäre erledigt! Ha ha!
<P>Es muss etwas geben, womit ich mich bei Euch bedanken kann ...
<P>Ich weiß etwas! Ich kann Euch zeigen, wie Ihr Eure Ausrüstung verbessert.",,
Der Schmied revanchiert sich,"Lerne, das Level von Ausrüstung zu erhöhen",,,,
Codellias Beschwörung,Sprich mit Codellia,"Ferron, der Schmied","Ich gehe zurück in meine Stadt. Ich würde Euch einladen mitzukommen, aber ich glaube, die Frau dort drüben möchte Euch sprechen.",,
Der Schleier ist gefallen,Nähere dich dem Düsteren Zauberer,Codellia,"Danke! Die meisten meiner Kollegen sind zurück.
<p>Während Ihr sie gerettet habt, habe ich weitere Orks gesehen!
<p>Ich glaube, sie planen noch mehr Leute zu entführen!
<p>Ich hole einige Bewacher. Aber bis dahin müsst Ihr helfen!",,
Der Schleier ist gefallen,Ein Düsterer Zauberer erscheint,,,,
Der Schleier ist gefallen,Nähere dich dem Düsteren Zauberer,,,,
Der Schleier ist gefallen,Besiege die Monster,Düsterer Zauberer,"Ein Eindringling! Euer wertloses Leben ist meine Zeit nicht wert!
<p>Wenn Ihr nicht zur Seite tretet, werdet Ihr qualvoll sterben!",,
Der Schleier ist gefallen,Besiege die Monster,,,,
Der Schleier ist gefallen,Besiege die Monster,,,,
Der Schleier ist gefallen,Konfrontiere den Düsteren Zauberer,,,,
Düstere Zuflucht,Benachrichtige Codellia,Düsterer Zauberer,"Wie es scheint, habe ich Euch unterschätzt. Wir sind uns noch nie zuvor begegnet, also warum kommt Ihr uns in die Quere?
<p>Ich werde mich jetzt zurückziehen, aber Vorsicht, Euer armseliger Heldenmut wird Euer Schicksal besiegeln.",Codellia,"Die Bewacher sollten sich inzwischen um den Rest gekümmert haben.
<p>Ihr habt meine Kollegen und diese Ausgrabung gerettet! Danke!"
Zu Feldheim,"Triff Feldheim, den Leitenden Archäologen",Codellia,"Das hätte ich fast vergessen! Der Leitende Archäologe, den Ihr gerettet habt, möchte Euch persönlich danken. Warum geht Ihr nicht zu ihm?",,
Das Hindernis,Erledige die Werwölfe,Feldheim,"Ihr wart es also, der meine Archäologen gerettet hat? Danke! Vielleicht habt Ihr von unseren Grabungen an den Elfenruinen gehört?
<p>Es ist vielleicht unverschämt, aber könntet Ihr mir noch ein weiteres Mal helfen? Es soll Euer Schaden nicht sein.
<p>Ich versichere Euch, Ihr würdet der Grabung einen großen Dienst erweisen. 
<p>Keine Sorge, für Euch sollte das keine schwierige Aufgabe sein. Ihr müsst nur die Werwölfe aus der Umgebung der Grabungsstätte vertreiben.",,
Macht der Seelenschüsse,Lerne Seelenschuss,Feldheim,"Danke! Dank Euch können die Archäologen in Frieden arbeiten. Und nun, eine angemessene Belohnung ...
<p>Oh, ich weiß etwas! Kennt Ihr Euch mit <YellowBold>Seelenschüssen</> aus? Es sind Gegenstände, die es Euch ermöglichen, die Macht der Elemente zu kanalisieren!",,
Macht der Seelenschüsse,Lerne Seelenschuss,,,,
Macht der Seelenschüsse,Lerne Seelenschuss,Feldheim,"Was haltet Ihr davon? Probieren wir es aus!
<p>Öffnet dieses Fass mit Fleisch. Es lockt die Werwölfe an, an denen Ihr die <YellowBold>Seelenschüsse</> ausprobieren könnt!",,
Macht der Seelenschüsse,Öffne das Fass mit Fleisch,,,,
Macht der Seelenschüsse,Teste den Seelenschuss,,,,
Das Hindernis II,Besiege Vampirfledermäuse,Feldheim,"Tut Ihr mir einen weiteren Gefallen? Probiert den Seelenschuss ruhig aus, wenn Ihr schon dabei seid.
<p>Niah, meine Assistentin, gräbt etwas nördlich von hier, aber die Vampirfledermäuse stören sie.
<p>Bitte kümmert Euch um diese Biester. Am besten so, dass sie es nicht mitbekommt ...",Niah,"Hey, was tut Ihr diesen Vampirfledermäusen an?
<p>Was? Feldheim hat Euch gebeten, sie zu töten? Er sollte das Pensum senken, anstatt diese dummen Viecher zu töten!
<p>Oh, Ihr wisst nicht, dass Feldheim mein Vater ist. Er macht sich mehr Gedanken um mich als um die Ausgrabung."
Die Dolmenfragmente,Sammle die Dolmenfragmente,Niah,"Ich schätze, es ist besser, wenn diese Fledermäuse nicht ständig angreifen. Natürlich bedeutet das, dass es noch mehr Arbeit gibt. Das wollte mein Vater die ganze Zeit!
<p>Nun dann, sammelt bitte die Dolmenfragmente hier. Verwendet diesen Elfenring, um die Dolmenfragmente zu identifizieren.
<p>Danke. Sagt mir Bescheid, wenn Ihr fertig seid.",Fee der Läuterung,"Willkommen. Ich habe auf Euch gewartet. Ich bin die Fee der Läuterung, die die Barriere bewacht."
Die Dolmenfragmente,Bewege dich ins Licht von Dolmen,Niah,Interessant! Die Fusion der Dolmenfragmente hat etwas im Zentrum der Ruine ausgelöst! Da ist ein Leuchten! Wie kann das sein?,,
Die Dolmenfragmente,Löse die Barriere,,,,
Die Dolmenfragmente,Bewege dich ins Licht von Dolmen,,,,
Die Dolmenfragmente,Bewege dich ins Licht von Dolmen,,,,
Monster innerhalb der Barriere,Besiege Gorsaurs Königswache,Fee der Läuterung,"Die Elfen, die einst hier lebten, haben auf dieser Insel aus vier Pfählen des Mutterbaums eine Barriere errichtet.
<p>So hat sie den Spitznamen ""die Abenteurer-Insel"" oder ""die Insel des Anfangs"" erhalten. Sie war immer vor gefährlichen Monstern geschützt.
<p>Jüngst ist die Barriere unter den Einfluss der Dunkelheit geraten. Wenn die Barriere versagt, wird die Sprechende Insel nicht mehr vor diesen Monstern geschützt sein.
<p>Zum Glück können wir die Dunkelheit mithilfe eines läuternden Gerätes vertreiben. Aber die Verwendung erfordert Eure Hilfe.",,
Monster innerhalb der Barriere,Sprich mit der Fee der Läuterung,,,,
Beginn der Läuterung,Beschütze die Fee der Läuterung,Fee der Läuterung,"Ärger! Es sieht so aus, als seien die Monster durch Risse in der geschwächten Barriere eingedrungen.<p>Wir müssen uns beeilen. Um die Barriere zu läutern, müssen wir zum Zentrum gehen. Schnell!",,
Beginn der Läuterung,Sprich mit der Fee der Läuterung,,,,
Der Weg zum Läuterungs-Wegpunkt,Besiege Gorsaurs Schergen,Fee der Läuterung,"Die Monster werden stärker, je näher wir dem Zentrum kommen. Oh! Ich kann eines von ihnen mit einer enormen Macht spüren.<p>Wir müssen uns um die anderen kümmern, bevor es erscheint. Bitte helft.",,
Der Weg zum Läuterungs-Wegpunkt,Sprich mit der Fee der Läuterung,,,,
Eindringling in der Barriere,Besiege Gorsaur,Fee der Läuterung,Ah! Wie kann das sein ... Gorsaur! Gorsaur ist hier!<p>Wir müssen Gorsaur vernichten!,Fee der Läuterung,Ein Monster wie Gorsaur ist innerhalb der Barriere?! Das hätte nicht geschehen dürfen.<p>Es geht etwas Außerordentliches vor sich. Wir müssen schleunigst das Läuterungsgerät aktivieren.
Eindringling in der Barriere,Sprich mit der Fee der Läuterung,,,,
Eindringling in der Barriere,Sprich mit der Fee der Läuterung,,,,
Die erste Läuterung,Aktiviere den Teleportationsstein,Fee der Läuterung,"Es ist vollbracht. Aber wir haben keine Zeit zum Ausruhen. Die anderen drei Barrieren müssen ebenfalls in Gefahr sein.<p>Wir müssen die anderen Läuterungsgeräte auch aktivieren. Bitte helft mir dabei!<p>Hier, verwendet diesen Teleportationsstein. Ich finde Euch, wenn Ihr bereit seid.",,
Die erste Läuterung,Aktiviere den Teleportationsstein,,,,
Heiligtum versiegelter Erinnerungen,"Lerne, wie man den Tagesdungeon betritt",Niah,"Was ist hier geschehen? Ihr wisst es auch nicht?<p>Moment, während Ihr fort wart, habe ich etwas gefunden. Ich weiß, wie man die Barriere betritt.<p>Sieht so aus, als gäbe es da außer dem Eingang noch eine Menge Interessantes zu sehen. Und? Interessiert?<p>Übrigens, ich hatte nicht vor, Euch zu retten, also macht Euch nichts vor.",,
Heiligtum versiegelter Erinnerungen,"Lerne, wie man den Tagesdungeon betritt",,,,
Süß im Inneren,"Sprich mit Aman, dem Fischer",Niah,"Puh, heute ist so viel passiert! Ich sollte in die Stadt zurückkehren.<p>Aber kann ich Euch zunächst um einen kleinen Gefallen bitten? Könnt Ihr dort drüben ein paar Fische angeln?
<p>Ich sollte besser etwas Fisch für meinen Vater kochen. Er lässt mich vielleicht immer endlos arbeiten, aber sein Herz ist am rechten Fleck.
<p>Übrigens, bei dem Fischer dort drüben könnt Ihr das ganze Jahr über Fisch kaufen!","Aman, der Fischer","Habt Ihr Lust zu fischen? Hm? Ein Gefallen für Niah? Ah, noch ein Trottel ist auf ihre Tricks hereingefallen. Macht Euch nichts draus. Das ist, was sie am besten kann."
Der perfekte Köder,Besorge Vampirfledermausfleisch,"Aman, der Fischer","Entschuldigt, es gibt momentan keinen Fisch. Ich habe sie schon alle verkauft.
<p>Zum Fischen braucht man Köder, und die sind mir ausgegangen!
<p>Könnt Ihr mir etwas Vampirfledermausfleisch bringen? Wenn Ihr das tut, kann ich etwas Fisch für Euch fangen.","Aman, der Fischer","Oh, das ist viel. Fangen wir an!
<p>Hey, warum gebt Ihr dem Fischen nicht eine Chance? Vielleicht ist hier ein Fischer-Wettbewerb. Seht Euch mal um."
Angel-Delikatesse,Liefere gekochtes Vampirfledermausfleisch,"Aman, der Fischer","Oh, Ihr braucht mehr Fisch? Dann fragt die anderen Fischer.
<p>Da ist eine Fischerin namens Pesca. Sie kann gut mit Haken, Leine und Bleigewicht umgehen! Geht und redet mit ihr.
<p>Oh! Es hilft, wenn Ihr das Fledermausfleisch kocht.
<p>Fledermausfleisch ... Es hat einen ziemlich exotischen Geschmack.",,
"Triff Pan, den Gemischtwarenhändler",Wer hat den ganzen Fisch genommen?,"Pesca, die Fischerin","Fische? Ah, der Gemischtwarenhändler hat sie alle gekauft. Rückblickend hätte ich mehr dafür nehmen sollen!
<p>Wie auch immer, der Händler ist da entlang gegangen. Unter uns gesagt, der Händler scheint darauf bedacht zu sein, jeden einzelnen Fisch hier zu kaufen.
<p> Der Typ wird ein echter Stammkunde werden, sobald dieser Angelplatz ordentlich ausgebaut ist.",,
"Triff Pan, den Gemischtwarenhändler",Sammle Katzenminze,Krämer Pan,"Ihr seht verdächtig aus. Was? So bewaffnet in einer Gegend wie dieser? Da ist man eben misstrauisch. Was wollt Ihr?<p>Oh, Fische? Ihr möchtet sie kaufen? Aber ich brauche sie auch. Der Fisch hier ist am besten.<p>Ich sag Euch etwas: Wenn Ihr wirklich welchen haben wollt, holt mir etwas Katzenminze.<p>Wenn ich die Katzenminze bekomme, brauche ich den Fisch nicht mehr.",,
"Triff Pan, den Gemischtwarenhändler",Sammle Katzenminze,,,,
Drängende Niah,Finde Niah,Krämer Pan,"Ich mag Katzenminze, aber der Geruch der Wurzeln ist zu viel für mich. Hier, nehmt den Fisch. Katzenhändler halten ihre Versprechen!","Terre, der Lieferant","Ich bin Terre. Niah ist da entlang gegangen. Sie meinte, sie hätte etwas Wichtiges zu erledigen.<p>Wenn Ihr Euch beeilt, könnt Ihr sie wohl einholen."
Drängende Niah,Finde Feldheims Truhe,Niah,"Wir haben ein Problem! Ich habe etwas wie einen Schrei gehört, also kam ich angerannt. Alle sind verschwunden, auch mein Vater!
<p>Ich muss nach Hinweisen suchen, um herauszufinden, ob sie entführt wurden. Helft mir!",,
Drängende Niah,Finde Feldheims Truhe,,,,
Drängende Niah,Finde Feldheims Umhang,,,,
Drängende Niah,Finde Feldheims Rucksack,,,,
Drängende Niah,Finde einen Zeugen,Niah,"Die Tasche meines Vaters. Die würde er niemals liegenlassen! Das Relikt ist auch verschwunden ...
<p>Hm? Beruhigt Euch? Ihr habt recht. Es gibt nur einen Weg hier raus. Vielleicht gibt es einen Zeugen!",,
Drängende Niah,Finde einen Zeugen,,,,
Gestohlener Wagen,Untersuche den Wagen,Helia,"H... Hilfe! Ein paar Schurken haben mich in einen Hinterhalt gelockt und meinen Wagen gestohlen.
<p>Sie sind immer noch in der Nähe meines Wagens! Da unten!",Helia,D-danke. Ich habe meinen Wagen zurück!
Gestohlener Wagen,Kümmere dich um den Düsteren Zauberer,Düsterer Zauberer,"Ich habe Euch gewarnt, aber Ihr scheint ein bisschen begriffsstutzig zu sein. Dies endet hier!",,
Gestohlener Wagen,Kümmere dich um den Düsteren Zauberer,,,,
Feldheim auf der Flucht,Finde Feldheim,Helia,"Verdächtige Leute? Jetzt, da ich darüber nachdenke, da war noch ein anderer Wagen als meiner. Ich weiß nicht, warum, aber mit dem Angriff auf meinen Wagen und ...<p>Hey, seht mal! Da ist jemand! Schnell!",,
Stabilisator benötigt,Sammle Prärie-Antilopenhörner,Feldheim,"Sie haben meine Leute verschleppt. Ich habe versucht, mich zu widersetzen, aber ich wurde während des Kampfes bewusstlos geschlagen. Uh ... Ich muss mich beruhigen.<p>Könnt Ihr hier in der Gegend ein paar Antilopen jagen und mir das Pulver ihrer Hörner bringen? Das Pulver kann eine beruhigende Wirkung haben.",Feldheim,"Das sollte reichen. Wo war ich? Genau, als ich zu mir gekommen bin, war ich auf einem Wagen, der irgendwohin unterwegs war ...<p>Ich bin entkommen, indem ich entschieden herausgerollt bin. Fett zu sein scheint zumindest zu etwas gut zu sein ..."
Finde den Entführer,Folge Feldheim,Feldheim,"Okay, wir haben keine Zeit zu verschwenden. Bitte helft mir dabei, meine Leute zu finden. Ich kann sie nicht hier sterben lassen.<p>Ich kenne die Richtung, in die sie gegangen sind. Folgt mir nach.",Stadtwache,"Verdächtige Leute? Hier reisen zu viele Leute durch, als dass man auf ""verdächtige Leute"" achten könnte. Wir haben nur Zeit, nach gesuchten Leuten die Augen offenzuhalten."
Info-Verkäufer,Finde den Archon,Stadtwache,"Findet den Archon dieser Stadt und bittet ihn um Hilfe. Wenn in dieser Gegend etwas passiert, dann weiß er davon.",Archon Daniel,"Entführung? Hm, einige Abenteurer werden vermisst, vielleicht gibt es einen Zusammenhang? Ich werde eine Untersuchung befehlen."
Schalte Erfolge frei,Lerne etwas über Erfolge,Archon Daniel,"Moment ... Ich hab von Euch gehört. Es scheint, als ob alle Bewacher Euch seit dem Moment, an dem Ihr einen Fuß auf die Sprechende Insel gesetzt habt, etwas schulden.
<p>Der Hafenmeister hat mir auch von Euch erzählt. Ich kann sehen, dass Ihr anders als andere Abenteurer seid. Ich spüre, dass Ihr etwas Großes erreichen werdet.
<p>Bleibt eine Weile. Ich sage Euch, wie Ihr Eure <YellowBold>Erfolge</> ansehen könnt.",,
Schalte Erfolge frei,Lerne etwas über Erfolge,,,,
Vorstellung bei den Blut-Rangern,Bewirb dich,Archon Daniel,"Ich habe Informationen, dass eine nicht identifizierte Gruppe sich nach Norden bewegt. Vielleicht dieselbe Gruppe, die Ihr erwähnt habt. Das solltet Ihr Euch ansehen.<p>Im Norden hat es Konflikte mit Orks gegeben, also gebt Acht. Ich werden es dem Blut-Ranger-Hauptmann für Euch melden.",Blut-Ranger-Hptm. Austin,"Das war unglaublich! Kein Wunder, dass man Euch den Helden des Hafens der Sprechenden Insel nennt!"
Vorstellung bei den Blut-Rangern,Bewirb dich,Blut-Ranger-Hptm. Austin,"Ich habe die Neuigkeiten von dem Kurier des Archon gehört. Ihr seid also der berühmte Held.
<p>Man sagt, dass Ihr im Hafen und in den Ruinen geglänzt habt, aber ich traue nur meinen eigenen Augen. Zeigt Ihr mir Eure Fertigkeiten im Kampf gegen meine Männer?",,
Vorstellung bei den Blut-Rangern,Gehe in die Mitte der Straße,,,,
Vorstellung bei den Blut-Rangern,"Zeig, was du drauf hast",,,,
Vorstellung bei den Blut-Rangern,Zeig noch ein wenig mehr,,,,
Vorstellung bei den Blut-Rangern,Besiege den Drillmeister,,,,
Vorstellung bei den Blut-Rangern,Besiege den Drillmeister,,,,
Vorstellung bei den Blut-Rangern,Sprich mit Austin,,,,
Ein anderer Söldner,Gehe zu Russel,Blut-Ranger-Hptm. Austin,"Einige andere Söldner nehmen bereits an der Mission teil, also schließt Euch Ihnen ruhig an.
<p>Entschuldigt, ich kann nicht mit Euch kommen. Ich kann meine Stellung aufgrund der jüngsten Ork-Angriffe nicht verlassen.",Russel,Hm? Ihr? Willkommen zurück! Ich habe Eure Heldentaten im Hafen gesehen.
Feldheims anvertrauter Gegenstand,Gehe zu dem Händler,Russel,"Feldheim hat eine Nachricht gesendet. Er hat einem Händler etwas anvertraut, um Euch dabei zu helfen, diesen Entführungsfall zu lösen.
<p>Ich wette, es ist etwas, das Euch helfen wird, ihn zu finden.
<p>Hm? Ich weiß auch nicht, was es ist. Findet den Händler, wenn Ihr neugierig seid.",,
Mächtige Beschwörung,Lerne Mächtige Beschwörung,Händlerin Anais,"Diese Kiste hat mir Feldheim anvertraut. Eine <YellowBold>Hochstufige Ausrüstungs-
beschwörungskiste</>. Hört jetzt aufmerksam zu.",Händlerin Anais,"Das ist eine seltene Gelegenheit, lasst sie nicht verstreichen!<p>Ohne gute Ausrüstung könnt Ihr kein Söldner sein."
Mächtige Beschwörung,Lerne Mächtige Beschwörung,,,,
Russels Nachricht,Finde den Archon,Händlerin Anais,"Oh, Russel hat mir eine Nachricht zukommen lassen, während ich mit Euch gesprochen habe.
<p><GreenBold>""Geht zum Archon. Ich werde Euch dort treffen.""</>
<p>Los, geht. Oder brauchtet Ihr noch etwas anderes?",,
Unterstütze den Norden,Gehe zu Russel,Archon,"Ich habe die Händler, die angeblich die Stadt betreten haben, untersucht und ich habe erfahren, dass sie mit dem Verschwinden der Stadtbewohner zu tun haben.<p>Ich will herausfinden, wohin die entführten Archäologen gebracht wurden. Wegen des Aufruhrs im Norden ist mir das entgangen. Ohne Euren Bericht ... <p> ... hätte es noch mehr Opfer gegeben. Unterstützt Ihr die Nordseite der Stadt, während ich mich auf diese Sache konzentriere? Der Söldner Russel wird dort auf Euch warten.",,
Schlacht der Nordbrücke,Besiege die Ork-Späher,Russel,"Wie Ihr gehört habt, stiften die Orks nördlich der Brücke Unruhe.<p>Wir organisieren erfahrene Söldner, um sie loszuwerden, aber die Orks sind unglaublich stark.<p>Whoa! Was machen die Orks denn so weit hier unten?! Kümmert Euch um sie. Überqueren wir die Brücke!",,
Schlacht der Nordbrücke,Besiege die Ork-Stürmer,,,,
Gegenangriff,Besuche das Befestigte Lager,Russel,"Das bringt uns gar nichts. Wir brauchen einen anderen Plan.
<p>Okay, versuchen wir das. Wir verlassen den Stützpunkt, warten darauf, dass die Orks zuschlagen und greifen dann von hinten an!
<p>Bringen wir diesen hohlköpfigen Orks etwas Strategie bei.",Blut-Ranger-Hptm. Austin,Das war eine wahre Monstrosität. Ohne Eure Hilfe hätten wir starke Verluste erlitten.<p>Meine Männer sind Euch sehr dankbar.
Gegenangriff,Überraschungsangriff,,,,
Gegenangriff,Besiege die eingekesselten Orks,,,,
Gegenangriff,Carpheous erscheint,,,,
Gegenangriff,Besiege Carpheous,,,,
Stärkere Fertigkeiten!,"Lerne, das Level von Fertigkeiten zu erhöhen",Blut-Ranger-Hptm. Austin,"Mit Euren Fertigkeiten kommt Ihr da draußen sicher gut zurecht, aber es gibt noch eine Menge Luft nach oben.<p>Das sind nur für das Militär bestimmte Informationen, aber Ihr habt es verdient.",,
Stärkere Fertigkeiten!,"Lerne, das Level von Fertigkeiten zu erhöhen",,,,
Kampf um Überlegenheit,Besiege die Ork-Wachen,Blut-Ranger-Hptm. Austin,"Sie kommen wieder ... Und ich dachte, wir hätten uns etwas Zeit verschafft! Gnadenlose, barbarische Orks.<p>Aber sogar ihre Anzahl ist begrenzt. Wehrt den Angriff ab, das wird sie verlangsamen! Gehen wir zum Gegenangriff über, um die Oberhand zu gewinnen. Erledigt zunächst die Wache an diesem Posten!",,
,Sprich mit Blut-Ranger-Hauptmann Austin,,,,
Weiter geht es,Besiege die Ork-Marodeure,Blut-Ranger-Hptm. Austin,Ork-Marodeure! Kommt Ihr mit ihnen klar? Unser Sieg hängt davon ab!,,
Finde die Entführten,Sprich mit Russel,Blut-Ranger-Hptm. Austin,"Der Archon hat eine Nachricht gesendet. Er weiß, wo die Archäologen und die Stadtbewohner sind. Geht und trefft Russel. Viel Glück!",,
Duelliere dich mit dem Kriegshäuptling,Fordere den Ork-Kriegshäuptling heraus,Russel,"Die Spur der Archäologen führt hier entlang.<p>Aber Orks blockieren den Weg ... und ein riesiger Kriegshäuptling!<p>Er will sich aus irgendeinem Grund mit einem von uns duellieren. Wir müssen den Weg räumen, also warum nehmt Ihr es nicht mit ihm auf?",Russel,"Wunderbar. Ich wusste, dass Ihr es schaffen würdet. Versucht Euer Glück in der <YellowBold>Arena</>, wenn Ihr etwas Zeit habt. Sie ist eine der besten Möglichkeiten, in Aden Ruhm zu erlangen."
Duelliere dich mit dem Kriegshäuptling,Fordere den Ork-Kriegshäuptling heraus,,,,
Duelliere dich mit dem Kriegshäuptling,Halte die ankommenden Orks auf,,,,
Duelliere dich mit dem Kriegshäuptling,Kehre zu Russel zurück,,,,
Duellmeister,Stelle dich der Arena,Russel,"Nun, da ich es erwähnt habe, lasst mich Euch beibringen, wie man die <YellowBold>Arena</> betritt.",,
Duellmeister,Stelle dich der Arena,,,,
Schließe dich an,Finde den Blut-Ranger-Leutnant,Russel,"Nun, da das geregelt ist, lasst uns die vermissten Personen finden.
<p>Ich kenne die Sprechende Insel besser als Ihr, also lasst mich die Suche anführen.
<p>Ihr könnt Euch den Blut-Rangern anschließen und auf Nachricht von mir warten.",Blut-Ranger-Lt. Arthur,"Ihr seid <YellowBold>[player]</>? Russel hat mir von Euch erzählt. Könnt Ihr mir helfen, während Ihr hier wartet?<p>Auf der Sprechenden Insel gibt es derzeit mehrere Vorfälle, weswegen wir knapp an Arbeitskräften sind."
