Id,Name,TypeDesc,LimitDesc,UsingDesc,ReplaceString1,ReplaceString2,Desc
160033,@160030,@160010,,@160010,,,
160034,@160030,@160010,,@160010,,,
160035,@160030,@160010,,@160010,,,
160036,@160030,@160010,,@160010,,,
160043,Dunkelhölle,@160010,,@160010,,,
160044,@160043,@160010,,@160010,,,
160045,@160043,@160010,,@160010,,,
160046,@160043,@160010,,@160010,,,
160053,"Zweig des
Mutterbaums",@160010,,@160010,,,
160054,"Zweig des
Mutterbaums",@160010,,@160010,,,
160055,"Zweig des
Mutterbaums",@160010,,@160010,,,
170014,@110010,@160010,,@160010,,,
210010,Blue-Wolf-Kopfschutz,Schwere Rüstung,,Diese Ausrüstung erhöht deine VER.,,,
210011,@210010,@210010,,@210010,,,
210012,@210010,@210010,,@210010,,,
210013,@210010,@210010,,@210010,,,
210014,@210010,@210010,,@210010,,,
210015,@210010,@210010,,@210010,,,
210016,@210010,@210010,,@210010,,,
220010,Blue-Wolf-Rüstung,@210010,,@210010,,,
220011,@220010,@210010,,@210010,,,
220012,@220010,@210010,,@210010,,,
220013,@220010,@210010,,@210010,,,
220014,@220010,@210010,,@210010,,,
220015,@220010,@210010,,@210010,,,
220016,@220010,@210010,,@210010,,,
230010,Blue-Wolf-Handschuhe,@210010,,@210010,,,
230011,@230010,@210010,,@210010,,,
230012,@230010,@210010,,@210010,,,
230013,@230010,@210010,,@210010,,,
230014,@230010,@210010,,@210010,,,
230015,@230010,@210010,,@210010,,,
230016,@230010,@210010,,@210010,,,
240010,Blue-Wolf-Stiefel,@210010,,@210010,,,
240011,@240010,@210010,,@210010,,,
240012,@240010,@210010,,@210010,,,
240013,@240010,@210010,,@210010,,,
240014,@240010,@210010,,@210010,,,
240015,@240010,@210010,,@210010,,,
240016,@240010,@210010,,@210010,,,
210020,Aufspürer-Kopfschutz,Leichte Rüstung,,@210010,,,
210021,@210020,@210020,,@210010,,,
210022,@210020,@210020,,@210010,,,
210023,@210020,@210020,,@210010,,,
210024,@210020,@210020,,@210010,,,
210025,@210020,@210020,,@210010,,,
210026,@210020,@210020,,@210010,,,
220020,Aufspürer-Rüstung,@210020,,@210010,,,
220021,@220020,@210020,,@210010,,,
220022,@220020,@210020,,@210010,,,
220023,@220020,@210020,,@210010,,,
220024,@220020,@210020,,@210010,,,
220025,@220020,@210020,,@210010,,,
220026,@220020,@210020,,@210010,,,
230020,Aufspürer-Handschuhe,@210020,,@210010,,,
230021,@230020,@210020,,@210010,,,
230022,@230020,@210020,,@210010,,,
230023,@230020,@210020,,@210010,,,
230024,@230020,@210020,,@210010,,,
230025,@230020,@210020,,@210010,,,
230026,@230020,@210020,,@210010,,,
240020,Aufspürer-Stiefel,@210020,,@210010,,,
240021,@240020,@210020,,@210010,,,
240022,@240020,@210020,,@210010,,,
240023,@240020,@210020,,@210010,,,
240024,@240020,@210020,,@210010,,,
240025,@240020,@210020,,@210010,,,
240026,@240020,@210020,,@210010,,,
210030,Dynasty-Kopfschutz,Robe,,@210010,,,
210031,@210030,@210030,,@210010,,,
210032,@210030,@210030,,@210010,,,
210033,@210030,@210030,,@210010,,,
210034,@210030,@210030,,@210010,,,
210035,@210030,@210030,,@210010,,,
210036,@210030,@210030,,@210010,,,
220030,Dynasty-Rüstung,@210030,,@210010,,,
220031,@220030,@210030,,@210010,,,
220032,@220030,@210030,,@210010,,,
220033,@220030,@210030,,@210010,,,
220034,@220030,@210030,,@210010,,,
220035,@220030,@210030,,@210010,,,
220036,@220030,@210030,,@210010,,,
230030,Dynasty-Handschuhe,@210030,,@210010,,,
230031,@230030,@210030,,@210010,,,
230032,@230030,@210030,,@210010,,,
230033,@230030,@210030,,@210010,,,
230034,@230030,@210030,,@210010,,,
230035,@230030,@210030,,@210010,,,
230036,@230030,@210030,,@210010,,,
240030,Dynasty-Stiefel,@210030,,@210010,,,
240031,@240030,@210030,,@210010,,,
240032,@240030,@210030,,@210010,,,
240033,@240030,@210030,,@210010,,,
240034,@240030,@210030,,@210010,,,
240035,@240030,@210030,,@210010,,,
240036,@240030,@210030,,@210010,,,
210040,Nightmare-Kopfschutz,@210010,,@210010,,,
210041,@210040,@210010,,@210010,,,
210042,@210040,@210010,,@210010,,,
210043,@210040,@210010,,@210010,,,
210044,@210040,@210010,,@210010,,,
210045,@210040,@210010,,@210010,,,
210046,@210040,@210010,,@210010,,,
220040,Nightmare-Rüstung,@210010,,@210010,,,
220041,@220040,@210010,,@210010,,,
220042,@220040,@210010,,@210010,,,
220043,@220040,@210010,,@210010,,,
220044,@220040,@210010,,@210010,,,
220045,@220040,@210010,,@210010,,,
220046,@220040,@210010,,@210010,,,
230040,Nightmare-Handschuhe,@210010,,@210010,,,
230041,@230040,@210010,,@210010,,,
230042,@230040,@210010,,@210010,,,
230043,@230040,@210010,,@210010,,,
230044,@230040,@210010,,@210010,,,
230045,@230040,@210010,,@210010,,,
230046,@230040,@210010,,@210010,,,
240040,Nightmare-Stiefel,@210010,,@210010,,,
240041,@240040,@210010,,@210010,,,
240042,@240040,@210010,,@210010,,,
240043,@240040,@210010,,@210010,,,
240044,@240040,@210010,,@210010,,,
240045,@240040,@210010,,@210010,,,
240046,@240040,@210010,,@210010,,,
210050,Avadon-Kopfschutz,@210020,,@210010,,,
210051,@210050,@210020,,@210010,,,
210052,@210050,@210020,,@210010,,,
210053,@210050,@210020,,@210010,,,
210054,@210050,@210020,,@210010,,,
210055,@210050,@210020,,@210010,,,
210056,@210050,@210020,,@210010,,,
220050,Avadon-Rüstung,@210020,,@210010,,,
220051,@220050,@210020,,@210010,,,
220052,@220050,@210020,,@210010,,,
220053,@220050,@210020,,@210010,,,
220054,@220050,@210020,,@210010,,,
220055,@220050,@210020,,@210010,,,
220056,@220050,@210020,,@210010,,,
230050,Avadon-Handschuhe,@210020,,@210010,,,
230051,@230050,@210020,,@210010,,,
230052,@230050,@210020,,@210010,,,
230053,@230050,@210020,,@210010,,,
230054,@230050,@210020,,@210010,,,
230055,@230050,@210020,,@210010,,,
230056,@230050,@210020,,@210010,,,
240050,Avadon-Stiefel,@210020,,@210010,,,
240051,@240050,@210020,,@210010,,,
240052,@240050,@210020,,@210010,,,
240053,@240050,@210020,,@210010,,,
240054,@240050,@210020,,@210010,,,
240055,@240050,@210020,,@210010,,,
240056,@240050,@210020,,@210010,,,
210060,Majestic-Kopfschutz,@210030,,@210010,,,
210061,@210060,@210030,,@210010,,,
210062,@210060,@210030,,@210010,,,
210063,@210060,@210030,,@210010,,,
210064,@210060,@210030,,@210010,,,
210065,@210060,@210030,,@210010,,,
210066,@210060,@210030,,@210010,,,
220060,Majestic-Rüstung,@210030,,@210010,,,
220061,@220060,@210030,,@210010,,,
220062,@220060,@210030,,@210010,,,
220063,@220060,@210030,,@210010,,,
220064,@220060,@210030,,@210010,,,
220065,@220060,@210030,,@210010,,,
220066,@220060,@210030,,@210010,,,
230060,Majestic-Handschuhe,@210030,,@210010,,,
230061,@230060,@210030,,@210010,,,
230062,@230060,@210030,,@210010,,,
230063,@230060,@210030,,@210010,,,
230064,@230060,@210030,,@210010,,,
230065,@230060,@210030,,@210010,,,
230066,@230060,@210030,,@210010,,,
240060,Majestic-Stiefel,@210030,,@210010,,,
240061,@240060,@210030,,@210010,,,
240062,@240060,@210030,,@210010,,,
240063,@240060,@210030,,@210010,,,
240064,@240060,@210030,,@210010,,,
240065,@240060,@210030,,@210010,,,
240066,@240060,@210030,,@210010,,,
210073,Dominus-Kopfschutz,@210010,,@210010,,,
210074,@210073,@210010,,@210010,,,
210075,@210073,@210010,,@210010,,,
210076,@210073,@210010,,@210010,,,
220073,Dominus-Rüstung,@210010,,@210010,,,
220074,@220073,@210010,,@210010,,,
220075,@220073,@210010,,@210010,,,
220076,@220073,@210010,,@210010,,,
230073,Dominus-Handschuhe,@210010,,@210010,,,
230074,@230073,@210010,,@210010,,,
230075,@230073,@210010,,@210010,,,
230076,@230073,@210010,,@210010,,,
240073,Dominus-Stiefel,@210010,,@210010,,,
240074,@240073,@210010,,@210010,,,
240075,@240073,@210010,,@210010,,,
240076,@240073,@210010,,@210010,,,
210083,Reggios-Kopfschutz,@210020,,@210010,,,
210084,@210083,@210020,,@210010,,,
210085,@210083,@210020,,@210010,,,
210086,@210083,@210020,,@210010,,,
220083,Reggios-Rüstung,@210020,,@210010,,,
220084,@220083,@210020,,@210010,,,
220085,@220083,@210020,,@210010,,,
220086,@220083,@210020,,@210010,,,
230083,Reggios-Handschuhe,@210020,,@210010,,,
230084,@230083,@210020,,@210010,,,
230085,@230083,@210020,,@210010,,,
230086,@230083,@210020,,@210010,,,
240083,Reggios-Stiefel,@210020,,@210010,,,
240084,@240083,@210020,,@210010,,,
240085,@240083,@210020,,@210010,,,
240086,@240083,@210020,,@210010,,,
210093,Optimus-Kopfschutz,@210030,,@210010,,,
210094,@210093,@210030,,@210010,,,
210095,@210093,@210030,,@210010,,,
210096,@210093,@210030,,@210010,,,
220093,Optimus-Rüstung,@210030,,@210010,,,
220094,@220093,@210030,,@210010,,,
220095,@220093,@210030,,@210010,,,
220096,@220093,@210030,,@210010,,,
230093,Optimus-Handschuhe,@210030,,@210010,,,
230094,@230093,@210030,,@210010,,,
230095,@230093,@210030,,@210010,,,
230096,@230093,@210030,,@210010,,,
240093,Optimus-Stiefel,@210030,,@210010,,,
240094,@240093,@210030,,@210010,,,
240095,@240093,@210030,,@210010,,,
240096,@240093,@210030,,@210010,,,
210103,Mithril-Helm,@210010,,@210010,,,
210104,Mithril-Helm,@210010,,@210010,,,
210105,Mithril-Helm,@210010,,@210010,,,
220103,Mithril-Rüstung,@210010,,@210010,,,
220104,Mithril-Rüstung,@210010,,@210010,,,
220105,Mithril-Rüstung,@210010,,@210010,,,
230103,Mithril-Handschuhe,@210010,,@210010,,,
230104,Mithril-Handschuhe,@210010,,@210010,,,
230105,Mithril-Handschuhe,@210010,,@210010,,,
240103,Mithril-Stiefel,@210010,,@210010,,,
240104,Mithril-Stiefel,@210010,,@210010,,,
240105,Mithril-Stiefel,@210010,,@210010,,,
210113,Dunkelkristall-Helm,@210020,,@210010,,,
210114,Dunkelkristall-Helm,@210020,,@210010,,,
210115,Dunkelkristall-Helm,@210020,,@210010,,,
220113,Dunkelkristall-Rüstung,@210020,,@210010,,,
220114,Dunkelkristall-Rüstung,@210020,,@210010,,,
220115,Dunkelkristall-Rüstung,@210020,,@210010,,,
230113,Dunkelkristall-Handschuhe,@210020,,@210010,,,
230114,Dunkelkristall-Handschuhe,@210020,,@210010,,,
230115,Dunkelkristall-Handschuhe,@210020,,@210010,,,
240113,Dunkelkristall-Stiefel,@210020,,@210010,,,
240114,Dunkelkristall-Stiefel,@210020,,@210010,,,
240115,Dunkelkristall-Stiefel,@210020,,@210010,,,
210123,Himmlischer Helm,@210030,,@210010,,,
210124,Himmlischer Helm,@210030,,@210010,,,
210125,Himmlischer Helm,@210030,,@210010,,,
220123,Himmlische Rüstung,@210030,,@210010,,,
220124,Himmlische Rüstung,@210030,,@210010,,,
220125,Himmlische Rüstung,@210030,,@210010,,,
230123,Himmlische Handschuhe,@210030,,@210010,,,
230124,Himmlische Handschuhe,@210030,,@210010,,,
230125,Himmlische Handschuhe,@210030,,@210010,,,
240123,Himmlische Stiefel,@210030,,@210010,,,
240124,Himmlische Stiefel,@210030,,@210010,,,
240125,Himmlische Stiefel,@210030,,@210010,,,
310001,Elfenring,Accessoire,,Erhöht die Werte deines Charakters.,,,
310002,@310001,@310001,,@310001,,,
310003,@310001,@310001,,@310001,,,
310004,@310001,@310001,,@310001,,,
310005,@310001,@310001,,@310001,,,
310006,@310001,@310001,,@310001,,,
320001,Elfenhalskette,@310001,Nach Klassentr. verfügbar,@310001,,,
320002,@320001,@310001,@320001,@310001,,,
320003,@320001,@310001,@320001,@310001,,,
320004,@320001,@310001,@320001,@310001,,,
320005,@320001,@310001,@320001,@310001,,,
320006,@320001,@310001,@320001,@310001,,,
330001,Elfenohrringe,@310001,,@310001,,,
330002,@330001,@310001,,@310001,,,
330003,@330001,@310001,,@310001,,,
330004,@330001,@310001,,@310001,,,
330005,@330001,@310001,,@310001,,,
330006,@330001,@310001,,@310001,,,
310011,Moonstone-Ring,@310001,,@310001,,,
310012,@310011,@310001,,@310001,,,
310013,@310011,@310001,,@310001,,,
310014,@310011,@310001,,@310001,,,
310015,@310011,@310001,,@310001,,,
310016,@310011,@310001,,@310001,,,
320011,Moonstone-Halskette,@310001,@320001,@310001,,,
320012,@320011,@310001,@320001,@310001,,,
320013,@320011,@310001,@320001,@310001,,,
320014,@320011,@310001,@320001,@310001,,,
320015,@320011,@310001,@320001,@310001,,,
320016,@320011,@310001,@320001,@310001,,,
330011,Moonstone-Ohrring,@310001,,@310001,,,
330012,@330011,@310001,,@310001,,,
330013,@330011,@310001,,@310001,,,
330014,@330011,@310001,,@310001,,,
330015,@330011,@310001,,@310001,,,
330016,@330011,@310001,,@310001,,,
310021,Black-Ore-Ring,@310001,,@310001,,,
310022,@310021,@310001,,@310001,,,
310023,@310021,@310001,,@310001,,,
310024,@310021,@310001,,@310001,,,
310025,@310021,@310001,,@310001,,,
310026,@310021,@310001,,@310001,,,
320021,Black-Ore-Halskette,@310001,@320001,@310001,,,
320022,@320021,@310001,@320001,@310001,,,
320023,@320021,@310001,@320001,@310001,,,
320024,@320021,@310001,@320001,@310001,,,
320025,@320021,@310001,@320001,@310001,,,
320026,@320021,@310001,@320001,@310001,,,
330021,Black-Ore-Ohrring,@310001,,@310001,,,
330022,@330021,@310001,,@310001,,,
330023,@330021,@310001,,@310001,,,
330024,@330021,@310001,,@310001,,,
330025,@330021,@310001,,@310001,,,
330026,@330021,@310001,,@310001,,,
310031,Phoenix-Ring,@310001,,@310001,,,
310032,@310031,@310001,,@310001,,,
310033,@310031,@310001,,@310001,,,
310034,@310031,@310001,,@310001,,,
310035,@310031,@310001,,@310001,,,
310036,@310031,@310001,,@310001,,,
320031,Phoenix-Halskette,@310001,@320001,@310001,,,
320032,@320031,@310001,@320001,@310001,,,
320033,@320031,@310001,@320001,@310001,,,
320034,@320031,@310001,@320001,@310001,,,
320035,@320031,@310001,@320001,@310001,,,
320036,@320031,@310001,@320001,@310001,,,
330031,Phoenix-Ohrring,@310001,,@310001,,,
330032,@330031,@310001,,@310001,,,
330033,@330031,@310001,,@310001,,,
330034,@330031,@310001,,@310001,,,
330035,@330031,@310001,,@310001,,,
330036,@330031,@310001,,@310001,,,
310041,Nassen-Ring,@310001,,@310001,,,
310042,@310041,@310001,,@310001,,,
310043,@310041,@310001,,@310001,,,
310044,@310041,@310001,,@310001,,,
310045,@310041,@310001,,@310001,,,
310046,@310041,@310001,,@310001,,,
320041,Nassen-Halskette,@310001,@320001,@310001,,,
320042,@320041,@310001,@320001,@310001,,,
320043,@320041,@310001,@320001,@310001,,,
320044,@320041,@310001,@320001,@310001,,,
320045,@320041,@310001,@320001,@310001,,,
320046,@320041,@310001,@320001,@310001,,,
330041,Nassen-Ohrring,@310001,,@310001,,,
330042,@330041,@310001,,@310001,,,
330043,@330041,@310001,,@310001,,,
330044,@330041,@310001,,@310001,,,
330045,@330041,@310001,,@310001,,,
330046,@330041,@310001,,@310001,,,
310051,Arbol-Ring,@310001,,@310001,,,
310052,@310051,@310001,,@310001,,,
310053,@310051,@310001,,@310001,,,
310054,@310051,@310001,,@310001,,,
310055,@310051,@310001,,@310001,,,
310056,@310051,@310001,,@310001,,,
320051,Arbol-Halskette,@310001,@320001,@310001,,,
320052,@320051,@310001,@320001,@310001,,,
320053,@320051,@310001,@320001,@310001,,,
320054,@320051,@310001,@320001,@310001,,,
320055,@320051,@310001,@320001,@310001,,,
320056,@320051,@310001,@320001,@310001,,,
330051,Arbol-Ohrring,@310001,,@310001,,,
330052,@330051,@310001,,@310001,,,
330053,@330051,@310001,,@310001,,,
330054,@330051,@310001,,@310001,,,
330055,@330051,@310001,,@310001,,,
330056,@330051,@310001,,@310001,,,
310061,Ring des Helden,@310001,,@310001,,,
310062,@310061,@310001,,@310001,,,
310063,@310061,@310001,,@310001,,,
310064,@310061,@310001,,@310001,,,
310065,@310061,@310001,,@310001,,,
310066,@310061,@310001,,@310001,,,
320061,Halskette des Helden,@310001,@320001,@310001,,,
320062,@320061,@310001,@320001,@310001,,,
320063,@320061,@310001,@320001,@310001,,,
320064,@320061,@310001,@320001,@310001,,,
320065,@320061,@310001,@320001,@310001,,,
320066,@320061,@310001,@320001,@310001,,,
330061,Ohrring des Helden,@310001,,@310001,,,
330062,@330061,@310001,,@310001,,,
330063,@330061,@310001,,@310001,,,
330064,@330061,@310001,,@310001,,,
