Id,Title,Name
1170,@1101,Knurrer Lv. 70
1171,@1101,Knurrer Lv. 71
1172,@1101,Knurrer Lv. 72
1173,@1101,Knurrer Lv. 73
1174,@1101,Knurrer Lv. 74
1175,@1101,Knurrer Lv. 75
1176,@1101,Knurrer Lv. 76
1177,@1101,Knurrer Lv. 77
1178,@1101,Knurrer Lv. 78
1179,@1101,Knurrer Lv. 79
1180,@1101,Knurrer Lv. 80
1181,@1101,Knurrer Lv. 81
1182,@1101,Knurrer Lv. 82
1183,@1101,Knurrer Lv. 83
1184,@1101,Knurrer Lv. 84
1185,@1101,Knurrer Lv. 85
1186,@1101,Knurrer Lv. 86
1187,@1101,Knurrer Lv. 87
1188,@1101,Knurrer Lv. 88
1189,@1101,Knurrer Lv. 89
1190,@1101,Knurrer Lv. 90
1191,@1101,Knurrer Lv. 91
1192,@1101,Knurrer Lv. 92
1193,@1101,Knurrer Lv. 93
1194,@1101,Knurrer Lv. 94
1195,@1101,Knurrer Lv. 95
1196,@1101,Knurrer Lv. 96
1197,@1101,Knurrer Lv. 97
1198,@1101,Knurrer Lv. 98
1199,@1101,Knurrer Lv. 99
1200,@1101,Knurrer Lv. 100
1201,@1101,@1101
1202,@1101,@1102
1203,@1101,@1103
1204,@1101,@1104
1205,@1101,@1105
1206,@1101,@1106
1207,@1101,@1107
1208,@1101,@1108
1209,@1101,@1109
1210,@1101,@1110
1211,@1101,@1111
1212,@1101,@1112
1213,@1101,@1113
1214,@1101,@1114
1215,@1101,@1115
1216,@1101,@1116
1217,@1101,@1117
1218,@1101,@1118
1219,@1101,@1119
1220,@1101,@1120
1221,@1101,@1121
1222,@1101,@1122
1223,@1101,@1123
1224,@1101,@1124
1225,@1101,@1125
1226,@1101,@1126
1227,@1101,@1127
1228,@1101,@1128
1229,@1101,@1129
1230,@1101,@1130
1231,@1101,@1131
1232,@1101,@1132
1233,@1101,@1133
1234,@1101,@1134
1235,@1101,@1135
1236,@1101,@1136
1237,@1101,@1137
1238,@1101,@1138
1239,@1101,@1139
1240,@1101,@1140
1241,@1101,@1141
1242,@1101,@1142
1243,@1101,@1143
1244,@1101,@1144
1245,@1101,@1145
1246,@1101,@1146
1247,@1101,@1147
1248,@1101,@1148
1249,@1101,@1149
1250,@1101,@1150
1251,@1101,@1151
1252,@1101,@1152
1253,@1101,@1153
1254,@1101,@1154
1255,@1101,@1155
1256,@1101,@1156
1257,@1101,@1157
1258,@1101,@1158
1259,@1101,@1159
1260,@1101,@1160
1261,@1101,@1161
1262,@1101,@1162
1263,@1101,@1163
1264,@1101,@1164
1265,@1101,@1165
1266,@1101,@1166
1267,@1101,@1167
1268,@1101,@1168
1269,@1101,@1169
1270,@1101,@1170
1271,@1101,@1171
1272,@1101,@1172
1273,@1101,@1173
1274,@1101,@1174
1275,@1101,@1175
1276,@1101,@1176
1277,@1101,@1177
1278,@1101,@1178
1279,@1101,@1179
1280,@1101,@1180
1281,@1101,@1181
1282,@1101,@1182
1283,@1101,@1183
1284,@1101,@1184
1285,@1101,@1185
1286,@1101,@1186
1287,@1101,@1187
1288,@1101,@1188
1289,@1101,@1189
1290,@1101,@1190
1291,@1101,@1191
1292,@1101,@1192
1293,@1101,@1193
1294,@1101,@1194
1295,@1101,@1195
1296,@1101,@1196
1297,@1101,@1197
1298,@1101,@1198
1299,@1101,@1199
1300,@1101,@1200
1301,@1101,@1101
1302,@1101,@1102
1303,@1101,@1103
1304,@1101,@1104
1305,@1101,@1105
1306,@1101,@1106
1307,@1101,@1107
1308,@1101,@1108
1309,@1101,@1109
1310,@1101,@1110
1311,@1101,@1111
1312,@1101,@1112
1313,@1101,@1113
1314,@1101,@1114
1315,@1101,@1115
1316,@1101,@1116
1317,@1101,@1117
1318,@1101,@1118
1319,@1101,@1119
1320,@1101,@1120
1321,@1101,@1121
1322,@1101,@1122
1323,@1101,@1123
1324,@1101,@1124
1325,@1101,@1125
1326,@1101,@1126
1327,@1101,@1127
1328,@1101,@1128
1329,@1101,@1129
1330,@1101,@1130
1331,@1101,@1131
1332,@1101,@1132
1333,@1101,@1133
1334,@1101,@1134
1335,@1101,@1135
1336,@1101,@1136
1337,@1101,@1137
1338,@1101,@1138
1339,@1101,@1139
1340,@1101,@1140
1341,@1101,@1141
1342,@1101,@1142
1343,@1101,@1143
1344,@1101,@1144
1345,@1101,@1145
1346,@1101,@1146
1347,@1101,@1147
1348,@1101,@1148
1349,@1101,@1149
1350,@1101,@1150
1351,@1101,@1151
1352,@1101,@1152
1353,@1101,@1153
1354,@1101,@1154
1355,@1101,@1155
1356,@1101,@1156
1357,@1101,@1157
1358,@1101,@1158
1359,@1101,@1159
1360,@1101,@1160
1361,@1101,@1161
1362,@1101,@1162
1363,@1101,@1163
1364,@1101,@1164
1365,@1101,@1165
1366,@1101,@1166
1367,@1101,@1167
1368,@1101,@1168
1369,@1101,@1169
1370,@1101,@1170
1371,@1101,@1171
1372,@1101,@1172
1373,@1101,@1173
1374,@1101,@1174
1375,@1101,@1175
1376,@1101,@1176
1377,@1101,@1177
1378,@1101,@1178
1379,@1101,@1179
1380,@1101,@1180
1381,@1101,@1181
1382,@1101,@1182
1383,@1101,@1183
1384,@1101,@1184
1385,@1101,@1185
1386,@1101,@1186
1387,@1101,@1187
1388,@1101,@1188
1389,@1101,@1189
1390,@1101,@1190
1391,@1101,@1191
1392,@1101,@1192
1393,@1101,@1193
1394,@1101,@1194
1395,@1101,@1195
1396,@1101,@1196
1397,@1101,@1197
1398,@1101,@1198
1399,@1101,@1199
1400,@1101,@1200
1401,@1101,@1101
1402,@1101,@1102
1403,@1101,@1103
1404,@1101,@1104
1405,@1101,@1105
1406,@1101,@1106
1407,@1101,@1107
1408,@1101,@1108
1409,@1101,@1109
1410,@1101,@1110
1411,@1101,@1111
1412,@1101,@1112
1413,@1101,@1113
1414,@1101,@1114
1415,@1101,@1115
1416,@1101,@1116
1417,@1101,@1117
1418,@1101,@1118
1419,@1101,@1119
1420,@1101,@1120
1421,@1101,@1121
1422,@1101,@1122
1423,@1101,@1123
1424,@1101,@1124
1425,@1101,@1125
1426,@1101,@1126
1427,@1101,@1127
1428,@1101,@1128
1429,@1101,@1129
1430,@1101,@1130
1431,@1101,@1131
1432,@1101,@1132
1433,@1101,@1133
1434,@1101,@1134
1435,@1101,@1135
1436,@1101,@1136
1437,@1101,@1137
1438,@1101,@1138
1439,@1101,@1139
1440,@1101,@1140
1441,@1101,@1141
1442,@1101,@1142
1443,@1101,@1143
1444,@1101,@1144
1445,@1101,@1145
1446,@1101,@1146
1447,@1101,@1147
1448,@1101,@1148
1449,@1101,@1149
1450,@1101,@1150
1451,@1101,@1151
1452,@1101,@1152
1453,@1101,@1153
1454,@1101,@1154
1455,@1101,@1155
1456,@1101,@1156
1457,@1101,@1157
1458,@1101,@1158
1459,@1101,@1159
1460,@1101,@1160
1461,@1101,@1161
1462,@1101,@1162
1463,@1101,@1163
1464,@1101,@1164
1465,@1101,@1165
1466,@1101,@1166
1467,@1101,@1167
1468,@1101,@1168
1469,@1101,@1169
1470,@1101,@1170
1471,@1101,@1171
1472,@1101,@1172
1473,@1101,@1173
1474,@1101,@1174
1475,@1101,@1175
1476,@1101,@1176
1477,@1101,@1177
1478,@1101,@1178
1479,@1101,@1179
1480,@1101,@1180
1481,@1101,@1181
1482,@1101,@1182
1483,@1101,@1183
1484,@1101,@1184
1485,@1101,@1185
1486,@1101,@1186
1487,@1101,@1187
1488,@1101,@1188
1489,@1101,@1189
1490,@1101,@1190
1491,@1101,@1191
1492,@1101,@1192
1493,@1101,@1193
1494,@1101,@1194
1495,@1101,@1195
1496,@1101,@1196
1497,@1101,@1197
1498,@1101,@1198
1499,@1101,@1199
1500,@1101,@1200
1501,@1101,@1101
1502,@1101,@1102
1503,@1101,@1103
1504,@1101,@1104
1505,@1101,@1105
1506,@1101,@1106
1507,@1101,@1107
1508,@1101,@1108
1509,@1101,@1109
1510,@1101,@1110
1511,@1101,@1111
1512,@1101,@1112
1513,@1101,@1113
1514,@1101,@1114
1515,@1101,@1115
1516,@1101,@1116
1517,@1101,@1117
1518,@1101,@1118
1519,@1101,@1119
1520,@1101,@1120
1521,@1101,@1121
1522,@1101,@1122
1523,@1101,@1123
1524,@1101,@1124
1525,@1101,@1125
1526,@1101,@1126
1527,@1101,@1127
1528,@1101,@1128
1529,@1101,@1129
1530,@1101,@1130
1531,@1101,@1131
1532,@1101,@1132
1533,@1101,@1133
1534,@1101,@1134
1535,@1101,@1135
1536,@1101,@1136
1537,@1101,@1137
1538,@1101,@1138
1539,@1101,@1139
1540,@1101,@1140
1541,@1101,@1141
1542,@1101,@1142
1543,@1101,@1143
1544,@1101,@1144
1545,@1101,@1145
1546,@1101,@1146
1547,@1101,@1147
1548,@1101,@1148
1549,@1101,@1149
1550,@1101,@1150
1551,@1101,@1151
1552,@1101,@1152
1553,@1101,@1153
1554,@1101,@1154
1555,@1101,@1155
1556,@1101,@1156
1557,@1101,@1157
1558,@1101,@1158
1559,@1101,@1159
1560,@1101,@1160
1561,@1101,@1161
1562,@1101,@1162
1563,@1101,@1163
1564,@1101,@1164
1565,@1101,@1165
1566,@1101,@1166
1567,@1101,@1167
1568,@1101,@1168
1569,@1101,@1169
1570,@1101,@1170
1571,@1101,@1171
1572,@1101,@1172
1573,@1101,@1173
1574,@1101,@1174
1575,@1101,@1175
1576,@1101,@1176
1577,@1101,@1177
1578,@1101,@1178
1579,@1101,@1179
1580,@1101,@1180
1581,@1101,@1181
1582,@1101,@1182
1583,@1101,@1183
1584,@1101,@1184
1585,@1101,@1185
1586,@1101,@1186
1587,@1101,@1187
1588,@1101,@1188
1589,@1101,@1189
1590,@1101,@1190
1591,@1101,@1191
1592,@1101,@1192
1593,@1101,@1193
1594,@1101,@1194
1595,@1101,@1195
1596,@1101,@1196
1597,@1101,@1197
1598,@1101,@1198
1599,@1101,@1199
1600,@1101,@1200
2000,TEST TITLE,Aimel
2001,@2000,ArmorMerchant
2002,@2000,ArmorMerchant_Capture
2003,@2000,Attack_ArmorMerchant
2004,@2000,Attack_ArmorMerchant_Bow
2005,@2000,CatTheCat
2006,@2000,CatTheCat_Attack
2007,@2000,CatTheCat_Down
2008,@2000,CityGuard
2009,@2000,CityGuard_02
2010,@2000,CityGuard_Drug
2011,@2000,CityGuard_Wounded
2012,@2000,DarkAssociation
2013,@2000,DarkAssociation_Capture
2014,@2000,DarkAssociation_Normal
2015,@2000,DarkAssociation_Wounded_01
2016,@2000,Fernel
2017,@2000,Fernel_Attack_Dagger
2018,@2000,GateKeeper
2019,@2000,Hardin
2020,@2000,Attack_Hardin
2021,@2000,Hardin_Capture
2022,@2000,HardinsFollower
2023,@2000,HardinsFollower_Capture
2024,@2000,HardinsFollower_Wound
2025,@2000,Attack_HardinsFollower
2026,@2000,HardinsFollower_Wounded
2027,@2000,ItemMerchant
2028,@2000,ItemMerchant_BattleStand
2029,@2000,ItemMerchant_Wounded
2030,@2000,ItemMerchant_Wounded_02
2031,@2000,Attack_ItemMerchant
2032,@2000,Terrify_ItemMerchant
2033,@2000,LittleGirl
2034,@2000,LittleGirl_Down
2035,@2000,LittleGirl_Terrify
2036,@2000,Magician
2037,@2000,Magician_Wounded
2038,@2000,Noble_01
2039,@2000,Noble_02
2040,@2000,Noble_03
2041,@2000,Noble_03_Attack_Sword
2042,@2000,Officer
2043,@2000,Attack_Officer
2044,@2000,Officer_Wounded
2045,@2000,Officer_02
2046,@2000,Officer_02_Attack_Spear
2047,@2000,Resident_01
2048,@2000,Resident_01_Talk
2049,@2000,Resident_02
2050,@2000,Attack_Resident_02
2051,@2000,Attack_Resident_02_Staff
2052,@2000,Resident_02_Capture
2053,@2000,Resident_02_Capture_02
2054,@2000,Resident_02_Dead
2055,@2000,Resident_02_Fear
2056,@2000,Resident_03
2057,@2000,Resident_03_Capture
2058,@2000,Resident_03_Capture_02
2059,@2000,Resident_03_Dead
2060,@2000,Resident_03_Fear
2061,@2000,Attack_Resident_03_Bow
2062,@2000,Attack_Resident_03_Bow_DarkSide
2063,@2000,Attack_Resident_03_DualSword
2064,@2000,Attack_Resident_03_Sword
2065,@2000,Resident_04
2066,@2000,Resident_04_Attack_Sword
2067,@2000,Resident_05
2068,@2000,Resident_05_Dagger
2069,@2000,SmeltingMerchant
2070,@2000,SmeltingMerchant_Capture
2071,@2000,SmeltingMerchant_Wounded
2072,@2000,SmeltingMerchant_Wounded_02
2073,@2000,Attack_SmeltingMerchant
2074,@2000,Student
2075,@2000,Student_down
2076,@2000,Student_Fear
2077,@2000,Student_Sleep
2078,@2000,Attack_Student_Dagger
2079,@2000,Attack_Student_Staff
2080,@2000,Teleporter
2081,@2000,Teleporter_Capture
2082,@2000,Attack_Teleporter
2083,@2000,TemplePriest
2084,@2000,TemplePriest_Capture
2085,@2000,TemplePriest_Fear
2086,@2000,TemplePriest_Wounded_01
2087,@2000,TemplePriest_Wounded_02
2088,@2000,Attack_TemplePriest
2089,@2000,Tutorial_DarkElf_01
2090,@2000,Tutorial_DarkElf_02
2091,@2000,Tutorial_Dwarf_01
2092,@2000,Tutorial_Elf_01
2093,@2000,Tutorial_Gate
2094,@2000,Tutorial_human_01
2095,@2000,Tutorial_human_02
2096,@2000,Tutorial_human_03
2097,@2000,Tutorial_human_04
2098,@2000,Tutorial_human_05
2099,@2000,Tutorial_human_06
2100,@2000,WarehouseKeeper
2101,@2000,WareHouseKeeper_Terrify
2102,@2000,WareHouseKeeper_Wounded
2103,@2000,Attack_WarehouseKeeper
2104,@2000,SmeltingMerchant_Attack_Bow
3000,,Antilope
3001,,Ameisenlarve
3002,,Ameisensoldat
3003,,Ameise
3004,,Basilisk
3005,,Monsteraugen-Wachmann
3006,,Schwarze Weide
3007,,Schwarzer Wolf
3008,,Blutkönigin
3009,,Boreas
3010,,Gorgon-Königin Stenoa
3011,,Gefesselte Seele
3012,,Dunkle Bruderschaft
3013,,Dunkelritter
3014,,Schwarzer Leopard
3015,,Dunkelfürst
3016,,Nerkas
3017,,Rotfuchs
3018,,Dicor
3019,,Verderbensdiener
3020,,Lindwurm
3021,,Dullahan
3022,,Perum
3023,,Staubwind-Gargoyle
3024,,Riesiger Egel
3025,,Riesiger Kneifer
3026,,Grandis
3027,,Rotbär
3028,,Guillotine des Todes
3029,,Wespe
3030,,Wiederbel. Schemen
3031,,Unerbittlicher Schemen
3032,,Kaim Vanul
3033,,Ketra-Ork-Sucher
3034,,Weißer Ketra-Orkhauptmann
3035,,Ketra-Ork-Ranger-Hauptmann
3036,,Schreckgespenstkönig
3037,,Leto-Echsenmensch
3038,,Leto-Echsenmensch-Häuptling
3039,,Leto-Echsenm.-Schütze
3040,,Leto-Echsenmensch-Schamane
3041,,Leto-Echsenmensch-Kämpfer
3042,,Rorka
3043,,Maille-Echsenmensch-Späher
3044,,Maille-Echsenm.-Schamane
3046,,Maille-Echsenmensch-Kämpfer
3047,,@304
3048,,Moor-Stakato-Soldat
3050,,Medusa
3051,,Meforde
3052,,Mystischer Weber
3053,,Sumpfkiller
3054,,Noble Ameise
3055,,Oel Mahum
3056,,Oel Mahum-Schamane
3057,,Oel Mahum-Kämpfer
3058,,Ol Mahum-Todessch.
3059,,Ol Mahum-Krieger
3060,,Ol Mahum-Kriegshäuptling
3061,,Ol Mahum-Späher
3062,,Orfen
3063,,Orfens Magd
3064,,Piratenzombie
3065,,Piratenzombiekapitän
3066,,Piratenzombienautiker
3067,,Giftige Spinne
3068,,Dunkelchor-Prima
3069,,Premo
3070,,Ameisenkönigin
3072,,Richard
3073,,Schnitter
3074,,Sahara
3075,,Höhlenhüter
3076,,Dungeon-Kn.-Soldat
3077,,Knochenmarodeur
3078,,Knochenverfolger
3079,,Knochenspäher
3080,,Snipe
3081,,Sporenfungus
3082,,Steingolem
3083,,Sukkubus
3084,,Suszeptor-Prime
3085,,Tanor-Silenos
3086,,Tanor-Silenos-Häuptl.
3087,,Tanor-Silenos-Schamane
3088,,Tanor-Silenos-Kämpfer
3089,,Tepra-Skorpion
3090,,Breka-Ork
3091,,Breka-Ork-Schütze
3092,,Breka-Ork-Kriegshäuptling
3093,,Breka-Ork-Schamane
3094,,Breka-Ork-Kämpfer
3095,,Turek-Ork-Schütze
3096,,Turek-Ork-Kriegshäuptling
3097,,Turek-Ork-Stürmer
3098,,Typheron
3099,,Jämmerlicher Schrei
3100,,Validus
3101,,Vampirfledermaus
3102,,Turek-Kriegshund
3103,,Werwolf
3104,,Weißer Wolf
3105,,Tollwütiger Puma
3106,,Windsus
3108,,Wyrm
3109,,Zaken
3110,,Zombiefürst Crowl
3111,,Orbis
3112,,Makkum
3113,,Trikan
3114,,Blutkönig
3115,,Archon Bau
3116,,Dunkelkurier
3117,,Varkaron
3118,,Kresous
3119,,Robuster Honigdachs
3120,,@305
3121,,Zügelloser Krieger
3122,,Kurklin der Reißer
3123,,Häuptling Turamathia
3124,,Shelop-Wachmann
3125,,Drachenschlüpfling
3126,,Nymphe Rose
3127,,Nymphenkönigin Lara
3128,,Barka Silenos' Kriegshäuptl.
3129,,Beleth
3130,,Embrions Ritter
3131,,Fee
3132,,Kobold
3133,,Ketra-Ork
3134,,Ketra-Ork-Kriegshäuptl.
3135,,Goldmimik
3136,,@205
3137,,Tanta-Echsenmensch-Zauberer
3138,,Tanta-Echsenmensch-Kämpfer
3139,,DragonPython
3140,,DragonBerserker
3141,,Karinness
3142,,DunklerBund_M_Hoch
3143,,Grendel
3144,,ArmoredGrandis
3145,,EmbryonKnights
3146,,Leonard
10000,@441,@441
10001,@402,@442
10002,Wandernder Verkäufer,Smiley
10003,Smileys Träger,Bambam
10004,,@419
10005,,Bewacher
10006,,@10005
10007,,Wachhauptmann
10008,,@10007
10009,,@10007
10010,,Sicherheits-Leutnant
10011,,@10010
10012,,Stadtbewohner
10013,,Aristokrat
10014,,@10012
10015,,@10012
10016,,@10012
10017,,@10012
10018,,@10012
10019,,@10012
10020,,@419
10021,,@419
10022,,@10013
10023,,@419
10024,,@10013
10025,,@419
10026,,@10012
10027,,@419
10028,,@419
10029,,@10012
10030,,@10012
10031,,@10012
10032,,@10012
10033,,@10012
10034,,@419
10035,,@419
10036,,@419
10037,,@10012
10038,,@419
10039,,@10012
10040,,@419
10041,,@10012
10042,,@10012
10043,,@10012
10044,,@419
10045,,@10012
10046,,@10012
10047,,@10012
10048,,@10012
10049,,@419
10050,,@419
10051,,@10012
10052,,Priester
10053,,@10052
10054,,@10052
10055,,@10052
10056,,@10012
10057,,@10012
10058,,@10012
10059,,Schläger
10060,,@10059
10061,,@10059
10062,,Dienstmädchen
10063,,@10062
10064,,@10062
10065,,@10062
10066,,@10062
10067,,@10062
10068,Oren-Berufsheer,@10005
10069,@10068,@10010
10070,@10068,@10007
10071,,Jäger
10072,,@10071
10073,,@10071
10074,@10068,@10005
10075,,Feen-Stadtbewohner
10076,,@10012
10101,,Paws
10102,,Matrose
10103,,Blut-Ranger
10104,@461,Isaac
10105,Hafenmeister,Psyche
10107,,@10102
10108,,Nautiker
10109,,Händler
10110,,Gludio-Schiffsbegleiter
10111,,Krämer
10112,,Gludio-Schiffskapitän
10113,,Stadtbewohner
10114,Torhüter,Kainess
10115,Gemischtwarenhändler,Anais
10116,,@10113
10117,Archon der Sprechenden Insel,Daniel
10118,@10114,Kynell
10119,@456,Krius
10120,Schmied,Veren
10121,Seelenschusshändler,Roarke
10122,@421,Dekkan
10123,Ausrüstungshändler,@10101
10124,,Söldner
10125,Lagerhüter,Penzel
10127,,@10005
10129,,Seriana
10131,,Ajax
10132,,Hazem
10144,Wachhauptmann,Harold
10146,,@10005
10147,,@10102
10149,Söldnerhauptmann,Douglas
10150,Feldheims Archäologe,Codellia
10151,@10150,Niah
10152,,Düsterer Zauberer
10153,Leitender Archäologe,@202
10154,,Fee der Läuterung
10155,,@10154
10156,Fischer,Aman
10157,@10156,Pesca
10158,@205,@205
10159,Sprechende-Insel-Bewacher,Terre
10160,Wagenhändler,Helia
10161,,Stadtwache
10162,Pfand des Mystikers,Knochensoldat
10163,@402,@444
10164,Blut-Ranger-Hauptmann,Austin
10165,Blut-Ranger-Leutnant,Arthur
10166,Drillmeister,Albert der Riese
10167,Akademieprofessor,Eugene
10168,@421,Tau
10169,,Jupie
10170,,Ork-Schlachter
10171,@10120,Leo
10173,@10167,@10167
10175,,Einhovant-Mystiker
10176,@10153,@202
10177,@402,@442
10178,,@10103
10184,@10153,@202
10185,,@10103
10186,@402,@444
10187,,@10103
10188,@10120,Ferron
10189,@10144,@10144
10190,,Ork-Entführer
10191,,Archäologe
10202,,Ticketkontrolleur
10203,@402,@442
10208,@402,@442
10209,,@10103
10210,Ranger-Hauptmann,Arnold
10215,Ruinenhüter,Cecile
10217,,Elizabeth
10218,@10150,Canaria
10219,@402,@444
10220,,@202
10221,@10150,@455
10223,,@10154
10224,,@10154
10225,@10150,@10218
10226,@10150,@455
10227,Ranger-Leutnant,Andy
10230,@10153,@202
10231,@10150,@10151
10232,@10215,@10215
10233,,@10103
10234,@10215,@10215
10235,@402,@442
10236,Hohepriester der Dunklen Bruderschaft,Ethan
10237,Ethans Diener,@10162
10238,@10210,@10210
10301,,Veteranenmatrose Karlov
10302,@10105,Draid
