Id,NpcName,DialogMessage
16001,Кузнец Феррон,"Если вы хотите <YellowBold>повысить уровень</> снаряжения, то вы по адресу. Я лучший кузнец на Говорящем острове!"
16002,@16001,"Вот, возьмите это снаряжение. Оно вам пригодится."
16003,@16001,Посмотрим на полученное вами снаряжение.
16004,@16001,Оно должно быть на вкладке доспехов.
16005,@16001,"Выберите снаряжение, которое я вам дал."
16006,@16001,Вы можете повысить уровень снаряжения в кузнице. За мной.
16007,@16001,Есть <YellowBold>несколько способов улучшить снаряжение</> в кузнице.
16008,@16001,Выберите повышение уровня.
16009,@16001,При <YellowBold>повышении уровня</> используется другое снаряжение в качестве материала для <YellowBold>улучшения</> вашего основного снаряжения.
16010,@16001,"А теперь небольшая плата за услуги... Я бы уже давно оказался на улице, если бы работал бесплатно, хе!"
16011,@16001,Используйте это как материал. Будем считать это подарком!
16012,@16001,"Ну вот, готово! На этот раз я сделаю это бесплатно. Это будет наш секрет!"
16013,@16001,Во время процесса материалы исчезнут.
16014,,
16015,@16001,"Готово! Посмотрим. Эй, все получилось!"
16016,@16001,Теперь установите снаряжение повышенного уровня!
16017,@16001,"Это легко сделать, нажав «Автоэкипировка»!"
16018,,
16019,@16001,Повыш. ур. снаряж. - это <YellowBold>простой способ улучш. боевые способ-ти</>. 
16020,,
17001,Капитан Рейндж. крови Остин,Ладно! Теперь перейдем к повышению уровня умений.
17002,@17001,"Прежде чем начать, нужно посмотреть, какие умения вы используете."
17003,@17001,Посмотрим на ваши умения.
17004,@17001,Здесь можно повышать <YellowBold>уровни умений</> и <YellowBold>менять расположение кнопок умений</>.
17005,@17001,Для повышения уровня умений вам потребуются очки умений.
17006,@17001,"Вы можете получить очки умений, повысив уровень персонажа в ходе постоянной игры."
17007,@17001,Хорошо. Теперь <YellowBold>повысим уровень ваших умений</>.
17008,@17001,Хм. Это умение подойдет.
17009,@17001,"Видите кнопку повышения уровня? Заманчиво, да?"
17010,@17001,Вы можете использовать <YellowBold>очки умений</> для <YellowBold>повышения уровня навыков</>.
17011,@17001,"Обычно для этого требуется немного аден... Но раз вы помогли мне, я в этот раз помогу вам."
17012,@17001,О! И еще кое-что!
17013,@17001,Видите здесь пассивные умения?
17014,@17001,Уровень <YellowBold>пассивных умений</> можно повысить точно так же. Попробуем.
17015,@17001,Сначала выберите умение.
17016,@17001,Затем используйте очки умений и адены для повышения уровня.
17017,@17001,"Эффекты <YellowBold>пассивных умений</> активируются автоматически, поэтому их можно легко не заметить. Однако важно помнить о них, если вы хотите стать сильнее."
17018,,
18001,Рассел,Проще всего протестировать ваши умения на Арене.
18002,@18001,Ее можно найти на Поле боя!
18003,@18001,Видите вход на Арену? Готовься!
18004,@18001,Вы можете биться в режиме <YellowBold>1 на 1</> против других искателей приключений. Это отличное место для проверки умений!
18005,@18001,"Выберите одного из 4 противников в списке и одолейте его! Вы сможете подниматься на новые высоты, побеждая более сильных противников!"
18006,@18001,"<YellowBold>Недельные награды</> даются на основе вашего недельного рейтинга. Упорно трудитесь, чтобы быть в числе лучших!"
18007,@18001,"Не забывайте, что бои также дают вам почет!"
18008,@18001,"Почет дается как победителям, так и проигравшим."
18009,@18001,Почет дает возможность получать более высокие ранги и <YellowBold>награды характеристик</>!
18010,@18001,"Хмм... у вас, к сожалению, пока нет почета..."
18011,@18001,Но это легко исправить!
18012,@18001,Благодаря усердию вы заработаете много почета и получите улучшенные награды!
18013,@18001,И? Чувствуете прилив сил?
18014,@18001,Не скромничайте! Давайте устроим дуэль!
18015,@18001,"Нажмите «Старт». Не знаю, кто будет вашим соперником, но вы точно оставите от него мокрое место!"
18016,,
18017,,
18018,@18001,Блестящая победа! Поздравляю!
18019,,
18020,,
18021,,
18022,@18001,Ой... Еле пронесло! Получится в другой раз!
18023,,
19001,Профессор Юджин,А сейчас я расскажу еще об одном способе улучшения снаряжения.
19002,@19001,"Комбинирование - довольно незамысловатый способ, но он работает."
19003,@19001,Вам понадобится кузница для комбинирования снаряжения.
19004,@19001,Комбинировать снаряжение можно здесь.
19005,@19001,Скомбинируйте два <YellowBold>предмета снаряжения 30 ур.</> одного ранга и типа для получения одного предмета снаряжения рангом выше использованного материала.
19006,@19001,Снаряжение делится на целевое снаряжение и снаряжение-материал.
19007,@19001,Информацию о целевом снаряжении можно узнать здесь.
19008,@19001,Начнем комбинирование. Используйте это как материал для комбинирования.
19009,,
19010,@19001,Нажмите здесь.
19011,@19001,Возьмите это и используйте как снаряжение-материал.
19012,,
19013,@19001,Выберите это снаряжение-материал.
19014,@19001,"Если материал готов, давайте выполним комбинирование."
19015,@19001,Нет времени. Поторопитесь.
19016,,
19017,@19001,"Получилось! Похоже, подготовка завершена."
19018,@19001,"Не забудьте установить свое снаряжение! О! Учитывайте, что при комбинировании <YellowBold>снаряжение будет того же типа, что и снаряжение-материал</>! Что ж, удачи!"
19019,,
20001,Адъютант Рейндж. крови Артур,Хотите узнать о кланах? Нажмите главное меню.
20002,@20001,Нажмите здесь кнопку «Клан».
20003,@20001,"Вы поступите правильно, если вступите в клан, соответствующий вашим убеждениям."
20004,@20001,В клановом членстве много преимуществ.
20005,@20001,"Ой! Предлагаю пока вступить в клан, не вдаваясь в подробности!"
20006,@20001,"Ключевыми аспектами кланов являются <YellowBold>Осада замка</> и <YellowBold>Осада крепости</>, которые позволяют вам биться против других кланов за замки и крепости."
20007,@20001,"И конечно же, кланы не могут конкурировать без существенной силы."
20008,@20001,Все жители Адена могут <YellowBold>сделать ставки на победителей Осады замка и выиграть призы</> во время <YellowBold>Фестиваля Осады замка.</>
20009,@20001,"И это еще не все! Как член клана вы будете получать преимущества в виде <YellowBold>положительных эффектов, магазина, заданий и наград клана</>."
20010,@20001,"Давайте узнаем, <YellowBold>как присоединиться к клану</>."
20011,@20001,Так можно присоединиться к клану.
20012,@20001,"Любой может выбрать лидера клана, в которого он верит, чтобы вместе добиваться новых высот!"
20013,@20001,"Если вам понравился один из лидеров клана, нажмите <YellowBold>Вступить</>!"
20014,@20001,"Здорово, что вы вступили в этот клан!"
20015,@20001,"Или, может быть, вы будете действовать в одиночку и станете лидером нового сильного клана!"
20016,,
21001,Теодор,Слышали ли вы о <YellowBold>Башне Дерзости</>? Каждый искатель приключений в Адене должен войти в нее хотя бы раз.
21002,@21001,Ладно. Пойдем в Башню Дерзости.
21003,@21001,Вы можете войти в Башню Дерзости в меню «Подземелья».
21004,@21001,Нажмите здесь.
21005,@21001,Видите высоченную башню? Это Башня Дерзости.
21006,,
21007,@21001,<YellowBold>Башня Дерзости</> была построена императором Эльморедена Баюмом как символ неповиновения богам.
21008,@21001,"Хотя раньше она называлась Башней Вечности, преисполненная гнева богиня Эйнхасад населила ее монстрами."
21009,@21001,"Чем выше вы подниметесь, тем сильнее будут монстры, но и ценнее найденные сокровища."
21010,@21001,"Заинтересовались? Сейчас вы сможете зачистить, как минимум, первый этаж."
21011,,
21012,,
21013,,
21014,@21001,Не так уж и плохо.
21015,,
21016,@21001,За зачищенный этаж вы будете получать дополнительные награды раз в день с функцией <YellowBold>Автопрохождение</>.
21017,@21001,Здесь можно просмотреть награду за автопрохождение каждого этажа.
21018,@21001,Вы можете получить <YellowBold>фрагменты рун</> с помощью автопрохождения. Это отличный способ повышения боевых способностей.
21019,@21001,В следующий раз я научу вас и другим вещам.
21020,,
21021,,
21022,@21001,"Хм-м... Похоже, вы недостаточно тренировались..."
21023,@21001,"Давайте вернемся, нажав на экран."
21024,,
22001,@21001,Я научу вас использ.фрагментов рун для ув.возможностей. Этот процесс назыв. нанесением рун.
22002,@21001,Нанесение рун позволяет непосредственно улучшить вашего персонажа.
22003,@21001,"Используйте это, чтобы попробовать нанести руну самостоятельно."
22004,@21001,Благодаря нанесению рун возможности каждой руны становятся вашими <YellowBold>навсегда</>.
22005,@21001,"Для нанесения рун требуются <YellowBold>фрагменты рун</>. Правильно, их можно получить при автопрохождении Башни Дерзости."
22006,@21001,Выполним самое простое нанесение рун.
22007,@21001,"Здесь можно просмотреть материалы, которые требуются для нанесения рун."
22008,@21001,Теперь попробуем нанести руну.
22009,,
22010,@21001,"Поскольку у вас сейчас нет необходимых материалов, я вам их дам."
22011,@21001,Подготовка завершена. Попробуйте выполнить нанесение.
22012,,
22013,@21001,Заметили большую руну по центру? Это <YellowBold>руна ядра</>.
22014,@21001,"Уровень <YellowBold>руны ядра</> повышается, когда все нанесенные руны на каждой странице имеют одинаковый уровень."
22015,@21001,"Помните, руны ядра дают <YellowBold>намного больше характеристик</>, чем обычные."
22016,@21001,"Как вы заметили, это руна ядра."
22017,@21001,Руны ядра дают много желаемых характеристик.
22018,@21001,"И наконец... Это не все руны, которые можно нанести."
22019,@21001,Вы можете это использовать для открытия других страниц рун.
22020,@21001,"Вы сможете наносить <YellowBold>более разнообразные и мощные руны, открывая дополнительные страницы</>."
22021,@21001,Однако <YellowBold>все нанесенные на стр. руны должны иметь уровень выше 1</> для открытия следующей страницы.
22022,@21001,"Нанесение рун открывает мощные способности, поэтому требует тщательной подготовки."
22023,@21001,"Ладно! Мне не терпится посмотреть, как изменится ваша сила после нанесения рун."
22024,,
23001,,
23002,@21001,Откроем инвентарь.
23003,@21001,Выберите вкладку доспехов.
23004,@21001,Экипируйте вот этот шлем.
23005,@21001,"Вы знаете, как выполнять экипировку, да?"
23006,@21001,Если вы внимательно посмотрите на экипированный шлем...
23007,,
23008,@21001,То увидите ячейку для установки кристалла души.
23009,@21001,"Кристаллы души - самоцветы, содержащие души монстров. При их экипировке <YellowBold>характеристики души применяются к снаряжению</>."
23010,@21001,"Характеристики кристаллов зависят от их особенностей. Чем сильнее душа кристалла, <YellowBold>тем мощнее хар-ки</>."
23011,@21001,"Объединяя кристаллы души, можно создавать <YellowBold>более мощные кристаллы</>."
23012,@21001,Установим кристаллы души в это снаряжение.
23013,@21001,"Вот кристалл души, полученный после победы над монстром."
23014,@21001,Мило. Установим его.
23015,@21001,"Отлично. Теперь посмотрим, как <YellowBold>улучшать</> кристаллы души."
23016,@21001,<YellowBold>Улучшение</> - единственный способ <YellowBold>повысить ранг </> кристалла души.
23017,@21001,"Нажмите ""Улучшение""."
23018,@21001,"Нажмите кристалл души, который нужно улучшить."
23019,@21001,Нажмите повышение уровня и готово!
23020,@21001,"Нажмите ""Улучшение"" - и случится чудо."
23021,@21001,
23022,@21001,Отлично. Выходим отсюда.
23023,@21001,"Если у вас есть шлем получше, экипируйте его."
23024,@21001,Просто нажмите «Автоэкипировка».
23025,@21001,"Помните: чтобы <YellowBold>улучшать</> кристаллы души, нужно достаточное число кристаллов <YellowBold>одного ранга и типа</>."
23026,@21001,Это все о кристаллах души. Один-единственный кристалл души может сыграть решающую роль в битве. Используйте их разумно.
23027,@21001,집혼석 하나의 차이가 전투의 승패를 바꾸는 결과를 만들어 내지. 잘 이용하도록 해라.
24001,@12001,Вы можете войти в элитные подземелья в меню «Подземелья».
24002,@12001,"Думаю, вы знаете, как туда добраться."
24003,@12001,Нажмите здесь.
24004,@12001,Там! Видите элитное подземелье? Выберите его.
24005,,
24006,@12001,"Эти места я нашел в мою бытность археологом...
Здесь водятся самые свирепые монстры во всем Адене."
24007,@12001,"Вам могут встретиться монстры, которых Вы не сможете сами одолеть, советую взять несколько <YellowBold>преданных друзей</>. Больше риск - выше награда."
24008,@12001,Каждый день лорд публикует новые миссии элитных подземелий.
24009,@12001,Вы получите дополнительные награды при каждом завершении 5 миссий.
24010,@12001,"Выполняя их, вы сможете ежедневно получать дополнительный опыт."
24011,@12001,Опасно заходить в элитные подземелья в одиночку. Группы обеспечивают безопасность за счет численности.
24012,,
25001,@21001,"Я покажу вам, как улучшать снаряжение."
25002,@21001,"Помните, как попасть в кузницу?"
25003,@21001,@21004
25004,@21001,Теперь нажмите «Улучшение».
25005,@21001,"Используйте камни улучшения <YellowBold>для повышения ранга снаряжения, сохраняя его внешний вид и характеристики.</>"
25006,@21001,"Для улучшения снаряжения потребуются <YellowBold>камни улучшения, соответствующие предметам снаряжения</>."
25007,@21001,"Например, вам потребуются <YellowBold>камни улучшения аксессуаров</> для улучшения аксессуаров."
25008,@21001,Здесь можно просмотреть вероятный результат улучшения.
25009,@21001,А теперь обновим несколько аксессуаров!
25010,,
25011,@21001,"Нажмите это кольцо, чтобы перенести его в ячейку улучшения."
25012,@21001,"Нажмите эту кнопку, чтобы начать улучшение."
25013,,
25014,@21001,Отлично! Поздравляю.
25015,@21001,"Использ.функц. улучшения, если хотите <YellowBold>сохр.характ.предмета сн. или соотн. их с характ.установленного снаряжения</>."
25016,@21001,"Обратите внимание, что камни улучшения встречаются редко и заполучить их трудно."
25017,,
26001,Фея очищения,Выполним модификацию снаряжения с помощью свитков.
26002,@26001,Нажмите предмет.
26003,@26001,Для модификации снаряжения нужно перейти в кузницу.
26004,@26001,Нажмите кнопку модификации.
26005,@26001,Для модификации снаряжения определенного типа требуются <YellowBold>свитки модификации соответствующего снаряжения.</>.
26006,@26001,"Помните, что <YellowBold>Благословенные свитки</> могут выполнять модификацию до +3 за один раз."
26007,@26001,"Вы можете получить дополнительные бонусные характеристики за соотнесение уровней модификации различных предметов снаряжения. Лучше, чтобы все было в равновесии."
26008,@26001,"Помните, что в зависимости от ранга снаряжение имеет ограниченное количество уровней для модификации."
26009,@26001,Давайте модифицируем это оружие.
26010,,
26011,@26001,Свитки модификации находятся на вкладке «Другое».
26012,@26001,Выберите свиток: Модификация оружия.
26013,@26001,Спокойно... при модификации может возникнуть ошибка.
26014,@26001,"Если вы готовы, начнем модификацию."
26015,,
26016,@26001,"Получилось! Надеюсь, вам нравится."
26017,@26001,"Осторожно. Успешные модификации могут поднять характеристики предмета снаряжения, но неудача может привести к падению уровня модификации."
26018,,
27001,@12001,Я научу вас пользоваться Бестиарием. За мной.
27002,@12001,Бестиарий находится в меню «Вызов».
27003,@12001,Хорошо.
27004,@12001,"В <YellowBold>Бестиарии</> можно регистрировать ядра, полученные от монстров. Собирайте ядра для повышения уровня Бестиария и <YellowBold>улучшения характеристик</>!"
27005,@12001,"Если вы собрали <YellowBold>все ядра монстров в определенном регионе</>, ваши <YellowBold>бонусы характеристик возрастут еще больше</>."
27006,@12001,Я научу вас <YellowBold>регистрировать ядра</>.
27007,@12001,"Красный Руз - монстр, который водится на западе Говорящего острова. Выберите его."
27008,@12001,"У вас достаточно ядер, чтобы заполнить Бестиарий. Хорошо. Создайте Бестиарий!"
27009,,
27010,@12001,"Отлично. Легко, правда?"
27011,@12001,"Все монстры могут оставлять ядра, но обычные монстры оставляют их нечасто."
27012,@12001,<p>Сконцентрируйтесь на охоте за <YellowBold>именными монстрами</>. Они точно оставляют ядра.
27013,,
28001,@26001,Я покажу вам одно редкое умение.
28002,@26001,"Возможно, вам пригодится. Сюда..."
28003,@26001,Здесь можно учиться редким умениям.
28004,@26001,Выберите Забытый свиток.
28005,@26001,"<YellowBold>Редкие умения</> отличаются от обычных <YellowBold>эффективностью и силой</>. Их может использовать кто угодно, независимо от класса."
28006,@26001,"Помни, что редкие умения нельзя выучить или повысить обычным способом. Нужно собрать <YellowBold>страницы Забытого свитка</>, чтобы восст. Забытый свиток."
28007,@26001,"Выберите страницу умений, которые вы получили."
28008,@26001,Мы должны создать Забытый свиток.
28009,,
28010,@26001,Прекрасно!
28011,@26001,Вы можете использовать <YellowBold>Забытый свиток</> для изучения редких умений. Проверьте инвентарь.
28012,@26001,Давайте же...
28013,@26001,Сюда.
28014,@26001,Поторопитесь...
28015,@26001,Откройте инвентарь.
28016,@26001,Вот руководство.
28017,@26001,"Это Забытый свиток, который только что был создан."
28018,@26001,"Нажмите кнопку использования, чтобы изучить умение."
28019,@26001,Отлично! Теперь внесите редкое умение в ячейку.
28020,@26001,Хорошо. Вернемся к экрану навыков.
28021,@26001,За мной.
28022,@26001,"Думаю, вы знаете, что делать."
28023,@26001,"Да, все правильно."
28024,@26001,Вы только что получили редкое умение.
28025,@26001,"Необходимо внести редкое умение в ячейку редкого умения, чтобы использовать его."
28026,@26001,"Нажмите здесь, чтобы зарегистрировать умение."
28027,@26001,"Отлично. Другие редкие умения можно получить, например, у <YellowBold>боссов рейдов</> и в Фактории."
28028,@26001,Использование редких умений в бою приводит к невероятным результатам! Старайтесь собрать как можно больше редких умений.
28029,,
29001,Аймель,"Хм-м... Подумать только, область, созданная Темным магом, была соединена с туннелем под Башней Слоновой Кости."
29002,@29001,"Туннелем под Башней Слоновой Кости? Там вы можете собирать особые травы, используемые для создания <YellowBold>эликсиров</>."
29003,@29001,Хотите снова туда пойти? А как вам это.
29004,@29001,Вы можете войти туда через меню «Подземелья».
29005,@29001,Нажмите здесь.
29006,@29001,Оно также называется Подземельем добычи.
29007,,
29008,@29001,"Вы можете смешивать доступные травы для создания <YellowBold>эликсиров</>, которые дают постоянный эффект повышения характеристик."
29009,@29001,Однако туман в туннеле не даст вам оставаться там слишком долго. Его длительное воздействие сводит всех разумных существ с ума.
29010,@29001,Поэтому каждый день вы можете собрать только определенное количество трав.
29011,,
30001,@29001,"Существование магических трав говорит о том, что боги на нашей стороне. С помощью этих трав мы можем создавать <YellowBold>эликсиры</>."
30002,@29001,"У нас мало времени, поэтому слушайте внимательно."
30003,@29001,Чтобы создать эликсир...
30004,@29001,Перейдите в меню «Персонаж»...
30005,@29001,И нажмите кнопку «Эликсир».
30006,@29001,Здесь можно создавать эликсиры. Для создание потребуется <YellowBold>4 травы</>.
30007,@29001,"Различные эликсиры могут иметь разные эффекты, поэтому будьте осторожны."
30008,@29001,Создадим эликсир HP.
30009,@29001,Материалы готовы. Начнем!
30010,,
30011,@29001,Эликсиры <YellowBold>используются в момент их создания</>! Вы уже должны почувствовать силу!
30012,@29001,"Вы также можете получить материалы для эликсиров в ежедневных подземельях, у монстров и в магазине."
30013,@29001,"Собирайте как можно больше <YellowBold>трав и эссенций</>, поскольку они очень важны для повышения вашей силы."
30014,,
31001,Девятка,"Теперь я научу вас ездить на черном медведе.
Будьте внимательны и скоро станете отличным ездоком!"
31002,@31001,Перейдите в главное меню.
31003,@31001,Нажмите меню «Персонаж».
31004,@31001,Выберите «Ездовые животные».
31005,@31001,"Видите, как выбрать черного медведя?"
31006,@31001,"Нажмите, чтобы призвать его!"
31007,@31001,"Убедитесь, что черный медведь вступил в бой, чтобы оседлать его."
31008,@31001,Теперь оседлаем его.
31009,@31001,Нажмите «Сесть верхом»!
31010,@31001,"Похоже, он к вам привязался! Обращайтесь с черным медведем хорошо!"
32001,Монта,"Будьте осторожны на горе Эборга, там живет Кресус. Уж не говорю о том, что в Круге призыва обитают демоны."
32002,@32001,Фельдхейм попал в переделку!
32003,@32001,Войдите в Круг призыва вот здесь!
32004,@32001,Нажмите здесь.
32005,@32001,Скорей!
32006,,
32007,@32001,"О! Прежде чем войти в Круг призыва, возьмите с собой других игроков. Внутри очень опасно!"
32008,,
101001,@3002,Нажмите кнопку главного меню.
101002,@3002,Затем нажмите кнопку друга.
101003,@3002,"Путешествовать всегда приятнее со спутниками. Здесь вы можете добавлять друзей, отправлять и получать <YellowBold>очки дружбы</>."
101004,@3002,О! Позвольте представить вам друзей!
101005,@3002,Сюда. Нажмите «Рекомендуемые друзья»!
101006,@3002,Вам кто-нибудь нравится?
101007,@3002,Друзья дают много преимуществ! Вы можете вместе отправляться в приключение и заводить дружеские отношения! Совместными усилиями вы сможете побеждать огромных монстров!
101008,,
102001,@17001,Это просто. Я расскажу!
102002,@17001,Вы можете <YellowBold>создать группу</> и набрать других игроков.
102003,@17001,<YellowBold>Ручной поиск группы</> позволяет находить и присоединяться к группам других игроков.
102004,@17001,"Если вы используете <YellowBold>Автоприсоединение</>, вы автоматически присоед. к группе по вашим предпочтениям."
102005,,
104001,Коробейник Пэн,"Хотите больше узнать о Фактории? Нажмите кнопку главного меню, мяу."
104002,@104001,"Мяу, нажмите кнопку «Фактория»."
104003,@104001,"У вас в инвентаре должны быть предметы, которые можно выгодно продать, но которые вам не нужны!"
104004,@104001,В Фактории вы можете продавать такие предметы и покупать редкие товары у других игроков!
104005,@104001,"Установите параметры поиска и сотрудник Фактории покажет вам множество предметов, которые могут вам понравиться!"
104006,@104001,"Продайте что-нибудь и убедитесь сами, мяу!"
104007,@104001,"Сюда. Это то, что вам может понравиться."
104008,@104001,"Просто укажите предмет и цену, а мы позаботимся об остальном! Мяу, хочу вас предупредить. Существует ограничение на минимальную цену."
104009,@104001,"Постойте! Это предмет <YellowBold>ранга A</>?
<p>Фактория работает только с предметами ранга <YellowBold>S</> или выше..."
104010,@104001,"Мрр, не принимайте близко к сердцу! Мы должны обеспечивать соответствие качества товаров требованиям наших клиентов."
104011,@104001,"Ладно, пойдемте сюда."
104012,@104001,Взгляните!
104013,@104001,Используйте это для отслеживания ваших предложений и продаж предметов!
104014,,
112001,Студент академии,"Давайте посмотрим, что такое ежедневные задания."
112002,@112001,"Чтобы начать, нажмите «Вызовы»."
112003,@112001,Затем нажмите «Задания».
112004,@112001,Теперь нажмите «Ежедневные задания».
112005,@112001,Вы можете получить и выполнить до <YellowBold>12</> заданий в день.
112006,@112001,Однако одновременно могут быть активны только 3 задания.
112007,@112001,Внимательно выбирайте задания. Сложность и награды основаны на ранге задания.
112008,@112001,"Здесь можно посмотреть, как выполнить задание."
112009,@112001,Вы также можете просмотреть награды за задание.
112010,@112001,Начнем задание и все станет ясно!
112011,@112001,"Смотрите, как меняется содержание задания."
112012,@112001,Вы можете выполнить взятые задания сами или <YellowBold>завершить их автоматически по истечении определенного времени</>.
112013,@112001,"Если вам не хватает терпения, вы можете <YellowBold>потратить адены на мгновенное завершение заданий</>."
112014,@112001,Здесь можно просмотреть ур. завершения ежедн. заданий и получить доп.награды.
112015,@112001,Здесь можно изменить все имеющиеся задания.
112016,@112001,Эффективное <YellowBold>изменение заданий</> позволяет успешно развиваться.
112017,@112001,Воспользуйтесь этим преимуществом сейчас или можете пожалеть об этом позднее!
112018,,
113001,@112001,Теперь перейдем к недельным заданиям!
113002,@112001,@112002
113003,@112001,Затем нажмите «Задания».
113004,@112001,Нажмите «Недельные задания».
113005,@112001,Здесь вы можете брать задания для выполнения в течение одной недели.
113006,@112001,Вы можете выполнять до <YellowBold>15 заданий каждый день</>.
113007,@112001,"Вам придется регулярно выполнять задания, чтобы получать достойные награды!"
113008,@112001,Просмотреть сведения об активных заданиях можно здесь.
113009,@112001,Приступим к заданию! Нажмите «Принять задание».
113010,@112001,Регулярно выполняйте недельные задания и получайте награды!
113011,@112001,"Помните, что самое главное - это выполнять недельные задания <YellowBold>каждый день</>!"
113012,,
114001,@29001,Теперь вы наконец можете сделать <YellowBold>пожертвование клану</>!
114002,@29001,Пожертвования позволяют кланам расти и развиваться!
114003,@29001,Как же сделать пожертвование?
114004,@29001,Перейдем в меню «Клан».
114005,@29001,Нажмите кнопку «Пожертвование».
114006,@29001,"Вы можете пожертвовать адены,"
114007,@29001,Знак Крови
114008,@29001,и красн. звездные камни.
114009,@29001,"Ваше пожертвование будет еще лучше со Знаком Крови или красными звездными камнями,"
114010,@29001,но получить их непросто.
114011,@29001,Я дам вам несколько Знаков Крови в этот раз.
114012,@29001,Пожертвуйте несколько Знаков Крови.
114013,@29001,Не забудьте получить вознаграждения за пожертвование!
114014,@29001,"Очки за вклад показывают, кто из членов клана сделал больше всего пожертвований."
114015,@29001,О! Чуть не забыла про <YellowBold>монеты клана</>. Вы получите их с каждым пожертв. и сможете использ. их для оплаты в магазине клана или для покупки полож. эффектов клана.
114016,@29001,"Ладно, уходим отсюда."
114017,@29001,"Это Магазин клана, о котором я упоминал."
114018,@29001,"Здесь есть предметы как для улучшения клана, так и для ваших личных целей и задач, поэтому осмотритесь."
114019,@29001,"Некоторые предметы можно купить только при выполнении определенных условий, но, думаю, у вас с этим проблем не будет."
114020,,
115001,@29001,Что? Вы еще не состоите в <YellowBold>клане</>?!
115002,@29001,"Давайте я вам напомню, как к нему присоединиться."
115003,@29001,@114004
115004,@29001,За мной.
115005,@29001,Нажмите последнюю кнопку.
115006,@29001,Видите все эти кланы?
115007,@29001,В присоединении к клану очень много преимуществ!
115008,@29001,"Уверена, вы об этом не пожалеете."
115009,,
116001,@29001,"Надеюсь, вы хорошо устроились в своем клане."
116002,@29001,Теперь я вам расскажу кое-что новое.
116003,@29001,Вернемся к меню «Клан».
116004,@29001,@115004
116005,@29001,Я хочу показать вам достижения клана!
